"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,25725,[3],"",[]
817,25726,[4],"",[]
818,25727,[2],"",[]
819,25728,[3],"",[]
820,25729,[4],"",[]
821,25730,[2],"",[]
822,25731,[3],"",[]
823,25732,[4],"",[]
824,25733,"[3,4]",8326,[]
825,25734,"[3,4]",8326,[]
826,25735,"[3,4]",8326,[]
827,25736,"[3,4]",8326,[]
828,25737,"[3,4]",8326,[]
829,25738,"[3,4]",8326,[]
830,25739,"[3,4]",8326,[]
831,25740,"[3,4]",8326,[]
832,25741,"[3,4]",8326,[]
833,25742,"[3,4]",8326,[]
834,25743,"[3,4]",8326,[]
835,25744,"[3,4]",8326,[]
836,25745,"[3,4]",8326,[]
837,25746,"[3,4]",8326,[]
838,25747,"[3,4]",8326,[]
839,25748,"[3,4]",8326,[]
840,25749,"[3,4]",8326,[]
841,25750,"[3,4]",8326,[]
842,25751,"[3,4]",8326,[]
843,25752,"[3,4]",8326,[]
844,25753,"[3,4]",8326,[]
845,25754,"[3,4]",8326,[]
846,25755,"[3,4]",8326,[]
847,25756,"[3,4]",8326,[]
848,25757,"[3,4]",8326,[]
849,25758,"[3,4]",8326,[]
850,25759,"[3,4]",8326,[]
851,25760,"[3,4]",8326,[]
852,25761,"[3,4]",8326,[]
853,25762,"[3,4]",8326,[]
854,25763,[1],"",[]
855,25764,[2],"",[]
856,25765,[3],"",[]
857,25766,[4],"",[]
858,25767,[1],"",[]
859,25768,[2],"",[]
860,25769,[3],"",[]
861,25770,[4],"",[]
862,25771,[1],"",[]
863,25772,[2],"",[]
864,25773,[3],"",[]
865,25774,[4],"",[]
866,25775,[1],"",[]
867,25776,[2],"",[]
868,25777,[3],"",[]
869,25778,[4],"",[]
870,25779,[1],"",[]
871,25780,[2],"",[]
872,25781,[3],"",[]
873,25782,[4],"",[]
874,25783,"[1,2,3,4]","",[]
875,25784,"[1,2,3,4]","",[]
876,25785,"[1,2,3,4]","",[]
877,25786,[1],"",[]
878,25787,[2],"",[]
879,25788,[3],"",[]
880,25789,[4],"",[]
881,25790,[1],"",[]
882,25791,[2],"",[]
883,25792,[3],"",[]
884,25793,[4],"",[]
885,25794,"[1,2,3,4]",8329,[]
886,25795,"[1,2,3,4]",8329,[]
887,25796,"[1,2,3,4]",8329,[]
888,25797,[1],"",[]
889,25798,[2],"",[]
890,25799,[3],"",[]
891,25800,[4],"",[]
892,25801,[1],"",[]
893,25802,[2],"",[]
894,25803,[3],"",[]
895,25804,[4],"",[]
896,25805,[1],"",[]
897,25806,[2],"",[]
898,25807,[3],"",[]
899,25808,[4],"",[]
900,25809,[1],"",[]
901,25810,[2],"",[]
902,25811,[3],"",[]
903,25812,[4],"",[]
904,25813,[1],"",[]
905,25814,[2],"",[]
906,25815,[3],"",[]
907,25816,[4],"",[]
908,25817,[1],"",[]
909,25818,[2],"",[]
910,25819,[3],"",[]
911,25820,[4],"",[]
912,25826,[1],"",[]
913,25827,[1],"",[]
914,25828,[1],"",[]
915,25829,[1],"",[]
916,25830,[1],"",[]
917,25831,[1],"",[]
918,25832,[1],"",[]
919,25833,[1],"",[]
920,25834,[1],"",[]
921,25835,[1],"",[]
922,25836,[1],"",[]
923,25837,[1],"",[]
924,25838,[1],"",[]
925,25839,[1],"",[]
926,25840,[1],"",[]
927,25841,[1],"",[]
928,25842,[1],"",[]
929,25843,[1],"",[]
930,25844,[1],"",[]
931,25845,[1],"",[]
932,25846,[1],"",[]
933,25847,[1],"",[]
934,25848,[1],"",[]
935,25849,[1],"",[]
936,25850,[1],"",[]
937,25851,[1],"",[]
938,25852,[1],"",[]
939,25853,[0],"",[]
940,25854,[1],"",[]
941,25855,[2],"",[]
942,25856,[3],"",[]
943,25857,[0],"",[]
944,25858,[1],"",[]
945,25859,[2],"",[]
946,25860,[3],"",[]
947,25861,[0],"",[]
948,25862,[1],"",[]
949,25863,[2],"",[]
950,25864,[3],"",[]
951,25865,"[2,3]","",[]
952,25866,"[2,3]","",[]
953,25867,"[2,3]","",[]
954,25868,[0],8328,[]
955,25869,[1],8328,[]
956,25870,[2],8328,[]
957,25871,[3],8328,[]
958,25872,[0],8328,[]
959,25873,[1],8328,[]
960,25874,[2],8328,[]
961,25875,[3],8328,[]
962,25876,[0],8328,[]
963,25877,[1],8328,[]
964,25878,[2],8328,[]
965,25879,[3],8328,[]
966,25880,[0],8328,[]
967,25881,[1],8328,[]
968,25882,[2],8328,[]
969,25883,[3],8328,[]
970,25884,[0],8328,[]
971,25885,[1],8328,[]
972,25886,[2],8328,[]
973,25887,[3],8328,[]
974,25888,[0],"",[]
975,25889,[1],"",[]
976,25890,[2],"",[]
977,25891,[3],"",[]
978,25892,[0],"",[]
979,25893,[1],"",[]
980,25894,[2],"",[]
981,25895,[3],"",[]
982,25896,[0],8327,[]
983,25897,[1],8327,[]
984,25898,[2],8327,[]
985,25899,[3],8327,[]
986,25900,[3],"",[]
987,25901,[2],"",[]
988,25902,[3],"",[]
989,25903,[3],8331,[]
990,25904,[3],"",[]
991,25905,[3],"",[]
992,25906,[3],"",[]
993,25907,[0],8327,[]
994,25908,[1],8327,[]
995,25909,[2],8327,[]
996,25910,[3],8327,[]
997,25911,[3],8328,[]
998,25912,[3],8328,[]
999,25913,[2],8328,[]
1000,25914,[3],8328,[]
1001,25915,[2],8328,[]
1002,25916,[3],8328,[]
1003,25917,[2],"",[]
1004,25918,[3],"",[]
1005,25919,[2],"",[]
1006,25920,[3],"",[]
1007,25921,[2],"",[]
1008,25922,[3],"",[]
1009,25923,[2],"",[]
1010,25924,[3],"",[]
1011,25925,[2],"",[]
1012,25926,[3],"",[]
1013,25927,[2],"",[]
1014,25928,[3],"",[]
1015,25929,[2],"",[]
1016,25930,[3],"",[]
1017,25931,[2],"",[]
1018,25932,[3],"",[]
1019,25933,[0],"",[]
1020,25934,[1],"",[]
1021,25935,[1],"",[]
1022,25936,[2],"",[]
1023,25937,[2],"",[]
1024,25938,[3],"",[]
1025,25939,[0],"",[]
1026,25940,[1],"",[]
1027,25941,[1],"",[]
1028,25942,[2],"",[]
1029,25943,[2],"",[]
1030,25944,[3],"",[]
1031,25945,[0],"",[]
1032,25946,[1],"",[]
1033,25947,[1],"",[]
1034,25948,[2],"",[]
1035,25949,[2],"",[]
1036,25950,[3],"",[]
1037,25951,[0],"",[]
1038,25952,[1],"",[]
1039,25953,[1],"",[]
1040,25954,[2],"",[]
1041,25955,[2],"",[]
1042,25956,[3],"",[]
1043,25957,[0],"",[]
1044,25958,[1],"",[]
1045,25959,[1],"",[]
1046,25960,[2],"",[]
1047,25961,[2],"",[]
1048,25962,[3],"",[]
1049,25963,[0],"",[]
1050,25964,[1],"",[]
1051,25965,[1],"",[]
1052,25966,[2],"",[]
1053,25967,[2],"",[]
1054,25968,[3],"",[]
1055,25969,[0],"",[]
1056,25970,[1],"",[]
1057,25971,[1],"",[]
1058,25972,[2],"",[]
1059,25973,[2],"",[]
1060,25974,[3],"",[]
1061,25975,[0],"",[]
1062,25976,[1],"",[]
1063,25977,[1],"",[]
1064,25978,[2],"",[]
1065,25979,[2],"",[]
1066,25980,[3],"",[]
1067,25981,[0],"",[]
1068,25982,[1],"",[]
1069,25983,[1],"",[]
1070,25984,[2],"",[]
1071,25985,[2],"",[]
1072,25986,[3],"",[]
1073,25987,[0],"",[]
1074,25988,[1],"",[]
1075,25989,[1],"",[]
1076,25990,[2],"",[]
1077,25991,[2],"",[]
1078,25992,[3],"",[]
1079,25993,[0],"",[]
1080,25994,[1],"",[]
1081,25995,[1],"",[]
1082,25996,[2],"",[]
1083,25997,[2],"",[]
1084,25998,[3],"",[]
1085,25999,[0],"",[]
1086,26000,[1],"",[]
1087,26001,[1],"",[]
1088,26002,[2],"",[]
1089,26003,[2],"",[]
1090,26004,[3],"",[]
1091,26005,[0],"",[]
1092,26006,[1],"",[]
1093,26007,[1],"",[]
1094,26008,[2],"",[]
1095,26009,[2],"",[]
1096,26010,[3],"",[]
1097,26011,[0],"",[]
1098,26012,[1],"",[]
1099,26013,[1],"",[]
1100,26014,[2],"",[]
1101,26015,[2],"",[]
1102,26016,[3],"",[]
1103,26017,[0],"",[]
1104,26018,[1],"",[]
1105,26019,[2],"",[]
1106,26020,[3],"",[]
1107,26021,[0],"",[]
1108,26022,[1],"",[]
1109,26023,[2],"",[]
1110,26024,[3],"",[]
1111,26025,[2],"",[]
1112,26026,[3],"",[]
1113,26027,[2],"",[]
1114,26028,[3],"",[]
1115,26029,[2],"",[]
1116,26030,[3],"",[]
1117,26031,[2],"",[]
1118,26032,[3],"",[]
1119,26033,[2],"",[]
1120,26034,[3],"",[]
1121,26035,[0],8421,[]
1122,26036,[1],8421,[]
1123,26037,[2],8421,[]
1124,26038,[3],8421,[]
1125,26039,[0],8421,[]
1126,26040,[1],8421,[]
1127,26041,[2],8421,[]
1128,26042,[3],8421,[]
1129,26043,[2],8421,[]
1130,26044,[3],8421,[]
1131,26045,[3],"",[]
1132,26046,[3],"",[]
1133,26047,[3],"",[]
1134,26048,[2],"",[]
1135,26049,[3],"",[]
1136,26050,[3],8329,[]
1137,26051,[3],8329,[]
1138,26052,[3],8329,[]
1139,26053,"[2,3]","",[]
1140,26054,"[2,3]","",[]
1141,26055,[0],"",[]
1142,26056,[1],"",[]
1143,26057,[2],"",[]
1144,26058,[3],"",[]
1145,26059,[0],"",[]
1146,26060,[1],"",[]
1147,26061,[2],"",[]
1148,26062,[3],"",[]
1149,26063,[2],"",[]
1150,26064,[3],"",[]
1151,26065,[0],8421,[]
1152,26066,[1],8421,[]
1153,26067,[2],8421,[]
1154,26068,[3],8421,[]
1155,26069,[3],"",[]
1156,26070,[0],"",[]
1157,26071,[1],"",[]
1158,26072,[2],"",[]
1159,26073,[2],"",[]
1160,26074,[3],"",[]
1161,26075,[3],"",[]
1162,26076,[0],"",[]
1163,26077,[1],"",[]
1164,26078,[1],"",[]
1165,26079,[1],"",[]
1166,26080,[1],"",[]
1167,26081,[2],"",[]
1168,26082,[2],"",[]
1169,26083,[3],"",[]
1170,26084,[3],"",[]
1171,26085,[3],"",[]
1172,26086,[3],"",[]
1173,26087,[2],"",[]
1174,26088,[3],"",[]
1175,26089,[2],"",[]
1176,26090,[3],"",[]
1177,26091,[2],"",[]
1178,26092,[3],"",[]
1179,26093,[2],"",[]
1180,26094,[3],"",[]
1181,26095,[3],"",[]
1182,26096,[3],"",[]
1183,26097,[3],"",[]
1184,26098,[3],"",[]
1185,26099,[3],"",[]
1186,26100,[3],"",[]
1187,26101,[3],"",[]
1188,26102,[3],"",[]
1189,26103,[3],"",[]
1190,26104,[3],"",[]
1191,26105,[3],"",[]
1192,26106,[3],"",[]
1193,26107,[3],"",[]
1194,26108,[3],"",[]
1195,26109,[2],"",[]
1196,26110,[3],"",[]
1197,26111,[2],"",[]
1198,26112,[3],"",[]
1199,26113,[2],"",[]
1200,26114,[3],"",[]
1201,26115,[2],"",[]
1202,26116,[3],"",[]
1203,26117,[2],"",[]
1204,26118,[3],"",[]
1205,26119,[2],"",[]
1206,26120,[3],"",[]
1207,26121,[2],"",[]
1208,26122,[3],"",[]
1209,26123,[2],"",[]
1210,26124,[3],"",[]
1211,26125,"[2,3]","",[]
1212,26126,"[2,3]","",[]
1213,26127,"[2,3]","",[]
1214,26128,"[2,3]","",[]
1215,26129,[2],"",[]
1216,26130,[3],"",[]
1217,26131,[2],"",[]
1218,26132,[3],"",[]
1219,26133,[2],"",[]
1220,26134,[3],"",[]
1221,26135,[2],"",[]
1222,26136,[3],"",[]
1223,26137,"[2,3]","",[]
1224,26138,[2],"",[]
1225,26139,[3],"",[]
1226,26140,[2],"",[]
1227,26141,[3],"",[]
1228,26142,[2],"",[]
1229,26143,[3],"",[]
1230,26144,[2],"",[]
1231,26145,[3],"",[]
1232,26146,[2],"",[]
1233,26147,[3],"",[]
1234,26148,[2],"",[]
1235,26149,[3],"",[]
1236,26150,[2],"",[]
1237,26151,[3],"",[]
1238,26152,[2],"",[]
1239,26153,[3],"",[]
1240,26154,"[2,3]","",[]
1241,26155,"[2,3]","",[]
1242,26156,"[2,3]","",[]
1243,26157,"[2,3]","",[]
1244,26158,[2],"",[]
1245,26159,[3],"",[]
1246,26160,[3],"",[]
1247,26161,[3],"",[]
1248,26162,[3],"",[]
1249,26163,[3],"",[]
1250,26164,[3],"",[]
1251,26165,[2],"",[]
1252,26166,[3],"",[]
1253,26167,[2],"",[]
1254,26168,[3],"",[]
1255,26169,[3],"",[]
1256,26170,[3],"",[]
1257,26171,[3],"",[]
1258,26172,[3],"",[]
1259,26173,"[0,1,2,3]",8332,[]
1260,26174,"[0,1,2,3]",8332,[]
1261,26175,"[0,1,2,3]",8332,[]
1262,26176,"[0,1,2,3]",8332,[]
1263,26177,"[0,1,2,3]",8332,[]
1264,26178,[3],"",[]
1265,26179,"[2,3]","",[]
1266,26180,[2],"",[]
1267,26181,[3],"",[]
1268,26187,[1],"",[]
1269,26188,[1],"",[]
1270,26189,[1],"",[]
1271,26190,[1],"",[]
1272,26191,[1],"",[]
1273,26192,[1],"",[]
1274,26193,[1],"",[]
1275,26194,[1],"",[]
1276,26195,[1],"",[]
1277,26196,[1],"",[]
1278,26197,[1],"",[]
1279,26198,[1],"",[]
1280,26199,[1],"",[]
1281,26200,[1],"",[]
1282,25821,"[1,2,3,4]","",[]
1283,25822,"[2,3,4]","",[]
1284,25823,"[1,2,3,4]","",[]
1285,25824,"[1,2,3,4]","",[]
1286,25825,"[3,4]","",[]
1287,26182,"[0,1,2,3]","",[]
1288,26183,"[2,3]","",[]
1289,26184,"[0,1,2,3]","",[]
1290,26185,"[0,1,2,3]","",[]
1291,26186,[3],"",[]
