"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
1252,"ItemErrorDelevelLevelTooLow","You must be at least Level 2 in order to use this item.","","",-523963535,""
1253,"ItemErrorCannotReskin","Item cannot be used as an item skin.","","",-617255088,""
1254,"ItemErrorReskinTypeMismatch","The two items must be the same type.","","",1740080525,""
1255,"ItemErrorItemTooManyMods","Item has no space for more Mods.","","",-36263610,""
1256,"ItemErrorWrongBaseType","Item has the wrong base type.","","",-1486834965,""
1257,"ItemErrorNotStrongbox","Target is not a Strongbox.","","",2007569003,""
1258,"ItemErrorStrongboxOpen","Target Strongbox is open.","","",1490663869,""
1259,"ItemErrorStrongboxLocked","Target Strongbox is locked.","","",-1755279417,""
1260,"ItemErrorFailedRerollImplicit","Could not reroll target's implicit Mod values.","","",602411326,""
1261,"ItemErrorFailedChance","Could not upgrade target's Rarity.","","",696886475,""
1262,"ItemErrorFailedRerollLinks","Could not reroll item's Socket links.","","",-950651599,""
1263,"ItemErrorFailedRerollSockets","Could not reroll item's number of Sockets.","","",-742697021,""
1264,"ItemErrorGenericFailure","The operation could not be completed.","","",1847849160,""
1265,"ItemErrorMustBeInHideout","This item can only be used in your Hideout.","","",-2048285473,""
1266,"ItemErrorMustBeInIzaroObjective","This item cannot be used in this area.","","",516762896,""
1267,"ItemErrorHasExpiryHideoutDoodad","Pets with expiry times cannot be placed as Hideout decorations.","","",1465405064,""
1268,"ItemErrorDoodadCanNotBePlacedHere","You must place decorations on terrain that you could walk on.","","",-1558264591,""
1269,"ItemErrorTargetHasMtx","The target item must not have any microtransactions on it.","","",459885765,""
1270,"ItemErrorMapAlreadyUpgraded","This map is already upgraded.","","",-1811500993,""
1271,"ItemErrorMapAlreadyHasMod","This map already has a mod on it.","","",-760960176,""
1272,"ItemErrorMapTooHighLevel","This map is too high level to apply this item.","","",-348357673,""
1273,"ItemErrorMapIncorrectTier","This map is not of the right tier","","",1139596749,""
1274,"ItemErrorNoValidUnique","No valid Unique item found to reroll into.","","",-473348086,""
1275,"ItemErrorMustViewKiracMissions","You must open Kirac's Atlas Missions from a Map Device before you can use Scouting Reports.","","",-1180125040,""
1276,"ItemErrorMustCompleteHigherTierMap","You must complete higher tier Maps to use this item.","","",1447843742,""
1277,"ItemErrorNoKiracAtlasMissions","You have no Atlas Missions for Kirac.","","",350160224,""
1278,"ItemErrorNotEnoughYellowKiracAtlasMissions","You have no yellow or red Atlas Missions for Kirac.","","",534718678,""
1279,"ItemErrorNotEnoughRedKiracAtlasMissions","You have no red Atlas Missions for Kirac.","","",-33066025,""
1280,"OptionsEnableTutorialsPopup","Tutorials give you tips as you play.","","",-952559570,""
1281,"OptionsEnableTutorialsLabel","Enable Tutorials","","",343733035,""
1282,"OptionsDisableTutorialsLabel","Skip Tutorials","","",326250475,""
1283,"EventsPanelTitle","Events and PvP","","",-1626051605,""
1284,"EventsPanelScheduleTabTitle","Events","","",-502570688,""
1285,"EventsPanelMatchmakingTabTitle","PvP","","",-1055456384,""
1286,"EventsPanelNotificationOptionsShortcut","Notification Settings","","",1622488744,""
1287,"EventsPanelNotificationOptionsShortcutPopup","View your notification settings","","",1173786549,""
1288,"EventsPanelJoinLeagueEventMessage","Do you want to log out and create a new character in this event league?","","",1160501544,""
1289,"EventsPanelNoEvents","There are currently no events.","","",-1846714531,""
1290,"EventsPanelNoMatchmaking","PvP is unavailable.","","",-1962733518,""
1291,"EventsPanelScheduleLink","See Full Schedule","","",-228825538,""
1292,"EventsPanelScheduleLinkHover","Click to open the full schedule in a web browser.","","",-346763171,""
1293,"OptionsPanelEventsPanelShortcut","Events","","",-1270305098,""
1294,"OptionsPanelEventsPanelShortcutPopup","View upcoming events","","",-2000276887,""
1295,"ShopButton","Shop","","",843361760,""
1296,"NPCExperienceBarLevel","<default>{{Decoration Level:}} {0}","","",1440792022,""
1297,"NPCExperienceBarMaxLevel","<default>{{Decoration Level:}} {0} (Max)","","",1928508024,""
1298,"NPCExperienceBarXP","<default>{Favour}","","",-1536506919,""
1299,"QuestTrackingGoTo1","Travel to {0}","","",-2019775849,""
1300,"QuestTrackingGoTo2","Travel to {0} or {1}","","",-1474947501,""
1301,"QuestTrackingGoTo3","Travel to {0}, {1} or {2}","","",889883995,""
1302,"QuestTrackerOptional","{0} (Optional)","","",174044753,""
1303,"TimeYears1","1 year","","",1756101450,""
1304,"TimeYearsN","{0} years","","",-888999437,""
1305,"TimeMonths1","1 month","","",1761117625,""
1306,"TimeMonthsN","{0} months","","",-1941329600,""
1307,"TimeWeeks1","1 week","","",-1245130886,""
1308,"TimeWeeksN","{0} weeks","","",-822220443,""
1309,"ItemErrorFirstItemHasMtx","One of the selected items already has a skin transfer applied.","","",738706224,""
1310,"WitchMissionCorpseText","Unusual Corpse","","",705210420,""
1311,"ObjectDisplayTextStrCraftingBench","Armourer's Workbench","","",-280977742,""
1312,"ObjectDisplayTextStrIntCraftingBench","Blessing Font","","",-1299858166,""
1313,"ObjectDisplayTextDexCraftingBench","Bowmaker's Tools","","",1603842799,""
1314,"ObjectDisplayTextIntCraftingBench","Headstones","","",-989612237,""
1315,"ObjectDisplayTextStrDexCraftingBench","Sharpening Wheel","","",1239305180,""
1316,"ObjectDisplayTextDexIntCraftingBench","Artisan's Bench","","",-747102972,""
1317,"ObjectDisplayTextStrDexIntMappingDevice","Map Device","","",-1514725502,""
1318,"ObjectDisplayTextPvPCraftingBench","Gladiator's Workbench","","",1475568399,""
1319,"ItemPopupCost","Cost:","","",1617971786,""
1320,"ArenaScoreboard","Scoreboard","","",-1975114650,""
1321,"TutorialFirstSkillGemOpenMenu","Click on the button to open the menu","","",-158898954,""
1322,"TutorialFirstSkillGemClickOnInventoryButton","Click here to open the Inventory","","",-1030745589,""
1323,"TutorialFirstSkillGemHowToSocket","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, first click it to pick it up, then click on the socket on your weapon that has the same colour.","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, press <<xbox_button_a>>     \nto pick it up, then press <<xbox_button_a>> on the socket on your weapon that has the same colour.","",-1817833142,""
1324,"TutorialGemLevelUpClickButton","Your Skill Gem can now be levelled up by clicking on this button.","","",-1945101009,""
1325,"TutorialIdentification","Use a Scroll of Wisdom to identify this item.","","",1068502865,""
1326,"TutorialLevelUp","You gained a Skill Point when you levelled up.\nClick here (or press {0}) to use your Skill Point.","You gained a Skill Point when you levelled up.\nPress <<xbox_button_view>> to open the passive skill tree.","",1446929430,""
1327,"TutorialLowLife","Press {0} to use a Life Flask.","","",1431595308,""
1328,"TutorialMove","Left-click to move.","<<xbox_lstick>> to move.","",1863727484,""
1329,"TutorialQuestRewardActiveSkillGem","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can right-click a gem to remove it from a socket.","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can remove it from a socket at any time.","",1135584617,""
1330,"TutorialQuestRewardSupportGem","Some sockets are linked together. Support Gems placed in these sockets modify the properties of Skill Gems that are in the same group.","","",500826712,""
1331,"TutorialRemoveGem","You can remove gems from an item by right-clicking them.","","",-258420243,""
1332,"TutorialShowMap","You can press {0} to toggle the overlay map.","You can press <<xbox_button_dpad_down>> to toggle the overlay map.","",1705982599,""
1333,"TutorialWaypointsExplanation","This is a Waypoint. You can use it to travel to Town or other Waypoints you've activated.","","",1882359833,""
1334,"TutorialWaypointsClickToActivate","Click on the Waypoint to activate it.","Activate the Waypont, then press <<xbox_button_a>> while next to the Waypoint to open the World Panel.","",-1785327812,""
1335,"Edit","Edit","","",-990494409,""
1336,"CraftingWindowTitle","Crafting","","",-1399374255,""
1337,"CraftingWindowCraftButton","Craft","","",-482995401,""
1338,"BanditRespecConfirmation","Use Book of Reform?","","",-1991736680,""
1339,"BanditRespecDiffText","You will <b>{{gain}}:\r\n{0}\r\n\r\nYou will <b>{{lose}}:\r\n{1}","","",1531911697,""
1340,"GainLosePassive","1 Passive Skill Point","","",125367402,""
1341,"GainLosePassives","{0} Passive Skill Points","","",1321475425,""
1342,"GainLoseRespec","1 Passive Respec Point","","",1262452599,""
1343,"GainLoseRespecs","{0} Passive Respec Points","","",-1622332407,""
1344,"GainLoseAtlasPassive","1 Atlas Passive Skill Point","","",609141531,""
1345,"GainLoseAtlasPassives","{0} Atlas Passive Skill Points","","",-2124813028,""
1346,"GainLoseAtlasRespec","1 Atlas Passive Respec Point","","",1404145198,""
1347,"GainLoseAtlasRespecs","{0} Atlas Passive Respec Points","","",-137619443,""
1348,"GainLosePointCombo","{0} and {1}","","",-716012986,""
1349,"ItemDisplayNumDoodadVariationsN","{0} Variations","","",1392114045,""
1350,"ItemDisplayNumDoodadVariations1","{0} Variation","","",112366690,""
1351,"ItemDisplayHideoutDoodadWithVariation","{0} {1}","","",1623737330,""
1352,"TabContainerClickToShowTabList","Click to show the tab list","","",-1867567635,""
1353,"CreateSteamAccountWindowMessage","In order to log in with Steam you must first create a Steam Path of Exile account.\nAlternatively you can log in by linking an existing Path of Exile account with Steam.","","",-365433154,""
1354,"CreateSteamAccountWindowTitleLabel","Create New Account","","",-979460232,""
1355,"CreateSteamAccountWindowAccountNameTextboxEmptyString","Type desired account name here...","","",1632920554,""
1356,"CreateSteamAccountWindowAccountNameLabel","Account name","","",-1446003227,""
1357,"CreateSteamAccountWindowCreateButton","Create","","",264967980,""
1358,"CreateSteamAccountWindowLinkExistingAccount","Link Existing Account","","",1173050103,""
1359,"CreateSteamAccountWindowEmailAddressTextboxEmptyString","Type email address here...","","",-1717642474,""
1360,"CreateSteamAccountWindowEmailLabel","Email","","",-1503583982,""
1361,"CreateSteamAccountWindowPasswordTextboxEmptyString","Type password here...","","",-909363395,""
1362,"CreateSteamAccountWindowPasswordLabel","Password","","",564949477,""
1363,"CreateSteamAccountWindowLinkButton","Link","","",1717993864,""
1364,"TermsOfUseWindowIAgree","I Agree","","",-1695641760,""
1365,"TermsOfUseWindowIDisagree","I Disagree","","",-1304389358,""
1366,"TermsOfUseWindowPopupTip","You will still be able to agree later on if you disagree now.","","",-1966825572,""
1367,"TermsOfUseWindowTitle","Terms of use","","",1024254806,""
1368,"TermsOfUseWindowDecideLater","Decide later","","",448917682,""
1369,"TermsOfUseWindowDescription","You must agree to the Terms of Use, Privacy Notice and Cookies Notice before you can play Path of Exile. Please read them carefully.","","",812093720,""
1370,"UnlockWindowMessage","Your account has been locked because it was accessed from another location. An unlock code has been sent to your email address. Make sure to check your spam folder if you can't find it.","","",-1659238076,""
1371,"UnlockWindowCodeTextboxEmptyText","Enter Unlock Code...","","",-1974831098,""
1372,"UnlockWindowUnlockButton","Unlock","","",-211681375,""
1373,"UnlockWindowCancelButton","Cancel","","",-497569969,""
1374,"UnlockWindowCancelButtonPopupTip","Unlock your account later","","",-55616417,""
1375,"UnlockWindowResendEmailButton","Resend Email","","",151934398,""
1376,"UnlockWindowInvalidActivationCode","You have typed an invalid activation code.","","",-1814282534,""
1377,"CharacterSelectionPanelEntryLeague","{0} League","","",-1929480824,""
1378,"OwnedPortalDescription","Portal to {0} - {1}","","",-114472070,""
1379,"HUDMenuButton","Menu","","",593690882,""
1380,"TradeWindowTitle","Trade","","",-1068579990,""
1381,"ShopPanelComingSoon","Coming Soon","","",1129576786,""
1382,"ItemErrorCraftingBenchLevelTooLow","The crafting bench is too low level to do this.","","",-167036233,""
1383,"ItemErrorCannotBeUnique","This can not be performed on a unique item.","","",-1159740033,""
1384,"ItemErrorHasModOfFamily","This item already has a mod of this type.","","",1306809631,""
1385,"ItemErrorTooManySuffixes","This item may not have another suffix mod.","","",-1151795378,""
1386,"ItemErrorTooManyPrefixes","This item may not have another prefix mod.","","",-37621709,""
1387,"ItemErrorCannotHaveThisNumberOfSockets","This item can not have that many sockets.","","",201596307,""
1388,"ItemErrorAlreadyHasThisManySockets","This item already has that many sockets.","","",1989908136,""
1389,"ItemErrorNotEnoughSockets","This item doesn't have enough sockets.","","",41351300,""
1390,"ItemErrorAlreadyHasThisLinkGroup","This item already has those links.","","",1304951039,""
1391,"QuestVerbBrutus","kill Brutus","","",-1847596831,""
1392,"QuestVerbMedicineChest","give Nessa the Medicine Chest","","",-2007883881,""
1393,"QuestVerbFairgraves","kill Fairgraves","","",-1417866354,""
1394,"QuestVerbDeepDweller","kill the Deep Dweller","","",-1390969605,""
1395,"QuestVerbSwigOfHope","complete A Swig of Hope","","",673781866,""
1396,"QuestVerbFixtureOfFate","complete A Fixture of Fate","","",-1606640082,""
1397,"QuestVerbDominus","kill Dominus, Ascendant","","",-1151110302,""
1398,"QuestVerbMerveil","kill Merveil, the Twisted","","",-522949495,""
1399,"QuestVerbVaalOversoul","kill the Vaal Oversoul","","",-525326315,""
1400,"QuestVerbPiety","kill Piety","","",1524866856,""
1401,"QuestVerbDescent2Boss1","kill Rukuku, the Pagan God","","",-1097260009,""
1402,"QuestVerbDescent2Boss2","kill the Brute","","",-241156378,""
1403,"QuestVerbDescent2Boss3","kill Hatestorm","","",-1597421663,""
1404,"QuestVerbDescent2Boss4","kill the Avatar of the Tempest","","",-2146008440,""
1405,"QuestVerbDescent2Boss5","kill General Gravicius","","",106083931,""
1406,"QuestVerbKaom","kill King Kaom","","",-439632839,""
1407,"QuestVerbDaresso","kill Daresso, King of Swords","","",737464510,""
1408,"QuestVerbMalachai","kill Malachai, The Nightmare","","",-1378548329,""
1409,"QuestVerbDescentBoss1","kill the Mistress of Flame","","",1972963217,""
1410,"QuestVerbIzaro","kill Izaro","","",-1473311192,""
1411,"ChatBoxStaleLink","[stale link]","","",132110507,""
1412,"HideoutStashPanelTitle","Hideout Stash","","",1474848868,""
1413,"MissionTrackStrEnter","Enter the haunted area.","","",1316688132,""
1414,"MissionTrackStrFind","Find the Karui spirit.","","",-1259675604,""
1415,"MissionTrackStrFindTime","Find the Karui spirit before time runs out","","",779502774,""
1416,"MissionTrackStrReturn","Return the Karui spirit.","","",-1199042603,""
1417,"MissionTrackStrReturnTime","Return the Karui spirit before time runs out.","","",1429663557,""
1418,"MissionTrackStrTalk","Mission complete. Talk to Haku.","","",605949029,""
1419,"MissionTrackStrComplete","Mission complete. The Karui spirit rests with the Ancestors.","","",-673713415,""
1420,"MissionTrackStrFailedTime1","Mission failed. The Karui spirit was not reached in time.","","",-2135820480,""
1421,"MissionTrackStrFailedTime2","Mission failed. The Karui spirit was not returned in time.","","",-666197405,""
1422,"HUDHideoutStashButton","Hideout","","",869819864,""
1423,"Done","Done","","",1459068552,""
1424,"MissionTrackDexHunt","Hunt down the infected beasts.","","",-1846248808,""
1425,"MissionTrackDexHuntScore","Hunt down the infected beasts. ({0}/{1})","","",1523811086,""
1426,"MissionTrackDexEnter","Find the infected beasts' den.","","",228013167,""
1427,"MissionTrackDexEnter2","Enter the infected beasts' den.","","",247237704,""
1428,"MissionTrackDexTalk","Mission complete. Talk to Tora.","","",-1951195759,""
1429,"MissionTrackDexComplete","Mission complete. The infected beasts have been put to rest.","","",1909837933,""
1430,"MissionTrackDexTrackingCorpses","Track the infected beasts using their own corpses.","","",-1618266397,""
1431,"MissionTrackDexTrackingPools","Track the infected beasts using the scattered pools of blood.","","",221917184,""
1432,"MissionTrackIntFailed","Mission failed. Not enough corrupted corpses are left.","","",1415633231,""
1433,"MissionTrackIntComplete","Mission complete. Catarina's art progresses.","","",-1864225924,""
1434,"MissionTrackIntTalk","Mission complete. Talk to Catarina.","","",-590978942,""
1435,"MissionTrackIntFindRevive1","Find and revive the corrupted corpse.","","",-647429885,""
1436,"MissionTrackIntFindReviveN","Find and revive {0} corrupted corpses.","","",-1116980880,""
1437,"MissionTrackIntRevive1","Revive a corrupted corpse.","","",981496706,""
1438,"MissionTrackIntReviveN","Revive {0} corrupted corpses.","","",242070486,""
1439,"MissionTrackIntReturn1","Return a corrupted minion to Catarina.","","",-675774261,""
1440,"MissionTrackIntReturnN","Return {0} corrupted minions to Catarina.","","",-364759155,""
1441,"MissionTrackIntKill1","Kill a corrupted monster.","","",-637070963,""
1442,"MissionTrackIntKillN","Kill {0} corrupted monsters.","","",630396643,""
1443,"MissionTrackIntFeed1","Feed souls to the corrupted minion. ({0}/{1})","","",-2030669670,""
1444,"MissionTrackIntFeedN","Feed souls to the corrupted minions. ({0}/{1})","","",722514882,""
1445,"MissionTrackIntEscort1","Bring a corrupted minion to the sculpture.","","",636888924,""
1446,"MissionTrackIntEscortN","Bring {0} corrupted minions to the sculpture.","","",1563197705,""
1447,"MissionTrackIntReviveDefeated1","Revive a defeated corrupted monster corpse.","","",1610562539,""
1448,"MissionTrackIntReviveDefeatedN","Revive {0} defeated corrupted monster corpses.","","",1329000907,""
1449,"MissionTrackDexIntComplete","Mission complete. The target has been dealt with.","","",206100053,""
1450,"MissionTrackDexIntTalk","Mission complete. Talk to Vorici.","","",245897188,""
1451,"MissionTrackDexIntKill","Assassinate the target.","","",463806122,""
1452,"MissionTrackDexIntKillTime","Assassinate the target within the time limit.","","",-1448408380,""
1453,"MissionTrackDexIntKillGuards","Slay the target's guards.","","",-376408259,""
1454,"MissionTrackDexIntKillGuardsScore","Slay the target's guards. ({0}/{1})","","",942370742,""
1455,"MissionTrackDexIntLowLife","Keep the target on low life for {0}s.","","",1439342489,""
1456,"MissionTrackDexIntOpenChest","Open the target's chest.","","",-650539330,""
1457,"MissionTrackDexIntSaveOneGuard","Keep at least one guard alive.","","",1335301670,""
1458,"MissionTrackDexIntSaveOneGuardScore","Keep at least one guard alive. ({0} remain)","","",1918111721,""
1459,"MissionTrackDexIntSaveAllGuards","Keep all the guards alive.","","",1484868220,""
1460,"MissionTrackDexIntSaveTarget","Keep the target alive.","","",-850342569,""
1461,"MissionTrackDexIntSaveHostage","Keep the hostage alive.","","",-1149290492,""
1462,"MissionTrackDexIntFailedTargetDead","Mission failed. The target was slain.","","",19082777,""
1463,"MissionTrackDexIntFailedGuardDead","Mission failed. A guard was slain.","","",1463557958,""
1464,"MissionTrackDexIntFailedHostageDead","Mission failed. The hostage was slain.","","",26036972,""
1465,"MissionTrackDexIntFailedGuardsAllDead","Mission failed. All the guards were slain.","","",827227951,""
1466,"MissionTrackDexIntFailedTimeRanOut","Mission failed. Objective not completed in time.","","",-624654589,""
1467,"CraftingWindowLevel","lvl:","","",-117392661,""
1468,"CraftingWindowCost","cost:","","",1890670923,""
1469,"CraftingWindowCantAffordError","You do not have sufficient currency to buy this mod.","","",-441611936,""
1470,"MissionTrackStrDexEnter","Enter Vagan's arena.","","",306674874,""
1471,"MissionTrackStrDexFind","Find Vagan.","","",882934226,""
1472,"MissionTrackStrDexFight","Defeat Vagan.","","",379522075,""
1473,"MissionTrackStrDexFightTime","Defeat Vagan within the time limit.","","",132811849,""
1474,"MissionTrackStrDexDummies","Destroy more dummies than Vagan.","","",-611711330,""
1475,"MissionTrackStrDexDummiesScore","Destroy more dummies than Vagan. ({0} - {1})","","",-1310431579,""
1476,"MissionTrackStrDexTalk","Mission complete. Talk to Vagan.","","",-432482844,""
1477,"MissionTrackStrDexTalkDummies","Mission complete. Talk to Vagan. ({0} - {1})","","",-970909414,""
1478,"MissionTrackStrDexFailedDummies","Mission failed. Vagan destroyed more dummies. ({0} - {1})","","",-380294347,""
1479,"MissionTrackStrDexFailedTime","Mission failed. Vagan was not defeated in time.","","",81476024,""
1480,"MissionTrackStrDexComplete","Mission complete. Vagan has been defeated.","","",1784930185,""
1481,"MissionTrackStrDexCompleteDummies","Mission complete. You destroyed more dummies. ({0} - {1})","","",-1655031672,""
1482,"MissionTrackStrIntFailedTime","Mission failed. The relic was not destroyed in time.","","",-1240279647,""
1483,"MissionTrackStrIntFailedDeath","Mission failed. The relic was destroyed.","","",-1597413314,""
1484,"MissionTrackStrIntComplete1","Mission complete. The relic has been purified.","","",-1049591601,""
1485,"MissionTrackStrIntCompleteN","Mission complete. The relics have been purified.","","",2088003772,""
1486,"MissionTrackStrIntTalk","Mission complete. Talk to Elreon.","","",-366704922,""
1487,"MissionTrackStrIntDefend1","Defend the relic.","","",-880903400,""
1488,"MissionTrackStrIntDefendN","Defend the relics. ({0} remain)","","",-1103270136,""
1489,"MissionTrackStrIntDestroy1","Destroy the corrupted relic.","","",-1895743894,""
1490,"MissionTrackStrIntDestroyN","Destroy the corrupted relics. ({0}/{1})","","",-845544516,""
1491,"MissionTrackStrIntDestroyTime1","Destroy the corrupted relic within the time limit.","","",1284464055,""
1492,"MissionTrackStrIntDestroyTimeN","Destroy the corrupted relics within the time limit. ({0}/{1})","","",-806967847,""
1493,"MissionTrackStrIntFeed1","Feed souls to the relic. ({0}/{1})","","",1355229485,""
1494,"MissionTrackStrIntFeedN","Feed souls to the relics. ({0}/{1})","","",-264523890,""
1495,"MissionTrackMapFind","Find Kirac and complete his mission.","","",1564465335,""
1496,"MissionTrackMapChoose","Select a mission from Kirac.","","",-1978240327,""
1497,"MissionTrackMapTalk","Mission complete. Talk to Kirac.","","",378372931,""
1498,"MissionTrackMapEnter","Enter Kirac's Map.","","",602398978,""
1499,"MissionTrackMapFailedTime","Mission failed. Objective not completed in time.","","",-243967034,""
1500,"MissionTrackMapFailedMission","Mission failed. Other Master's mission failed.","","",543502456,""
1501,"MissionTrackMapFailedDeath","Mission failed. You have died.","","",-912763195,""
1502,"MissionTrackMapFailedLockedOut","Mission failed. You can no longer access the child instance.","","",-1246085895,""
1503,"MissionTrackMapFailedAbyss","Mission failed. You failed to complete the Abyss.","","",-1963588219,""
1504,"MissionTrackMapFailedBlight","Mission failed. You failed to stop the Blight.","","",196630940,""
1505,"MissionTrackMapComplete","Mission complete.","","",636749599,""
1506,"MissionTrackMapTag","Find the lodestones.","","",174602426,""
1507,"MissionTrackMapTagScore","Find the lodestones. ({0}/{1})","","",1960539173,""
1508,"MissionTrackMapKillBoss1","Slay the corrupted boss.","","",1787014306,""
1509,"MissionTrackMapKillBossN","Slay the corrupted bosses.","","",-933329849,""
1510,"MissionTrackMapKillBossNScore","Slay the corrupted bosses. ({0}/{1})","","",-1827231147,""
1511,"MissionTrackMapKillMonsters","Slay the corrupted monsters.","","",-1032188164,""
1512,"MissionTrackMapKillMonstersScore","Slay the corrupted monsters. ({0}/{1})","","",2143683470,""
1513,"MissionTrackMapKillElderGuardian","Defeat the Elder's Guardian","","",48874496,""
1514,"MissionTrackMapKillShaperGuardian","Defeat the Shaper's Guardian","","",-2102316302,""
1515,"MissionTrackMapKillSynthesisBoss","Defeat the Map Boss","","",-2081697463,""
1516,"MissionTrackMapMap","Find the Rare Map item.","","",1932351743,""
1517,"MissionTrackMapUnique","Find the Unique item.","","",-748523525,""
1518,"MissionTrackMapDivCard","Find the stack of Divination Cards.","","",982615650,""
1519,"MissionTrackMapVaalSideArea","Complete the Corrupted Vaal Side Area","","",391872804,""
1520,"MissionTrackMapMission","Complete another Master's mission.","","",1762409318,""
1521,"MissionTrackMapCompleteMap","Complete the Map.","","",2076894194,""
1522,"MissionTrackMapCompleteLabTrial","Complete the Labyrinth Trial.","","",807782079,""
1523,"MissionTrackMapCompleteAbyss1","Complete the Abyss.","","",-1041375076,""
1524,"MissionTrackMapCompleteAbyssN","Complete the Abysses.","","",-369220162,""
1525,"MissionTrackMapCompleteAbyssScore","Complete the Abysses. ({0}/{1})","","",1752046934,""
1526,"MissionTrackMapCompleteLegion","Complete the Legion Monolith.","","",-1695253108,""
1527,"MissionTrackMapCompleteHarvest","Complete the Harvest.","","",376602823,""
1528,"MissionTrackMapCompleteBlight1","Complete the Blight encounter.","","",-2009740308,""
1529,"MissionTrackMapCompleteBlightN","Complete the Blight encounters. ({0}/{1})","","",1411060630,""
1530,"MissionTrackMapCompleteBlightedMap","Complete the Blight encounter.","","",429667627,""
1531,"MissionTrackMapExiles","Slay the Rogue Exiles.","","",-2048065083,""
1532,"MissionTrackMapExilesScore","Slay the Rogue Exiles. ({0}/{1})","","",1498348679,""
1533,"MissionTrackMapBeyond","Slay the Beyond boss.","","",-389093779,""
1534,"MissionTrackMapWarband1","Slay the Warband.","","",1250320020,""
1535,"MissionTrackMapWarbandN","Slay the Warbands.","","",-2096808951,""
1536,"MissionTrackMapWarbandScore","Slay the Warband. ({0}/{1})","","",-323566748,""
1537,"MissionTrackMapEssence1","Slay the monster trapped in the Essence.","","",-713204961,""
1538,"MissionTrackMapEssenceN","Slay the monsters trapped in Essences.","","",-1446873816,""
1539,"MissionTrackMapEssenceScore","Slay the monsters trapped in Essences. ({0}/{1})","","",-274031601,""
1540,"MissionTrackMapInvasionBoss1","Slay the Invasion boss.","","",154043129,""
1541,"MissionTrackMapInvasionBossN","Slay the Invasion bosses.","","",31269955,""
1542,"MissionTrackMapInvasionBossScore","Slay the Invasion bosses. ({0}/{1})","","",-1626929108,""
1543,"MissionTrackMapHarbinger1","Slay the Harbinger.","","",2007652577,""
1544,"MissionTrackMapHarbingerN","Slay the Harbingers.","","",1715055778,""
1545,"MissionTrackMapHarbingerScore","Slay the Harbingers. ({0}/{1})","","",1512951917,""
1546,"MissionTrackMapPrepMetamorph","Collect Monster Samples for Tane\nConstruct and slay the Metamorph.","","",1156344972,""
1547,"MissionTrackMapSlayMetamorph","Slay the Metamorph.","","",-1931345608,""
1548,"MissionTrackMapUniqueStrongbox","Open the Unique Strongbox.","","",-1496074870,""
1549,"MissionTrackMapBreach1","Open the Breach.","","",1873115471,""
1550,"MissionTrackMapBreachN","Open the Breaches.","","",-1500411540,""
1551,"MissionTrackMapBreachScore","Open the Breaches. ({0}/{1})","","",1937899098,""
1552,"MissionTrackMapBreachBoss","Defeat the Breachlord","","",-1238328313,""
1553,"MissionTrackMapDelirium","Open the Delirium Mirror.","","",1892039859,""
1554,"MissionTrackMapTime","Complete the mission within the time limit.","","",-761921537,""
1555,"MissionTrackMapTimeIncreases","Slaying monsters increases the time limit.","","",-1585028316,""
1556,"MissionTrackMapTimeDecreases","Slaying monsters decreases the time limit.","","",362288376,""
1557,"MissionTrackMapTimeItems","Touching the standing stones increases the time limit.","","",-2050408567,""
1558,"MissionTrackMapElder","Map is under the influence of the Elder.","","",-511516923,""
1559,"MissionTrackMapShaper","Map is under the influence of the Shaper.","","",815438019,""
1560,"MissionTrackMapElderGuardian1","Map Boss is occupied by The Enslaver.","","",-883674823,""
1561,"MissionTrackMapElderGuardian2","Map Boss is occupied by The Eradicator.","","",717008698,""
1562,"MissionTrackMapElderGuardian3","Map Boss is occupied by The Constrictor.","","",-930938550,""
1563,"MissionTrackMapElderGuardian4","Map Boss is occupied by The Purifier.","","",-1257621193,""
1564,"MissionTrackMapLimitedPortals","Don't die or leave Kirac's Map.","","",453955815,""
1565,"MissionTrackFishQuestRare","Catch {0} Rare Fish.","","",-568854311,""
1566,"MissionTrackFishQuestExotic","Catch {0} Exotic Fish.","","",1833951321,""
1567,"MissionTrackFishQuestRedHerring","Catch {0} Red Herrings.","","",1082256890,""
1568,"MissionTrackFishQuestUniqueBoots","Fish up a pair of Rainbowstride boots.","","",1353477571,""
1569,"MissionTrackAbandoned","Mission failed. You abandoned the mission.","","",1291285447,""
1570,"RampageDisplayKills","kills","","",-1603258286,""
1571,"TelemetryLatency","Latency (ms)","","",2094068770,""
1572,"TelemetryFPS","FPS","","",-1393528155,""
1573,"TelemetryFrameTime","Frame Time (ms)","","",-1459128341,""
1574,"TelemetryServerFrameTime","Server Frame Time (ms)","","",1415969697,""
1575,"FriendContextMenuSpectatePvP","Spectate","","",2014932152,""
1576,"WorldPanelHideoutPinInactiveHover","Your Hideout","","",-487281763,""
1577,"ItemPopupFavourCost","Favour cost:","","",1049774340,""
1578,"BuyWindowFavour","Favour:","","",-113375415,""
1579,"BuyWindowConfirmDoodadPurchaseTitle","Buy Decoration","","",-1089807360,""
