"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
976,"MalachaiHeartDeath2","Metadata/Terrain/Mountain/Belly/Feature/BeastGrowls/HeartDeath_02.ao",[19],4,0,2110548083
977,"MalachaiHeartDeath3","Metadata/Terrain/Mountain/Belly/Feature/BeastGrowls/HeartDeath_03.ao",[19],4,0,1845570849
978,"GoddessBeamArea","Metadata/Effects/Spells/monsters_effects/Goddess_of_Justice/beam_fx/aoe.ao",[],4,0,457208081
979,"GoddessBeamBreak","Metadata/Effects/Spells/monsters_effects/Goddess_of_Justice/beam_fx/player_fizzle.ao",[],4,0,-449002168
980,"ShockNovaEffectRiftworm","Metadata/Effects/Spells/monsters_effects/RiftwormLightningNova/rig.ao",[],4,283,-1421272307
981,"ShockNovaEffectRiftwormCircle","Metadata/Effects/Spells/monsters_effects/RiftwormLightningNova/circle_aoe.ao",[],4,400,506748637
982,"ProphecyCoinDropEffect","Metadata/Effects/misc/prophecy_coin_drop/coin_drop.ao",[22],4,0,1539691359
983,"PaleCourtTeleportEffect","Metadata/Effects/Spells/monsters_effects/prophecy_league/vanish/vanish.ao",[23],4,0,-597975001
984,"GoddessBeam","Metadata/Effects/Spells/monsters_effects/labyrinth/skeleton_king/gargoyle/gargoyle_beam_backwards.ao",[],4,0,-1391107296
985,"ProphecySummonSpectreEffect","Metadata/Effects/Spells/monsters_effects/prophecy_league/summon_spectre/rig.ao",[22],4,0,716958730
986,"NavaliProphecyMarker","Metadata/Effects/Quest/purpleexclamationmark.ao",[24],4,0,-1812871205
987,"PhoenixFireballExplode","Metadata/Effects/Spells/monsters_effects/Phoenix/projectile_impact/impact.ao",[],4,150,-1881567872
988,"RepeatedPulseCold","Metadata/Effects/Spells/pulses/icepulse.ao",[],4,0,-818129298
989,"RepeatedPulseLightning","Metadata/Effects/Spells/pulses/lightningpulse.ao",[],4,0,60074687
990,"RepeatedPulseFire","Metadata/Effects/Spells/pulses/firepulse.ao",[],4,0,-1970512717
991,"SuperGoatLeapSlamExplosion","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/GoatmanMapBoss/leapSlam.ao",[],4,250,-1353357649
992,"PhoenixFirebombPulse","Metadata/Effects/Spells/monsters_effects/Phoenix/Guardian_Of_Phoenix/flaming_bomb/pulse.ao",[],4,0,-1635541584
993,"PhoenixFirebombExplode","Metadata/Effects/Spells/monsters_effects/Phoenix/Guardian_Of_Phoenix/flaming_bomb/explode.ao",[],4,0,-662693294
994,"WanderingLightningWeaknessEnd","Metadata/Effects/Spells/monsters_effects/aura/curse_aura_zone/conductivity_end.ao",[],4,0,-1948748104
995,"ChargedAttackMaxStacks","Metadata/Effects/Spells/charged_attack/maxed_out/maxed_out.ao",[],4,0,1310995776
996,"CurseNovaExplosion","Metadata/Effects/Spells/monsters_effects/Geofri/explosion.ao",[],4,0,1313501002
997,"MoltenStrikeFleshImpact","Metadata/Effects/Spells/monsters_effects/fleshmonster/moltenbloodimpact.ao",[],4,110,1984770594
998,"GroundEffectSlamIce","Metadata/Effects/Microtransactions/Spells/frost_bolt/explosion.ao",[],4,0,-1992683551
999,"GlacialCascadeSeawitch","Metadata/Effects/Spells/monsters_effects/essence/fire_wave_cascade/firewave.ao",[],4,0,718299656
1000,"PhoenixWhirlingChargeEffect","Metadata/Effects/Spells/monsters_effects/Phoenix/Guardian_Of_Phoenix/doublespin/rig.ao",[],4,0,379674553
1001,"DemonGraspHand","Metadata/Effects/Spells/monsters_effects/essence/demon_grasp/demon_grasp.ao",[],4,0,-12886928
1002,"DemonGraspCircle","Metadata/Effects/Spells/monsters_effects/essence/demon_grasp/demon_grasp_circle.ao",[],4,0,1104825428
1003,"DemonGraspEnd","Metadata/Effects/Spells/monsters_effects/essence/demon_grasp/demon_grasp_end.ao",[],4,0,-343513649
1004,"MarkerTeleport","Metadata/Effects/Spells/monsters_effects/monster_teleport/fireteleport.ao",[],4,0,497519100
1005,"PhoenixPulseEffect","Metadata/Effects/Spells/monsters_effects/Phoenix/Guardian_Of_Phoenix/pulse/firepulse.ao",[35],4,0,-2064147646
1006,"HydraDoomArrowEffect","Metadata/Effects/Spells/monsters_effects/Hydra/doom_arrow/arrow_drop.ao",[],4,0,-1884972039
1007,"HydraDoomArrowExplosionEffectNoScaled","Metadata/Effects/Spells/monsters_effects/Hydra/doom_arrow/Explosion.ao",[],4,0,-1896972214
1008,"HydraDoomArrowExplosionEffectScaled","Metadata/Effects/Spells/monsters_effects/Hydra/doom_arrow/aoe_explosion.ao",[],4,0,-49964365
1009,"MinotaurArcTrapBeam","Metadata/Effects/Environment/AoW/Minotaur/arc_trap.ao",[],4,0,627780782
1010,"LightningMortarImpact","Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao",[],4,0,1463329767
1011,"ShaperBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/CelestialBeam/rig.ao",[],4,0,-716293577
1012,"MinotaurSlamRocks1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/rockdrop_01.ao",[],4,0,1370086333
1013,"MinotaurSlamRocks2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/rockdrop_02.ao",[],4,0,-2122636768
1014,"MinotaurSlamRocks3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/rockdrop_03.ao",[],4,0,-1358217812
1015,"MinotaurSlamRocks4","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/rockdrop_04.ao",[],4,0,1577331832
1016,"MinotaurSlamImpactDamage","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/ground_slam.ao",[],4,0,-246977049
1017,"MinotaurSlamImpactArea","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/rockafall/instability_zone.ao",[],4,0,-1643583908
1018,"ChimeraSmokeCloudLeave","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/smoke_explode.ao",[],4,0,913582312
1019,"ChimeraSmokeCloudArrive","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/smoke_explode_arrive.ao",[],4,0,440434034
1020,"SuperGoatLeapSlamExplosionQuiet","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/GoatmanMapBoss/leapSlam2.ao",[],4,0,1096758751
1021,"ChimeraLance","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/chimera_lancestab.ao",[],4,0,616247500
1022,"ChimeraComboLeft","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/combo_strike_left.ao",[],4,0,-935614428
1023,"ChimeraComboRight","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/combo_strike_right.ao",[],4,0,1442948403
1024,"ChimeraComboBoth","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/combo_strike_main.ao",[],4,0,-815960426
1025,"MinotaurBurrowDamageTravel","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/burrow_ambush/travelling/rig.ao",[],4,100,950615717
1026,"MinotaurBurrowDamageEnd","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/burrow_ambush/emerge/rig.ao",[],4,150,1165814733
1027,"MortarSummonSpiderImpact","Metadata/Effects/Spells/monsters_effects/essence/spidermortar/spidermortarimpact.ao",[],4,0,893433510
1028,"HydraTeleportMinionSummon","Metadata/Effects/Spells/monsters_effects/Hydra/teleport/minion/rig.ao",[],4,0,-2061438624
1029,"HydraTeleportBossLeave","Metadata/Effects/Spells/monsters_effects/Hydra/teleport/boss/teleport_up.ao",[],4,0,-1017233591
1030,"HydraTeleportBossArrive","Metadata/Effects/Spells/monsters_effects/Hydra/teleport/boss/teleport_down.ao",[],4,0,404364974
1031,"GoreExplosionNoGibsNoFire","Metadata/Effects/Spells/monsters_effects/gore_explode/gore_explosion_no_gibs_nofire.ao",[],4,0,-131348735
1032,"EssenceSpawnEffect","Metadata/Effects/Spells/monsters_effects/essence/monolith/essencesummon.ao",[],4,0,-226040257
1033,"BloodOrbBuildupEffect","Metadata/Effects/Spells/monsters_effects/essence/bloodball/rig.ao",[],4,0,1885248275
1034,"EssenceDropEffect","Metadata/Effects/misc/essence_coin_drop/essencecoindrop.ao",[25],4,0,-2116938217
1035,"MonolithNovaEffect","Metadata/Effects/Spells/monsters_effects/essence/monolith_pulse/monolith_pulse.ao",[25],4,0,364292421
1036,"ChimeraChargedAttackIndicator","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/channelling/channelling.ao",[],4,0,1019826745
1037,"ChimeraChargedAttackSlash1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow01.ao",[],4,0,-529818508
1038,"ChimeraChargedAttackSlash2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow02.ao",[],4,0,-910484149
1039,"ChimeraChargedAttackSlash3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow03.ao",[],4,0,-1323385112
1040,"ChimeraChargedAttackSlashHit1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow01_hit.ao",[],4,0,-545462440
1041,"ChimeraChargedAttackSlashHit2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow02_hit.ao",[],4,0,1185720948
1042,"ChimeraChargedAttackSlashHit3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/spirit_slash/shadow03_hit.ao",[],4,0,-975938991
1043,"ChimeraChargedAttackRelease","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/release_max/releasemax.ao",[],4,0,1646386799
1044,"ChimeraChargedAttackChargeUp","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/charged_attack/charge_up/charge_up.ao",[],4,0,-2086225866
1045,"AcceleratingProjectileHit","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/AcceleratingProjectile/projectile_hit.ao",[],4,0,-1155129796
1046,"RepeatedPulseChaos","Metadata/Effects/Spells/pulses/chaospulse.ao",[],4,0,-130532700
1047,"HolyCannon","Metadata/Effects/Spells/monsters_effects/essence/Holy_ion_cannon/rig.ao",[],4,0,-873703866
1048,"EssenceSlam","Metadata/Effects/Spells/totems/karui_totem/slam/ancestortotem_essenceslam.ao",[],4,200,-699040045
1049,"ChimeraFlickerStrikeIn","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/ninja_smoke/chimera_ninja_smoke_in.ao",[],4,0,-1005894653
1050,"ChimeraFlickerStrikeOut","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Chimera/ninja_smoke/chimera_ninja_smoke_out.ao",[],4,0,1499212009
1051,"HydraForkArrowEffect","Metadata/Effects/Spells/monsters_effects/Hydra/splitting_arrow/splitarrow_burst.ao",[],4,0,1772602461
1052,"ShaperTeleportArrive","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/instant_teleport/instant_teleport.ao",[],4,0,-1509842496
1053,"RestoreEffectLife","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Gravicius/energyshieldred.ao",[],4,0,1350905514
1054,"RestoreEffectEnergyShield","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Gravicius/energyshield.ao",[],4,0,1057756707
1055,"ZanaDisruptionBeam","Metadata/Effects/Spells/Masters/StrDexInt/Zana_beam.ao",[],4,0,-961945997
1056,"MinotaurSweepNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Minotaur/sweep/nova/sweeplightningpulse.ao",[],4,0,1587636283
1057,"ShaperSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/teleport_slam/teleport_slam.ao",[],4,0,-1158889863
1058,"ShaperBulletHellTeleport","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/bullet_hell/release_projectile/release_projectile.ao",[],4,0,1600209114
1059,"ShaperBulletHellProjectileImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/bullet_hell/projectile/projectile_hit.ao",[],4,0,-1408741114
1060,"GroundSpikeEssence1","Metadata/Effects/Spells/totems/karui_totem/slash/groundspikesessence_01.ao",[],4,0,684186366
1061,"GroundSpikeEssence2","Metadata/Effects/Spells/totems/karui_totem/slash/groundspikesessence_02.ao",[],4,0,1212724873
1062,"GroundSpikeEssence3","Metadata/Effects/Spells/totems/karui_totem/slash/groundspikesessence_03.ao",[],4,0,1542512257
1063,"ZanaQuestShaper1a","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest1_effect.ao",[27],4,0,395649437
1064,"ZanaQuestShaper1b","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,-1771492972
1065,"ZanaQuestShaper2a","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,1704525037
1066,"ZanaQuestShaper2b","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,1495211607
1067,"ZanaQuestShaper3a","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,1556044569
1068,"ZanaQuestShaper3b","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,475210929
1069,"ZanaQuestShaper4a","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,882902322
1070,"ZanaQuestShaper4b","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest3_effect.ao",[27],4,0,-2081797814
1071,"ZanaQuestShaper5","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuest5_effect.ao",[27],4,0,675093109
1072,"ShaperInfluenceGeneric","Metadata/Monsters/AtlasBosses/TheShaper/ZanaQuest/ShaperQuestShort_effect.ao",[27],4,0,516903197
1073,"ZanaExtendedShield","Metadata/Effects/Spells/Masters/StrDexInt/ZanaSuperShield.ao",[],4,0,1681042484
1074,"ZanaExtendedShieldSurge","Metadata/Effects/Spells/Masters/StrDexInt/ZanaSuperShield_surge.ao",[],4,0,478922136
1075,"TrapGroundSmokeExplode","Metadata/Effects/Spells/monsters_effects/act3/pyro/trap_explode_smoke.ao",[],4,0,-1865847196
1076,"ZanaPortalEffect","Metadata/Effects/Spells/Masters/StrDexInt/ZanaTeleport.ao",[],4,0,1918663971
1077,"ShaperPortalExplosion","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/portal_explode/explode.ao",[],4,0,1812675710
1078,"ShaperRetreatPlayerTeleport","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheShaper/bullet_hell/release_projectile_player/release_projectile_player.ao",[],4,0,638081761
1079,"ZanaChargingDisrupt","Metadata/Effects/Spells/Masters/StrDexInt/Zana_beam_chargeup.ao",[],4,0,458171939
1080,"GlacialCascadeWave","Metadata/Effects/Spells/monsters_effects/essence/fire_wave_cascade/waterwave.ao",[],4,0,-999208945
1081,"SandstormWater","Metadata/Effects/Spells/monsters_effects/sandstorm/sandstorm_water.ao",[],4,0,2066543184
1082,"HellfireBarrageEffect","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Gravicius/ballistastorm.ao",[],4,0,-1582877000
1083,"SwordStorm1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/AnimatedWeapon/falling_sword1.ao",[],4,0,799095791
1084,"SwordStorm2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/AnimatedWeapon/falling_sword2.ao",[],4,0,-1320367970
1085,"SwordStorm3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/AnimatedWeapon/falling_sword3.ao",[],4,0,-1360076734
1086,"SwordStorm4","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/AnimatedWeapon/falling_sword4.ao",[],4,0,1680981207
1087,"FireBeam","Metadata/Effects/Spells/firebeam_02/firebeam_beam.ao",[],4,0,1365870082
1088,"FireBeamStart","Metadata/Effects/Spells/firebeam_02/firebeam_start.ao",[],4,0,-1943770952
1089,"FireBeamEnd","Metadata/Effects/Spells/firebeam_02/firebeam_end.ao",[],4,0,-1787045708
1090,"BlightConeChannel","Metadata/Effects/Spells/blight/channelling/blight_channelling.ao",[],4,0,895565550
1091,"SupporterBatSwarm","Metadata/Effects/Microtransactions/Aura/BatSwarm/BatSwarm.ao",[],3,0,1513511478
1092,"BlightParticles","Metadata/Effects/Spells/blight/channelling/blight_channelling_prtcl.ao",[],4,0,-793927720
1093,"FireBeamSurge","Metadata/Effects/Spells/firebeam_02/firebeam_surge.ao",[],4,0,-1149980241
1094,"MissionIntCorpseExplode","Metadata/Effects/Environment/maps/skull_timebomb/rig.ao",[15],4,0,-2057002377
1095,"MissionIntCorpseRevive","Metadata/Effects/Spells/Masters/Int/CatarinaMasterRaiseCorpse.ao",[15],4,0,1725974631
1096,"MissionIntMonsterConsumed1","Metadata/Effects/Spells/Masters/Int/soul_eater_soulyum.ao",[15],4,0,860109726
1097,"MissionIntMonsterConsumed2","Metadata/Effects/Spells/convocation/convocation_player.ao",[15],4,0,1860849223
1098,"MissionIntTotemConsume","Metadata/Effects/Spells/Masters/Int/sould_eater_pole.ao",[15],4,0,-1954429429
1099,"MortarSummonIceGolemImpact","Metadata/Effects/Spells/monsters_effects/Breach/Cold/mortar/impact/mortarimpact.ao",[],4,0,8855324
1100,"CoverInAsh","Metadata/Effects/Spells/monsters_effects/Breach/Hellion/coverinash/coverinash.ao",[],4,0,185222601
1101,"EmpoweringHowl","Metadata/Effects/Spells/monsters_effects/Breach/Hellion/empowering_howl/empowering_howl.ao",[],4,0,1910941982
1102,"TornadoShotImpactMTX","Metadata/Effects/Microtransactions/Spells/tornado_shot/tornadoarrow.ao",[],4,0,168503926
1103,"RiptideExplode","Metadata/Effects/Spells/monsters_effects/act4/water_elemental/waterburst.ao",[],4,0,1209223720
1104,"HotdogUpheaval1","Metadata/Effects/Spells/monsters_effects/Breach/Hellion/upheaval/upheaval1.ao",[],4,0,2080782727
1105,"HotdogUpheaval2","Metadata/Effects/Spells/monsters_effects/Breach/Hellion/upheaval/upheaval2.ao",[],4,0,1539914289
1106,"SkeletalChainsBeam","Metadata/Effects/Spells/skeletal_chains/skeletalchains_chaining_fast.ao",[],4,0,944270618
1107,"SkeletalChainsExplode","Metadata/Effects/Spells/skeletal_chains/minion_explode.ao",[],4,0,-697464960
1108,"SkeletalChainsCenter","Metadata/Effects/Spells/skeletal_chains/explosion_center.ao",[],4,0,1427576321
1109,"BreachLightningBeam","Metadata/Effects/Spells/monsters_effects/Breach/Lightning/Lightning_Zap/lightningarc.ao",[],4,0,-284451652
1110,"BreachLightningFlameWhip","Metadata/Effects/Spells/monsters_effects/Breach/Lightning/Lightning_Whip/lightningwhip.ao",[],4,0,-626140190
1111,"BreachLightningFlameWhipSurge","Metadata/Effects/Spells/monsters_effects/Breach/Lightning/Lightning_Whip/lightningwhip_cast.ao",[],4,0,-1375210257
1112,"RiptideEmerge","Metadata/Effects/Spells/monsters_effects/act4/ice_elemental/emerge/emerge.ao",[],4,0,735353796
1113,"BoneQuakeSlamImpact","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakeslam_one.ao",[],4,0,562423765
1114,"BoneQuakeSlamCrack","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/marker_animations.ao",[],4,0,-912838739
1115,"BoneQuakeSlamImpactShockwave","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakeslam_second.ao",[],4,275,1002295812
1116,"BoneQuakeSlamTimedShockwave","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakeslam_shockwave.ao",[],4,0,-344328862
1117,"BoneQuakeSlam1","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakespike_01.ao",[],4,0,24416715
1118,"BoneQuakeSlam2","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakespike_02.ao",[],4,0,1585916905
1119,"BoneQuakeSlam3","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakespike_03.ao",[],4,0,-1163127729
1120,"BoneQuakeSlam4","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bone_quake/bonequakespike_04.ao",[],4,0,-1677345109
1121,"DemonHandCleaveFire","Metadata/Effects/Spells/monsters_effects/Breach/Fire/flame_cleave/fireclaw.ao",[],4,0,-320359218
1122,"BoneSegmentExplode","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Bonewall_explode/bonewallexplode.ao",[],4,0,1305345844
1123,"GoreBonespire1","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Gorespire/gorespire_01.ao",[],4,0,820970023
1124,"GoreBonespire2","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Gorespire/gorespire_02.ao",[],4,0,-613364023
1125,"GoreBonespire3","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Gorespire/gorespire_03.ao",[],4,0,-1827144463
1126,"GoreGroundSlamImpact","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Gorespire/bonegroundslam_impact.ao",[],4,0,392347899
1127,"GoreDelayedBlast","Metadata/Effects/Spells/monsters_effects/Breach/Bone/Delayed_blast/delayedboneblast.ao",[],4,0,1277079399
1128,"BreachFlameVortex","Metadata/Effects/Spells/monsters_effects/Breach/Fire/flame_vortex/flame_vortex.ao",[],4,0,224121618
1129,"CycloneBreach","Metadata/Effects/Spells/monsters_effects/Breach/Chaos/Cyclone/chaoscyclone.ao",[],4,0,212379739
1130,"CycloneBreachEnd","Metadata/Effects/Spells/monsters_effects/Breach/Chaos/Cyclone/chaoscyclone_end.ao",[],4,0,1044238778
1131,"BreachSoulercoaster1","Metadata/Effects/Environment/breach/soulcoaster/soulcoaster_04.ao",[29],4,0,1754900814
1132,"BreachSoulercoaster2","Metadata/Effects/Environment/breach/soulcoaster/soulcoaster_05.ao",[29],4,0,1583071067
1133,"BreachSoulercoaster3","Metadata/Effects/Environment/breach/soulcoaster/soulcoaster_06.ao",[29],4,0,-309519858
1134,"BreachChaosMortarImpact","Metadata/Effects/Spells/monsters_effects/Breach/Chaos/Chaos_mortar/mortarimpact.ao",[],4,0,-2039269784
1135,"BreachChaosProjectileImpact","Metadata/Effects/Spells/monsters_effects/Breach/Chaos/Chaos_projectile/chaosbolt_explosion.ao",[],4,0,-779164299
1136,"BreachBallLightningResuming","Metadata/Effects/Spells/monsters_effects/Breach/Lightning/ball_lightning/rig.ao",[],4,0,2145967879
1137,"SkeletalChainsExplodePlayer","Metadata/Effects/Spells/skeletal_chains/explosion.ao",[],4,0,-784251564
1138,"BreachCloseEffect","Metadata/MiscellaneousObjects/Breach/Breach_end.ao",[29],4,0,-1132931253
1139,"BreachBossEscapeEffect","Metadata/Effects/Spells/monsters_effects/Breach/Boss_escape/boss_escape.ao",[29],4,0,-765521431
1140,"BreachGroundSlamImpact","Metadata/Effects/Spells/monsters_effects/Breach/Fire/ground_slam/ground_slam.ao",[],4,0,-2060840042
1141,"BreachWeatherFire","Metadata/Effects/weather_attachments/breach/fire.ao",[29],4,0,-1298156684
1142,"BreachWeatherCold","Metadata/Effects/weather_attachments/breach/cold.ao",[29],4,0,-764731976
1143,"BreachWeatherLightning","Metadata/Effects/weather_attachments/breach/lightning.ao",[29],4,0,159359636
1144,"BreachWeatherPhysical","Metadata/Effects/weather_attachments/breach/physical.ao",[29],4,0,-996360956
1145,"BreachWeatherChaos","Metadata/Effects/weather_attachments/breach/chaos.ao",[29],4,0,-449938475
1146,"AbberathsHoovesImpact","Metadata/Effects/Microtransactions/Aura/Uniques/Disjunction/Abberaths_Hooves_fireimpact.ao",[],4,0,-1964632809
1147,"DeathProjectileSpellExplosion","Metadata/Effects/Spells/monsters_effects/Breach/Chaos/Revenant_clone_explode/clone_deathsplosion.ao",[],4,0,-1223056493
1148,"AvariusFireStorm1","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/firestorm/projectile1.ao",[],4,0,-345590391
1149,"AvariusFireStorm2","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/firestorm/projectile2.ao",[],4,0,596874115
1150,"AvariusFireStorm3","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/firestorm/projectile3.ao",[],4,0,-1542911222
1151,"AvariusFireStorm4","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/rock_fall/rockdrop_04.ao",[],4,0,-1920202228
1152,"AvariusDelayedBlast","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/delayed_blast/delayed_blast.ao",[],4,0,297572951
1153,"AvariusDivineSlamWave","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/divine_slam/shockwave_slam_main.ao",[],4,0,1433885398
1154,"AvariusDivineSlamPulse","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/divine_slam/slam_explosion.ao",[],4,0,-1849939878
1155,"AvariusDivineSlamShockwave","Metadata/Effects/Spells/monsters_effects/act5/Avarius_Casticus/divine_slam/shockwavestart.ao",[],4,0,-1507167820
1156,"SpiderGodRiptideExplode","Metadata/Effects/Spells/monsters_effects/vaalspiderboss_e/RiptideProjectile/big_pulse.ao",[],4,0,-1393300683
1157,"SpiderGodRiptideEmerge","Metadata/Effects/Spells/monsters_effects/vaalspiderboss_e/RiptideProjectile/big_projectile_emerge.ao",[],4,0,1250798388
1158,"CorpseMarker","Metadata/Effects/Spells/monsters_effects/tombstone/tombstone.ao",[],1,0,2101130889
1159,"AvariusSlam","Metadata/Effects/Spells/monsters_effects/act4/Voll/vollslam.ao",[],4,0,-152358130
1160,"SolarisEnergyLanceStart","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/solarspear_start.ao",[],4,0,645875564
1161,"SolarisBackflipBeamEffect","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/shieldbeam_beam_nooffset.ao",[],4,0,1727116866
1162,"SolarisSkyBeamEffect","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/solarbeam_beam.ao",[],4,0,904976055
1163,"SolarisSkyBeamImpact","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/solarbeam_impact.ao",[],4,65,214606569
1164,"SolarisEnergyLanceBranch","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/solarspear_branch.ao",[],4,0,-1128998012
1165,"CycloneLunaris","Metadata/Effects/Spells/whirlwind/whirlwind.ao",[],4,0,-252638470
1166,"CycloneLunarisEnd","Metadata/Effects/Spells/whirlwind/whirlwind_end.ao",[],4,0,398057630
1167,"LunarisSpellBarrage1","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Lunaris_e/meteor_fall_01.ao",[],4,0,1450180861
1168,"LunarisSpellBarrage2","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Lunaris_e/meteor_fall_02.ao",[],4,0,-940564281
1169,"LunarisSpellBarrage3","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Lunaris_e/meteor_fall_03.ao",[],4,0,-1291401257
