"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool","[i32]","[i32]"
220,9587,[],[34],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,69]","[59,19,25]","","",[1000],[0]
221,9588,[],[321],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,70]","[60,78]","","",[1000],[0]
222,9589,[],[634],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,42]","[61,41]","","",[1000],[0]
223,9590,[],[319],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,71]","[62,20,26]","","",[1000],[0]
224,9591,[],[636],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,72]","[63,79,16]","","",[1000],[0]
225,9592,[],[324],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,37]","[43,22]","","",[1000],[0]
226,9593,[],[633],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,64]","[44,73]","","",[1000],[0]
227,9594,[],[313],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,27]","[45,10]","","",[1000],[0]
228,9595,[],[320],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,65]","[46,74]","","",[1000],[0]
229,9596,[],[323],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,36]","[47,21]","","",[1000],[0]
230,9597,[],[311],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,30]","[48,13]","","",[1000],[0]
231,9598,[],[316],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,32]","[49,17]","","",[1000],[0]
232,9599,[],[27],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,66]","[50,75]","","",[1000],[0]
233,9600,[],[309],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,28]","[51,11]","","",[1000],[0]
234,9601,[],[318],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,34]","[52,15]","","",[1000],[0]
235,9602,[],[632],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,67]","[54,76]","","",[1000],[0]
236,9603,[],[640],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,68]","[55,77]","","",[1000],[0]
237,9604,[],[625],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,40]","[56,39]","","",[1000],[0]
238,9605,[],[310],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,29]","[57,12]","","",[1000],[0]
239,9606,[],[312],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,31]","[58,14]","","",[1000],[0]
240,9607,[],[34],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,69]","[59,19,25]","","",[1000],[0]
241,9608,[],[321],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,70]","[60,78]","","",[1000],[0]
242,9609,[],[634],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,42]","[61,41]","","",[1000],[0]
243,9610,[],[319],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,71]","[62,20,26]","","",[1000],[0]
244,9611,[],[636],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,72]","[63,79,16]","","",[1000],[0]
245,9612,[],[324],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,37]","[43,22]","","",[1000],[0]
246,9613,[],[633],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,64]","[44,73]","","",[1000],[0]
247,9614,[],[313],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,27]","[45,10]","","",[1000],[0]
248,9615,[],[320],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,65]","[46,74]","","",[1000],[0]
249,9616,[],[323],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,36]","[47,21]","","",[1000],[0]
250,9617,[],[311],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,30]","[48,13]","","",[1000],[0]
251,9618,[],[316],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,32]","[49,17]","","",[1000],[0]
252,9619,[],[27],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,66]","[50,75]","","",[1000],[0]
253,9620,[],[309],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,28]","[51,11]","","",[1000],[0]
254,9621,[],[318],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,34]","[52,15]","","",[1000],[0]
255,9622,[],[317],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,33]","[53,18]","","",[1000],[0]
256,9623,[],[640],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,68]","[55,77]","","",[1000],[0]
257,9624,[],[625],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,40]","[56,39]","","",[1000],[0]
258,9625,[],[310],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,29]","[57,12]","","",[1000],[0]
259,9626,[],[312],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,31]","[58,14]","","",[1000],[0]
260,9627,[],[34],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,69]","[59,19,25]","","",[1000],[0]
261,9628,[],[321],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,70]","[60,78]","","",[1000],[0]
262,9629,[],[634],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,42]","[61,41]","","",[1000],[0]
263,9630,[],[319],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,71]","[62,20,26]","","",[1000],[0]
264,9631,[],[636],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,72]","[63,79,16]","","",[1000],[0]
265,9632,[],[324],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,37]","[43,22]","","",[1000],[0]
266,9633,[],[633],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,64]","[44,73]","","",[1000],[0]
267,9634,[],[313],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,27]","[45,10]","","",[1000],[0]
268,9635,[],[320],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,65]","[46,74]","","",[1000],[0]
269,9636,[],[323],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,36]","[47,21]","","",[1000],[0]
270,9637,[],[311],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,30]","[48,13]","","",[1000],[0]
271,9638,[],[316],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,32]","[49,17]","","",[1000],[0]
272,9639,[],[27],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,66]","[50,75]","","",[1000],[0]
273,9640,[],[309],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,28]","[51,11]","","",[1000],[0]
274,9641,[],[318],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,34]","[52,15]","","",[1000],[0]
275,9642,[],[317],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,33]","[53,18]","","",[1000],[0]
276,9643,[],[632],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,67]","[54,76]","","",[1000],[0]
277,9644,[],[625],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,40]","[56,39]","","",[1000],[0]
278,9645,[],[310],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,29]","[57,12]","","",[1000],[0]
279,9646,[],[312],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,31]","[58,14]","","",[1000],[0]
280,9647,[],[34],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,69]","[59,19,25]","","",[1000],[0]
281,9648,[],[321],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,70]","[60,78]","","",[1000],[0]
282,9649,[],[634],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,42]","[61,41]","","",[1000],[0]
283,9650,[],[319],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,71]","[62,20,26]","","",[1000],[0]
284,9651,[],[636],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,72]","[63,79,16]","","",[1000],[0]
285,9652,[],[324],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,37]","[43,22]","","",[1000],[0]
286,9653,[],[633],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,64]","[44,73]","","",[1000],[0]
287,9654,[],[313],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,27]","[45,10]","","",[1000],[0]
288,9655,[],[320],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,65]","[46,74]","","",[1000],[0]
289,9656,[],[323],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,36]","[47,21]","","",[1000],[0]
290,9657,[],[311],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,30]","[48,13]","","",[1000],[0]
291,9658,[],[316],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,32]","[49,17]","","",[1000],[0]
292,9659,[],[27],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,66]","[50,75]","","",[1000],[0]
293,9660,[],[309],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,28]","[51,11]","","",[1000],[0]
294,9661,[],[318],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,34]","[52,15]","","",[1000],[0]
295,9662,[],[317],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,33]","[53,18]","","",[1000],[0]
296,9663,[],[632],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,67]","[54,76]","","",[1000],[0]
297,9664,[],[640],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,68]","[55,77]","","",[1000],[0]
298,9665,[],[310],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,29]","[57,12]","","",[1000],[0]
299,9666,[],[312],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,31]","[58,14]","","",[1000],[0]
300,9667,[],[34],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,69]","[59,19,25]","","",[1000],[0]
301,9668,[],[321],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,70]","[60,78]","","",[1000],[0]
302,9669,[],[634],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,42]","[61,41]","","",[1000],[0]
303,9670,[],[319],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,71]","[62,20,26]","","",[1000],[0]
304,9671,[],[636],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,72]","[63,79,16]","","",[1000],[0]
305,9672,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","","",[1000],[0]
306,9673,[],[633],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","","",[1000],[0]
307,9674,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","","",[1000],[0]
308,9675,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","","",[1000],[0]
309,9676,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","","",[1000],[0]
310,9677,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","","",[1000],[0]
311,9678,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","","",[1000],[0]
312,9679,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","","",[1000],[0]
313,9680,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","","",[1000],[0]
314,9681,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","","",[1000],[0]
315,9682,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","","",[1000],[0]
316,9683,[],[632],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","","",[1000],[0]
317,9684,[],[640],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","","",[1000],[0]
318,9685,[],[625],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","","",[1000],[0]
319,9686,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","","",[1000],[0]
320,9687,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","","",[1000],[0]
321,9688,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","","",[1000],[0]
322,9689,[],[634],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","","",[1000],[0]
323,9690,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","","",[1000],[0]
324,9691,[],[636],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","","",[1000],[0]
325,9692,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","","",[1000],[0]
326,9693,[],[633],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","","",[1000],[0]
327,9694,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","","",[1000],[0]
328,9695,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","","",[1000],[0]
329,9696,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","","",[1000],[0]
330,9697,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","","",[1000],[0]
331,9698,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","","",[1000],[0]
332,9699,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","","",[1000],[0]
333,9700,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","","",[1000],[0]
334,9701,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","","",[1000],[0]
335,9702,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","","",[1000],[0]
336,9703,[],[632],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","","",[1000],[0]
337,9704,[],[640],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","","",[1000],[0]
338,9705,[],[625],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","","",[1000],[0]
339,9706,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","","",[1000],[0]
340,9707,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","","",[1000],[0]
341,9708,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","","",[1000],[0]
342,9709,[],[634],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","","",[1000],[0]
343,9710,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","","",[1000],[0]
344,9711,[],[636],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","","",[1000],[0]
345,9712,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","","",[1000],[0]
346,9713,[],[633],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","","",[1000],[0]
347,9714,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","","",[1000],[0]
348,9715,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","","",[1000],[0]
349,9716,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","","",[1000],[0]
350,9717,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","","",[1000],[0]
351,9718,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","","",[1000],[0]
352,9719,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","","",[1000],[0]
353,9720,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","","",[1000],[0]
354,9721,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","","",[1000],[0]
355,9722,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","","",[1000],[0]
356,9723,[],[632],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","","",[1000],[0]
357,9724,[],[640],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","","",[1000],[0]
358,9725,[],[625],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","","",[1000],[0]
359,9726,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","","",[1000],[0]
360,9727,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","","",[1000],[0]
361,9728,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","","",[1000],[0]
362,9729,[],[634],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","","",[1000],[0]
363,9730,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","","",[1000],[0]
364,9731,[],[636],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","","",[1000],[0]
365,9732,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","","",[1000],[0]
366,9733,[],[633],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","","",[1000],[0]
367,9734,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","","",[1000],[0]
368,9735,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","","",[1000],[0]
369,9736,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","","",[1000],[0]
370,9737,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","","",[1000],[0]
371,9738,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","","",[1000],[0]
372,9739,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","","",[1000],[0]
373,9740,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","","",[1000],[0]
374,9741,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","","",[1000],[0]
375,9742,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","","",[1000],[0]
376,9743,[],[632],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","","",[1000],[0]
377,9744,[],[640],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","","",[1000],[0]
378,9745,[],[625],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","","",[1000],[0]
379,9746,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","","",[1000],[0]
380,9747,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","","",[1000],[0]
381,9748,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","","",[1000],[0]
382,9749,[],[634],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","","",[1000],[0]
383,9750,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","","",[1000],[0]
384,9751,[],[636],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","","",[1000],[0]
385,9752,[],[324],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,37]","[43,22]","","",[1000],[0]
386,9753,[],[633],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,64]","[44,73]","","",[1000],[0]
387,9754,[],[313],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,27]","[45,10]","","",[1000],[0]
388,9755,[],[320],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,65]","[46,74]","","",[1000],[0]
389,9756,[],[323],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,36]","[47,21]","","",[1000],[0]
390,9757,[],[311],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,30]","[48,13]","","",[1000],[0]
391,9758,[],[316],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,32]","[49,17]","","",[1000],[0]
392,9759,[],[27],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,66]","[50,75]","","",[1000],[0]
393,9760,[],[309],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,28]","[51,11]","","",[1000],[0]
394,9761,[],[318],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,34]","[52,15]","","",[1000],[0]
395,9762,[],[317],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,33]","[53,18]","","",[1000],[0]
396,9763,[],[632],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,67]","[54,76]","","",[1000],[0]
397,9764,[],[640],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,68]","[55,77]","","",[1000],[0]
398,9765,[],[625],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,40]","[56,39]","","",[1000],[0]
399,9766,[],[310],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,29]","[57,12]","","",[1000],[0]
400,9767,[],[312],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,31]","[58,14]","","",[1000],[0]
401,9768,[],[34],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,69]","[59,19,25]","","",[1000],[0]
402,9769,[],[321],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,70]","[60,78]","","",[1000],[0]
403,9770,[],[319],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,71]","[62,20,26]","","",[1000],[0]
404,9771,[],[636],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,72]","[63,79,16]","","",[1000],[0]
405,9772,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","","",[1000],[0]
406,9773,[],[633],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","","",[1000],[0]
407,9774,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","","",[1000],[0]
408,9775,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","","",[1000],[0]
409,9776,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","","",[1000],[0]
410,9777,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","","",[1000],[0]
411,9778,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","","",[1000],[0]
412,9779,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","","",[1000],[0]
413,9780,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","","",[1000],[0]
414,9781,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","","",[1000],[0]
415,9782,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","","",[1000],[0]
416,9783,[],[632],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","","",[1000],[0]
417,9784,[],[640],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","","",[1000],[0]
418,9785,[],[625],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","","",[1000],[0]
419,9786,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","","",[1000],[0]
420,9787,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","","",[1000],[0]
421,9788,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","","",[1000],[0]
422,9789,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","","",[1000],[0]
423,9790,[],[634],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","","",[1000],[0]
424,9791,[],[636],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","","",[1000],[0]
425,9792,[],[324],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,37]","[43,22]","","",[1000],[0]
426,9793,[],[633],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,64]","[44,73]","","",[1000],[0]
427,9794,[],[313],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,27]","[45,10]","","",[1000],[0]
428,9795,[],[320],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,65]","[46,74]","","",[1000],[0]
429,9796,[],[323],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,36]","[47,21]","","",[1000],[0]
430,9797,[],[311],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,30]","[48,13]","","",[1000],[0]
431,9798,[],[316],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,32]","[49,17]","","",[1000],[0]
432,9799,[],[27],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,66]","[50,75]","","",[1000],[0]
433,9800,[],[309],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,28]","[51,11]","","",[1000],[0]
434,9801,[],[318],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,34]","[52,15]","","",[1000],[0]
435,9802,[],[317],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,33]","[53,18]","","",[1000],[0]
436,9803,[],[632],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,67]","[54,76]","","",[1000],[0]
437,9804,[],[640],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,68]","[55,77]","","",[1000],[0]
438,9805,[],[625],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,40]","[56,39]","","",[1000],[0]
439,9806,[],[310],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,29]","[57,12]","","",[1000],[0]
440,9807,[],[312],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,31]","[58,14]","","",[1000],[0]
441,9808,[],[34],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,69]","[59,19,25]","","",[1000],[0]
442,9809,[],[321],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,70]","[60,78]","","",[1000],[0]
443,9810,[],[634],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,42]","[61,41]","","",[1000],[0]
