"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","bool","ShowIfEmpty","RenamedVersion","BaseVersion","IsAlternateArt"
533,726,10998,16,72,0,0,0,1,1,"","",""
534,727,10999,1,32,0,0,0,1,1,"","",""
535,728,11000,16,74,0,0,0,1,1,"","",""
536,729,11001,6,56,0,2,3,1,1,"","",""
537,698,11002,0,15,0,0,0,1,1,"","",""
538,730,11003,11,20,0,0,0,1,1,"","",""
539,731,11004,13,58,0,0,0,1,1,"","",""
540,732,11005,15,84,0,0,0,1,1,"","",""
541,735,11008,3,24,0,0,0,1,1,"","",""
542,737,11010,6,58,0,2,3,1,1,"","",""
543,738,11185,6,60,0,1,4,1,1,"","",""
544,739,11011,17,64,0,0,0,1,1,"","",""
545,807,11186,19,84,0,0,0,1,1,"","",""
546,740,11168,16,76,0,0,0,1,1,"","",""
547,741,11169,16,78,0,0,0,1,1,"","",""
548,746,11012,15,86,0,0,0,1,1,"","",""
549,747,11017,1,33,0,0,0,1,1,"","",""
550,748,11018,11,22,0,0,0,1,1,"","",""
551,750,11020,13,60,0,0,0,1,1,"","",""
552,752,11022,0,16,0,0,0,1,1,"","",""
553,753,11023,15,88,0,0,0,1,1,"","",""
554,754,11024,14,60,0,0,0,1,1,"","",""
555,755,11025,9,30,0,0,0,1,1,"","",""
556,756,11026,8,64,0,2,3,1,1,"","",""
557,779,11030,2,40,0,0,0,1,1,"","",""
558,780,11040,6,62,0,0,0,1,1,"","",""
559,781,11041,2,41,0,0,0,1,1,"","",""
560,782,11042,15,90,0,0,0,1,1,"","",""
561,783,11043,8,66,0,0,0,1,1,"","",""
562,784,11044,6,64,0,2,3,1,1,"","",""
563,785,11045,1,34,0,0,0,1,1,"","",""
564,167,8314,18,12,0,0,0,1,1,"","",""
565,786,11158,9,32,0,0,0,1,1,"","",""
566,787,11159,16,80,0,0,0,1,1,"","",""
567,788,11160,2,42,0,0,0,1,1,"","",""
568,789,11161,3,26,0,0,0,1,1,"","",""
569,790,11162,6,66,0,1,4,1,1,"","",""
570,791,11166,6,68,0,2,4,1,1,"","",""
571,792,11167,19,85,0,0,0,1,1,"","",""
572,793,11170,14,62,0,0,0,1,1,"","",""
573,795,11172,13,62,0,0,0,1,1,"","",""
574,796,11173,2,43,0,0,0,1,1,"","",""
575,797,11174,0,17,0,0,0,1,1,"","",""
576,798,11175,0,18,0,0,0,1,1,"","",""
577,801,11177,18,13,0,0,0,1,1,"","",""
578,803,11190,19,86,0,0,0,1,1,"","",""
579,804,11187,19,87,0,0,0,1,1,"","",""
580,806,11189,19,88,0,0,0,1,1,"","",""
581,808,11191,15,92,0,0,0,1,1,"","",""
582,809,11046,1,35,0,0,0,1,1,"","",""
583,810,11204,15,94,0,0,0,1,1,"","",""
584,812,11205,9,34,0,0,0,1,1,"","",""
585,811,11206,9,36,0,0,0,1,1,"","",""
586,813,11207,16,82,0,0,0,1,1,"","",""
587,814,11208,16,84,0,0,0,1,1,"","",""
588,815,11209,1,36,0,0,0,1,1,"","",""
589,816,11210,1,37,0,0,0,1,1,"",588,""
590,817,11211,5,13,0,0,0,1,1,"","",""
591,818,11212,5,14,0,0,0,1,1,"","",""
592,820,11214,15,96,0,0,0,1,1,"","",""
593,821,11215,15,98,0,0,0,1,1,"",592,""
594,823,11217,1,38,0,0,0,1,1,"","",""
595,824,11218,1,39,0,0,0,1,1,"",594,""
596,825,11219,3,28,0,0,0,1,1,"","",""
597,826,11220,3,30,0,0,0,1,1,"","",""
598,827,11221,17,66,0,0,0,1,1,"","",""
599,828,11222,17,68,0,0,0,1,1,"","",""
600,829,11223,1,40,0,0,0,1,1,"","",""
601,830,11224,1,41,0,0,0,1,1,"",600,""
602,831,11225,14,64,0,0,0,1,1,"","",""
603,832,11226,14,66,0,0,0,1,1,"","",""
604,834,11228,7,38,0,0,0,1,1,"","",""
605,835,11229,7,40,0,0,0,1,1,"",604,""
606,836,11230,17,70,0,0,0,1,1,"","",""
607,837,11231,17,72,0,0,0,1,1,"",606,""
608,838,11232,6,70,0,1,3,1,1,"","",""
609,839,11233,6,72,0,1,3,1,1,"",608,""
610,840,11234,15,100,0,0,0,1,1,"","",""
611,841,11235,15,102,0,0,0,1,1,"",610,""
612,842,11236,19,89,0,0,0,1,1,"","",""
613,843,11237,19,90,0,0,0,1,1,"","",""
614,844,11238,19,91,0,0,0,1,1,"","",""
615,845,11239,19,92,0,0,0,1,1,"","",""
616,846,11240,19,93,0,0,0,1,1,"","",""
617,847,11241,19,94,0,0,0,1,1,"","",""
618,850,11242,12,42,0,0,0,1,1,"","",""
619,848,11244,17,74,0,0,0,1,1,"","",""
620,852,11246,2,44,0,0,0,"","","","",""
621,853,11247,13,64,0,0,0,1,1,"","",""
622,854,11248,16,86,0,0,0,1,1,"","",""
623,855,11249,17,76,0,0,0,1,1,"","",""
624,856,11252,5,15,0,0,0,1,1,"","",""
625,858,11259,16,88,0,0,0,1,1,"","",""
626,859,11260,0,19,0,0,0,1,1,"","",""
627,860,11269,17,78,0,0,0,1,1,"","",""
628,861,11270,7,42,0,0,0,1,1,"","",""
629,862,11289,10,36,0,0,0,1,1,"","",""
630,864,11291,12,44,0,0,0,1,1,"","",""
631,865,11292,4,10,0,0,0,1,1,"","",""
632,866,11293,15,104,0,0,0,1,1,"","",""
633,867,11295,1,42,0,0,0,1,1,"",24,""
634,882,11302,12,46,0,0,0,1,1,"","",""
635,869,11310,19,95,0,0,0,"","","","",""
636,870,11311,19,96,0,0,0,"","","","",""
637,871,11312,19,97,0,0,0,"","","","",""
638,872,11313,19,98,0,0,0,"","","","",""
639,873,11314,19,99,0,0,0,1,1,"","",""
640,874,11315,19,100,0,0,0,1,1,"","",""
641,875,11316,19,101,0,0,0,1,1,"","",""
642,876,11317,19,102,0,0,0,1,1,"","",""
643,877,11318,19,103,0,0,0,"","","","",""
644,878,11319,19,104,0,0,0,1,1,"","",""
645,880,11321,19,105,0,0,0,1,1,"","",""
646,881,11322,19,106,0,0,0,"","","","",""
647,883,11323,19,107,0,0,0,1,1,"","",""
648,888,11324,19,108,0,0,0,"","","","",""
649,889,11325,19,109,0,0,0,1,1,"","",""
650,884,11303,14,68,0,0,0,1,1,"","",""
651,886,11305,7,44,0,0,0,1,1,"","",""
652,887,11306,0,20,0,0,0,1,1,"","",""
653,890,11309,8,68,0,0,0,1,1,"","",""
654,891,11330,10,38,0,0,0,1,1,"","",""
655,892,11332,15,106,0,0,0,1,1,"","",""
656,903,11348,12,48,0,0,0,1,1,"","",""
657,49,6746,10,40,0,0,0,1,1,"","",""
658,904,11369,16,90,0,0,0,1,1,"","",""
659,905,11370,16,92,0,0,0,1,1,"","",""
660,906,11371,6,74,0,2,3,1,1,"","",""
661,907,11396,14,70,0,0,0,1,1,"","",""
662,909,11398,13,66,0,0,0,1,1,"","",""
663,909,11399,13,68,0,0,0,1,1,"","",""
664,909,11400,13,70,0,0,0,1,1,"","",""
665,334,8543,8,0,0,1,4,"","",216,"",""
666,911,11402,15,108,0,0,0,1,1,"","",""
667,912,11403,16,94,0,0,0,1,1,"","",""
668,926,11539,19,110,0,0,0,1,1,"","",""
669,916,11534,8,70,0,2,3,1,1,"","",""
670,917,11372,6,76,0,2,3,1,1,"","",""
671,918,11373,12,50,0,0,0,1,1,"","",""
672,919,11374,17,80,0,0,0,1,1,"","",""
673,924,11393,11,24,0,0,0,1,1,"","",""
674,925,11394,16,96,0,0,0,1,1,"","",""
675,935,11395,10,42,0,0,0,1,1,"","",""
676,928,11404,3,32,0,0,0,1,1,"","",""
677,929,11405,4,11,0,0,0,1,1,"","",""
678,930,11406,1,43,0,0,0,1,1,"","",""
679,931,11407,15,110,0,0,0,1,1,"","",""
680,932,11408,13,72,0,0,0,1,1,"","",""
681,933,11409,13,74,0,0,0,1,1,"","",""
682,950,11411,18,14,0,0,0,1,1,"","",""
683,950,11412,18,15,0,0,0,1,1,"","",""
684,950,11413,18,16,0,0,0,1,1,"","",""
685,951,11419,15,112,0,0,0,1,1,"","",""
686,953,11420,17,82,0,0,0,1,1,"","",""
687,954,11421,17,84,0,0,0,1,1,"","",""
688,970,11328,19,111,0,0,0,1,1,"","",""
689,955,11658,14,72,0,0,0,1,1,"","",""
690,955,11659,14,74,0,0,0,1,1,"","",""
691,955,11660,14,76,0,0,0,1,1,"","",""
692,957,11422,15,114,0,0,0,1,1,"","",""
693,958,11423,13,76,0,0,0,1,1,"","",""
694,962,11424,14,78,0,0,0,1,1,"","",""
695,963,11425,13,78,0,0,0,1,1,"","",""
696,964,11426,16,98,0,0,0,1,1,"","",""
697,965,11427,10,44,0,0,0,1,1,"","",""
698,966,11545,14,80,0,0,0,1,1,"","",""
699,112,7306,18,17,0,0,0,1,1,"","",""
700,799,11176,18,18,0,0,0,1,1,"","",""
701,952,11415,18,19,0,0,0,1,1,"","",""
702,956,11416,18,20,0,0,0,1,1,"","",""
703,960,11417,18,21,0,0,0,1,1,"","",""
704,967,11549,2,45,0,0,0,1,1,"","",""
705,968,11546,5,16,0,0,0,1,1,"","",""
706,969,11547,0,21,0,0,0,1,1,"","",""
707,971,11578,19,112,0,0,0,1,1,"","",""
708,973,11428,13,80,0,0,0,1,1,"","",""
709,974,11581,19,113,0,0,0,1,1,"","",""
710,976,11582,19,114,0,0,0,1,1,"","",""
711,977,11329,19,115,0,0,0,1,1,"","",""
712,978,10047,6,78,0,2,3,1,1,"","",""
713,979,11548,16,100,0,0,0,1,1,"","",""
714,980,11554,12,52,0,0,0,1,1,"","",""
715,981,11555,17,86,0,0,0,1,1,"","",""
716,982,11556,17,88,0,0,0,1,1,"","",""
717,983,11557,1,44,0,0,0,1,1,"","",""
718,983,11558,1,45,0,0,0,1,1,"","",""
719,983,11559,1,46,0,0,0,1,1,"","",""
720,983,11560,1,47,0,0,0,1,1,"","",""
721,983,11561,1,48,0,0,0,1,1,"","",""
722,984,11563,15,116,0,0,0,"","","","",""
723,985,11564,14,82,0,0,0,1,1,"","",""
724,985,11565,14,0,0,0,0,1,1,723,"",""
725,986,11566,4,12,0,0,0,1,1,"","",""
726,987,11567,9,38,0,0,0,1,1,"","",""
727,988,11568,1,49,0,0,0,1,1,"","",""
728,989,11569,16,102,0,0,0,1,1,"","",""
729,990,11570,13,82,0,0,0,1,1,"","",""
730,990,11571,13,0,0,0,0,1,1,729,"",""
731,991,11572,12,54,0,0,0,1,1,"","",""
732,992,11573,16,104,0,0,0,1,1,"","",""
733,992,11574,16,0,0,0,0,1,1,732,"",""
734,993,11575,15,118,0,0,0,1,1,"","",""
735,993,11576,15,0,0,0,0,"","",734,"",""
736,995,11583,19,116,0,0,0,1,1,"","",""
737,996,11584,13,84,0,0,0,1,1,"","",""
738,997,11585,8,72,0,2,3,1,1,"","",""
739,998,11586,9,40,0,0,0,1,1,"","",""
740,999,11587,5,17,0,0,0,1,1,"","",""
741,1000,11588,6,80,0,2,3,1,1,"","",""
742,1001,11589,6,82,0,2,3,1,1,"","",""
743,1002,11590,4,13,0,0,0,1,1,"","",""
744,1003,11591,8,74,0,2,3,1,1,"","",""
745,1004,11592,1,50,0,0,0,1,1,"","",""
746,1005,11598,2,46,0,0,0,1,1,"","",""
747,1006,11599,2,47,0,0,0,1,1,"","",""
748,1007,11600,16,106,0,0,0,1,1,"","",""
749,1008,11601,10,46,0,0,0,1,1,"","",""
750,1009,11166,6,84,0,2,4,1,1,"","",""
751,1010,11602,11,26,0,0,0,1,1,"","",""
752,1011,11604,16,108,0,0,0,1,1,"","",""
753,1012,11605,10,48,0,0,0,1,1,"","",""
754,1013,11606,7,46,0,0,0,1,1,"","",""
755,1014,11607,13,86,0,0,0,1,1,"","",""
756,1015,11608,15,120,0,0,0,1,1,"","",""
757,1016,11609,14,84,0,0,0,1,1,"","",""
758,1017,11610,16,110,0,0,0,1,1,"","",""
759,1018,11611,15,122,0,0,0,1,1,"","",""
760,1019,11612,16,112,0,0,0,1,1,"","",""
761,1020,11613,13,88,0,0,0,1,1,"","",""
762,1021,11614,14,86,0,0,0,1,1,"","",""
763,1022,11615,15,124,0,0,0,1,1,"","",""
764,1024,11617,16,114,0,0,0,1,1,"","",""
765,1025,11618,13,90,0,0,0,1,1,"","",""
766,1026,11619,14,88,0,0,0,1,1,"","",""
767,1027,11620,15,126,0,0,0,1,1,"","",""
768,1028,11621,16,116,0,0,0,1,1,"","",""
769,1029,11622,13,92,0,0,0,1,1,"","",""
770,1030,11623,14,90,0,0,0,1,1,"","",""
771,1031,11624,15,128,0,0,0,1,1,"","",""
772,1033,11626,17,90,0,0,0,1,1,"","",""
773,1034,11627,2,48,0,0,0,1,1,"","",""
774,1035,11628,12,56,0,0,0,1,1,"","",""
775,1068,11629,15,130,0,0,0,1,1,"","",""
776,1069,11631,13,94,0,0,0,1,1,"","",""
777,1070,11632,13,96,0,0,0,1,1,"",776,""
778,1071,11633,16,118,0,0,0,1,1,"","",""
779,1072,11634,16,120,0,0,0,1,1,"","",""
780,1073,11635,17,92,0,0,0,1,1,"","",""
781,1074,11636,17,94,0,0,0,1,1,"","",""
782,1075,11637,15,132,0,0,0,1,1,"","",""
783,1076,11638,1,51,0,0,0,1,1,"","",""
784,1077,11639,1,52,0,0,0,1,1,"",783,""
785,1078,11640,19,117,0,0,0,1,1,"","",""
786,1079,11641,19,118,0,0,0,1,1,"","",""
787,1080,11642,19,119,0,0,0,1,1,"","",""
788,1081,11643,19,120,0,0,0,1,1,"",785,""
789,1082,11644,19,121,0,0,0,1,1,"",786,""
790,1083,11645,19,122,0,0,0,1,1,"",787,""
791,1084,11646,0,22,0,0,0,1,1,"","",""
792,1085,11647,0,23,0,0,0,1,1,"","",""
793,1086,11648,12,58,0,0,0,1,1,"","",""
794,1087,11649,14,92,0,0,0,1,1,"","",""
795,1088,11650,14,94,0,0,0,1,1,"",794,""
796,1089,11651,12,60,0,0,0,1,1,"","",""
797,1090,11652,12,62,0,0,0,1,1,"","",""
798,1091,11653,6,86,0,1,3,1,1,"","",""
799,1092,11654,6,88,0,1,3,1,1,"",798,""
800,1093,11655,17,96,0,0,0,1,1,"","",""
801,1094,11656,8,76,0,2,3,1,1,"","",""
802,1096,11661,19,123,0,0,0,1,1,"","",""
803,1096,11662,19,124,0,0,0,1,1,"","",""
804,1096,11663,19,125,0,0,0,1,1,"","",""
805,1098,11719,19,126,0,0,0,1,1,"","",""
806,1100,11721,2,49,0,0,0,1,1,"","",""
807,1101,11722,10,50,0,0,0,1,1,"","",""
808,1102,11723,1,53,0,0,0,1,1,"","",""
809,1104,11725,17,98,0,0,0,1,1,"","",""
810,1105,11726,1,54,0,0,0,1,1,"","",""
811,1106,11727,13,98,0,0,0,1,1,"","",""
812,1107,11728,13,100,0,0,0,1,1,"","",""
813,1108,11729,16,122,0,0,0,1,1,"","",""
814,1109,11730,8,78,0,2,3,1,1,"","",""
815,1110,11731,16,124,0,0,0,1,1,"","",""
816,1111,11732,16,126,0,0,0,1,1,"","",""
817,1112,11733,2,50,0,0,0,1,1,"","",""
818,1113,11734,2,51,0,0,0,1,1,"","",""
819,1114,11735,2,52,0,0,0,1,1,"","",""
820,1115,11736,2,53,0,0,0,1,1,"","",""
821,1116,11737,2,54,0,0,0,1,1,"","",""
822,1117,11738,2,55,0,0,0,1,1,"","",""
823,1118,11739,2,56,0,0,0,1,1,"","",""
824,1119,11740,2,57,0,0,0,1,1,"","",""
825,1120,11741,2,58,0,0,0,1,1,"","",""
826,1121,11742,2,59,0,0,0,1,1,"","",""
827,1121,11743,2,60,0,0,0,1,1,"","",""
828,1121,11744,2,61,0,0,0,1,1,"","",""
829,1121,11745,2,62,0,0,0,1,1,"","",""
830,1121,11746,2,63,0,0,0,1,1,"","",""
831,1121,11747,2,64,0,0,0,1,1,"","",""
832,1121,11748,2,65,0,0,0,1,1,"","",""
833,1122,11749,1,55,0,0,0,1,1,"","",""
834,1129,11766,13,102,0,0,0,"","","","",""
835,1131,11768,16,128,0,0,0,1,1,"","",""
836,1132,11769,16,130,0,0,0,1,1,"","",""
837,1133,11770,16,132,0,0,0,1,1,"","",""
838,1136,11773,1,56,0,0,0,1,1,"","",""
839,1137,11774,2,66,0,0,0,1,1,"","",""
840,1138,11775,9,42,0,0,0,1,1,"","",""
841,1139,11776,6,90,0,1,4,1,1,"","",""
842,1141,11778,12,64,0,0,0,1,1,"","",""
843,1142,11779,15,134,0,0,0,1,1,"","",""
844,1143,11780,0,24,0,0,0,1,1,"","",""
845,1144,11781,16,134,0,0,0,1,1,"","",""
846,1145,11782,17,100,0,0,0,1,1,"","",""
847,1134,11771,15,136,0,0,0,1,1,"","",""
848,1103,11724,13,104,0,0,0,1,1,"","",""
849,1154,11909,2,67,0,0,0,1,1,"","",""
850,1155,11910,2,68,0,0,0,1,1,"","",""
851,1156,11911,2,69,0,0,0,1,1,"","",""
852,1157,11912,2,70,0,0,0,1,1,"","",""
853,1158,11913,2,71,0,0,0,1,1,"","",""
854,1147,11902,8,80,0,0,0,1,1,"","",""
855,1149,11904,0,25,0,0,0,1,1,"","",""
856,1150,11905,13,106,0,0,0,1,1,"","",""
857,1151,11906,15,138,0,0,0,1,1,"","",""
858,1152,11907,13,108,0,0,0,1,1,"","",""
859,1153,11908,16,136,0,0,0,1,1,"","",""
860,1159,11914,1,57,0,0,0,1,1,"","",""
861,1161,11916,17,102,0,0,0,1,1,"","",""
862,1162,11917,14,96,0,0,0,1,1,"","",""
863,1163,11918,11,28,0,0,0,1,1,"","",""
864,774,9520,5,18,0,0,0,"","","",282,""
865,1051,6767,16,138,0,0,0,"","","",30,""
866,1046,7747,17,104,0,0,0,1,1,"","",""
867,1063,10044,8,82,0,0,0,1,1,"",316,""
868,1123,8360,8,84,0,0,0,"","","",120,""
869,1066,10759,5,19,0,0,0,"","","",472,""
870,758,9495,11,30,0,0,0,"","","",269,""
871,1036,8370,15,140,0,0,0,"","","",129,""
872,745,6745,9,44,0,0,0,"","","",14,""
873,764,8392,16,140,0,0,0,"","","",139,""
874,1043,6788,13,110,0,0,0,"","","",50,""
875,770,8783,9,46,0,0,0,"","","",244,""
876,1064,6732,6,92,0,0,0,"","","",1,""
877,1060,10213,7,48,0,0,0,"","","",405,""
878,1041,8510,14,98,0,0,0,"","","",178,""
879,763,6744,16,142,0,0,0,"","","",13,""
880,1050,7738,15,142,0,0,0,"","","",99,""
881,1044,6765,16,144,0,0,0,"","","",28,""
882,1062,6748,8,86,0,0,0,"","","",16,""
883,1125,6772,16,146,0,0,0,"","","",35,""
884,1037,6774,14,100,0,0,0,"","","",37,""
885,761,6783,13,112,0,0,0,"","","",45,""
886,773,6747,8,88,0,0,0,"","","",15,""
887,1059,8780,11,32,0,0,0,"","","",243,""
888,767,7326,17,106,0,0,0,"","","",61,""
889,778,6735,2,72,0,0,0,"","","",4,""
890,742,6758,1,58,0,0,0,"","","",23,""
891,1053,6743,16,148,0,0,0,"","","",12,""
892,762,6766,16,150,0,0,0,"","","",29,""
893,1048,8640,10,52,0,0,0,"","","",213,""
894,760,6773,1,59,0,0,0,"","","",36,""
895,1047,8513,8,90,0,0,0,"","","",180,""
896,776,7746,6,94,0,0,0,"","","",107,""
897,775,10210,10,54,0,0,0,"","","",402,""
898,1061,10206,4,14,0,0,0,"","","",399,""
899,744,6780,14,102,0,0,0,"","","",42,""
900,771,6741,9,48,0,0,0,"","","",10,""
901,1039,6781,14,104,0,0,0,"","","",43,""
902,769,7724,7,50,0,0,0,"","","",87,""
903,1065,10752,6,96,0,0,0,"","","",465,""
904,1055,7318,1,60,0,0,0,"","","",53,""
905,768,8636,7,52,0,0,0,"","","",212,""
906,1067,11563,15,144,0,0,0,1,1,"",722,""
907,1057,7321,12,66,0,0,0,"","","",56,""
908,766,7708,17,108,0,0,0,"","","",74,""
909,759,6755,11,34,0,0,0,"","","",238,""
910,1049,10220,10,56,0,0,0,"","","",412,""
911,1056,7321,12,68,0,0,0,"","","",56,""
912,772,8205,9,50,0,0,0,"","","",110,""
913,765,8630,17,110,0,0,0,"","","",210,""
914,1045,9988,2,73,0,0,0,"","","",290,""
915,757,6734,2,74,0,0,0,"","","",3,""
916,743,7730,15,146,0,0,0,"","","",92,""
917,1146,8292,17,112,0,0,0,"","","",112,""
918,1038,8540,15,148,0,0,0,"","","",184,""
919,1040,6782,14,106,0,0,0,"","","",44,""
920,1058,9989,2,75,0,0,0,1,1,"",291,""
921,413,6328,1,61,0,0,0,"","","","",1
922,34,8298,6,98,0,0,0,"","","","",1
923,149,8299,16,152,0,0,0,"","","","",1
924,119,8300,13,114,0,0,0,"","","","",1
925,81,8301,14,108,0,0,0,"","","","",1
926,89,8302,13,116,0,0,0,"","","","",1
927,156,8303,17,114,0,0,0,"","","","",1
928,39,8304,2,76,0,0,0,"","","","",1
929,60,8305,1,62,0,0,0,"","","","",1
930,53,8306,6,100,0,0,0,"","","","",1
931,129,8307,9,52,0,0,0,"","","","",1
932,48,8309,9,54,0,0,0,"","","","",1
933,116,8310,1,63,0,0,0,"","","","",1
934,179,8311,15,150,0,0,0,"","","","",1
935,94,8312,1,64,0,0,0,"","","","",1
936,36,8494,2,77,0,0,0,"","","","",1
937,120,8495,14,110,0,0,0,"","","","",1
938,82,8496,14,112,0,0,0,"","","","",1
939,62,8498,1,65,0,0,0,"","","","",1
940,83,8499,14,114,0,0,0,"","","","",1
941,104,8500,7,54,0,0,0,"","","","",1
942,84,8501,14,116,0,0,0,"","","","",1
943,178,8502,14,118,0,0,0,"","","","",1
944,148,8503,10,58,0,0,0,"","","","",1
945,207,8549,1,66,0,0,0,"","","","",1
946,93,8550,1,67,0,0,0,"","","","",1
947,164,8551,15,152,0,0,0,"","","","",1
948,141,8552,15,154,0,0,0,"","","","",1
949,67,8553,16,154,0,0,0,"","","","",1
950,71,8554,16,156,0,0,0,"","","","",1
951,127,8556,8,92,0,0,0,"","","","",1
952,49,8557,10,60,0,0,0,"","","","",1
953,43,8558,4,15,0,0,0,"","","","",1
954,37,8605,2,78,0,0,0,"","","","",1
955,158,8606,9,56,0,0,0,"","","","",1
956,66,8607,16,158,0,0,0,"","","","",1
957,234,8609,2,79,0,0,0,"","","","",1
958,247,8610,0,26,0,0,0,"","","","",1
959,165,8611,2,80,0,0,0,"","","","",1
960,155,8612,6,102,0,2,4,"","","","",1
961,245,8613,2,81,0,0,0,"","","","",1
962,237,8614,12,70,0,0,0,"","","","",1
963,231,8617,1,68,0,0,0,"","","","",1
964,243,8618,1,69,0,0,0,"","","","",1
965,257,8619,16,160,0,0,0,"","","","",1
966,56,8621,2,82,0,0,0,"","","","",1
967,122,8622,4,16,0,0,0,"","","","",1
968,97,8647,12,72,0,0,0,"","","","",1
969,197,8648,6,104,0,0,0,"","","","",1
970,124,8649,14,120,0,0,0,"","","","",1
971,235,8651,2,83,0,0,0,"","","","",1
972,39,8652,2,84,0,0,0,"","","","",1
973,98,8653,12,74,0,0,0,"","","","",1
974,59,8654,1,70,0,0,0,"","","","",1
975,284,8655,2,85,0,0,0,"","","","",1
976,214,8656,5,20,0,0,0,"","","","",1
977,314,8658,13,118,0,0,0,"","","","",1
978,95,8762,12,76,0,0,0,"","","","",1
979,57,8763,11,36,0,0,0,"","","","",1
980,176,8764,15,156,0,0,0,"","","","",1
981,281,8766,6,106,0,0,0,"","","","",1
982,295,8767,0,27,0,0,0,"","","","",1
983,198,8768,2,86,0,0,0,"","","","",1
984,35,8769,1,71,0,0,0,"","","","",1
985,170,8770,16,162,0,0,0,"","","","",1
986,298,8771,12,78,0,0,0,"","","","",1
987,360,8772,12,80,0,0,0,"","","","",1
988,313,8795,5,21,0,0,0,"","","","",1
989,181,8796,10,62,0,0,0,"","","","",1
990,290,8797,2,87,0,0,0,"","","","",1
991,335,8799,16,164,0,0,0,"","","","",1
992,301,8800,12,82,0,0,0,"","","","",1
993,56,8801,2,88,0,0,0,"","","","",1
994,291,8802,2,89,0,0,0,"","","","",1
995,109,8803,17,116,0,0,0,"","","","",1
996,292,8804,2,90,0,0,0,"","","","",1
997,293,8805,2,91,0,0,0,"","","","",1
998,329,9506,10,64,0,0,0,"","","","",1
999,246,9508,2,92,0,0,0,"","","","",1
1000,384,9509,0,28,0,0,0,"","","","",1
1001,210,9510,16,166,0,0,0,"","","","",1
1002,232,9511,1,72,0,0,0,"","","","",1
1003,410,9512,2,93,0,0,0,"","","","",1
1004,35,10000,1,73,0,0,0,"","","","",1
1005,280,10002,3,34,0,0,0,"","","","",1
1006,54,10003,2,94,0,0,0,"","","","",1
1007,173,10004,16,168,0,0,0,"","","","",1
1008,441,10005,0,29,0,0,0,"","","","",1
1009,382,10017,2,95,0,0,0,"","","","",1
1010,86,10019,13,120,0,0,0,"","","","",1
1011,402,10020,2,96,0,0,0,"","","","",1
1012,331,10021,4,17,0,0,0,"","","","",1
1013,443,10022,1,74,0,0,0,"","","","",1
1014,81,10031,14,122,0,0,0,"","","","",1
1015,51,10033,8,94,0,0,0,"","","","",1
1016,421,10034,2,97,0,0,0,"","","","",1
1017,98,10035,12,84,0,0,0,"","","","",1
1018,207,10036,1,75,0,0,0,"","","","",1
1019,578,10116,17,118,0,0,0,"","","","",1
1020,423,10117,1,76,0,0,0,"","","","",1
1021,398,10119,6,108,0,0,0,"","","","",1
1022,433,10120,1,77,0,0,0,"","","","",1
1023,100,10121,17,120,0,0,0,"","","","",1
1024,586,10122,2,98,0,0,0,"","","","",1
1025,661,10203,15,158,0,0,0,"","","","",1
1026,414,10722,10,66,0,0,0,"","","","",1
1027,235,10724,2,99,0,0,0,"","","","",1
1028,239,10725,14,124,0,0,0,"","","","",1
1029,395,10726,13,122,0,0,0,"","","","",1
1030,606,10727,1,78,0,0,0,"","","","",1
1031,566,10766,6,110,0,0,0,"","","","",1
1032,102,10768,17,122,0,0,0,"","","","",1
1033,295,10769,0,30,0,0,0,"","","","",1
1034,227,10770,7,56,0,0,0,"","","","",1
1035,646,10771,12,86,0,0,0,"","","","",1
1036,362,10795,11,38,0,0,0,"","","","",1
1037,477,10797,10,68,0,0,0,"","","","",1
1038,458,10798,12,88,0,0,0,"","","","",1
1039,546,10799,2,100,0,0,0,"","","","",1
1040,659,10800,1,79,0,0,0,"","","","",1
1041,760,11032,1,80,0,0,0,"","","",36,1
1042,647,11033,1,81,0,0,0,"","","","",1
1043,478,11034,1,82,0,0,0,"","","","",1
1044,233,11035,1,83,0,0,0,"","","","",1
1045,651,11036,1,84,0,0,0,"","","","",1
1046,232,11037,1,85,0,0,0,"","","","",1
1047,1171,6445,16,170,0,0,0,"","","","",""
1048,1171,6446,16,172,0,0,0,"","","","",1
1049,1165,11920,13,124,0,0,0,1,1,"","",""
1050,1166,11921,16,174,0,0,0,1,1,"","",""
1051,1167,11922,1,86,0,0,0,1,1,"","",""
1052,1173,11925,8,96,0,0,0,1,1,"","",""
1053,1172,11924,16,176,0,0,0,1,1,"","",""
1054,1174,11927,19,127,0,0,0,1,1,"","",""
1055,1175,11928,19,128,0,0,0,1,1,"","",""
1056,1176,11929,19,129,0,0,0,1,1,"","",""
1057,1177,11930,19,130,0,0,0,1,1,"","",""
1058,1178,11931,19,131,0,0,0,1,1,"","",""
1059,1168,11923,16,178,0,0,0,1,1,"","",""
1060,1179,11932,19,132,0,0,0,1,1,"","",""
1061,1186,11973,13,126,0,0,0,1,1,"","",""
1062,1187,11974,2,101,0,0,0,1,1,"","",""
1063,1188,11975,2,102,0,0,0,1,1,"","",""
1064,1189,11976,15,160,0,0,0,"","","","",""
1065,1190,11977,1,87,0,0,0,1,1,"","",""
1066,1191,11978,12,90,0,0,0,1,1,"","",""
1067,1193,11980,14,126,0,0,0,1,1,"","",""
1068,1194,11981,13,128,0,0,0,1,1,"","",""
1069,1197,11982,4,18,0,0,0,1,1,"","",""
