"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
398,1058,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
399,1058,2,77,[],[],9140,"",[],[],0,79,[],0,"","","",[],"Water Nova",74,[],0,0,[],[],[],[],[],""
400,1058,3,552,[],[],9112,"",[],[],0,"",[],0,"","","",[],"Flash Freeze",58,[],0,0,[],[],[],[],[],""
401,4236,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
402,4242,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
403,4242,1,342,[1230],[20],6820,"",[],[],0,349,[7828],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",0,[],30,0,[],[],[],[],[],""
404,121,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
405,121,2,342,[],[],9130,9,[2360],[1],0,173,[],0,"","","",[],"Beast Cleave",0,[],33,0,[],[],[],[],[],""
406,121,3,158,[],[],9131,13,[1921],[-50],0,9180,[9163],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1 );\""",[],"Slam",0,[],60,25,[50],[434],[],[],[],""
407,342,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
408,342,1,342,[],[],9084,20,[173],[2],0,9175,[],0,"","","",[],"Monkey Toss",49,[],20,0,[],[],[],[],[],""
409,882,1,1407,[],[],9066,"","[173,485]","[4,100]",0,"",[],0,"","","",[],"Snake Spit",0,[],10,0,[],[],[],[],[],""
410,882,4,1407,[],[],9078,20,[1921],[-50],0,1410,[4945],0,"","on_event_metafx_for_MonsterProjectileWeapon = \""PlayEffect( AuraSurgeGreen1 );\""","",[],"Caustic Spit",0,[],0,0,[],[],[],[],[2400],""
411,120,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
412,120,2,342,[],[],9130,9,[2360],[1],0,173,[],0,"","","",[],"Beast Cleave",0,[],33,0,[],[],[],[],[],""
413,136,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[5859],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
414,136,2,342,[],[],9130,9,[2360],[1],0,173,[],0,"","","",[5859],"Beast Cleave",0,[],0,0,[],[],[],[],[],""
415,178,0,342,[],[],9065,"",[],[],0,349,[],0,"","","",[],"Wand Bolt",0,[],0,0,[],[],[],[],[],""
416,278,0,1048,[],[],9066,"",[173],[2],0,"",[],0,"","","",[],"Shardshot",0,[],0,0,[],[],[],[],[],""
417,278,2,1048,[],[],9136,"","[173,1789]","[2,40]",0,"",[],0,"","","",[],"Shardshot",83,[],-33,0,[],[],[],[],[],""
418,581,0,764,[],[],9085,20,[173],[4],0,"",[],0,"","","",[],"Projected Ice",49,[],0,0,[],[],[],[],[],""
419,581,1,764,[],[],9137,20,"[455,175,1789]","[25,-25,40]",0,"",[],0,"","on_event_metafx_for_GeometryTrigger = \""PlayEffect( ColdSurge1 );\""","",[],"Frost Spray",124,[],0,0,[],[],[],[],[2396],""
420,581,4,764,[],[],9078,114,[1211],[-75],0,9181,[3781],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( ColdSurge1 );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( ColdSurge1 );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( BloodlinesBearerColdBeacon );\""",[],"Frost Spheres",0,[],0,0,"[3000,-25,50]","[357,434,2479]",[],[],[2396],""
421,607,0,757,[],[],9065,20,[173],[4],0,"",[],0,"","","",[],"Projected Fire",0,[],0,0,[],[],[],[],[],""
422,607,3,757,[],[],9189,20,"[611,10113]","[25,100]",0,"",[],0,"","","",[],"Flaming Barrage",123,[],-30,0,[],[],[],[],[],""
423,626,0,770,[],[],9085,20,[173],[4],0,"",[],0,"","","",[],"Projected Lightning",49,[],0,0,[],[],[],[],[],""
424,626,2,770,[],[],9067,20,"[1777,2120,2121,2122,175,659,1789]","[1,10,500,120,100,33,50]",0,"",[],0,"","on_event_metafx_for_SkeletonProjectileLightning = \""PlayEffect( LightningSurge1 );\""","",[],"Charged Nova",0,[],0,0,"[3000,-75,60]",[],[],[],[2397],""
425,626,4,770,[],[],9077,114,[1211],[-75],0,9181,[3784],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( LightningSurge1 );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( LightningSurge1 );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( BloodlinesBearerLightningBeacon );\""",[],"Lightning Beacons",0,[],0,0,"[3000,-25,60]","[357,434,2479]",[],[],[2397],""
426,753,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
427,753,1,341,[],[],9129,"",[3883],[100],0,3275,[],0,"","","",[],"Molten Strike",0,[],0,0,[],[],[],[],[],""
428,905,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
429,1564,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
430,1564,2,1897,[],[],9111,"",[],[],0,1127,[],0,"","","",[],"Summon Skeletons",58,[],0,0,[],[],[],[],[],""
431,1564,3,2093,[],[],9124,"",[1211],[-50],0,"",[9157],0,"","","on_event_contact_for_FireWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Flame",0,[],0,0,"[9,6,0]","[883,2155,4771]",[],[],[],""
432,1570,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
433,1570,2,1897,[],[],9111,"",[],[],0,1126,[],0,"","","",[],"Summon Skeletons",58,[],0,0,[],[],[],[],[],""
434,1570,3,2105,[],[],9124,"",[1211],[-50],0,"",[9157],0,"","","on_event_contact_for_ColdWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Frost",0,[],0,0,"[12,6,0]","[883,2155,4771]",[],[],[],""
435,3114,0,349,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
436,3114,2,4742,[],[],9130,"",[],[],0,"",[],0,"","","",[],"Earthquake",0,[],100,0,[],[],[],[],[],""
437,3114,3,5109,[],[],9076,"",[1211],[-66],0,"",[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
438,3897,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
439,3897,1,342,[],[],9066,"","[2503,5156]","[25,120]",0,9232,[],0,"","","",[],"Screech Mortar",0,[],0,0,[],[],[],[],[],""
440,747,0,341,[],[],9128,"",[483],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
441,747,2,341,[],[],9067,"",[1921],[-40],0,5433,[2717],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2390,198,434]",[],[],[],""
442,758,0,341,[],[],9128,"",[482],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
443,758,2,341,[],[],9067,"","[1921,347]","[-40,1]",0,5433,[2716],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2390,195,434]",[],[],[],""
444,784,0,341,[],[],9128,"",[484],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
445,784,2,341,[],[],9067,"",[1921],[-40],0,5433,[2718],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2390,196,434]",[],[],[],""
446,148,2,960,[],[],9071,"",[],[],0,957,[],0,"","","",[],"Disintegrate",0,[],0,0,[],[],[],[],[],""
447,148,3,950,[],[],9131,115,[],[],0,952,[],0,"","","",[],"Demolish",0,[],0,0,[],[],[],[],[],""
448,148,4,963,[],[],9188,116,[],[],0,964,[],0,"","","",[],"Rockfall",122,[],0,0,[],[],[],[],[],""
449,1169,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
450,1169,4,342,[],[],9077,114,[1211],[-50],0,9181,[4943],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3726,109]",""
451,1172,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
452,1172,4,342,[],[],9077,114,[1211],[-50],0,9181,[4943],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3726,109]",""
453,1175,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
454,1175,4,342,[],[],9077,114,[1211],[-50],0,9181,[4943],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3726,109]",""
455,1330,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
456,1331,0,349,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
457,1331,3,366,[],[],9131,"",[214],[3],0,"",[9175],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1856,1789]",[],[],[],""
458,1331,1,167,[],[],9129,"","[214,1921]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-20,0,[],[],[],[],[],""
459,1597,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
460,1600,0,342,[],[],9065,"",[],[],0,349,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
461,1600,4,1699,[],[],9078,53,"[10554,2121,2122,1777,2120,3883,175,1789]","[1,5000,1800,1,36,-25,-40,50]",0,4589,[],0,"","","",[],"Galvanic Rain",0,[],0,0,[],[],[],[],[],""
462,2039,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
463,2039,3,283,[],[],9122,"",[1921],[-50],0,"",[1960],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[100],[175],[],[],[],""
464,1511,0,1786,[],[],9065,"",[],[],0,"",[],0,"","","",[],"Firespit",0,[],20,0,[],[],[],[],[],""
465,1511,1,1786,[],[],9066,"","[2120,2121,2122,2471,1789]","[3,400,40,-20,50]",0,"",[],0,"","","",[],"Firespit Burst",0,[],30,0,[],[],[],[],[],""
466,1511,2,1791,[],[],9067,"","[883,2155]","[3,2]",0,9157,[],0,"","","",[],"Volatile Crawlers",0,[],0,0,[],[],[],[],[],""
467,1617,0,1416,[],[],9065,"",[],[],0,"",[],0,"","","",[],"Spine Shot",0,[],75,0,[],[],[],[],[],""
468,1617,2,1416,[],[],9094,40,[6822],[20],0,"",[],0,"","","",[],"Spine Barrage",56,[],25,0,[],[],[],[],[],""
469,2037,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
470,2037,3,283,[],[],9061,"",[1921],[-50],0,"",[1960],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[],[],[],[],[],""
471,2037,1,1933,[],[],9066,"",[214],[3],0,"",[],0,"","","",[],"Ethereal Knifestorm",0,[],0,0,[],[],[],[],[],""
472,2037,4,1817,[],[],9078,40,"[949,1775,2288,311,1831,1179,313]","[18,16,30,-75,7500,12,-33]",0,"",[],0,"","","",[],"Entrap",0,[],-20,0,[],[],[],[],[],""
473,1557,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
474,1557,1,285,[],[],9066,"","[3883,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
475,1561,0,349,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
476,1561,1,285,[],[],9066,"","[3883,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
477,1561,2,3274,[],[],9130,"",[],[],0,"",[4444],0,"","","on_event_contact_for_MoltenStrike = \""TriggerSkill( FireMortar, TargetLocation );\""",[],"Magma Strike",0,[],0,0,"[2,2,1]","[173,172,1777]",[],[],[],""
478,1561,3,1253,[],[],9105,32,"[1820,612,357]","[20,500,-200]",0,"",[],0,"","","",[],"Fire Storm",55,[],0,0,[],[],[],[],[],""
479,1561,4,1253,[2155],[3],9156,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],0,0,[],[],[],[],[],""
480,1607,0,757,[],[],9065,20,[173],[4],0,"",[],0,"","","",[],"Projected Fire",0,[],100,0,[],[],[],[],[],""
481,1919,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
482,1574,2,37,[],[],9094,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],0,0,[],[],[],[],[],""
483,1574,4,1840,[],[],9078,"","[311,870,1775,215,312,1831,10180]","[-75,5,5,150,-90,4000,150]",0,"",[],0,"","","",[],"Cluster Firebomb",0,[],50,0,[],[],[],[],[],""
484,1642,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
485,1642,4,1307,[],[],9078,"",[173],[8],0,7974,[],0,"","","",[],"Lightning Crater",0,[],100,0,[],[],[],[],[],""
486,1728,1,1968,[],[],9066,"",[],[],0,9178,[5038],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
487,1649,1,1968,[],[],9066,"",[],[],0,9178,[5038],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
488,1902,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
489,1980,1,342,[],[],9129,13,[1921],[-60],0,9180,[9163],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1);\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
490,2041,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
491,2041,1,1683,[],[],9129,"",[],[],0,"",[],0,"","","",[],"Puncture",0,[],0,0,[],[],[],[],[],""
492,1611,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
493,1611,1,341,[],[],9129,"",[1921],[-50],0,4153,[],0,"","","",[],"Ice Crash",0,[],100,0,[],[],[],[],[],""
494,1915,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
495,1915,3,877,[],[],9068,25,"[2120,2121,2122,2471,1789]","[12,3000,540,-90,50,100]",0,"",[],0,"","","",[],"Freezing Spiral",0,[],25,0,[],[],[],[],[],""
496,1984,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
497,1984,4,885,[],[],9101,25,[1211],[200],0,"",[],0,"","","",[],"Freezing Assault",93,[],-50,0,[],[],[],[],[],""
498,1241,0,349,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
499,1241,3,238,[],[],9131,"",[214],[3],0,"",[9175],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1856,1789]",[],[],[],""
500,1241,1,167,[],[],9129,"","[214,1921]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-30,0,[],[],[],[],[],""
501,1244,0,342,[],[],9065,"",[],[],0,349,[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
502,1244,3,2123,[],[],9076,"",[],[],0,5964,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
503,1244,4,797,[],[],9078,22,"[173,861,863,855,1777,1221,166,215,1211]","[4,6000,120,1,1,2,500,-75,200]",0,"",[],0,"","","",[],"Spark Spire",0,[],-25,0,[],[],[],[],[],""
504,1271,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
505,1301,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
506,1301,1,201,[],[],9120,"",[1921],[30],0,"","[6093,6105]",0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Crushing Charge",0,[],0,0,[],[],[],[],[],""
507,1309,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
508,1313,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
509,1496,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
510,1496,2,206,[],[],9067,"",[],[],0,"",[4946],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
511,1497,1,2007,[],[],9066,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
512,1498,0,31,[],[],9065,"",[1211],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
513,1498,1,29,[],[],9066,"",[1211],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],225,0,[2],[173],[],[],[],""
514,1498,3,33,[],[],9095,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
515,1483,4,1253,[2155],[3],9156,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],20,0,[],[],[],[],[],""
516,1483,3,2091,[],[],9124,"",[1211],[-50],0,"",[9157],0,"","","on_event_contact_for_FireWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Heated Volatiles",0,[],0,0,"[9,6,0]","[883,2155,4771]",[],[],[],""
517,1484,4,898,[],[],9188,"","[10706,3883,10706]","[1,-50,1]",0,925,[],0,"","","",[],"Shock Cascade",122,[],60,0,[],[],[],[],[],""
518,1484,2,902,[],[],9130,"",[1211],[-20],0,925,[],0,"","","on_event_contact_for_NewShockNova = \""Delay( 0.6, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.2, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.8, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 2.4, { TriggerSkill( NewShockNova, TargetLocation ); } );\""",[],"Shock Sequence",0,[],40,0,[],[],[],[],[],""
519,1484,3,2112,[],[],9124,"",[1211],[-50],0,"",[9157],0,"","","on_event_contact_for_LightningWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Lightning",0,[],0,0,"[16,6,0]","[883,2155,4771]",[],[],[],""
520,1485,0,2007,[],[],9066,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
521,1487,0,31,[],[],9065,"",[1211],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
522,1487,1,29,[],[],9066,"",[1211],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],200,0,[2],[173],[],[],[],""
523,1487,3,33,[],[],9095,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
524,1493,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
525,1493,2,206,[],[],9067,"",[],[],0,"",[4946],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
526,1480,3,349,[],[],9076,"",[],[],0,5962,[],0,"","","",[],"Fire Rage",0,[],0,0,[],[],[],[],[],""
527,1481,3,349,[],[],9076,"",[],[],0,5963,[],0,"","","",[],"Frost Rage",0,[],0,0,[],[],[],[],[],""
528,1482,3,349,[],[],9076,"",[],[],0,5964,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
529,1885,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
530,1885,2,77,[],[],9140,"",[199],[200],0,79,[],0,"","","",[],"Water Burst",74,[],0,0,[],[],[],[],[],""
531,1640,2,2131,[],[],9067,"",[],[],0,"",[],0,"","","",[],"Living Water",0,[],0,0,[],[],[],[],[],""
532,1640,4,77,[],[],9078,"","[861,863,855,1221,166,1211]","[6000,120,1,8,300,200]",0,"",[],0,"","","",[],"Drowning Tome",0,[],0,0,[],[],[],[],[],""
533,1548,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
534,1548,1,2044,[],[],9066,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
535,1551,0,349,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
536,1551,1,2046,[],[],9066,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
537,1551,4,2272,[],[],9078,"","[1722,166,867]","[5,300,3]",0,"",[],0,"","","",[],"Flame Cage",0,[],0,0,[],[],[],[],[],""
538,2046,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
539,2046,3,931,[],[],9076,"",[],[],0,5965,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
540,2048,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
541,2048,3,931,[],[],9076,"",[],[],0,5965,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
542,2050,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Bowshot",0,[],50,0,[],[],[],[],[],""
543,2050,2,1968,[],[],9067,"","[173,7089,1921]","[2,40,-30]",0,9178,[5038],0,"","","",[],"Vortex Split Shot",0,[],0,25,[1000],[357],[],[],[],""
544,2057,0,342,[],[],9065,"","[173,7089]","[4,40]",0,349,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
545,2059,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
546,1448,0,341,[],[],9128,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
547,1448,1,678,[],[],9120,14,[1921],[-33],0,"",[],0,"","","",[],"Leap Slam",0,[],75,0,[],[],[],[],[],""
548,1576,2,41,[],[],9067,"","[2120,2121,2122,2471,1789,1211]","[7,600,90,-45,50,-30]",0,"",[],0,"","","",[],"Fireball Sweep",0,[],60,0,[],[],[],[],[],""
549,1576,4,1854,[],[],9078,"","[311,870,1775,215,312,1831]","[-75,5,5,150,-90,4000]",0,"",[],0,"","","",[],"Caustic Bomb Cascade",0,[],50,0,[],[],[],[],[],""
550,1913,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
551,1982,1,342,[],[],9129,13,[1921],[-60],0,9180,[9163],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1 );\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
552,2027,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
553,2027,2,1345,[],[],9067,"","[214,70]","[2,100]",0,"",[],0,"","","",[],"Flicker Strike",0,[],0,0,[],[],[],[],[],""
554,2027,3,639,[],[],9191,22,[],[],0,"",[1388],0,"","","on_start_EmptyActionSpell = \""Delay( 0.1, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.3, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.5, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(Discharge);\""",[],"Powered Discharge",0,[],0,100,[],[],[],[],[],""
555,3030,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],40,0,[],[],[],[],[],""
556,3030,2,6378,[],[],9059,34,"[3883,3883]","[50,100]",0,"",[],0,"","","",[],"Blinding Gaze",0,[],100,0,[],[],[],[],[],""
557,1245,0,342,[],[],9065,"",[],[],0,349,[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
558,1245,2,2016,[],[],9067,"","[861,863,855,1221,166,1211]","[5000,30,1,2,100,50]",0,"",[],0,"","","",[],"Arc Spire",0,[],0,0,[],[],[],[],[],""
559,1245,3,2123,[],[],9076,"",[],[],0,5964,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
560,1300,0,342,[],[],9128,"",[],[],0,349,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
