"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,6421,1,81,""
1248,6422,1,81,""
1249,6423,1,82,""
1250,6424,1,82,""
1251,6425,1,82,""
1252,6426,1,82,""
1253,6427,1,82,""
1254,6428,1,83,""
1255,6429,1,83,""
1256,6430,1,83,""
1257,6431,1,83,""
1258,6432,1,84,""
1259,6433,1,84,""
1260,6434,1,84,""
1261,6435,1,84,""
1262,6436,1,85,""
1263,6437,1,85,""
1264,6438,1,85,""
1265,6439,1,86,""
1266,6440,1,86,""
1267,6441,1,86,""
1268,6442,1,87,""
1269,6443,1,87,""
1270,6444,1,88,""
1271,6445,1,88,""
1272,6447,1,76,""
1273,6448,1,76,""
1274,6449,1,76,""
1275,6450,1,76,""
1276,6451,1,76,""
1277,6452,1,76,""
1278,6453,1,76,""
1279,6454,1,76,""
1280,6455,1,76,""
1281,6456,1,76,""
1282,6457,1,76,""
1283,6458,1,76,""
1284,6459,1,76,""
1285,6460,1,76,""
1286,6461,1,77,""
1287,6462,1,77,""
1288,6463,1,77,""
1289,6464,1,77,""
1290,6465,1,77,""
1291,6466,1,77,""
1292,6467,1,77,""
1293,6468,1,77,""
1294,6469,1,77,""
1295,6470,1,77,""
1296,6471,1,77,""
1297,6472,1,77,""
1298,6473,1,77,""
1299,6474,1,77,""
1300,6475,1,89,""
1301,6476,1,89,""
1302,6477,1,89,""
1303,6478,1,89,""
1304,6479,1,89,""
1305,6480,1,89,""
1306,6481,1,90,""
1307,6482,1,90,""
1308,6483,1,90,""
1309,6484,1,90,""
1310,6485,1,90,""
1311,6486,1,90,""
1312,6487,1,91,""
1313,6488,1,91,""
1314,6489,1,91,""
1315,6490,1,91,""
1316,6491,1,91,""
1317,6492,1,92,""
1318,6493,1,92,""
1319,6494,1,92,""
1320,6495,1,92,""
1321,6496,1,92,""
1322,6497,1,93,""
1323,6498,1,93,""
1324,6499,1,93,""
1325,6500,1,93,""
1326,6501,1,93,""
1327,6502,1,94,""
1328,6503,1,94,""
1329,6504,1,94,""
1330,6505,1,94,""
1331,6506,1,94,""
1332,6507,1,95,""
1333,6508,1,95,""
1334,6509,1,95,""
1335,6510,1,95,""
1336,6527,1,76,""
1337,6529,1,76,""
1338,6531,1,76,""
1339,6533,1,76,""
1340,6535,1,76,""
1341,6537,1,76,""
1342,6539,1,76,""
1343,6541,1,76,""
1344,6543,1,77,""
1345,6545,1,77,""
1346,6547,1,77,""
1347,6549,1,77,""
1348,6551,1,77,""
1349,6553,1,77,""
1350,6555,1,77,""
1351,6557,1,77,""
1352,6559,1,77,""
1353,6561,1,77,""
1354,6563,1,77,""
1355,6565,1,77,""
1356,6567,1,77,""
1357,6569,1,77,""
1358,6571,1,89,""
1359,6573,1,89,""
1360,6575,1,89,""
1361,6577,1,89,""
1362,6579,1,89,""
1363,6581,1,89,""
1364,6583,1,89,""
1365,6585,1,89,""
1366,6587,1,90,""
1367,6589,1,90,""
1368,6591,1,90,""
1369,6593,1,90,""
1370,6595,1,90,""
1371,6597,1,90,""
1372,6599,1,90,""
1373,6601,1,90,""
1374,6603,1,90,""
1375,6605,1,91,""
1376,6607,1,91,""
1377,6609,1,91,""
1378,6611,1,91,""
1379,6613,1,91,""
1380,6615,1,91,""
1381,6617,1,91,""
1382,6619,1,92,""
1383,6621,1,92,""
1384,6623,1,92,""
1385,6625,1,92,""
1386,6627,1,92,""
1387,6629,1,92,""
1388,6631,1,92,""
1389,6633,1,92,""
1390,6635,1,92,""
1391,6637,1,93,""
1392,6639,1,93,""
1393,6641,1,93,""
1394,6643,1,93,""
1395,6645,1,93,""
1396,6647,1,93,""
1397,6649,1,93,""
1398,6651,1,93,""
1399,6653,1,94,""
1400,6655,1,94,""
1401,6657,1,94,""
1402,6659,1,94,""
1403,6661,1,94,""
1404,6663,1,94,""
1405,6665,1,94,""
1406,6667,1,95,""
1407,6668,1,95,""
1408,6669,1,95,""
1409,6670,1,95,""
1410,6671,1,95,""
1411,6672,1,95,""
1412,6673,1,95,""
1413,6861,1,96,""
1414,8387,1,97,""
1415,8659,1,98,""
1416,9076,1,99,""
1417,9076,46,100,""
1418,9077,1,99,""
1419,9077,46,100,""
1420,9078,1,99,""
1421,9078,46,100,""
1422,9079,1,99,""
1423,9079,46,100,""
1424,9080,1,99,""
1425,9080,46,100,""
1426,9081,1,99,""
1427,9081,46,100,""
1428,9082,1,99,""
1429,9082,46,100,""
1430,9083,1,99,""
1431,9083,46,100,""
1432,9084,1,99,""
1433,9084,46,100,""
1434,9365,1,101,""
1435,9366,1,102,""
1436,9367,1,103,""
1437,9368,1,104,""
1438,9369,1,101,""
1439,9370,1,102,""
1440,9371,1,103,""
1441,9372,1,104,""
1442,9373,1,101,""
1443,9374,1,102,""
1444,9375,1,103,""
1445,9376,1,104,""
1446,9283,1,110,""
