"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
306,13,59,[2],6379,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
307,15,0,[1],5945,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
308,15,1,[1],5970,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
309,15,2,[1],5965,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
310,15,3,[1],6175,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
311,15,4,[1],6185,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
312,15,5,[1],6287,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
313,15,6,[1],6373,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
314,15,7,[1],6383,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
315,15,8,[1],6419,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
316,15,9,[6],5945,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
317,15,10,[6],5965,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
318,15,11,[6],5972,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
319,15,12,[6],5942,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
320,15,13,[6],6175,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
321,15,14,[6],6185,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
322,15,15,[6],6273,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
323,15,16,[6],6383,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
324,15,17,[0],5942,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
325,15,18,[0],5972,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
326,15,19,[0],6273,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
327,15,20,[0],6272,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
328,15,21,[0],6281,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
329,15,22,[0],6383,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
330,15,23,[4],5942,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
331,15,24,[4],5972,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
332,15,25,[4],6070,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
333,15,26,[4],6272,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
334,15,27,[4],6281,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
335,15,28,[4],6383,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
336,15,29,[3],6070,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
337,15,30,[3],5972,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
338,15,31,[3],6272,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
339,15,32,[3],6373,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
340,15,33,[5],5945,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
341,15,34,[5],5942,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
342,15,35,[5],6153,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
343,15,36,[5],6185,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
344,15,37,[5],6194,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
345,15,38,[5],6289,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
346,15,39,[5],6373,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
347,15,40,[2],5942,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
348,15,41,[2],5972,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
349,15,42,[2],5945,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
350,15,43,[2],5965,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
351,15,44,[2],6070,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
352,15,45,[2],6194,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
353,15,46,[2],6383,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
354,15,47,[],5196,18,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
355,15,48,[],5197,18,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
356,15,49,[],5198,18,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
357,15,50,[],5199,18,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
358,14,0,[],5635,15,1,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
359,14,1,[],5650,15,1,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
360,14,2,[],5670,15,1,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
361,14,3,[],5679,15,1,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
362,14,4,[],5197,15,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
363,14,5,[],5198,15,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
364,14,6,[],5199,15,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
365,14,7,[],5196,15,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
366,14,8,[],5635,15,0,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
367,14,9,[],5650,15,0,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
368,14,10,[],5679,15,0,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
369,18,0,[1],6028,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
370,18,1,[1],6030,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
371,18,2,[1],6029,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
372,18,3,[1],5948,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
373,18,4,[1],5955,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
374,18,5,[1],5952,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
375,18,6,[1],5947,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
376,18,7,[1],5986,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
377,18,8,[1],5984,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
378,18,9,[1],6079,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
379,18,10,[1],6258,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
380,18,11,[1],6256,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
381,18,12,[1],6251,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
382,18,13,[1],6342,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
383,18,14,[6],6028,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
384,18,15,[6],6030,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
385,18,16,[6],6029,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
386,18,17,[6],5948,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
387,18,18,[6],6219,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
388,18,19,[6],5952,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
389,18,20,[6],5950,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
390,18,21,[6],6256,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
391,18,22,[6],6389,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
392,18,23,[0],5989,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
393,18,24,[0],5988,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
394,18,25,[0],5960,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
395,18,26,[0],5950,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
396,18,27,[0],6219,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
397,18,28,[0],6279,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
398,18,29,[0],6142,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
399,18,30,[0],6358,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
400,18,31,[0],6382,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
401,18,32,[4],5990,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
402,18,33,[4],5987,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
403,18,34,[4],6244,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
404,18,35,[4],6279,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
405,18,36,[4],6141,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
406,18,37,[4],6382,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
407,18,38,[3],5990,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
408,18,39,[3],5987,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
409,18,40,[3],5955,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
410,18,41,[3],6578,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
411,18,42,[5],6028,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
412,18,43,[5],6030,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
413,18,44,[5],6029,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
414,18,45,[5],5948,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
415,18,46,[5],5955,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
416,18,47,[5],5952,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
417,18,48,[5],5947,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
418,18,49,[5],5991,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
419,18,50,[5],5990,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
420,18,51,[5],6251,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
421,18,52,[5],6258,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
422,18,53,[5],6285,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
423,18,54,[2],6028,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
424,18,55,[2],6030,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
425,18,56,[2],6029,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
426,18,57,[2],5948,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
427,18,58,[2],6219,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
428,18,59,[2],5947,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
429,18,60,[2],5950,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
430,18,61,[2],5989,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
431,18,62,[2],5991,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
432,18,63,[2],5990,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
433,18,64,[2],6251,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
434,18,65,[2],6258,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
435,18,66,[2],6256,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
436,18,67,[2],6382,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
437,21,0,[],5144,28,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
438,21,1,[],5145,28,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
439,21,2,[],5146,28,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
440,21,3,[],5147,28,2,0,"",[],1,"","",[],1308,0,[],1,"",0,[]
441,21,4,[],5144,28,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
442,21,5,[],5145,28,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
443,21,6,[],5146,28,1,0,"",[],1,"","",[],1308,0,[],2,"",0,[]
444,23,0,[1],6078,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
445,23,1,[1],6065,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
446,23,2,[1],5975,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
447,23,3,[1],6067,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
448,23,4,[1],6363,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
449,23,5,[1],5932,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
450,23,6,[1],6132,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
451,23,7,[1],6209,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
452,23,8,[1],6250,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
453,23,9,[1],6252,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
454,23,10,[1],6369,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
455,23,11,[1],6402,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
456,23,12,[1],6404,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
457,23,13,[1],6576,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
458,23,14,[6],6140,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
459,23,15,[6],6252,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
460,23,16,[6],6065,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
461,23,17,[6],5975,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
462,23,18,[6],5937,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
463,23,19,[6],6004,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
464,23,20,[6],6232,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
465,23,21,[6],5963,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
466,23,22,[6],6247,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
467,23,23,[6],6253,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
468,23,24,[6],6355,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
469,23,25,[0],6032,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
470,23,26,[0],6140,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
471,23,27,[0],6169,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
472,23,28,[0],6184,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
473,23,29,[0],6212,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
474,23,30,[0],6387,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
475,23,31,[4],6032,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
476,23,32,[4],6140,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
477,23,33,[4],6157,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
478,23,34,[4],5873,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
479,23,35,[4],6241,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
480,23,36,[4],6266,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
481,23,37,[4],5869,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
482,23,38,[3],6234,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
483,23,39,[3],6116,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
484,23,40,[3],6157,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
485,23,41,[3],6155,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
486,23,42,[3],5874,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
487,23,43,[3],5873,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
488,23,44,[3],6301,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
489,23,45,[3],6396,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
490,23,46,[3],6403,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
491,23,47,[5],6115,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
492,23,48,[5],6067,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
493,23,49,[5],6223,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
494,23,50,[5],6224,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
495,23,51,[5],6225,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
496,23,52,[5],6158,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
497,23,53,[5],5874,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
498,23,54,[5],5873,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
499,23,55,[5],6209,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
500,23,56,[5],6250,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
501,23,57,[5],6294,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
502,23,58,[5],6369,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
503,23,59,[2],6032,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
504,23,60,[2],6116,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
505,23,61,[2],6065,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
506,23,62,[2],6158,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
507,23,63,[2],5874,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
508,23,64,[2],5873,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
509,23,65,[2],6212,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
510,23,66,[2],6253,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
511,23,67,[2],6250,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
512,23,68,[2],6369,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
513,23,69,[2],6381,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
514,1,0,[],5633,4,0,0,"",[],1,"","",[],1308,0,[],0,"",0,[]
515,1,1,[],5648,4,0,0,"",[],1,"","",[],1308,0,[],0,"",0,[]
516,1,2,[],5670,4,0,0,"",[],1,"","",[],1308,0,[],0,"",0,[]
517,2,0,[1],5993,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
518,2,1,[1],6215,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
519,2,2,[1],6213,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
520,2,3,[1],6193,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
521,2,4,[1],6217,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
522,2,5,[6],6205,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
523,2,6,[6],6203,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
524,2,7,[6],6192,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
525,2,8,[6],6215,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
526,2,9,[6],6213,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
527,2,10,[6],6216,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
528,2,11,[0],6192,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
529,2,12,[0],6204,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
530,2,13,[0],6216,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
531,2,14,[4],6203,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
532,2,15,[4],6193,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
533,2,16,[4],5930,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
534,2,17,[4],6204,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
535,2,18,[4],6214,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
536,2,19,[4],6218,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
537,2,20,[4],6216,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
538,2,21,[3],5930,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
539,2,22,[3],6193,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
540,2,23,[3],6218,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
541,2,24,[3],6214,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
542,2,25,[5],6296,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
543,2,26,[5],5993,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
544,2,27,[5],5930,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
545,2,28,[5],6204,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
546,2,29,[5],6214,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
547,2,30,[5],6215,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
548,2,31,[5],6213,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
549,2,32,[2],6203,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
550,2,33,[2],5993,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
551,2,34,[2],6205,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
552,2,35,[2],6193,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
553,2,36,[2],5930,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
554,2,37,[2],6192,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
555,2,38,[2],6216,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
556,2,39,[2],6215,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
557,2,40,[2],6204,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
558,2,41,[2],6214,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
559,2,42,[2],6217,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
560,17,0,[],5777,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
561,19,0,[],5785,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
562,22,0,[],5786,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
563,24,0,[1],6020,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
564,24,1,[1],6021,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
565,24,2,[1],6022,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
566,24,3,[1],6038,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
567,24,4,[1],6139,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
568,24,5,[1],6176,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
569,24,6,[1],6255,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
570,24,7,[1],6259,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
571,24,8,[1],6370,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
572,24,9,[1],6286,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
573,24,10,[1],6290,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
574,24,11,[1],6349,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
575,24,12,[1],6368,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
576,24,13,[6],6020,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
577,24,14,[6],6021,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
578,24,15,[6],6022,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
579,24,16,[6],6148,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
580,24,17,[6],6038,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
581,24,18,[6],6139,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
582,24,19,[6],6255,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
583,24,20,[6],6259,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
584,24,21,[6],6280,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
585,24,22,[6],6416,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
586,24,23,[6],6349,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
587,24,24,[6],6359,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
588,24,25,[6],5994,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
589,24,26,[0],5921,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
590,24,27,[0],6148,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
591,24,28,[0],5994,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
592,24,29,[0],5967,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
593,24,30,[0],6280,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
594,24,31,[0],6277,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
595,24,32,[0],6360,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
596,24,33,[0],6380,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
597,24,34,[4],5921,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
598,24,35,[4],6148,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
599,24,36,[4],5994,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
600,24,37,[4],6150,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
601,24,38,[4],6280,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
602,24,39,[4],6277,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
603,24,40,[4],6360,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
604,24,41,[4],6380,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
605,24,42,[3],5921,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
606,24,43,[3],6026,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
607,24,44,[3],6148,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
608,24,45,[3],6150,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
609,24,46,[3],6149,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
610,24,47,[3],6168,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
611,24,48,[3],6277,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
612,24,49,[3],6350,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
613,24,50,[3],6398,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
614,24,51,[5],6350,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
