"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,25917,[3],"",[]
817,25918,[4],"",[]
818,25919,[2],"",[]
819,25920,[3],"",[]
820,25921,[4],"",[]
821,25922,[2],"",[]
822,25923,[3],"",[]
823,25924,[4],"",[]
824,25925,"[3,4]",8326,[]
825,25926,"[3,4]",8326,[]
826,25927,"[3,4]",8326,[]
827,25928,"[3,4]",8326,[]
828,25929,"[3,4]",8326,[]
829,25930,"[3,4]",8326,[]
830,25931,"[3,4]",8326,[]
831,25932,"[3,4]",8326,[]
832,25933,"[3,4]",8326,[]
833,25934,"[3,4]",8326,[]
834,25935,"[3,4]",8326,[]
835,25936,"[3,4]",8326,[]
836,25937,"[3,4]",8326,[]
837,25938,"[3,4]",8326,[]
838,25939,"[3,4]",8326,[]
839,25940,"[3,4]",8326,[]
840,25941,"[3,4]",8326,[]
841,25942,"[3,4]",8326,[]
842,25943,"[3,4]",8326,[]
843,25944,"[3,4]",8326,[]
844,25945,"[3,4]",8326,[]
845,25946,"[3,4]",8326,[]
846,25947,"[3,4]",8326,[]
847,25948,"[3,4]",8326,[]
848,25949,"[3,4]",8326,[]
849,25950,"[3,4]",8326,[]
850,25951,"[3,4]",8326,[]
851,25952,"[3,4]",8326,[]
852,25953,"[3,4]",8326,[]
853,25954,"[3,4]",8326,[]
854,25955,[1],"",[]
855,25956,[2],"",[]
856,25957,[3],"",[]
857,25958,[4],"",[]
858,25959,[1],"",[]
859,25960,[2],"",[]
860,25961,[3],"",[]
861,25962,[4],"",[]
862,25963,[1],"",[]
863,25964,[2],"",[]
864,25965,[3],"",[]
865,25966,[4],"",[]
866,25967,[1],"",[]
867,25968,[2],"",[]
868,25969,[3],"",[]
869,25970,[4],"",[]
870,25971,[1],"",[]
871,25972,[2],"",[]
872,25973,[3],"",[]
873,25974,[4],"",[]
874,25975,"[1,2,3,4]","",[]
875,25976,"[1,2,3,4]","",[]
876,25977,"[1,2,3,4]","",[]
877,25978,[1],"",[]
878,25979,[2],"",[]
879,25980,[3],"",[]
880,25981,[4],"",[]
881,25982,[1],"",[]
882,25983,[2],"",[]
883,25984,[3],"",[]
884,25985,[4],"",[]
885,25986,"[1,2,3,4]",8329,[]
886,25987,"[1,2,3,4]",8329,[]
887,25988,"[1,2,3,4]",8329,[]
888,25989,[1],"",[]
889,25990,[2],"",[]
890,25991,[3],"",[]
891,25992,[4],"",[]
892,25993,[1],"",[]
893,25994,[2],"",[]
894,25995,[3],"",[]
895,25996,[4],"",[]
896,25997,[1],"",[]
897,25998,[2],"",[]
898,25999,[3],"",[]
899,26000,[4],"",[]
900,26001,[1],"",[]
901,26002,[2],"",[]
902,26003,[3],"",[]
903,26004,[4],"",[]
904,26005,[1],"",[]
905,26006,[2],"",[]
906,26007,[3],"",[]
907,26008,[4],"",[]
908,26009,[1],"",[]
909,26010,[2],"",[]
910,26011,[3],"",[]
911,26012,[4],"",[]
912,26018,[1],"",[]
913,26019,[1],"",[]
914,26020,[1],"",[]
915,26021,[1],"",[]
916,26022,[1],"",[]
917,26023,[1],"",[]
918,26024,[1],"",[]
919,26025,[1],"",[]
920,26026,[1],"",[]
921,26027,[1],"",[]
922,26028,[1],"",[]
923,26029,[1],"",[]
924,26030,[1],"",[]
925,26031,[1],"",[]
926,26032,[1],"",[]
927,26033,[1],"",[]
928,26034,[1],"",[]
929,26035,[1],"",[]
930,26036,[1],"",[]
931,26037,[1],"",[]
932,26038,[1],"",[]
933,26039,[1],"",[]
934,26040,[1],"",[]
935,26041,[1],"",[]
936,26042,[1],"",[]
937,26043,[1],"",[]
938,26044,[1],"",[]
939,26045,[0],"",[]
940,26046,[1],"",[]
941,26047,[2],"",[]
942,26048,[3],"",[]
943,26049,[0],"",[]
944,26050,[1],"",[]
945,26051,[2],"",[]
946,26052,[3],"",[]
947,26053,[0],"",[]
948,26054,[1],"",[]
949,26055,[2],"",[]
950,26056,[3],"",[]
951,26057,"[2,3]","",[]
952,26058,"[2,3]","",[]
953,26059,"[2,3]","",[]
954,26060,[0],8328,[]
955,26061,[1],8328,[]
956,26062,[2],8328,[]
957,26063,[3],8328,[]
958,26064,[0],8328,[]
959,26065,[1],8328,[]
960,26066,[2],8328,[]
961,26067,[3],8328,[]
962,26068,[0],8328,[]
963,26069,[1],8328,[]
964,26070,[2],8328,[]
965,26071,[3],8328,[]
966,26072,[0],8328,[]
967,26073,[1],8328,[]
968,26074,[2],8328,[]
969,26075,[3],8328,[]
970,26076,[0],8328,[]
971,26077,[1],8328,[]
972,26078,[2],8328,[]
973,26079,[3],8328,[]
974,26080,[0],"",[]
975,26081,[1],"",[]
976,26082,[2],"",[]
977,26083,[3],"",[]
978,26084,[0],"",[]
979,26085,[1],"",[]
980,26086,[2],"",[]
981,26087,[3],"",[]
982,26088,[0],8327,[]
983,26089,[1],8327,[]
984,26090,[2],8327,[]
985,26091,[3],8327,[]
986,26092,[3],"",[]
987,26093,[2],"",[]
988,26094,[3],"",[]
989,26095,[3],8331,[]
990,26096,[3],"",[]
991,26097,[3],"",[]
992,26098,[3],"",[]
993,26099,[0],8327,[]
994,26100,[1],8327,[]
995,26101,[2],8327,[]
996,26102,[3],8327,[]
997,26103,[3],8328,[]
998,26104,[3],8328,[]
999,26105,[2],8328,[]
1000,26106,[3],8328,[]
1001,26107,[2],8328,[]
1002,26108,[3],8328,[]
1003,26109,[2],"",[]
1004,26110,[3],"",[]
1005,26111,[2],"",[]
1006,26112,[3],"",[]
1007,26113,[2],"",[]
1008,26114,[3],"",[]
1009,26115,[2],"",[]
1010,26116,[3],"",[]
1011,26117,[2],"",[]
1012,26118,[3],"",[]
1013,26119,[2],"",[]
1014,26120,[3],"",[]
1015,26121,[2],"",[]
1016,26122,[3],"",[]
1017,26123,[2],"",[]
1018,26124,[3],"",[]
1019,26125,[0],"",[]
1020,26126,[1],"",[]
1021,26127,[1],"",[]
1022,26128,[2],"",[]
1023,26129,[2],"",[]
1024,26130,[3],"",[]
1025,26131,[0],"",[]
1026,26132,[1],"",[]
1027,26133,[1],"",[]
1028,26134,[2],"",[]
1029,26135,[2],"",[]
1030,26136,[3],"",[]
1031,26137,[0],"",[]
1032,26138,[1],"",[]
1033,26139,[1],"",[]
1034,26140,[2],"",[]
1035,26141,[2],"",[]
1036,26142,[3],"",[]
1037,26143,[0],"",[]
1038,26144,[1],"",[]
1039,26145,[1],"",[]
1040,26146,[2],"",[]
1041,26147,[2],"",[]
1042,26148,[3],"",[]
1043,26149,[0],"",[]
1044,26150,[1],"",[]
1045,26151,[1],"",[]
1046,26152,[2],"",[]
1047,26153,[2],"",[]
1048,26154,[3],"",[]
1049,26155,[0],"",[]
1050,26156,[1],"",[]
1051,26157,[1],"",[]
1052,26158,[2],"",[]
1053,26159,[2],"",[]
1054,26160,[3],"",[]
1055,26161,[0],"",[]
1056,26162,[1],"",[]
1057,26163,[1],"",[]
1058,26164,[2],"",[]
1059,26165,[2],"",[]
1060,26166,[3],"",[]
1061,26167,[0],"",[]
1062,26168,[1],"",[]
1063,26169,[1],"",[]
1064,26170,[2],"",[]
1065,26171,[2],"",[]
1066,26172,[3],"",[]
1067,26173,[0],"",[]
1068,26174,[1],"",[]
1069,26175,[1],"",[]
1070,26176,[2],"",[]
1071,26177,[2],"",[]
1072,26178,[3],"",[]
1073,26179,[0],"",[]
1074,26180,[1],"",[]
1075,26181,[1],"",[]
1076,26182,[2],"",[]
1077,26183,[2],"",[]
1078,26184,[3],"",[]
1079,26185,[0],"",[]
1080,26186,[1],"",[]
1081,26187,[1],"",[]
1082,26188,[2],"",[]
1083,26189,[2],"",[]
1084,26190,[3],"",[]
1085,26191,[0],"",[]
1086,26192,[1],"",[]
1087,26193,[1],"",[]
1088,26194,[2],"",[]
1089,26195,[2],"",[]
1090,26196,[3],"",[]
1091,26197,[0],"",[]
1092,26198,[1],"",[]
1093,26199,[1],"",[]
1094,26200,[2],"",[]
1095,26201,[2],"",[]
1096,26202,[3],"",[]
1097,26203,[0],"",[]
1098,26204,[1],"",[]
1099,26205,[1],"",[]
1100,26206,[2],"",[]
1101,26207,[2],"",[]
1102,26208,[3],"",[]
1103,26209,[0],"",[]
1104,26210,[1],"",[]
1105,26211,[2],"",[]
1106,26212,[3],"",[]
1107,26213,[0],"",[]
1108,26214,[1],"",[]
1109,26215,[2],"",[]
1110,26216,[3],"",[]
1111,26217,[2],"",[]
1112,26218,[3],"",[]
1113,26219,[2],"",[]
1114,26220,[3],"",[]
1115,26221,[2],"",[]
1116,26222,[3],"",[]
1117,26223,[2],"",[]
1118,26224,[3],"",[]
1119,26225,[2],"",[]
1120,26226,[3],"",[]
1121,26227,[0],8421,[]
1122,26228,[1],8421,[]
1123,26229,[2],8421,[]
1124,26230,[3],8421,[]
1125,26231,[0],8421,[]
1126,26232,[1],8421,[]
1127,26233,[2],8421,[]
1128,26234,[3],8421,[]
1129,26235,[2],8421,[]
1130,26236,[3],8421,[]
1131,26237,[3],"",[]
1132,26238,[3],"",[]
1133,26239,[3],"",[]
1134,26240,[2],"",[]
1135,26241,[3],"",[]
1136,26242,[3],8329,[]
1137,26243,[3],8329,[]
1138,26244,[3],8329,[]
1139,26245,"[2,3]","",[]
1140,26246,"[2,3]","",[]
1141,26247,[0],"",[]
1142,26248,[1],"",[]
1143,26249,[2],"",[]
1144,26250,[3],"",[]
1145,26251,[0],"",[]
1146,26252,[1],"",[]
1147,26253,[2],"",[]
1148,26254,[3],"",[]
1149,26255,[2],"",[]
1150,26256,[3],"",[]
1151,26257,[0],8421,[]
1152,26258,[1],8421,[]
1153,26259,[2],8421,[]
1154,26260,[3],8421,[]
1155,26261,[3],"",[]
1156,26262,[0],"",[]
1157,26263,[1],"",[]
1158,26264,[2],"",[]
1159,26265,[2],"",[]
1160,26266,[3],"",[]
1161,26267,[3],"",[]
1162,26268,[0],"",[]
1163,26269,[1],"",[]
1164,26270,[1],"",[]
1165,26271,[1],"",[]
1166,26272,[1],"",[]
1167,26273,[2],"",[]
1168,26274,[2],"",[]
1169,26275,[3],"",[]
1170,26276,[3],"",[]
1171,26277,[3],"",[]
1172,26278,[3],"",[]
1173,26279,[2],"",[]
1174,26280,[3],"",[]
1175,26281,[2],"",[]
1176,26282,[3],"",[]
1177,26283,[2],"",[]
1178,26284,[3],"",[]
1179,26285,[2],"",[]
1180,26286,[3],"",[]
1181,26287,[3],"",[]
1182,26288,[3],"",[]
1183,26289,[3],"",[]
1184,26290,[3],"",[]
1185,26291,[3],"",[]
1186,26292,[3],"",[]
1187,26293,[3],"",[]
1188,26294,[3],"",[]
1189,26295,[3],"",[]
1190,26296,[3],"",[]
1191,26297,[3],"",[]
1192,26298,[3],"",[]
1193,26299,[3],"",[]
1194,26300,[3],"",[]
1195,26301,[2],"",[]
1196,26302,[3],"",[]
1197,26303,[2],"",[]
1198,26304,[3],"",[]
1199,26305,[2],"",[]
1200,26306,[3],"",[]
1201,26307,[2],"",[]
1202,26308,[3],"",[]
1203,26309,[2],"",[]
1204,26310,[3],"",[]
1205,26311,[2],"",[]
1206,26312,[3],"",[]
1207,26313,[2],"",[]
1208,26314,[3],"",[]
1209,26315,[2],"",[]
1210,26316,[3],"",[]
1211,26317,"[2,3]","",[]
1212,26318,"[2,3]","",[]
1213,26319,"[2,3]","",[]
1214,26320,"[2,3]","",[]
1215,26321,[2],"",[]
1216,26322,[3],"",[]
1217,26323,[2],"",[]
1218,26324,[3],"",[]
1219,26325,[2],"",[]
1220,26326,[3],"",[]
1221,26327,[2],"",[]
1222,26328,[3],"",[]
1223,26329,"[2,3]","",[]
1224,26330,[2],"",[]
1225,26331,[3],"",[]
1226,26332,[2],"",[]
1227,26333,[3],"",[]
1228,26334,[2],"",[]
1229,26335,[3],"",[]
1230,26336,[2],"",[]
1231,26337,[3],"",[]
1232,26338,[2],"",[]
1233,26339,[3],"",[]
1234,26340,[2],"",[]
1235,26341,[3],"",[]
1236,26342,[2],"",[]
1237,26343,[3],"",[]
1238,26344,[2],"",[]
1239,26345,[3],"",[]
1240,26346,"[2,3]","",[]
1241,26347,"[2,3]","",[]
1242,26348,"[2,3]","",[]
1243,26349,"[2,3]","",[]
1244,26350,[2],"",[]
1245,26351,[3],"",[]
1246,26352,[3],"",[]
1247,26353,[3],"",[]
1248,26354,[3],"",[]
1249,26355,[3],"",[]
1250,26356,[3],"",[]
1251,26357,[2],"",[]
1252,26358,[3],"",[]
1253,26359,[2],"",[]
1254,26360,[3],"",[]
1255,26361,[3],"",[]
1256,26362,[3],"",[]
1257,26363,[3],"",[]
1258,26364,[3],"",[]
1259,26365,"[0,1,2,3]",8332,[]
1260,26366,"[0,1,2,3]",8332,[]
1261,26367,"[0,1,2,3]",8332,[]
1262,26368,"[0,1,2,3]",8332,[]
1263,26369,"[0,1,2,3]",8332,[]
1264,26370,[3],"",[]
1265,26371,"[2,3]","",[]
1266,26372,[2],"",[]
1267,26373,[3],"",[]
1268,26379,[1],"",[]
1269,26380,[1],"",[]
1270,26381,[1],"",[]
1271,26382,[1],"",[]
1272,26383,[1],"",[]
1273,26384,[1],"",[]
1274,26385,[1],"",[]
1275,26386,[1],"",[]
1276,26387,[1],"",[]
1277,26388,[1],"",[]
1278,26389,[1],"",[]
1279,26390,[1],"",[]
1280,26391,[1],"",[]
1281,26392,[1],"",[]
1282,26013,"[1,2,3,4]","",[]
1283,26014,"[2,3,4]","",[]
1284,26015,"[1,2,3,4]","",[]
1285,26016,"[1,2,3,4]","",[]
1286,26017,"[3,4]","",[]
1287,26374,"[0,1,2,3]","",[]
1288,26375,"[2,3]","",[]
1289,26376,"[0,1,2,3]","",[]
1290,26377,"[0,1,2,3]","",[]
1291,26378,[3],"",[]
