"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],6582,""
547,"559",0,[71],6104,""
548,"560",8,[71],6384,""
549,"561",7,[71],5872,""
550,"562",3,[71],6182,""
551,"564",2,[71],6204,""
552,"565",10,[71],6579,""
553,"566",13,[71],6120,""
554,"567",15,[71],5972,""
555,"568",18,[71],5988,""
556,"569",29,[71],6246,""
557,"570",30,[71],6268,""
558,"571",0,[72],5936,""
559,"572",8,[72],6197,""
560,"573",7,[72],5995,""
561,"574",3,[72],6164,""
562,"576",2,[72],6217,""
563,"577",10,[72],5895,""
564,"578",13,[72],5888,""
565,"579",15,[72],6175,""
566,"580",18,[72],6029,""
567,"581",24,[72],6176,""
568,"582",29,[72],6238,""
