"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32"
283,"MinionDamage","Minion Damage modifier",[2447],7,[],[],2,1,[],0
284,"MinionLife","Minion Life modifier",[159],7,[],[],2,1,[],0
285,"MinionMana","Minion Mana modifier",[3222],7,[],[],2,1,[],0
286,"MinionEnergyShield","Minion Energy Shield modifier",[3223],7,[],[],2,1,[],0
287,"ProjectileSpeed","Projectile Speed modifier",[1399],7,[],[],2,1,[],0
288,"IIQ","Increased Quantity of items dropped by slain monsters",[662],7,[],[],2,1,[],0
289,"IIR","Increased Rarity of items dropped by slain monsters",[663],7,[],[],2,1,[],0
290,"Experience","Experience Gain modifier",[157],7,[],[],2,1,[],0
291,"TotemDuration","Totem Duration modifier",[430],7,[],[],2,1,[],0
292,"TotemRange","Totem Range modifier",[167],7,[],[],2,1,[],0
293,"TotemLife","Totem Life modifier",[166],7,[],[],2,1,[],0
294,"TotemMana","Totem Mana modifier",[3220],7,[],[],2,1,[],0
295,"TotemEnergyShield","Totem Energy Shield modifier",[3221],7,[],[],2,1,[],0
296,"TrapDuration","Trap Duration modifier",[311],7,[],[],2,1,[],0
297,"TrapTriggerRadius","Trap Trigger Radius modifier",[312],7,[],[],2,1,[],0
298,"TrapThrowSpeed","Trap Throwing Speed modifier",[7771],7,[],[],2,1,[],0
299,"MineDuration","Mine Duration modifier",[1821],7,[],[],2,1,[],0
300,"MineDetonationRadius","Mine Detonation Radius modifier",[1835],7,[],[],2,1,[],0
301,"MinePlaceSpeed","Mine Throwing Speed modifier",[9907],7,[],[],2,1,[],0
302,"FishingRange","Fishing Range modifier",[1735],7,[],[],2,1,[],0
303,"FishingLineStrength","Fishing Line Strength modifier",[1736],7,[],[],2,1,[],0
304,"IFQ","Quantity of Fish caught",[1737],7,[],[],2,1,[],0
305,"IFR","Rarity of Fish caught",[1738],7,[],[],2,1,[],0
306,"FishingPoolConsumption","Fishing Pool Consumption modifier",[1739],7,[],[],2,1,[],0
307,"ExoticFish","Can catch Exotic Fish",[2062],4,[],[],2,1,[],0
308,"CorruptedFish","Can catch Corrupted Fish",[2229],4,[],[],2,1,[],0
309,"CooldownRecovery","Cooldown Recovery Speed modifier",[3337],7,[],[],2,1,[],0
310,"BrandNum","Brand Limit",[8432],0,[8588],[],2,1,[],0
311,"BrandNumPerTarget","Attached Brand Limit per Target",[8795],0,[8588],[],2,1,[],0
312,"Devotion","Devotion",[9612],0,[],[],2,1,[],0
313,"Presence","Presence Range",[15894],0,[15586],[],2,1,[],0
314,"LightningDamageChargeEnd","Lightning Damage when a Charge expires or is consumed","[1317,1318]",6,[],[],3,1,[],0
315,"EnduranceCharges","Endurance Charges","[4,2648]",3,[],[],3,"",[],0
316,"EnduranceDuration","Endurance Charge Duration modifier",[2688],7,[],[],3,1,[],0
317,"PhysDamageRedPerEndurance","Physical Damage Reduction per Endurance Charge",[446],1,[],[],3,1,[],0
318,"ElementalResistPerEndurance","Additional Elemental Resistance per Endurance Charge",[142],1,[],[],3,1,[],0
319,"BuffDurationPerEndurance","Buff/Debuff Duration modifier per Endurance Charge",[360],7,[],[],3,1,[],0
320,"CritRedPerEndurance","Enemy Crit. Multiplier modifier per Endurance Charge",[98],7,[],[],3,1,[1],0
321,"LifeRegenPerEndurance","Life Regeneration per second per Endurance Charge",[126],1,[],[],3,1,[2],0
322,"MeleeDamagePerEnduranceCharge","Melee Damage modifier per Endurance Charge",[4601],7,[],[],3,1,[],0
323,"PhysicalDamagePerEnduranceCharge","Physical Damage modifier per Endurance Charge",[2625],7,[],[],3,1,[],0
324,"FrenzyCharges","Frenzy Charges","[5,2649]",3,[],[],3,"",[],0
325,"FrenzyDuration","Frenzy Charge Duration modifier",[1791],7,[],[],3,1,[],0
326,"AttackSpeedPerFrenzy","Attack Speed modifier per Frenzy Charge",[1648],7,[],[],3,1,[],0
327,"CastSpeedPerFrenzy","Cast Speed modifier per Frenzy Charge",[1649],7,[],[],3,1,[],0
328,"MoreDamagePerFrenzyCharge","Damage modifier per Frenzy Charge",[6453],8,[],[],3,1,[],0
329,"DamageOverTimePerFrenzyCharge","Damage over Time modifier per Frenzy Charge",[6316],7,[],[],3,1,[],0
330,"MovementSpeedPerFrenzy","Movement Speed modifier per Frenzy Charge",[178],7,[],[],3,1,[],0
331,"StunRecoveryPerFrenzy","Stun Recovery modifier per Frenzy Charge",[222],7,[],[],3,1,[],0
332,"PhysicalDamagePerFrenzy","Physical Damage modifier per Frenzy Charge",[365],7,[],[],3,1,[],0
333,"EvasionPerFrenzyCharge","Evasion Rating modifier per Frenzy Charge",[122],7,[],[],3,1,[],0
334,"DodgePerFrenzy","Dodge chance per Frenzy Charge",[1267],1,[],[],3,1,[],0
335,"ProjectileSpeedPerFrenzy","Projectile Speed modifier per Frenzy Charge",[1400],7,[],[],3,1,[],0
336,"LifeRegenPerFrenzy","Life Regeneration per second per Frenzy Charge",[1392],1,[],[],3,1,[2],0
337,"AccuracyPerFrenzy","Accuracy Rating modifier per Frenzy Charge",[1782],7,[],[],3,1,[],0
338,"LightningDamagePerFrenzy","Lightning Damage modifier per Frenzy Charge",[2290],7,[],[],3,1,[],0
339,"DamageTakenPerFrenzy","Damage Taken modifier per Frenzy Charge",[2289],7,[],[],3,1,[],0
340,"LifeOnKillPerFrenzy","Life gained on Kill per Frenzy Charge",[2292],0,[],[],3,1,[],0
341,"ElementalDamagePerFrenzyCharge","Elemental Damage modifier per Frenzy Charge",[2712],7,[],[],3,1,[],0
342,"AttackDamagePerFrenzyCharge","Attack Damage modifier per Frenzy Charge",[3484],7,[],[],3,1,[],0
343,"DamageNoFrenzyCharges","Damage modifier with no Frenzy Charges",[4114],7,[],[],3,1,[],0
344,"PowerCharges","Power Charges","[6,2650]",3,[],[],3,"",[],0
345,"PowerDuration","Power Charge Duration modifier",[2687],7,[],[],3,1,[],0
346,"CritPerPower","Critical Strike Chance modifier per Power Charge",[555],7,[],[],3,1,[],0
347,"MoreSpellDamagePerPower","Spell damage modifier per Power Charge",[6315],8,[],[],3,1,[],0
348,"KeystoneMoreSpellDamagePerPower","Spell damage modifier per Power Charge",[9390],8,[],[],3,1,[],0
349,"CastSpeedPerPower","Cast Speed modifier per Power Charge",[217],7,[],[],3,1,[],0
350,"AoEPerPower","Area of Effect Radius modifier per Power Charge",[424],7,[],[],3,1,[],0
351,"SpellDamagePerPower","Spell Damage modifier per Power Charge",[425],7,[],[],3,1,[],0
352,"WandDamagePerPower","Wand Damage modifier per Power Charge",[426],7,[],[],3,1,[],0
353,"ProjectileDamagePerPower","Projectile Damage modifier per Power Charge",[1401],7,[],[],3,1,[],0
354,"DamageOverTimePerPowerCharge","Damage over Time modifier per Power Charge",[6317],7,[],[],3,1,[],0
355,"ManaRegenPerPower","Mana Regeneration per second per Power Charge",[132],1,[],[],3,1,[2],0
356,"ManaRegenIncrPerPower","Mana Regeneration rate modifier per Power Charge",[487],7,[],[],3,1,[],0
357,"SpiritCharges","Spirit Charges","[6529,7259]",3,[],[],3,1,[],0
358,"SiphoningCharges","Siphoning Charges","[7320,7321]",3,[],[],3,1,[],0
359,"PhysicalDamagePerSiphoning","Physical Damage to Attacks per Siphoning Charge","[7324,7325]",2,[],[],3,1,[],0
360,"LifeLeechPerSiphoning","Life Leech from any Damage per Siphoning Charge",[7326],1,[],[],3,1,[14],0
361,"ExtraChoasDamagePerSiphoning","Non-Chaos Damage as extra Chaos Damage per Siphoning Charge",[7327],1,[],[],3,1,[],0
362,"PhysDamageReductionPerSiphoning","Physical Damage reduction from Hits per Siphoning Charge",[7328],1,[],[],3,1,[],0
363,"PhysDamageTakenPerSiphoning","Physical Damage per Second per Siphoning Charge",[7336],0,[],[],3,1,[2],0
364,"BlitzCharges","Blitz Charges","[9683,9682]",3,[],[],3,1,[],0
365,"AttackSpeedPerBlitz","Attack Speed modifier per Blitz Charge",[9680],8,[],[],3,1,[],0
366,"CritChancePerBlitz","Critical Strike Chance modifier per Blitz Charge",[9681],7,[],[],3,1,[],0
367,"ChallengerCharges","Challenger Charges","[9779,9778]",3,[],[],3,1,[],0
368,"AttackMoveSpeedPerChallenger","Attack and Movement Speed modifier per Challenger Charge",[9782],8,[],[],3,1,[],0
369,"BrutalCharges","Brutal Charges","[13427,13429]",3,[],[],3,1,[],0
370,"TripleDamageChancePerBrutalCharge","Chance to deal Triple Damage per Brutal Charge",[13451],1,[13429],[],3,1,[],0
371,"StunThresholdPerBrutalCharge","Stun Threshold modifier per Brutal Charge",[13452],7,[13429],[],3,1,[],0
372,"AfflictionCharges","Affliction Charges","[13431,13433]",3,[],[],3,1,[],0
373,"AilmentDamagePerAfflictionCharge","Ailment Damage modifier per Affliction Charge",[13453],8,[13433],[],3,1,[],0
374,"NonDamagingAilmentEffectPerAfflictionCharge","Non-Damaging Ailment Effect modifier per Affliction Charge",[13454],8,[13433],[],3,1,[],0
375,"AbsorptionCharges","Absorption Charges","[13435,13437]",3,[],[],3,1,[],0
376,"ElementalDamageGoesToESPerAbsorptionCharge","Elemental Damage taken Recouped as ES per Absorption Charge",[13455],1,[13437],[],3,1,[],0
377,"BloodCharges","Blood Charges","[13947,14091]",3,[14163],[],3,"",[],0
378,"ReapDamagePerBloodCharge","Damage modifier per Blood Charge",[13948],8,[14163],[],3,1,[],0
379,"ReapCostPerBloodCharge","Life Cost modifier per Blood Charge",[13949],8,[14163],[],3,1,[],0
