"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
929,1372,1,49,[],[],9197,"",[195],[1],0,"",[],0,"","","",[],"Corrupted Fireball",0,[],30,0,[],[],[],[],[],""
930,1372,3,49,[],[],9199,"",[1211],[-40],0,50,[],0,"","on_start_Fireball = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Corrupted Fireball Nova",0,[],30,0,[],[],[],[],[3603],""
931,4924,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
932,4924,2,7533,[],[],9198,"",[173],[2],0,"",[6065],0,"","","",[],"Explosive Shot",0,[],0,0,[],[],[],[],[],""
933,4924,4,4563,[],[],9221,20,"[173,2501,357,6153]","[0,5,4000,1]",0,"",[],0,"","","",[],"Crowd Catcher",51,[],0,0,[],[],[],[],[],""
934,4926,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
935,4926,4,4563,[],[],9221,20,"[173,2501,357,6153]","[0,5,4000,1]",0,"",[],0,"","","",[],"Crowd Catcher",51,[],0,0,[],[],[],[],[],""
936,5005,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
937,5005,2,5856,[],[],9279,28,"[173,2501]","[4,25]",0,"",[],0,"","","",[],"Magma Cascade",81,[],0,0,[],[],[],[],[],""
938,5005,1,5856,[],[],9197,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
939,5005,4,5856,[],[],9199,"","[1777,173,172,175]","[1,9,10,-50]",0,"",[],0,"","","",[],"Lurching Magma",0,[],0,0,[],[],[],[],[],""
940,5020,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
941,5020,1,2589,[],[],9197,"",[173],[2],0,"",[],0,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
942,5020,4,2589,[],[],9199,"","[173,1777,347]","[6,1,10]",0,2586,[],0,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
943,5020,2,218,[],[],9252,"",[347],[6],0,"",[4996],0,"","","on_event_triggerground_for_NewShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Shield Bash",0,[],0,0,[],[],[],[],[],""
944,5022,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
945,5022,1,218,[],[],9251,"",[],[],0,"",[],0,"","","",[],"Shield Bash",0,[],0,0,[],[],[],[],[],""
946,5024,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
947,5024,1,2589,[],[],9197,"",[173],[2],0,"",[],0,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
948,5024,4,2589,[],[],9199,"","[173,1777,347]","[6,1,10]",0,2586,[],0,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
949,5024,3,2501,[],[],2501,"","[5752,357]","[120,6000]",0,"",[],0,"","","",[],"Divine Protection",0,[],0,0,[],[],[],[],[],""
950,5290,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
951,5290,2,2709,[],[],9267,"","[357,3881,1211]","[2000,-33,100]",0,"",[],0,"","","",[],"Storm Strike",83,[],0,0,[],[],[],[],[],""
952,5290,3,2709,[],[],9237,"","[357,3881]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
953,5290,4,2709,[],[],9221,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
954,5419,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
955,5419,1,5977,[],[],9197,"",[173],[2],0,"",[],0,"","","",[],"Animated Swords",0,[],0,0,[],[],[],[],[],""
956,5419,2,5971,[],[],9198,"","[1920,482]","[-60,50]",0,"",[],0,"","","",[],"Volcanic Slam",0,[],0,0,[],[],[],[],[],""
957,5419,3,5979,[],[],9199,"",[173],[6],0,"",[],0,"","","",[],"Mass Animated Swords",0,[],0,0,[],[],[],[],[],""
958,5419,4,5537,[],[],9209,"","[2501,318,6153]","[25,150,5]",0,"",[],0,"","","",[],"Volcanic Barrage",0,[],-50,0,[],[],[],[],[],""
959,5591,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
960,5591,1,343,[],[],9260,"","[214,70]","[2,100]",0,2341,[],0,"","","",[],"Cultist Reave",0,[],-30,0,[],[],[],[],[],""
961,5593,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
962,5593,2,343,[],[],9261,1,[1920],[-40],0,8500,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3603],""
963,5595,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
964,5595,2,343,[],[],9261,1,[1920],[-40],0,8500,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3603],""
965,4905,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
966,5287,1,2161,[],[],9197,"",[173],[2],0,"",[],0,"","","",[],"Hallowed Ball Lightning",0,[],0,0,[],[],[],[],[],""
967,5287,2,2161,[],[],9267,"",[1789],[40],0,"",[],0,"","","",[],"Scattered Ball Lightning",83,[],0,0,[],[],[],[],[],""
968,5287,3,2708,[],[],9237,"","[357,3881]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
969,5287,4,2708,[],[],9221,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
970,1366,1,19,[],[],9197,"","[173,195]","[4,1]",0,"",[],0,"","","",[],"Divine Fireball",0,[],50,0,[],[],[],[],[],""
971,1366,2,2213,[],[],9198,"",[214],[1],0,"",[],0,"","","",[],"Divine Incinerate",0,[],0,0,[],[],[],[],[],""
972,1366,4,3623,[],[],9209,"",[],[],0,"",[],0,"","","",[],"Divine Flares",0,[],0,0,[],[],[],[],[],""
973,4907,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
974,4907,1,4115,[],[],9260,"",[],[],0,"",[],0,"","","",[],"Unrighteous Strike",0,[],0,0,[],[],[],[],[],""
975,4909,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
976,5014,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
977,5014,2,4474,[],[],9279,32,"[173,2501]","[4,25]",0,"",[],0,"","","",[],"Magma Cascade",81,[],0,0,[],[],[],[],[],""
978,5014,1,4474,[],[],9197,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
979,5014,4,4474,[],[],9222,32,"[1777,6153,172,175]","[1,2,10,-50]",0,"",[],0,"","","",[],"Ring of Fire",85,[],-80,0,[],[],[],[],[],""
980,5011,1,4471,[],[],9197,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
981,5011,2,4471,[],[],9198,"","[1777,173]","[1,7]",0,"",[],0,"","","",[],"Magma Nova",0,[],0,0,[],[],[],[],[],""
982,5011,3,4471,[],[],9199,28,[173],[1],0,4549,[],0,"","","",[],"Ember Toss",0,[],0,0,[],[],[],[],[],""
983,5011,4,5472,[],[],9222,32,[],[],0,4550,[4991],0,"","","",[],"Ring of Fire",85,[],0,0,[],[],[],[],[],""
984,5146,0,343,[],[],9259,"",[],[],0,5489,[],0,5138,"","",[],"Lunging Cleave",0,[5138],0,0,[],[],[],[],[],""
985,5146,1,5491,[],[],9197,"",[],[],0,5518,[],0,5138,"","",[],"Scattered Light",0,[5138],0,0,[],[],[],[],[],""
986,5146,2,5765,[],[],9198,"",[],[],0,"",[],0,"","","",[],"Weight of Divinity",0,[5138],0,0,[],[],[],[],[],""
987,5146,3,5759,[],[],5759,22,[],[],0,"",[],0,"","","",[],"Purifying Light",0,[5138],0,0,[],[],[],[],[],""
988,5146,4,5498,[],[],5498,"",[],[],0,"",[],0,"","","",[],"Purging Orb",0,[5138],-70,0,[],[],[],[],[],""
989,5269,1,10,[],[],9197,24,[173],[4],0,"",[],0,"","","",[],"Fireball Wave",0,[],0,0,[],[],[],[],[],""
990,5269,2,10,[],[],9225,24,[],[],0,"",[],0,"","","",[],"Rapid Fireball",56,[],0,0,[],[],[],[],[],""
991,5269,3,10,[],[],9227,24,[1211],[300],0,"",[],0,"","","",[],"Focused Fireball",52,[],0,0,[],[],[],[],[],""
992,603,0,2466,[],[],9196,20,[173],[4],0,"",[],0,"","","",[],"Desecrated Blast",0,[],0,0,[],[],[],[],[],""
993,603,1,2466,[],[],9268,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Desecrated Spray",124,[],0,0,[],[],[],[],[],""
994,603,2,2466,[],[],9198,20,"[1777,2119,2120,2121,175,2469,1789]","[1,15,500,120,100,-60,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Desecrated Wave",0,[],0,0,[],[],[],[],[3507],""
995,603,4,2466,[],[],9209,114,[1211],[-75],0,9312,[3735],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( PhysicalBeacon );\""",[],"Thorn Spheres",0,[],150,150,"[3000,-25,50]","[357,434,2477]",[],[],[3507],""
996,645,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
997,647,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
998,737,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
999,737,3,343,[],[],9262,13,[1920],[-53],0,9311,"[9317,6205]",0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphGeometryMiniEarthquake );\""",[],"Quake Slam",0,[],80,0,[],[],[],[],[],""
1000,737,4,343,[],[],9265,115,"[883,2154,4769]","[6,1,0]",0,9288,[9296],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3881],[],[],[],""
1001,5681,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1002,5683,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1003,5685,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1004,5711,0,4227,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Bone Cannon",0,[],0,0,[],[],[],[],[],""
1005,5711,1,4227,[],[],9197,"",[173],[2],0,"",[],0,"","","",[],"Bone Cannon Multishot",0,[],0,0,[],[],[],[],[],""
1006,5711,2,4227,[],[],9280,20,"[6153,10855]","[1,-15]",0,"",[],0,"","","",[],"Bone Cannon Barrage",136,[],-20,0,[],[],[],[],[],""
1007,5711,3,5540,[],[],9199,"",[173],[5],0,"",[5578],0,"","","on_event_contact_for_MortarInCone = \""Delay( 2, { TriggerSkill( BreachBoneNova, ContactPoint ); SetTimeUntilDeathForType( Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/bone_effects/bone_wall/BoneWall_, 0.2, 0, 1 ); } );\""",[],"Wall of Bones",0,[],0,-30,[1],[2359],[],[],[],""
1008,5822,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Slash",0,[],0,0,[],[],[],[],[],""
1009,5822,2,5170,[],[],9261,"",[],[],0,"",[],0,"","","",[],"Bone Slash",0,[],-50,0,[],[],[],[],[],""
1010,5822,4,4802,[],[],9263,"","[434,214]","[150,3]",0,"",[],0,"","","",[],"Bonequake",0,[],0,0,[],[],[],[],[],""
1011,601,0,2465,[],[],9196,20,[173],[4],0,"",[],0,"","","",[],"Gleaming Projectile",0,[],0,0,[],[],[],[],[],""
1012,601,1,2465,[],[],9268,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Gleaming Spray",124,[],0,0,[],[],[],[],[],""
1013,601,2,2465,[],[],9198,20,"[1777,2119,2120,2121,175,2469,1789]","[1,15,500,180,100,-90,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Gleaming Wave",0,[],0,0,[],[],[],[],[3507],""
1014,601,4,2465,[],[],9209,114,[1211],[-75],0,9312,[8950],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( TormentBearerGoldBeacon );\""",[],"Unholy Beacons",0,[],200,0,"[3000,-25,50]","[357,434,2477]",[],[],[3507],""
1015,668,0,344,[],[],9259,"",[],[],0,351,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1016,668,4,344,[],[],9265,115,"[883,2154,4769]","[6,1,0]",0,9288,[9296],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3881],[],[],[],""
1017,5916,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1018,5916,1,52,[],[],9197,24,[173],[4],0,"",[],0,"","","",[],"Holy Fireball",0,[],0,0,[],[],[],[],[],""
1019,5916,2,52,[],[],9225,24,[],[],0,"",[],0,"","","",[],"Holy Fireball Spray",56,[],0,0,[],[],[],[],[],""
1020,5916,3,1292,[],[],9236,32,"[1820,612]","[20,1000]",0,"",[],0,"","","",[],"Gilded Rain",55,[],-50,0,[],[],[],[],[],""
1021,5916,4,1292,[],[],9315,"",[],[],0,"",[],0,"","","",[],"Gilded Torrent",120,[],0,0,[],[],[],[],[],""
1022,2997,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1023,2997,2,208,[],[],9252,"",[],[],0,"",[2916],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1024,2997,1,343,[],[],9197,1,[],[],0,9290,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1025,2999,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1026,2999,2,208,[],[],9252,"",[],[],0,"",[2916],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1027,2999,1,343,[],[],9197,1,[],[],0,9290,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1028,3001,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1029,3001,2,208,[],[],9252,"",[],[],0,"",[2916],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1030,3001,1,343,[],[],9197,1,[],[],0,9290,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1031,3003,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1032,3003,2,208,[],[],9252,"",[],[],0,"",[2916],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1033,3003,1,343,[],[],9197,1,[],[],0,9290,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1034,5658,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1035,5660,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1036,5662,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1037,5664,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1038,5666,0,343,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1039,5666,1,343,[],[],9197,"",[173],[4],0,4013,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1040,5666,3,343,[],[],9199,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4013,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1041,5668,0,343,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1042,5668,1,343,[],[],9197,"",[173],[4],0,4013,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1043,5668,3,343,[],[],9199,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4013,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1044,5670,0,343,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1045,5670,1,343,[],[],9197,"",[173],[4],0,4013,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1046,5670,3,343,[],[],9199,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4013,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1047,5672,0,343,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1048,5672,1,343,[],[],9197,"",[173],[4],0,4013,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1049,5672,3,343,[],[],9199,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4013,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1050,5182,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1051,5182,1,177,[],[],9260,"",[434],[100],0,"",[],0,"","","",[],"Demonic Cleave",0,[],0,0,[],[],[],[],[],""
1052,5182,2,710,[],[],9252,"",[434],[100],0,"",[],0,"","","",[],"Demonic Leap",0,[],0,0,[],[],[],[],[],""
1053,5182,3,5590,[],[],9222,"",[6153],[1],0,"",[],0,"","","",[],"Diabolical Ring",85,[],-50,0,[],[],[],[],[],""
1054,5182,4,5590,[],[],9282,"","[6153,1211]","[1,-20]",0,"",[],0,"","","",[],"Diabolical Carnage",82,[],-50,0,[],[],[],[],[],""
1055,5648,1,3765,[],[],9197,"",[2222],[15],0,"",[],0,"","","",[],"Hexing Screech",0,[],0,0,[],[],[],[],[],""
1056,5648,3,3765,[],[],9229,"","[173,2222]","[2,15]",0,"",[],0,"","","",[],"Empowered Hexing Screech",93,[],-50,0,[],[],[],[],[],""
1057,5648,4,3765,[],[],9209,"",[434],[90],0,7122,[5648],0,"","","",[],"Blood Boil",0,[],80,0,[],[],[],[],[],""
1058,5206,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1059,5206,1,4537,[],[],9197,1,"[173,1777,3208]","[5,1,20]",0,4539,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1060,5214,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1061,5214,2,4537,[],[],9221,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1062,5216,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1063,5216,1,4537,[],[],9223,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1064,5218,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1065,5218,3,4537,[],[],9222,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1066,5220,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1067,5220,3,4538,[],[],9281,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Seeker",82,[],-80,0,[],[],[],[],[],""
1068,5231,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1069,5231,1,4537,[],[],9197,1,"[173,1777,3208]","[5,1,20]",0,4539,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1070,5236,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1071,5236,2,4537,[],[],9221,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1072,5238,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1073,5238,1,4537,[],[],9223,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1074,5240,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1075,5240,3,4537,[],[],9222,1,[6153],[1],0,4539,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1076,454,0,519,[10555],[1],9196,"",[],[],0,505,[],4,"","","",[],"Stone Shot",0,[],0,0,[],[],[],[],[],""
1077,454,1,519,[10555],[1],9223,1,[],[],0,505,[],4,"","","",[],"Stone Shot",56,[],0,0,[],[],[],[],[],""
1078,454,2,519,[10555],[1],9234,1,"[175,318,4548]","[200,400,1]",0,505,[],0,"","","",[],"Stone Snipe",53,[],150,0,[],[],[],[],[],""
1079,454,3,519,"[10555,1211]","[1,200]",9227,1,[],[],0,505,[],0,"","","",[],"Stone Shot",52,[],0,0,[],[],[],[],[],""
1080,454,4,525,[],[],9209,"",[],[],0,"",[],0,"","","",[],"Stone Barrage",0,[],0,0,[],[],[],[],[],""
1081,3985,0,4158,[],[],9196,"",[],[],0,"",[],0,"","","",[],"Karui Shot",0,[],0,0,[],[],[],[],[],""
1082,3985,1,4158,[],[],9223,20,[],[],0,"",[],0,"","","",[],"Karui Shot",56,[],0,0,[],[],[],[],[],""
1083,3985,2,4622,[],[],9198,"",[174],[5],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1084,3985,3,4622,[],[],9199,"","[4719,174,434]","[500,5,-50]",0,"",[],0,"","","",[],"Karui Blast",0,[],200,0,[],[],[],[],[],""
1085,3986,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1086,3986,1,4885,[],[],9188,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1087,3987,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1088,3987,1,4885,[],[],9188,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1089,3988,0,343,[],[],9259,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1090,3988,2,5276,[],[],9198,"","[953,8525]","[1,1]",0,"",[],0,"","","","[12920,12921,13331]","Flame Totem",0,[],0,0,[],[],[],[],[],""
1091,3988,4,5276,[],[],9209,"","[953,1722]","[2,3]",0,"",[],0,"","","","[12920,12921,13331]","Flame Totem Formation",0,[],0,0,[],[],[],[],[],""
1092,3990,0,344,[],[],9259,"",[],[],0,351,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1093,3990,2,3481,[],[],9252,"",[],[],0,"",[],0,"","","",[],"Lava Charge",0,[],150,0,[],[],[],[],[],""
1094,3993,0,344,[],[],9259,"",[],[],0,351,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1095,3993,2,3482,[],[],9252,"",[],[],0,"",[],0,"","","",[],"Lava Charge",0,[],0,0,[],[],[],[],[],""
1096,457,0,519,[10555],[1],9196,"",[],[],0,505,[],4,"","","",[],"Stone Shot",0,[],0,0,[],[],[],[],[],""
1097,457,1,519,[10555],[1],9223,1,[],[],0,505,[],4,"","","",[],"Stone Shot",56,[],0,0,[],[],[],[],[],""
1098,457,2,519,[10555],[1],9234,1,"[175,318,4548]","[200,400,1]",0,505,[],0,"","","",[],"Stone Snipe",53,[],150,0,[],[],[],[],[],""
1099,457,3,519,"[10555,1211]","[1,200]",9227,1,[],[],0,505,[],0,"","","",[],"Stone Shot",52,[],0,0,[],[],[],[],[],""
1100,457,4,525,[],[],9209,"",[],[],0,"",[],0,"","","",[],"Stone Barrage",0,[],0,0,[],[],[],[],[],""
1101,496,0,344,[],[],9259,"",[],[],0,351,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1102,1076,0,344,[],[],9259,"",[],[],0,351,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1103,1076,1,344,[],[],9197,20,[173],[4],0,5053,[],0,"","","",[],"Frostbolt",0,[],50,0,[],[],[],[],[],""
1104,1076,4,344,[],[],9208,22,"[434,1973,215]","[200,200,200]",0,5082,[],0,"","","",[],"Vortex",0,[],0,0,[],[],[],[],[],""
