"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3120,[717],[100],"Infested Ursa"
625,3979,[],[],"The Dreadstone"
626,5674,[],[],"Gruthkul, Mother of Despair"
627,275,[717],[75],"Ancient Sentry Apparatus"
628,793,[717],[50],"Vaal Fallen"
629,800,[],[],"Vaal Gargantuan"
630,867,[717],[50],"Serpentine Construct"
631,871,"[485,717]","[30,50]","Spine Construct"
632,938,[717],[50],"Arakaali's Daughter"
633,939,[717],[50],"Arakaali's Daughter"
634,940,[717],[50],"Arakaali's Daughter"
635,941,[717],[50],"Arakaali's Daughter"
636,803,[],[],"Blightblade"
637,804,[717],[50],"Vaal Frost Guardian"
638,953,[717],[50],"Corrupted Spitter"
639,5361,[717],[50],"Plagued Arachnid"
640,277,[717],[75],"Cairn Annihilator"
641,806,[717],[50],"Vaal Frost Guardian"
642,819,[717],[50],"Vaal Slayer"
643,4213,[717],[75],"Volatile Poison"
644,4215,[717],[75],"Volatile Poison"
645,5364,[717],[50],"Plagued Arachnid"
646,5394,[],[],"Arakaali, Spinner of Shadows"
647,137,[],[],"Forest Beast"
648,1529,[717],[100],"Carrion Swarmer"
649,1530,[717],[100],"Carrion Burrower"
650,2052,[717],[50],"Undying Ravager"
651,3873,[717],[75],"Sand Leaper"
652,880,"[485,717]","[30,100]","Acid Slitherer"
653,1108,[717],[50],"Lingering Aberration"
654,1207,[717],[50],"Sutured Aberration"
655,1209,[717],[50],"Sutured Aberration"
656,1211,[717],[50],"Sutured Aberration"
657,1458,[717],[50],"Filth Maw"
658,1534,[717],[100],"Scum Crawler"
659,1880,[717],[50],"Mephitic Maiden"
660,1881,[717],[50],"Noxious Maiden"
661,3041,[717],[50],"Sewer Drifter"
662,3955,[717],[0],"Sewer Goliath"
663,3841,[717],[25],"Muck Vortex"
664,5201,[],[],"Doedre the Vile"
665,1941,[717],[50],"Undying Socialite"
666,1976,[717],[50],"Undying Socialite"
667,3766,[717],[50],"Pale Blackguard"
668,3768,[717],[50],"Pale Commander"
669,5619,"[1085,9549,717]","[20,10,50]","Spectral Soldier"
670,5621,[717],[50],"Spectral Officer"
671,5623,[717],[50],"Spectral Legionnaire"
672,5626,[717],[50],"Spectral Tactician"
673,5629,[],[],"Ondar, the Betrayer"
674,1468,[717],[50],"Plumed Chimeral"
675,1471,[717],[50],"Chrome-touched Chimeral"
676,1472,[717],[50],"Chrome-infused Chimeral"
677,1482,[717],[50],"Chimeric Croaker"
678,1484,[717],[50],"Chrome-touched Croaker"
679,1486,[717],[50],"Chrome-infused Croaker"
680,1633,[717],[25],"Porcupine Goliath"
681,1637,[717],[25],"Chrome-touched Goliath"
682,1641,[717],[25],"Chrome-infused Goliath"
683,1943,[717],[50],"Undying Initiate"
684,1945,[717],[50],"Undying Patrician"
685,1978,[717],[50],"Undying Initiate"
686,1980,[717],[50],"Undying Patrician"
687,4748,[717],[50],"Chromatic Gargoyle"
688,4750,[717],[50],"Chrometouched Gargoyle"
689,5687,[],[],"Yugul, Reflection of Terror"
690,678,"[1085,9549,717]","[20,10,50]","Brittle Gladiator"
691,680,[717],[50],"Risen Gladiator"
692,1078,[717],[50],"Bubbling Wave"
693,1080,"[483,717]","[80,50]","Crashing Wave"
694,3854,[717],[25],"Vortex"
695,5714,"[1085,9549]","[20,10]","Hector Titucius, Eternal Servant"
696,1258,"[2089,9549,717]","[20,10,50]","Lunarsworn Wintermage"
697,1283,[717],[50],"Lunaris Elite"
698,1323,"[1085,9549,717]","[20,10,50]","Lunar Scout"
699,1335,"[1085,9549]","[20,10]","Nightbringer Lucius"
700,1388,[717],[50],"Lunar Miscreation"
701,1399,[717],[50],"Moontouched Miscreation"
702,1418,[717],[50],"Night Horror"
703,1421,[717],[50],"Dusk Horror"
704,1438,"[483,717]","[50,50]","Lunaris Concubine"
705,1507,[717],[50],"Rime Sentinel"
706,1508,[717],[50],"Frost Sentinel"
707,1509,[717],[50],"Assault Ribbon"
708,1263,"[2089,9549,717]","[20,10,50]","Lunarsworn Archmage"
709,1288,[717],[50],"Lunaris Champion"
710,2682,[717],[50],"Lunaris Zealot"
711,2684,[717],[50],"Moontouched Zealot"
712,2690,[717],[50],"Lunar Devotee"
713,2724,[717],[50],"Lunaris Zealot"
714,5317,[],[],"Dusk, Harbinger of Lunaris"
715,318,[717],[50],"Ruins Hellion"
716,523,[717],[50],"Brittle Lookout"
717,1158,[],[],"Tolman"
718,1903,[717],[50],"Undying Engineer"
719,1924,[717],[50],"Undying Degenerate"
720,1961,[717],[50],"Undying Dreg"
721,1994,[717],[50],"Undying Degenerate"
722,2060,[717],[50],"Labourer Wraith"
723,2062,[717],[50],"Foreman"
724,4030,[717],[50],"Vicious Hound"
725,4054,[717],[50],"Feral Fowl"
726,4386,[],[],"Gemling Legionnaire"
727,4390,[],[],"Gemling Legionnaire"
728,4394,[],[],"Gemling Legionnaire"
729,4398,[],[],"Gemling Captain"
730,4715,[717],[150],"Swarming Rat"
731,4716,[717],[100],"Overgrown Rat"
732,852,"[1085,9549,717]","[20,10,50]","Crow Keeper"
733,858,[],[],"Effigy of Fear"
734,1498,[717],[50],"Infernal Sentinel"
735,1849,[717],[50],"Auric Lion"
736,1853,[717],[50],"Molten Lion"
737,2630,"[717,6908]","[25,1]","Devourer"
738,3871,"[484,717]","[80,75]","Lowlands Hopper"
739,4073,[],[],"Grazing Taurus"
740,1255,"[2089,9549,717]","[20,10,50]","Solarsworn Infernomage"
741,1260,"[2089,9549,717]","[20,10,50]","Solarsworn Archmage"
742,1280,[717],[50],"Solaris Elite"
743,1285,[717],[50],"Solaris Champion"
744,1326,"[1085,9549,717]","[30,15,50]","Solar Scout"
745,1332,[],[],"Regulus, Sun's Herald"
746,5270,[717],[50],"Solar Elemental"
747,5272,[717],[50],"Solar Elemental"
748,5274,[717],[50],"Solar Guard"
749,5341,"[1085,2089,9549]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1257,"[2089,9549,717]","[20,10,50]","Solarsworn Infernomage"
751,1262,"[2089,9549,717]","[20,10,50]","Solarsworn Archmage"
752,1265,"[2089,9549,717]","[20,10,50]","Lunarsworn Archmage"
753,1266,"[2089,9549,717]","[20,10,50]","Lunarsworn Wintermage"
754,1282,[717],[50],"Solaris Elite"
755,1287,[717],[50],"Solaris Champion"
756,1290,[717],[50],"Lunaris Champion"
757,1291,[717],[50],"Lunaris Elite"
758,1325,"[1085,9549,717]","[30,15,50]","Lunar Scout"
759,1328,"[1085,9549,717]","[30,15,50]","Solar Scout"
760,1424,[717],[50],"Night Horror"
761,1425,[717],[50],"Dusk Horror"
762,1441,"[483,717]","[50,50]","Lunaris Concubine"
763,1497,[717],[50],"Flame Sentinel"
764,1500,[717],[50],"Infernal Sentinel"
765,1503,[717],[50],"Assault Ribbon"
766,1510,[717],[50],"Rime Sentinel"
767,1511,[717],[50],"Frost Sentinel"
768,1512,[717],[50],"Assault Ribbon"
769,1852,[717],[50],"Auric Lion"
770,1856,[717],[50],"Molten Lion"
771,2693,[717],[50],"Lunaris Zealot"
772,2694,[717],[50],"Moontouched Zealot"
773,2695,[717],[50],"Lunar Devotee"
774,5279,[717],[50],"Solar Elemental"
775,5280,[717],[50],"Solar Elemental"
776,5281,[717],[50],"Solar Guard"
777,5302,[],[],"Lunaris, Eternal Moon"
778,5326,[],[],"Solaris, Eternal Sun"
779,566,[717],[50],"Bloodstained Archer"
780,568,[717],[50],"Bloodstained Archer"
781,724,[717],[50],"Bloodstained Warrior"
782,726,[717],[50],"Bloodstained Warrior"
783,1868,[717],[50],"Fevered Clot"
784,3801,[717],[50],"Bloodstained Fallen"
785,3813,"[1085,9549,717]","[20,10,50]","Bloodstained Fallen"
786,3815,"[1085,9549,717]","[20,10,50]","Bloodsoaked Fallen"
787,3819,[717],[50],"Bloodstained Archer"
788,3827,[717],[50],"Bloodstained Vanguard"
789,3829,[717],[50],"Bloodsoaked Vanguard"
790,3842,[717],[25],"Blood Vortex"
791,4410,[717],[25],"Escaped Revenant"
792,231,[717],[50],"Alpine Devil"
793,270,[717],[50],"Alpine Shaman"
794,272,[717],[50],"Colossus Crusher"
795,294,[717],[50],"Snow Wolf"
796,295,[717],[50],"Freezing Wolf"
797,386,[717],[25],"Frozen Titan"
798,4162,[717],[75],"Brittle Shard"
799,4164,[717],[75],"Brittle Shard"
800,5172,[],[],"Vendigo"
801,5180,[717],[50],"Risen Jaeger"
802,5859,[717],[50],"Mountain Lynx"
803,1231,[717],[50],"Dessicated Maraketh"
804,1234,[717],[50],"Dessicated Maraketh"
805,1629,"[485,717]","[30,50]","Sand Serpent"
806,3872,"[484,717]","[80,75]","Sand Skitterer"
807,5198,[717],[25],"Sandworn Slaves"
808,5720,[717],[50],"Wild Rhex"
809,5722,[717],[50],"Maternal Rhex"
810,5723,[717],[50],"Adolescent Rhex"
811,5724,[717],[50],"Escaped Rhex"
812,5761,[717],[50],"Black Scorpion"
813,5765,[717],[50],"Sand Scorpion"
814,5768,[717],[50],"Predatory Scorpion"
815,5866,[717],[50],"Rhexback Raider"
816,5867,[717],[50],"Rhexback Spearman"
817,529,[717],[50],"Sandy Lookout"
818,673,[717],[50],"Sandy Guardian"
819,1470,[717],[50],"Feral Chimeral"
820,1483,[717],[50],"Vaulting Croaker"
821,5881,[],[],"Shakari, Queen of the Sands"
822,5884,[],[],"Shakari, Queen of the Sands"
823,271,[717],[50],"Hill Devil"
824,293,[717],[50],"Arctic Wolf"
825,388,[717],[25],"Mountain Fragment"
826,3771,[717],[50],"Rotting Vulture"
827,4072,[],[],"Avalanche Rider"
828,4078,[],[],"Boulderback"
829,4475,[717],[125],"Hill Shard"
830,4477,[717],[125],"Hill Fragment"
831,4479,[717],[125],"Hill Remnant"
832,502,[717],[50],"Bleached Crustacean"
833,1085,[717],[50],"Sulphuric Strider"
834,3799,[717],[50],"Sun Bleached Fallen"
835,3811,"[1085,9549,717]","[20,10,50]","Sun Bleached Fallen"
836,3825,[717],[50],"Sun Bleached Vanguard"
837,3882,[],[],"Bleached Horror"
838,4257,[717],[100],"Bleached Crawler"
839,4258,[717],[75],"Bleached Crawler"
840,4259,[717],[50],"Bleached Crawler"
841,5170,[],[],"Sulphurspawn"
842,5636,[717],[50],"Waste Lurcher"
843,5764,[717],[50],"Sulphuric Scorpion"
844,5772,[],[],"The Basilisk"
845,970,[717],[50],"Buried Tarantula"
846,3797,[717],[50],"Crystallised Fallen"
847,3809,"[1085,9549,717]","[20,10,50]","Crystallised Fallen"
848,3823,[717],[50],"Crystallised Sentry"
849,3906,[717],[50],"Screecher"
850,3909,[717],[50],"Pocked Mason"
851,3921,[717],[50],"Pocked Mason"
852,3932,[717],[50],"Pocked Flamebringer"
853,3942,[717],[50],"Crawler"
854,3951,[717],[0],"Pocked Giant"
855,3965,[717],[50],"Chaos Guardian"
856,5362,[717],[50],"Diseased Arachnid"
857,5725,[],[],"Garukhan, Queen of the Winds"
858,675,[717],[50],"Ancient Worker"
859,1912,[717],[50],"Undying Labourer"
860,1914,[717],[50],"Undying Labourer"
861,1916,[717],[50],"Undying Operator"
862,1918,[717],[50],"Undying Operator"
863,2037,[717],[50],"Undying Grappler"
864,2041,[717],[50],"Undying Grappler"
865,5826,"[1085,9549]","[20,10]","General Adus"
866,5831,[717],[50],"Refinery Construct"
867,4095,[717],[100],"Wandering Eye"
868,4106,[717],[50],"Eye Hatchery"
869,4116,[717],[50],"Gut Flayer"
870,4121,[717],[50],"Gut Spiker"
871,4125,[717],[50],"Noisome Ophidian"
872,5921,[],[],"Droolmaw"
873,971,[717],[50],"Maligaro's Inspiration"
874,1411,[717],[50],"Shavronne's Legacy"
875,1563,[717],[50],"Maligaro's Passion"
876,1564,[717],[50],"Maligaro's Cruelty"
877,1871,[717],[50],"Doedre's Ichor"
878,1873,[717],[50],"Doedre's Ichor"
879,1998,[717],[50],"Shavronne's Envy"
880,2000,[717],[50],"Shavronne's Greed"
881,3663,[717],[50],"Doedre's Suffering"
882,3665,[717],[50],"Doedre's Torment"
883,5365,[717],[50],"Maligaro's Muse"
884,5780,[],[],"Doedre, Darksoul"
885,5789,[],[],"Shavronne, Unbound"
886,5794,[],[],"Maligaro, The Broken"
887,5810,[],[],"The Depraved Trinity"
888,5833,[717],[50],"Shavronne's Vision"
889,2147,[717],[50],"Desecrated Thrall"
890,5185,[],[],"Kitava's Herald"
891,5610,[717],[50],"Feast Attendant"
892,5650,[717],[50],"Shrieking Witch"
893,5652,[717],[50],"Shrieking Witch"
894,4868,[717],[50],"Purge Hound"
895,4874,[],[],"Wicker Man"
896,4918,[717],[25],"Warped Regurgitator"
897,4920,[717],[25],"Warped Regurgitator"
898,5009,[],[],"The Rotten Matriarch"
899,5010,[717],[50],"Kiln Mother"
900,5267,[717],[50],"Handmaiden"
901,5298,[717],[50],"Enthralled Enforcer"
902,5300,"[1085,9549,717]","[20,10,50]","Depraved Enforcer"
903,5597,[717],[50],"Kitava Zealot"
904,5599,[717],[50],"Kitava Zealot"
905,5601,[717],[50],"Kitava Zealot"
906,4166,[717],[75],"Window Shard"
907,5141,[],[],"Avarius, Reassembled"
908,5603,[717],[50],"Feast Attendant"
909,5407,[],[],"Kitava, the Insatiable"
910,4897,[717],[50],"Crazed Driver"
911,5223,[717],[50],"Experimented Dead"
912,5225,[717],[50],"Experimented Dead"
913,5227,[717],[50],"Experimented Dead"
914,5229,[717],[50],"Experimented Dead"
915,5242,[717],[50],"Experimented Dead"
916,5244,[717],[50],"Experimented Dead"
917,5246,[717],[50],"Experimented Dead"
918,5248,[717],[50],"Experimented Dead"
919,5251,[717],[50],"Deformed Slave"
920,5253,[717],[50],"Defiled Extractor"
921,5255,[717],[50],"Corrupted Extractor"
922,6260,[],[],"Vilenta"
923,7878,[717],[50],"Orphaned Zealot"
924,7879,[717],[50],"Orphaned Zealot"
925,7880,[717],[50],"Orphaned Zealot"
926,7881,[717],[50],"Orphaned Adjudicator"
927,7882,"[1085,9549,717]","[20,10,50]","Orphaned Ward"
928,7883,[717],[50],"Orphaned Guardian"
929,7884,"[1085,9549,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,10,[717],[50],"Alira's Deadeye"
933,55,"[1085,9549,717]","[20,10,50]","Highwayman"
934,60,[717],[50],"Oak's Brute"
935,122,[],[],"Skeletal Beast"
936,126,[],[],"Corrupted Beast"
937,155,[717],[50],"Spectral Corsair"
938,157,"[484,717]","[50,50]","Spectral Scoundrel"
939,163,"[484,717]","[50,50]","Spectral Swashbuckler"
940,170,[717],[50],"Cursed Mariner"
941,173,[717],[50],"Ashen Buccaneer"
942,177,[717],[50],"Spectral Bowman"
943,180,[717],[50],"Phantom Occultist"
944,232,[717],[50],"Bearded Devil"
945,268,[717],[50],"Bearded Skycaller"
946,292,[717],[50],"Wolf"
947,317,[717],[50],"Dune Hellion"
948,333,[717],[50],"Shackled Hellion"
949,343,[717],[100],"Dread Primate"
950,373,[717],[25],"Hulking Titan"
951,380,[717],[25],"Churning Titan"
952,399,[717],[25],"Sin Master"
953,436,[717],[50],"Corrupted Rhoa"
954,452,[717],[100],"Granite Eater"
955,453,[717],[100],"Rock Spitter"
956,461,[717],[100],"Obsidian Eater"
957,465,[717],[100],"Crustacean Sniper"
958,476,[717],[50],"Merveil's Favoured"
959,483,[717],[100],"Merveil's Chosen"
960,484,[717],[50],"Merveil's Retainer"
961,490,[717],[50],"Merveil's Blessed"
962,499,[717],[50],"Deep Crustacean"
963,536,[717],[50],"Vault Hunter"
964,545,[717],[50],"Plagued Bowman"
965,559,[717],[50],"Vexing Archer"
966,593,[717],[50],"Frost Harbinger"
967,606,[717],[50],"Brittle Arsonist"
968,616,[717],[50],"Flame Harbinger"
969,636,[717],[50],"Thunder Champion"
970,667,[717],[50],"Angered Remains"
971,744,[717],[50],"Frost Guardian"
972,755,[717],[50],"Flame Guardian"
973,775,"[484,717]","[50,50]","Bone Warden"
974,799,[717],[50],"Colossal Vaal Fallen"
975,808,[717],[50],"Vaal Frost Guardian"
976,810,[717],[50],"Vaal Frost Guardian"
977,812,[717],[50],"Vaal Flame Guardian"
978,814,[717],[50],"Vaal Flame Guardian"
979,816,[717],[50],"Vaal Bone Warden"
980,818,[717],[50],"Vaal Bone Warden"
981,823,[717],[50],"Vaal Frostguard"
982,824,[717],[50],"Vaal Thunderguard"
983,881,[717],[50],"Crypt Stalker"
984,914,[717],[100],"Venomous Spawn"
985,933,[717],[50],"Noxious Tarantula"
986,942,[717],[50],"Webbed Spider"
987,943,[717],[50],"Virulent Spider"
988,1047,"[483,717]","[80,50]","Seething Brine"
989,1051,"[483,717]","[80,50]","Seething Brine"
990,1052,"[483,717]","[80,50]","Crashing Brine"
991,1056,"[483,717]","[80,50]","Tide Strider"
992,1058,"[483,717]","[80,50]","Tide Strider"
993,1059,"[483,717]","[80,50]","Flood Strider"
994,1063,"[483,717]","[80,50]","Seething Brine"
995,1065,"[483,717]","[80,50]","Seething Brine"
996,1068,"[483,717]","[80,50]","Boiling Ambusher"
997,1070,"[483,717]","[80,50]","Boiling Strider"
998,1087,[717],[50],"Sulphuric Strider"
999,1136,[717],[50],"Drowned"
1000,1138,[717],[50],"Drowned"
1001,1140,[717],[50],"Drowned"
1002,1198,[717],[50],"Shambling Cadaver"
1003,1199,[717],[50],"Shambling Cadaver"
1004,1200,[717],[50],"Shambling Cadaver"
1005,1222,[717],[50],"Withered Husk"
1006,1223,[717],[50],"Withered Husk"
1007,1224,[717],[50],"Withered Husk"
1008,1225,[717],[50],"Fetid Shambler"
1009,1251,"[2089,9549,717]","[20,10,50]","Blackguard Mage"
1010,1274,"[2089,9549,717]","[20,10,50]","Blackguard Firemage"
1011,1382,[717],[50],"Miscreation"
1012,1391,[717],[50],"Slashed Miscreation"
1013,1487,[717],[50],"Chimeric Croaker"
1014,1513,[717],[50],"Rime Sentinel"
1015,1515,[717],[50],"Frost Sentinel"
1016,1517,[],[],"Assault Ribbon"
1017,1533,[717],[100],"Scum Crawler"
1018,1603,[717],[100],"Sewage Crawler"
1019,1604,"[485,717]","[50,100]","Toxic Crawler"
1020,1610,[717],[50],"Restless Archer"
1021,1613,[717],[50],"Scorched Guard"
1022,1617,[717],[50],"Incinerated Mage"
1023,1621,[717],[50],"Bleak Aspirant"
1024,1628,"[485,717]","[30,50]","Barb Serpent"
1025,1643,[717],[25],"Chrome-infused Goliath"
1026,1645,[717],[25],"Porcupine Goliath"
1027,1863,[717],[50],"Crimson Ichor"
1028,1866,[717],[50],"Blood Elemental"
1029,1867,[717],[50],"Coagulated Elemental"
1030,1895,[717],[50],"Undying Untouchable"
1031,1964,[717],[50],"Undying Untouchable"
1032,1993,[717],[50],"Undying Cultist"
1033,2011,[717],[50],"Void Remnant"
1034,2012,[717],[50],"Void Remnant"
1035,2635,"[717,6908]","[25,1]","Devourer"
1036,2643,"[717,6908]","[25,1]","Devourer"
1037,3123,[717],[100],"Plummeting Ursa"
1038,3127,[717],[100],"Plummeting Ursa"
1039,3772,[717],[50],"Mindless Scavenger"
1040,3864,[717],[75],"Dust Scrabbler"
1041,3880,[],[],"Tangled Remains"
1042,3920,[717],[50],"Pocked Miner"
1043,4043,[717],[50],"Talon Archer"
1044,4197,[717],[75],"Volcanic Golem"
1045,4237,[717],[100],"Savage Crab"
1046,4242,[717],[75],"Savage Crab"
1047,4249,[717],[50],"Savage Crab"
1048,4809,[],[],"Plated Parasite"
1049,4813,[],[],"Spitting Parasite"
1050,4817,[],[],"Vicious Parasite"
1051,4891,[717],[50],"Twisted Effigy"
1052,5915,[],[],"Reliquarian"
1053,4152,[],[],"Eater of Souls"
1054,5189,[1230],[6],"The Grey Plague"
1055,5642,[],[],"Mephod, the Earth Scorcher"
1056,2947,[],[],"The Steel Soul"
1057,4888,[],[],"Guardian of the Chimera"
1058,4881,[],[],"Guardian of the Hydra"
1059,4885,[],[],"Guardian of the Minotaur"
1060,4876,[],[],"Guardian of the Phoenix"
1061,5148,[],[],"The Cleansing Light"
1062,5143,[],[],"Woad, Mockery of Man"
1063,1269,"[2089,9549]","[20,10]","Oriath's Virtue"
1064,1296,[],[],"Oriath's Vengeance"
1065,1299,"[1085,9549]","[20,10]","Oriath's Vigil"
1066,1361,[],[],"Legius Garhall"
1067,1370,[],[],"Barthol, the Corruptor"
1068,2471,"[1085,9549]","[20,10]","Warmonger"
1069,2474,"[1085,9549]","[20,10]","Tyrant"
1070,2447,[],[],"Blackguard Avenger"
1071,2450,"[2089,9549]","[20,10]","Blackguard Tempest"
1072,2480,[],[],"Piety the Empyrean"
1073,1348,[],[],"Nightmare Manifest"
1074,2380,[717],[50],"Master of the Blade"
1075,2393,"[1085,9549]","[20,10]","Massier"
1076,2383,[717],[50],"Leif, the Swift-Handed"
1077,2335,"[2089,9549]","[20,10]","Enticer of Rot"
1078,2338,"[2089,9549]","[20,10]","Witch of the Cauldron"
1079,2408,[717],[50],"Oak the Mighty"
1080,2411,[717],[50],"Aulen Greychain"
1081,73,[717],[50],"Sumter the Twisted"
1082,2390,[717],[50],"Lord of the Ashen Arrow"
1083,5654,[],[],"The Sanguine Siren"
1084,2320,[],[],"Beast of the Pits"
1085,4913,"[1085,9549]","[30,15]","Executioner Bloodwing"
1086,5420,[],[],"Calderus"
1087,2426,[],[],"Blood Progenitor"
1088,2429,[],[],"The Primal One"
1089,5165,[],[],"Nassar, Lion of the Seas"
1090,2294,[],[],"Penitentiary Incarcerator"
1091,3968,[],[],"Void Anomaly"
1092,3971,[],[],"Avatar of Undoing"
1093,4087,[],[],"Ambrius, Legion Slayer"
1094,3207,[],[],"K'aj Q'ura"
1095,3210,[],[],"K'aj Y'ara'az"
1096,3213,[],[],"K'aj A'alai"
1097,2467,[],[],"Lady Stormflay"
1098,1395,[],[],"The Broken Prince"
1099,1432,[],[],"The Fallen Queen"
1100,1448,[482],[50],"The Hollow Lady"
1101,5676,[],[],"Erebix, Light's Bane"
1102,4138,[],[],"Erythrophagia"
1103,5203,[],[],"Portentia, the Foul"
1104,5786,[],[],"Doedre the Defiler"
1105,5782,[],[],"Doedre the Defiler"
1106,3124,[],[],"It That Fell"
1107,2573,[],[],"Bolt Brownfur, Earth Churner"
1108,2539,"[1085,9549]","[40,20]","Thena Moga, the Crimson Storm"
1109,2587,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2535,[],[],"Orra Greengate"
1111,2547,[],[],"Torr Olgosso"
1112,2566,[],[],"Damoi Tui"
1113,2579,"[1085,9549]","[30,15]","Eoin Greyfur"
1114,2593,"[2089,9549]","[30,15]","Wilorin Demontamer"
1115,2599,[],[],"Augustina Solaria"
1116,2558,[],[],"Igna Phoenix"
1117,5716,"[1085,9549]","[20,10]","The Forgotten Soldier"
1118,5689,[],[],"Varhesh, Shimmering Aberration"
1119,4458,[],[],"Hephaeus, The Hammer"
1120,5727,[],[],"Stalker of the Endless Dunes"
1121,4400,[],[],"Captain Tanner Lightfoot"
1122,4388,[],[],"Ironclad Arsonist"
1123,4392,[],[],"Ironclad Demolisher"
1124,4396,[],[],"Ironclad Decimator"
1125,5774,[],[],"The Gorgon"
1126,1476,[],[],"Sallazzang"
1127,1478,[],[],"Sallazzang"
1128,5828,"[1085,9549]","[20,10]","Pesquin, the Mad Baron"
1129,188,[],[],"Telvar, the Inebriated"
1130,4493,[],[],"Pirate Treasure"
1131,4425,[],[],"Avatar of the Huntress"
1132,4428,"[1085,9549]","[30,15]","Avatar of the Skies"
1133,4431,"[1085,9549]","[20,10]","Avatar of the Forge"
1134,250,[],[],"Rek'tar, the Breaker"
1135,5319,[],[],"Sebbert, Crescent's Point"
1136,5343,"[1085,2089,9549]","[15,15,15]","Jorus, Sky's Edge"
1137,2438,[],[],"Herald of Ashes"
1138,2441,[],[],"Herald of Thunder"
1139,4168,[],[],"Fragment of Winter"
1140,2415,[],[],"Shadow of the Vaal"
1141,1523,[485],[50],"Gorulis, Will-Thief"
1142,4024,[],[],"The Infernal King"
1143,5745,[],[],"Preethi, Eye-Pecker"
1144,5401,[],[],"Lord of the Grey"
1145,5409,[],[],"Kitava, The Destroyer"
1146,4531,[],[],"The Goddess"
1147,4535,[],[],"Vision of Justice"
1148,4229,[],[],"Stone of the Currents"
1149,4081,[],[],"Shredder of Gladiators"
1150,4075,[],[],"Crusher of Gladiators"
1151,4067,[],[],"Bringer of Blood"
1152,4157,[],[],"Eater of Souls"
1153,4154,[],[],"Nightmare's Omen"
1154,5354,[],[],"Visceris"
1155,4131,[],[],"He of Many Pieces"
1156,5796,[],[],"Maligaro the Mutilator"
1157,3893,[],[],"Unravelling Horror"
1158,3901,[],[],"Shrieker Eihal"
1159,3946,[],[],"Breaker Toruul"
1160,3916,[],[],"Lord of the Hollows"
1161,3937,[],[],"Messenger of the Hollows"
1162,3958,[],[],"Champion of the Hollows"
1163,2313,[],[],"Titan of the Grove"
1164,2342,[],[],"Xixic, High Necromancer"
1165,4779,[],[],"Platinia"
1166,4782,[],[],"Auriot"
1167,4785,[],[],"Rhodion"
1168,4788,[],[],"Pallias"
1169,4791,[],[],"Argient"
1170,4794,[],[],"Rheniot"
1171,4032,[],[],"Gnar, Eater of Carrion"
1172,4045,[],[],"Stonebeak, Battle Fowl"
1173,1587,[],[],"The High Templar"
1174,1597,[],[],"The Hallowed Husk"
1175,7060,[],[],"High Lithomancer"
1176,5380,"[1085,9549]","[20,10]","Drek, Apex Hunter"
1177,4413,[],[],"Thraxia"
1178,2310,[717],[50],"Drought-Maddened Rhoa"
1179,2434,[],[],"Skullbeak"
1180,4487,[],[],"The Eroding One"
1181,4490,[],[],"Guardian of the Vault"
1182,2652,[6908],[1],"Tunneltrap"
1183,2350,[],[],"Glace"
1184,2317,[],[],"Megaera"
1185,2300,[],[],"Fire and Fury"
1186,2345,[],[],"Shock and Horror"
1187,2365,[],[],"Merveil, the Reflection"
1188,2373,[],[],"Merveil, the Returned"
1189,5886,[],[],"Terror of the Infinite Drifts"
1190,4146,[],[],"Gisale, Thought Thief"
1191,5791,[],[],"Shavronne the Sickening"
1192,5155,[],[],"Bazur"
1193,2329,[],[],"Thunderskull"
1194,2323,[],[],"Steelpoint the Avenger"
1195,2326,"[1085,9549,717]","[20,10,50]","Champion of Frost"
1196,2332,[],[],"Belcer, the Pirate Lord"
1197,2288,"[1085,9549,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2291,"[1085,9549,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3383,[],[],"Burtok, Conjurer of Bones"
1200,3834,[],[],"Mirage of Bones"
1201,2488,[],[],"Arachnoxia"
1202,2491,[],[],"Hybrid Widow"
1203,2400,[485],[50],"Spinner of False Hope"
1204,2404,[],[],"Queen of the Great Tangle"
1205,988,[],[],"Suncaller Asha"
1206,4892,[],[],"Carius, the Unnatural"
1207,5002,[],[],"Pileah, Corpse Burner"
1208,5006,[],[],"Pileah, Burning Corpse"
1209,4617,[],[],"The Cursed King"
1210,4621,[],[],"Lycius, Midnight's Howl"
1211,4902,[],[],"Arwyn, the Houndmaster"
1212,4001,[],[],"Forest of Flames"
1213,1021,[],[],"Puruna, the Challenger"
1214,1025,[],[],"Puruna, the Challenger"
1215,1028,[],[],"Poporo, the Highest Spire"
1216,5432,[],[],"Tahsin, Warmaker"
1217,1985,[],[],"Excellis Aurafix"
1218,2002,[],[],"Riftwalker"
1219,1936,[],[],"The Arbiter of Knowledge"
1220,1904,[],[],"Ancient Sculptor"
1221,1907,[],[],"Ancient Architect"
1222,2444,[],[],"The Reaver"
1223,5812,[],[],"Amalgam of Nightmares"
1224,5396,[],[],"Armala, the Widow"
1225,4057,[],[],"Tore, Towering Ancient"
1226,4060,[],[],"Olof, Son of the Headsman"
