"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
11209,1725,20,70,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[31,31,20,19]",[1726]
11210,1725,21,72,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[31,31,21,20]",[1726]
11211,1725,22,74,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[32,31,21,21]",[1726]
11212,1725,23,76,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[32,32,21,22]",[1726]
11213,1725,24,78,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[32,32,21,23]",[1726]
11214,1725,25,80,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[33,32,22,24]",[1726]
11215,1725,26,82,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[33,33,22,25]",[1726]
11216,1725,27,84,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[33,33,22,26]",[1726]
11217,1725,28,86,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[34,33,22,27]",[1726]
11218,1725,29,88,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[34,34,23,28]",[1726]
11219,1725,30,90,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[34,34,23,29]",[1726]
11220,1725,31,91,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[34,34,23,29]",[1726]
11221,1725,32,92,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,34,23,30]",[1726]
11222,1725,33,93,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,34,23,30]",[1726]
11223,1725,34,94,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,35,23,31]",[1726]
11224,1725,35,95,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,35,23,31]",[1726]
11225,1725,36,96,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,35,24,32]",[1726]
11226,1725,37,97,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[35,35,24,32]",[1726]
11227,1725,38,98,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[36,35,24,33]",[1726]
11228,1725,39,99,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[36,35,24,33]",[1726]
11229,1725,40,100,0,0,0,0,[],[],[],"[8437,859,177,5710]","[1,1,1,1]",[],[],"[36,36,24,34]",[1726]
11230,1726,1,24,0,0,0,0,[],[],[],"[8437,859,177]","[1,1,1]",[],[],"[30,29,14]",[1727]
11231,1726,2,27,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,14,3]",[1727]
11232,1726,3,30,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,15,6]",[1727]
11233,1726,4,33,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,30,15,9]",[1727]
11234,1726,5,36,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,15,12]",[1727]
11235,1726,6,39,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,16,15]",[1727]
11236,1726,7,42,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,31,16,18]",[1727]
11237,1726,8,45,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,16,21]",[1727]
11238,1726,9,48,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,17,23]",[1727]
11239,1726,10,50,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,32,17,25]",[1727]
11240,1726,11,52,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,17,27]",[1727]
11241,1726,12,54,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,18,29]",[1727]
11242,1726,13,56,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,33,18,31]",[1727]
11243,1726,14,58,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,18,33]",[1727]
11244,1726,15,60,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,19,35]",[1727]
11245,1726,16,62,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,34,19,36]",[1727]
11246,1726,17,64,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,19,37]",[1727]
11247,1726,18,66,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,20,38]",[1727]
11248,1726,19,68,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,35,20,39]",[1727]
11249,1726,20,70,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,20,40]",[1727]
11250,1726,21,72,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,21,41]",[1727]
11251,1726,22,74,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,36,21,42]",[1727]
11252,1726,23,76,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,21,43]",[1727]
11253,1726,24,78,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,22,44]",[1727]
11254,1726,25,80,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,37,22,45]",[1727]
11255,1726,26,82,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,22,46]",[1727]
11256,1726,27,84,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,23,47]",[1727]
11257,1726,28,86,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,38,23,48]",[1727]
11258,1726,29,88,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,23,49]",[1727]
11259,1726,30,90,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,24,50]",[1727]
11260,1727,1,24,0,0,0,0,[],[],[],"[8437,859,177]","[1,1,1]",[],[],"[30,29,14]",[1728]
11261,1727,2,27,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,14,3]",[1728]
11262,1727,3,30,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,15,6]",[1728]
11263,1727,4,33,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,30,15,9]",[1728]
11264,1727,5,36,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,15,12]",[1728]
11265,1727,6,39,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,16,15]",[1728]
11266,1727,7,42,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,31,16,18]",[1728]
11267,1727,8,45,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,16,21]",[1728]
11268,1727,9,48,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,17,23]",[1728]
11269,1727,10,50,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,32,17,25]",[1728]
11270,1727,11,52,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,17,27]",[1728]
11271,1727,12,54,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,18,29]",[1728]
11272,1727,13,56,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,33,18,31]",[1728]
11273,1727,14,58,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,18,33]",[1728]
11274,1727,15,60,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,19,35]",[1728]
11275,1727,16,62,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,34,19,36]",[1728]
11276,1727,17,64,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,19,37]",[1728]
11277,1727,18,66,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,20,38]",[1728]
11278,1727,19,68,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,35,20,39]",[1728]
11279,1727,20,70,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,20,40]",[1728]
11280,1727,21,72,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,21,41]",[1728]
11281,1727,22,74,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,36,21,42]",[1728]
11282,1727,23,76,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,21,43]",[1728]
11283,1727,24,78,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,22,44]",[1728]
11284,1727,25,80,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,37,22,45]",[1728]
11285,1727,26,82,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,22,46]",[1728]
11286,1727,27,84,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,23,47]",[1728]
11287,1727,28,86,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,38,23,48]",[1728]
11288,1727,29,88,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,23,49]",[1728]
11289,1727,30,90,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,24,50]",[1728]
11290,1728,1,24,0,0,0,0,[],[],[],"[8437,859,177]","[1,1,1]",[],[],"[30,29,14]",[1729]
11291,1728,2,27,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,14,3]",[1729]
11292,1728,3,30,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[30,30,15,6]",[1729]
11293,1728,4,33,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,30,15,9]",[1729]
11294,1728,5,36,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,15,12]",[1729]
11295,1728,6,39,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[31,31,16,15]",[1729]
11296,1728,7,42,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,31,16,18]",[1729]
11297,1728,8,45,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,16,21]",[1729]
11298,1728,9,48,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[32,32,17,23]",[1729]
11299,1728,10,50,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,32,17,25]",[1729]
11300,1728,11,52,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,17,27]",[1729]
11301,1728,12,54,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[33,33,18,29]",[1729]
11302,1728,13,56,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,33,18,31]",[1729]
11303,1728,14,58,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,18,33]",[1729]
11304,1728,15,60,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[34,34,19,35]",[1729]
11305,1728,16,62,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,34,19,36]",[1729]
11306,1728,17,64,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,19,37]",[1729]
11307,1728,18,66,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[35,35,20,38]",[1729]
11308,1728,19,68,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,35,20,39]",[1729]
11309,1728,20,70,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,20,40]",[1729]
11310,1728,21,72,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[36,36,21,41]",[1729]
11311,1728,22,74,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,36,21,42]",[1729]
11312,1728,23,76,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,21,43]",[1729]
11313,1728,24,78,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[37,37,22,44]",[1729]
11314,1728,25,80,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,37,22,45]",[1729]
11315,1728,26,82,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,22,46]",[1729]
11316,1728,27,84,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[38,38,23,47]",[1729]
11317,1728,28,86,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,38,23,48]",[1729]
11318,1728,29,88,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,23,49]",[1729]
11319,1728,30,90,0,0,0,0,[],[],[],"[8437,859,177,5752]","[1,1,1,1]",[],[],"[39,39,24,50]",[1729]
11320,1729,1,24,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[20,0]",[1730]
11321,1729,2,27,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[20,1]",[1730]
11322,1729,3,30,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[21,2]",[1730]
11323,1729,4,33,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[22,3]",[1730]
11324,1729,5,36,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[23,4]",[1730]
11325,1729,6,39,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[23,5]",[1730]
11326,1729,7,42,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[24,6]",[1730]
11327,1729,8,45,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[25,7]",[1730]
11328,1729,9,48,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[26,8]",[1730]
11329,1729,10,50,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[26,9]",[1730]
11330,1729,11,52,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[27,10]",[1730]
11331,1729,12,54,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[28,11]",[1730]
11332,1729,13,56,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[29,12]",[1730]
11333,1729,14,58,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[29,13]",[1730]
11334,1729,15,60,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[30,14]",[1730]
11335,1729,16,62,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[31,15]",[1730]
11336,1729,17,64,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[32,16]",[1730]
11337,1729,18,66,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[32,17]",[1730]
11338,1729,19,68,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[33,18]",[1730]
11339,1729,20,70,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[34,19]",[1730]
11340,1729,21,72,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[35,20]",[1730]
11341,1729,22,74,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[35,21]",[1730]
11342,1729,23,76,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[36,22]",[1730]
11343,1729,24,78,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[37,23]",[1730]
11344,1729,25,80,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[38,24]",[1730]
11345,1729,26,82,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[38,25]",[1730]
11346,1729,27,84,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[39,26]",[1730]
11347,1729,28,86,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[40,27]",[1730]
11348,1729,29,88,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[41,28]",[1730]
11349,1729,30,90,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[41,29]",[1730]
11350,1729,31,91,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[42,29]",[1730]
11351,1729,32,92,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[42,30]",[1730]
11352,1729,33,93,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[42,30]",[1730]
11353,1729,34,94,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[43,31]",[1730]
11354,1729,35,95,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[43,31]",[1730]
11355,1729,36,96,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[44,32]",[1730]
11356,1729,37,97,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[44,32]",[1730]
11357,1729,38,98,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[44,33]",[1730]
11358,1729,39,99,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[45,33]",[1730]
11359,1729,40,100,0,0,0,0,[],[],[],"[141,5710]","[1,1]",[],[],"[45,34]",[1730]
11360,1730,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[1731]
11361,1731,1,10,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[600,0]",[1732]
11362,1731,2,13,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[725,1]",[1732]
11363,1731,3,17,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[977,2]",[1732]
11364,1731,4,21,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1184,3]",[1732]
11365,1731,5,25,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1370,4]",[1732]
11366,1731,6,29,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1760,5]",[1732]
11367,1731,7,33,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2284,6]",[1732]
11368,1731,8,36,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2556,7]",[1732]
11369,1731,9,39,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2831,8]",[1732]
11370,1731,10,42,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[3370,9]",[1732]
11371,1731,11,45,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[3915,10]",[1732]
11372,1731,12,48,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[4730,11]",[1732]
11373,1731,13,51,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[5557,12]",[1732]
11374,1731,14,54,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[6394,13]",[1732]
11375,1731,15,57,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[7241,14]",[1732]
11376,1731,16,60,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[8100,15]",[1732]
11377,1731,17,63,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[9241,16]",[1732]
11378,1731,18,66,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[10397,17]",[1732]
11379,1731,19,68,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[10992,18]",[1732]
11380,1731,20,70,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[11592,19]",[1732]
11381,1731,21,72,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[12197,20]",[1732]
11382,1731,22,74,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[12806,21]",[1732]
11383,1731,23,76,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[13421,22]",[1732]
11384,1731,24,78,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[14040,23]",[1732]
11385,1731,25,80,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[14664,24]",[1732]
11386,1731,26,82,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[15293,25]",[1732]
11387,1731,27,84,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[15926,26]",[1732]
11388,1731,28,86,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[16565,27]",[1732]
11389,1731,29,88,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[17208,28]",[1732]
11390,1731,30,90,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[17856,29]",[1732]
11391,1731,31,91,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[18182,29]",[1732]
11392,1731,32,92,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[18509,30]",[1732]
11393,1731,33,93,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[18837,30]",[1732]
11394,1731,34,94,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[19166,31]",[1732]
11395,1731,35,95,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[19497,31]",[1732]
11396,1731,36,96,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[19829,32]",[1732]
11397,1731,37,97,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[20162,32]",[1732]
11398,1731,38,98,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[20496,33]",[1732]
11399,1731,39,99,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[20831,33]",[1732]
11400,1731,40,100,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[21168,34]",[1732]
11401,1732,1,1,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[616,0]",[1733]
11402,1732,2,2,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[743,1]",[1733]
11403,1732,3,4,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1002,2]",[1733]
11404,1732,4,7,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1215,3]",[1733]
11405,1732,5,11,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1406,4]",[1733]
11406,1732,6,16,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[1807,5]",[1733]
11407,1732,7,20,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2345,6]",[1733]
11408,1732,8,24,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2624,7]",[1733]
11409,1732,9,28,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[2906,8]",[1733]
11410,1732,10,32,0,0,0,0,[],[],[],"[125,5710]","[1,1]",[],[],"[3460,9]",[1733]
11411,1735,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[1736]
11412,1734,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[1735]
11413,1733,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[1734]
11414,1736,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[1737]
11415,1737,1,24,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[60,0]",[1738]
11416,1737,2,27,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[69,1]",[1738]
11417,1737,3,30,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[76,2]",[1738]
11418,1737,4,33,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[85,3]",[1738]
11419,1737,5,36,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[94,4]",[1738]
11420,1737,6,39,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[103,5]",[1738]
11421,1737,7,42,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[114,6]",[1738]
11422,1737,8,45,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[124,7]",[1738]
11423,1737,9,48,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[136,8]",[1738]
11424,1737,10,50,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[143,9]",[1738]
11425,1737,11,52,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[147,10]",[1738]
11426,1737,12,54,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[156,11]",[1738]
11427,1737,13,56,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[165,12]",[1738]
11428,1737,14,58,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[171,13]",[1738]
11429,1737,15,60,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[179,14]",[1738]
11430,1737,16,62,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[185,15]",[1738]
11431,1737,17,64,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[192,16]",[1738]
11432,1737,18,66,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[200,17]",[1738]
11433,1737,19,68,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[205,18]",[1738]
11434,1737,20,70,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[217,19]",[1738]
11435,1737,21,72,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[221,20]",[1738]
11436,1737,22,74,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[231,21]",[1738]
11437,1737,23,76,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[238,22]",[1738]
11438,1737,24,78,0,0,0,0,[],[],[],"[133,5710]","[1,1]",[],[],"[250,23]",[1738]
