"rownum","Id","[rid]","i32","i32","rid"
574,"ground_slam_spikes","[548,549,550]",1,2,""
575,"ground_slam_spikes","[1136,1137,1138]",1,3,""
576,"ground_slam_spikes","[1215,1216,1217]",1,4,""
577,"ground_slam_spikes","[1290,1291,1292,1293,1294]",1,5,""
578,"ground_slam_spikes","[361,362,363]",1,6,""
579,"ground_slam_clusters","[5519,5520,5521,5522]",1,7,""
580,"ground_slam_spikes","[5713,5714,5715,5716,5717]",1,8,""
581,"ground_slam_clusters","[6178,6179,6180,6181]",1,9,""
582,"ground_slam_clusters","[6194,6195,6196,6197]",1,10,""
583,"ground_slam_impact_ancestral",[4132],1,0,11883
584,"ground_slam_impact_ancestral",[5528],1,7,11883
585,"ground_slam_impact_ancestral",[6187],1,9,11883
586,"ground_slam_impact_ancestral",[6203],1,10,11883
587,"ground_slam_clusters_ancestral","[4133,4134,4135,4136]",1,0,11883
588,"ground_slam_clusters_ancestral","[5529,5530,5531,5532]",1,7,11883
589,"ground_slam_clusters_ancestral","[6189,6190,6191,6192]",1,9,11883
590,"ground_slam_clusters_ancestral","[6205,6206,6207,6208]",1,10,11883
591,"ice_crash_primary",[575],1,0,""
592,"ice_crash_primary",[4490],1,1,""
593,"ice_crash_secondary",[509],1,0,""
594,"ice_crash_secondary",[4488],1,1,""
595,"ice_crash_tertiary",[510],1,0,""
596,"ice_crash_tertiary",[4489],1,1,""
597,"ice_crash_primary_lite",[4360],1,0,""
598,"ice_crash_primary_lite",[4496],1,1,""
599,"ice_crash_secondary_lite",[4358],1,0,""
600,"ice_crash_secondary_lite",[4494],1,1,""
601,"ice_crash_tertiary_lite",[4359],1,0,""
602,"ice_crash_tertiary_lite",[4495],1,1,""
603,"ice_crash_primary_ancestral",[4282],1,0,11883
604,"ice_crash_primary_ancestral",[4491],1,1,11883
605,"ice_crash_secondary_ancestral",[4283],1,0,11883
606,"ice_crash_secondary_ancestral",[4492],1,1,11883
607,"ice_crash_tertiary_ancestral",[4284],1,0,11883
608,"ice_crash_tertiary_ancestral",[4493],1,1,11883
609,"leap_slam_leave_ground",[3101],1,10,""
610,"leap_slam_leave_ground",[3102],1,12,""
611,"leap_slam_leave_ground",[2959],1,19,""
612,"leap_slam_leave_ground",[3102],1,21,""
613,"leap_slam_leave_ground",[3409],1,22,""
614,"leap_slam_leave_ground",[3874],1,27,""
615,"leap_slam_leave_ground",[4143],1,30,""
616,"leap_slam_leave_ground",[4198],1,32,""
617,"leap_slam_leave_ground",[4212],1,33,""
618,"leap_slam_leave_ground",[4233],1,34,""
619,"leap_slam_leave_ground",[5993],1,37,""
620,"leap_slam_leave_ground",[7330],1,39,""
621,"leap_slam_hit_ground",[434],1,0,""
622,"leap_slam_hit_ground",[435],1,1,""
623,"leap_slam_hit_ground",[436],1,2,""
624,"leap_slam_hit_ground",[434],1,3,""
625,"leap_slam_hit_ground",[578],1,4,""
626,"leap_slam_hit_ground",[761],1,5,""
627,"leap_slam_hit_ground",[970],1,6,""
628,"leap_slam_hit_ground",[1004],1,7,""
629,"leap_slam_hit_ground",[1033],1,8,""
630,"leap_slam_hit_ground",[1569],1,9,""
631,"leap_slam_hit_ground",[1845],1,10,""
632,"leap_slam_hit_ground",[1962],1,11,""
633,"leap_slam_hit_ground",[434],1,12,""
634,"leap_slam_hit_ground",[2158],1,13,""
635,"leap_slam_hit_ground",[2362],1,14,""
636,"leap_slam_hit_ground",[1845],1,15,""
637,"leap_slam_hit_ground",[2620],1,16,""
638,"leap_slam_hit_ground",[2249],1,17,""
639,"leap_slam_hit_ground",[2920],1,18,""
640,"leap_slam_hit_ground",[2960],1,19,""
641,"leap_slam_hit_ground",[3032],1,20,""
642,"leap_slam_hit_ground",[3103],1,21,""
643,"leap_slam_hit_ground",[3410],1,22,""
644,"leap_slam_hit_ground",[434],1,23,""
645,"leap_slam_hit_ground",[3414],1,24,""
646,"leap_slam_hit_ground",[3434],1,25,""
647,"leap_slam_hit_ground",[2249],1,26,""
648,"leap_slam_hit_ground",[3875],1,27,""
649,"leap_slam_hit_ground",[3880],1,28,""
650,"leap_slam_hit_ground",[3960],1,29,""
651,"leap_slam_hit_ground",[4142],1,30,""
652,"leap_slam_hit_ground",[4144],1,31,""
653,"leap_slam_hit_ground",[4197],1,32,""
654,"leap_slam_hit_ground",[4211],1,33,""
655,"leap_slam_hit_ground",[4232],1,34,""
656,"leap_slam_hit_ground",[4645],1,35,""
657,"leap_slam_hit_ground",[4730],1,36,""
658,"leap_slam_hit_ground",[5992],1,37,""
659,"leap_slam_hit_ground",[6209],1,38,""
660,"leap_slam_hit_ground",[7331],1,39,""
661,"leap_slam_attach_ao",[7291],1,39,""
662,"leap_slam_leave_ground_ancestral",[2249],1,0,11883
663,"leap_slam_leave_ground_ancestral",[4390],1,10,11883
664,"leap_slam_leave_ground_ancestral",[2249],1,19,11883
665,"leap_slam_leave_ground_ancestral",[3102],1,21,11883
666,"leap_slam_leave_ground_ancestral",[4386],1,22,11883
667,"leap_slam_leave_ground_ancestral",[2249],1,25,11883
668,"leap_slam_leave_ground_ancestral",[2249],1,38,11883
669,"leap_slam_leave_ground_ancestral",[7332],1,39,11883
670,"leap_slam_hit_ground_ancestral",[4061],1,0,11883
671,"leap_slam_hit_ground_ancestral",[4389],1,10,11883
672,"leap_slam_hit_ground_ancestral",[4061],1,19,11883
673,"leap_slam_hit_ground_ancestral",[4388],1,21,11883
674,"leap_slam_hit_ground_ancestral",[4387],1,22,11883
675,"leap_slam_hit_ground_ancestral",[4385],1,25,11883
676,"leap_slam_hit_ground_ancestral",[6209],1,38,11883
677,"leap_slam_hit_ground_ancestral",[7333],1,39,11883
678,"leap_slam_male_audio_ancestral",[4194],1,0,11883
679,"leap_slam_male_audio_ancestral",[4194],1,10,11883
680,"leap_slam_male_audio_ancestral",[4194],1,19,11883
681,"leap_slam_male_audio_ancestral",[4194],1,21,11883
682,"leap_slam_male_audio_ancestral",[4194],1,22,11883
683,"leap_slam_male_audio_ancestral",[4194],1,25,11883
684,"leap_slam_male_audio_ancestral",[4194],1,38,11883
685,"leap_slam_female_audio_ancestral",[4362],1,0,11883
686,"leap_slam_female_audio_ancestral",[4362],1,10,11883
687,"leap_slam_female_audio_ancestral",[4362],1,19,11883
688,"leap_slam_female_audio_ancestral",[4362],1,21,11883
689,"leap_slam_female_audio_ancestral",[4362],1,22,11883
690,"leap_slam_female_audio_ancestral",[4362],1,25,11883
691,"leap_slam_female_audio_ancestral",[4362],1,38,11883
692,"perforate_blood_spike",[2997],1,0,""
693,"perforate_blood_impact",[2999],1,0,""
694,"perforate_sand_spike",[2998],1,0,""
695,"perforate_sand_centre_impact",[3001],1,0,""
696,"perforate_blood_centre_impact",[3000],1,0,""
697,"perforate_blood_spike_ancestral",[2992],1,0,11883
698,"perforate_blood_impact_ancestral",[2994],1,0,11883
699,"perforate_sand_spike_ancestral",[2993],1,0,11883
700,"perforate_sand_centre_impact_ancestral",[2996],1,0,11883
701,"perforate_blood_centre_impact_ancestral",[2995],1,0,11883
702,"sunder_pulse",[4059],3,0,""
703,"sunder_pulse",[4346],3,1,""
704,"sunder_pulse",[4059],3,5,""
705,"sunder_pulse",[4415],3,6,""
706,"sunder_cascade",[4057],1,0,""
707,"sunder_cascade",[4344],1,1,""
708,"sunder_cascade",[4057],1,5,""
709,"sunder_cascade",[4413],1,6,""
710,"sunder_start",[4058],1,0,""
711,"sunder_start",[4345],1,1,""
712,"sunder_start",[4058],1,5,""
713,"sunder_start",[4414],1,6,""
714,"sunder_pulse_ancestral",[4166],3,0,""
715,"sunder_pulse_ancestral",[4349],3,1,""
716,"sunder_pulse_ancestral",[4166],3,5,""
717,"sunder_pulse_ancestral",[4418],3,6,""
718,"sunder_cascade_ancestral",[4164],1,0,""
719,"sunder_cascade_ancestral",[4347],1,1,""
720,"sunder_cascade_ancestral",[4164],1,5,""
721,"sunder_cascade_ancestral",[4416],1,6,""
722,"sunder_start_ancestral",[4165],1,0,""
723,"sunder_start_ancestral",[4348],1,1,""
724,"sunder_start_ancestral",[4165],1,5,""
725,"sunder_start_ancestral",[4417],1,6,""
726,"tectonic_slam_core","[1861,1862]",1,0,""
727,"tectonic_slam_core","[1931,1930]",1,1,""
728,"tectonic_slam_core","[4225,4224]",1,2,""
729,"tectonic_slam_core","[4363,4364]",1,3,""
730,"tectonic_slam_edge_crack","[1863,1864,1865,1866]",1,0,""
731,"tectonic_slam_edge_crack","[1933,1932]",1,1,""
732,"tectonic_slam_edge_crack","[4227,4226]",1,2,""
733,"tectonic_slam_edge_crack","[4365,4366,4367,4368]",1,3,""
734,"tectonic_slam_explosion",[1868],1,0,""
735,"tectonic_slam_explosion",[1935],1,1,""
736,"tectonic_slam_explosion",[4228],1,2,""
737,"tectonic_slam_explosion",[4370],1,3,""
738,"tectonic_slam_shockwave",[1867],1,0,""
739,"tectonic_slam_shockwave",[1934],1,1,""
740,"tectonic_slam_shockwave",[4229],1,2,""
741,"tectonic_slam_shockwave",[4369],1,3,""
742,"tectonic_slam_core_ancestral","[4062,4063]",1,0,""
743,"tectonic_slam_core_ancestral","[4378,4379]",1,3,""
744,"tectonic_slam_edge_crack_ancestral","[4064,4065,4066,4067]",1,0,""
745,"tectonic_slam_edge_crack_ancestral","[4380,4381,4382,4383]",1,3,""
746,"tectonic_slam_explosion_ancestral",[4068],1,0,""
747,"tectonic_slam_explosion_ancestral",[4384],1,3,""
748,"tectonic_slam_core_lite","[4293,4294]",1,0,""
749,"tectonic_slam_core_lite","[4371,4372]",1,3,""
750,"tectonic_slam_edge_crack_lite","[4295,4296,4297,4298]",1,0,""
751,"tectonic_slam_edge_crack_lite","[4373,4374,4375,4376]",1,3,""
752,"tectonic_slam_explosion_lite",[4299],1,0,""
753,"tectonic_slam_explosion_lite",[4377],1,3,""
754,"cleave_slash",[2215],1,0,""
755,"cleave_slash",[676],1,1,""
756,"cleave_slash",[3269],1,5,""
757,"cleave_slash",[2215],1,6,""
758,"cleave_impact",[2216],1,0,""
759,"cleave_impact",[2216],1,6,""
760,"cleave_effect",[202],1,1,""
761,"cleave_effect",[1134],1,2,""
762,"cleave_effect",[2942],1,4,""
763,"cleave_sound",[160],1,0,""
764,"cleave_sound",[160],1,1,""
765,"cleave_sound",[160],1,2,""
766,"cleave_sound",[160],1,3,""
767,"cleave_sound",[160],1,4,""
768,"cleave_sound",[160],1,5,""
769,"cleave_sound",[283],1,6,""
770,"vaal_cleave_slash",[6775],1,0,""
771,"vaal_cleave_slash",[676],1,1,""
772,"vaal_cleave_slash",[3269],1,5,""
773,"vaal_cleave_slash",[2215],1,6,""
774,"vaal_cleave_reaper",[6774],1,0,""
775,"vaal_cleave_reaper",[6774],1,1,""
776,"blade_flurry_sound",[166],1,0,""
777,"blade_flurry_sound",[167],1,1,""
778,"blade_flurry_sound",[5623],1,3,""
779,"piety_reverse_cleave_sound",[160],1,0,""
780,"piety_reverse_cleave_sound",[283],1,1,""
781,"purge_hound_whirling_blades_sound",[166],1,0,""
782,"purge_hound_whirling_blades_sound",[167],1,1,""
783,"whirling_leap_sound",[166],1,0,""
784,"whirling_leap_sound",[167],1,1,""
785,"maligaro_blade_flurry_sound",[166],1,0,""
786,"maligaro_blade_flurry_sound",[167],1,1,""
787,"mortar_barrage_mine_explode",[3404],1,0,""
788,"mortar_barrage_mine_explode",[3485],1,1,""
789,"mortar_barrage_mine_explode",[5795],1,2,""
790,"mortar_barrage_mine_impact",[3385],1,0,""
791,"mortar_barrage_mine_impact",[3484],1,1,""
792,"mortar_barrage_mine_impact",[5794],1,2,""
793,"mine_lightning_explosion",[3386],1,0,""
794,"mine_lightning_explosion",[3482],1,1,""
795,"mine_lightning_explosion",[5796],1,2,""
796,"cold_projectile_mine_cast_effect",[3403],1,0,""
797,"cold_projectile_mine_cast_effect",[3483],1,1,""
798,"cold_projectile_mine_cast_effect",[5797],1,2,""
799,"poisonous_concoction_explode_base",[5799],1,0,""
800,"poisonous_concoction_explode_base_wall",[5800],1,0,""
801,"poisonous_concoction_explode_base_lite",[5799],1,0,""
802,"poisonous_concoction_explode_base_wall_lite",[5800],1,0,""
803,"poisonous_concoction_explode_base",[6431],1,1,""
804,"poisonous_concoction_explode_base_wall",[6432],1,1,""
805,"poisonous_concoction_explode_base_lite",[6431],1,1,""
806,"poisonous_concoction_explode_base_wall_lite",[6432],1,1,""
807,"poisonous_concoction_flask",[5836],1,0,""
808,"poisonous_concoction_flask",[6433],1,1,""
809,"poisonous_concoction_debris","[5837,5838,5839,5840]",1,0,""
810,"poisonous_concoction_debris","[6434,6435,6436,6437]",1,1,""
811,"poisonous_concoction_explode_base",[6696],1,2,""
812,"poisonous_concoction_explode_base_wall",[6697],1,2,""
813,"poisonous_concoction_explode_base_lite",[6696],1,2,""
814,"poisonous_concoction_explode_base_wall_lite",[6697],1,2,""
815,"poisonous_concoction_flask",[6698],1,2,""
816,"poisonous_concoction_debris","[6699,6700,6701,6702]",1,2,""
817,"glacial_cascade_effect",[365],1,0,""
818,"glacial_cascade_effect",[366],1,1,""
819,"glacial_cascade_effect",[2223],1,12,""
820,"glacial_cascade_effect",[4629],1,13,""
821,"glacial_cascade_final_effect",[4641],1,0,""
822,"glacial_cascade_final_effect",[4831],1,1,""
823,"glacial_cascade_final_effect",[4832],1,12,""
824,"glacial_cascade_final_effect",[4766],1,13,""
825,"glacial_cascade_lite_effect",[4725],1,0,""
826,"glacial_cascade_lite_final_effect",[4726],1,0,""
827,"glacial_cascade_old_animation",[365],1,0,""
828,"glacial_cascade_old_animation",[366],1,1,""
829,"glacial_cascade_old_animation",[503],1,2,""
830,"glacial_cascade_old_animation","[506,507]",1,3,""
831,"glacial_cascade_old_animation","[535,536]",1,4,""
832,"glacial_cascade_old_animation","[873,874]",1,5,""
833,"glacial_cascade_old_animation",[1012],1,6,""
834,"glacial_cascade_old_animation",[1093],1,7,""
835,"glacial_cascade_old_animation",[1510],1,8,""
836,"glacial_cascade_old_animation",[1511],1,9,""
837,"glacial_cascade_old_animation",[1552],1,10,""
838,"glacial_cascade_old_animation",[1813],1,11,""
839,"glacial_cascade_old_animation",[2223],1,12,""
840,"glacial_cascade_old_animation",[365],1,13,""
841,"glacial_cascade_old_animation",[5784],1,14,""
842,"arc_hit",[2148],1,0,""
843,"arc_hit",[143],1,1,""
844,"arc_hit",[143],1,2,""
845,"arc_hit",[143],1,3,""
846,"arc_hit",[143],1,4,""
847,"arc_hit",[2148],1,5,""
848,"arc_hit",[2150],1,6,""
849,"arc_hit",[2454],1,7,""
850,"arc_hit",[3392],1,9,""
851,"arc_hit",[143],1,11,""
852,"arc_hit",[5802],1,12,""
853,"arc_hit",[6171],1,13,""
854,"arc_hand",[4269],1,0,""
855,"arc_hand",[4269],1,10,""
856,"arc_ground_hit",[4270],1,0,""
857,"arc_ground_hit",[143],1,1,""
858,"arc_ground_hit",[143],1,2,""
859,"arc_ground_hit",[143],1,3,""
860,"arc_ground_hit",[143],1,4,""
861,"arc_ground_hit",[2148],1,5,""
862,"arc_ground_hit",[2150],1,6,""
863,"arc_ground_hit",[2454],1,7,""
864,"arc_ground_hit",[3392],1,9,""
865,"arc_ground_hit",[4270],1,10,""
866,"arc_ground_hit",[143],1,11,""
867,"chronomancer_warp_out",[5803],1,0,""
868,"chronomancer_warp_in",[5804],1,0,""
869,"chronomancer_surge",[5842],1,0,""
870,"flame_wall_cast",[4553],1,0,""
871,"flame_wall_cast",[4937],1,1,""
872,"flame_wall_cast",[5464],1,2,""
873,"flame_wall_cast",[5807],1,3,""
874,"flame_wall_projectile_buff",[4522],1,0,""
875,"flame_wall_projectile_buff",[4936],1,1,""
876,"flame_wall_projectile_buff",[5463],1,2,""
877,"flame_wall_projectile_buff",[5808],1,3,""
878,"flame_wall_ao",[7283],3,0,""
879,"flame_wall_ao",[7285],3,1,""
880,"flame_wall_ao",[7284],3,2,""
881,"flame_wall_ao",[7286],3,3,""
882,"plague_bearer_aura_start",[3432],3,0,""
883,"plague_bearer_aura_start",[5809],3,1,""
884,"plague_bearer_aura_start",[6458],3,2,""
885,"plague_bearer_aura_radius",[3374],3,0,""
886,"plague_bearer_aura_radius",[5810],3,1,""
887,"plague_bearer_aura_radius",[6459],3,2,""
888,"plague_bearer_max_poison",[3431],3,0,""
889,"plague_bearer_max_poison",[5811],3,1,""
890,"plague_bearer_max_poison",[6460],3,2,""
891,"plague_bearer_apply",[3430],3,0,""
892,"plague_bearer_apply",[5812],3,1,""
893,"plague_bearer_apply",[6461],3,2,""
894,"storm_brand_attached",[4406],3,0,""
895,"storm_brand_attached",[4411],3,1,""
896,"storm_brand_attached",[5816],3,2,""
897,"storm_brand_detached",[2471],3,0,""
898,"storm_brand_detached",[3354],3,1,""
899,"storm_brand_detached",[5817],3,2,""
900,"storm_brand_recall",[2569],3,0,""
901,"storm_brand_recall",[3359],3,1,""
902,"storm_brand_recall",[5813],3,2,""
903,"storm_brand_activation",[2568],3,0,""
904,"storm_brand_activation",[3358],3,1,""
905,"storm_brand_activation",[5814],3,2,""
906,"storm_brand_impact",[2473],3,0,""
907,"storm_brand_impact",[3356],3,1,""
908,"storm_brand_impact",[5818],3,2,""
909,"armageddon_brand_attached",[4407],3,0,""
910,"armageddon_brand_attached",[5820],3,2,""
911,"armageddon_brand_detached",[2537],3,0,""
912,"armageddon_brand_detached",[5821],3,2,""
913,"armageddon_brand_recall",[2571],3,0,""
914,"armageddon_brand_recall",[5813],3,2,""
915,"armageddon_brand_activation",[2570],3,0,""
916,"armageddon_brand_activation",[5814],3,2,""
917,"armageddon_brand_meteor",[2535],3,0,""
918,"armageddon_brand_meteor",[5822],3,2,""
919,"armageddon_brand_impact",[2536],3,0,""
920,"armageddon_brand_impact",[5823],3,2,""
921,"arcanist_brand_attached",[4408],3,0,""
922,"arcanist_brand_attached",[5824],3,2,""
923,"arcanist_brand_detached",[4043],3,0,""
924,"arcanist_brand_detached",[5825],3,2,""
925,"arcanist_brand_recall",[4046],3,0,""
926,"arcanist_brand_recall",[5813],3,2,""
927,"arcanist_brand_activation",[4045],3,0,""
928,"arcanist_brand_activation",[5814],3,2,""
929,"penance_brand_attached",[4409],3,0,""
930,"penance_brand_attached",[5826],3,2,""
931,"penance_brand_detached",[4084],3,0,""
932,"penance_brand_detached",[5827],3,2,""
933,"penance_brand_recall",[4087],3,0,""
934,"penance_brand_recall",[5813],3,2,""
935,"penance_brand_activation",[4086],3,0,""
936,"penance_brand_activation",[5814],3,2,""
937,"penance_brand_explosion",[4039],3,0,""
938,"penance_brand_explosion",[5828],3,2,""
939,"penance_brand_explosion_big",[4088],3,0,""
940,"penance_brand_explosion_big",[5829],3,2,""
941,"winter_brand_attached",[4410],3,0,""
942,"winter_brand_attached",[5831],3,2,""
943,"winter_brand_detached",[4189],3,0,""
944,"winter_brand_detached",[5832],3,2,""
945,"winter_brand_recall",[4192],3,0,""
946,"winter_brand_recall",[5813],3,2,""
947,"winter_brand_nova",[4193],3,0,""
948,"winter_brand_nova",[5833],3,2,""
949,"winter_brand_orb",[4216],3,0,""
950,"winter_brand_orb",[5834],3,2,""
951,"shield_charge_charge",[3271],1,0,""
952,"shield_charge_charge",[1332],1,2,""
953,"shield_charge_charge",[3271],1,3,""
954,"shield_charge_charge",[5163],1,4,""
955,"shield_charge_charge",[5844],1,5,""
956,"shield_charge_charge",[7274],1,6,""
957,"shield_charge_impact",[3270],1,0,""
958,"shield_charge_impact",[3316],1,2,""
959,"shield_charge_impact",[3270],1,3,""
960,"shield_charge_impact",[5165],1,4,""
961,"shield_charge_impact",[5845],1,5,""
962,"shield_charge_impact",[7275],1,6,""
963,"shield_charge_shield_impact",[3273],1,0,""
964,"shield_charge_shield_impact",[3360],1,2,""
965,"shield_charge_shield_impact",[3273],1,3,""
966,"shield_charge_shield_impact",[5166],1,4,""
967,"shield_charge_shield_impact",[5846],1,5,""
968,"shield_charge_shield_impact",[7276],1,6,""
969,"shield_charge_ground",[911],1,0,""
970,"shield_charge_ground",[1333],1,2,""
971,"shield_charge_ground",[911],1,3,""
972,"shield_charge_ground",[5164],1,4,""
973,"shield_charge_ground",[5847],1,5,""
974,"shield_charge_ground",[7277],1,6,""
975,"shield_charge_final_nova",[3799],1,0,""
976,"shield_charge_final_nova",[3800],1,2,""
977,"shield_charge_final_nova",[3799],1,3,""
978,"shield_charge_final_nova",[5167],1,4,""
979,"shield_charge_final_nova",[5848],1,5,""
980,"shield_charge_final_nova",[7278],1,6,""
981,"shield_charge_kickup",[3272],1,0,""
982,"shield_charge_kickup",[3272],1,3,""
983,"shield_charge_kickup",[5176],1,4,""
984,"shield_charge_kickup",[5849],1,5,""
985,"shield_charge_kickup",[7279],1,6,""
986,"shield_charge_no_charge_audio",[3325],1,0,""
987,"shield_charge_no_charge_audio",[3325],1,2,""
988,"shield_charge_no_charge_audio",[3325],1,3,""
989,"shield_charge_no_charge_audio",[3325],1,4,""
990,"shield_charge_no_charge_audio",[3325],1,5,""
991,"shield_charge_no_charge_audio",[3325],1,6,""
992,"shield_charge_shield_override",[5168],1,4,""
993,"shield_charge_shield_override",[5850],1,5,""
994,"shield_charge_shield_override",[7280],1,6,""
995,"barrage_bow",[3522],1,0,""
996,"barrage_bow",[3522],1,1,""
997,"barrage_bow",[3766],1,2,""
998,"barrage_bow",[310],1,3,""
999,"barrage_wand",[3621],1,0,""
1000,"barrage_wand",[3621],1,1,""
1001,"barrage_wand",[3766],1,2,""
1002,"barrage_wand",[310],1,3,""
1003,"barrage_fire_bow",[3522],1,0,""
1004,"barrage_fire_bow",[3522],1,1,""
1005,"barrage_fire_bow",[3767],1,2,""
1006,"barrage_fire_bow",[3533],1,3,""
1007,"barrage_fire_wand",[3621],1,0,""
1008,"barrage_fire_wand",[3621],1,1,""
1009,"barrage_fire_wand",[3767],1,2,""
1010,"barrage_fire_wand",[3533],1,3,""
1011,"barrage_pierce_bow",[3523],1,0,""
1012,"barrage_pierce_wand",[3523],1,0,""
1013,"flame_dash",[528],1,0,""
1014,"flame_dash",[1445],1,1,""
1015,"flame_dash",[528],1,2,""
1016,"flame_dash",[1599],1,3,""
1017,"flame_dash",[1622],1,4,""
1018,"flame_dash",[2182],1,5,""
1019,"flame_dash",[2560],1,6,""
1020,"flame_dash",[2966],1,7,""
1021,"flame_dash",[3498],1,8,""
1022,"flame_dash",[3815],1,9,""
1023,"flame_dash",[4041],1,10,""
1024,"flame_dash",[4441],1,11,""
1025,"flame_dash",[6006],1,12,""
1026,"flame_dash",[6260],1,13,""
1027,"flame_dash",[7281],1,14,""
1028,"flame_dash_ghost_effect",[2967],1,7,""
1029,"virulent_arrow_bloom",[2277],3,0,""
1030,"virulent_arrow_bloom",[2286],3,1,""
1031,"virulent_arrow_bloom",[6058],3,2,""
1032,"virulent_arrow_bloom",[6155],3,3,""
1033,"virulent_arrow_release",[2279],1,0,""
1034,"virulent_arrow_release",[2289],1,1,""
1035,"virulent_arrow_release",[6061],1,2,""
1036,"virulent_arrow_release",[6158],1,3,""
1037,"virulent_arrow_on_max_charges",[2278],1,0,""
1038,"virulent_arrow_on_max_charges",[2290],1,1,""
1039,"virulent_arrow_on_max_charges",[6062],1,2,""
1040,"virulent_arrow_on_max_charges",[6159],1,3,""
1041,"virulent_arrow_base",[2281],1,0,""
1042,"virulent_arrow_base",[2293],1,1,""
1043,"virulent_arrow_base",[6065],1,2,""
1044,"virulent_arrow_base",[6162],1,3,""
1045,"virulent_arrow_pierce_main",[2282],1,0,""
1046,"virulent_arrow_pierce_main",[2287],1,1,""
1047,"virulent_arrow_pierce_main",[6059],1,2,""
1048,"virulent_arrow_pierce_main",[6156],1,3,""
1049,"virulent_arrow_pierce_not_main",[2283],1,0,""
1050,"virulent_arrow_pierce_not_main",[2288],1,1,""
1051,"virulent_arrow_pierce_not_main",[6060],1,2,""
1052,"virulent_arrow_pierce_not_main",[6157],1,3,""
1053,"virulent_arrow_roots",[2284],1,0,""
1054,"virulent_arrow_roots",[2291],1,1,""
1055,"virulent_arrow_roots",[6063],1,2,""
1056,"virulent_arrow_roots",[6160],1,3,""
1057,"virulent_arrow_on_max_charges_sound",[2285],1,0,""
1058,"virulent_arrow_on_max_charges_sound",[2285],1,1,""
1059,"virulent_arrow_on_max_charges_sound",[2285],1,2,""
1060,"virulent_arrow_on_max_charges_sound",[2285],1,3,""
1061,"virulent_arrow_channel_effect",[2280],1,0,""
1062,"virulent_arrow_channel_effect",[2292],1,1,""
1063,"virulent_arrow_channel_effect",[6064],1,2,""
1064,"virulent_arrow_channel_effect",[6161],1,3,""
1065,"blight_channel_cone",[1103],1,0,""
1066,"blight_channel_cone",[3340],1,1,""
1067,"blight_channel_cone",[5315],1,2,""
1068,"blight_channel_cone",[5319],1,3,""
1069,"blight_channel_cone",[5473],1,4,""
1070,"blight_channel_cone_attach",[3341],1,1,""
1071,"blight_channel_hand",[853],1,0,""
1072,"blight_channel_hand",[5314],1,2,""
1073,"blight_channel_hand",[5318],1,3,""
1074,"blight_channel_hand",[5472],1,4,""
1075,"blight_channel_particles",[1105],1,0,""
1076,"blight_channel_particles",[5316],1,2,""
1077,"blight_channel_particles",[5320],1,3,""
1078,"blight_channel_particles",[5510],1,4,""
1079,"blight_channel_horror",[852],3,0,""
1080,"blight_channel_horror",[3370],3,1,""
1081,"blight_channel_horror",[5317],3,2,""
1082,"blight_channel_horror",[5321],3,3,""
1083,"blight_channel_horror",[5474],3,4,""
1084,"vaal_blight_area",[2049],1,0,""
1085,"vaal_blight_area",[3342],1,1,""
1086,"vaal_blight_area",[2050],1,2,""
1087,"vaal_blight_area",[2052],1,3,""
1088,"vaal_blight_area",[2051],1,4,""
1089,"tempest_shield_start_sound",[226],1,0,""
1090,"tempest_shield_start_sound",[6237],1,1,""
1091,"tempest_shield_start_sound",[7439],1,2,""
1092,"tempest_shield_beam_hit_sound",[143],1,0,""
1093,"tempest_shield_beam_hit_sound",[6238],1,1,""
1094,"tempest_shield_beam_hit_sound",[7443],1,2,""
1095,"tempest_shield_beam_hit",[601],1,0,""
1096,"tempest_shield_beam_hit",[6173],1,1,""
1097,"tempest_shield_beam_hit",[7440],1,2,""
1098,"tempest_shield_shield_for_snake_MTX",[6632],1,0,""
1099,"tempest_shield_shield_for_snake_MTX",[6151],1,1,""
1100,"tempest_shield_shield_for_snake_MTX",[7441],1,2,""
1101,"wither_channelled",[724],1,0,""
1102,"wither_channelled",[811],1,1,""
1103,"wither_channelled",[3335],1,2,""
1104,"wither_channelled",[5322],1,3,""
1105,"wither_channelled",[5324],1,4,""
1106,"wither_channelled",[724],1,5,""
1107,"wither_channelled",[5475],1,6,""
1108,"wither_channelled_surge",[725],1,0,""
1109,"wither_channelled_surge",[814],1,1,""
1110,"wither_channelled_surge",[3345],1,2,""
1111,"wither_channelled_surge",[5323],1,3,""
1112,"wither_channelled_surge",[5325],1,4,""
1113,"wither_channelled_surge",[725],1,5,""
1114,"wither_channelled_surge",[5476],1,6,""
1115,"soul_link_broken_source",[6025],1,0,""
1116,"soul_link_broken_target",[6026],1,0,""
1117,"storm_blade_turn_off_one_hand",[6027],1,0,""
1118,"storm_blade_turn_off_one_hand",[6440],1,1,""
1119,"storm_blade_turn_off_two_hand",[6028],1,0,""
1120,"storm_blade_turn_off_two_hand",[6441],1,1,""
1121,"flame_link_broken_source",[6030],1,0,""
1122,"flame_link_broken_target",[6031],1,0,""
1123,"remora_link_broken_source",[6033],1,0,""
1124,"remora_link_broken_target",[6034],1,0,""
1125,"bulwark_link_broken_source",[6036],1,0,""
1126,"bulwark_link_broken_target",[6037],1,0,""
1127,"trigger_link_broken_source",[6039],1,0,""
1128,"trigger_link_broken_target",[6040],1,0,""
1129,"critical_link_broken_source",[6042],1,0,""
1130,"critical_link_broken_target",[6043],1,0,""
