"rownum","Id","BuffDefinitionsKey","Buff_StatValues","AuraRadius","[i32]","[i32]","BuffVisualsKey","f32","bool","StatsKey","i32","i32","bool","rid"
251,"NearbyEnemiesGrantIncreasedFlaskChargesUnique__1",1170,[0],60,[3],[],"",0,1,[458],1,0,"",""
252,"NearbyEnemiesHaveIncreasedChanceToBeCritUnique__1",1172,[0],60,[3],[],"",0,1,[9042],1,0,"",""
253,"NearbyEnemiesHaveIncreasedChanceToBeCritUnique__2",1171,[0],60,[3],[],"",0,1,[9038],1,0,"",""
254,"NearbyEnemiesHaveReducedAllResistancesUnique__1",1173,[0],60,[3],[],"",0,1,[7634],1,0,"",""
255,"DelveHelmetEnemyFireResistanceAura1",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
256,"DelveHelmetEnemyColdResistanceAura1",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
257,"DelveHelmetEnemyLightningResistanceAura1",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
258,"DelveHelmetEnemyPhysicalDamageTakenAura1",1163,[0],60,[3],[],"",0,1,[544],1,0,"",""
259,"DelveHelmetEnemyChaosResistanceAura1",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
260,"HellscapeEnemyFireResistanceAura1",1164,[0],60,[3],[],"",0,1,[144],1,0,"",""
261,"HellscapeEnemyColdResistanceAura1",1165,[0],60,[3],[],"",0,1,[146],1,0,"",""
262,"HellscapeEnemyLightningResistanceAura1",1166,[0],60,[3],[],"",0,1,[148],1,0,"",""
263,"HellscapeEnemyPhysicalDamageTakenAura1",1168,[0],60,[3],[],"",0,1,[544],1,0,"",""
264,"HellscapeEnemyChaosResistanceAura1",1167,[0],60,[3],[],"",0,1,[150],1,0,"",""
265,"UniqueEnemyNoChaosResistanceAura1",2118,[0],60,[3],[],"",0,1,[14032],1,0,"",""
266,"TriggerFeastOfFleshSkillUnique__1_",1204,[0],0,[],[],"",0,1,[4930],1,0,"",""
267,"TriggerRandomOfferingSkillUnique__1",1204,[0],0,[],[],"",0,1,[4930],1,0,"",""
268,"BetrayalBannerAuraMod",1230,"[0,0,0]",24,[2],[],0,0,1,"[24,450,476]",1,0,"",""
269,"NearbyEnemiesCannotCritUnique__1",1268,[0],60,[3],[],"",0,1,[692],1,0,"",""
270,"NearbyAlliesCannotBeSlowedUnique__1",1269,[0],50,"[2,10]",[],"",0,1,[3382],1,0,"",""
271,"ElementalAilmentsOnYouInsteadOfAlliesUnique__1",1308,[0],60,[2],[],"",0,1,[9605],1,0,"",""
272,"RareMonsterPack",375,[],0,[],[],1109,0,1,[],1,0,"",""
273,"BlightDaemonDeathEPKFireVolatiles_",375,[],0,[],[],1141,0,1,[],1,0,"",""
274,"BlightDaemonDeathEPKColdSnaps",375,[],0,[],[],1142,0,1,[],1,0,"",""
275,"BlightDaemonDeathEPKLightningZaps",375,[],0,[],[],1143,0,1,[],1,0,"",""
276,"BlightDaemonDeathEPKPhysicalBlood_",375,[],0,[],[],1144,0,1,[],1,0,"",""
277,"BlightDaemonDeathEPKChaosGhosts",375,[],0,[],[],1145,0,1,[],1,0,"",""
278,"AtlasCrusaderClericAura",1411,"[0,0]",21,[2],[],"",0,1,"[448,658]",1,0,"",""
279,"AtlasCrusaderClericAuraSpectre",1411,"[0,0]",21,[2],[],"",0,1,"[448,658]",1,0,"",""
280,"NearbyEnemiesIncreasedFireColdResistUnique__1_",1431,"[0,0]",30,[3],[],"",0,1,"[10302,10303]",1,0,"",""
281,"EnemyLightningResistanceAuraInfluence1_",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
282,"EnemyFireResistanceAuraInfluence1",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
283,"EnemyColdResistanceAuraInfluence1__",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
284,"EnemyChaosResistanceAuraInfluence1_",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
285,"NearbyEnemiesAreBlindedInfluence1_",1484,[],35,[3],[9],"",0,1,[],1,0,"",""
286,"MonsterAfflictionMagicRandomPackTeleport",375,[],0,[],[],1282,0,1,[],1,0,"",""
287,"MonsterAfflictionMagicRewardLightningBolt",375,[],0,[],[],1282,0,1,[],1,0,"",""
288,"MonsterAfflictionMagicRewardFireSnap",375,[],0,[],[],1280,0,1,[],1,0,"",""
289,"MonsterAfflictionMagicRewardFrostOrbs_",375,[],0,[],[],1281,0,1,[],1,0,"",""
290,"MonsterAfflictionMagicRewardSlamma",375,[],0,[],[],1283,0,1,[],1,0,"",""
291,"MonsterAfflictionMagicRewardSoulMortarOnDeath",375,[],0,[],[],1277,0,1,[],1,0,"",""
292,"MonsterAfflictionMagicRewardSpineCascadeOnDeath",375,[],0,[],[],1278,0,1,[],1,0,"",""
293,"MonsterAfflictionMagicRewardDebuffRecoveryRate__",375,[],0,[],[],1279,0,1,[],1,0,"",""
294,"MonsterAfflictionMagicRewardDebuffActionSpeed",375,[],0,[],[],1279,0,1,[],1,0,"",""
295,"MonsterAfflictionMagicRewardDebuffDamageTaken",375,[],0,[],[],1279,0,1,[],1,0,"",""
296,"MonsterAfflictionMagicRewardDebuffFlaskEffect_",375,[],0,[],[],1279,0,1,[],1,0,"",""
297,"MonsterAfflictionHasDestroyCorpseSummonMonsterDaemon",375,[],0,[],[],1284,0,1,[],1,0,"",""
298,"MonsterAfflictionHasDestroyCorpseProjectileCascadeDaemon",375,[],0,[],[],1284,0,1,[],1,0,"",""
299,"MonsterAfflictionHasDestroyCorpseDegenZoneDaemon",375,[],0,[],[],1284,0,1,[],1,0,"",""
300,"MonsterAfflictionHasTeleportAndExplodeOnDeathDaemon",375,[],0,[],[],1276,0,1,[],1,0,"",""
301,"MonsterAfflictionFlameblastOnDeath",375,[],0,[],[],1275,0,1,[],1,0,"",""
302,"MonsterAfflictionVolatileOnDeath",375,[],0,[],[],1278,0,1,[],1,0,"",""
303,"MonsterAfflictionAnomalyOnDeath",375,[],0,[],[],1274,0,1,[],1,0,"",""
304,"MonsterAfflictionSpawnDemonPackOnDeath__",375,[],0,[],[],1279,0,1,[],1,0,"",""
305,"MonsterAfflictionSpawnDemonPackOnDeathMagic",375,[],0,[],[],1279,0,1,[],1,0,"",""
306,"MonsterAfflictionFirestormOnDeath",375,[],0,[],[],1278,0,1,[],1,0,"",""
307,"ShockedGroundWhileMovingUnique__1_",1519,[],0,[],[],"",0,1,[],1,0,"",""
308,"GrantsUnholyMightUnique__1",286,[0],0,[],[],"",0,1,[5634],1,0,"",""
309,"NearbyEnemiesAreChilledUnique__1",1484,[],30,[3],[1],"",0,1,[],1,0,"",""
310,"GainAreaOfEffectPluspercentOnManaSpentUnique__1",1583,[],0,[],[],"",0,1,[],1,0,"",""
311,"UniqueSecretBladeGrantHiddenBlade",1592,[],0,[],"[500,1]","",0,1,[],1,0,"",""
312,"ManaRegenerationAuraUnique__1",1614,[0],75,"[1,2,10]",[],"",0,1,[130],1,0,"",""
313,"FortifyEffectCrushed1",1560,[0],0,[],[],"",0,1,[1033],1,0,"",""
314,"FortifyEffectCrushed2_",1560,[0],0,[],[],"",0,1,[1033],1,0,"",""
315,"FortifyEffectCrushed3_",1560,[0],0,[],[],"",0,1,[1033],1,0,"",""
316,"NearbyEnemiesAreBlindedInfluenceMaven",1484,[],35,[3],[9],"",0,1,[],1,0,"",""
317,"EnemyPhysicalDamageTakenAuraUberMaven",1163,[0],60,[3],[],"",0,1,[544],1,0,"",""
318,"EnemyElementalDamageTakenAuraUberMaven_",1492,[0],60,[3],[],"",0,1,[3488],1,0,"",""
319,"EnemyLightningResistanceAuraInfluenceMaven",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
320,"EnemyFireResistanceAuraInfluenceMaven",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
321,"EnemyColdResistanceAuraInfluenceMaven",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
322,"EnemyChaosResistanceAuraInfluenceMaven",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
323,"ScorchedGroundWhileMovingUnique__1",1519,[],0,[],[1],"",0,1,[],1,0,"",""
324,"LocalDisplayYouAndNearbyAlliesHaveIncreasedItemRarityUnique__1",1709,[0],60,"[10,2,1]",[],"",0,1,[153],1,0,"",""
325,"MonsterSirusInfluenced",1732,"[0,0,0,0,0]",0,[],[],"",0,1,"[716,177,1902,7117,24]",1,0,"",""
326,"UltimatumAcceleratingMonsters",1765,"[0,0,0]",0,[],"[-100,5,0]","",0,1,"[70,216,177]",1,0,"",""
327,"UltimatumDaemonGraveyard_",1793,[],28,"[2,11]",[],"",0,1,[],1,0,"",""
328,"UltimatumDaemonGraveyardRuin",1795,[],28,"[2,11]",[],"",0,1,[],1,0,"",""
329,"NemesisAlliesTakeNoDamagePulse_",375,[],0,[],[],1556,0,1,[],1,0,"",""
330,"HearbyEnemiesAreHinderedUltimatum_",1486,[0],28,"[3,5]",[],485,0,1,[11486],1,0,"",""
331,"NearbyEnemiesCannotRecoverLifeOrEnergyShieldUltimatum",2266,[],28,"[3,5]",[],"",0,1,[],1,0,"",""
332,"MonsterChilledAura",1484,[],30,[3],"[15,25]",1598,0,1,[],1,0,"",""
333,"MonsterChilledAuraSkitterbot",1484,[],20,[3],[1],353,0,1,[],1,0,"",""
334,"MonsterShockedAuraSkitterbot",1484,[],20,[3],[2],354,0,1,[],1,0,"",""
335,"ExpeditionDamageTakenLerp",901,"[-98,0,7000]",0,[],[],"",7,"",[],1,0,"",""
336,"ExpeditionOlrothRighteousFire",13,[975000],16,"[3,5]",[],1613,0,1,[],1,0,"",""
337,"ExpeditionOlrothBlind",176,"[-30,-30]",16,"[3,5]",[],"",0,1,[],1,0,"",""
338,"MonsterTotemAuraSlow1",133,[0],50,[3],[],"",0,1,[177],1,0,"",""
339,"MonsterTotemAuraLifeRegen1",88,[0],60,"[1,2]",[],"",0,1,[450],1,0,"",""
340,"MonsterTotemAuraDamage1",86,[0],60,"[1,2]",[],"",0,1,[26],1,0,"",""
341,"MonsterTotemAuraSpeed1",87,"[0,0,0]",60,"[1,2]",[],"",0,1,"[70,216,177]",1,0,"",""
342,"MonsterTotemAuraResists1",89,[0],60,"[1,2]",[],"",0,1,[141],1,0,"",""
343,"MonsterTotemAuraEnemyLifeDegen1",93,[0],60,[3],[],"",0,1,[451],1,0,"",""
344,"MonsterTotemAuraEvasion1",178,[0],60,"[1,2]",[],"",0,1,[119],1,0,"",""
345,"MonsterTotemAuraAddedFireDamage1",172,[0],60,"[1,2]",[],"",0,1,[446],1,0,"",""
346,"MonsterTotemAuraAddedColdDamage1",171,[0],60,"[1,2]",[],"",0,1,[447],1,0,"",""
347,"MonsterTotemAuraAddedLightningDamage1",173,[0],60,"[1,2]",[],"",0,1,[448],1,0,"",""
348,"CorpseSinkEffect",1860,[],0,[],"[10,1500,1500]","",2.5,"",[],1,0,"",""
349,"DeathGripAura",1869,[],40,[3],[],"",0,1,[],1,0,"",""
350,"InjectedLiquid",1873,[],0,[],[],"",0,1,[],1,0,"",""
351,"TornadoMovement",1898,[200],0,[],"[750,4,20]","",0,1,[],1,0,"",""
352,"HellscapeTentacleGrab",1917,[-50],0,[],[],"",0,1,[],1,0,"",""
353,"ArchnemesisBerserker",1946,"[0,0,0,0,0,0]",0,[],[],"",0,1,"[24,177,476,716,70,216]",1,0,"",""
354,"ArchnemesisExecutioner",1948,[0],30,[3],[],"",0,1,[15433],1,0,"",""
355,"ArchnemesisArcaneEnchanted",1949,[],0,[],[],"",0,1,[],1,0,"",""
356,"ArchnemesisDamageTakenLerp",900,"[-90,0,6000]",0,[],[],"",6,"",[],1,0,"",""
357,"ArchnemesisUnionOfSouls",1950,[0],0,[],[],"",0,1,[4930],1,0,"",""
358,"ArchnemesisSplitting",1952,"[0,0,0]",0,[],[2],"",0,1,"[650,177,716]",1,0,"",""
359,"ArchnemesisBloodletter",1484,[],30,[3],[10],1690,0,1,[],1,0,"",""
360,"ArchnemesisOppressor",1962,"[0,0,0]",50,[3],[],"",0,1,"[15233,476,177]",1,0,"",""
361,"ArchnemesisTimeBubble",1961,"[0,0,0]",32,[3],[],"",0,1,"[345,6331,3335]",1,0,"",""
362,"CrucibleTimeBubble",1961,"[20,-30,-40]",32,[3],[],"",0,1,[],1,0,"",""
363,"ArchnemesisFlaskDrain",1959,[0],50,"[3,5]",[],"",0,1,[3724],1,0,"",""
364,"ArchnemesisDivineTouchedMinion",1974,[0],0,[],[],"",0,1,[140],1,0,"",""
365,"MonsterModHinderAura",1484,[],30,[3],"[6,-30]",1689,0,1,[],1,0,"",""
366,"acceleration_player",236,"[-50,80,1]",0,[],[],"",0,1,[],1,0,"",""
367,"acceleration_monster",236,"[-60,100,1]",0,[],[],255,0,1,[],1,0,"",""
368,"regen_player",239,"[600,400,1]",0,[],[],"",0,1,[],1,0,"",""
369,"regen_monster",239,"[400,400,1]",0,[],[],255,0,1,[],1,0,"",""
370,"brutal_player",237,"[50,1,30,1,1]",0,[],[],"",0,1,[],1,0,"",""
371,"brutal_monster",237,"[50,1,30,1,1]",0,[],[],255,0,1,[],1,0,"",""
372,"thorns_player",238,"[18,18,1]",0,[],[],"",0,1,[],1,0,"",""
373,"thorns_monster",238,"[18,18,1]",0,[],[],255,0,1,[],1,0,"",""
374,"diamond_player",240,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
375,"diamond_monster",240,"[1,1]",0,[],[],255,0,1,[],1,0,"",""
376,"fire_player",241,[1],0,[],[],"",0,1,[],1,0,"",""
377,"cold_player",243,[1],0,[],[],"",0,1,[],1,0,"",""
378,"lightning_player",242,[1],0,[],[],"",0,1,[],1,0,"",""
379,"arc_player",244,[1],0,[],[],"",0,1,[],1,0,"",""
380,"skeleton_player",246,[1],0,[],[],"",0,1,[],1,0,"",""
381,"smoke_player",245,[1],0,[],[],"",0,1,[],1,0,"",""
382,"shrine_echoing_monster",247,"[100,100,1,1]",0,[],[],255,0,1,[],1,0,"",""
383,"shrine_echoing_player",247,"[100,100,1,1]",0,[],[],"",0,1,[],1,0,"",""
384,"curses_monster",248,"[100,1,1]",0,[],[],255,0,1,[],1,0,"",""
385,"curses_player",248,"[0,0,1]",0,[],[],"",0,1,[],1,0,"",""
386,"massive_player",249,"[30,40,40,1]",0,[],[],"",0,1,[],1,0,"",""
387,"massive_monster",249,"[20,155,60,1]",0,[],[],255,0,1,[],1,0,"",""
388,"defence_player",250,"[100,100,100,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
389,"defence_monster",250,"[0,0,0,-20,20,20,1]",0,[],[],255,0,1,[],1,0,"",""
390,"resistance_player",252,"[50,10,1]",0,[],[],"",0,1,[],1,0,"",""
391,"resistance_monster",252,"[50,10,1]",0,[],[],255,0,1,[],1,0,"",""
392,"godmode_player",251,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
393,"godmode_monster",251,"[1,1]",0,[],[],255,0,1,[],1,0,"",""
394,"rare_monsters_drop_uniques",552,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
395,"acceleration_lesser",236,"[-10,30,1]",0,[],[],"",0,1,[],1,0,"",""
396,"brutal_lesser",237,"[20,1,20,0,1]",0,[],[],"",0,1,[],1,0,"",""
397,"regen_lesser",239,"[200,200,1]",0,[],[],"",0,1,[],1,0,"",""
398,"massive_lesser",249,"[10,20,20,1]",0,[],[],"",0,1,[],1,0,"",""
399,"resistance_lesser",252,"[25,2,1]",0,[],[],"",0,1,[],1,0,"",""
400,"defence_lesser",250,"[50,50,50,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
401,"resonating_player",1290,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",0,1,[],1,0,"",""
402,"resonating_monster",1290,"[100,0,0,0,0,0,0,0,0,1]",0,[],[],255,0,1,[],1,0,"",""
403,"gloom_player",1291,"[10,40,1]",0,[],[],"",0,1,[],1,0,"",""
404,"gloom_monster",1291,"[10,0,1]",0,[],[],255,0,1,[],1,0,"",""
405,"RoyaleShrineAccelerating",236,"[-40,50,1]",0,[],[],"",20,"",[],1,0,"",""
406,"RoyaleShrineBrutal",237,"[40,1,30,1,1]",0,[],[],"",20,"",[],1,0,"",""
407,"RoyaleShrineBurning",241,[1],0,[],[],"",20,"",[],1,0,"",""
408,"RoyaleShrineCharged",1290,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",20,"",[],1,0,"",""
409,"RoyaleShrineDiamond",1955,"[500,1]",0,[],[],"",20,"",[],1,0,"",""
410,"RoyaleShrineEchoing",247,"[100,100,1,1]",0,[],[],"",20,"",[],1,0,"",""
411,"RoyaleShrineFreezing",243,[1],0,[],[],"",20,"",[],1,0,"",""
412,"RoyaleShrineGloom",1291,"[10,25,1]",0,[],[],"",20,"",[],1,0,"",""
413,"RoyaleShrineHexing",248,"[100,1,1]",0,[],[],"",20,"",[],1,0,"",""
414,"RoyaleShrineImpenetrable",250,"[100,100,100,0,0,0,1]",0,[],[],"",20,"",[],1,0,"",""
415,"RoyaleShrineLightning",242,[1],0,[],[],"",20,"",[],1,0,"",""
416,"RoyaleShrineMassive",249,"[30,40,30,1]",0,[],[],"",20,"",[],1,0,"",""
417,"RoyaleShrineReplenishing",239,"[300,300,1]",0,[],[],"",20,"",[],1,0,"",""
418,"RoyaleShrineResistance",252,"[30,0,1]",0,[],[],"",20,"",[],1,0,"",""
419,"RoyaleShrineShrouded",245,[1],0,[],[],"",20,"",[],1,0,"",""
420,"RoyaleShrineStatic",244,[1],0,[],[],"",20,"",[],1,0,"",""
421,"ArchnemesisLivingCrystals",1957,[],0,[],[],"",0,1,[],1,0,"",""
422,"ArchnemesisDefender",1994,[],0,[],[],"",0,1,[],1,0,"",""
423,"InfiniteHungerSideArenaDebuff",1965,"[6500,3500,-8]",0,[],[],"",0,1,[],1,0,"",""
424,"shrine_greed_monster",1966,"[100,30,0,0,-70,1]",0,[],[],255,0,1,[],1,0,"",""
425,"shrine_greed_player",1966,"[0,0,50,15,20,1]",0,[],[],"",0,1,[],1,0,"",""
426,"NearbyStationaryEnemiesGainGraspingVineUnique",958,[],60,[3],"[1000,6]","",0,1,[],1,0,"",""
427,"InfiniteHungerDrowningDebuff",1981,[9],0,[],[150],"",0,1,[],1,0,"",""
428,"InfluenceStatConditionPresenceUniqueMonster",1991,[],0,[],[],"",0,1,[],1,0,1,""
429,"InfluenceStatConditionPresenceCelestialBoss",1992,[],0,[],[],"",0,1,[],1,0,1,""
430,"TangleDrowning",1484,[],8,"[10,3,11,6]","[17,75,2500]","",0,1,[],1,0,"",""
431,"InfiniteHungerTeleportImmobilise",2005,[100],0,[],[],"",1.25,"",[],1,0,"",""
432,"TangleTentacleOrbZapped",1989,"[240,-5]",0,[],[],"",5,"",[],1,0,"",""
433,"TangleTentacleOrbZappedExplosion",1989,"[240,-5]",0,[],[],"",5,"",[],10,0,"",""
434,"AltarDownsidePhysToFireConvertAura",1999,[100],40,[3],[],"",0,1,[],1,0,"",""
435,"AltarDownsidePhysToColdConvertAura",2000,[100],40,[3],[],"",0,1,[],1,0,"",""
436,"AltarDownsidePhysToLightningConvertAura",2001,[100],40,[3],[],"",0,1,[],1,0,"",""
437,"AltarDownsidePhysToChaosConvertAura",2002,[100],40,[3],[],"",0,1,[],1,0,"",""
438,"AltarDownsideNearbyEnemiesAreHindered",1486,[1],28,[3],[],485,0,1,[11486],1,0,"",""
439,"TangledAltarDownsidePlayerTaintedFrenzy",2009,[-4],0,[],[],"",0,1,[],1,0,"",""
440,"TangledAltarDownsidePlayerTaintedEndurance",2010,[-4],0,[],[],"",0,1,[],1,0,"",""
441,"TangledAltarDownsidePlayerTaintedPower",2011,[-4],0,[],[],"",0,1,[],1,0,"",""
442,"NearbyEnemiesAreScorchedUnique__1",1484,[],30,[3],[16],"",0,1,[],1,0,"",""
443,"CleansingFireSnakeSecondaryDebuff",2015,"[-5,-50]",0,[],[],"",10,"",[],1,0,"",""
444,"SentinelTagA",2020,[],0,[],[],"",0,1,[],1,0,"",""
445,"SentinelTagB",2021,[],0,[],[],"",0,1,[],1,0,"",""
446,"SentinelTagC",2022,[],0,[],[],"",0,1,[],1,0,"",""
447,"SentinelPetrify",597,"[1,5]",0,[],[],"",0,"",[],1,0,"",16241
448,"SentinelPlayerUnholyMight",286,[1],0,[],[],"",0,"",[],1,0,"",16240
449,"SentinelPlayerTailwind",1066,[-10],0,[],[],"",0,"",[],1,0,"",16249
450,"SentinelDebilatate",1545,"[-10,-10]",0,[],[],"",0,"",[],1,0,"",16248
451,"PhylacteralLinkInvulnerable",371,[],0,[],[],"",0,1,[],1,0,"",""
452,"PhylacteralLinkVulnerable",372,[],0,[],[],"",7,"",[],1,0,"",""
453,"SentinelAngerAura",146,"[1,109,155,109,155,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
454,"SentinelDeterminationAura",139,"[1,2051,49,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
455,"SentinelFireResistAura",142,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
456,"SentinelPurityAura",141,"[1,34,0,0,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
457,"SentinelHatredAura",147,"[1,25,18,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
458,"SentinelGraceAura",140,"[1,2575,29,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
459,"SentinelColdResistAura",143,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
460,"SentinelHasteAura",149,"[1,16,16,9,0,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
461,"SentinelWrathAura",148,"[1,16,248,21,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
462,"SentinelDisciplineAura",145,"[1,217,30,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
463,"SentinelLightningResistAura",144,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
464,"SentinelZealotryAura",1251,"[1,15,39,10,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
465,"SentinelMalevolenceAura",1253,"[1,20,19,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
466,"SentinelAccelerating",236,"[-50,80,1]",0,[],[],"",0,"",[],1,0,"",16382
467,"SentinelResonating",1290,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",0,"",[],1,0,"",16383
468,"SentinelDiamond",240,"[1,1]",0,[],[],"",0,"",[],1,0,"",16384
469,"SentinelGloom",1291,"[10,40,1]",0,[],[],"",0,"",[],1,0,"",16385
470,"SentinelResistance",252,"[50,10,1]",0,[],[],"",0,"",[],1,0,"",16386
471,"SentinelMassive",249,"[30,40,40,1]",0,[],[],"",0,"",[],1,0,"",16387
472,"SentinelEchoing",247,"[100,100,1,1]",0,[],[],"",0,"",[],1,0,"",16388
473,"SentinelImpenetrable",250,"[100,100,100,0,0,0,1]",0,[],[],"",0,"",[],1,0,"",16389
474,"SentinelAdrenaline",1062,"[1,100,25,25,25,10]",0,[],[],"",0,"",[],1,0,"",16390
475,"SentinelEnduranceCharge",28,[],0,[],[],"",0,"",[],3,0,"",16391
476,"SentinelPowerCharge",29,[],0,[],[],"",0,"",[],3,0,"",16392
477,"SentinelFrenzyCharge",27,[],0,[],[],"",0,"",[],3,0,"",16393
478,"SentinelMalediction",1063,"[-10,10]",0,[],[],"",0,"",[],1,0,"",""
479,"LoseSoulEaterWhileNoUniqueInPresence",2037,[0],0,[],[],"",0,1,[16471],1,0,"",""
480,"TouchOfFire",2040,[],0,[],[],"",0,1,[],1,0,"",""
481,"TricksterAlternatingLessDamageTaken",2048,"[-40,-40]",0,[],[],"",0,1,[],1,0,"",""
482,"TricksterNearbyEnemyActionSpeedCap",2051,[],60,"[3,4]",[],"",0,1,[],1,0,"",""
483,"shrine_brineking_player",2052,"[0,100,100,1,20,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
484,"shrine_brineking_monster",2052,"[50,100,100,0,0,10,50,10,1]",0,[],[],255,0,1,[],1,0,"",""
485,"shrine_lunaris_player",2053,"[50,2,2,100,0,1]",0,[],[],"",0,1,[],1,0,"",""
486,"shrine_lunaris_monster",2053,"[50,2,0,50,-50,1]",0,[],[],255,0,1,[],1,0,"",""
487,"shrine_solaris_player",2054,"[50,1,1,100,0,1]",0,[],[],"",0,1,[],1,0,"",""
488,"shrine_solaris_monster",2054,"[50,1,1,50,10,1]",0,[],[],255,0,1,[],1,0,"",""
489,"shrine_arakaali_player",2055,"[50,15,15,-100,0,1]",0,[],[],"",0,1,[],1,0,"",""
490,"shrine_arakaali_monster",2055,"[50,10,0,-50,1,1]",0,[],[],255,0,1,[],1,0,"",""
491,"HealOnNearbyPlayerDeath",2068,[0],120,"[3,12]",[],"",0,1,[16970],1,0,"",""
492,"SanctumLessResolveDamageNonOwner",2113,[-30],0,[],[],"",0,1,[],1,0,"",""
493,"UniqueEnemyLifeReserved",2120,[0],30,"[3,4]",[],"",0,1,[1062],1,0,"",""
494,"CrucibleFrozen",2126,[100],0,[],[],"",0,1,[],1,0,"",""
495,"CrucibleDamageTakenLerp",900,"[-90,0,6000]",0,[],[],"",6,"",[],1,0,"",""
496,"UniqueRecoverMaximumLifeOnAlternatingCondition",2137,"[2,5]",0,[],[],"",0,1,[],1,0,"",""
497,"NoFireResistanceToDotWhileStationaryAura",2142,[],60,"[3,4]",[],"",0,1,[],1,0,"",""
498,"NearbyEnemiesHaveReducedCooldownRecovery",2145,[-10],60,[3],[],"",0,1,[],1,0,"",""
499,"GuardianAlternatingBlockChance",2159,"[50,50]",0,[],[],"",0,1,[],1,0,"",""
500,"ChampionNearbyEnemiesTaunted",1484,[],20,[3],[19],"",0,1,[],1,0,"",""
501,"RadianceSentinelEnemiesTaunted",1484,[],20,[3],[19],"",0,1,[],1,0,"",""
502,"CoverInAshNearbyEnemies",1484,[],30,[3],[20],"",0,1,[],1,0,"",""
503,"KilledAMetamorphInTheLast10Seconds",2182,[],0,[],[],"",10,"",[],1,0,"",""
504,"AncestrialTrialDestroyTotem",2187,[10000],0,[],[],"",0,1,[],1,0,"",""
505,"AncestralJadeEncaseEnemy",2195,"[100,-100]",0,[],[],"",5,"",[],3,0,"",""
506,"AncestralJadeEncaseAlly",2196,[-100],0,[],[],"",10,"",[],3,0,"",""
507,"KilledAHarbingerInTheLast10Seconds",2197,[],0,[],[],"",10,"",[],1,0,"",""
508,"ChieftainStationaryNearbyEnemiesFireDotResist",2202,"[-20,0]",0,[],[],"",0,1,[],1,0,"",""
509,"ChieftainStationaryNearbyEnemiesFireDotResistHardMode",2202,"[0,1]",0,[],[],"",0,1,[],1,0,"",""
510,"GuardianAlliesSpawnRelicsForYouOnKill",2208,[25],60,"[1,2]",[],"",0,1,[],1,0,"",""
511,"NgamahusEmbrace",2220,[0],1,[9],[],"",0,1,[18822],1,0,"",""
512,"KitavasEmbrace",2221,[0],1,[9],[],"",0,1,[18823],1,0,"",""
513,"TukohamasEmbrace",2222,[0],1,[9],[],"",0,1,[18824],1,0,"",""
514,"RongokuraisEmbrace",2223,"[0,0]",1,[9],[],"",0,1,"[18825,18825]",1,0,"",""
515,"TasaliosEmbrace",2224,[0],1,[9],[],"",0,1,[18826],1,0,"",""
516,"ArohonguisEmbrace",2225,[0],1,[9],[],"",0,1,[18827],1,0,"",""
517,"RamakosEmbrace",2226,[0],1,[9],[],"",0,1,[18828],1,0,"",""
518,"HinekorasEmbrace",2227,[0],1,[9],[],"",0,1,[18829],1,0,"",""
519,"TawhoasEmbrace",2228,[0],1,[9],[],"",0,1,[18830],1,0,"",""
