"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],7104,""
547,"559",0,[71],6627,""
548,"560",8,[71],6906,""
549,"561",7,[71],6395,""
550,"562",3,[71],6704,""
551,"564",2,[71],6726,""
552,"565",10,[71],7101,""
553,"566",13,[71],6642,""
554,"567",15,[71],6494,""
555,"568",18,[71],6510,""
556,"569",29,[71],6768,""
557,"570",30,[71],6790,""
558,"571",0,[72],6458,""
559,"572",8,[72],6719,""
560,"573",7,[72],6517,""
561,"574",3,[72],6686,""
562,"576",2,[72],6739,""
563,"577",10,[72],6417,""
564,"578",13,[72],6411,""
565,"579",15,[72],6697,""
566,"580",18,[72],6551,""
567,"581",24,[72],6698,""
568,"582",29,[72],6760,""
569,"575",0,[73],6458,""
570,"583",8,[73],6427,""
571,"584",7,[73],6667,""
572,"585",3,[73],6687,""
573,"586",4,[73],6796,""
574,"587",2,[73],6515,""
575,"588",10,[73],6908,""
576,"589",13,[73],6475,""
577,"590",15,[73],6707,""
578,"591",18,[73],6470,""
579,"592",30,[73],6930,""
580,"593",0,[74],6678,""
581,"594",8,[74],7120,""
582,"595",7,[74],6797,""
583,"596",3,[74],6819,""
584,"598",2,[74],6740,""
585,"599",10,[74],6503,""
586,"600",13,[74],6822,""
587,"601",15,[74],6494,""
588,"603",24,[74],6920,""
589,"605",30,[74],6930,""
590,"606",0,[75],6648,""
591,"607",8,[75],6430,""
592,"608",7,[75],6517,""
593,"609",3,[75],6539,""
594,"610",4,[75],6796,""
595,"611",2,[75],6727,""
596,"612",10,[75],6913,""
597,"613",13,[75],6646,""
598,"614",15,[75],6467,""
599,"615",18,[75],6552,""
600,"616",24,[75],6544,""
601,"618",30,[75],6688,""
602,"602",0,[76],6400,""
603,"604",8,[76],6906,""
604,"617",7,[76],6395,""
605,"619",3,[76],6704,""
606,"620",4,[76],6783,""
607,"621",2,[76],6726,""
608,"622",10,[76],7101,""
609,"623",13,[76],6642,""
610,"624",15,[76],6464,""
611,"625",18,[76],6664,""
612,"628",23,[76],6734,""
613,"626",24,[76],6802,""
614,"627",29,[76],6768,""
615,"629",0,[77],6420,""
616,"630",8,[77],6424,""
617,"631",7,[77],6797,""
618,"632",3,[77],6819,""
619,"634",2,[77],6452,""
620,"635",10,[77],6503,""
621,"636",13,[77],6822,""
622,"637",15,[77],6592,""
623,"638",18,[77],6509,""
624,"640",24,[77],6672,""
625,"641",29,[77],6423,""
626,"642",30,[77],6930,""
627,"639",0,[78],6458,""
628,"643",8,[78],6430,""
629,"644",7,[78],6667,""
630,"645",3,[78],6686,""
631,"646",4,[78],6796,""
632,"648",10,[78],6417,""
633,"649",13,[78],6411,""
634,"650",15,[78],6697,""
635,"651",18,[78],6551,""
636,"652",24,[78],6812,""
637,"653",29,[78],6760,""
638,"654",30,[78],6894,""
639,"692",0,[79],6416,""
640,"647",8,[79],6696,""
641,"656",7,[79],6653,""
642,"657",10,[79],6757,""
643,"658",3,[79],6819,""
644,"660",2,[79],6715,""
645,"661",15,[79],6592,""
646,"662",13,[79],6645,""
647,"663",18,[79],6509,""
648,"664",24,[79],6920,""
649,"665",29,[79],6759,""
650,"666",30,[79],6688,""
651,"667",0,[80],6400,""
652,"668",8,[80],6906,""
653,"669",7,[80],6395,""
654,"670",3,[80],6704,""
655,"671",4,[80],6785,""
656,"672",2,[80],6714,""
657,"673",10,[80],6701,""
658,"674",13,[80],6665,""
659,"675",15,[80],6464,""
660,"676",18,[80],6510,""
661,"677",24,[80],6670,""
662,"678",29,[80],6724,""
663,"679",30,[80],6688,""
664,"680",0,[81],6674,""
665,"681",8,[81],6491,""
666,"682",7,[81],6517,""
667,"683",3,[81],6539,""
668,"684",4,[81],6796,""
669,"685",2,[81],6727,""
670,"686",10,[81],6883,""
671,"687",13,[81],6776,""
672,"688",15,[81],6467,""
673,"689",18,[81],6470,""
674,"690",24,[81],6543,""
675,"691",30,[81],6688,""
