"rownum","Id","MonsterVarietiesKey","i32","rid","bool","bool","i32","i32","bool","rid","rid","i32","bool","i32","string","bool","bool","i32"
386,402,7693,144,3438,1,1,0,0,"","","",0,"",0,"","",1,0
387,403,7694,144,3438,1,1,0,0,"","","",0,"",0,"","",1,0
388,404,7695,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
389,405,7696,144,3440,1,1,0,0,"","","",0,"",0,"","",1,0
390,406,1579,144,949,1,1,0,0,"","","",0,"",0,"","",1,0
391,407,7785,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
392,408,2129,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
393,409,5892,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
394,410,7780,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
395,411,"",88,"",1,1,0,0,"","","",0,"",0,"","",1,0
396,412,7707,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
397,413,7805,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
398,414,7860,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
399,415,7770,144,337,1,1,0,0,"","","",0,"",0,"","",1,0
400,416,7891,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
401,417,7869,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
402,418,7881,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
403,419,7780,144,1883,1,1,0,0,"","","",0,"",0,"","",1,0
404,420,7980,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
405,421,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
406,422,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
407,423,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
408,424,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
409,425,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
410,426,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
411,427,8036,144,"","",1,0,0,"","","",0,"",0,"","",1,0
412,428,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
413,429,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
414,430,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
415,431,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
416,432,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
417,433,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
418,434,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
419,435,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
420,436,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
421,437,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
422,438,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
423,439,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
424,440,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
425,441,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
426,442,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
427,443,8013,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
428,444,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
429,445,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
430,446,7480,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
431,447,4674,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
432,448,"",90,"",1,1,0,0,"","","",0,"",0,"","",1,0
433,449,8154,144,"","",1,0,0,"","","",0,"",0,"","",1,0
434,450,3178,144,"","",1,0,0,"","","",0,"",0,"","",1,0
435,451,8197,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
436,452,8198,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
437,453,8199,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
438,454,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
439,455,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
440,456,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
441,457,1579,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
442,458,8204,144,"","",1,0,0,"","","",0,"",0,"","",1,0
443,459,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
444,460,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
445,461,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
446,462,8206,144,"","",1,0,0,"","","",0,"",0,"","",1,0
447,463,8200,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
448,464,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
449,465,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
450,466,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
451,467,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
452,468,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
453,469,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
454,470,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
455,471,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
456,472,1579,144,"","",1,0,0,"","","",0,"",0,"","",1,0
457,473,"",92,"","",1,0,0,"","","",0,"",0,"","",1,0
458,474,8208,144,"","",1,0,0,"","","",0,"",0,"","",1,0
459,475,8230,144,"","",1,0,0,"","","",0,"",0,"","",1,0
460,476,8201,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
461,477,8219,144,"","",1,0,0,"","","",0,"",0,"","",1,0
462,478,8220,144,"","",1,0,0,"","","",0,"",0,"","",1,0
463,479,8221,144,"","",1,0,0,"","","",0,"",0,"","",1,0
464,480,8209,144,"",1,"",0,0,"","","",0,"",0,"","",1,0
465,481,"",93,"","",1,0,0,"","","",0,"",0,"","",1,0
466,482,"",94,"","",1,0,0,"","","",0,"",0,"","",1,0
467,483,"",95,"","",1,0,0,"","","",0,"",0,"","",1,0
468,484,8183,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
469,485,8184,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
470,486,3179,144,"","",1,0,0,"","","",0,"",0,"","",1,0
471,487,8205,144,"","",1,0,0,"","","",0,"",0,"","",1,0
472,488,8182,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
473,489,5292,144,"","",1,0,0,"","","",0,"",0,"","",1,0
474,490,8256,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
475,491,8409,144,"","","",0,0,"","","",0,"",0,"","",1,0
476,492,8300,144,"",1,"",0,0,"","","",0,"",0,"","",1,0
477,493,8371,144,"","",1,0,0,"","","",0,"",0,"","",1,0
478,494,"",102,"",1,"",0,0,"","","",0,"",0,"","",1,0
479,495,"",96,"",1,"",0,0,"","","",0,"",0,"","",1,0
480,496,"",99,"",1,"",0,0,"","","",0,"",0,"","",1,0
481,497,"",103,"",1,"",0,0,"","","",0,"",0,"","",1,0
482,498,"",97,"",1,"",0,0,"","","",0,"",0,"","",1,0
483,499,"",100,"",1,"",0,0,"","","",0,"",0,"","",1,0
484,500,"",104,"",1,"",0,0,"","","",0,"",0,"","",1,0
485,501,"",98,"",1,"",0,0,"","","",0,"",0,"","",1,0
486,502,"",101,"",1,"",0,0,"","","",0,"",0,"","",1,0
487,503,8392,144,"","",1,0,15,1,"","",0,"",0,"","",1,0
488,504,8410,144,"","","",0,0,"","","",0,"",0,"","",1,0
489,505,8412,144,"","",1,0,0,"","","",0,"",0,"","",1,0
490,507,8328,144,"",1,"",0,0,"","","",0,"",0,"","",1,0
491,508,8294,144,"","","",0,0,"","","",0,"",0,"","",1,0
492,509,8393,144,"","",1,0,0,"","","",0,"",0,"","",1,0
493,510,8397,144,"","",1,0,0,"","","",0,"",0,"","",1,0
494,511,8398,144,"","",1,0,0,1,"","",0,1,0,"","",1,0
495,512,8395,144,"","","",0,0,"","","",0,"",0,"","",1,0
496,513,8403,144,"","",1,0,0,"","","",0,"",0,"","",1,0
497,514,8393,144,"","",1,15,0,"","","",0,"",0,"","",1,0
498,515,8393,144,"","",1,-15,0,"","","",0,"",0,"","",1,0
499,516,8411,144,"","","",0,0,"","","",0,"",0,"","",1,0
500,517,8392,144,"","",1,0,-30,1,"","",0,"",0,"","",1,0
501,518,8396,144,"","","",0,0,1,"","",0,"",0,"","",1,0
502,519,8394,144,"","",1,0,0,1,"","",0,"",0,"","",1,0
503,520,1278,144,"","",1,0,0,"","","",0,"",0,"","",1,0
504,521,8439,144,"","",1,0,0,"","","",0,"",0,"","",1,0
505,522,8603,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
506,523,8656,144,"","","",0,0,"","","",0,"",12,"","",1,0
507,524,8527,144,"",1,1,0,0,"","","",0,"",12,"","",1,0
508,525,8528,144,"",1,1,0,0,"","","",0,"",12,"","",1,0
509,526,3163,144,"","",1,0,0,"","","",0,"",30,"","",1,0
510,527,"",117,"",1,"",0,0,"","","",0,"",10,"","",1,0
511,528,8486,144,"","","",0,0,1,"","",0,1,0,"","",1,0
512,529,"",118,"",1,"",0,0,"","","",0,"",15,"","",1,0
513,530,8734,144,"","",1,0,0,"","","",0,"",0,"","",1,0
514,531,5616,144,"",1,1,8,8,"","","",0,"",0,"","",1,0
515,532,5619,144,"",1,1,0,0,"","","",0,"",45,"","",1,0
516,533,5889,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
517,534,5948,144,"","",1,0,0,"","","",0,"",0,"","",1,0
518,535,"",119,"",1,1,0,0,"","","",0,"",40,"","",1,0
519,536,5483,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
520,537,5507,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
521,538,8463,144,5046,"",1,0,0,"","","",0,"",0,"","",1,0
522,539,8487,144,"","","",0,0,1,"","",0,1,40,"","",1,0
523,540,8445,144,"","",1,0,0,1,"","",0,"",0,"","",1,0
524,541,5095,144,"","","",0,0,1,"","",0,"",0,"","",1,0
525,542,6271,144,"","","",0,0,"","","",0,"",0,"","",1,0
526,543,7356,144,"","",1,0,0,"","","",0,1,0,"","",1,0
527,544,8750,144,"","","",0,0,"","","",0,"",0,"","",1,0
528,545,8751,144,"","","",0,0,"","","",0,"",0,"","",1,0
529,546,8752,144,"","","",0,0,"","","",0,"",0,"","",1,0
530,547,8753,144,"","","",0,0,"","","",0,"",0,"","",1,0
531,548,8458,144,"","","",0,0,"","","",0,"",0,"","",1,0
532,549,8754,144,"","","",0,0,"","","",0,"",20,"","",1,0
533,550,8875,144,"","",1,0,0,"","","",0,"",0,"","",1,0
534,551,8876,144,"","",1,0,0,"","","",0,"",0,"","",1,0
535,552,8892,144,"","",1,0,0,"","","",0,"",0,"","",1,0
536,553,8879,144,"","",1,0,0,"","","",0,"",0,"","",1,0
537,554,8880,144,"","",1,0,0,"","","",0,"",0,"","",1,0
538,555,8893,144,"","",1,0,0,"","","",0,"",0,"","",1,0
539,556,8809,144,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
540,557,8810,144,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
541,558,8895,144,"","","",0,0,1,"","",0,"",0,"","","",0
542,559,8896,144,"","","",0,0,1,"","",0,"",0,"","","",0
543,560,8897,144,"","","",0,0,1,"","",0,"",0,"","","",0
544,561,"",120,"",1,1,0,12,1,"","",0,"",0,"squad",1,1,0
545,562,8770,144,"","",1,0,0,"","","",0,1,0,"","",1,0
546,563,9021,144,"","",1,0,0,"","","",0,1,0,"voidzone",1,1,0
547,564,8966,144,"","",1,0,0,"","","",0,"",0,"","",1,0
548,565,2333,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
549,566,939,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
550,567,"",121,"",1,1,0,0,1,"","",0,1,0,"temp_minion","",1,0
551,568,506,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
552,569,9011,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
553,570,9012,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
554,571,9013,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
555,572,9043,144,"","",1,0,8,1,"","",0,"",0,"","",1,0
556,573,8946,144,"","",1,0,0,1,"","",0,1,0,"","",1,0
557,574,9051,144,"",1,1,0,0,"","","",0,1,0,"","",1,0
558,575,6825,144,"","",1,0,0,1,"","",0,1,0,"","",1,0
559,576,9132,144,"","","",0,0,"","","",0,"",0,"","",1,0
560,577,9219,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
561,578,5479,144,"","",1,0,0,1,"","",0,1,15,"","",1,0
562,579,8030,144,"","","",0,0,"","","",0,"",30,"my_ranged_snakes",1,1,0
563,580,5503,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
564,581,5574,144,"","",1,0,0,1,"","",0,1,15,"","",1,0
565,582,5333,144,"","",1,0,0,1,"","",0,1,15,"","",1,0
566,583,5612,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
567,584,5829,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
568,585,5917,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
569,586,6090,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
570,587,5315,144,"","",1,0,0,1,"","",0,1,10,"","",1,0
571,588,5587,144,"","",1,0,0,1,"","",0,1,15,"","",1,0
572,589,9254,144,"",1,1,0,0,"","","",0,"",10,"","",1,1000
573,590,9278,144,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
574,591,8114,144,"","",1,0,0,"","","",0,"",0,"inert_banners",1,1,0
575,592,9221,144,"","",1,0,0,1,"","",0,1,15,"","",1,0
576,593,4711,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
577,594,4712,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
578,595,4710,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
579,596,4707,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
580,597,4704,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
581,598,"",122,"","",1,0,0,1,"","",0,1,0,"","",1,0
582,599,9222,144,"",1,1,0,0,"","","",0,"",0,"voodoo_doll","",1,0
583,600,9223,144,"",1,1,0,0,1,"","",0,1,0,"crystals",1,1,0
584,601,5112,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
585,602,9281,144,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
586,603,5284,144,"","","",0,0,"","","",0,"",0,"","",1,0
587,604,5285,144,"","","",0,0,"","","",0,"",0,"","",1,0
588,605,5286,144,"","","",0,0,"","","",0,"",0,"","",1,0
589,606,5287,144,"","","",0,0,"","","",0,"",0,"","",1,0
590,607,5288,144,"","","",0,0,"","","",0,"",0,"","",1,0
591,608,9279,144,"","",1,0,0,"","","",0,"",0,"mega_tentacles",1,1,0
592,609,9218,144,"",1,"",0,0,"","","",0,"",0,"","",1,0
593,610,9239,144,"",1,1,0,0,"","","",0,"",0,"minotaur","",1,0
594,611,3175,144,"","",1,0,0,1,"","",0,1,0,"","",1,0
595,612,3013,144,"","",1,0,0,"","","",0,"",0,"","",1,0
596,613,5322,144,"","",1,0,0,"","","",0,"",10,"","",1,0
597,614,4354,144,482,1,1,0,0,"","","",0,"",0,"","",1,0
598,615,6001,144,"","",1,0,0,1,"","",0,"",0,"","",1,0
599,616,5550,144,"",1,1,0,0,1,"","",0,1,0,"","",1,0
600,617,9474,144,"",1,1,0,0,"","","",0,"",0,"volatiles",1,1,0
601,618,9471,144,"",1,1,0,0,1,"","",0,"",0,"volatiles",1,1,0
602,619,9472,144,"",1,1,0,0,"","","",0,"",0,"vortexes",1,1,0
603,620,9428,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
604,621,4701,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
605,622,4689,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
606,623,9452,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
607,624,9445,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
608,625,8735,144,"","",1,0,0,"","","",0,"",10,"","",1,0
609,626,9541,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
610,627,9542,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
611,628,9543,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
612,629,9220,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
613,630,9605,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
614,631,9604,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
615,632,9679,144,"","",1,10,0,"","","",0,"",0,"","",1,0
616,633,9678,144,"","",1,0,0,"","","",0,1,0,"","",1,500
617,634,9573,144,"","",1,0,0,"","","",0,1,0,"clones",1,1,0
618,635,7293,144,"",1,1,0,0,"","","",0,"",0,"jade_rocks",1,1,0
619,636,9768,144,"","",1,0,0,1,"","",0,"",0,"","",1,0
620,637,8898,144,"","","",0,0,1,"","",0,"",0,"","","",0
621,638,5352,144,"",1,1,0,0,"","","",0,"",20,"","",1,500
622,639,"",138,1959,"",1,0,0,"","","",0,"",0,"","",1,0
623,640,9803,144,"",1,1,0,0,"","","",0,1,0,"orbs",1,1,0
624,641,"",139,"",1,1,0,0,"","","",0,"",0,"","",1,0
625,642,9950,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
626,643,9943,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
627,644,9945,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
628,645,9947,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
629,646,9944,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
630,647,9946,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
631,648,9948,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
632,649,9951,144,"","","",0,0,"","","",0,"",12,"","",1,0
633,650,"",140,"",1,1,0,0,"","","",0,"",0,"fabrications",1,1,0
634,651,1279,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
635,652,5883,144,1379,1,1,0,0,"","","",0,"",0,"","",1,0
636,653,9958,144,"",1,1,0,0,"","","",0,"",0,"","",1,0
637,654,8947,144,"",1,1,0,0,"","","",0,"",0,"volatiles",1,1,0
638,655,6076,144,"","",1,0,0,"","","",0,"",0,"","",1,0
