"rownum","Id","BaseItem","UniqueCraft","bool","i32","CraftItemType","Name","CraftTag","bool"
318,"Metadata/Items/Armours/Boots/BootsDex1",6197,"","",2,3,"","",""
319,"Metadata/Items/Armours/Boots/BootsDex2",6198,"","",2,3,"","",""
320,"Metadata/Items/Armours/Boots/BootsDex3",6199,"","",2,3,"","",""
321,"Metadata/Items/Armours/Boots/BootsDex4",6200,"","",2,3,"","",""
322,"Metadata/Items/Armours/Boots/BootsDex5",6201,"","",2,3,"","",""
323,"Metadata/Items/Armours/Boots/BootsDex6",6202,"","",2,3,"","",""
324,"Metadata/Items/Armours/Boots/BootsDex7",6203,"","",2,3,"","",""
325,"Metadata/Items/Armours/Boots/BootsDex8",6204,"","",2,3,"","",""
326,"Metadata/Items/Armours/Boots/BootsDex9",6205,"","",2,3,"","",""
327,"Metadata/Items/Armours/Boots/BootsInt1",6211,"","",3,3,"","",""
328,"Metadata/Items/Armours/Boots/BootsInt2",6212,"","",3,3,"","",""
329,"Metadata/Items/Armours/Boots/BootsInt3",6213,"","",3,3,"","",""
330,"Metadata/Items/Armours/Boots/BootsInt4",6214,"","",3,3,"","",""
331,"Metadata/Items/Armours/Boots/BootsInt5",6215,"","",3,3,"","",""
332,"Metadata/Items/Armours/Boots/BootsInt6",6216,"","",3,3,"","",""
333,"Metadata/Items/Armours/Boots/BootsInt7",6217,"","",3,3,"","",""
334,"Metadata/Items/Armours/Boots/BootsInt8",6218,"","",3,3,"","",""
335,"Metadata/Items/Armours/Boots/BootsInt9",6219,"","",3,3,"","",""
336,"Metadata/Items/Armours/Boots/BootsStrDex1",6225,"","",4,3,"","",""
337,"Metadata/Items/Armours/Boots/BootsStrDex2",6226,"","",4,3,"","",""
338,"Metadata/Items/Armours/Boots/BootsStrDex3",6227,"","",4,3,"","",""
339,"Metadata/Items/Armours/Boots/BootsStrDex4",6228,"","",4,3,"","",""
340,"Metadata/Items/Armours/Boots/BootsStrDex5",6229,"","",4,3,"","",""
341,"Metadata/Items/Armours/Boots/BootsStrDex6",6230,"","",4,3,"","",""
342,"Metadata/Items/Armours/Boots/BootsStrDex7",6231,"","",4,3,"","",""
343,"Metadata/Items/Armours/Boots/BootsStrDex8",6232,"","",4,3,"","",""
344,"Metadata/Items/Armours/Boots/BootsStrInt1",6235,"","",6,3,"","",""
345,"Metadata/Items/Armours/Boots/BootsStrInt2",6236,"","",6,3,"","",""
346,"Metadata/Items/Armours/Boots/BootsStrInt3",6237,"","",6,3,"","",""
347,"Metadata/Items/Armours/Boots/BootsStrInt4",6238,"","",6,3,"","",""
348,"Metadata/Items/Armours/Boots/BootsStrInt5",6239,"","",6,3,"","",""
349,"Metadata/Items/Armours/Boots/BootsStrInt6",6240,"","",6,3,"","",""
350,"Metadata/Items/Armours/Boots/BootsStrInt7",6241,"","",6,3,"","",""
351,"Metadata/Items/Armours/Boots/BootsStrInt8",6242,"","",6,3,"","",""
352,"Metadata/Items/Armours/Boots/BootsDexInt1",6245,"","",5,3,"","",""
353,"Metadata/Items/Armours/Boots/BootsDexInt2",6246,"","",5,3,"","",""
354,"Metadata/Items/Armours/Boots/BootsDexInt3",6247,"","",5,3,"","",""
355,"Metadata/Items/Armours/Boots/BootsDexInt4",6248,"","",5,3,"","",""
356,"Metadata/Items/Armours/Boots/BootsDexInt5",6249,"","",5,3,"","",""
357,"Metadata/Items/Armours/Boots/BootsDexInt6",6250,"","",5,3,"","",""
358,"Metadata/Items/Armours/Boots/BootsDexInt7",6251,"","",5,3,"","",""
359,"Metadata/Items/Armours/Boots/BootsDexInt8",6252,"","",5,3,"","",""
360,"Metadata/Items/Armours/Boots/BootsDexInt9",6253,"","",5,3,"","",""
361,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand1",5393,"","",0,22,"","",""
362,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand2",5394,"","",0,22,"","",""
363,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand3",5395,"","",0,22,"","",""
364,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand4",5396,"","",0,22,"","",""
365,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand5",5397,"","",0,22,"","",""
366,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand6",5398,"","",0,22,"","",""
367,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM1",5399,"","",0,22,"","",""
368,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand7",5400,"","",0,22,"","",""
369,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand8",5401,"","",0,22,"","",""
370,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand9",5402,"","",0,22,"","",""
371,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand10",5403,"","",0,22,"","",""
372,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand11",5404,"","",0,22,"","",""
373,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM2",5405,"","",0,22,"","",""
374,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand12",5406,"","",0,22,"","",""
375,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand13",5407,"","",0,22,"","",""
376,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand14",5408,"","",0,22,"","",""
377,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand15",5409,"","",0,22,"","",""
378,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand16",5410,"","",0,22,"","",""
379,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM3",5411,"","",0,22,"","",""
380,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion1",5415,"","",0,22,"","",""
381,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion2",5416,"","",0,22,"","",""
382,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandAtlas1",5417,"","",0,22,"","",""
383,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger1",5419,"","",0,8,"","",""
384,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger2",5420,"","",0,8,"","",""
385,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger3",5421,"","",0,9,"","",""
386,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger4",5422,"","",0,8,"","",""
387,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger5",5423,"","",0,9,"","",""
388,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger6",5424,"","",0,9,"","",""
389,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger7",5425,"","",0,9,"","",""
390,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger8",5426,"","",0,9,"","",""
391,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM1",5427,"","",0,8,"","",""
392,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger9",5428,"","",0,8,"","",""
393,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger10",5429,"","",0,9,"","",""
394,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger11",5430,"","",0,8,"","",""
395,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger12",5431,"","",0,9,"","",""
396,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger13",5432,"","",0,9,"","",""
397,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger14",5433,"","",0,9,"","",""
398,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger15",5434,"","",0,9,"","",""
399,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM2",5435,"","",0,8,"","",""
400,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger16",5436,"","",0,8,"","",""
401,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger17",5437,"","",0,9,"","",""
402,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger18",5438,"","",0,8,"","",""
403,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger19",5439,"","",0,9,"","",""
404,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger20",5440,"","",0,9,"","",""
405,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger21",5441,"","",0,9,"","",""
406,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger22",5442,"","",0,9,"","",""
407,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM3",5443,"","",0,8,"","",""
408,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw1",5450,"","",0,21,"","",""
409,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw2",5451,"","",0,21,"","",""
410,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw3",5452,"","",0,21,"","",""
411,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw4",5453,"","",0,21,"","",""
412,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw5",5454,"","",0,21,"","",""
413,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw6",5455,"","",0,21,"","",""
414,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw7",5456,"","",0,21,"","",""
415,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw8",5457,"","",0,21,"","",""
416,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM1",5458,"","",0,21,"","",""
417,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw9",5459,"","",0,21,"","",""
418,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw10",5460,"","",0,21,"","",""
419,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw11",5461,"","",0,21,"","",""
420,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw12",5462,"","",0,21,"","",""
421,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw13",5463,"","",0,21,"","",""
422,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw14",5464,"","",0,21,"","",""
423,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw15",5465,"","",0,21,"","",""
424,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM2",5466,"","",0,21,"","",""
425,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw16",5467,"","",0,21,"","",""
426,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw17",5468,"","",0,21,"","",""
427,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw18",5469,"","",0,21,"","",""
428,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw19",5470,"","",0,21,"","",""
429,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw20",5471,"","",0,21,"","",""
430,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw21",5472,"","",0,21,"","",""
431,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw22",5473,"","",0,21,"","",""
432,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM3",5474,"","",0,21,"","",""
433,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1",5478,"","",0,15,"","",""
434,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe2",5479,"","",0,15,"","",""
435,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe3",5480,"","",0,15,"","",""
436,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe4",5481,"","",0,15,"","",""
437,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe5",5482,"","",0,15,"","",""
438,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe6",5483,"","",0,15,"","",""
439,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe7",5484,"","",0,15,"","",""
440,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe8",5485,"","",0,15,"","",""
441,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM1",5486,"","",0,15,"","",""
442,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe9",5487,"","",0,15,"","",""
443,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe10",5488,"","",0,15,"","",""
444,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe11",5489,"","",0,15,"","",""
445,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe12",5490,"","",0,15,"","",""
446,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe13",5491,"","",0,15,"","",""
447,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe14",5492,"","",0,15,"","",""
448,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe15",5493,"","",0,15,"","",""
449,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM2",5494,"","",0,15,"","",""
450,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe16",5495,"","",0,15,"","",""
451,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe17",5496,"","",0,15,"","",""
452,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe18",5497,"","",0,15,"","",""
453,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe19",5498,"","",0,15,"","",""
454,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe20",5499,"","",0,15,"","",""
455,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe21",5500,"","",0,15,"","",""
456,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe22",5501,"","",0,15,"","",""
457,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM3",5502,"","",0,15,"","",""
458,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword1",5508,"","",0,17,"","",""
459,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword2",5509,"","",0,17,"","",""
460,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword3",5510,"","",0,17,"","",""
461,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword4",5511,"","",0,17,"","",""
462,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword5",5512,"","",0,17,"","",""
463,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword6",5513,"","",0,17,"","",""
464,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword7",5514,"","",0,17,"","",""
465,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8",5515,"","",0,17,"","",""
466,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM1",5516,"","",0,17,"","",""
467,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword9",5517,"","",0,17,"","",""
468,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword10",5518,"","",0,17,"","",""
469,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword11",5519,"","",0,17,"","",""
470,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword12",5520,"","",0,17,"","",""
471,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword13",5521,"","",0,17,"","",""
472,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword14",5522,"","",0,17,"","",""
473,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword15",5523,"","",0,17,"","",""
474,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM2",5524,"","",0,17,"","",""
475,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword16",5525,"","",0,17,"","",""
476,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword17",5526,"","",0,17,"","",""
477,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword18",5527,"","",0,17,"","",""
478,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword19",5528,"","",0,17,"","",""
479,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword20",5529,"","",0,17,"","",""
480,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword21",5530,"","",0,17,"","",""
481,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword22",5531,"","",0,17,"","",""
482,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM3",5532,"","",0,17,"","",""
483,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier1",5536,"","",0,17,"","",""
484,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier2",5537,"","",0,17,"","",""
485,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier3",5538,"","",0,17,"","",""
486,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier4",5539,"","",0,17,"","",""
487,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier5",5540,"","",0,17,"","",""
488,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier6",5541,"","",0,17,"","",""
489,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier7",5542,"","",0,17,"","",""
490,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier8",5543,"","",0,17,"","",""
491,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM1",5544,"","",0,17,"","",""
492,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier9",5545,"","",0,17,"","",""
493,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier10",5546,"","",0,17,"","",""
494,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier11",5547,"","",0,17,"","",""
495,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier12",5548,"","",0,17,"","",""
496,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier13",5549,"","",0,17,"","",""
497,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier14",5550,"","",0,17,"","",""
498,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier15",5551,"","",0,17,"","",""
499,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM2",5552,"","",0,17,"","",""
500,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier16",5553,"","",0,17,"","",""
501,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier17",5554,"","",0,17,"","",""
502,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier18",5555,"","",0,17,"","",""
503,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier19",5556,"","",0,17,"","",""
504,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier20",5557,"","",0,17,"","",""
505,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier21",5558,"","",0,17,"","",""
506,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier22",5559,"","",0,17,"","",""
507,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM3",5560,"","",0,17,"","",""
508,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace1",5561,"","",0,12,"","",""
509,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace2",5562,"","",0,12,"","",""
510,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace3",5563,"","",0,12,"","",""
511,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace4",5564,"","",0,12,"","",""
512,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5",5565,"","",0,12,"","",""
513,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace6",5566,"","",0,12,"","",""
514,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace7",5567,"","",0,12,"","",""
515,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace8",5568,"","",0,12,"","",""
516,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM1",5569,"","",0,12,"","",""
517,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace9",5570,"","",0,12,"","",""
518,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace10",5571,"","",0,12,"","",""
519,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace11",5572,"","",0,12,"","",""
520,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace12",5573,"","",0,12,"","",""
521,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace13",5574,"","",0,12,"","",""
522,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace14",5575,"","",0,12,"","",""
523,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace15",5576,"","",0,12,"","",""
524,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM2",5577,"","",0,12,"","",""
525,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace16",5578,"","",0,12,"","",""
526,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace17",5579,"","",0,12,"","",""
527,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace18",5580,"","",0,12,"","",""
528,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace19",5581,"","",0,12,"","",""
529,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace20",5582,"","",0,12,"","",""
530,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace21",5583,"","",0,12,"","",""
531,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace22",5584,"","",0,12,"","",""
532,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM3",5585,"","",0,12,"","",""
533,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre1",5589,"","",0,13,"","",""
534,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre2",5590,"","",0,13,"","",""
535,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre3",5591,"","",0,13,"","",""
536,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre4",5592,"","",0,13,"","",""
537,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre5",5593,"","",0,13,"","",""
538,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre6",5594,"","",0,13,"","",""
539,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre7",5595,"","",0,13,"","",""
540,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre8",5596,"","",0,13,"","",""
541,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM1",5597,"","",0,13,"","",""
542,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre9",5598,"","",0,13,"","",""
543,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre10",5599,"","",0,13,"","",""
544,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre11",5600,"","",0,13,"","",""
545,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre12",5601,"","",0,13,"","",""
546,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre13",5602,"","",0,13,"","",""
547,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre14",5603,"","",0,13,"","",""
548,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre15",5604,"","",0,13,"","",""
549,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM2",5605,"","",0,13,"","",""
550,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre16",5606,"","",0,13,"","",""
551,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre17",5607,"","",0,13,"","",""
552,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre18",5608,"","",0,13,"","",""
553,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre19",5609,"","",0,13,"","",""
554,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre20",5610,"","",0,13,"","",""
555,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre21",5611,"","",0,13,"","",""
556,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre22",5612,"","",0,13,"","",""
557,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM3",5613,"","",0,13,"","",""
558,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow1",5617,"","",0,10,"","",""
559,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow2",5618,"","",0,10,"","",""
560,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow3",5619,"","",0,10,"","",""
561,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow4",5620,"","",0,10,"","",""
562,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow5",5621,"","",0,10,"","",""
563,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow6",5622,"","",0,10,"","",""
564,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow7",5623,"","",0,10,"","",""
565,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow8",5624,"","",0,10,"","",""
566,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM1",5625,"","",0,10,"","",""
567,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow9",5626,"","",0,10,"","",""
568,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow10",5627,"","",0,10,"","",""
569,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow11",5628,"","",0,10,"","",""
570,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow12",5629,"","",0,10,"","",""
571,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow13",5630,"","",0,10,"","",""
572,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow14",5631,"","",0,10,"","",""
573,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow15",5632,"","",0,10,"","",""
574,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM2",5633,"","",0,10,"","",""
575,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow16",5634,"","",0,10,"","",""
576,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow17",5635,"","",0,10,"","",""
577,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow18",5636,"","",0,10,"","",""
578,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow19",5637,"","",0,10,"","",""
579,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow20",5638,"","",0,10,"","",""
580,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow21",5639,"","",0,10,"","",""
581,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow22",5640,"","",0,10,"","",""
582,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM3",5641,"","",0,10,"","",""
583,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff1",5646,"","",0,19,"","",""
584,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff2",5647,"","",0,19,"","",""
585,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff3",5648,"","",0,19,"","",""
586,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff4",5649,"","",0,20,"","",""
