"rownum","BaseItemType","i32","i32"
1544,1988,0,0
1545,1986,0,0
1546,714,0,0
1547,710,0,0
1548,717,0,0
1549,713,0,0
1550,793,300,510
1551,482,250,338
1552,415,220,0
1553,1071,210,0
1554,648,150,97
1555,722,130,113
1556,724,80,65
1557,490,175,131
1558,2040,130,80
1559,2042,80,40
1560,2026,230,200
1561,2027,180,0
1562,2041,80,40
1563,2043,250,140
1564,723,80,65
1565,725,250,229
1566,604,120,131
1567,603,180,200
1568,1124,335,650
1569,461,95,131
1570,925,95,97
1571,911,70,97
1572,947,190,338
1573,910,320,480
1574,1569,160,165
1575,566,110,88
1576,929,30,97
1577,565,70,42
1578,1909,80,131
1579,564,70,42
1580,563,215,136
1581,1861,80,165
1582,5269,6,0
1583,1732,640,821
1584,1733,300,377
1585,1734,200,181
1586,1727,260,266
1587,1729,160,106
1588,1735,160,322
1589,1731,460,489
1590,1728,160,106
1591,1730,500,370
1592,397,65,97
1593,418,0,0
1594,598,160,131
1595,462,55,131
1596,1122,320,0
1597,1250,0,0
1598,1138,80,97
1599,1248,100,97
1600,1252,0,0
1601,1251,0,0
1602,1242,0,0
1603,1244,0,0
1604,1243,0,0
1605,1245,0,0
1606,619,0,166
1607,621,0,97
1608,620,0,97
1609,618,0,236
1610,615,0,166
1611,617,0,97
1612,616,0,97
1613,614,0,236
1614,611,0,132
1615,613,0,62
1616,612,0,62
1617,610,0,201
1618,607,0,132
1619,609,0,62
1620,608,0,62
1621,606,0,201
1622,10095,10,0
1623,10096,0,0
1624,4888,0,0
1625,10048,0,0
1626,10046,0,0
1627,10047,0,0
1628,10045,0,0
1629,10044,0,0
1630,10043,0,0
1631,10042,0,0
1632,10041,0,0
1633,342,0,0
1634,341,0,0
1635,340,0,0
1636,339,0,0
1637,363,1,0
1638,362,1,0
1639,369,0,0
1640,368,0,0
1641,367,0,0
1642,366,0,0
1643,365,0,0
1644,364,0,0
1645,361,0,0
1646,4887,0,0
1647,2233,210,355
1648,2210,210,355
1649,2271,210,441
1650,1703,210,441
1651,1991,0,0
1652,1999,0,0
1653,1173,0,0
1654,679,0,0
1655,1958,0,0
1656,1033,210,355
1657,1268,0,0
1658,1267,0,0
1659,1271,0,0
1660,1270,0,0
1661,1269,0,0
1662,1266,0,0
1663,1265,0,0
1664,1264,0,0
1665,1334,0,0
1666,1333,0,0
1667,1332,0,0
1668,1331,0,0
1669,1330,0,0
1670,1329,0,0
1671,1328,0,0
1672,1327,0,0
1673,1326,0,0
1674,1325,0,0
1675,1324,0,0
1676,1323,0,0
1677,1322,0,0
1678,1321,0,0
1679,1320,0,0
1680,1319,0,0
1681,1318,0,0
1682,1317,0,0
1683,1316,0,0
1684,1315,0,0
1685,1314,0,0
1686,1313,0,0
1687,1312,0,0
1688,1311,0,0
1689,1310,0,0
1690,1309,0,0
1691,1308,0,0
1692,1307,0,0
1693,1306,0,0
1694,1305,0,0
1695,1304,0,0
1696,1303,0,0
1697,1302,0,0
1698,1301,0,0
1699,1300,0,0
1700,1299,0,0
1701,1298,0,0
1702,1297,0,0
1703,1296,0,0
1704,1295,0,0
1705,1294,0,0
1706,1293,0,0
1707,1292,0,0
1708,1291,0,0
1709,1290,0,0
1710,1289,0,0
1711,1288,0,0
1712,1287,0,0
1713,1286,0,0
1714,1285,0,0
1715,1284,0,0
1716,1283,0,0
1717,1282,0,0
1718,1281,0,0
1719,1280,0,0
1720,1279,0,0
1721,1341,0,0
1722,1340,0,0
1723,1339,0,0
1724,1338,0,0
1725,1337,0,0
1726,1336,0,0
1727,1335,0,0
1728,1278,0,0
1729,1277,0,0
1730,1276,0,0
1731,1275,0,0
1732,1274,0,0
1733,1273,0,0
1734,1272,0,0
1735,1474,0,0
1736,1473,0,0
1737,1472,0,0
1738,1471,0,0
1739,1470,0,0
1740,1469,0,0
1741,1468,0,0
1742,1467,0,0
1743,1466,0,0
1744,1465,0,0
1745,1464,0,0
1746,1463,0,0
1747,1462,0,0
1748,1461,0,0
1749,1460,0,0
1750,1459,0,0
1751,1458,0,0
1752,1457,0,0
1753,1456,0,0
1754,1455,0,0
1755,1454,0,0
1756,1453,0,0
1757,1452,0,0
1758,1451,0,0
1759,1450,0,0
1760,1449,0,0
1761,1448,0,0
1762,1447,0,0
1763,1446,0,0
1764,1445,0,0
1765,1444,0,0
1766,1443,0,0
1767,1442,0,0
1768,1441,0,0
1769,1440,0,0
1770,1439,0,0
1771,1438,0,0
1772,1437,0,0
1773,1436,0,0
1774,1435,0,0
1775,1434,0,0
1776,1433,0,0
1777,1432,0,0
1778,1431,0,0
1779,1430,0,0
1780,1429,0,0
1781,1428,0,0
1782,1427,0,0
1783,1426,0,0
1784,1425,0,0
1785,1424,0,0
1786,1423,0,0
1787,1422,0,0
1788,1421,0,0
1789,1420,0,0
1790,1419,0,0
1791,1481,0,0
1792,1480,0,0
1793,1479,0,0
1794,1478,0,0
1795,1477,0,0
1796,1476,0,0
1797,1475,0,0
1798,1418,0,0
1799,1417,0,0
1800,1416,0,0
1801,1415,0,0
1802,1414,0,0
1803,1413,0,0
1804,1412,0,0
1805,2065,0,0
1806,2070,0,0
1807,1203,0,0
1808,866,190,338
1809,1830,0,0
1810,1949,420,0
1811,1966,0,0
1812,2388,0,441
1813,1577,210,355
1814,1831,0,0
1815,1134,250,441
1816,2310,0,0
1817,2316,0,0
1818,1180,0,0
1819,1187,0,0
1820,2327,210,355
1821,1623,0,0
1822,1195,0,0
1823,2157,190,441
1824,2059,275,0
1825,1758,210,0
1826,1030,210,355
1827,764,0,0
1828,923,0,0
1829,1075,0,0
1830,2192,210,0
1831,1973,0,0
1832,1981,0,0
1833,798,0,0
1834,1775,200,338
1835,957,0,0
1836,1917,210,355
1837,795,0,0
1838,1960,0,0
1839,1971,0,0
1840,2039,0,0
1841,2038,0,0
1842,2037,0,0
1843,2036,0,0
1844,2035,0,0
1845,2034,0,0
1846,1632,0,0
1847,1624,0,0
1848,2101,210,355
1849,677,0,0
1850,2159,265,0
1851,958,0,0
1852,2060,210,338
1853,1262,0,0
1854,2302,0,0
1855,959,0,0
1856,962,0,0
1857,1592,210,355
1858,867,250,441
1859,1168,210,355
1860,1263,0,0
1861,796,0,0
1862,2115,210,355
1863,675,0,0
1864,1679,0,0
1865,1630,0,0
1866,2350,210,355
1867,1074,0,0
1868,1076,0,0
1869,1049,0,0
1870,1684,0,0
1871,862,0,0
1872,1090,200,0
1873,869,250,0
1874,1822,0,0
1875,585,0,0
1876,580,0,0
1877,581,0,0
1878,582,0,0
1879,586,0,0
1880,584,0,0
1881,579,0,0
1882,1167,210,355
1883,1261,0,0
1884,1801,210,355
1885,2000,0,0
1886,2009,0,0
1887,960,0,0
1888,1774,210,338
1889,1823,0,0
1890,1875,210,443
1891,2077,0,0
1892,2072,0,0
1893,1211,0,0
1894,2173,0,0
1895,2175,0,0
1896,2010,0,0
1897,2019,0,0
1898,1678,0,0
1899,1681,0,0
1900,1932,210,355
1901,2381,210,441
1902,1683,0,0
1903,922,0,0
1904,909,0,0
1905,2411,0,0
1906,2399,0,0
1907,797,0,0
1908,1240,220,338
1909,861,0,0
1910,1073,125,0
1911,2181,0,0
1912,2188,0,0
1913,1800,210,355
1914,961,0,0
1915,851,90,0
1916,2308,0,0
1917,673,0,0
1918,684,0,0
1919,683,0,0
1920,682,0,0
1921,681,0,0
1922,1718,210,355
1923,1982,0,0
1924,1990,0,0
1925,709,0,0
1926,708,0,0
1927,707,0,0
1928,706,0,0
1929,2050,280,0
1930,868,250,441
1931,583,0,0
1932,870,260,441
1933,1633,0,0
1934,1631,0,0
1935,1232,0,0
1936,1231,0,0
1937,376,40,0
1938,375,40,0
1939,374,40,0
1940,377,40,0
1941,373,40,0
1942,372,40,0
1943,371,40,0
1944,9063,40,78
1945,9062,50,78
1946,9061,60,78
1947,8615,40,78
1948,8616,40,78
1949,9060,40,78
1950,9059,50,78
1951,9058,60,78
1952,8610,60,78
1953,8612,40,78
1954,9064,50,38
1955,8635,40,78
1956,8634,50,78
1957,8633,60,78
1958,8407,150,98
1959,8287,15,0
1960,8491,200,140
1961,8940,50,40
1962,8621,40,78
1963,8622,60,78
1964,8364,30,0
1965,8941,50,0
1966,8269,25,10
1967,8262,0,0
1968,8261,50,10
1969,8487,0,0
1970,8251,100,0
1971,8108,50,10
1972,9067,40,78
1973,9066,50,78
1974,9065,60,78
1975,8625,0,0
1976,8609,50,38
1977,8942,50,38
1978,8392,0,0
1979,8063,50,0
1980,8648,60,78
1981,8611,50,0
1982,8645,40,78
1983,8644,40,78
1984,8649,60,78
1985,8620,50,78
1986,8689,40,78
1987,8688,50,78
1988,8687,60,78
1989,9074,0,0
1990,9073,0,0
1991,9072,0,0
1992,9071,240,0
1993,8605,90,0
1994,9053,40,78
1995,9052,50,78
1996,9051,60,78
1997,8486,0,0
1998,8646,50,78
1999,8603,175,78
2000,8387,10,1
2001,8406,250,140
2002,8623,40,78
2003,8624,60,78
2004,8344,120,38
2005,8488,0,0
2006,8617,50,78
2007,9056,40,78
2008,9055,50,78
2009,9054,60,78
2010,9070,40,78
2011,9069,50,78
2012,9068,60,78
2013,8608,50,38
2014,8490,0,0
2015,8614,60,0
2016,8038,0,0
2017,8037,10,1
2018,8030,55,0
2019,8229,0,68
2020,8228,0,68
2021,8227,0,68
2022,8226,0,68
2023,8618,50,78
2024,8224,60,10
2025,8321,15,1
2026,8601,0,0
2027,8647,50,78
2028,8597,0,0
2029,8068,50,78
2030,8692,40,78
2031,8691,50,78
2032,8690,60,78
2033,8619,50,78
2034,8221,70,10
2035,9057,120,68
2036,8002,0,0
2037,8613,60,0
2038,8489,0,0
2039,8607,50,0
2040,8606,40,0
2041,8496,60,0
2042,8502,50,0
2043,8500,40,78
2044,7999,0,0
2045,8207,70,38
2046,8643,40,78
2047,8641,60,78
2048,8642,50,78
2049,8604,190,68
2050,8405,250,140
2051,8602,70,38
2052,358,0,17
2053,359,0,68
2054,360,0,171
2055,2391,0,166
2056,5104,0,234
2057,2386,0,338
2058,2384,0,97
2059,2385,0,97
2060,2383,0,166
2061,2387,0,303
2062,2373,0,234
2063,2389,0,200
2064,2390,0,338
2065,2497,0,114
2066,2498,0,78
2067,2499,0,45
2068,2500,0,45
2069,2501,0,159
2070,2502,0,352
2071,2503,0,210
2072,2504,0,186
2073,2505,0,186
2074,2506,0,162
2075,2507,0,138
2076,2508,0,233
2077,2509,0,233
2078,2510,0,305
2079,9075,0,78
2080,9076,0,78
2081,9077,0,78
2082,4966,0,90
2083,2511,0,114
2084,2512,0,78
2085,2513,0,45
2086,2514,0,45
2087,2515,0,159
2088,2516,0,352
2089,2517,0,210
2090,2518,0,186
2091,2519,0,186
2092,2520,0,162
2093,2521,0,138
2094,2522,0,305
2095,2523,0,233
2096,2524,0,233
2097,9078,0,78
2098,9079,0,78
2099,9080,0,78
2100,5117,0,90
2101,2556,0,333
2102,2557,0,132
2103,2558,0,132
2104,2559,0,463
2105,2560,0,1028
2106,2561,0,472
2107,2562,0,472
2108,2544,0,338
2109,2542,0,97
2110,2543,0,97
2111,2541,0,166
2112,2545,0,510
2113,2546,0,338
2114,2547,0,338
2115,2574,0,234
2116,2575,0,200
2117,2569,0,407
2118,2394,0,131
2119,2393,0,166
2120,2573,0,200
2121,1891,0,62
2122,2273,0,131
2123,2420,0,648
2124,2392,0,648
2125,2148,0,338
2126,2272,0,338
2127,2171,0,338
2128,1904,0,234
2129,2490,0,166
2130,2491,0,97
2131,1898,0,131
2132,1955,0,131
2133,1954,0,131
2134,2162,0,340
2135,2419,0,340
2136,2538,0,280
2137,2537,0,80
2138,2536,0,80
2139,2535,0,130
2140,525,0,234
2141,2571,0,441
2142,2570,0,131
2143,2572,0,200
2144,2496,0,131
2145,2164,0,269
2146,2163,0,200
2147,1893,0,200
2148,1894,0,270
2149,2576,0,648
2150,2539,0,238
2151,2540,0,238
2152,2632,0,159
2153,2633,0,352
2154,2634,0,210
2155,2636,0,186
2156,2641,0,162
2157,2635,0,233
2158,2640,0,233
2159,2639,0,305
2160,2629,0,114
2161,2628,0,78
2162,2630,0,45
2163,2631,0,45
2164,2637,0,186
2165,2638,0,138
2166,5123,0,90
2167,5124,0,90
2168,9081,0,78
2169,9082,0,78
2170,9083,0,78
2171,2613,0,159
2172,2614,0,352
2173,2615,0,210
2174,2617,0,186
2175,2622,0,162
2176,2616,0,233
2177,2621,0,233
2178,2620,0,305
2179,2610,0,114
2180,2609,0,78
2181,2611,0,45
2182,2612,0,45
2183,2618,0,186
2184,2619,0,138
2185,5125,0,90
2186,5126,0,90
2187,9084,0,78
2188,9085,0,78
2189,9086,0,78
2190,2585,0,670
2191,1756,0,653
2192,2675,0,167
2193,2678,0,340
2194,2677,0,97
2195,2676,0,97
2196,2679,0,514
2197,2680,0,340
2198,2681,0,444
2199,2682,0,236
2200,2669,0,271
2201,2672,0,271
2202,2671,0,271
2203,2670,0,271
2204,2666,0,132
2205,2668,0,201
2206,2667,0,132
2207,2659,0,167
2208,2662,0,340
2209,2661,0,97
2210,2660,0,97
2211,2663,0,514
2212,2665,0,236
2213,2664,0,271
2214,2147,0,236
2215,2623,0,271
2216,2830,0,271
2217,2695,0,236
2218,2554,0,271
2219,2552,0,271
2220,2553,0,271
2221,2658,0,271
2222,2745,0,159
2223,2747,0,352
2224,2746,0,210
2225,2754,0,186
2226,2753,0,162
2227,2748,0,233
2228,2751,0,233
2229,2750,0,305
2230,2741,0,114
2231,2742,0,78
2232,2743,0,45
2233,2744,0,45
2234,2755,0,186
2235,2752,0,138
2236,5139,0,90
2237,5138,0,90
2238,9143,0,78
2239,9144,0,78
2240,9145,0,78
2241,2729,0,159
2242,2731,0,352
2243,2730,0,210
2244,2739,0,186
2245,2738,0,162
2246,2732,0,233
2247,2736,0,233
2248,2735,0,305
2249,2725,0,114
2250,2726,0,78
2251,2727,0,45
2252,2728,0,45
2253,2740,0,186
2254,2737,0,138
2255,5137,0,90
2256,5136,0,90
2257,9140,0,78
2258,9141,0,78
2259,9142,0,78
2260,2696,0,479
2261,2551,0,444
2262,2798,0,236
2263,2550,0,340
2264,2673,0,201
2265,2642,0,271
2266,2534,0,271
2267,2703,0,220
2268,2704,0,280
2269,2702,0,330
2270,2700,0,280
2271,2697,0,130
2272,2699,0,80
2273,2698,0,80
2274,2701,0,530
2275,2555,0,201
2276,2708,0,410
2277,2709,0,340
2278,2714,0,340
2279,2713,0,97
2280,2712,0,97
2281,2711,0,167
2282,2715,0,340
2283,2717,0,653
2284,2723,0,340
2285,2722,0,97
2286,2721,0,97
2287,2720,0,167
2288,2724,0,340
2289,2406,0,0
2290,2407,0,0
2291,2410,0,0
2292,2400,0,0
2293,2402,0,0
2294,2408,0,0
2295,2405,0,0
2296,2401,0,0
2297,2403,0,0
2298,2404,0,0
2299,2409,0,0
2300,5098,0,0
2301,2804,0,0
2302,2800,0,0
2303,2802,0,0
2304,2803,0,0
2305,2809,0,0
2306,2807,0,0
2307,2808,0,0
2308,2810,0,0
2309,2816,0,0
2310,2813,0,0
2311,2814,0,0
2312,2815,0,0
2313,2819,0,0
2314,2817,0,0
2315,2818,0,0
2316,2820,0,0
2317,2805,0,0
2318,2806,0,0
2319,5155,0,0
2320,2811,0,0
2321,2688,0,280
2322,2687,0,80
2323,2686,0,80
2324,2685,0,130
2325,2693,0,190
2326,2691,0,280
2327,2690,0,280
2328,2689,0,420
2329,2782,0,250
2330,2705,0,220
2331,2843,0,220
2332,2706,0,220
2333,2868,0,358
2334,2873,0,280
2335,2872,0,80
2336,2871,0,80
2337,2870,0,130
2338,2875,0,358
2339,2880,0,280
2340,2879,0,80
2341,2878,0,80
2342,2877,0,130
2343,2907,0,280
2344,2909,0,420
2345,2908,0,250
2346,2915,0,220
2347,2914,0,190
2348,2910,0,280
2349,2912,0,280
2350,2911,0,360
2351,2903,0,130
2352,2904,0,130
2353,2905,0,80
2354,2906,0,80
2355,2916,0,220
2356,2913,0,160
2357,5161,0,570
2358,9157,0,80
2359,9158,0,80
2360,9159,0,80
2361,2893,0,280
2362,2895,0,420
2363,2894,0,250
2364,2901,0,220
2365,2900,0,190
2366,2896,0,280
2367,2898,0,280
2368,2897,0,360
2369,2889,0,130
2370,2890,0,130
2371,2891,0,80
2372,2892,0,80
2373,2902,0,220
2374,2899,0,160
2375,5160,0,340
2376,9154,0,80
2377,9155,0,80
2378,9156,0,80
2379,5159,0,340
2380,2791,0,340
2381,2790,0,340
2382,2378,0,620
2383,5133,0,190
2384,2674,0,220
2385,2829,0,220
2386,2786,0,280
2387,2784,0,280
2388,2796,0,250
2389,5134,0,280
2390,2657,0,140
2391,2683,0,160
2392,2787,0,190
2393,2684,0,160
2394,2773,0,80
2395,2772,0,80
2396,2825,0,110
2397,2824,0,110
2398,2823,0,110
2399,2822,0,110
2400,2771,0,130
2401,2864,0,220
2402,3002,0,220
2403,2967,0,220
2404,2963,0,220
2405,2962,0,220
2406,2961,0,220
2407,2960,0,220
2408,2959,0,220
2409,2842,0,220
2410,2964,0,140
2411,2845,0,280
2412,2831,0,280
2413,2844,0,280
2414,2774,0,280
2415,2780,0,280
2416,2789,0,330
2417,2779,0,330
2418,2033,0,360
2419,3003,0,360
2420,2847,0,390
2421,3050,0,160
2422,3051,0,160
2423,3052,0,110
2424,3053,0,110
2425,3054,0,310
2426,3055,0,480
2427,3056,0,250
2428,5187,0,190
2429,3058,0,160
2430,3059,0,160
2431,3060,0,110
2432,3061,0,110
2433,3062,0,330
2434,3063,0,480
2435,3064,0,250
2436,5188,0,280
2437,3066,0,160
2438,3067,0,160
2439,3068,0,110
2440,3069,0,110
2441,3070,0,360
2442,3071,0,590
2443,3072,0,480
2444,3073,0,280
2445,3075,0,160
2446,3076,0,160
2447,3077,0,110
2448,3078,0,110
2449,3079,0,390
2450,3082,0,480
2451,3083,0,480
2452,3084,0,280
2453,3112,0,280
2454,3114,0,390
2455,3113,0,280
2456,3120,0,220
2457,3118,0,190
2458,3115,0,280
2459,3116,0,280
2460,3117,0,360
2461,3109,0,130
2462,3108,0,130
2463,3110,0,80
2464,3111,0,80
2465,3121,0,220
2466,3119,0,160
2467,5180,0,280
2468,5179,0,280
2469,9163,0,80
2470,9164,0,80
2471,9165,0,80
2472,3097,0,280
2473,3099,0,390
2474,3098,0,280
2475,3105,0,220
2476,3103,0,190
2477,3100,0,280
2478,3101,0,280
2479,3102,0,360
2480,3094,0,130
2481,3093,0,130
2482,3095,0,80
2483,3096,0,80
2484,3106,0,220
2485,3104,0,160
2486,5182,0,280
2487,5181,0,5
2488,9160,0,80
2489,9161,0,80
2490,9162,0,80
2491,3024,0,280
2492,5186,0,280
2493,3026,0,130
2494,3027,0,80
2495,3028,0,80
2496,3029,0,280
2497,3030,0,250
2498,3032,0,280
2499,3033,0,360
2500,3035,0,130
2501,3036,0,80
2502,3037,0,80
2503,3038,0,280
2504,3039,0,220
2505,2792,0,130
2506,2968,0,220
2507,3001,0,220
2508,5184,0,110
2509,5185,0,110
2510,5183,0,110
2511,2834,0,130
2512,2795,0,190
2513,2794,0,190
2514,2793,0,190
2515,2833,0,190
2516,2837,0,190
2517,2836,0,190
2518,2835,0,190
2519,2832,0,190
2520,5131,0,110
2521,5130,0,110
2522,5129,0,110
2523,5128,0,110
2524,5127,0,110
2525,2694,0,160
2526,5151,0,190
2527,5132,0,190
2528,5142,0,390
2529,3135,0,160
2530,3163,0,420
2531,5141,0,280
2532,5135,0,280
2533,3171,0,220
2534,3156,0,420
2535,3155,0,360
2536,3146,0,220
2537,2846,0,280
2538,3158,0,190
2539,3157,0,280
2540,2654,0,280
2541,3151,0,280
2542,3150,0,80
2543,3149,0,80
2544,3148,0,130
2545,3147,0,130
2546,3154,0,220
2547,3153,0,280
2548,3090,0,130
2549,2984,0,540
2550,3141,0,590
2551,3139,0,280
2552,3138,0,80
2553,3137,0,80
2554,3136,0,130
2555,3144,0,190
2556,3143,0,220
2557,3142,0,280
2558,3140,0,280
2559,2867,0,220
2560,2866,0,220
2561,2965,0,220
2562,3145,0,250
2563,5178,0,190
2564,2954,0,250
2565,2953,0,250
2566,2952,0,250
2567,2951,0,250
2568,2950,0,360
2569,2949,0,360
2570,2948,0,360
2571,2947,0,360
2572,2946,0,280
2573,2945,0,80
2574,2944,0,80
2575,2943,0,130
2576,2942,0,280
2577,2941,0,80
2578,2940,0,80
2579,2939,0,130
2580,2938,0,280
2581,2937,0,80
2582,2936,0,80
2583,2935,0,130
2584,2934,0,280
2585,2933,0,80
2586,2932,0,80
2587,2931,0,130
2588,2958,0,220
2589,2957,0,220
2590,2956,0,220
2591,2955,0,220
2592,3170,0,220
2593,3169,0,220
2594,3168,0,220
2595,3167,0,160
2596,3166,0,220
2597,2828,0,160
2598,2827,0,140
2599,2826,0,160
2600,2996,0,250
2601,5140,0,190
2602,3164,0,420
2603,3152,0,280
2604,3134,0,130
2605,3359,0,220
2606,3358,0,220
2607,3006,0,220
2608,3008,0,130
2609,3009,0,80
2610,3010,0,80
2611,3011,0,280
2612,3012,0,130
2613,3013,0,280
2614,3015,0,190
2615,3020,0,280
2616,3019,0,80
2617,3018,0,80
2618,3017,0,130
2619,3021,0,130
2620,3022,0,280
2621,9166,0,80
2622,9167,0,80
2623,9168,0,80
2624,5194,0,280
2625,5193,0,280
2626,3188,0,220
2627,3187,0,220
2628,3186,0,190
2629,3185,0,160
2630,3184,0,360
2631,3183,0,280
2632,3182,0,280
2633,3181,0,130
2634,3180,0,280
2635,3179,0,390
2636,3178,0,280
2637,3177,0,80
2638,3176,0,80
2639,3175,0,130
2640,9169,0,80
2641,9170,0,80
2642,9171,0,80
2643,5196,0,280
2644,5195,0,280
2645,3204,0,220
2646,3203,0,220
2647,3202,0,190
2648,3201,0,160
2649,3200,0,360
2650,3199,0,280
2651,3198,0,280
2652,3197,0,130
2653,3196,0,280
2654,3195,0,390
2655,3194,0,280
2656,3193,0,80
2657,3192,0,80
2658,3191,0,130
2659,3246,0,0
2660,3243,0,0
2661,3244,0,0
2662,3245,0,0
2663,3253,0,0
2664,3250,0,0
2665,3254,0,0
2666,3247,0,0
2667,3248,0,0
2668,3249,0,0
2669,3251,0,0
2670,5216,0,0
2671,3252,0,0
2672,3274,0,220
2673,3273,0,190
2674,3272,0,280
2675,3271,0,280
2676,3270,0,280
2677,3269,0,80
2678,3268,0,80
2679,3267,0,130
2680,3266,0,220
2681,3264,0,160
2682,3265,0,160
2683,3263,0,360
2684,3261,0,280
2685,3262,0,280
2686,3260,0,280
2687,3259,0,280
2688,3258,0,80
2689,3257,0,80
2690,3256,0,130
2691,3221,0,330
2692,3220,0,120
2693,3219,0,120
2694,3218,0,180
2695,3222,0,540
2696,3239,0,190
2697,3224,0,220
2698,5166,0,110
2699,5167,0,110
2700,5165,0,110
2701,2781,0,220
2702,2993,0,220
2703,2549,0,160
2704,3294,0,280
2705,3296,0,130
2706,3297,0,80
2707,3298,0,80
2708,3299,0,280
2709,5203,0,280
2710,3301,0,190
2711,3302,0,280
2712,3304,0,280
2713,3306,0,130
2714,3307,0,80
2715,3308,0,80
2716,3309,0,280
2717,3310,0,540
2718,3312,0,190
2719,3313,0,280
2720,3337,0,280
2721,3338,0,540
2722,3339,0,280
2723,3346,0,220
2724,3343,0,190
2725,3340,0,280
2726,3341,0,280
2727,3342,0,360
2728,3333,0,130
2729,3334,0,130
2730,3335,0,80
2731,3336,0,80
2732,3345,0,220
2733,3344,0,160
2734,5207,0,250
2735,5206,0,250
2736,3323,0,280
2737,3325,0,280
2738,3324,0,540
2739,3332,0,220
2740,3329,0,190
2741,3326,0,280
2742,3327,0,280
2743,3328,0,360
2744,3319,0,130
2745,3320,0,130
2746,3321,0,80
2747,3322,0,80
2748,3331,0,220
2749,3330,0,160
2750,5205,0,250
2751,5204,0,250
2752,3281,0,280
2753,3282,0,540
2754,3279,0,220
2755,3290,0,220
2756,5202,0,190
2757,2136,0,540
2758,3293,0,220
2759,3292,0,220
2760,3291,0,280
2761,3288,0,220
2762,3285,0,220
2763,3287,0,220
2764,3286,0,220
2765,3283,0,220
2766,5150,0,190
2767,3280,0,220
2768,3278,0,220
2769,3277,0,140
2770,3276,0,140
2771,3275,0,140
2772,3133,0,220
2773,3162,0,160
2774,2995,0,160
2775,3289,0,160
2776,1737,0,220
2777,3132,0,280
2778,3410,0,540
2779,3412,0,280
2780,3366,0,220
2781,3448,0,220
2782,3398,0,280
2783,3397,0,280
2784,3390,0,280
2785,3389,0,280
2786,3388,0,280
2787,3387,0,280
2788,3382,0,280
2789,3381,0,80
2790,3380,0,80
2791,3379,0,130
2792,3378,0,280
2793,3377,0,80
2794,3376,0,80
2795,3375,0,130
2796,3374,0,280
2797,3373,0,80
2798,3372,0,80
2799,3371,0,130
2800,3370,0,280
2801,3369,0,80
2802,3368,0,80
2803,3367,0,130
2804,3365,0,140
2805,1738,0,140
2806,3364,0,140
2807,3406,0,130
2808,3407,0,80
2809,3408,0,80
2810,3409,0,280
2811,3411,0,360
2812,3413,0,250
2813,3403,0,220
2814,3402,0,220
2815,3442,0,140
2816,2692,0,360
2817,5208,0,280
2818,3450,0,140
2819,3437,0,540
2820,3436,0,220
2821,3433,0,280
2822,3426,0,360
2823,3432,0,140
2824,3431,0,140
2825,3430,0,140
2826,3429,0,140
2827,3404,0,220
2828,3438,0,540
2829,3574,0,220
2830,3447,0,140
2831,3443,0,130
2832,3444,0,80
2833,3445,0,80
2834,3446,0,280
2835,3451,0,280
2836,5212,0,220
2837,5211,0,220
2838,5210,0,220
2839,5209,0,220
2840,3449,0,360
2841,9193,0,80
2842,9194,0,80
2843,9195,0,80
2844,9190,0,80
2845,9191,0,80
2846,9192,0,80
2847,3434,0,280
2848,3435,0,280
2849,3495,0,280
2850,3496,0,420
2851,3497,0,280
2852,3503,0,220
2853,3502,0,190
2854,3498,0,280
2855,3499,0,280
2856,3500,0,360
2857,3491,0,130
2858,3492,0,130
2859,3493,0,80
2860,3494,0,80
2861,3504,0,220
2862,3501,0,160
2863,5223,0,190
2864,5222,0,190
2865,9219,0,80
2866,9220,0,80
2867,9221,0,80
2868,3509,0,280
2869,3510,0,420
2870,3511,0,280
2871,3517,0,220
2872,3516,0,190
2873,3512,0,280
2874,3513,0,280
2875,3514,0,360
2876,3505,0,130
2877,3506,0,130
2878,3507,0,80
2879,3508,0,80
2880,3518,0,220
2881,3515,0,160
2882,5225,0,190
2883,5224,0,190
2884,9222,0,80
2885,9223,0,80
2886,9224,0,80
2887,3459,0,280
2888,3470,0,280
2889,3480,0,130
2890,3461,0,130
2891,3472,0,130
2892,3468,0,130
2893,3463,0,80
2894,3474,0,80
2895,3478,0,190
2896,3466,0,190
2897,3464,0,280
2898,3475,0,280
2899,3462,0,80
2900,3473,0,80
2901,3479,0,280
2902,3467,0,280
2903,5219,0,280
2904,3476,0,540
2905,3552,0,540
2906,3551,0,280
2907,3550,0,80
2908,3549,0,80
2909,3548,0,130
2910,3555,0,220
2911,3554,0,280
2912,3556,0,220
2913,3553,0,280
2914,3544,0,540
2915,3543,0,280
2916,3542,0,80
2917,3541,0,80
2918,3540,0,130
2919,3539,0,130
2920,3538,0,120
2921,3232,0,250
2922,3233,0,250
2923,3234,0,250
2924,3235,0,250
2925,3225,0,250
2926,3226,0,250
2927,3227,0,250
2928,3228,0,250
2929,3545,0,280
2930,3546,0,280
2931,3223,0,250
2932,3536,0,280
2933,3535,0,280
2934,3534,0,80
2935,3533,0,80
2936,3532,0,130
2937,3428,0,140
2938,3537,0,280
2939,3490,0,360
2940,3588,0,250
2941,3427,0,140
2942,3441,0,140
2943,3705,0,0
2944,3706,0,0
2945,3707,0,0
2946,3708,0,0
2947,3709,0,0
2948,3710,0,0
2949,3711,0,0
2950,3712,0,0
2951,3713,0,0
2952,3714,0,0
