"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
2710,"ThrownWeaponBloodlinesGuardian",[498],"[633,175]","[-30,25]",1,0,0
2711,"VaalSpectralThrow","[2469,498,683,2450,9495,20447]","[2118,2119,2120,2468,18457]","[8,2000,180,-15,225]",1,0,0
2712,"ChestVaalThrownWeapon","[2469,498,683,2450,9495]","[2118,2119,2120,2468,18457,173,175,346]","[8,2000,180,-15,225,5,60,15]",1,0,0
2713,"WbLightningEliteVaalThrownWeapon","[1776,498,2450]","[633,220,1919]","[-40,5,90]",1,0,0
2714,"ExileTemplarVaalThrownWeapon","[1776,498,2450]","[633,175,220,1919]","[-70,80,5,190]",1,0,0
2715,"TormentDaemonVaalThrownWeapon","[1776,498,2450]",[633],[-40],1,0,0
2716,"FairgravesThrownWeaponMapBoss",[498],"[633,173,175,2693]","[-47,3,25,-25]",1,0,0
2717,"FairgravesThrownWeapon",[498],[],[],1,0,0
2718,"FairgravesVaalThrownWeapon","[1776,498]","[633,173,2693]","[-40,5,-35]",1,0,0
2719,"FairgravesVaalThrownWeaponDaemon","[1776,498]","[633,175,173]","[-40,30,5]",1,0,0
2720,"DelveTormentVaalThrownWeaponDaemon","[1776,498]","[633,175,173]","[-40,30,5]",1,0,0
2721,"ExileThrownWeapon",[498],[],[],1,0,0
2722,"ExileThrownWeaponKitava",[498],"[633,497,659,70,173,175]","[-33,41,-30,50,2,30]",1,0,0
2723,"GhostPirateSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2724,"WarHeroSpectralThrow",[498],[633],[-52],1,0,0
2725,"SandWarriorSpectralThrow",[498],"[633,175]","[-52,40]",1,0,0
2726,"VastiriBossSpectralThrow1",[498],"[633,2666]","[-52,55]",1,0,0
2727,"VastiriBossSpectralThrow2",[498],"[633,173,2666]","[-52,2,50]",1,0,0
2728,"VastiriBossSpectralThrow3",[498],"[633,173,2666]","[-52,4,45]",1,0,0
2729,"GhostPirateChampionSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2730,"GhostPirateChampionSpectralThrowTriggered",[498],"[633,173]","[-52,2]",1,0,0
2731,"CitystalkerMapBossSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2732,"GhostPirateChampionSpectralThrowSpectre",[498],"[633,173]","[-52,2]",1,0,0
2733,"WbChaosLeaderThrownWeapon",[498],"[633,173,175,659,70]","[-40,2,30,-30,50]",1,0,0
2734,"WbChaosLeaderThrownWeaponTriggered",[498],"[633,173,175,659,70]","[-40,2,30,-30,50]",1,0,0
2735,"PerandusThrownWeapon",[498],"[633,173,175,659,70]","[-37,1,30,-30,50]",1,0,0
2736,"PerandusThrownWeaponAdditionalProjectectiles",[498],"[633,173,175,659,70]","[-37,2,30,-30,50]",1,0,0
2737,"ExileTemplarThrownWeapon",[498],"[633,173,175,659,70]","[-30,2,30,-30,50]",1,0,0
2738,"DarkExileThrownWeapon",[498],"[633,497,175,659,70]","[-25,21,30,-30,50]",1,0,0
2739,"DarkExileThrownWeapon2",[498],"[633,497,173,175,659,70]","[-25,21,2,30,-30,50]",1,0,0
2740,"DarkExileThrownWeapon3",[498],"[633,497,173,175,659,70]","[-25,21,4,30,-30,50]",1,0,0
2741,"WbThrownWeapon",[498],[],[],1,0,0
2742,"ExileVaalThrownWeapon","[2469,498,2450,9495]","[2118,2119,2120,2468,633]","[6,2000,180,-15,-30]",1,0,0
2743,"DarkExileVaalThrownWeaponBlender","[2469,498,2450,9495]","[2118,2119,2120,2468,633]","[8,2000,180,-15,-30]",1,0,0
2744,"ExileVaalThrownWeapon2","[2469,498,2450,9495]","[2118,2119,2120,2468,633]","[5,1500,180,-15,-30]",1,0,0
2745,"ExileVaalThrownWeapon3","[2469,498,2450,9495]","[2118,2119,2120,2468,633]","[4,1000,180,-15,-30]",1,0,0
2746,"HandFingerVaalThrownWeaponMapBoss","[1776,498,3512,3515,2450]","[633,173,1919,3516,3593]","[-50,4,40,3000,1]",1.5556,0,1027906470
2747,"HandFingerVaalThrownWeaponBoss","[1776,498,3512,3515,2450]","[214,1919,3516,3593]","[2,40,3000,1]",1.5556,0,1027906470
2748,"ThrownWeaponSideAreaBoss","[498,12509]","[633,175]","[-40,30]",1,0,0
2749,"StrDexMissionThrownWeapon",[498],"[633,173,175]","[-40,1,20]",1,0,0
2750,"StrDexMissionThrownWeaponVaal",[498],"[633,175]","[-40,-20]",1,0,0
2751,"HandfingerThrownWeaponBossNear",[498],"[633,175,2666]","[-30,-25,120]",1,0,0
2752,"HandfingerThrownWeaponBossMediumNear",[498],"[633,2666]","[-30,125]",1,0,0
2753,"HandfingerThrownWeaponBossNotFar",[498],"[633,175,2666]","[-30,50,135]",1,0,0
2754,"HandfingerThrownWeaponBossNearAdditionalProjectiles",[498],"[633,175,2666,173]","[-30,-25,120,2]",1,0,0
2755,"HandfingerThrownWeaponBossMediumNearAdditionalProjectiles",[498],"[633,2666,173]","[-30,125,2]",1,0,0
2756,"HandfingerThrownWeaponBossNotFarAdditionalProjectiles",[498],"[633,175,2666,173]","[-30,50,135,2]",1,0,0
2757,"HandfingerThrownWeaponMapBossNear",[498],"[633,175,2666]","[-37,-25,120]",1,0,0
2758,"HandfingerThrownWeaponMapBossMediumNear",[498],"[633,2666]","[-37,125]",1,0,0
2759,"HandfingerThrownWeaponMapBossNotFar",[498],"[633,175,2666]","[-37,50,135]",1,0,0
2760,"HandfingerThrownWeaponMapBossNearAdditionalProjectiles",[498],"[633,175,2666,173]","[-37,-25,120,2]",1,0,0
2761,"HandfingerThrownWeaponMapBossMediumNearAdditionalProjectiles",[498],"[633,2666,173]","[-37,125,2]",1,0,0
2762,"HandfingerThrownWeaponMapBossNotFarAdditionalProjectiles",[498],"[633,175,2666,173]","[-37,50,135,2]",1,0,0
2763,"RigwaldWeaponThrow",[498],"[2666,175,84]","[135,25,25]",1,0,0
2764,"RiftwalkerBossWeaponThrow",[498],"[175,4870]","[25,100]",1,0,0
2765,"ShaperQuestWeaponThrow",[498],"[175,4870]","[25,100]",1,0,0
2766,"ReligiousTemplarWeaponThrow",[498],"[175,633]","[20,-43]",1,0,0
2767,"AtlasCrusaderThrownWeapon",[498],"[175,633]","[20,-43]",1,0,0
2768,"LegionTemplarWeaponThrow",[498],"[175,633,1919]","[20,-43,-24]",1,0,0
2769,"ReligiousTemplarCultistWeaponThrow",[498],"[175,633]","[30,-43]",1,0,0
2770,"DominusGrab",[],[],[],1,0,0
2771,"EssenceDaemonGrab",[],[],[],1,0,0
2772,"ProphecyBlackguardGrab",[],[5750],[-25],1,0,0
2773,"ThrownWeaponSkeletonColossalBoss",[498],"[633,497,173,175]","[-40,12,2,30]",1,0,0
2774,"ExpeditionMercurialThrownWeapon","[498,1112,4577,7078,5824]","[323,782,12067]","[20,150,60]",1,0,0
2775,"SupportSlowerProjectiles",[],[],[],1,0,0
2776,"SupportLessDuration",[],[],[],1,0,0
2777,"SupportLessDurationRoyale",[],[],[],1,0,0
2778,"SupportReducedDurationUnique",[],[2961],[-70],1,0,0
2779,"SupportCastOnDeath","[1826,1945,1994,13972]",[1780],[100],1,0,0
2780,"SupportCastOnDeathRoyale","[1826,1945,1994]",[1780],[100],1,0,0
2781,"SupportCastWhenDamageTaken","[1826,1994]",[1841],[100],1,0,0
2782,"SupportCastWhenStunned","[1826,1994]",[],[],1,0,0
2783,"DominusDeathTeleport",[],[356],[6000],1,0,0
2784,"ShrineSmokeCloud",[],[356],[4000],1,0,0
2785,"ShrinePlayerSmokeTrail",[],[356],[2000],1,0,0
2786,"TormentDaemonSmokeTrail",[],[356],[2000],1,0,0
2787,"TempestDaemonSmokeTrail",[],[356],[2000],1,0,0
2788,"StrMissionDaemonSmokeCloud",[],[356],[4000],1,0,0
2789,"AnimateWeapon",[19325],"[356,457]","[40000,22]",0.22,0,1022739087
2790,"AnimateWeaponAltX",[19325],"[356,457]","[15000,22]",0.22,0,1022739087
2791,"AnimateWeaponAltY","[19325,19196]","[356,457]","[40000,22]",0.22,0,1022739087
2792,"TriggeredAnimateWeapon",[1826],"[1850,649,11584,30,31,5713,3308,356]","[100,48,48,126,184,14,25,40000]",0.22,0,1022739087
2793,"RampageDaemonAnimateWeapon",[],"[1847,356,2417,1919]","[100,37500,4,100]",1,0,0
2794,"RampageDaemonAnimateWeapon2",[],"[1847,356,2416,1919]","[100,37500,6,100]",1,0,0
2795,"RampageDaemonAnimateWeapon3",[],"[1847,356,2418,1919]","[100,37500,8,100]",1,0,0
2796,"RampageDaemonAnimateWeapon4",[],"[1847,356,2417,2416,2418,1919]","[100,37500,5,5,5,100]",1,0,0
2797,"Silence",[],[356],[3000],1,0,0
2798,"TriggerSpawners1",[],[],[],1,0,0
2799,"TriggerSpawnersChieftainThicket",[],"[4820,214]","[4,2]",1,0,0
2800,"TriggerSpawnersOakSprings",[],[],[],1,0,0
2801,"TriggerSpawners2",[],[],[],1,0,0
2802,"TriggerSpawners3",[],[],[],1,0,0
2803,"TriggerSpawners4",[],[],[],1,0,0
2804,"TriggerSpawnersShockAndHorror",[],[5750],[100],1,0,0
2805,"TriggerSpawnersShockAndHorror2",[],[5750],[100],1,0,0
2806,"TriggerSpawnersShockAndHorror3",[],[5750],[100],1,0,0
2807,"TriggerSpawnersFireAndFury",[],[5750],[100],1,0,0
2808,"TriggerSpawnersFireAndFury2",[],[5750],[100],1,0,0
2809,"TriggerSpawnersFireAndFury3",[],[5750],[100],1,0,0
2810,"TriggerSpawnersAbberath1",[],"[4820,4821,5750]","[17,6,200]",1,0,0
2811,"TriggerSpawnersAbberath1Map",[],"[4820,4821,5750]","[24,6,200]",1,0,0
2812,"TriggerSpawnersAbberath2",[],"[4820,4821,5750]","[16,4,200]",1,0,0
2813,"TriggerSpawnersAbberath2Map",[],"[4820,4821,5750]","[23,4,200]",1,0,0
2814,"TriggerSpawnersSuperZombieAliraMap",[],"[4820,5750]","[7,100]",1,0,0
2815,"TriggerSpawnersZombieZergAliraMap",[],"[4820,5750]","[8,100]",1,0,0
2816,"TriggerSpawnersBanditArchers",[],"[4820,5750]","[9,100]",1,0,0
2817,"TriggerSpawnersAxisFootsoldiers",[],"[4820,5750]","[11,100]",1,0,0
2818,"TriggerSpawnersYugul1",[],"[4820,4821,5750]","[19,1,200]",1,0,0
2819,"TriggerSpawnersYugul2",[],"[4820,4821,5750]","[20,1,200]",1,0,0
2820,"TriggerSpawnersYugul3",[],"[4820,4821,5750]","[21,2,200]",1,0,0
2821,"TriggerSpawnersSkeletonMapBoss",[],"[214,4820,5750]","[1,11,100]",1,0,0
2822,"TriggerSpawnersLightningGolemMapBoss",[],"[4820,5750]","[14,100]",1,0,0
2823,"TriggerDoedreStonePillarVulnerability",[],"[5750,4820]","[200,19]",1,0,0
2824,"TriggerDoedreStonePillarTemporalChains",[],"[5750,4820]","[200,20]",1,0,0
2825,"TriggerDoedreStonePillarEnfeeble",[],"[5750,4820]","[200,21]",1,0,0
2826,"TriggerSpawnersKitavaDaemon",[],"[4820,4821,5750]","[22,6,100]",1,0,0
2827,"TriggerSpawnersUnholyTrio",[],"[4821,5750]","[3,100]",1,0,0
2828,"TriggerSpawnersElderUnstable1",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2829,"TriggerSpawnersElderUnstable2",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2830,"TriggerSpawnersElderUnstable3",[],"[4820,4821,5750]","[28,3,100]",1,0,0
2831,"TriggerSpawnersElderUnstable4",[],"[4820,4821,5750]","[29,3,100]",1,0,0
2832,"TriggerSpawnersElderUnstable1_2",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2833,"TriggerSpawnersElderUnstable2_2",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2834,"TriggerSpawnersElderUnstable3_2",[],"[4820,4821,5750]","[28,4,100]",1,0,0
2835,"TriggerSpawnersElderUnstable4_2",[],"[4820,4821,5750]","[29,4,100]",1,0,0
2836,"TriggerSpawnersElderUnstable1_3",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2837,"TriggerSpawnersElderUnstable2_3",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2838,"TriggerSpawnersElderUnstable3_3",[],"[4820,4821,5750]","[28,5,100]",1,0,0
2839,"TriggerSpawnersElderUnstable4_3",[],"[4820,4821,5750]","[29,5,100]",1,0,0
2840,"TriggerSpawnersElderUnstable1_4",[],"[4820,4821,5750]","[30,2,100]",1,0,0
2841,"TriggerSpawnersElderUnstable2_4",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2842,"TriggerSpawnersElderUnstable3_4",[],"[4820,4821,5750]","[28,6,100]",1,0,0
2843,"TriggerSpawnersElderUnstable4_4",[],"[4820,4821,5750]","[29,6,100]",1,0,0
2844,"TriggerSpawnersElderUnstable1_5",[],"[4820,4821,5750]","[30,2,100]",1,0,0
2845,"TriggerSpawnersElderUnstable2_5",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2846,"TriggerSpawnersElderUnstable3_5",[],"[4820,4821,5750]","[28,7,100]",1,0,0
2847,"TriggerSpawnersElderUnstable4_5",[],"[4820,4821,5750]","[29,7,100]",1,0,0
2848,"TriggerSpawnersDelveRogueExiles",[],[4820],[31],1,0,0
2849,"SupportEnhance",[],[],[],1,0,0
2850,"SupportAwakenedEnhance",[],[],[],1,0,0
2851,"PurityOfFire",[2968],[],[],1,0,0
2852,"WbFireResistAura",[2968],[],[],1,0,0
2853,"ExileFireResistAura",[2968],[],[],1,0,0
2854,"AzmeriFirefuryFireResistAura",[2968],[],[],1,0,0
2855,"PurityOfIce",[2968],[],[],1,0,0
2856,"WbColdResistAura",[2968],[],[],1,0,0
2857,"ExileColdResistAura",[2968],[],[],1,0,0
2858,"AzmeriHailrakeColdResistAura",[2968],[],[],1,0,0
2859,"PurityOfLightning",[2968],[],[],1,0,0
2860,"ExileLightningResistAura",[2968],[],[],1,0,0
2861,"AzmeriTentacleMinionLightningResistAura",[2968],[],[],1,0,0
2862,"AttachedStormCall","[617,1994]","[356,3558]","[1500,10]",1.6313,0,1024282591
2863,"StormCall","[617,1994,9576]",[356],[1500],2.4013,0,1026859572
2864,"StormCallAltX","[617,1994,9576]",[356],[1500],2.4013,0,1026859572
2865,"StormCallAltY","[617,1994,9576]",[356],[1500],2.4013,0,1026859572
2866,"StormCallRoyale","[617,1994,9576]",[356],[1500],2.609,0,1024014156
2867,"AtziriUniqueStaffStormCall","[617,1994,9576,2148,6207]","[658,13813,3558,594,356]","[50,12,50,25,2000]",4.055,0,1025893204
2868,"ExileStormCall",[617],[356],[1500],1.45,0,1023530972
2869,"WbStormCall",[617],"[356,216,214,5750]","[6000,20,1,-2]",2.1875,0,1023530972
2870,"ProphecyStormCall",[617],"[2693,5750]","[-25,-31]",1.45,0,1023530972
2871,"ProphecyKadakaStormCall",[617],"[2693,5750]","[-25,-31]",1.25,0,1023530972
2872,"ProphecyThaumaturgistStormCall",[617],"[2693,5750]","[-25,-13]",1.45,0,1023530972
2873,"AxisStormCall",[617],"[356,216,214,5750]","[6000,20,2,-2]",1.45,0,1023530972
2874,"MaligarosUndyingStormCall",[617],"[356,5750]","[2000,-30]",1.45,0,1023530972
2875,"ExperimenterStormCallInvasion",[617],[356],[2000],2.5,0,1024336278
2876,"VaalStormCall","[617,1994,3159,8014,9495,20447]","[356,8012]","[6000,250]",2.609,0,1024014156
2877,"TormentSpiritVaalStormCall",[617],"[8012,5750]","[250,-13]",1.45,0,1023530972
2878,"ExileVaalStormCall",[617],"[8012,5750]","[250,-13]",1.45,0,1023530972
2879,"VinktarBossVaalStormCall",[617],"[356,8012,5750]","[5000,250,-13]",1.45,0,1023530972
2880,"StrMissionVaalStormCall","[617,1927]","[356,8012,5750]","[3000,250,-75]",1.0625,0,1028980212
2881,"BeyondDemonVaalStormCall","[617,1927]","[356,8012,5750]","[10000,250,-13]",0.75,0,1024604714
2882,"ExperimenterVaalStormCallInvasion",[617],"[8012,5750]","[250,-13]",1.6875,0,1025114741
2883,"GoatmanStormCallInvasion",[617],"[2693,5750]","[-25,-31]",2.0625,0,1025222115
2884,"GoatmanStormCallBossPrisonersGate",[617],"[2693,5750]","[-25,-31]",2.3125,0,1025222115
2885,"MonsterStormCallSideArea","[617,854]","[860,862]","[20000,80]",2.5,0,1024336278
2886,"StrMissionStormCall1",[617],"[610,5750]","[75,60]",2.1818,0,1027369599
2887,"StrMissionStormCall2",[617],"[610,5750]","[75,60]",2.1818,0,1027369599
2888,"BloodlinesGhostTotemStormCall",[617],"[356,216]","[2000,200]",3,0,1027369599
2889,"StormCallBossSideArea",[617],"[356,2693,5750]","[7000,-25,-16]",2.25,0,1024336278
2890,"BloodlineMudElementalStormCall",[617],"[356,5750]","[3000,-16]",1.45,0,1024336278
2891,"DarkExileStormCall",[617],"[356,216,5750]","[7000,35,-20]",3.75,0,1024604714
2892,"DarbelLePageStormCall",[617],"[356,216,5750]","[7000,35,20]",3.75,0,1024604714
2893,"StormCallBossSideArea2",[617],"[356,216,2693,5750]","[14000,50,-25,4]",3,0,1024336278
2894,"StrMissionStormCallLightning",[617],"[356,216,5750]","[3500,50,-31]",2.25,0,1029248647
2895,"TemplarJudgeStormCall",[617],"[356,1101,5750]","[1000,80,-13]",4.5,0,1020591604
2896,"TemplarJudgeCultistStormCall",[617],"[356,1101,5750]","[1000,80,-13]",4.5,0,1020591604
2897,"KitavaBossMinion1StormCall",[617],"[356,5750]","[4000,-30]",1.44,0,1029248647
2898,"LegionTemplarJudgeStormCall","[617,9055]","[356,1101,5750]","[2000,60,-13]",3,0,1023383332
2899,"SpikerBossIceCall","[617,1994,6535]","[356,1841,1842,5750]","[2500,100,10,-20]",1.74,0,1023530972
2900,"MinerBossStoneCall","[617,1994,6535]","[356,1841,1842,5750]","[4000,100,10,-20]",1.392,0,1023530972
2901,"MinerBossStoneCallActive","[617,1994]","[356,5750]","[4000,-20]",1.392,0,1023530972
2902,"EyeSpawnerFleshCall","[617,1994,3159,6535]","[356,1841,1842,633,5750]","[2500,100,10,40,-20]",1.392,0,1024416809
2903,"EssenceFleshCall","[617,1994,3159]","[356,5750]","[2500,-40]",1.8792,0,1024416809
2904,"StrMissionStormCallFire",[617],"[356,216,5750]","[3500,50,-31]",2,0,1029248647
2905,"BeyondDemonStormCall",[617],"[356,216,5750]","[3000,50,-31]",2,0,1024336278
2906,"StormCallBossSideAreaTrigger",[617],"[356,5750]","[2500,-31]",4.5,0,1024336278
2907,"MonsterStormCallLegends",[617],"[356,5750]","[3000,-31]",2.8354,0,1024336278
2908,"WestStormCall",[617],"[356,594,658,214,5750]","[1500,10,100,3,22]",2.4,0,1027101164
2909,"AutonomousStormCallTrap",[617],"[356,5750]","[1800,-31]",2.25,0,1024336278
2910,"LieutenantFireCallOnHit","[617,1826]","[2388,5750]","[100,-31]",1.6364,0,1023530972
2911,"BeyondDemonFrostCallOnHit","[617,1826]","[2388,5750]","[75,-31]",1.4545,0,1028443341
2912,"BeyondDemonFlameCallOnHit","[617,1826]","[2388,5750]","[75,-31]",1.7778,0,1028443341
2913,"StrMissionTotemBossFlameCall",[617],"[356,216,5750]","[3000,100,-31]",1.7778,0,1028443341
2914,"StrMissionNecroBossStormCall",[617],"[356,216,5750]","[3000,100,-31]",2,0,1028443341
2915,"BeyondDemonFrostCall",[617],[5750],[-31],1.6364,0,1028711776
2916,"BeyondDemonFrostCall2",[617],[5750],[-31],1.6364,0,1028711776
2917,"WbFrostCall",[617],[5750],[-20],1.6364,0,1028711776
2918,"MonsterFlameCall",[617],"[356,5750]","[4000,-31]",2.2222,0,1017853562
2919,"WbFlameCall",[617],"[356,5750]","[3000,-36]",1.3333,0,1028577559
2920,"WbVaalFlameCall",[617],"[356,8012]","[5000,250]",0.5556,0,1028443341
2921,"FlameCallOnHitDexMissionBoss",[617],[5750],[-31],2.2222,0,1017853562
2922,"WbFlameCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.3333,0,1028577559
2923,"WbFrostCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.0909,0,1028577559
2924,"WbStormCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.5,0,1028577559
2925,"ProphecyStormCallOnHit",[617],"[356,2388,5750]","[2000,50,-31]",1.5,0,1028577559
2926,"VinktarBossStormCall",[617],"[356,5750]","[2000,-31]",2.7,0,1024336278
2927,"TalismanT2StormCall",[617],"[356,216,5750]","[3000,100,-40]",1.45,0,1023530972
2928,"FrostfireMageFireStormCall",[617],"[356,216,5750]","[3000,100,-40]",4.4444,0,1023530972
2929,"FrostfireMageFrostStormCall",[617],"[356,216,5750]","[3000,100,-40]",3.6364,0,1023530972
2930,"FireStormCallTriggeredRampageLeaguestone","[617,1826]","[356,5213]","[2000,100]",1.6667,0,1028443341
2931,"TemplarSlaveDriverStormCallShort",[617],"[356,216,5750,2693]","[3000,-55,20,-25]",4.375,0,1024336278
2932,"TemplarSlaveDriverStormCallLong",[617],"[356,216,5750,2693]","[8000,-55,20,-25]",4.375,0,1024336278
2933,"UnholyTrioShavronneStormCall",[617],"[356,2693,6172,6306,658,5750]","[2000,-65,100,1,100,-30]",4.375,0,1024873149
2934,"TalismanRigwaldStormCall",[617],"[356,216,5750]","[3000,100,-40]",1.45,0,1023530972
2935,"ElderArenaStormCall",[617],"[356,5750]","[3000,-35]",3.75,0,1026430075
2936,"Flameblast","[617,1994,19326]","[1998,6198,610,8000,12985]","[165,60,50,3,10]",0.8677,0,1026993789
2937,"FlameblastAltX","[617,1994,19326]","[1998,8000,12985,19051]","[165,5,3,8]",0.95,0,1026993789
2938,"FlameblastAltY","[617,1994,19326]","[610,8000,12985,19051,1998,6198]","[50,-2,10,26,600,250]",0.3,0,1026993789
2939,"VaalFlameblast","[617,1994,9495,20447]","[1998,6198,610,8000]","[200,110,50,-2]",1.1176,0,1024470496
2940,"ChestVaalFlameblast",[617],"[1998,6198,610,8000,433,1210]","[200,110,50,-2,80,50]",1,0,1024470496
2941,"AtziriUniqueStaffFlameblast","[617,1994,6207]","[610,592,356]","[50,25,2000]",4.05,0,1029919736
2942,"BloodSacramentUnique","[617,1994]","[14054,14055,16514,105]","[30,80,40,200]",7.6,0,0
2943,"TormentSpiritVaalFlameblast",[617],"[1998,216,610,6198]","[110,-50,100,110]",1.8889,0,1024014156
2944,"BeyondDemonVaalFlameblast",[617],"[1998,216,610,6198]","[110,-50,100,110]",1.8889,0,1024014156
2945,"BeyondDemonVaalFlameblast2",[617],"[1998,216,610,6198]","[110,35,100,110]",1.8889,0,1024014156
2946,"WbVaalFlameblast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",1.2278,0,1024014156
2947,"ProphecyVaalFlameBlast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",0.9822,0,1024014156
2948,"LionWolfFireBossVaalFlameblast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",1.2278,0,1024014156
2949,"LionWolfFireBossVaalFlameblastAtlasUber",[617],"[1998,216,610,6198,5750]","[110,105,100,110,10]",1.2278,0,1024014156
2950,"EssenceDaemonVaalFlameblast",[617],"[1998,6198,5750]","[110,110,-50]",1.2278,0,1024014156
2951,"WbFlameblast",[617],"[1998,214,6198,5750]","[90,9,90,20]",1.5556,0,1024014156
2952,"WbFlameblast2",[617],"[1998,214,6198,5750]","[90,6,90,20]",1.5556,0,1024014156
2953,"WbFlameblast3",[617],"[1998,214,6198,5750]","[90,4,90,20]",1.5556,0,1024014156
2954,"WbFlameblast4",[617],"[1998,214,6198,5750]","[90,2,90,20]",1.5556,0,1024014156
2955,"WbFlameblast5",[617],"[1998,214,6198,5750]","[90,5,90,20]",1.5556,0,1024014156
2956,"GladiatorBossFlameblast",[617],"[1998,214,6198,5750]","[90,9,90,20]",1.5556,0,1024014156
2957,"GladiatorBossFlameblast2",[617],"[1998,214,6198,5750]","[90,6,90,20]",1.5556,0,1024014156
2958,"GladiatorBossFlameblast3",[617],"[1998,214,6198,5750]","[90,4,90,20]",1.5556,0,1024014156
2959,"GladiatorBossFlameblast4",[617],"[1998,214,6198,5750]","[90,2,90,20]",1.5556,0,1024014156
2960,"ExileFlameblast",[617],"[1998,214,6198]","[90,9,90]",1.5,0,1024014156
2961,"ExileFlameblast2",[617],"[1998,214,6198]","[95,6,95]",1.5556,0,1024014156
2962,"ExileFlameblast3",[617],"[1998,214,6198]","[100,4,100]",1.6111,0,1024014156
2963,"ExileFlameblast4",[617],"[1998,214,6198]","[110,2,110]",1.6667,0,1024014156
2964,"DarkExileFlameblast","[617,195,854]","[1998,214,860,862,881,6198]","[110,9,20000,80,73,110]",1.3333,0,1024014156
2965,"FlameblastBossSideArea","[617,195]","[1998,214,216,6198,5750]","[110,9,-13,110,50]",1,0,1019839984
2966,"StrongboxCelestialFlameblast",[617],"[1998,214,216,6198]","[110,9,-13,110]",1.3333,0,1024014156
2967,"CelestialFlameblastShaperInfluence",[617],"[1998,8000,216,6198,12985]","[110,3,-13,110,10]",1.2,0,1024014156
2968,"MaelstromCellBossCelestialFlameblast",[617],"[1998,6198]","[110,110]",1.0111,0,1024014156
2969,"SynthesisSelfFlameblast","[617,195]","[1998,209,5750]","[10,250,35]",2.4,0,1026698510
2970,"HoodedVaalBossFlameblast","[617,195]","[1998,209,5750]","[10,250,35]",2.2,0,1026698510
2971,"CelestialFlameblastShaperInfluenceDaemon",[617],"[1998,214,216,6198]","[110,9,-13,110]",1.3333,0,1024014156
2972,"MonsterFlameblastKaomsChest","[617,195]","[1998,214,216,6198,5750]","[110,9,7,110,50]",1.3333,0,1020430542
2973,"MonsterFlameblastWestVaal",[617],"[1998,216,592,610,6198,5750]","[110,40,10,1,110,50]",2.0256,0,1020430542
2974,"MonsterFlameblastWestVaalFinal",[617],"[1998,216,592,610,6198,5750]","[110,40,10,1,110,35]",2.0256,0,1020430542
2975,"StrDexMissionVaalFlameblast",[617],"[1998,216,2388,6198,5750]","[110,25,100,110,-50]",1.8889,0,1023007523
2976,"AvatarVaalFlameblast","[617,6309,1823]","[1998,6198,6306,5750]","[110,110,6,-50]",1.8889,0,1023007523
2977,"AfflictionOnDeathFlameblast",[617],[5750],[-20],3.8,0,1029785518
2978,"SeawitchLightningBeam",[],[6304],[15],4.74,0,1024148374
2979,"SeawitchLightningBeamStandalone",[6083],"[356,3189,5144,2693]","[5000,100,100,-70]",5,0,1029785518
2980,"SeawitchFireBeam",[6083],"[356,3189,5144,2693]","[5000,100,100,-70]",7,0,1029785518
2981,"SanctumFireBeam",[6083],"[356,3189,5144,5466]","[10000,500,150,-80]",1,0,0
2982,"RootSpiderAmbush",[692],[633],[-30],1,0,0
2983,"RootSpiderAmbushMaps",[692],[],[],1,0,0
2984,"RootSpiderAmbushInvasion",[692],[633],[-30],1,0,0
2985,"BlindingGaze",[617],[5750],[25],3.125,0,1024416809
2986,"BlindingGazeInvasion",[617],[],[],3.125,0,1025490551
2987,"BlindingGazeWb",[617],[],[],3.125,0,1025490551
2988,"BlindingGazeBossSideArea",[617],[216],[40],4.3125,0,1028040688
2989,"Barrage","[848,849,10509,19321]",[18995],[5],1,0,0
2990,"BarrageAltX","[848,849,10509,19321]","[18995,3441]","[4,6]",1,0,0
2991,"BarrageAltY","[848,849,10509,19321]",[18995],[5],1,0,0
2992,"GemlingBarrage","[848,849,10509]","[3441,18995]","[8,4]",1,0,0
2993,"ExileBarrage","[848,849,10509]","[173,633,1788]","[3,-60,30]",1,0,0
2994,"ExileRangerBarrage","[848,849,1927,10509]","[633,1788]","[-60,30]",1,0,0
2995,"DuskBarrage","[848,849,1927,10509]","[173,633,1919]","[5,-80,-20]",1,0,0
