"rownum","MonsterVarietiesKey","BestiaryGroupsKey","Name","BestiaryEncountersKey","bool","IconSmall","Icon","Boss_MonsterVarietiesKey","BestiaryGenusKey","bool","BestiaryCapturableMonstersKey","IsDisabled","i32","bool"
307,6452,11,"Craicic Chimeral",36,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GemFrog","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GemFrog","",40,"","","",1344,""
308,6346,0,"Farrul, First of the Plains",37,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Tiger","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Tiger",6347,37,1,"","",498,""
309,6299,5,"Saqawal, First of the Sky",38,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Rex","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Rhex",6300,34,1,"","",497,""
310,6381,8,"Fenumus, First of the Night",39,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Scorpion","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Scorpion",6383,33,1,"","",496,""
311,6354,10,"Craiceann, First of the Deep",40,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Crab","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Crab",6355,32,1,"","",499,""
312,444,5,"Oozeback Bloom",16,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/OozebackBloom","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/OozebackBloom","",6,1,"",1,1344,""
313,504,9,"Brood Princess",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BroodPrincess","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BroodPrincess","",8,1,"",1,1344,""
314,481,10,"The Dweller of the Deep",31,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheDeepDweller","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheDeepDweller","",7,1,"",1,1344,""
315,259,1,"The Faun",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheFaun","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheFaun",261,1,1,"",1,1344,""
316,282,1,"Ungulath",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ungulath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ungulath","",2,1,"",1,1344,""
317,341,0,"The Burning Menace",1,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBurningMenace","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBurningMenace","",3,1,"",1,1344,""
318,496,9,"Ambrosia, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ambrosia","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ambrosia","",8,1,"",1,1344,""
319,498,9,"Amarissa, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Amarissa","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Amarissa","",8,1,"",1,1344,""
320,113,3,"The Great White Beast",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBeast","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBeast","",0,1,"",1,1344,""
321,945,8,"Black Death",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlackDeath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlackDeath","",12,1,"",1,1344,""
322,947,8,"The Weaver",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheWeaver","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheWeaver",950,12,1,"",1,1344,""
323,355,1,"Nadia the Soothing",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/NadiaTheSoothing","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/NadiaTheSoothing","",5,1,"",1,1344,""
324,357,1,"Aidan the Frenzied",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/AidanTheFrenzied","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/AidanTheFrenzied","",5,1,"",1,1344,""
325,3212,3,"Q'uru",11,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Quru","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Quru","",21,1,"",1,1344,""
326,1690,4,"Thistlesage",13,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Thistlesage","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Thistlesage","",18,1,"",1,1344,""
327,2739,8,"The Conqueror Wurm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ConquerorWurm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ConquerorWurm","",19,1,"",1,1344,""
328,1514,6,"Paradisae Venenum",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ParadisaeVenenum","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ParadisaeVenenum","",14,1,"",1,1344,""
329,3890,5,"The Hundred Foot Shadow",15,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheHundredFootShadow","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheHundredFootShadow",3891,22,1,"",1,1344,""
330,4163,5,"Eyepecker",42,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CockerelBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CockerelBestiaryBoss","",26,1,"",1,1344,""
331,4150,2,"Steelchaw",9,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Steelchaw","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Steelchaw","",25,1,"",1,1344,""
332,4112,2,"Raihara, Tukohama's Loyal",8,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",24,1,"",1,1344,""
333,375,1,"Hollowskull, the Willing Host",4,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hollowskull","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hollowskull","",28,1,"",1,1344,""
334,4945,7,"The Encephalophage",41,"","","","",29,1,"",1,1344,""
335,5819,10,"Brinecrack",34,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Brinecrack","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Brinecrack","",32,1,"",1,1344,""
336,115,3,"The Great White Bones",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBones","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBones","",0,1,"",1,1344,""
337,2719,8,"Tunnelworm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Tunnelworm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Tunnelworm","",19,1,"",1,1344,""
338,4197,4,"Boulderback",12,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Boulderback","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Boulderback","",27,1,"",1,1344,""
339,5960,6,"The Basilisk",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBasilisk","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBasilisk","",14,1,"",1,1344,""
340,3425,3,"Marrowcrush",10,"","","","",0,1,"",1,1344,""
341,3426,5,"The Cadaver Bull",16,"","","","",6,1,"",1,1344,""
342,3427,1,"Junglemare",4,"","","","",28,1,"",1,1344,""
343,3429,1,"Blood Stasis ",5,"","","","",5,1,"",1,1344,""
344,3430,1,"Blood Morpher",5,"","","","",5,1,"",1,1344,""
345,3441,11,"Spinesnap",35,"","","","",13,1,"",1,1344,""
346,3442,11,"Genesis Paradisae",36,"","","","",40,1,"",1,1344,""
347,3443,1,"Death from Above",6,"","","","",1,1,"",1,1344,""
348,3444,1,"Guardian of the Mound",6,"","","","",2,1,"",1,1344,""
349,3451,6,"Alpha Paradisae",20,"","","","",14,1,"",1,1344,""
350,3452,7,"Mother of the Swarm",21,"","","","",15,1,"",1,1344,""
351,3453,5,"Deathflutter",14,"","","","",17,1,"",1,1344,""
352,3459,8,"Wrigglechaw",23,"","","","",19,1,"",1,1344,""
353,3460,10,"Blinkflame",31,"","","","",7,1,"",1,1344,""
354,3461,9,"The Duchess",29,"","","","",8,1,"",1,1344,""
355,3462,10,"Shivershell",32,"","","","",9,1,"",1,1344,""
356,3468,6,"Razorleaf",19,"","","","",10,1,"",1,1344,""
357,3469,9,"Stranglecreep",29,"","","","",11,1,"",1,1344,""
358,3470,8,"Pewterfang",26,"","","","",12,1,"",1,1344,""
359,3471,4,"Bladeback Guardian",13,"","","","",18,1,"",1,1344,""
360,3472,9,"Strangledrift",30,"","","","",20,1,"",1,1344,""
361,3474,5,"Ghostram",16,"","","","",6,1,"",1,1344,""
362,138,3,"Tyrannursus Maximus",10,"","","",139,0,1,"",1,1344,""
363,109,3,"Primal Beast",10,"","","","",0,"","",1,1344,""
364,110,3,"The Alpha Beast",10,"","","","",0,1,"",1,1344,""
365,368,1,"Aboriginal Chieftain",5,"","","","",28,"","",1,1344,""
366,1495,11,"Bestial Maw",35,"","","","",13,"","",1,1344,""
367,4861,11,"Blue Frog",36,"","","","",41,"","",1,1344,""
368,4863,11,"Common Frog",36,"","","","",41,"","",1,1344,""
369,4865,11,"Strange Frog",36,"","","","",41,"","",1,1344,""
370,1510,6,"Wild Chimeral",20,"","","","",14,"","",1,1344,""
371,1578,7,"Nightmarish Crawler",21,"","","","",16,"","",1,1344,""
372,1577,7,"Nightmarish Carrion",21,"","","","",15,"","",1,1344,""
373,379,1,"Primitive Ape",5,"","","","",5,"","",1,1344,""
374,4767,1,"Echo of the Verdant",5,"","","","",5,"","",1,1344,""
375,5302,7,"Parasite",41,"","","","",29,"",243,1,1344,""
376,4944,7,"Vicious Parasite",41,"","","","",29,"",249,1,1344,""
377,5012,2,"Purge Hound",43,"","","","",31,"",250,1,1344,""
378,5013,2,"Lola, the Fierce",43,"","","","",31,1,"",1,1344,""
379,5014,2,"Rocco, the Bloodthirsty",43,"","","","",31,1,"",1,1344,""
380,459,5,"Ventarus",16,"","","","",6,1,"",1,1344,""
381,433,5,"Primordial Rhoa",16,"","","","",6,"","",1,1344,""
382,2744,8,"Mystic Devourer",23,"","","","",19,"","",1,1344,""
383,4839,8,"Devourer",23,"","","","",19,"",180,1,1344,""
384,2738,8,"Devourer",23,"","","","",19,"",180,1,1344,""
385,2732,8,"Ancient Devourer",23,"","","","",19,"","",1,1344,""
386,2721,8,"Devourer",23,"","","","",19,"",180,1,1344,""
387,4772,7,"Echo of the Verdant",22,"","","","",23,"","",1,1344,""
388,464,10,"Fossil Eater",31,"","","","",7,"","",1,1344,""
389,5959,8,"Tamipin",27,"","","","",35,1,"",1,1344,""
390,5955,8,"Tamulus",27,"","","","",35,1,"",1,1344,""
391,511,9,"Fated Siren",29,"","","","",8,"","",1,1344,""
392,4768,6,"Echo of the Verdant",19,"","","","",10,"","",1,1344,""
393,4843,6,"Maze Slitherer",18,"","","","",10,"","",1,1344,""
394,921,9,"Foreseen Spawn",29,"","","","",11,"","",1,1344,""
395,4770,8,"Echo of the Verdant",26,"","","","",12,"","",1,1344,""
396,973,8,"Ink Spinner",26,"","","","",12,"","","",1344,1
397,4810,8,"Maze Webspinner",26,"","","","",12,"","",1,1344,""
398,4811,8,"Maze Hatchling",26,"","","","",12,"","",1,1344,""
399,4842,4,"Maze Needleback",13,"","","","",18,"","",1,1344,""
400,2453,1,"Spirit of Aidan",5,"","","",2454,5,1,"",1,1344,""
401,2451,1,"Spirit of Nadia",5,"","","",2452,5,1,"",1,1344,""
402,949,8,"Balah, Duke",26,"","","","",12,1,"",1,1344,""
403,4433,0,"Mutewind Lynx",3,"","","","",36,"","",1,1344,""
404,4774,5,"Echo of the Verdant",15,"","","","",22,"","",1,1344,""
405,3396,10,"Mother of the Hive",31,"","","",3398,7,1,"",1,1344,""
406,3342,9,"The All-seeing Eye",30,"","","","",20,1,"",1,1344,""
407,3345,1,"Konu, Maker of Wind",6,"","","","",1,1,"",1,1344,""
408,3353,1,"Sheaq, Maker of Floods",6,"","","","",2,1,"",1,1344,""
409,3357,8,"Kamaq, Soilmaker",23,"","","","",19,1,"",1,1344,""
410,3369,1,"Simi, the Nature Touched",4,"","","","",28,1,"",1,1344,""
411,3376,8,"Cintiq, the Inescapable",26,"","","","",12,1,"",1,1344,""
412,3378,6,"Thornrunner",19,"","","","",10,1,"",1,1344,""
413,3372,7,"The Sunburst Queen",21,"","","","",15,1,"",1,1344,""
414,3399,9,"Rima, Deep Temptress",29,"","","","",8,1,"",1,1344,""
415,3359,5,"Inti of the Blood Moon",14,"","","","",17,1,"",1,1344,""
416,3404,7,"Quetzerxi",22,"","","","",23,1,"",1,1344,""
417,3343,9,"The All-seeing Eye",30,"","","","",20,1,406,1,1344,""
418,3346,1,"Konu, Maker of Wind",6,"","","","",1,1,407,1,1344,""
419,3354,1,"Sheaq, Maker of Floods",6,"","","","",2,1,408,1,1344,""
420,3358,7,"Kamaq, Soilmaker",23,"","","","",19,1,409,1,1344,""
421,3360,5,"Inti of the Blood Moon",14,"","","","",17,1,415,1,1344,""
422,3370,1,"Simi, the Nature Touched",4,"","","","",28,1,410,1,1344,""
423,3373,7,"The Sunburst Queen",21,"","","","",15,1,413,1,1344,""
424,3377,8,"Cintiq, the Inescapable",26,"","","","",12,1,411,1,1344,""
425,3379,6,"Thornrunner",19,"","","","",10,1,412,1,1344,""
426,3400,9,"Rima, Deep Temptress",29,"","","","",8,1,414,1,1344,""
427,3669,1,"Mutated Chieftain",5,"","","","",28,1,"",1,1344,""
428,3647,1,"Crazed Chieftain",5,"","","","",28,"","",1,1344,""
429,3649,3,"Infected Ambusher",11,"","","","",21,"","",1,1344,""
430,3651,3,"Mutated Ursa",11,"","","","",21,1,"",1,1344,""
431,3650,3,"Plummeting Ursa",11,"","","","",21,"","",1,1344,""
432,3659,11,"Rabid Maw",35,"","","","",13,"","",1,1344,""
433,3672,11,"Mutated Maw",35,"","","","",13,1,"",1,1344,""
434,3664,11,"Mutated Croaker",36,"","","","",40,1,"",1,1344,""
435,3648,6,"Putrid Chimeral",20,"","","","",14,"","",1,1344,""
436,3666,6,"Twisted Chimeral",20,"","","","",14,1,"",1,1344,""
437,3645,7,"Rabid Broodqueen",21,"","","","",15,"","",1,1344,""
438,3663,7,"Mutated Broodqueen",21,"","","","",15,1,"",1,1344,""
439,3646,7,"Rabid Minion",21,"","","","",15,"","",1,1344,""
440,3653,5,"Infected Rhoa",16,"","","","",6,"","",1,1344,""
441,3654,5,"Rabid Rhoa",16,"","","","",6,"","",1,1344,""
442,3670,5,"Mutated Rhoa",16,"","","","",6,1,"",1,1344,""
443,3660,10,"Fused Crawler",32,"","","","",9,"","",1,1344,""
444,3668,10,"Mutated Winterclaw",32,"","","","",9,1,"",1,1344,""
445,3671,6,"Mutated Adder",19,"","","","",10,1,"",1,1344,""
446,3656,6,"Infected Adder",19,"","","","",10,"","",1,1344,""
447,3658,6,"Putrid Serpent",19,"","","","",10,"","",1,1344,""
448,3665,8,"Mutated Arachnid",26,"","","","",12,1,"",1,1344,""
449,3655,8,"Putrid Weaver",26,"","","","",12,"","",1,1344,""
450,3638,8,"Sickly Spinner",26,"","","","",12,"","",1,1344,""
451,3639,4,"Infected Spiker",13,"","","","",18,"","",1,1344,""
452,3135,9,"Infected Watcher",30,"","","","",20,"","",1,1344,""
453,3662,9,"Mutated Watcher",30,"","","","",20,1,"",1,1344,""
454,3640,3,"Infected Beast",11,"","","","",0,"","",1,1344,""
455,3642,3,"Risen Infested Beast",11,"","","",3643,0,1,"",1,1344,""
456,3667,0,"Mutated Flamebeast",1,"","","","",3,1,"",1,1344,""
457,3652,0,"Crazed Flamebeast",1,"","","","",3,"","",1,1344,""
458,3455,0,"Bladetooth",1,"","","","",3,1,"",1,1344,""
459,6866,4,"Cavestalker",13,"","","","",18,"","",1,1344,""
460,6890,4,"Azure Shrieker",13,"","","","",18,"","",1,1344,""
461,6892,4,"Charged Shrieker",13,"","","","",18,"","",1,1344,""
462,6871,1,"Azure Ape",5,"","","","",5,"","",1,1344,""
463,6873,1,"Azure Ape",5,"","","","",5,"","",1,1344,""
464,6883,4,"Gorgol Alpha",13,"","","","",18,"","",1,1344,""
465,6854,7,"Cave Weta",22,"","","","",23,"","",1,1344,""
466,6856,7,"Unstable Weta",22,"","","","",23,"","",1,1344,""
467,6821,8,"Hatchling",26,"","","","",12,"","",1,1344,""
468,6826,8,"Skitterling",26,"","","","",12,"","",1,1344,""
469,6829,8,"Azurite Widow",26,"","","","",12,"","",1,1344,""
470,8282,3,"Wild Bristle Matron",44,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedBeastTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedBeastTier3","",0,"","","",1344,""
471,8285,0,"Wild Hellion Alpha",45,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedHellionTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedHellionTier3","",3,"","","",1344,""
472,8290,4,"Wild Brambleback",46,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedBrambleHulkTier","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedBrambleHulkTier3","",28,"","","",1344,""
473,8323,9,"Vivid Watcher",47,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenSquidTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenSquidTier3","",20,"","","",1344,""
474,8326,5,"Vivid Vulture",48,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenVultureParasiteTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenVultureParasiteTier3","",22,"","","",1344,""
475,8330,8,"Vivid Abberarach",49,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenPlatedScorpionTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenPlatedScorpionTier3","",33,"","","",1344,""
476,8357,2,"Primal Rhex Matriarch",50,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueRhexLargeTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueRhexLargeTier3","",24,"","","",1344,""
477,8360,10,"Primal Crushclaw",51,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueNessaCrabTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueNessaCrabTier3","",30,"","","",1344,""
478,8365,1,"Primal Cystcaller",52,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueGoatmanTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueGoatmanTier3","",1,"","","",1344,""
479,9799,4,"The Black Mórrigan",53,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GullGoliath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GullGoliath","",18,1,"","",1344,""
