"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
980,"MonsterShockNovaSideArea","[854,617]","[860,862]","[20000,80]",1.2375,0,1022953836
981,"MonsterShockNovaInvasion",[617],[5750],[33],1.2375,0,1022953836
982,"ProphecyTotemBossShockNova",[617],[5750],[33],1.2375,0,1022953836
983,"MonsterShockNovaTotem","[617,854,1784]","[860,862,5750]","[7000,160,50]",0.8125,0,1022953836
984,"MonsterMiniShockNova",[617],[],[],1.2375,0,1022953836
985,"MapBossMiniShockNova",[617],[],[],2.5,0,1022953836
986,"MonsterMiniShockNovaDescent",[617],[],[],1.2375,0,1022953836
987,"MonsterMiniShockNovaInvasion",[617],[],[],1.2375,0,1022953836
988,"MonsterMaxShockNova",[617],[5750],[65],1.2375,0,1022953836
989,"MapBossMaxShockNova",[617],[5750],[65],2.5,0,1022953836
990,"MonsterMaxShockNovaInvasion",[617],[5750],[65],1.2375,0,1022953836
991,"MonsterMaxShockNovaDescent",[617],[5750],[65],1.2375,0,1022953836
992,"ShrineShockNova",[617],"[1845,356,5750]","[5,4000,100]",1.5,0,1022953836
993,"ShrineShockNovaPlayer",[617],"[1845,356,5750]","[1,4000,-25]",1.5,0,1022953836
994,"EssenceDaemonShockNova","[617,854,1784]","[1845,356,860,881,5750]","[5,4000,10000,20,100]",1.5,0,1022953836
995,"WestShockNovaDaemon",[617],"[356,5750]","[2,15]",1.8,0,1022953836
996,"StrDexMissionShockNovaFire",[617],"[216,5750]","[100,170]",2.2222,0,1025758986
997,"StrMissionShockedGroundNovaDaemon",[617],"[1472,1473,1845,356,1210,5750]","[1,2,85,3000,170,25]",1.2,0,1025758986
998,"KudukuShockNova",[617],"[2715,658,5750]","[-75,100,65]",5,0,1025758986
999,"AzmeriKudukuShockNova","[617,12543]","[2715,658,5750]","[-60,100,65]",5.25,0,1028443341
1000,"BlightTowerShockNova1","[617,1927]","[1845,658,356]","[5,10,1000]",2.5,0,1031127695
1001,"BlightTowerShockNova2","[617,1927]","[1845,658,356]","[5,20,1000]",4,0,1031127695
1002,"BlightTowerShockNova3","[617,1927]","[1845,658,356]","[5,30,1000]",5.5,0,1031127695
1003,"BlightTowerShockNova1_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,10,20,25,1000]",2.5,0,1031127695
1004,"BlightTowerShockNova2_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,20,20,25,1000]",4,0,1031127695
1005,"BlightTowerShockNova3_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,30,20,25,1000]",5.5,0,1031127695
1006,"BlightTowerShockNova1_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,10,30,30,1000]",2.5,0,1031127695
1007,"BlightTowerShockNova2_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,20,30,30,1000]",4,0,1031127695
1008,"BlightTowerShockNova3_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,30,30,30,1000]",5.5,0,1031127695
1009,"BlightTowerShockNova1_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,10,40,35,1000]",2.5,0,1031127695
1010,"BlightTowerShockNova2_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,20,40,35,1000]",4,0,1031127695
1011,"BlightTowerShockNova3_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,30,40,35,1000]",5.5,0,1031127695
1012,"ViperStrike","[3679,1116,12417]","[1102,3364,356,10308,10309]","[60,60,4000,-20,-30]",1.5,0,1019142052
1013,"ViperStrikeAltX","[3679,1116,12417,19590,19607]","[1102,3364,356,19592]","[60,60,2000,200]",1.5,0,1019142052
1014,"ViperStrikeAltY","[3679,1116,12417]","[1102,3364,356,10308,10309]","[60,60,4000,-20,-30]",1.5,0,1019142052
1015,"ViperStrikeRoyale","[3679,1116,12417]","[1102,3364,356,10308,10309]","[60,60,4000,-20,-30]",1.5,0,1018980991
1016,"BanditLeaderViperStrikeMapBoss","[3679,12417]","[449,3364,356]","[25,100,8000]",1.48,0,1027047476
1017,"PhaseRun",[],"[356,359]","[2500,100]",0,0,0
1018,"PhaseRunKraityn",[],"[313,356]","[750,15000]",0,0,0
1019,"MonsterPhaseRun",[],"[177,313,356,634]","[25,750,10000,50]",0,0,0
1020,"MonkeyPhaseRun",[],"[177,313,356,634]","[50,750,10000,50]",0,0,0
1021,"WbPhaseRun",[],[356],[10000],0,0,0
1022,"MonsterPhaseRunAtAnimationSpeed",[12543],"[177,313,356,634]","[25,750,10000,50]",0,0,0
1023,"SupportMeleePhysicalDamage",[],[14569],[-10],0,0,0
1024,"SupportItemQuantity",[],[],[],0,0,0
1025,"UniqueItemQuantity",[],[526],[10],0,0,0
1026,"SupportItemRarity",[],[],[],0,0,0
1027,"SupportFasterCast",[],[],[],0,0,0
1028,"SupportFasterCastRoyale",[],[],[],0,0,0
1029,"ExplosiveArrow","[848,498,19450]","[545,10524,10532,10623,16437,11528,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1030,"ExplosiveArrowAltX","[848,498,19450]","[545,10524,10532,10623,16437,11528,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1031,"ExplosiveArrowAltY","[848,498,19450]","[545,10524,10532,10623,16437,11528,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1032,"ExplosiveArrowRoyale","[848,498]","[545,10524,10532,10623,11528]","[3,-5000,12,20,10]",1.594,0,1025758986
1033,"BanditExplosiveArrow","[848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1034,"BanditExplosiveArrowAtAnimationSpeed","[12543,848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1035,"BanditExplosiveArrowChampion","[848,498]","[356,545]","[1000,2]",1.8667,0,1027101164
1036,"VaalGuardExplosiveArrowAtAnimationSpeed","[12543,848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1037,"ExplosiveArrowSideAreaBoss","[498,848]","[356,644]","[1000,-10]",1.8667,0,1025222115
1038,"DarkExileExplosiveArrow","[498,848]","[356,545,644,1919,214,173]","[2000,3,-10,150,6,5]",1.8667,0,1025222115
1039,"HeistThugRangedExplosiveArrow","[498,7078,4577,5824]","[545,10524,10532,10623,11528,5750,356]","[2,-5000,12,3,20,-40,2000]",1.5,0,1025222115
1040,"IncaBossExplosion","[617,692]","[1099,2693]","[50,-25]",1,0,0
1041,"AzmeriOversoulExplosion","[617,692,12543]","[1099,2693,659]","[50,-25,-80]",1,0,0
1042,"AzmeriOversoulExplosionIgnite","[617,692,12543]","[1099,2693,659,7801,610,202]","[50,-25,-80,500,50,100]",1,0,0
1043,"IncaBossExplosionAtziri","[617,692]","[1099,2693]","[50,-25]",1,0,0
1044,"IncaBossSummon","[617,4577,6841,498]","[835,1210]","[8,40]",0.61,0,1025222115
1045,"IncaBossSummonAtziri","[617,4577,6841,498]",[882],[1],0.61,0,1025222115
1046,"IncaBossLaser",[],"[214,658,15059]","[2,100,100]",2.8125,0,1028550715
1047,"AzmeriOversoulLaser",[12543],"[214,658,15059,659,216]","[2,100,100,-40,50]",4.5,0,1028443341
1048,"AzmeriOversoulLaserMaxShock",[12543],"[214,658,15059,659,216,16488]","[2,100,100,-40,50,20]",4.5,0,1028443341
1049,"IncaBossLaserAtziri",[],"[214,658,15059]","[2,100,100]",2.8125,0,1028550715
1050,"IncaBossLaser2",[],"[214,658,15059]","[2,100,100]",2.8125,0,1028550715
1051,"IncaBossTravel",[],[],[],0.77,0,0
1052,"IncaBossTravelAtziri",[],[],[],0.77,0,0
1053,"IncaBossSpray","[4577,6841,4546,498]",[356],[8000],0.9,0,0
1054,"AzmeriOversoulSpray","[4577,6841,4546,498,12543]","[356,659,216]","[8000,-50,100]",0.9,0,0
1055,"IncaBossSprayMaps","[4577,6841,4546,498]",[356],[8000],0.9,0,0
1056,"IncaBossColdSnapTriggered",[617],"[18328,18331,18334,356,5750]","[15,15,30,7000,-50]",2.726,0,1027208538
1057,"AzmeriOversoulColdSnapTriggered",[617],"[18328,18331,18334,356,5750]","[15,15,30,7000,-50]",2.75,0,1027369599
1058,"IncaBossRocks",[617],"[611,2693]","[200,-25]",1.46,0,1027262225
1059,"AzmeriOversoulRocks","[617,12543]","[611,2693,659]","[200,-25,-50]",1.5,0,1027369599
1060,"IncaBossRocksTriggered",[617],"[611,2693,1819,356,18328]","[300,-25,-50,900,10]",2,0,1025758986
1061,"AzmeriOversoulRocksTriggered",[617],"[611,2693,1819,356,18328]","[300,-25,-50,900,10]",2.25,0,1025758986
1062,"TemporalChains",[2968],"[531,11617]","[-25,-50]",0,0,0
1063,"SkeletonTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1064,"AxisTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1065,"SeawitchTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1066,"TemporalChainsBossCurseAura",[2674],"[3239,531,9126,5750]","[-20,-25,-10,50]",0,0,0
1067,"TemporalChainsBossCurseTotemAura","[2674,854,1784]","[3239,531,862,881,860,1220,9126,5750]","[-20,-25,50,1,20000,5,-10,50]",0,0,0
1068,"NecromancerTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1069,"SpinesnapTemporalChains",[],"[356,3239,531,9126,5750]","[3000,-20,-25,-10,9]",0,0,0
1070,"ExileTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1071,"TempestTemporalChains",[],"[356,3239,531,9126]","[12000,-20,-25,-10]",0,0,0
1072,"BeyondDemonTemporalChains",[],"[356,3239,531,9126,5750]","[4000,-50,-25,-10,82]",0,0,0
1073,"DarkSeawitchTemporalChains",[6533],"[356,3239,531,1842,1841,9126,5750]","[4000,-20,-25,1,100,-10,45]",0,0,0
1074,"TalismanT1TemporalChains",[2674],"[356,3239,531,9126,5750]","[4000,-20,-25,-10,9]",0,0,0
1075,"ChaosGolemUniqueTemporalChainsTotem",[2674],"[356,3239,531,9126,5750]","[30000,-25,-25,-10,20]",0,0,0
1076,"AvatarTemporalChainsAura","[2968,2674]","[356,5708,3239,531,11617,9126]","[5000,17,-20,-25,-50,-10]",0,0,0
1077,"ArchnemesisTemporalChainsAura",[2674],"[3239,531,9126]","[-20,-25,-20]",0,0,0
1078,"ArchnemesisTemporalChains",[],"[356,3239,531,9126]","[5000,-20,-25,-20]",0,0,0
1079,"AzmeriFabricationTemporalChains","[2968,2674,1920]","[3239,531,9126,5750]","[-30,-38,-30,100]",1,0,0
1080,"AzmeriFabricationTemporalChainsAtlasUber","[2968,2674,1920]","[3239,531,9126,5750]","[-30,-38,-30,100]",1,0,0
1081,"IzaroTemporalChainsPylonOnDeath",[],"[356,3239,531,5750]","[10000,-60,-25,100]",0,0,0
1082,"PopupTrapTemporalChains",[2674],"[356,3239,531,9126,5750]","[4000,-40,-25,-10,56]",0,0,0
1083,"IzaroElementalWeaknessPylonOnDeath",[],"[356,141,5750]","[10000,-75,100]",0,0,0
1084,"IzaroVulnerabilityPylonOnDeath",[],"[356,544,5221,5750]","[10000,40,20,100]",0,0,0
1085,"ElementalWeakness",[2968],[],[],0,0,0
1086,"ElementalWeaknessRoyale",[2968],[],[],0,0,0
1087,"ExileElementalWeakness",[],"[356,141,5750]","[7000,-30,24]",0,0,0
1088,"MonsterElementalWeakness",[],"[356,5750]","[6000,42]",0,0,0
1089,"WaterElementalWeakness",[],"[356,5750]","[6000,42]",0,0,0
1090,"ElementalWeaknessAuraMapBoss",[2674],"[141,5750]","[-40,50]",0,0,0
1091,"NecromancerElementalWeakness",[],"[356,5750]","[6000,42]",0,0,0
1092,"TempestElementalWeakness",[],[356],[12000],0,0,0
1093,"ArchnemesisElementalWeaknessAura",[2674],[141],[-30],0,0,0
1094,"ArchnemesisElementalWeakness",[],"[356,141]","[5000,-30]",0,0,0
1095,"WarlordsMark",[2968],"[12371,543]","[20,100]",0,0,0
1096,"WarlordsMarkRoyale",[2968],"[12371,9729,9730,543]","[20,200,200,100]",0,0,0
1097,"WarlordsMarkTriggered","[2968,12426]","[12371,543]","[20,100]",0,0,0
1098,"ExileWarlordsMark",[],"[356,12369,9729,9730,543,5750]","[7000,40,200,200,100,24]",0,0,0
1099,"TormentDaemonWarlordsMark",[],"[356,12369,9729,9730,543,5750]","[8800,40,200,200,100,24]",0,0,0
1100,"MonsterWarlordsMark",[],"[356,12369,9729,9730,543,5750]","[4000,40,200,200,100,24]",0,0,0
1101,"ArchnemesisWarlordsMark",[],"[356,12369,9729,9730,543,5750]","[4000,40,200,200,100,24]",0,0,0
1102,"Punishment","[2968,19361]",[12381],[2000],0,0,0
1103,"MonsterPunishmentSideArea",[],"[356,12380,12381,5750]","[5000,40,2000,20]",0,0,0
1104,"TempestPunishment",[],"[356,12380,12381]","[12000,40,2000]",0,0,0
1105,"ArchnemesisPunishmentAura",[2674],"[12380,12381]","[70,2000]",0,0,0
1106,"ArchnemesisPunishment",[],"[356,12380,12381]","[5000,70,2000]",0,0,0
1107,"Enfeeble",[2968],[],[],0,0,0
1108,"MonsterEnfeeble",[],"[356,84,647,9127,5750]","[5000,-40,-40,-15,42]",0,0,0
1109,"AxisEnfeeble",[],"[356,84,647,9127,5750]","[5000,-40,-40,-15,42]",0,0,0
1110,"EnfeebleAuraMapBoss",[2674],"[84,647,9127,5750]","[-40,-40,-15,50]",0,0,0
1111,"NecromancerEnfeeble",[],"[356,84,647,9127,5750]","[5000,-60,-60,-23,42]",0,0,0
1112,"TalismanT2EnfeebleAura",[2674],"[356,84,647,9127,5750]","[5000,-40,-40,-15,-10]",0,0,0
1113,"WbEnfeeble",[],"[356,84,647,9127,5750]","[5000,-40,-40,-15,42]",0,0,0
1114,"TempestEnfeeble",[],"[356,84,647,9127]","[12000,-40,-40,-15]",0,0,0
1115,"PerandusEnfeebleAura",[2674],"[356,84,647,9127,5750]","[6000,-40,-20,-15,42]",0,0,0
1116,"ExileEnfeebleOnDamageTaken",[6533],"[356,84,647,1841,1842,9127,5750]","[5000,-40,-40,100,1,-15,42]",0,0,0
1117,"AvatarEnfeebleAura",[2674],"[84,647,9127,5750]","[-40,-40,-15,75]",0,0,0
1118,"ArchnemesisEnfeebleAura",[2674],"[84,647,9127]","[-40,-40,-15]",0,0,0
1119,"ArchnemesisEnfeeble",[],"[356,84,647,9127]","[5000,-40,-40,-15]",0,0,0
1120,"AzmeriFabricationEnfeeble","[2968,2674,1920]","[84,647,9127,5750]","[-60,-60,-23,100]",1,0,0
1121,"AssassinsMark",[2968],"[9039,538]","[150,100]",0,0,0
1122,"AssassinsMarkRoyale",[2968],"[9039,538]","[150,100]",0,0,0
1123,"AssassinsMarkTriggered","[2968,12426]","[9039,538]","[150,100]",0,0,0
1124,"MonsterAssassinsMark",[],"[356,12376,9039,2434,2435,538,5750]","[8800,44,150,22,22,100,24]",0,0,0
1125,"NecromancerAssassinsMark",[],"[356,12376,9039,2434,2435,538,5750]","[8800,44,150,22,22,100,24]",0,0,0
1126,"DaemonAssassinsMark",[],"[356,12376,9039,2434,2435,538,5750]","[8800,44,150,22,22,100,24]",0,0,0
1127,"AvatarAssassinsMarkAura",[2674],"[97,9039,2434,2435,538,5750]","[-44,200,22,22,37,75]",0,0,0
1128,"ArchnemesisAssassinsMark",[],"[356,12376,9039,2434,2435,538,5750]","[8800,44,150,22,22,100,24]",0,0,0
1129,"SnipersMark",[2968],[],[],0,0,0
1130,"ExileProjectileWeakness",[],"[356,12942,729,5750]","[7000,3,25,16]",0,0,0
1131,"MonsterProjectileWeakness",[],"[356,12942]","[6000,3]",0,0,0
1132,"NecromancerProjectileWeakness",[],"[356,12942]","[6000,3]",0,0,0
1133,"TempestProjectileWeakness",[],[356],[12000],0,0,0
1134,"Vulnerability",[2968],[5221],[25],0,0,0
1135,"VulnerabilityRoyale",[2968],[5221],[10],0,0,0
1136,"ExileVulnerability",[],[5221],[25],0,0,0
1137,"GladiatorBossVulnerability",[],[5221],[25],0,0,0
1138,"DaemonVulnerability",[],"[356,5221]","[10000,25]",0,0,0
1139,"WbVulnerability",[],"[356,5221]","[10000,25]",0,0,0
1140,"SkeletonVulnerability",[],"[356,544,5221,5750]","[10000,50,20,24]",0,0,0
1141,"SeawitchVulnerability",[],"[356,544,5221,5750]","[4000,50,25,24]",0,0,0
1142,"VulnerabilityAuraMapBoss",[2674],"[544,5221,5750]","[50,25,50]",0,0,0
1143,"NecromancerVulnerability",[],"[356,544,5221,5750]","[6000,50,25,24]",0,0,0
1144,"TempestVulnerability",[],"[356,544,5221]","[12000,25,25]",0,0,0
1145,"TalismanT1Vulnerability",[2674],"[544,5221]","[25,25]",0,0,0
1146,"ArchnemesisVulnerabilityAura",[2674],"[544,5221]","[25,25]",0,0,0
1147,"ArchnemesisVulnerability",[],"[356,544,5221]","[5000,25,25]",0,0,0
1148,"IncaMinionProjectile","[12417,498]",[316],[-75],1.36,0,1016833507
1149,"IncaMinionProjectileMachinarium",[498],[316],[-75],1.36,0,1016833507
1150,"IncaMinionProjectileTwice","[498,12417]","[316,216,214]","[-40,100,1]",1.44,0,1017370378
1151,"IncaMinionProjectileInvasion",[498],[316],[-75],1.51,0,1016833507
1152,"IncaMinionProjectileChaining","[498,12417]","[316,172,173]","[-75,2,2]",0.6,0,1025758986
1153,"IncaMinionProjectileForking","[498,12417,1113]","[316,173]","[-75,2]",0.6,0,1025758986
1154,"IncaMinionProjectileMultiple","[498,12417]","[316,173]","[-75,4]",0.6,0,1025758986
1155,"IncaMinionProjectileRepeated","[498,12417]","[316,216,214]","[-75,200,3]",1.2,0,1025222115
1156,"IncaMinionProjectileRepeatedNormal","[498,12417]","[316,216,214]","[-75,133,2]",1.55,0,1016833507
1157,"IncaMinionProjectileSpiral","[498,11747,12417]","[2119,2120,18328]","[8000,380,9]",0.4,0,1025222115
1158,"IncaBossMinionProjectile",[498],[316],[-75],1.51,0,1016833507
1159,"IncursionIncaMinionProjectile",[498],[659],[-15],1.56,0,1016833507
1160,"IncaMinionProjectileSpiral2","[498,11747,12417]","[316,2118,2119,2120,2468,1788]","[20,6,200,25,-15,60]",1.0067,0,1024953680
1161,"IncaMinionProjectileFire",[498],"[316,1099]","[-25,50]",1.36,0,1016833507
1162,"IncaMinionProjectileCold",[498],"[316,1100]","[-25,50]",1.36,0,1016833507
1163,"IncaMinionProjectileLightning",[498],"[316,1101]","[-25,50]",1.36,0,1016833507
1164,"LightningWarp","[1994,617]","[1115,10777]","[1000,50]",0.9483,0,1026644823
1165,"LightningWarpAltX","[1994,617]","[1115,10777]","[1000,50]",0.9483,0,1026644823
1166,"LightningWarpAltY","[1994,617]","[1115,10777]","[1000,50]",0.9483,0,1026644823
1167,"LightningWarpHardMode","[1994,617]","[1115,10777]","[1000,50]",0.9483,0,1026644823
1168,"LightningWarpRoyale","[1994,617]",[10777],[50],1,0,1025168428
1169,"VaalLightningWarpInstant","[1994,9522,617]",[1115],[1000],1,0,1024416809
1170,"MonsterLightningWarp","[1994,617]",[],[],1.9125,0,1026510606
1171,"MonsterLightningWarpProphecy",[617],[],[],1.9125,0,1026510606
1172,"PuiTotemMapBossLightningWarp","[1927,12096,617]",[],[],0.9563,0,1026510606
1173,"MonsterLightningWarpInvasion","[1994,617]",[],[],1.9125,0,1026510606
1174,"BloodlinesGhostTotemLightningWarp","[617,12096]",[215],[-75],1.9125,0,1026510606
1175,"SquidBossLightningWarp",[617],[],[],1,0,1024416809
1176,"BeyondDemonLightningWarp","[1994,617]",[],[],1.9125,0,1026510606
1177,"MonsterLightningWarpLegends","[1994,617]",[],[],1.8053,0,1026510606
1178,"MonsterLightningWarpDemonBoss","[1994,617]","[215,216]","[-75,30]",1.9125,0,1026510606
1179,"AxisBossLightningWarp",[1994],[215],[-90],2.625,0,1026510606
1180,"ExileLightningWarp","[1994,617]",[1115],[1000],1.8125,0,1027638034
1181,"ExileShadowLightningWarp","[1994,617]",[1115],[1000],1.8125,0,1027638034
1182,"WbLightningWarp","[1994,617]",[1115],[1000],1.8125,0,1027638034
1183,"NecropolisLightningWarp",[617],[1115],[1000],1.8125,0,1027638034
1184,"ProphecyLightningWarp",[617],[1115],[1000],1.8125,0,1027638034
1185,"PerandusLightningWarp",[617],[1115],[1000],1.8125,0,1027638034
1186,"VinktarBossLightningWarp","[1994,617]","[1115,215]","[1000,-30]",1.875,0,1022739087
1187,"DarkExileLightningWarp",[1994],"[1115,215]","[1000,-85]",1.8125,0,1027638034
1188,"DemonLightningWarp","[1994,617]",[215],[-50],1.9125,0,1026510606
1189,"DemonKamikazeLightningWarp","[1994,617]",[215],[-75],1.9125,0,1026510606
1190,"PietyLightningWarp","[1994,617]",[],[],1.9125,0,1028550715
1191,"MonsterLightningWarpTotem","[617,12096]","[2693,1895]","[-40,10000]",1.9125,0,1029517083
1192,"WbLightningWarpTotem","[1994,854,12096,617]","[860,862,2586]","[20000,80,24]",1.6875,0,1024416809
1193,"MonsterLightningWarpTotemInvasion","[1994,854,12096,617]","[860,862,2586]","[20000,80,24]",1.6875,0,1028550715
1194,"MonsterLightningWarpTotemStrMission","[1994,854,617]","[860,862,2586,2693]","[20000,80,24,-35]",1.6875,0,1028550715
1195,"TotemBossLightningWarp",[617],"[1895,215]","[6000,-50]",1.9125,0,1026510606
1196,"TotemBossLightningWarpOnDamageTaken","[6533,12096,617]","[1895,215,1841,1842]","[6000,-50,100,1]",1.9125,0,1026510606
1197,"ElderGuardianArenaLightningWarp","[617,12096]","[215,216]","[-90,100]",1.6875,0,1028550715
1198,"ThunderskullLightningWarp","[1994,617]","[215,216]","[-75,100]",1.9125,0,1026510606
1199,"LWAncestralThunderbird","[617,12543]","[215,216,658,15059,17347]","[-70,100,50,100,33]",1.5,0,1025758986
1200,"AzmeriKudukuWarp","[617,12543]","[215,216]","[-80,150]",4.5,0,1028443341
1201,"SummonSkeletons",[19362],"[356,457]","[20000,2]",0,0,0
1202,"SummonSkeletonsAltX",[19362],"[356,457]","[20000,2]",0,0,0
1203,"SummonSkeletonsAltY",[19362],"[356,457]","[20000,2]",0,0,0
1204,"SummonSkeletonsRoyale",[],"[356,649,457,648]","[10000,-30,2,30]",0,0,0
1205,"VaalSummonSkeletons","[9522,17653,19362]","[2232,356,457]","[1,20000,2]",0,0,0
1206,"TormentSpiritVaalSummonSkeletons",[],"[2232,356,457]","[1,20000,2]",0,0,0
1207,"PerandusVaalSummonSkeletons",[],"[2232,356,457]","[1,20000,2]",0,0,0
1208,"TempestDaemonVaalSummonSkeletons",[],"[356,457]","[15000,2]",0,0,0
1209,"ExileVaalSummonSkeletons",[],"[2232,356,457]","[1,20000,2]",0,0,0
1210,"GladiatorBossVaalSummonSkeletons",[],"[2232,356,457]","[1,20000,2]",0,0,0
1211,"ProphecyVaalSummonZombies",[],"[2232,356,882]","[1,40000,1]",0,0,0
1212,"MonsterSummonSkeletonsOnDamageTaken","[1826,1994,6533]","[546,356,1841]","[100,20000,100]",0,0,0
1213,"IntMissionDaemonVaalSummonSkeletons",[],"[546,356]","[60,20000]",0,0,0
1214,"IntMissionDaemonVaalSummonSkeletonsCaster",[],"[546,356]","[60,20000]",0,0,0
1215,"BeyondDemonVaalSummonSkeletons",[],"[546,356]","[60,20000]",0,0,0
1216,"StrMissionDaemonVaalSummonSkeletons",[],"[546,356]","[60,20000]",0,0,0
1217,"NecromancerSummonSkeletons",[],"[547,546,356,636,882]","[2,4,20000,-50,1]",0,0,0
1218,"MapNecromancerVaalSummonSkeletons",[2495],"[2232,546,356,648,644]","[4,4,20000,450,-33]",0,0,0
1219,"NecromancerSummonSkeletonsSawbones",[],"[356,636,882]","[20000,-50,1]",0,0,0
1220,"NecromancerSummonSkeletonsBossDescent",[],"[547,546,356,636,882]","[3,3,20000,-50,1]",0,0,0
1221,"NecromancerSummonSkeletonsInvasion",[],"[356,636,882]","[20000,-50,1]",0,0,0
1222,"TotemSummonSkeletonsInvasion",[854],"[547,356,636,882,860,862]","[2,20000,-50,1,15000,80]",0,0,0
1223,"ExileSummonSkeletons",[],"[547,487]","[2,20]",0,0,0
1224,"FireWitchSummonExplodingSkeletons",[],"[547,546,356,882]","[3,12,20000,2]",0,0,0
1225,"FireFurySummonExplodingSkeletons",[],"[547,546,356,882]","[2,12,10000,2]",0,0,0
1226,"ShrineSummonSkeletons",[],"[356,636,882]","[30000,-50,1]",0,0,0
1227,"ShrineSummonSkeletonsPlayer",[],"[356,636,882]","[30000,-50,1]",0,0,0
1228,"NemesisDaemonSummonSkeleton",[],"[547,546,356,636,882]","[2,8,30000,-50,1]",0,0,0
1229,"DaemonSummonSkeletonDescent2",[],"[547,546,356,636,882]","[3,8,45000,-50,1]",0,0,0
1230,"ChestSummonSkeletons",[],"[356,636,882]","[45000,-50,1]",1,0,0
1231,"TempestDaemonSummonSkeletons",[],"[356,636,882]","[20000,-50,1]",0,0,0
1232,"NecromancerFlammabilitySummonSkeletons",[],"[547,546,356,882]","[4,8,20000,3]",0,0,0
1233,"HeavyStrike",[110],"[108,1229]","[25,2]",0,0,0
1234,"HeavyStrikeAltX",[1116],"[108,1229]","[25,2]",0,0,0
1235,"HeavyStrikeAltY",[110],"[108,1229]","[25,2]",0,0,0
1236,"HeavyStrikeRoyale",[110],"[108,5806]","[25,20]",0,0,0
1237,"VaalHeavyStrike",[683],[633],[75],0,0,0
1238,"MonsterHeavyStrike",[110],"[108,633]","[30,50]",0,0,0
1239,"MonsterHeavyStrikeUnique","[12543,110]","[108,26,633]","[250,15,50]",0,0,0
1240,"VaalOverseerHeavyStrike","[12543,110]","[108,1099]","[1,40]",0,0,0
1241,"WbHeavyStrike",[110],"[108,633,1919]","[30,10,25]",0,0,0
1242,"MonsterHeavyStrikeInvasion",[110],"[108,633]","[30,50]",0,0,0
1243,"ZombieBossHeavyStrike",[110],"[108,1250,1237,633]","[30,3,40,50]",0,0,0
1244,"EssenceKaruiSpiritHeavyStrike",[110],"[108,633,70]","[30,50,80]",0,0,0
1245,"BanditBearHeavyStrike",[110],"[108,633]","[30,50]",0,0,0
1246,"LegionKaruiHeavyStrike",[],"[108,633]","[30,50]",0,0,0
1247,"LegionKaruiHeavyStrike2H",[],"[108,633]","[30,50]",0,0,0
1248,"DominatingBlow",[4716],"[356,8070,8071,8072,3189,8145,17859]","[1000,9,3,1,20000,25,3]",0,0,0
1249,"DominatingBlowAltX",[4716],"[356,8070,8071,8072,3189,8145,17859,19288]","[1000,6,3,1,20000,25,3,250]",0,0,0
1250,"DominatingBlowAltY",[4716],"[356,8070,8071,8072,3189,8145,17859]","[1000,9,3,1,20000,25,3]",0,0,0
1251,"DominatingBlowRoyale",[4716],"[356,8070,8071,8072,3189]","[1000,5,3,1,10000]",0,0,0
1252,"DarkExileRainOfArrows","[498,617]","[26,633,1300,5750]","[51,-25,1,39]",0,0,0
1253,"CockerelMapBossVaalRainOfArrows","[498,617,2185,6906]",[356],[1500],0,0,0
1254,"MonsterShockedGroundRainOfArrows","[617,498]",[],[],0,0,0
1255,"DarkExileShockedGroundRainOfArrows","[617,498]","[633,2116,1300,5750]","[15,3000,1,-20]",0,0,0
1256,"RainOfArrowsVaalSummonedSkeleton","[617,498]",[633],[-20],0,0,0
1257,"ExileRainOfArrows","[617,498]","[1300,659]","[1,-35]",0,0,0
1258,"ExileVaalRainOfArrows","[498,617,2185]",[659],[-35],0,0,0
1259,"WbRainOfArrows","[617,498]","[1300,659]","[1,-35]",0,0,0
1260,"DarkExileVaalRainOfArrows","[498,617,2185]","[175,70,633,659,356,5750]","[-35,22,-30,-35,4000,-18]",0,0,0
1261,"MonsterRainOfSpines","[498,617]","[633,5750]","[100,47]",0,0,0
