"rownum","Id","i32","i32","string","i32","i32","i32","i32","[rid]","bool","[i32]","[string]","[rid]","rid","i32","i32","rid","i32","bool","[string]","bool","bool","string","bool","bool","[rid]","[i32]"
521,"chaos-vaalhumanoidpyracannons",1,0,"",2,3,100,1,[1213],"",[1],[],[1073],0,59502,0,"",0,1,[],1,"","",1,"","[1213,1099,1210,1220,1221]","[6,2,1,1,1]"
522,"chaos-vaalhumanoidbowcaster",1,0,"",2,4,100,1,[1099],"",[1],[],[1073],0,59708,0,"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,3,1,1,1]"
523,"chaos-vaalhumanoidbladehandcaster",1,0,"",2,4,100,1,[1099],"",[1],[],[1073],0,59926,0,"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,1,3,1,1]"
524,"chaos-vaalhumanoidstalker",1,0,"",3,6,0,0,[],"",[1],[],[1073],0,60112,0,"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[3,1,1,5,1]"
525,"chaos-vaalhumanoidmeleerocketfist",1,0,"",3,4,1,50,[1212],"",[1],[],[1073],0,60330,0,"",0,1,[],1,"","",1,"","[1215,1212]","[1,5]"
526,"chaos-vaalhumanoidcannonshield",1,0,"",3,5,0,0,[],"",[1],[],[1073],0,60466,0,"",0,1,[],1,"","",1,"","[1215,1212]","[1,5]"
527,"chaos-banesapling",1,0,"",1,3,0,0,[],"",[1],[],"[1067,1068]",0,60584,0,"",0,1,[],1,"","",1,"",[905],[1]
528,"chaos-dredgefiend",1,0,"",3,6,50,1,[870],"",[1],[],"[1069,1067]",0,60702,0,"",0,1,[],1,"","",1,"",[870],[1]
529,"chaos-swarmhost",1,0,"",8,13,0,0,[899],"",[1],[],"[1069,1067]",0,60816,0,"",0,1,[],1,"","",1,"",[899],[1]
530,"chaos-marshbruiser",1,0,"",3,4,100,1,[681],"",[1],[],"[1069,1067]",0,60936,0,"",0,1,[],1,"","",1,"",[864],[1]
531,"chaos-cannibal",1,0,"",3,5,100,1,[877],"",[1],[],"[1069,1067]",0,61048,0,"",0,1,[],1,"","",1,"","[877,874,875,876]","[5,1,1,1]"
532,"chaos-quadrilla",1,0,"",3,4,100,1,[938],"",[1],[],"[1067,1068,1066]",0,61242,0,"",0,1,[],1,"","",1,"",[938],[1]
533,"chaos-bloodape",1,0,"",4,8,66,2,[5],"",[1],[],"[1067,1068]",0,61354,0,"",0,1,[],1,"","",1,"",[5],[1]
534,"chaos-snakehusk",1,0,"",3,6,0,0,[],"",[1],[],"[1068,1067,1069]",0,61468,0,"",0,1,[],1,"","",1,"","[949,950]","[1,1]"
535,"chaos-armadillo",1,0,"",2,4,0,0,[],"",[1],[],"[1068,1067,1066]",0,61598,0,"",0,1,[],1,"","",1,"",[907],[1]
536,"chaos- taniwha",1,0,"",3,5,0,0,[],"",[1],[],"[1069,1065,1067]",0,61710,0,"",0,1,[],1,"","",1,"",[987],[1]
537,"chaos-tigerchimeral",1,0,"",3,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,61832,0,"",0,1,[],1,"","",1,"",[986],[1]
538,"chaos-illfatedexplorer",1,0,"",3,9,0,0,[],"",[1],[],"[1069,1065,1067]",0,61960,0,"",0,1,[],1,"","",1,"",[952],[1]
539,"chaos-bloomserpent",1,0,"",4,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,62080,0,"",0,1,[],1,"","",1,"",[425],[1]
540,"chaos-gorecharger",1,0,"",2,4,0,0,[],"",[1],[],"[1068,1067,1066,1070]",0,62214,0,"",0,1,[],1,"","",1,"",[952],[1]
541,"chaos-savagebrute",1,0,"",3,4,50,1,[893],"",[1],[],"[1069,1066,1070]",0,62348,0,"",0,1,[],1,"","",1,"",[893],[1]
542,"chaos-savagedelinquent",1,0,"",3,7,0,0,[],"",[1],[],"[1069,1066,1067]",0,62476,0,"",0,1,[],1,"","",1,"",[887],[1]
543,"chaos-chawmongrel",1,0,"",3,8,0,0,[],"",[1],[],"[1069,1066,1067]",0,62594,0,"",0,1,[],1,"","",1,"",[918],[1]
544,"chaos-savagedagger",1,0,"",3,5,100,1,[887],"",[1],[],"[1069,1066,1067]",0,62730,0,"",0,1,[],1,"","",1,"","[887,886]","[1,2]"
545,"chaos-savagespear",1,0,"",3,5,100,1,[887],"",[1],[],"[1069,1066,1067]",0,62880,0,"",0,1,[],1,"","",1,"","[887,883,875]","[1,2,2]"
546,"chaos-savagestalker",1,0,"",3,5,0,0,[],"",[1],[],"[1069,1066,1067]",0,63034,0,"",0,1,[],1,"","",1,"","[873,886,883,884,893]","[6,1,1,1,1]"
547,"chaos-savagegiant",1,0,"",3,4,100,1,[893],"",[1],[],"[1069,1066,1070]",0,63252,0,"",0,1,[],1,"","",1,"","[873,886,883,884,893]","[1,1,1,1,6]"
548,"chaos-bonerabblemelee",1,0,"",4,8,0,0,[],"",[1],[],"[1069,1066,1065,1074]",0,63478,0,"",0,1,[],1,"","",1,"","[923,924]","[1,1]"
549,"chaos-bonerabblecaster",1,0,"",4,6,100,1,[923],"",[1],[],"[1069,1066,1065,1074]",0,63654,0,"",0,1,[],1,"","",1,"",[923],[1]
550,"chaos-bonerabbleranger",1,0,"",4,6,100,1,[924],"",[1],[],"[1069,1066,1065,1074]",0,63814,0,"",0,1,[],1,"","",1,"",[924],[1]
551,"chaos-ratmonster",1,0,"",4,10,0,0,[],"",[1],[],"[1068,1067,1069]",0,63930,0,"",0,1,[],1,"","",1,"",[],[]
552,"chaos-bladestalkerpale",1,0,"",3,4,0,0,[],"",[1],[],"[1070,1066,1069]",0,64042,0,"",0,1,[],1,"","",1,"",[900],[1]
553,"chaos-constructpyramid",1,0,"",4,6,0,0,[],"",[1],[],[74],0,64138,0,"",0,1,[],1,"","",1,"",[1003],[1]
554,"chaos-constructgolemancient",1,0,"",4,6,0,0,[],"",[1],[],"[1066,1069]",0,64260,0,"",0,1,[],1,"","",1,"",[1007],[1]
555,"chaos-undeadvaalguard-dagger",1,0,"",4,6,0,0,[],"",[1],[],"[1066,1069]",0,64384,0,"",0,1,[],1,"","",1,"",[1018],[1]
556,"chaos-undeadvaalguard-spear",1,0,"",3,6,0,0,[],"",[1],[],"[1066,1069]",0,64506,0,"",0,1,[],1,"","",1,"",[1020],[1]
557,"chaos-undeadvaalguard-mortar",1,0,"",3,6,0,0,[],"",[1],[],"[1066,1069]",0,64630,0,"",0,1,[],1,"","",1,"",[1019],[1]
558,"chaos-constrictorcorpseranged",1,0,"",3,6,0,0,[],"",[1],[],"[1069,1067,1068]",0,64772,0,"",0,1,[],1,"","",1,"",[950],[1]
559,"mapmod-chaos-undead1",1,0,"",3,6,94,1,[187],"",[1],[],[],0,64864,0,"",0,1,[],1,"","",1,"","[187,730]","[5,1]"
560,"mapmod-chaos-undead2",1,0,"",3,6,100,1,[730],"",[1],[],[],0,64972,0,"",0,1,[],1,"","",1,"","[730,1500]","[3,1]"
561,"mapmod-chaos-undead3",1,0,"",3,6,100,1,[183],"",[1],[],[],0,65080,0,"",0,1,[],1,"","",1,"",[183],[1]
562,"mapmod-chaos-ezomyte1",1,0,"",3,6,100,1,[451],"",[1],[],[],0,65174,0,"",0,1,[],1,"","",1,"",[451],[1]
563,"mapmod-chaos-faridun1",1,0,"",3,6,100,1,[514],"",[1],[],[],0,65268,0,"",0,1,[],1,"","",1,"",[514],[1]
564,"mapmod-chaos-faridun2",1,0,"",3,5,100,1,[1491],"",[1],[],[],0,65362,0,"",0,1,[],1,"","",1,"",[1491],[1]
565,"mapmod-chaos-vaal1",1,0,"",4,5,100,1,"[1081,1068]","",[1],[],[],0,65466,0,"",0,1,[],1,"","",1,"","[1081,1068]","[1,1]"
566,"mapmod-chaos-vaal2",1,0,"",4,5,100,1,"[1066,1079]","",[1],[],[],0,65586,0,"",0,1,[],1,"","",1,"","[1066,1079]","[1,1]"
567,"mapmod-chaos-vaal3",1,0,"",4,5,100,1,"[1057,1070]","",[1],[],[],0,65706,0,"",0,1,[],1,"","",1,"","[1057,1070]","[1,1]"
568,"mapmod-chaos-vaal4",1,0,"",4,5,100,1,"[1062,1075]","",[1],[],[],0,65826,0,"",0,1,[],1,"","",1,"","[1062,1075]","[1,1]"
569,"mapmod-chaos-vaal5",1,0,"",4,5,100,1,"[1059,1072]","",[1],[],[],0,65946,0,"",0,1,[],1,"","",1,"","[1059,1072]","[1,1]"
570,"mapmod-chaos-beasts1",1,0,"",3,5,100,1,[291],"",[1],[],[],0,66054,0,"",0,1,[],1,"","",1,"",[291],[1]
571,"mapmod-chaos-beasts2",1,0,"",3,4,100,1,[704],"",[1],[],[],0,66146,0,"",0,1,[],1,"","",1,"",[704],[1]
572,"mapmod-chaos-beasts3",1,0,"",2,3,100,1,[952],"",[1],[],[],0,66238,0,"",0,1,[],1,"","",1,"",[952],[1]
573,"mapmod-chaos-baron1",1,0,"",3,5,70,1,[192],"",[1],[],[],0,66328,0,"",0,1,[],1,"","",1,"",[192],[1]
574,"mapmod-chaos-baron2",1,0,"",3,4,60,1,[195],"",[1],[],[],0,66418,0,"",0,1,[],1,"","",1,"",[195],[1]
575,"mapmod-chaos-baron3",1,0,"",3,5,50,1,[197],"",[1],[],[],0,66508,0,"",0,1,[],1,"","",1,"",[197],[1]
576,"mapmod-chaos-perennial1",1,0,"",2,4,0,0,[],"",[1],[],[],0,66590,0,"",0,1,[],1,"","",1,"",[842],[1]
577,"mapmod-chaos-perennial2",1,0,"",5,10,100,1,[464],"",[1],[],[],0,66688,0,"",0,1,[],1,"","",1,"",[464],[1]
578,"mapmod-chaos-perennial3",1,0,"",5,7,0,0,[],"",[1],[],[],0,66770,0,"",0,1,[],1,"","",1,"",[],[]
579,"mapmod-chaos-doryani1",1,0,"",2,3,100,1,[1213],"",[1],[],[],0,66848,0,"",0,1,[],1,"","",1,"","[1213,1099,1210,1220,1221]","[6,2,1,1,1]"
580,"mapmod-chaos-doryani2",1,0,"",2,4,90,1,[1099],"",[1],[],[],0,67006,0,"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,3,1,1,1]"
581,"mapmod-chaos-doryani3",1,0,"",2,4,78,1,[1099],"",[1],[],[],0,67164,0,"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,1,3,1,1]"
582,"mapmod-chaos-doryani4",1,0,"",3,4,65,1,[1212],"",[1],[],[],0,67322,0,"",0,1,[],1,"","",1,"",[1212],[1]
583,"mapmod-chaos-bramble1",1,0,"",2,3,0,0,[],"",[1],[],[],0,67400,0,"",0,1,[],1,"","",1,"",[25],[1]
584,"mapmod-chaos-bramble2",1,0,"",4,6,100,1,[333],"",[1],[],[],0,67494,0,"",0,1,[],1,"","",1,"",[333],[1]
585,"mapmod-chaos-bramble3",1,0,"",3,6,0,0,[],"",[1],[],[],0,67572,0,"",0,1,[],1,"","",1,"",[29],[1]
586,"unique-chaos-untainted-shellmonster",1,0,"Ś",5,9,20,1,[717],"",[1],[],[],0,67694,0,"",45,1,[],1,"","",1,"",[717],[1]
587,"unique-chaos-untainted-quillcrab",1,0,"Ś",6,12,20,1,[237],"",[1],[],[],0,67810,0,"",45,1,[],1,"","",1,"",[237],[1]
588,"unique-chaos-untainted-bramblemonke",1,0,"Ś",6,12,100,1,[333],"",[1],[],[],0,67932,0,"",0,1,[],1,"","",1,"",[333],[1]
589,"unique-chaos-untainted-bramblerhoas",1,0,"Ś",4,8,10,1,[29],"",[1],[],[],0,68054,0,"",0,1,[],1,"","",1,"",[29],[1]
590,"unique-chaos-untainted-brambleburrowers",1,0,"Ś",2,4,0,0,[],"",[1],[],[],0,68168,0,"",60,1,[],1,"","",1,"",[25],[1]
591,"CG1-fungalmancer",1,0,"¥",2,4,100,1,[208],"",[5],[],[],0,68252,0,"",0,1,[],1,"","",1,"",[208],[1]
592,"CG1-RisenArbalest",1,0,"¦",2,4,100,1,[451],"",[5],[],[],0,68338,0,"",0,1,[],1,"","",1,"",[451],[1]
593,"CG1-vale-reaper",1,0,"¦",1,2,0,0,[],"",[3],[],[],0,68404,0,"",0,1,[],"","","",1,"",[1484],[1]
594,"CG1-branchmonster",1,0,"¥",2,3,100,1,[1319],"",[5],[],[],0,68490,0,"",0,1,[],1,"","",1,"",[1319],[1]
595,"CG1-plaguenymph",1,0,"¤",2,4,0,0,[],"",[2],[],[],0,68556,0,"",0,1,[],1,"","",1,"",[841],[1]
596,"CG1-wormsking",1,0,"",0,0,0,0,[],"",[2],[],[],0,68618,0,"",0,1,[],"","","",1,"",[1386],[1]
597,"CG1-Trenchhag",1,0,"¢",1,1,0,0,[],"",[3],[],[],0,68680,0,"",0,1,[],1,"","",1,"",[268],[1]
598,"CG1-DrownedCrawler",1,0,"¢",1,3,0,0,[],"",[2],[],[],0,68752,0,"",0,1,[],1,"","",1,"",[1151],[1]
599,"breach-neutral",1,0,"",2,3,0,0,[],"",[15],[],[],0,68820,0,"",0,1,[],1,"","",1,"",[1708],[1]
600,"breach-chaos",1,0,"",1,2,50,1,[1565],"",[1],[],[],0,68896,0,"",0,1,[],1,"","",1,"",[1565],[1]
601,"breach-physical",1,0,"",1,2,50,1,[1566],"",[1],[],[],0,68978,0,"",0,1,[],1,"","",1,"",[1566],[1]
602,"breach-cold",1,0,"",2,3,50,1,[1569],"",[1],[],[],0,69052,0,"",0,1,[],1,"","",1,"",[1569],[1]
603,"breach-fire",1,0,"",1,2,50,1,[1703],"",[1],[],[],0,69126,0,"",0,1,[],1,"","",1,"",[1703],[1]
604,"breach-lightning",1,0,"",2,3,50,1,[1711],"",[1],[],[],0,69210,0,"",0,1,[],1,"","",1,"",[1711],[1]
605,"breach-neutral-endgame",1,0,"ż",2,4,0,0,[],"",[15],[],[],0,69290,0,"",0,1,[],1,"","",1,"",[1708],[1]
606,"breach-chaos-endgame",1,0,"ż",1,3,100,1,[1565],"",[1],[],[],0,69382,0,"",0,1,[],1,"","",1,"",[1565],[1]
607,"breach-physical-endgame",1,0,"ż",1,3,100,1,[1566],"",[1],[],[],0,69480,0,"",0,1,[],1,"","",1,"",[1566],[1]
608,"breach-cold-endgame",1,0,"ż",2,4,100,1,[1569],"",[1],[],[],0,69570,0,"",0,1,[],1,"","",1,"",[1569],[1]
609,"breach-fire-endgame",1,0,"ż",1,3,100,1,[1703],"",[1],[],[],0,69660,0,"",0,1,[],1,"","",1,"",[1703],[1]
610,"breach-lightning-endgame",1,0,"ż",2,3,100,1,[1711],"",[1],[],[],0,69760,0,"",0,1,[],1,"","",1,"",[1711],[1]
611,"breach-bat-emerge",1,0,"ż",2,4,0,0,[],"",[10],[],[],0,69830,0,"",0,1,[],1,"","",1,"",[1708],[1]
612,"deliriumdemonpack1-bigclaws",1,0,"",3,4,100,1,[1575],"",[0],[],[],0,69936,0,"",0,1,[],1,"","deli_pack",1,"",[1575],[1]
613,"deliriumdemonpack2-bigranged",1,0,"",2,4,100,1,[1579],"",[0],[],[],0,70066,0,"",0,1,[],1,"","deli_pack",1,"",[1579],[1]
614,"deliriumdemonpack3-tankspikes",1,0,"",2,4,100,1,[1577],"",[0],[],[],0,70176,0,"",0,1,[],1,"","deli_pack",1,"",[1577],[1]
615,"ultimatum-jaguar",1,0,"",3,4,66,1,[1541],"",[1],[],[],0,70260,0,"",0,1,[],1,"","",1,"",[1541],[1]
616,"ultimatum-triheadbat",1,0,"",3,4,66,1,[1542],"",[1],[],[],0,70352,0,"",0,1,[],1,"","",1,"",[1542],[1]
617,"ultimatum-gorilla",1,0,"",3,4,66,1,[1543],"",[1],[],[],0,70438,0,"",0,1,[],1,"","",1,"",[1543],[1]
618,"ultimatum-triceratops",1,0,"",3,4,66,1,[1544],"",[1],[],[],0,70532,0,"",0,1,[],1,"","",1,"",[1544],[1]
619,"ultimatum-triheadlizard",1,0,"",3,4,66,1,[1723],"",[1],[],[],0,70630,0,"",0,1,[],1,"","",1,"",[1723],[1]
620,"ultimatum-VaalZealotsAtziriMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,70730,0,"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[3,3,1,1]"
621,"ultimatum-VaalZealotsAtziriCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,70880,0,"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[1,1,3,3]"
622,"ultimatum-VaalZealotsLightningMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71034,0,"",0,1,[],1,"","",1,"","[1797,1802,1807,1797]","[1,1,3,3]"
623,"ultimatum-VaalZealotsLightningCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,71190,0,"",0,1,[],1,"","",1,"","[1797,1802,1807,1797]","[3,3,1,1]"
624,"ultimatum-VaalZealotsSerpentMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71340,0,"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[1,1,3,3]"
625,"ultimatum-VaalZealotsSerpentCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,71492,0,"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[3,3,1,1]"
626,"ultimatum-VaalZealotsMonkeyMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71640,0,"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[1,1,3,3]"
627,"ultimatum-VaalZealotsMonkeyCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,71790,0,"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[3,3,1,1]"
628,"ultimatum-VaalZealotsSunMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71932,0,"",0,1,[],1,"","",1,"","[1796,1801,1806,1796]","[1,1,3,3]"
629,"ultimatum-VaalZealotsSunCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,72076,0,"",0,1,[],1,"","",1,"","[1796,1801,1806,1796]","[3,3,1,1]"
630,"ultimatum-bloodbatherswordshield",1,0,"",2,3,75,1,[1818],"",[1],[],[],0,72240,0,"",0,1,[],1,"","",1,"",[1818],[1]
631,"ultimatum-bloodbatherdualwieldflail",1,0,"",2,3,75,1,[1818],"",[1],[],[],0,72362,0,"",0,1,[],1,"","",1,"",[1818],[1]
632,"ultimatum-bloodbatherspearsmace",1,0,"",2,3,75,1,[1818],"",[1],[],[],0,72476,0,"",0,1,[],1,"","",1,"",[1818],[1]
633,"ritual-dryads-funguszombies",1,0,"",3,5,100,1,[1727],"",[1],[],[],0,72582,0,"",0,1,[],1,"","",1,"",[1727],[1]
634,"ritual-dryads-splithooks",1,0,"",2,5,100,1,[1728],"",[1],[],[],0,72682,0,"",0,1,[],1,"","",1,"",[1728],[1]
635,"ritual-dryads-twigmonsters-behemoth",1,0,"",0,0,0,0,[],"",[1],[],[],0,72788,0,"",0,1,[],"","","",1,"",[1730],[1]
636,"ritual-dryads-twigmonsters",1,0,"",2,4,0,0,[],"",[1],[],[],0,72876,0,"",0,1,[],1,"","",1,"","[1732,1733]","[1,1]"
637,"ritual-dryads-stag",1,0,"",0,0,0,0,[],"",[1],[],[],0,72964,0,"",0,1,[],"","","",1,"",[1734],[1]
638,"ritual-demons-rats",1,0,"",3,6,50,1,[1740],"",[1],[],[],0,73052,0,"",0,1,[],1,"","",1,"",[1740],[1]
639,"ritual-demons-rhoa",1,0,"",2,3,50,1,[1740],"",[1],[],[],0,73140,0,"",0,1,[],1,"","",1,"","[1740,1737]","[1,1]"
640,"ritual-demons-hulk",1,0,"",3,6,100,1,[1741],"",[1],[],[],0,73244,0,"",0,1,[],1,"","",1,"",[1741],[1]
641,"ritual-demons-dweller",1,0,"",2,3,100,1,[1735],"",[1],[],[],0,73338,0,"",0,1,[],1,"","",1,"","[1735,1736]","[3,1]"
642,"ritual-canopy-bow",1,0,"",2,3,100,1,[1757],"",[1],[],[],0,73440,0,"",0,1,[],1,"","",1,"",[1757],[1]
643,"ritual-canopy-melee",1,0,"",3,5,0,0,[],"",[1],[],[],0,73514,0,"",0,1,[],1,"","",1,"",[1755],[1]
644,"ritual-canopy-staff",1,0,"",3,6,0,0,[],"",[1],[],[],0,73588,0,"",0,1,[],1,"","",1,"","[1762,1757,1755]","[1,1,1]"
645,"ritual-canopy-elite",1,0,"",1,3,0,0,[],"",[1],[],[],0,73694,0,"",0,1,[],1,"","",1,"","[1762,1757,1755]","[1,1,1]"
646,"beyond-demon-fodder1",1,0,"",2,4,0,0,[],"",[1],[],[],0,73802,0,"",0,1,[],1,"","",1,"",[],[]
647,"beyond-demon-fodder2",1,0,"",2,4,0,0,[],"",[1],[],[],0,73862,0,"",0,1,[],1,"","",1,"",[],[]
648,"beyond-demon-fodder3",1,0,"",2,4,0,0,[],"",[1],[],[],0,73922,0,"",0,1,[],1,"","",1,"",[],[]
649,"beyond-demon-elite1",1,0,"",2,4,100,1,[1776],"",[1],[],[],0,73996,0,"",0,1,[],1,"","",1,"",[1776],[1]
650,"beyond-demon-elite2",1,0,"",2,4,100,1,[1777],"",[1],[],[],0,74086,0,"",0,1,[],1,"","",1,"",[1777],[1]
651,"strongbox-graveskeletonmixed",1,0,"",2,6,62,1,[391],"",[1],[],[],0,74194,0,"",0,1,[],1,"","",1,"",[391],[1]
652,"strongbox-skeletalknight",1,0,"",3,5,0,0,[1483],"",[1],[],[],0,74294,0,"",0,1,[],1,"","",1,"",[1483],[1]
653,"strongbox-skeletalreaper",1,0,"",3,5,0,0,[],"",[1],[],[],0,74378,0,"",0,1,[],1,"","",1,"",[1485],[1]
654,"strongbox-deathknightgrave",1,0,"",3,5,100,1,[311],"",[1],[],[],0,74482,0,"",0,1,[],1,"","",1,"",[314],[1]
655,"strongbox-coldwraithgrave",1,0,"",2,4,100,1,[185],"",[1],[],[],0,74584,0,"",0,1,[],1,"","",1,"",[185],[1]
656,"strongbox-lightningwraithgrave",1,0,"",2,4,100,1,[188],"",[1],[],[],0,74696,0,"",0,1,[],1,"","",1,"",[188],[1]
657,"strongbox-golemancer",1,0,"",2,4,100,1,[731],"",[1],[],[],0,74788,0,"",0,1,[],1,"","",1,"",[731],[1]
658,"strongbox-bloodcretincourtesan",1,0,"",3,6,100,1,[302],"",[1],[],[],0,74900,0,"",0,1,[],1,"","",1,"",[302],[1]
659,"strongbox-ghoulcommander",1,0,"",2,4,100,1,[335],"",[1],[],[],0,75000,0,"",0,1,[],1,"","",1,"",[335],[1]
660,"strongbox-werewolfprowler",1,0,"",2,5,100,1,[292],"",[1],[],[],0,75102,0,"",0,1,[],1,"","",1,"",[292],[1]
661,"encases-logbook-monsters",1,0,"Ů",3,4,0,0,[],"",[1],[],[],0,75186,0,"",60,1,[],1,"","",1,"",[],[]
