"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
472,"BloodTendrilsBeamLite",5693,1140457472,[],4
473,"DivineCryChargeConsumeBeam",5731,1120403456,[],4
474,"OfferingOffensiveSoulBeamCelestial",5735,1149452288,[],4
475,"OfferingDefensiveSoulBeamCelestial",5737,1149452288,[],4
476,"OfferingBloodSoulBeamCelestial",5739,1149452288,[],4
477,"ExpeditionExplosiveFuse",5700,1140457472,[56],4
478,"PrismaticRainLightningBeam",5748,1134723072,[],4
479,"ExpeditionApparitionColdBeam",5778,1145569280,[],4
480,"ChainStrikeBeamStygian",5788,1142292480,[],4
481,"StormCloudBeamDemonic",5795,1140457472,[],4
482,"BloodTendrilsBeamTranscendence",5821,1140457472,[],4
483,"BloodTendrilsBeamLiteTranscendence",5822,1140457472,[],4
484,"ExpeditionApparitionBeam",5825,1148846080,[],4
485,"ExpeditionArmourBeam",5827,1145569280,[],4
486,"ExpeditionArmourOrbThrow",5621,1137180672,[],4
487,"ExpeditionApparitionSummonOrbEffect",5833,1126367232,[],4
488,"MercurialCasterEnrageBeam",5845,1140457472,[],4
489,"ExpeditionMedvedHealBeam",5885,1143930880,[],4
490,"ReaperUltimateTeleportBeam",5890,1140457472,[],4
491,"ExpeditionMedvedEnrageBeam",5891,1140457472,[],4
492,"ExpeditionOlrothLightCageBeam",5930,1148846080,[],4
493,"ExpeditionOlrothReviveBeam1",5931,1145569280,[],4
494,"ExpeditionOlrothRelicSearedGroundBeam",5937,1148846080,[],4
495,"ExpeditionOlrothReviveBeam2",5939,1145569280,[],4
496,"ExpeditionOlrothSingleLaserBeam",5947,1148846080,[],4
497,"OlrothRelicJewelActivationBeam",5954,1145569280,[],4
498,"HellscapePaleEliteCasterBeam",5982,1140457472,[],4
499,"HellscapeFleshFodderArcBeam",5996,1129447424,[],4
500,"HellscapeDemonFodderFaceLaser",5998,1137180672,[],4
501,"CelestialBrandAttachBeam",6008,1140457472,[],4
502,"CelestialStormBrandBeamEffect",6012,1140457472,[],4
503,"CelestialPenanceBrandChargeBeam",6023,1140457472,[],4
504,"CelestialWinterBrandChargeBeam",6028,1128792064,[],4
505,"DivineCryWeaponCelestial",6177,1120403456,[],4
506,"SoulLinkBeam",6217,1148846080,[],4
507,"FlameLinkBeam",6222,1148846080,[],4
508,"RemoraLinkBeam",6225,1148846080,[],4
509,"BulwarkLinkBeam",6228,1148846080,[],4
510,"TriggerLinkBeam",6231,1148846080,[],4
511,"CriticalLinkBeam",6234,1148846080,[],4
512,"BrandSurgeCastBeamUNUSED",4246,1133903872,[],4
513,"BrandSurgeCastBeamCelestial",4246,1133903872,[],4
514,"DisintegrateBeamCelestial",6317,1134755840,[],4
515,"DisintegrateFinalBeamCelestial",6320,1149452288,[],4
516,"CarrionWingScreechBeam",6355,1148846080,[],4
517,"AtlasInvadersConsumeFodder2Arc",6359,1137180672,[],4
518,"TempestShieldBeamCelestial",6363,1140733051,[],4
519,"ArchnemesisUnionOfSoulsBeam",6410,1148846080,[58],4
520,"ArchnemesisStatueChain",6424,1137180672,[58],4
521,"ToxicRainVineAuspicious",6446,1133903872,[],4
522,"ArchnemesisVoodooDollBeam",6464,1148846080,[58],4
523,"BlackStarLaserSpearLaser",6492,1141473280,[],4
524,"ArchnemesisLivingCrystalBeam",6495,1148846080,[58],4
525,"BloodTendrilsBeamMercurial",6512,1140457472,[],4
526,"BloodTendrilsBeamLiteMercurial",6513,1140457472,[],4
527,"CleansingBossMavenZap",6522,1153138688,[],4
528,"InfiniteHungerMudBeam",6524,1137180672,[],4
529,"ToxicRainVineVulcan",6530,1133903872,[],4
530,"TRVineBeamAzmeri",8420,1133903872,[],4
531,"MavenTangleOrbBeam",6559,1153138688,[],4
532,"ConsumeBossDoomLaserBeam",6561,1148846080,[],4
533,"ConsumeBossDoomLaserPulseBeam",6562,1148846080,[],4
534,"UniqueBootsGraspingVine",6568,1133903872,[],3
535,"SentinelBeamLaserRed",6743,1141473280,[],4
536,"SentinelBeamLaserBlue",6814,1141473280,[],4
537,"SentinelBeamLaserGold",6815,1141473280,[],4
538,"GolemBallHealingBeam",6834,1140457472,[],4
539,"MagebloodPipe",6848,1128792064,[],4
540,"GalvanicFieldBeam",6908,1140457472,[],4
541,"CelestialGalvanicFieldBeam",6935,1140457472,[],4
542,"AutomatonLightningTendrilsChannelledBeam",6942,1149452288,[],4
543,"AutomatonGalvanicFieldBeam",6983,1140457472,[],4
544,"StarfallBloodScytheBeam",7026,1137180672,[],4
545,"CatPolymorphWandBeam",7036,1148846080,[],4
546,"SanctumWallLaserBeam",7038,1148846080,[],4
547,"SanctumPaleEliteCasterBeam",7062,1140457472,[],4
548,"MTXJellyfishSwarmBeam",7065,1125515264,[],4
549,"MTXJellyfishSwarmBigBeam",7066,1125515264,[],4
550,"MTXJellyfishSwarmProjectBeam",7067,1120403456,[],4
551,"MTXJellyfishSwarmProjectBigBeam",7068,1120403456,[],4
552,"MTXJellyfishSwarmSirenBeam",7069,1120403456,[],4
553,"MTXJellyfishSwarmSirenBigBeam",7070,1120403456,[],4
554,"MTXJellyfishSwarmVoidEmperorBeam",7071,1120403456,[],4
555,"MTXJellyfishSwarmVoidEmperorBigBeam",7072,1120403456,[],4
556,"SanctumLyciaTrackingBeam",7384,1140457472,[],4
557,"MTXMasqueradePortalLaser1",7400,1134559232,[],4
558,"MTXMasqueradePortalLaser2",7401,1134559232,[],4
559,"MTXMasqueradePortalLaser3",7402,1134559232,[],4
560,"MTXMasqueradePortalLaser4",7403,1134559232,[],4
561,"SanctumGuardAzureBeam",7426,1140457472,[],4
562,"SanctumFireBeam",7447,1140457472,[],4
563,"MtxAtlasHideoutConnectorBeam",7475,1140457472,[],4
564,"MTXTormentedArmourBeam",7474,1139638272,[],4
565,"MTXPoltergeistPortalBeam",7480,1127153664,[],4
566,"MTXPuppetMasterHandBeam",7565,1142292480,[],4
567,"MTXClockworkItemPrinterBackAttachment",7574,1128792064,[],4
568,"VaalRejuvenationTotemBeam",7598,1139638272,[],4
569,"BloodGolemMaceBeam",7606,1139638272,[],4
570,"VineBloodScytheBeam",7615,1137180672,[],4
571,"RibratteBeam",6629,1145569280,[],4
572,"AsalaLightningBeam",6630,1142292480,[],4
573,"AsalaLightningBeamGround",6631,1142292480,[],4
574,"DesertBatBeam",6654,1139638272,[],4
575,"PerennialKingCorruptedGroundBeam",6656,1143521280,[],4
576,"PerennialKingBallBeam",6669,1149861888,[],4
577,"DreadnoughtLizardTowChains",6674,1148026880,[],4
578,"DreadnoughtLizardTowChainsLong",6675,1157861376,[],4
579,"BeetleBossFrontLaser",6699,1140457472,[],4
580,"BeetleBossSideLaser",6700,1140457472,[],4
581,"PerennialKingCorruptedGroundBeam2",6701,1143521280,[],4
582,"PerennialKingCorruptedGroundBeam3",6702,1143521280,[],4
583,"FarudinCartBridge01",6720,1135542272,[],4
584,"FarudinCartBridge02",6721,1142292480,[],4
585,"FarudinCartBridge03",6722,1146388480,[],4
586,"BalbalaTeleport",6732,1141473280,[],4
587,"TitanBossLaser",7079,1137180672,[],4
588,"FarudinCartTowChain00",7081,1122238464,[],4
589,"FarudinCartTowChain01",7082,1134231552,[],4
590,"FarudinCartTowChain02",7083,1142292480,[],4
591,"FarudinCartTowChain03",7084,1146388480,[],4
592,"JungleDepthsVineBeam1",7095,1140457472,[],4
593,"JungleDepthsVineBeam2",7096,1140457472,[],4
594,"JungleDepthsVineBeam3",7097,1140457472,[],4
595,"ChimeraBossFrostLaser",7122,1140457472,[],4
596,"VaalConstructPyramidBeam",7150,1140457472,[],4
597,"ChimeralVineBeam1",7098,1140457472,[],4
598,"ChimeralVineBeam2",7099,1140457472,[],4
599,"ChimeralVineBeam3",7100,1140457472,[],4
600,"IgnagdukBasicProjBeam",7172,1142292480,[],4
601,"IgnagdukFireWaveBeam",7173,1142292480,[],4
602,"IgnagdukDoubleFireboltBeam",7174,1142292480,[],4
603,"IgnagdukBonewallFirePullBeam",7175,1142292480,[],4
604,"IgnagdukDoubleFirewallBeam",7176,1142292480,[],4
605,"EelBossLightningLaser",7197,1148846080,[],4
606,"ViperLegionnaireTether",7186,1133903872,[],4
607,"SavageMongrelTether",7187,1133871104,[],4
608,"BloodTendrilsBeamBloodMage",7243,1140457472,[],4
609,"BloodTendrilsBeamLiteBloodMage",7244,1140457472,[],4
610,"VaalSunApparitionLaser",7212,1153138688,[],4
611,"SunWorshipperBeamBeam",7261,1146716160,[],4
612,"VaalStormcallerBallLightningBeam",7218,1130430464,[],4
613,"SunworshipperBlackholeSunBeam",7189,1137180672,[],4
614,"BloodPriestSoulrendBeam",7265,1133903872,[],4
615,"BloodPriestBloodDrainBeam",7254,1150681088,[],4
616,"ManOWarLightningTendrils",7286,1149452288,[],4
617,"VaalHumanoidStormcallerShockRifleBeam",7285,1140457472,[],4
618,"CaptainRothMinionBeam",7287,1144750080,[],4
619,"VaalCyborgLightningArrowBeam",7232,1134723072,[],4
620,"AnchormanChain",7258,1133903872,[],4
621,"KedgeBayRope1",7101,1140457472,[],4
622,"KedgeBayRope2",7102,1140457472,[],4
623,"KedgeBayRope3",7103,1140457472,[],4
624,"PaleHulkTentacle",7336,1135542272,[],4
625,"BoatnautPlank01",7637,1134067712,[],4
626,"BoatnautPlank02",7638,1139802112,[],4
627,"BoatnautPlank03",7639,1144094720,[],4
628,"SudokuTotemTikiArc",7640,1148846080,[],4
629,"YamaSoulrendBeam",7647,1133084672,[],4
630,"OctopusParasiteTongue",7658,1137180672,[],4
631,"BloodFeverCaptainHookChain",7681,1133903872,[],4
632,"BaronBossHumanSwordBeam",7693,1140457472,[],4
633,"TwilightSorcerorBeamBeam",7712,1137180672,[],4
634,"BoatnautUpperPlank01",7728,1134067712,[],4
635,"BoatnautUpperPlank02",7729,1140457472,[],4
636,"BoatnautUpperPlank03",7730,1145159680,[],4
637,"ChargedDashLaunch",7733,1143111680,[],4
638,"ChargedDashDesertLaunch",7734,1143111680,[],4
639,"PerennialKingBeaconLightningBeam",7741,1129447424,[],4
640,"ElderPuppetTentacle",7746,1149657088,[],4
641,"RootedGuy5Beam",7748,1145569280,[],4
642,"RootedGuyElectricHair",7749,1135542272,[],4
643,"CocoonLightningTendrils",7750,1140457472,[],4
644,"PrimordialMothCorpseDrainBeam",7810,1145159680,[],4
645,"IceWendigoIceBreathBeam",7812,1140457472,[],4
646,"CocoonLightningSphereBeam",7814,1140457472,[],4
647,"ChannelledLightningBeam",7820,1140457472,[],4
648,"PrisonerBossChain",7827,1136361472,[],4
649,"Scientist1StormOrbBeam",7846,1140457472,[],4
650,"ShadowThiefSlashLink",7912,1140457472,[],4
651,"BogCorpseVolatileBeam",7897,1143930880,[],4
652,"VaalStatueBossSnakeLasers",7901,1142292480,[],4
653,"ChimeraBossLightningBreathBeam",7902,1143930880,[],4
654,"VaalStatueBossWallLasers",7907,1142292480,[],4
655,"SerpentCasterBossSummonBeam",7919,1143930880,[],4
656,"ElectricFenceArrowWire",7922,1140457472,[],4
657,"SanctumTotemHolySkyBeamBeam",7452,1140457472,[],4
658,"SerpentCasterBossBoneBarrierBeam",7939,1142292480,[],4
659,"SirenBossPetrificationBeam",7358,1142292480,[],4
660,"UltimatumPetrificationBeam",7359,1142292480,[],4
661,"MutantBirdDogUmbilicalCord",7958,1137180672,[],4
662,"FlickerStrikeBeam",7968,1128792064,[],4
663,"VaalStatueBossBallBeams",7975,1142292480,[],4
664,"VaalStatueBossInvisBeam",7976,1142292480,[],4
665,"PrisonerBossBloodTendrilBeam",7981,1145569280,[],4
666,"VaalPyramidBeamAttack",8002,1140457472,[],4
667,"VaalStatueBossOnActBeam",8010,1140457472,[],4
668,"TwilightOrderHighPriestLaserBeam",8072,1140457472,[],4
669,"FallenGodSweepBeam",8076,1140457472,[],4
670,"FallenGodBuffSurgeBeam",8077,1142292480,[],4
671,"FallenGodCurrencySpawnBeam",8078,1142292480,[],4
672,"StatueBossGoopTendril",8087,1133772800,[],4
673,"FallenLunarisBeam",8108,1138819072,[],4
674,"BreachFallenLunarisBeam",8667,1138819072,[],4
675,"FallenGodBossGigaSlamBeam",8118,1139638272,[],4
676,"CreepyHagESBeam",8140,1144750080,[],4
677,"PerennialKingBeaconConnectionBeam",8250,1140457472,[],4
678,"PerennialKingBeaconSprayBeam",8251,1140457472,[],4
679,"PerennialKingSkyZapBeam",8252,1137180672,[],4
680,"BaronBossWolfSummonBloodBeam",8271,1148846080,[],4
681,"FallenGodCrawlerLightning",8304,1140457472,[],4
682,"PerennialKingBeaconControlBeam",8312,1140457472,[],4
683,"PerennialKingBeaconLightningBolt",7742,1137180672,[],4
684,"PerennialKingHandsprayBeam",8323,1140457472,[],4
685,"PerennialKingBeaconControlGroundBeam",8324,1140457472,[],4
686,"PerennialKingSwordFenceZap",8369,1140457472,[],4
687,"DoryaniMechanismSolidBeam",8473,1128792064,[],4
688,"DoryaniMechanismLightningBeam",8474,1140457472,[],4
689,"SunWorshipperEyeLaser",8497,1140129792,[],4
690,"DoryaniDiscoLaser",8509,1140457472,[],4
691,"DoryaniLightningCageBeam",8516,1140457472,[],4
692,"SunWorshipperStarSwarmBeam",8536,1133903872,[],4
693,"DoryaniMechanismChargeBeam",8557,1140457472,[],4
694,"DoryaniMechButtLazer",8558,1140457472,[],4
695,"DoryaniAltForkBeam",8562,1140457472,[],4
696,"ChaosGodOwlBossBallLightningBeam",8588,1140457472,[],4
697,"MonsterModFireBeacon",8779,1143930880,[],4
698,"MonsterModColdBeacon",8780,1143930880,[],4
699,"MonsterModLightningBeacon",8781,1143930880,[],4
700,"HoodedMentorRope",8792,1134313472,[],4
701,"LivingCrystalsBeam",8799,1148846080,[],4
702,"ChimeraDragonBreathGroundBurnBeam",8843,1143930880,[],4
703,"ChimeraLightningBallArc",8845,1143930880,[],4
704,"VaseMonsterBuildUpBeam",8863,1133903872,[],4
705,"ADD_NEW_ENTRIES_ABOVE_ME",3264,1184645120,[],4
706,"PrisonerBossStolenLifeRegenBeam",7972,1150681088,[],4
707,"QuarterstaffComboAttackSurgeBeam",7977,1120403456,[],4
708,"DisengageChainBeam",7996,1120403456,[],4
709,"FallenGodMinionBeam",8060,1140457472,[],4
710,"StormblastBoltZapBeam",8120,1140733051,[],4
711,"LightningArrowArcBeam",8203,1140733051,[],4
712,"LightningArrowArcBeamCopy",8203,1140733051,[],4
713,"TitanBossBeam",8239,1142292480,[],4
714,"TitanBossMergedBeam",8240,1142292480,[],4
715,"TitanBossRoofBeam",8241,1142292480,[],4
716,"SanctumHazardBeam",8242,1142292480,[],4
717,"RipwireArrowBeam",8247,1120403456,[],4
718,"CarrionCroneReviveBeam",8264,1137180672,[],4
719,"PerfectStrikeCharge",8291,1120403456,[],4
720,"PoisonVineArrowVine",8297,1128792064,[],4
721,"RustKingBeam",8204,1140733051,[],4
722,"CartRhoaRope",8311,1151090688,[],4
723,"AzmeriPictEffigyLinkBeam",8330,1148846080,[],4
724,"IceBindChain",8347,1144750080,[],4
725,"DoryaniHumanBossBasicZapBeam",8348,1140457472,[],4
726,"DoryaniHumanBossMultiZapBeam",8349,1140457472,[],4
727,"ManaRemnantsPickUp",8358,1128792064,[],4
728,"DoryaniHumanBossForkBeamStart",8359,1140457472,[],4
729,"DoryaniHumanBossForkBeamMid",8360,1140457472,[],4
730,"DoryaniHumanBossForkBeamStartEnd",8361,1140457472,[],4
731,"IronSniperBeam",8385,1140457472,[],4
732,"ViperNapuatziEmpowerBeam",8394,1148846080,[],4
733,"TwigMonsterPodBeam",8451,1140457472,[],4
734,"TempestBellRecall",8415,1140457472,[],4
735,"VoodooKingSoulRendDummyBeam",8424,1133084672,[],4
736,"RitualOfPowerGrant",8437,1140457472,[],4
737,"OfferingOfPowerGrant",8438,1140457472,[],4
738,"VoodooRitualDirection",8453,1151090688,[],4
739,"TwigMonsterChannelBeam",8459,1135542272,[],4
740,"ManaDrainWeave",8472,1140457472,[],4
741,"SilentSpiresApparitionLightningTendrils",8565,1140457472,[],4
742,"VoodooKingRitualBloodBeam",8554,1140457472,[],4
743,"MtxConsecrateBeam",8610,1140457472,[],4
744,"SanctumChaliceBloodBeam",8602,1143930880,[],4
745,"SanctumGuideBeam",8243,1143930880,[],4
746,"TrialmasterTetherSpike",8683,1135542272,[],4
747,"TotemDefenderSpawnBeam",8722,1140457472,[],4
748,"BreachBossPuppetString",8774,1134723072,[],4
749,"TrickShotArc",8797,1140457472,[],4
750,"BreachBossSpiderWebBeam",8798,1136361472,[],4
751,"UltimatumAltarBloodBeam",5160,1148846080,[],4
752,"MantraOfDestructionBeam",8744,1128792064,[],4
753,"NoEffect",2215,0,[],4
754,"RipwirePinned",8870,1120403456,[],4
755,"OrbOfStormsBeam",8876,1140733051,[],4
