"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],7136,""
547,"559",0,[71],6659,""
548,"560",8,[71],6938,""
549,"561",7,[71],6427,""
550,"562",3,[71],6736,""
551,"564",2,[71],6758,""
552,"565",10,[71],7133,""
553,"566",13,[71],6674,""
554,"567",15,[71],6526,""
555,"568",18,[71],6542,""
556,"569",29,[71],6800,""
557,"570",30,[71],6822,""
558,"571",0,[72],6490,""
559,"572",8,[72],6751,""
560,"573",7,[72],6549,""
561,"574",3,[72],6718,""
562,"576",2,[72],6771,""
563,"577",10,[72],6449,""
564,"578",13,[72],6443,""
565,"579",15,[72],6729,""
566,"580",18,[72],6583,""
567,"581",24,[72],6730,""
568,"582",29,[72],6792,""
569,"575",0,[73],6490,""
570,"583",8,[73],6459,""
571,"584",7,[73],6699,""
572,"585",3,[73],6719,""
573,"586",4,[73],6828,""
574,"587",2,[73],6547,""
575,"588",10,[73],6940,""
576,"589",13,[73],6507,""
577,"590",15,[73],6739,""
578,"591",18,[73],6502,""
579,"592",30,[73],6962,""
580,"593",0,[74],6710,""
581,"594",8,[74],7152,""
582,"595",7,[74],6829,""
583,"596",3,[74],6851,""
584,"598",2,[74],6772,""
585,"599",10,[74],6535,""
586,"600",13,[74],6854,""
587,"601",15,[74],6526,""
588,"603",24,[74],6952,""
589,"605",30,[74],6962,""
590,"606",0,[75],6680,""
591,"607",8,[75],6462,""
592,"608",7,[75],6549,""
593,"609",3,[75],6571,""
594,"610",4,[75],6828,""
595,"611",2,[75],6759,""
596,"612",10,[75],6945,""
597,"613",13,[75],6678,""
598,"614",15,[75],6499,""
599,"615",18,[75],6584,""
600,"616",24,[75],6576,""
601,"618",30,[75],6720,""
602,"602",0,[76],6432,""
603,"604",8,[76],6938,""
604,"617",7,[76],6427,""
605,"619",3,[76],6736,""
606,"620",4,[76],6815,""
607,"621",2,[76],6758,""
608,"622",10,[76],7133,""
609,"623",13,[76],6674,""
610,"624",15,[76],6496,""
611,"625",18,[76],6696,""
612,"628",23,[76],6766,""
613,"626",24,[76],6834,""
614,"627",29,[76],6800,""
615,"629",0,[77],6452,""
616,"630",8,[77],6456,""
617,"631",7,[77],6829,""
618,"632",3,[77],6851,""
619,"634",2,[77],6484,""
620,"635",10,[77],6535,""
621,"636",13,[77],6854,""
622,"637",15,[77],6624,""
623,"638",18,[77],6541,""
624,"640",24,[77],6704,""
625,"641",29,[77],6455,""
626,"642",30,[77],6962,""
627,"639",0,[78],6490,""
628,"643",8,[78],6462,""
629,"644",7,[78],6699,""
630,"645",3,[78],6718,""
631,"646",4,[78],6828,""
632,"648",10,[78],6449,""
633,"649",13,[78],6443,""
634,"650",15,[78],6729,""
635,"651",18,[78],6583,""
636,"652",24,[78],6844,""
637,"653",29,[78],6792,""
638,"654",30,[78],6926,""
639,"692",0,[79],6448,""
640,"647",8,[79],6728,""
641,"656",7,[79],6685,""
642,"657",10,[79],6789,""
643,"658",3,[79],6851,""
644,"660",2,[79],6747,""
645,"661",15,[79],6624,""
646,"662",13,[79],6677,""
647,"663",18,[79],6541,""
648,"664",24,[79],6952,""
649,"665",29,[79],6791,""
650,"666",30,[79],6720,""
651,"667",0,[80],6432,""
652,"668",8,[80],6938,""
653,"669",7,[80],6427,""
654,"670",3,[80],6736,""
655,"671",4,[80],6817,""
656,"672",2,[80],6746,""
657,"673",10,[80],6733,""
658,"674",13,[80],6697,""
659,"675",15,[80],6496,""
660,"676",18,[80],6542,""
661,"677",24,[80],6702,""
662,"678",29,[80],6756,""
663,"679",30,[80],6720,""
664,"680",0,[81],6706,""
665,"681",8,[81],6523,""
666,"682",7,[81],6549,""
667,"683",3,[81],6571,""
668,"684",4,[81],6828,""
669,"685",2,[81],6759,""
670,"686",10,[81],6915,""
671,"687",13,[81],6808,""
672,"688",15,[81],6499,""
673,"689",18,[81],6502,""
674,"690",24,[81],6575,""
675,"691",30,[81],6720,""
