"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
535,736,12118,16,74,0,0,0,1,1,"","",""
536,737,12119,6,56,0,2,3,1,1,"","",""
537,706,12120,0,15,0,0,0,1,1,"","",""
538,738,12121,11,20,0,0,0,1,1,"","",""
539,739,12122,13,58,0,0,0,1,1,"","",""
540,740,12123,15,84,0,0,0,1,1,"","",""
541,743,12126,3,24,0,0,0,1,1,"","",""
542,745,12128,6,58,0,2,3,1,1,"","",""
543,746,12303,6,60,0,1,4,1,1,"","",""
544,747,12129,17,64,0,0,0,1,1,"","",""
545,815,12304,19,84,0,0,0,1,1,"","",""
546,748,12286,16,76,0,0,0,1,1,"","",""
547,749,12287,16,78,0,0,0,1,1,"","",""
548,754,12130,15,86,0,0,0,1,1,"","",""
549,755,12135,1,33,0,0,0,1,1,"","",""
550,756,12136,11,22,0,0,0,1,1,"","",""
551,758,12138,13,60,0,0,0,1,1,"","",""
552,760,12140,0,16,0,0,0,1,1,"","",""
553,761,12141,15,88,0,0,0,1,1,"","",""
554,762,12142,14,60,0,0,0,1,1,"","",""
555,763,12143,9,30,0,0,0,1,1,"","",""
556,764,12144,8,64,0,2,3,1,1,"","",""
557,787,12148,2,40,0,0,0,1,1,"","",""
558,788,12158,6,62,0,0,0,1,1,"","",""
559,789,12159,2,41,0,0,0,1,1,"","",""
560,790,12160,15,90,0,0,0,1,1,"","",""
561,791,12161,8,66,0,0,0,1,1,"","",""
562,792,12162,6,64,0,2,3,1,1,"","",""
563,793,12163,1,34,0,0,0,1,1,"","",""
564,175,9327,18,12,0,0,0,1,1,"","",""
565,794,12276,9,32,0,0,0,1,1,"","",""
566,795,12277,16,80,0,0,0,1,1,"","",""
567,796,12278,2,42,0,0,0,1,1,"","",""
568,797,12279,3,26,0,0,0,1,1,"","",""
569,798,12280,6,66,0,1,4,1,1,"","",""
570,799,12284,6,68,0,2,4,1,1,"","",""
571,800,12285,19,85,0,0,0,1,1,"","",""
572,801,12288,14,62,0,0,0,1,1,"","",""
573,803,12290,13,62,0,0,0,1,1,"","",""
574,804,12291,2,43,0,0,0,1,1,"","",""
575,805,12292,0,17,0,0,0,1,1,"","",""
576,806,12293,0,18,0,0,0,1,1,"","",""
577,809,12295,18,13,0,0,0,1,1,"","",""
578,811,12308,19,86,0,0,0,1,1,"","",""
579,812,12305,19,87,0,0,0,1,1,"","",""
580,814,12307,19,88,0,0,0,1,1,"","",""
581,816,12309,15,92,0,0,0,1,1,"","",""
582,817,12164,1,35,0,0,0,1,1,"","",""
583,818,12322,15,94,0,0,0,1,1,"","",""
584,820,12323,9,34,0,0,0,1,1,"","",""
585,819,12324,9,36,0,0,0,1,1,"","",""
586,821,12325,16,82,0,0,0,1,1,"","",""
587,822,12326,16,84,0,0,0,1,1,"","",""
588,823,12327,1,36,0,0,0,1,1,"","",""
589,824,12328,1,37,0,0,0,1,1,"",588,""
590,825,12329,5,13,0,0,0,1,1,"","",""
591,826,12330,5,14,0,0,0,1,1,"","",""
592,828,12332,15,96,0,0,0,1,1,"","",""
593,829,12333,15,98,0,0,0,1,1,"",592,""
594,831,12335,1,38,0,0,0,1,1,"","",""
595,832,12336,1,39,0,0,0,1,1,"",594,""
596,833,12337,3,28,0,0,0,1,1,"","",""
597,834,12338,3,30,0,0,0,1,1,"","",""
598,835,12339,17,66,0,0,0,1,1,"","",""
599,836,12340,17,68,0,0,0,1,1,"","",""
600,837,12341,1,40,0,0,0,1,1,"","",""
601,838,12342,1,41,0,0,0,1,1,"",600,""
602,839,12343,14,64,0,0,0,1,1,"","",""
603,840,12344,14,66,0,0,0,1,1,"","",""
604,842,12346,7,38,0,0,0,1,1,"","",""
605,843,12347,7,40,0,0,0,1,1,"",604,""
606,844,12348,17,70,0,0,0,1,1,"","",""
607,845,12349,17,72,0,0,0,1,1,"",606,""
608,846,12350,6,70,0,1,3,1,1,"","",""
609,847,12351,6,72,0,1,3,1,1,"",608,""
610,848,12352,15,100,0,0,0,1,1,"","",""
611,849,12353,15,102,0,0,0,1,1,"",610,""
612,850,12354,19,89,0,0,0,1,1,"","",""
613,851,12355,19,90,0,0,0,1,1,"","",""
614,852,12356,19,91,0,0,0,1,1,"","",""
615,853,12357,19,92,0,0,0,1,1,"","",""
616,854,12358,19,93,0,0,0,1,1,"","",""
617,855,12359,19,94,0,0,0,1,1,"","",""
618,858,12360,12,42,0,0,0,1,1,"","",""
619,856,12362,17,74,0,0,0,1,1,"","",""
620,860,12364,2,44,0,0,0,"","","","",""
621,861,12365,13,64,0,0,0,1,1,"","",""
622,862,12366,16,86,0,0,0,1,1,"","",""
623,863,12367,17,76,0,0,0,1,1,"","",""
624,864,12370,5,15,0,0,0,1,1,"","",""
625,866,12377,16,88,0,0,0,1,1,"","",""
626,867,12378,0,19,0,0,0,1,1,"","",""
627,868,12387,17,78,0,0,0,1,1,"","",""
628,869,12388,7,42,0,0,0,1,1,"","",""
629,870,12407,10,36,0,0,0,1,1,"","",""
630,872,12409,12,44,0,0,0,1,1,"","",""
631,873,12410,4,10,0,0,0,1,1,"","",""
632,874,12411,15,104,0,0,0,1,1,"","",""
633,875,12413,1,42,0,0,0,1,1,"",24,""
634,890,12420,12,46,0,0,0,1,1,"","",""
635,877,12428,19,95,0,0,0,"","","","",""
636,878,12429,19,96,0,0,0,"","","","",""
637,879,12430,19,97,0,0,0,"","","","",""
638,880,12431,19,98,0,0,0,"","","","",""
639,881,12432,19,99,0,0,0,"","","","",""
640,882,12433,19,100,0,0,0,"","","","",""
641,883,12434,19,101,0,0,0,"","","","",""
642,884,12435,19,102,0,0,0,"","","","",""
643,885,12436,19,103,0,0,0,"","","","",""
644,886,12437,19,104,0,0,0,"","","","",""
645,888,12439,19,105,0,0,0,"","","","",""
646,889,12440,19,106,0,0,0,"","","","",""
647,891,12441,19,107,0,0,0,"","","","",""
648,896,12442,19,108,0,0,0,"","","","",""
649,897,12443,19,109,0,0,0,"","","","",""
650,892,12421,14,68,0,0,0,1,1,"","",""
651,894,12423,7,44,0,0,0,1,1,"","",""
652,895,12424,0,20,0,0,0,1,1,"","",""
653,898,12427,8,68,0,0,0,1,1,"","",""
654,899,12448,10,38,0,0,0,1,1,"","",""
655,900,12450,15,106,0,0,0,1,1,"","",""
656,912,12467,12,48,0,0,0,1,1,"","",""
657,57,7671,10,40,0,0,0,1,1,"","",""
658,913,12488,16,90,0,0,0,1,1,"","",""
659,914,12489,16,92,0,0,0,1,1,"","",""
660,915,12490,6,74,0,2,3,1,1,"","",""
661,916,12515,14,70,0,0,0,1,1,"","",""
662,918,12517,13,66,0,0,0,1,1,"","",""
663,918,12518,13,68,0,0,0,1,1,"","",""
664,918,12519,13,70,0,0,0,1,1,"","",""
665,342,9556,8,0,0,1,4,"","",216,"",""
666,920,12521,15,108,0,0,0,1,1,"","",""
667,921,12522,16,94,0,0,0,1,1,"","",""
668,935,12665,19,110,0,0,0,"","","","",""
669,925,12659,8,70,0,2,3,1,1,"","",""
670,926,12491,6,76,0,2,3,1,1,"","",""
671,927,12492,12,50,0,0,0,1,1,"","",""
672,928,12493,17,80,0,0,0,1,1,"","",""
673,933,12512,11,24,0,0,0,1,1,"","",""
674,934,12513,16,96,0,0,0,1,1,"","",""
675,944,12514,10,42,0,0,0,1,1,"","",""
676,937,12523,3,32,0,0,0,1,1,"","",""
677,938,12524,4,11,0,0,0,1,1,"","",""
678,939,12525,1,43,0,0,0,1,1,"","",""
679,940,12526,15,110,0,0,0,1,1,"","",""
680,941,12527,13,72,0,0,0,1,1,"","",""
681,942,12528,13,74,0,0,0,1,1,"","",""
682,959,12530,18,14,0,0,0,1,1,"","",""
683,959,12531,18,15,0,0,0,1,1,"","",""
684,959,12532,18,16,0,0,0,1,1,"","",""
685,960,12538,15,112,0,0,0,1,1,"","",""
686,962,12539,17,82,0,0,0,1,1,"","",""
687,963,12540,17,84,0,0,0,1,1,"","",""
688,979,12446,19,111,0,0,0,"","","","",""
689,964,12784,14,72,0,0,0,1,1,"","",""
690,964,12785,14,74,0,0,0,1,1,"","",""
691,964,12786,14,76,0,0,0,1,1,"","",""
692,966,12541,15,114,0,0,0,1,1,"","",""
693,967,12542,13,76,0,0,0,1,1,"","",""
694,971,12543,14,78,0,0,0,1,1,"","",""
695,972,12544,13,78,0,0,0,1,1,"","",""
696,973,12545,16,98,0,0,0,1,1,"","",""
697,974,12546,10,44,0,0,0,1,1,"","",""
698,975,12671,14,80,0,0,0,1,1,"","",""
699,120,8236,18,17,0,0,0,1,1,"","",""
700,807,12294,18,18,0,0,0,1,1,"","",""
701,961,12534,18,19,0,0,0,1,1,"","",""
702,965,12535,18,20,0,0,0,1,1,"","",""
703,969,12536,18,21,0,0,0,1,1,"","",""
704,976,12675,2,45,0,0,0,1,1,"","",""
705,977,12672,5,16,0,0,0,1,1,"","",""
706,978,12673,0,21,0,0,0,1,1,"","",""
707,980,12704,19,112,0,0,0,1,1,"","",""
708,982,12547,13,80,0,0,0,1,1,"","",""
709,983,12707,19,113,0,0,0,1,1,"","",""
710,985,12708,19,114,0,0,0,1,1,"","",""
711,986,12447,19,115,0,0,0,"","","","",""
712,987,11164,6,78,0,2,3,1,1,"","",""
713,988,12674,16,100,0,0,0,1,1,"","",""
714,989,12680,12,52,0,0,0,1,1,"","",""
715,990,12681,17,86,0,0,0,1,1,"","",""
716,991,12682,17,88,0,0,0,1,1,"","",""
717,992,12683,1,44,0,0,0,1,1,"","",""
718,992,12684,1,45,0,0,0,1,1,"","",""
719,992,12685,1,46,0,0,0,1,1,"","",""
720,992,12686,1,47,0,0,0,1,1,"","",""
721,992,12687,1,48,0,0,0,1,1,"","",""
722,993,12689,15,116,0,0,0,"","","","",""
723,994,12690,14,82,0,0,0,1,1,"","",""
724,994,12691,14,0,0,0,0,1,1,723,"",""
725,995,12692,4,12,0,0,0,1,1,"","",""
726,996,12693,9,38,0,0,0,1,1,"","",""
727,997,12694,1,49,0,0,0,1,1,"","",""
728,998,12695,16,102,0,0,0,1,1,"","",""
729,999,12696,13,82,0,0,0,1,1,"","",""
730,999,12697,13,0,0,0,0,1,1,729,"",""
731,1000,12698,12,54,0,0,0,1,1,"","",""
732,1001,12699,16,104,0,0,0,1,1,"","",""
733,1001,12700,16,0,0,0,0,1,1,732,"",""
734,1002,12701,15,118,0,0,0,1,1,"","",""
735,1002,12702,15,0,0,0,0,"","",734,"",""
736,1004,12709,19,116,0,0,0,1,1,"","",""
737,1005,12710,13,84,0,0,0,1,1,"","",""
738,1006,12711,8,72,0,2,3,1,1,"","",""
739,1007,12712,9,40,0,0,0,1,1,"","",""
740,1008,12713,5,17,0,0,0,1,1,"","",""
741,1009,12714,6,80,0,2,3,1,1,"","",""
742,1010,12715,6,82,0,2,3,1,1,"","",""
743,1011,12716,4,13,0,0,0,1,1,"","",""
744,1012,12717,8,74,0,2,3,1,1,"","",""
745,1013,12718,1,50,0,0,0,1,1,"","",""
746,1014,12724,2,46,0,0,0,1,1,"","",""
747,1015,12725,2,47,0,0,0,1,1,"","",""
748,1016,12726,16,106,0,0,0,1,1,"","",""
749,1017,12727,10,46,0,0,0,1,1,"","",""
750,1018,12284,6,84,0,2,4,1,1,"","",""
751,1019,12728,11,26,0,0,0,1,1,"","",""
752,1020,12730,16,108,0,0,0,1,1,"","",""
753,1021,12731,10,48,0,0,0,1,1,"","",""
754,1022,12732,7,46,0,0,0,1,1,"","",""
755,1023,12733,13,86,0,0,0,1,1,"","",""
756,1024,12734,15,120,0,0,0,1,1,"","",""
757,1025,12735,14,84,0,0,0,1,1,"","",""
758,1026,12736,16,110,0,0,0,1,1,"","",""
759,1027,12737,15,122,0,0,0,1,1,"","",""
760,1028,12738,16,112,0,0,0,1,1,"","",""
761,1029,12739,13,88,0,0,0,1,1,"","",""
762,1030,12740,14,86,0,0,0,1,1,"","",""
763,1031,12741,15,124,0,0,0,1,1,"","",""
764,1033,12743,16,114,0,0,0,1,1,"","",""
765,1034,12744,13,90,0,0,0,1,1,"","",""
766,1035,12745,14,88,0,0,0,1,1,"","",""
767,1036,12746,15,126,0,0,0,1,1,"","",""
768,1037,12747,16,116,0,0,0,1,1,"","",""
769,1038,12748,13,92,0,0,0,1,1,"","",""
770,1039,12749,14,90,0,0,0,1,1,"","",""
771,1040,12750,15,128,0,0,0,1,1,"","",""
772,1042,12752,17,90,0,0,0,1,1,"","",""
773,1043,12753,2,48,0,0,0,1,1,"","",""
774,1044,12754,12,56,0,0,0,1,1,"","",""
775,1077,12755,15,130,0,0,0,1,1,"","",""
776,1078,12757,13,94,0,0,0,1,1,"","",""
777,1079,12758,13,96,0,0,0,1,1,"",776,""
778,1080,12759,16,118,0,0,0,1,1,"","",""
779,1081,12760,16,120,0,0,0,1,1,"","",""
780,1082,12761,17,92,0,0,0,1,1,"","",""
781,1083,12762,17,94,0,0,0,1,1,"","",""
782,1084,12763,15,132,0,0,0,1,1,"","",""
783,1085,12764,1,51,0,0,0,1,1,"","",""
784,1086,12765,1,52,0,0,0,1,1,"",783,""
785,1087,12766,19,117,0,0,0,1,1,"","",""
786,1088,12767,19,118,0,0,0,1,1,"","",""
787,1089,12768,19,119,0,0,0,1,1,"","",""
788,1090,12769,19,120,0,0,0,1,1,"",785,""
789,1091,12770,19,121,0,0,0,1,1,"",786,""
790,1092,12771,19,122,0,0,0,1,1,"",787,""
791,1093,12772,0,22,0,0,0,1,1,"","",""
792,1094,12773,0,23,0,0,0,1,1,"","",""
793,1095,12774,12,58,0,0,0,1,1,"","",""
794,1096,12775,14,92,0,0,0,1,1,"","",""
795,1097,12776,14,94,0,0,0,1,1,"",794,""
796,1098,12777,12,60,0,0,0,1,1,"","",""
797,1099,12778,12,62,0,0,0,1,1,"","",""
798,1100,12779,6,86,0,1,3,1,1,"","",""
799,1101,12780,6,88,0,1,3,1,1,"",798,""
800,1102,12781,17,96,0,0,0,1,1,"","",""
801,1103,12782,8,76,0,2,3,1,1,"","",""
802,1105,12787,19,123,0,0,0,1,1,"","",""
803,1105,12788,19,124,0,0,0,1,1,"","",""
804,1105,12789,19,125,0,0,0,1,1,"","",""
805,1107,12845,19,126,0,0,0,1,1,"","",""
806,1109,12847,2,49,0,0,0,1,1,"","",""
807,1110,12848,10,50,0,0,0,1,1,"","",""
808,1111,12849,1,53,0,0,0,1,1,"","",""
809,1113,12851,17,98,0,0,0,1,1,"","",""
810,1114,12852,1,54,0,0,0,1,1,"","",""
811,1115,12853,13,98,0,0,0,1,1,"","",""
812,1116,12854,13,100,0,0,0,1,1,"","",""
813,1117,12855,16,122,0,0,0,1,1,"","",""
814,1118,12856,8,78,0,2,3,1,1,"","",""
815,1119,12857,16,124,0,0,0,1,1,"","",""
816,1120,12858,16,126,0,0,0,1,1,"","",""
817,1121,12859,2,50,0,0,0,1,1,"","",""
818,1122,12860,2,51,0,0,0,1,1,"","",""
819,1123,12861,2,52,0,0,0,1,1,"","",""
820,1124,12862,2,53,0,0,0,1,1,"","",""
821,1125,12863,2,54,0,0,0,1,1,"","",""
822,1126,12864,2,55,0,0,0,1,1,"","",""
823,1127,12865,2,56,0,0,0,1,1,"","",""
824,1128,12866,2,57,0,0,0,1,1,"","",""
825,1129,12867,2,58,0,0,0,1,1,"","",""
826,1130,12868,2,59,0,0,0,1,1,"","",""
827,1130,12869,2,60,0,0,0,1,1,"","",""
828,1130,12870,2,61,0,0,0,1,1,"","",""
829,1130,12871,2,62,0,0,0,1,1,"","",""
830,1130,12872,2,63,0,0,0,1,1,"","",""
831,1130,12873,2,64,0,0,0,1,1,"","",""
832,1130,12874,2,65,0,0,0,1,1,"","",""
833,1131,12875,1,55,0,0,0,1,1,"","",""
834,1138,12893,13,102,0,0,0,"","","","",""
835,1140,12895,16,128,0,0,0,1,1,"","",""
836,1141,12896,16,130,0,0,0,1,1,"","",""
837,1142,12897,16,132,0,0,0,1,1,"","",""
838,1145,12900,1,56,0,0,0,1,1,"","",""
839,1146,12901,2,66,0,0,0,1,1,"","",""
840,1147,12902,9,42,0,0,0,1,1,"","",""
841,1148,12903,6,90,0,1,4,1,1,"","",""
842,1150,12905,12,64,0,0,0,1,1,"","",""
843,1151,12906,15,134,0,0,0,1,1,"","",""
844,1152,12907,0,24,0,0,0,1,1,"","",""
845,1153,12908,16,134,0,0,0,1,1,"","",""
846,1154,12909,17,100,0,0,0,1,1,"","",""
847,1143,12898,15,136,0,0,0,1,1,"","",""
848,1112,12850,13,104,0,0,0,1,1,"","",""
849,1163,13097,2,67,0,0,0,1,1,"","",""
850,1164,13098,2,68,0,0,0,1,1,"","",""
851,1165,13099,2,69,0,0,0,1,1,"","",""
852,1166,13100,2,70,0,0,0,1,1,"","",""
853,1167,13101,2,71,0,0,0,1,1,"","",""
854,1156,13090,8,80,0,0,0,1,1,"","",""
855,1158,13092,0,25,0,0,0,1,1,"","",""
856,1159,13093,13,106,0,0,0,1,1,"","",""
857,1160,13094,15,138,0,0,0,1,1,"","",""
858,1161,13095,13,108,0,0,0,1,1,"","",""
859,1162,13096,16,136,0,0,0,1,1,"","",""
860,1168,13102,1,57,0,0,0,1,1,"","",""
861,1170,13104,17,102,0,0,0,1,1,"","",""
862,1171,13105,14,96,0,0,0,1,1,"","",""
863,1172,13106,11,28,0,0,0,1,1,"","",""
864,782,10578,5,18,0,0,0,"","","",282,""
865,1060,7692,16,138,0,0,0,"","","",30,""
866,1055,8730,17,104,0,0,0,1,1,"","",""
867,1072,11161,8,82,0,0,0,1,1,"",316,""
868,1132,9373,8,84,0,0,0,"","","",120,""
869,1075,11877,5,19,0,0,0,"","","",472,""
870,766,10553,11,30,0,0,0,"","","",269,""
871,1045,9383,15,140,0,0,0,"","","",129,""
872,753,7670,9,44,0,0,0,"","","",14,""
873,772,9405,16,140,0,0,0,"","","",139,""
874,1052,7713,13,110,0,0,0,"","","",50,""
875,778,9796,9,46,0,0,0,"","","",244,""
876,1073,7657,6,92,0,0,0,"","","",1,""
877,1069,11330,7,48,0,0,0,"","","",405,""
878,1050,9523,14,98,0,0,0,"","","",178,""
879,771,7669,16,142,0,0,0,"","","",13,""
880,1059,8721,15,142,0,0,0,"","","",99,""
881,1053,7690,16,144,0,0,0,"","","",28,""
882,1071,7673,8,86,0,0,0,"","","",16,""
883,1134,7697,16,146,0,0,0,"","","",35,""
884,1046,7699,14,100,0,0,0,"","","",37,""
885,769,7708,13,112,0,0,0,"","","",45,""
886,781,7672,8,88,0,0,0,"","","",15,""
887,1068,9793,11,32,0,0,0,"","","",243,""
888,775,8256,17,106,0,0,0,"","","",61,""
889,786,7660,2,72,0,0,0,"","","",4,""
890,750,7683,1,58,0,0,0,"","","",23,""
891,1062,7668,16,148,0,0,0,"","","",12,""
892,770,7691,16,150,0,0,0,"","","",29,""
893,1057,9653,10,52,0,0,0,"","","",213,""
894,768,7698,1,59,0,0,0,"","","",36,""
895,1056,9526,8,90,0,0,0,"","","",180,""
896,784,8729,6,94,0,0,0,"","","",107,""
897,783,11327,10,54,0,0,0,"","","",402,""
898,1070,11323,4,14,0,0,0,"","","",399,""
899,752,7705,14,102,0,0,0,"","","",42,""
900,779,7666,9,48,0,0,0,"","","",10,""
901,1048,7706,14,104,0,0,0,"","","",43,""
902,777,8707,7,50,0,0,0,"","","",87,""
903,1074,11870,6,96,0,0,0,"","","",465,""
904,1064,8248,1,60,0,0,0,"","","",53,""
905,776,9649,7,52,0,0,0,"","","",212,""
906,1076,12689,15,144,0,0,0,1,1,"",722,""
907,1066,8251,12,66,0,0,0,"","","",56,""
908,774,8691,17,108,0,0,0,"","","",74,""
909,767,7680,11,34,0,0,0,"","","",238,""
910,1058,11337,10,56,0,0,0,"","","",412,""
911,1065,8251,12,68,0,0,0,"","","",56,""
912,780,9218,9,50,0,0,0,"","","",110,""
913,773,9643,17,110,0,0,0,"","","",210,""
914,1054,11105,2,73,0,0,0,"","","",290,""
915,765,7659,2,74,0,0,0,"","","",3,""
916,751,8713,15,146,0,0,0,"","","",92,""
917,1155,9305,17,112,0,0,0,"","","",112,""
918,1047,9553,15,148,0,0,0,"","","",184,""
919,1049,7707,14,106,0,0,0,"","","",44,""
920,1067,11106,2,75,0,0,0,1,1,"",291,""
921,421,7253,1,61,0,0,0,"","","","",1
922,42,9311,6,98,0,0,0,"","","","",1
923,157,9312,16,152,0,0,0,"","","","",1
924,127,9313,13,114,0,0,0,"","","","",1
925,89,9314,14,108,0,0,0,"","","","",1
926,97,9315,13,116,0,0,0,"","","","",1
927,164,9316,17,114,0,0,0,"","","","",1
928,47,9317,2,76,0,0,0,"","","","",1
929,68,9318,1,62,0,0,0,"","","","",1
930,61,9319,6,100,0,0,0,"","","","",1
931,137,9320,9,52,0,0,0,"","","","",1
932,56,9322,9,54,0,0,0,"","","","",1
933,124,9323,1,63,0,0,0,"","","","",1
934,187,9324,15,150,0,0,0,"","","","",1
935,102,9325,1,64,0,0,0,"","","","",1
936,44,9507,2,77,0,0,0,"","","","",1
937,128,9508,14,110,0,0,0,"","","","",1
938,90,9509,14,112,0,0,0,"","","","",1
939,70,9511,1,65,0,0,0,"","","","",1
940,91,9512,14,114,0,0,0,"","","","",1
941,112,9513,7,54,0,0,0,"","","","",1
942,92,9514,14,116,0,0,0,"","","","",1
943,186,9515,14,118,0,0,0,"","","","",1
944,156,9516,10,58,0,0,0,"","","","",1
945,215,9562,1,66,0,0,0,"","","","",1
946,101,9563,1,67,0,0,0,"","","","",1
947,172,9564,15,152,0,0,0,"","","","",1
948,149,9565,15,154,0,0,0,"","","","",1
949,75,9566,16,154,0,0,0,"","","","",1
950,79,9567,16,156,0,0,0,"","","","",1
951,135,9569,8,92,0,0,0,"","","","",1
952,57,9570,10,60,0,0,0,"","","","",1
953,51,9571,4,15,0,0,0,"","","","",1
954,45,9618,2,78,0,0,0,"","","","",1
955,166,9619,9,56,0,0,0,"","","","",1
956,74,9620,16,158,0,0,0,"","","","",1
957,242,9622,2,79,0,0,0,"","","","",1
958,255,9623,0,26,0,0,0,"","","","",1
959,173,9624,2,80,0,0,0,"","","","",1
960,163,9625,6,102,0,2,4,"","","","",1
961,253,9626,2,81,0,0,0,"","","","",1
962,245,9627,12,70,0,0,0,"","","","",1
963,239,9630,1,68,0,0,0,"","","","",1
964,251,9631,1,69,0,0,0,"","","","",1
965,265,9632,16,160,0,0,0,"","","","",1
966,64,9634,2,82,0,0,0,"","","","",1
967,130,9635,4,16,0,0,0,"","","","",1
968,105,9660,12,72,0,0,0,"","","","",1
969,205,9661,6,104,0,0,0,"","","","",1
970,132,9662,14,120,0,0,0,"","","","",1
971,243,9664,2,83,0,0,0,"","","","",1
972,47,9665,2,84,0,0,0,"","","","",1
973,106,9666,12,74,0,0,0,"","","","",1
974,67,9667,1,70,0,0,0,"","","","",1
975,292,9668,2,85,0,0,0,"","","","",1
976,222,9669,5,20,0,0,0,"","","","",1
977,322,9671,13,118,0,0,0,"","","","",1
978,103,9775,12,76,0,0,0,"","","","",1
979,65,9776,11,36,0,0,0,"","","","",1
980,184,9777,15,156,0,0,0,"","","","",1
981,289,9779,6,106,0,0,0,"","","","",1
982,303,9780,0,27,0,0,0,"","","","",1
983,206,9781,2,86,0,0,0,"","","","",1
984,43,9782,1,71,0,0,0,"","","","",1
985,178,9783,16,162,0,0,0,"","","","",1
986,306,9784,12,78,0,0,0,"","","","",1
987,368,9785,12,80,0,0,0,"","","","",1
988,321,9808,5,21,0,0,0,"","","","",1
989,189,9809,10,62,0,0,0,"","","","",1
990,298,9810,2,87,0,0,0,"","","","",1
991,343,9812,16,164,0,0,0,"","","","",1
992,309,9813,12,82,0,0,0,"","","","",1
993,64,9814,2,88,0,0,0,"","","","",1
994,299,9815,2,89,0,0,0,"","","","",1
995,117,9816,17,116,0,0,0,"","","","",1
996,300,9817,2,90,0,0,0,"","","","",1
997,301,9818,2,91,0,0,0,"","","","",1
998,337,10564,10,64,0,0,0,"","","","",1
999,254,10566,2,92,0,0,0,"","","","",1
1000,392,10567,0,28,0,0,0,"","","","",1
1001,218,10568,16,166,0,0,0,"","","","",1
1002,240,10569,1,72,0,0,0,"","","","",1
1003,418,10570,2,93,0,0,0,"","","","",1
1004,43,11117,1,73,0,0,0,"","","","",1
1005,288,11119,3,34,0,0,0,"","","","",1
1006,62,11120,2,94,0,0,0,"","","","",1
1007,181,11121,16,168,0,0,0,"","","","",1
1008,449,11122,0,29,0,0,0,"","","","",1
1009,390,11134,2,95,0,0,0,"","","","",1
1010,94,11136,13,120,0,0,0,"","","","",1
1011,410,11137,2,96,0,0,0,"","","","",1
1012,339,11138,4,17,0,0,0,"","","","",1
1013,451,11139,1,74,0,0,0,"","","","",1
1014,89,11148,14,122,0,0,0,"","","","",1
1015,59,11150,8,94,0,0,0,"","","","",1
1016,429,11151,2,97,0,0,0,"","","","",1
1017,106,11152,12,84,0,0,0,"","","","",1
1018,215,11153,1,75,0,0,0,"","","","",1
1019,586,11233,17,118,0,0,0,"","","","",1
1020,431,11234,1,76,0,0,0,"","","","",1
1021,406,11236,6,108,0,0,0,"","","","",1
1022,441,11237,1,77,0,0,0,"","","","",1
1023,108,11238,17,120,0,0,0,"","","","",1
1024,594,11239,2,98,0,0,0,"","","","",1
1025,669,11320,15,158,0,0,0,"","","","",1
1026,422,11840,10,66,0,0,0,"","","","",1
1027,243,11842,2,99,0,0,0,"","","","",1
1028,247,11843,14,124,0,0,0,"","","","",1
1029,403,11844,13,122,0,0,0,"","","","",1
1030,614,11845,1,78,0,0,0,"","","","",1
1031,574,11884,6,110,0,0,0,"","","","",1
1032,110,11886,17,122,0,0,0,"","","","",1
1033,303,11887,0,30,0,0,0,"","","","",1
1034,235,11888,7,56,0,0,0,"","","","",1
1035,654,11889,12,86,0,0,0,"","","","",1
1036,370,11913,11,38,0,0,0,"","","","",1
1037,485,11915,10,68,0,0,0,"","","","",1
1038,466,11916,12,88,0,0,0,"","","","",1
1039,554,11917,2,100,0,0,0,"","","","",1
1040,667,11918,1,79,0,0,0,"","","","",1
1041,768,12150,1,80,0,0,0,"","","",36,1
1042,655,12151,1,81,0,0,0,"","","","",1
1043,486,12152,1,82,0,0,0,"","","","",1
1044,241,12153,1,83,0,0,0,"","","","",1
1045,659,12154,1,84,0,0,0,"","","","",1
1046,240,12155,1,85,0,0,0,"","","","",1
1047,1180,7370,16,170,0,0,0,"","","","",""
1048,1180,7371,16,172,0,0,0,"","","","",1
1049,1174,13108,13,124,0,0,0,1,1,"","",""
1050,1175,13109,16,174,0,0,0,1,1,"","",""
1051,1176,13110,1,86,0,0,0,1,1,"","",""
1052,1182,13113,8,96,0,0,0,1,1,"","",""
1053,1181,13112,16,176,0,0,0,1,1,"","",""
1054,1183,13115,19,127,0,0,0,1,1,"","",""
1055,1184,13116,19,128,0,0,0,1,1,"","",""
1056,1185,13117,19,129,0,0,0,1,1,"","",""
1057,1186,13118,19,130,0,0,0,1,1,"","",""
1058,1187,13119,19,131,0,0,0,1,1,"","",""
1059,1177,13111,16,178,0,0,0,1,1,"","",""
1060,1188,13120,19,132,0,0,0,1,1,"","",""
1061,1195,13161,13,126,0,0,0,1,1,"","",""
1062,1196,13162,2,101,0,0,0,1,1,"","",""
1063,1197,13163,2,102,0,0,0,1,1,"","",""
1064,1198,13164,15,160,0,0,0,"","","","",""
1065,1199,13165,1,87,0,0,0,1,1,"","",""
1066,1200,13166,12,90,0,0,0,1,1,"","",""
1067,1202,13168,14,126,0,0,0,1,1,"","",""
1068,1203,13169,13,128,0,0,0,1,1,"","",""
1069,1206,13170,4,18,0,0,0,1,1,"","",""
1070,1204,11267,19,133,0,0,0,1,1,"","",""
