"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
472,"BloodTendrilsBeamLite",5697,1140457472,[],4
473,"DivineCryChargeConsumeBeam",5735,1120403456,[],4
474,"OfferingOffensiveSoulBeamCelestial",5739,1149452288,[],4
475,"OfferingDefensiveSoulBeamCelestial",5741,1149452288,[],4
476,"OfferingBloodSoulBeamCelestial",5743,1149452288,[],4
477,"ExpeditionExplosiveFuse",5704,1140457472,[56],4
478,"PrismaticRainLightningBeam",5752,1134723072,[],4
479,"ExpeditionApparitionColdBeam",5782,1145569280,[],4
480,"ChainStrikeBeamStygian",5792,1142292480,[],4
481,"StormCloudBeamDemonic",5799,1140457472,[],4
482,"BloodTendrilsBeamTranscendence",5825,1140457472,[],4
483,"BloodTendrilsBeamLiteTranscendence",5826,1140457472,[],4
484,"ExpeditionApparitionBeam",5829,1148846080,[],4
485,"ExpeditionArmourBeam",5831,1145569280,[],4
486,"ExpeditionArmourOrbThrow",5625,1137180672,[],4
487,"ExpeditionApparitionSummonOrbEffect",5837,1126367232,[],4
488,"MercurialCasterEnrageBeam",5849,1140457472,[],4
489,"ExpeditionMedvedHealBeam",5889,1143930880,[],4
490,"ReaperUltimateTeleportBeam",5894,1140457472,[],4
491,"ExpeditionMedvedEnrageBeam",5895,1140457472,[],4
492,"ExpeditionOlrothLightCageBeam",5934,1148846080,[],4
493,"ExpeditionOlrothReviveBeam1",5935,1145569280,[],4
494,"ExpeditionOlrothRelicSearedGroundBeam",5941,1148846080,[],4
495,"ExpeditionOlrothReviveBeam2",5943,1145569280,[],4
496,"ExpeditionOlrothSingleLaserBeam",5951,1148846080,[],4
497,"OlrothRelicJewelActivationBeam",5958,1145569280,[],4
498,"HellscapePaleEliteCasterBeam",5986,1140457472,[],4
499,"HellscapeFleshFodderArcBeam",6000,1129447424,[],4
500,"HellscapeDemonFodderFaceLaser",6002,1137180672,[],4
501,"CelestialBrandAttachBeam",6012,1140457472,[],4
502,"CelestialStormBrandBeamEffect",6016,1140457472,[],4
503,"CelestialPenanceBrandChargeBeam",6027,1140457472,[],4
504,"CelestialWinterBrandChargeBeam",6032,1128792064,[],4
505,"DivineCryWeaponCelestial",6181,1120403456,[],4
506,"SoulLinkBeam",6220,1148846080,[],4
507,"FlameLinkBeam",6225,1148846080,[],4
508,"RemoraLinkBeam",6228,1148846080,[],4
509,"BulwarkLinkBeam",6231,1148846080,[],4
510,"TriggerLinkBeam",6234,1148846080,[],4
511,"CriticalLinkBeam",6237,1148846080,[],4
512,"BrandSurgeCastBeamUNUSED",4250,1133903872,[],4
513,"BrandSurgeCastBeamCelestial",4250,1133903872,[],4
514,"DisintegrateBeamCelestial",6320,1134755840,[],4
515,"DisintegrateFinalBeamCelestial",6323,1149452288,[],4
516,"CarrionWingScreechBeam",6358,1148846080,[],4
517,"AtlasInvadersConsumeFodder2Arc",6362,1137180672,[],4
518,"TempestShieldBeamCelestial",6366,1140733051,[],4
519,"ArchnemesisUnionOfSoulsBeam",6413,1148846080,[58],4
520,"ArchnemesisStatueChain",6427,1137180672,[58],4
521,"ToxicRainVineAuspicious",6449,1133903872,[],4
522,"ArchnemesisVoodooDollBeam",6467,1148846080,[58],4
523,"BlackStarLaserSpearLaser",6495,1141473280,[],4
524,"ArchnemesisLivingCrystalBeam",6498,1148846080,[58],4
525,"BloodTendrilsBeamMercurial",6515,1140457472,[],4
526,"BloodTendrilsBeamLiteMercurial",6516,1140457472,[],4
527,"CleansingBossMavenZap",6525,1153138688,[],4
528,"InfiniteHungerMudBeam",6527,1137180672,[],4
529,"ToxicRainVineVulcan",6533,1133903872,[],4
530,"TRVineBeamAzmeri",8434,1133903872,[],4
531,"MavenTangleOrbBeam",6562,1153138688,[],4
532,"ConsumeBossDoomLaserBeam",6564,1148846080,[],4
533,"ConsumeBossDoomLaserPulseBeam",6565,1148846080,[],4
534,"UniqueBootsGraspingVine",6571,1133903872,[],3
535,"SentinelBeamLaserRed",6743,1141473280,[],4
536,"SentinelBeamLaserBlue",6814,1141473280,[],4
537,"SentinelBeamLaserGold",6815,1141473280,[],4
538,"GolemBallHealingBeam",6834,1140457472,[],4
539,"MagebloodPipe",6848,1128792064,[],4
540,"GalvanicFieldBeam",6908,1140457472,[],4
541,"CelestialGalvanicFieldBeam",6935,1140457472,[],4
542,"AutomatonLightningTendrilsChannelledBeam",6942,1149452288,[],4
543,"AutomatonGalvanicFieldBeam",6983,1140457472,[],4
544,"StarfallBloodScytheBeam",7026,1137180672,[],4
545,"CatPolymorphWandBeam",7036,1148846080,[],4
546,"SanctumWallLaserBeam",7038,1148846080,[],4
547,"SanctumPaleEliteCasterBeam",7062,1140457472,[],4
548,"MTXJellyfishSwarmBeam",7065,1125515264,[],4
549,"MTXJellyfishSwarmBigBeam",7066,1125515264,[],4
550,"MTXJellyfishSwarmProjectBeam",7067,1120403456,[],4
551,"MTXJellyfishSwarmProjectBigBeam",7068,1120403456,[],4
552,"MTXJellyfishSwarmSirenBeam",7069,1120403456,[],4
553,"MTXJellyfishSwarmSirenBigBeam",7070,1120403456,[],4
554,"MTXJellyfishSwarmVoidEmperorBeam",7071,1120403456,[],4
555,"MTXJellyfishSwarmVoidEmperorBigBeam",7072,1120403456,[],4
556,"SanctumLyciaTrackingBeam",7389,1140457472,[],4
557,"MTXMasqueradePortalLaser1",7405,1134559232,[],4
558,"MTXMasqueradePortalLaser2",7406,1134559232,[],4
559,"MTXMasqueradePortalLaser3",7407,1134559232,[],4
560,"MTXMasqueradePortalLaser4",7408,1134559232,[],4
561,"SanctumGuardAzureBeam",7431,1140457472,[],4
562,"SanctumFireBeam",7452,1140457472,[],4
563,"MtxAtlasHideoutConnectorBeam",7480,1140457472,[],4
564,"MTXTormentedArmourBeam",7479,1139638272,[],4
565,"MTXPoltergeistPortalBeam",7485,1127153664,[],4
566,"MTXPuppetMasterHandBeam",7570,1142292480,[],4
567,"MTXClockworkItemPrinterBackAttachment",7579,1128792064,[],4
568,"VaalRejuvenationTotemBeam",7603,1139638272,[],4
569,"BloodGolemMaceBeam",7611,1139638272,[],4
570,"VineBloodScytheBeam",7620,1137180672,[],4
571,"RibratteBeam",6632,1145569280,[],4
572,"AsalaLightningBeam",6633,1142292480,[],4
573,"AsalaLightningBeamGround",6634,1142292480,[],4
574,"DesertBatBeam",6656,1139638272,[],4
575,"PerennialKingCorruptedGroundBeam",6658,1143521280,[],4
576,"PerennialKingBallBeam",6670,1149861888,[],4
577,"DreadnoughtLizardTowChains",6675,1148026880,[],4
578,"DreadnoughtLizardTowChainsLong",6676,1157861376,[],4
579,"BeetleBossFrontLaser",6700,1140457472,[],4
580,"BeetleBossSideLaser",6701,1140457472,[],4
581,"PerennialKingCorruptedGroundBeam2",6702,1143521280,[],4
582,"PerennialKingCorruptedGroundBeam3",6703,1143521280,[],4
583,"FarudinCartBridge01",6720,1135542272,[],4
584,"FarudinCartBridge02",6721,1142292480,[],4
585,"FarudinCartBridge03",6722,1146388480,[],4
586,"BalbalaTeleport",6732,1141473280,[],4
587,"TitanBossLaser",7079,1137180672,[],4
588,"FarudinCartTowChain00",7081,1122238464,[],4
589,"FarudinCartTowChain01",7082,1134231552,[],4
590,"FarudinCartTowChain02",7083,1142292480,[],4
591,"FarudinCartTowChain03",7084,1146388480,[],4
592,"JungleDepthsVineBeam1",7095,1140457472,[],4
593,"JungleDepthsVineBeam2",7096,1140457472,[],4
594,"JungleDepthsVineBeam3",7097,1140457472,[],4
595,"ChimeraBossFrostLaser",7122,1140457472,[],4
596,"VaalConstructPyramidBeam",7153,1140457472,[],4
597,"ChimeralVineBeam1",7098,1140457472,[],4
598,"ChimeralVineBeam2",7099,1140457472,[],4
599,"ChimeralVineBeam3",7100,1140457472,[],4
600,"IgnagdukBasicProjBeam",7177,1142292480,[],4
601,"IgnagdukFireWaveBeam",7178,1142292480,[],4
602,"IgnagdukDoubleFireboltBeam",7179,1142292480,[],4
603,"IgnagdukBonewallFirePullBeam",7180,1142292480,[],4
604,"IgnagdukDoubleFirewallBeam",7181,1142292480,[],4
605,"EelBossLightningLaser",7202,1148846080,[],4
606,"ViperLegionnaireTether",7191,1133903872,[],4
607,"SavageMongrelTether",7192,1133871104,[],4
608,"BloodTendrilsBeamBloodMage",7248,1140457472,[],4
609,"BloodTendrilsBeamLiteBloodMage",7249,1140457472,[],4
610,"VaalSunApparitionLaser",7217,1153138688,[],4
611,"SunWorshipperBeamBeam",7266,1146716160,[],4
612,"VaalStormcallerBallLightningBeam",7223,1130430464,[],4
613,"SunworshipperBlackholeSunBeam",7194,1137180672,[],4
614,"BloodPriestSoulrendBeam",7270,1133903872,[],4
615,"BloodPriestBloodDrainBeam",7259,1150681088,[],4
616,"ManOWarLightningTendrils",7291,1149452288,[],4
617,"VaalHumanoidStormcallerShockRifleBeam",7290,1140457472,[],4
618,"CaptainRothMinionBeam",7292,1144750080,[],4
619,"VaalCyborgLightningArrowBeam",7237,1134723072,[],4
620,"AnchormanChain",7263,1133903872,[],4
621,"KedgeBayRope1",7101,1140457472,[],4
622,"KedgeBayRope2",7102,1140457472,[],4
623,"KedgeBayRope3",7103,1140457472,[],4
624,"PaleHulkTentacle",7341,1135542272,[],4
625,"BoatnautPlank01",7642,1134067712,[],4
626,"BoatnautPlank02",7643,1139802112,[],4
627,"BoatnautPlank03",7644,1144094720,[],4
628,"SudokuTotemTikiArc",7645,1148846080,[],4
629,"YamaSoulrendBeam",7652,1133084672,[],4
630,"OctopusParasiteTongue",7663,1137180672,[],4
631,"BloodFeverCaptainHookChain",7686,1133903872,[],4
632,"BaronBossHumanSwordBeam",7698,1140457472,[],4
633,"TwilightSorcerorBeamBeam",7717,1137180672,[],4
634,"BoatnautUpperPlank01",7733,1134067712,[],4
635,"BoatnautUpperPlank02",7734,1140457472,[],4
636,"BoatnautUpperPlank03",7735,1145159680,[],4
637,"ChargedDashLaunch",7738,1143111680,[],4
638,"ChargedDashDesertLaunch",7739,1143111680,[],4
639,"PerennialKingBeaconLightningBeam",7746,1129447424,[],4
640,"ElderPuppetTentacle",7751,1149657088,[],4
641,"RootedGuy5Beam",7753,1145569280,[],4
642,"RootedGuyElectricHair",7754,1135542272,[],4
643,"CocoonLightningTendrils",7755,1140457472,[],4
644,"PrimordialMothCorpseDrainBeam",7815,1145159680,[],4
645,"IceWendigoIceBreathBeam",7817,1140457472,[],4
646,"CocoonLightningSphereBeam",7819,1140457472,[],4
647,"ChannelledLightningBeam",7825,1140457472,[],4
648,"PrisonerBossChain",7832,1136361472,[],4
649,"Scientist1StormOrbBeam",7851,1140457472,[],4
650,"ShadowThiefSlashLink",7917,1140457472,[],4
651,"BogCorpseVolatileBeam",7902,1143930880,[],4
652,"VaalStatueBossSnakeLasers",7906,1142292480,[],4
653,"ChimeraBossLightningBreathBeam",7907,1143930880,[],4
654,"VaalStatueBossWallLasers",7912,1142292480,[],4
655,"SerpentCasterBossSummonBeam",7924,1143930880,[],4
656,"ElectricFenceArrowWire",7927,1140457472,[],4
657,"SanctumTotemHolySkyBeamBeam",7457,1140457472,[],4
658,"SerpentCasterBossBoneBarrierBeam",7944,1142292480,[],4
659,"SirenBossPetrificationBeam",7363,1142292480,[],4
660,"UltimatumPetrificationBeam",7364,1142292480,[],4
661,"MutantBirdDogUmbilicalCord",7963,1137180672,[],4
662,"FlickerStrikeBeam",7973,1128792064,[],4
663,"VaalStatueBossBallBeams",7980,1142292480,[],4
664,"VaalStatueBossInvisBeam",7981,1142292480,[],4
665,"PrisonerBossBloodTendrilBeam",7986,1145569280,[],4
666,"VaalPyramidBeamAttack",8007,1140457472,[],4
667,"VaalStatueBossOnActBeam",8015,1140457472,[],4
668,"TwilightOrderHighPriestLaserBeam",8078,1140457472,[],4
669,"FallenGodSweepBeam",8082,1140457472,[],4
670,"FallenGodBuffSurgeBeam",8083,1142292480,[],4
671,"FallenGodCurrencySpawnBeam",8084,1142292480,[],4
672,"StatueBossGoopTendril",8093,1133772800,[],4
673,"FallenLunarisBeam",8114,1138819072,[],4
674,"BreachFallenLunarisBeam",8705,1138819072,[],4
675,"FallenGodBossGigaSlamBeam",8124,1139638272,[],4
676,"CreepyHagESBeam",8145,1144750080,[],4
677,"PerennialKingBeaconConnectionBeam",8261,1140457472,[],4
678,"PerennialKingBeaconSprayBeam",8262,1140457472,[],4
679,"PerennialKingSkyZapBeam",8263,1137180672,[],4
680,"BaronBossWolfSummonBloodBeam",8282,1148846080,[],4
681,"FallenGodCrawlerLightning",8318,1140457472,[],4
682,"PerennialKingBeaconControlBeam",8326,1140457472,[],4
683,"PerennialKingBeaconLightningBolt",7747,1137180672,[],4
684,"PerennialKingHandsprayBeam",8337,1140457472,[],4
685,"PerennialKingBeaconControlGroundBeam",8338,1140457472,[],4
686,"PerennialKingSwordFenceZap",8384,1140457472,[],4
687,"DoryaniMechanismSolidBeam",8487,1128792064,[],4
688,"DoryaniMechanismLightningBeam",8488,1140457472,[],4
689,"SunWorshipperEyeLaser",8511,1140129792,[],4
690,"DoryaniDiscoLaser",8523,1140457472,[],4
691,"DoryaniLightningCageBeam",8530,1140457472,[],4
692,"SunWorshipperStarSwarmBeam",8550,1133903872,[],4
693,"DoryaniMechanismChargeBeam",8572,1140457472,[],4
694,"DoryaniMechButtLazer",8573,1140457472,[],4
695,"DoryaniAltForkBeam",8577,1140457472,[],4
696,"ChaosGodOwlBossBallLightningBeam",8603,1140457472,[],4
697,"MonsterModFireBeacon",8817,1143930880,[],4
698,"MonsterModColdBeacon",8818,1143930880,[],4
699,"MonsterModLightningBeacon",8819,1143930880,[],4
700,"HoodedMentorRope",8830,1134313472,[],4
701,"LivingCrystalsBeam",8837,1148846080,[],4
702,"ChimeraDragonBreathGroundBurnBeam",8881,1143930880,[],4
703,"ChimeraLightningBallArc",8883,1143930880,[],4
704,"VaseMonsterBuildUpBeam",8901,1133903872,[],4
705,"BlackJaw2LightningBreathZap",9083,1140457472,[],4
706,"HagBattleBeam",9115,1148846080,[],4
707,"ADD_NEW_ENTRIES_ABOVE_ME",3268,1184645120,[],4
708,"PrisonerBossStolenLifeRegenBeam",7977,1150681088,[],4
709,"QuarterstaffComboAttackSurgeBeam",7982,1120403456,[],4
710,"DisengageChainBeam",8001,1120403456,[],4
711,"FallenGodMinionBeam",8066,1140457472,[],4
712,"StormblastBoltZapBeam",8126,1140733051,[],4
713,"LightningArrowArcBeam",8214,1140733051,[],4
714,"LightningArrowArcBeamCopy",8214,1140733051,[],4
715,"LightningArrowFaridunArcBeam",8988,1140733051,[],4
716,"TitanBossBeam",8250,1142292480,[],4
717,"TitanBossMergedBeam",8251,1142292480,[],4
718,"TitanBossRoofBeam",8252,1142292480,[],4
719,"SanctumHazardBeam",8253,1142292480,[],4
720,"RipwireArrowBeam",8258,1120403456,[],4
721,"CarrionCroneReviveBeam",8275,1137180672,[],4
722,"PerfectStrikeCharge",8304,1120403456,[],4
723,"PoisonVineArrowVine",8310,1128792064,[],4
724,"RustKingBeam",8215,1140733051,[],4
725,"CartRhoaRope",8325,1151090688,[],4
726,"AzmeriPictEffigyLinkBeam",8344,1148846080,[],4
727,"IceBindChain",8361,1144750080,[],4
728,"DoryaniHumanBossBasicZapBeam",8362,1140457472,[],4
729,"DoryaniHumanBossMultiZapBeam",8363,1140457472,[],4
730,"ManaRemnantsPickUp",8372,1128792064,[],4
731,"DoryaniHumanBossForkBeamStart",8373,1140457472,[],4
732,"DoryaniHumanBossForkBeamMid",8374,1140457472,[],4
733,"DoryaniHumanBossForkBeamStartEnd",8375,1140457472,[],4
734,"IronSniperBeam",8398,1140457472,[],4
735,"ViperNapuatziEmpowerBeam",8407,1148846080,[],4
736,"TwigMonsterPodBeam",8465,1140457472,[],4
737,"TempestBellRecall",8429,1140457472,[],4
738,"VoodooKingSoulRendDummyBeam",8438,1133084672,[],4
739,"RitualOfPowerGrant",8451,1140457472,[],4
740,"OfferingOfPowerGrant",8452,1140457472,[],4
741,"VoodooRitualDirection",8467,1151090688,[],4
742,"TwigMonsterChannelBeam",8473,1135542272,[],4
743,"ManaDrainWeave",8486,1140457472,[],4
744,"SilentSpiresApparitionLightningTendrils",8580,1140457472,[],4
745,"VoodooKingRitualBloodBeam",8569,1140457472,[],4
746,"MtxConsecrateBeam",8625,1140457472,[],4
747,"SanctumChaliceBloodBeam",8617,1143930880,[],4
748,"SanctumGuideBeam",8254,1143930880,[],4
749,"TrialmasterTetherSpike",8721,1135542272,[],4
750,"TotemDefenderSpawnBeam",8760,1140457472,[],4
751,"BreachBossPuppetString",8812,1134723072,[],4
752,"TrickShotArc",8835,1140457472,[],4
753,"TrickShotArcFaridun",8997,1140457472,[],4
754,"BreachBossSpiderWebBeam",8836,1136361472,[],4
755,"UltimatumAltarBloodBeam",5164,1148846080,[],4
756,"MantraOfDestructionBeam",8782,1128792064,[],4
757,"NoEffect",2219,0,[],4
758,"RipwirePinned",8908,1120403456,[],4
759,"MtxSandwraithBeam",8908,1133903872,[],4
760,"OrbOfStormsBeam",8922,1140733051,[],4
761,"OrverchargedSpearBeam",8939,1140457472,[],4
762,"BreachlordsMantraOfDestructionBeam",8958,1128792064,[],4
763,"BreachlordsFlickerStrikeBeam",8960,1128792064,[],4
764,"AzmeriDustBeamWarden",9004,1133903872,[],4
765,"AzmeriDustBeamVoodoo",9005,1133903872,[],4
766,"AzmeriDustBeamPrimal",9006,1133903872,[],4
767,"CaptureBeastBeamEffect",9066,1140457472,[],4
768,"BreachWalkBeamLife",9067,1128792064,[],4
769,"BreachWalkBeamMana",9068,1128792064,[],4
770,"BreachWalkBeamChaos",9069,1128792064,[],4
771,"EzomyteStrongboxReviveBeam",9073,1145569280,[],4
772,"TorGulMapDevicePortalBeam",9074,1133903872,[],4
773,"MegalithRuneBeam",9076,1140457472,[],4
774,"MegalithSoulBeam",9077,1140457472,[],4
775,"SpiritSpawnBeamPrimal",9130,1140457472,[],4
776,"SpiritSpawnBeamWild",9131,1140457472,[],4
777,"SpiritSpawnBeamVivid",9132,1140457472,[],4
778,"SpiritSpawnBeamSacred",9133,1140457472,[],4
779,"TempestCorruptedBuffBeam",9150,1143930880,[],4
780,"VaalStrongboxSacrificeBeam",9154,1140457472,[],4
781,"OfferingOfPowerGrantSanguine",9157,1140457472,[],4
782,"StormblastBoltZapBeamDoryani",9043,1140733051,[],4
783,"TempestBellRecallBreach",9190,1140457472,[],4
784,"EzomyteStrongboxFinalBeam",9226,1145569280,[],4
785,"EssenceMapTransferBeam",9229,1143930880,[],4
786,"TempestRadiantBuffBeam",9251,1143930880,[],4
787,"CastawayTreasureBoundSoulGhostBeam",9268,0,[],4
788,"InvisibleMiscBeams",2219,1120403456,[],4
789,"ArcExplodeBeams",9294,1132068864,[],4
