"rownum","Id","Result_BaseItemTypesKey","Ingredients_BaseItemTypesKeys","BK2File","[i32]","i32","bool"
211,"MicrotransactionMidnightPactHood",3332,"[3304,3318]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
212,"MicrotransactionMidnightPactHelmet",3333,"[3305,3319]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
213,"MicrotransactionMidnightPactBoots",3334,"[3306,3320]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
214,"MicrotransactionMidnightPactGloves",3335,"[3307,3321]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
215,"MicrotransactionMidnightPactBodyArmour",3336,"[3308,3322]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
216,"MicrotransactionMidnightPactWings",3337,"[3309,3323]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
217,"MicrotransactionMidnightPactBackAttachment",3338,"[3310,3324]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
218,"MicrotransactionMidnightPactWeaponEffect",3339,"[3312,3326]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
219,"MicrotransactionMidnightPactPortalEffect",3340,"[3314,3328]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
220,"MicrotransactionMidnightPactCharacterEffect",3341,"[3313,3327]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
221,"MicrotransactionMidnightPactFootprintsEffect",3342,"[3315,3329]","Art/Videos/MysteryBox_Combine_Midnight_Pact.bk2",[],0,""
222,"AuspiciousDragonPet1",4739,"[4738,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
223,"AuspiciousDragonPet2",4739,"[4740,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
224,"JingweiPremiumPet1",4742,"[4741,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
225,"JingweiPremiumPet2",4742,"[4743,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
226,"MicrotransactionFreyaConvert1",4702,"[4698,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
227,"MicrotransactionFreyaConvert2",4702,"[4700,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
228,"MicrotransactionFreyaConvertUpgrade1",4701,"[4698,316]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
229,"MicrotransactionFreyaConvertUpgrade2",4701,"[4700,316]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
230,"MicrotransactionFreyaConvertUpgrade3",4701,"[4699,316]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
231,"MicrotransactionFreyaConvertToNormal1",4700,"[4702,314]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
232,"MicrotransactionFreyaConvertToNormal2",4699,"[4702,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
233,"MicrotransactionFreyaConvertToNormal3",4699,"[4701,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
234,"MicrotransactionFreyaSummerUpgrade1",4701,"[4702,316]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
235,"MicrotransactionBalefireOblivionWings1",3470,"[3469,336]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
236,"MicrotransactionBalefireOblivionWings2",3471,"[3470,336]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
237,"MicrotransactionAtlantisHood",3504,"[3476,3490]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
238,"MicrotransactionAtlantisHelmet",3505,"[3477,3491]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
239,"MicrotransactionAtlantisBoots",3506,"[3478,3492]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
240,"MicrotransactionAtlantisGloves",3507,"[3479,3493]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
241,"MicrotransactionAtlantisBodyArmour",3508,"[3480,3494]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
242,"MicrotransactionAtlantisLargeBackAttachment",3510,"[3481,3495]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
243,"MicrotransactionAtlantisSmallBackAttachment",3509,"[3482,3496]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
244,"MicrotransactionAtlantisFootprintsEffect",3512,"[3486,3500]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
245,"MicrotransactionAtlantisPortalEffect",3511,"[3487,3501]","Art/Videos/MysteryBox_Combine_Atlantis.bk2","[1,1]",0,""
246,"SpectralGryffonPet1",4756,"[4755,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
247,"SpectralGryffonPet2",4756,"[4757,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
248,"SkadiPremium1",4753,"[4752,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
249,"SkadiPremium2",4753,"[4754,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
250,"MicrotransactionHarmonyHood",3651,"[3661,3676]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
251,"MicrotransactionHarmonyHelmet",3652,"[3662,3677]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
252,"MicrotransactionHarmonyBoots",3653,"[3663,3678]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
253,"MicrotransactionHarmonyGloves",3654,"[3664,3679]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
254,"MicrotransactionHarmonyBodyArmour",3655,"[3665,3680]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
255,"MicrotransactionHarmonyWings",3656,"[3666,3681]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
256,"MicrotransactionHarmonyCloak",3657,"[3667,3682]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
257,"MicrotransactionHarmonyWeaponEffect",3658,"[3668,3684]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
258,"MicrotransactionHarmonyFootprintsEffect",3659,"[3670,3685]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
259,"MicrotransactionHarmonyPortalEffect",3660,"[3672,3687]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
260,"MicrotransactionMercurialCharacterEffect1",3735,"[3734,337]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
261,"MicrotransactionMercurialCharacterEffect2",3736,"[3735,337]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
262,"GodOfThunderPremiumPet1",4768,"[4767,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
263,"GodOfThunderPremiumPet2",4768,"[4769,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
264,"MicrotransactionSpringDaughterConvert1",4672,"[4668,318]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
265,"MicrotransactionSpringDaughterConvert2",4672,"[4670,318]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
266,"MicrotransactionSpringDaughterConvertUpgrade1",4671,"[4668,319]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
267,"MicrotransactionSpringDaughterConvertUpgrade2",4671,"[4670,319]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
268,"MicrotransactionSpringDaughterConvertUpgrade3",4671,"[4669,319]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
269,"MicrotransactionSpringDaughterConvertToNormal1",4670,"[4672,317]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
270,"MicrotransactionSpringDaughterConvertToNormal2",4669,"[4672,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
271,"MicrotransactionSpringDaughterConvertToNormal3",4669,"[4671,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
272,"MicrotransactionSpringDaughterUpgrade1",4671,"[4672,319]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
273,"MicrotransactionSpringHasinaConvert1",4726,"[4722,321]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
274,"MicrotransactionSpringHasinaConvert2",4726,"[4724,321]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
275,"MicrotransactionSpringHasinaConvertUpgrade1",4725,"[4722,322]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
276,"MicrotransactionSpringHasinaConvertUpgrade2",4725,"[4724,322]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
277,"MicrotransactionSpringHasinaConvertUpgrade3",4725,"[4723,322]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
278,"MicrotransactionSpringHasinaConvertToNormal1",4724,"[4726,320]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
279,"MicrotransactionSpringHasinaConvertToNormal2",4723,"[4726,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
280,"MicrotransactionSpringHasinaConvertToNormal3",4723,"[4725,323]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,1
281,"MicrotransactionSpringHasinaUpgrade1",4725,"[4726,322]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
282,"SkadiWolf1",4765,"[4764,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
283,"SkadiWolf2",4765,"[4766,313]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
284,"MicrotransactionCelestialNovaAuraEffect1",3917,"[3916,338]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
285,"MicrotransactionCelestialNovaAuraEffect2",3918,"[3917,338]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
286,"AristocratCat1",4786,"[4785,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
287,"AristocratCat2",4786,"[4787,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
288,"BladeSoul1",4783,"[4782,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
289,"BladeSoul2",4783,"[4784,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
290,"MistWeaponEffect1",4014,"[4013,339]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
291,"MistWeaponEffect2",4015,"[4014,339]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,2]",0,""
292,"PackHound1",4696,"[4695,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
293,"PackHound2",4696,"[4697,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
294,"AlchemistCompanion1",4807,"[4806,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
295,"AlchemistCompanion2",4807,"[4808,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
296,"GemcutterWings1",4051,"[4050,340]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
297,"GemcutterWings2",4052,"[4051,340]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,2]",0,""
298,"LunarRabbitPet1",4826,"[4825,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
299,"LunarRabbitPet2",4826,"[4827,313]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
300,"RockSlabCharacterEffect1",4245,"[4244,341]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
301,"RockSlabCharacterEffect2",4246,"[4245,341]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,2]",0,""
302,"LunarBodyArmourUpgrade",4232,"[4231,325]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
303,"GhostriderCompanion1",4835,"[4834,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
304,"GhostRiderCompanion2",4835,"[4836,323]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",90,""
305,"CathedralWings1",4345,"[4344,342]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,1]",0,""
306,"CathedralWings2",4346,"[4345,342]","Art/Videos/MysteryBox_Combine_Generic.bk2","[1,2]",0,""
