"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","i32","i32","[rid]","bool","i32"
325,"PorcupineAntMedium",44772,"",1677721600,0,35,0,0,20,[3],1,0
326,"PorcupineAntMediumSanctumTrial",44772,"",1677721600,0,35,0,0,20,[3],1,0
327,"PorcupineAntLarge",44772,"",1677721600,0,40,0,0,20,[3],1,0
328,"PorcupineAntLargeSanctumTrial",44772,"",1677721600,0,40,0,0,20,[3],1,0
329,"CaveDweller",45178,"",1677721600,0,10,0,0,20,[9],1,0
330,"CaveDwellerSanctumTrial",45178,"",1677721600,0,10,0,0,20,[9],1,0
331,"CaveDwellerRitual",45178,"",1677721600,0,10,0,0,20,[9],1,0
332,"MetaDemonCaster",45440,"",1409286144,16777217,0,0,50,20,[0],1,0
333,"Wisp",45598,"",1677721600,0,0,0,50,20,[0],1,0
334,"WispSanctumTrial",45598,"",1677721600,0,0,0,50,20,[0],1,0
335,"GiantSkeletonSnakeBoss",45800,"",1677721600,0,100,0,0,20,[6],1,0
336,"GiantSkeletonSnakeBossMap",45996,"",1677721600,0,100,0,0,20,[6],1,0
337,"VultureDemon",46172,"",1677721600,0,20,0,0,20,[0],1,0
338,"MetalHarpy",46312,"",1677721600,0,100,0,0,20,"[5,1,11]",1,0
339,"PlagueMorphs",46464,"",1677721600,0,0,0,0,20,[7],1,0
340,"PlagueSwarm",46600,"",1677721600,0,0,60,0,20,[7],1,0
341,"PlagueNymph",46734,"",1677721600,0,0,20,0,20,"[7,9]",1,0
342,"PlagueBringer",46888,"",1677721600,0,0,0,0,20,[7],1,0
343,"TwilightOrderSoldier",47048,"",1677721600,0,40,20,0,20,[0],1,0
344,"TwilightOrderOfficer",47268,"",1677721600,0,60,25,0,20,[0],1,0
345,"TwilightOrderAssassin",47488,"",1677721600,0,25,65,0,20,[0],1,0
346,"DuneLurker",47688,"",1677721600,0,0,0,0,20,[9],1,0
347,"DuneLurkerSanctumTrial",47688,"",1677721600,0,0,0,0,20,[9],1,0
348,"WingedCreature",47884,"",1677721600,0,0,0,0,20,[11],1,0
349,"WingedCreatureSanctumTrial",47884,"",1677721600,0,0,0,0,20,[11],1,0
350,"TerracottaKamikaze",48116,"",1677721600,0,20,0,0,20,[0],1,0
351,"TerracottaKamikazeSanctumTrial",48116,"",1677721600,0,20,0,0,20,[0],1,0
352,"HarpyMonster",48360,"",1677721600,0,25,50,0,20,[0],1,0
353,"TwilightOrderNighthawkAssassin",48536,"",1677721600,0,0,0,0,20,[0],1,0
354,"MantisRat",48744,"",1677721600,0,0,40,0,20,[0],1,0
355,"DreadEngineerBoss",48882,"",1677721600,0,50,0,0,20,"[6,4]",1,0
356,"DreadEngineerBossMap",48882,"",1677721600,0,50,0,0,20,"[6,4]",1,0
357,"DreadEngineerBossSTANDALONE",48882,"",1677721600,0,50,0,0,20,"[6,4]",1,0
358,"ConstrictorCorpse",49238,"",1677721600,0,0,0,0,20,"[7,1]",1,0
359,"ConstrictorCorpseRanged",49238,"",1677721600,0,0,0,0,20,"[7,1]",1,0
360,"MarshBruiser",49496,"",1677721600,0,100,0,0,20,[0],1,0
361,"BogCorpseUnarmed",49636,"",1677721600,0,0,0,0,30,[1],1,0
362,"BogCorpse",49636,"",1677721600,0,0,0,0,30,[1],1,0
363,"BogCorpseSummoned",49636,"",1677721600,0,0,0,0,30,[1],1,0
364,"DredgeFiend",49854,"",1677721600,0,15,0,25,20,"[8,1]",1,0
365,"DredgeFiendShamanBoss",50026,"",1677721600,0,50,0,15,20,"[8,2]",1,0
366,"DredgeFiendShamanBossMap",50224,"",1677721600,0,50,0,15,20,"[8,2]",1,0
367,"DredgeFiendShamanBossSTANDALONE",50224,"",1677721600,0,50,0,15,20,"[8,2]",1,0
368,"CannibalTribeStalker",50520,"",1677721600,0,50,50,0,20,[0],1,0
369,"CannibalTribeSpearThrower",50698,"",1677721600,0,0,50,0,20,[0],1,0
370,"CannibalTribeSpearMelee",50884,"",1677721600,0,0,50,0,20,[0],1,0
371,"CannibalTribeDagger",51056,"",1677721600,0,0,50,0,20,[0],1,0
372,"CannibalTribeShaman",51220,"",1677721600,0,0,0,20,20,[0],1,0
373,"CannibalTribeGiant",51382,"",1677721600,0,0,0,0,20,[0],1,0
374,"VaalSavageStalker",51550,"",1677721600,0,15,30,0,20,[0],1,0
375,"VaalSavageSpearThrower",51716,"",1677721600,0,20,40,0,20,[0],1,0
376,"VaalSavageSpearMelee",51888,"",1677721600,0,20,40,0,20,[0],1,0
377,"VaalSavageDagger",52048,"",1677721600,0,20,40,0,20,[0],1,0
378,"VaalSavageShaman",52200,"",1677721600,0,0,0,20,20,[5],1,0
379,"VaalSavageBrute",52350,"",1677721600,0,30,30,0,20,[0],1,0
380,"VaalSavageTorchbearer",52510,"",1677721600,0,0,50,0,20,[5],1,0
381,"VaalSavageGiant",52670,"",1677721600,0,100,0,0,20,[5],1,0
382,"VaalSavageDelinquent",52828,"",1677721600,0,0,50,0,20,[0],1,0
383,"SavageBoneWall",52984,"",1677721600,0,50,0,0,0,[0],1,0
384,"SavageEffigy",53142,"",1677721600,0,0,0,0,20,[0],1,0
385,"BloodDrone",53288,"",1677721600,0,0,60,0,20,[7],1,0
386,"SwarmHost",53416,"",1677721600,0,0,0,0,20,[7],1,0
387,"BladeStalker",53544,"",1677721600,0,0,40,0,20,[0],1,0
388,"AnchoriteSpawn",53692,"",1677721600,0,0,0,0,20,[1],1,0
389,"AnchoriteFlathead",53870,"",1677721600,0,0,15,0,20,[1],1,0
390,"AnchoriteMother",54056,"",1677721600,0,25,0,20,20,[0],1,0
391,"SnakeHulk",54222,"",1677721600,0,80,0,0,20,[7],1,0
392,"BaneSapling",54348,"",1677721600,0,0,20,0,20,[7],1,0
393,"ArmadilloDemon",54488,"",1677721600,0,100,0,0,20,[0],1,0
394,"ChawMongrel",54634,"",1677721600,0,20,40,0,20,[0],1,0
395,"ChawMongrelLeash",54634,"",1677721600,0,20,40,0,20,[0],1,0
396,"IllFatedExplorer",54830,"",1677721600,0,25,0,0,20,[0],1,0
397,"Quadrilla",54990,"",1677721600,0,75,0,0,20,[0],1,0
398,"QuadrillaBoss",55120,"",1677721600,0,50,0,0,20,[0],1,0
399,"QuadrillaBossMap",55120,"",1677721600,0,50,0,0,20,[0],1,0
400,"QuadrillaBossSTANDALONE",55120,"",1677721600,0,50,0,0,20,[0],1,0
401,"QuadrillaRock",55376,"",1677721600,0,50,0,0,20,[0],1,0
402,"NettleAnt",55516,"",1677721600,0,0,30,0,20,[0],1,0
403,"SerpentHusk",55642,"",1677721600,0,30,0,0,20,[7],1,0
404,"GutViper",55770,"",1677721600,0,30,0,0,20,[7],1,0
405,"River-SnakeHusk",55900,"",1677721600,0,50,0,0,20,[0],1,0
406,"SpiderMonkey",56048,"",1677721600,0,0,60,0,20,[0],1,0
407,"SpittingSnake",56190,"",1677721600,0,25,20,0,20,[0],1,0
408,"GoreCharger",56332,"",1677721600,0,30,0,0,20,[1],1,0
409,"TigerChimeral",56470,"",1677721600,0,25,50,0,20,[1],1,0
410,"RiverTaniwha",56602,"",1677721600,0,0,20,0,20,"[1,11]",1,0
411,"WhipTongueChimeral",56760,"",1677721600,0,0,50,0,20,[0],1,0
412,"BlackJaw",56916,"",1677721600,0,100,0,0,20,"[6,3]",1,0
413,"BlackJawMap",57076,"",1677721600,0,100,0,0,20,"[6,3]",1,0
414,"BlackJawSTANDALONE",57076,"",1677721600,0,100,0,0,20,"[6,3]",1,0
415,"BlackJawLightningMap",57334,"",1677721600,0,100,0,0,20,"[10,3]",1,0
416,"IgnagdukBogWitch",57564,"",1677721600,0,0,0,20,20,"[6,3]",1,0
417,"IgnagdukBogWitchMap",57564,"",1677721600,0,0,0,20,20,"[6,3]",1,0
418,"IgnagdukBogWitchSTANDALONE",57838,"",1677721600,0,0,0,20,20,"[6,3]",1,0
419,"IgnagdukBogWitchHagBattleMap",58062,"",1677721600,0,0,0,20,20,"[6,3]",1,0
420,"VaalConstructSentinel",58270,"",1677721600,0,100,0,0,20,"[5,1,11]",1,0
421,"RatMonster",58460,"",1677721600,0,20,25,0,20,[0],1,0
422,"RatMonsterRitual",58460,"",1677721600,0,20,25,0,20,[0],1,0
423,"RatMonsterPoison",58652,"",1677721600,0,20,25,0,20,[0],1,0
424,"VaalConstructPyramid",58812,"",1677721600,0,100,0,15,20,[11],1,0
425,"VaalConstructGolem",58992,"",1677721600,0,100,0,10,20,[11],1,0
426,"VaalConstructSkitterbot",59164,"",1677721600,0,100,0,15,20,[11],1,0
427,"VaalConstructMonkey",59348,"",1677721600,0,100,0,10,20,[9],1,0
428,"ProwlingShade",59522,"",1677721600,0,0,33,33,20,"[2,7]",1,0
429,"ProwlingShadeClone",59522,"",1677721600,0,0,60,20,20,"[2,7]",1,0
430,"VaalUndeadGuardFast",59804,"",1677721600,0,0,40,0,20,[0],1,0
431,"VaalUndeadGuard",60004,"",1677721600,0,40,20,0,20,[0],1,0
432,"VaalUndeadGuardSpear",60004,"",1677721600,0,60,20,0,20,[0],1,0
433,"VaalGuardLivingClaws",60270,"",1677721600,0,0,50,0,20,[0],1,0
434,"VaalGuardLivingMortar",60446,"",1677721600,0,0,50,0,20,[0],1,0
435,"VaalGuardLivingSpear",60622,"",1677721600,0,0,50,0,20,[0],1,0
436,"VaalGuardLivingBow",60792,"",1677721600,0,0,50,0,20,[0],1,0
437,"VaalLivingOverseer",60958,"",1677721600,0,60,40,0,20,[0],1,0
438,"VaalGoliathLiving",61134,"",1677721600,0,75,0,0,20,[0],1,0
439,"VaalGoliathLivingCrystalThrower",61336,"",1677721600,0,100,0,0,20,[0],1,0
440,"VaalLivingEagleKnight",61542,"",1677721600,0,75,0,0,20,[0],1,0
441,"VaalTimeScientist",61712,"",1677721600,0,0,25,18,0,[0],1,0
442,"VaalUndeadEagleKnight",61916,"",1677721600,0,75,0,0,20,[0],1,0
443,"VaalArchivistLiving",62094,"",1677721600,0,0,0,20,20,[0],1,0
444,"ViperNapuatzi",62252,"",1677721600,0,40,40,10,20,[13],1,0
445,"ViperNapuatziMap",62252,"",1677721600,0,40,40,10,20,[13],1,0
446,"ViperNapuatziSnakeMinion",62498,"",1677721600,0,0,50,0,20,[0],1,0
447,"VaalLegionnaireSword",62706,"",1677721600,0,33,50,0,20,[0],1,0
448,"VaalLegionnaireBow",62900,"",1677721600,0,33,66,0,20,[0],1,0
449,"VaalLegionnaireClaw",63104,"",1677721600,0,33,66,0,20,[0],1,0
450,"VaalLegionnaireShield",63314,"",1677721600,0,80,0,0,20,[0],1,0
451,"VaalZealotDaggerBlood",63526,"",1677721600,0,0,30,0,20,[5],1,0
452,"VaalZealotDaggerChaos",63526,"",1677721600,0,0,30,0,20,[9],1,0
453,"VaalZealotDaggerCold",63526,"",1677721600,0,0,30,0,20,[1],1,0
454,"VaalZealotDaggerFire",63526,"",1677721600,0,0,30,0,20,[5],1,0
455,"VaalZealotDaggerLightning",63526,"",1677721600,0,0,30,0,20,[9],1,0
456,"VaalZealotDaggerBanner",63526,"",1677721600,0,0,30,0,20,[1],1,0
457,"VaalZealotKnifestickBlood",64046,"",1677721600,0,0,40,0,20,[5],1,0
458,"VaalZealotKnifestickChaos",64046,"",1677721600,0,0,40,0,20,[9],1,0
459,"VaalZealotKnifestickCold",64046,"",1677721600,0,0,40,0,20,[1],1,0
460,"VaalZealotKnifestickFire",64046,"",1677721600,0,0,40,0,20,[5],1,0
461,"VaalZealotKnifestickLightning",64046,"",1677721600,0,0,40,0,20,[9],1,0
462,"VaalZealotSpearBlood",64540,"",1677721600,0,0,40,20,20,[5],1,0
463,"VaalZealotSpearChaos",64540,"",1677721600,0,0,40,20,20,[9],1,0
464,"VaalZealotSpearCold",64540,"",1677721600,0,0,40,20,20,[1],1,0
465,"VaalZealotSpearFire",64540,"",1677721600,0,0,40,20,20,[5],1,0
466,"VaalZealotSpearLightning",64540,"",1677721600,0,0,40,20,20,[9],1,0
467,"VaalJaguarDemon",64964,"",1677721600,0,25,75,0,20,[0],1,0
468,"VaalJaguarMinion",65138,"",1677721600,0,30,30,0,20,[0],1,0
469,"VaalMonkeyMinion",65324,"",1677721600,0,0,25,0,20,[0],1,0
470,"VaalSnakeMinion",65508,"",1677721600,0,0,50,0,20,[0],1,0
471,"CenobiteHighborn",65692,"",1677721600,0,0,0,20,20,[1],1,0
472,"CenobiteHighbornPawn",65878,"",1677721600,0,0,20,0,20,[0],1,0
473,"CenobiteLeash",66046,"",1677721600,0,0,0,0,20,[1],1,0
474,"CenobiteSlam",66208,"",1677721600,0,30,0,0,20,[1],1,0
475,"CenobiteStoneThrower",66384,"",1677721600,0,0,0,0,20,[1],1,0
476,"CenobiteSwarm",66576,"",1677721600,0,0,0,0,20,[1],1,0
477,"CenobiteBloater",66752,"",1677721600,0,75,0,0,20,[1],1,0
478,"SerpentHuskSnake",66914,"",1677721600,0,0,50,0,20,[7],1,0
479,"AlvaMachinarium",67080,"",-201326592,1,0,50,8,20,[0],1,0
480,"AlvaMachinariumLower",67224,"",-201326592,1,0,50,8,20,[0],1,0
481,"AlvaWaterways",67364,"",-201326592,1,0,50,8,20,[0],1,0
482,"ServiJungleDepthsSummon",67522,"",-201326592,1,0,50,25,20,[0],1,0
483,"ServiCarverBogSummon",67670,"",-201326592,1,0,50,25,20,[0],1,0
484,"UnaTreeSummon",67810,"",-201326592,1,0,50,25,20,[0],1,0
485,"UnaGrimTangleSummon",67948,"",-201326592,1,0,50,25,20,[0],1,0
486,"OswaldTreasureVaultSummon",68110,"",-201326592,1,0,50,25,20,[0],1,0
487,"ProcessionAxeShield",68272,"",1677721600,0,50,0,0,20,[0],1,0
488,"ProcessionSpear",68428,"",1677721600,0,0,0,0,20,[0],1,0
489,"ProcessionDagger",68578,"",1677721600,0,0,0,0,20,[0],1,0
490,"ProcessionBow",68724,"",1677721600,0,0,0,0,20,[0],1,0
491,"ProcessionBanner",68870,"",1677721600,0,0,0,25,20,[0],1,0
492,"GoldenOnesTwoHandSword",69034,"",1677721600,0,50,0,0,20,[0],1,0
493,"GoldenOnesOneHandMace",69208,"",1677721600,0,50,0,0,20,[0],1,0
494,"GoldenOnesOneHandClub",69380,"",1677721600,0,50,0,0,20,[0],1,0
495,"GoldenOnesSpear",69540,"",1677721600,0,50,0,0,20,[0],1,0
496,"DrownedCrew",69680,"",1677721600,0,0,0,0,30,[1],1,0
497,"DrownedCrewGhost",69824,"",1677721600,0,0,0,10,20,[0],1,0
498,"VaalForgeMan",69970,"",1677721600,0,75,0,0,20,"[5,3]",1,0
499,"DrownedCrawler",70130,"",1677721600,0,0,60,0,20,"[1,11]",1,0
500,"LiquidElementalBlood",70310,"",1677721600,0,0,60,0,20,[0],1,0
501,"BloodBatherDualWield",70478,"",1677721600,0,0,25,0,20,[5],1,0
502,"BloodBatherMace",70682,"",1677721600,0,35,0,0,20,[5],1,0
503,"BloodBatherShield",70870,"",1677721600,0,35,15,0,20,[5],1,0
504,"BloodBatherFlail",71064,"",1677721600,0,0,15,5,20,[5],1,0
505,"BloodBatherSpear",71254,"",1677721600,0,0,25,0,20,[5],1,0
506,"BloodBatherSword",71444,"",1677721600,0,0,25,0,20,[5],1,0
507,"SunVaalApparition",71636,"",1677721600,0,0,0,20,20,"[6,3]",1,0
508,"BloodBatherMage",71838,"",1677721600,0,0,0,20,20,[5],1,0
509,"SunWorshipperBoss",72006,"",1677721600,0,0,0,15,20,"[6,4]",1,0
510,"SunWorshipperBossMAP",72206,"",1677721600,0,0,0,15,20,"[6,4]",1,0
511,"SunWorshipperBossSTANDALONE",72428,"",1677721600,0,0,0,15,20,"[6,4]",1,0
512,"VaalStormcaller",72638,"",1677721600,0,0,30,20,20,[9],1,0
513,"VaalShapeshifter",72806,"",1677721600,0,20,35,10,20,[0],1,0
514,"VaalCycloneConstruct",72984,"",1677721600,0,100,0,10,20,[11],1,0
515,"AscendancyBat",73166,"",1677721600,0,0,0,0,20,[0],1,0
516,"VaalBowlingBall",73330,"",1677721600,0,100,0,10,20,[11],1,0
517,"VaalAxeThrower",73494,"",1677721600,0,0,50,0,20,[0],1,0
518,"VaalBloodPriest",73658,"",1677721600,0,0,15,20,20,[0],1,0
519,"VaalBloodPriestess",73658,"",1677721600,0,0,15,20,20,[0],1,0
520,"CauldronCrone",73902,"",1677721600,0,20,0,30,20,[0],1,0
521,"QueenofFilfthBoss",74056,"",1677721600,0,40,0,5,20,[0],1,0
522,"QueenofFilfthBossMap",74214,"",1677721600,0,40,0,5,20,[0],1,0
523,"QueenofFilfthBossSTANDALONE",74214,"",1677721600,0,40,0,5,20,[0],1,0
524,"PirateBootyBlaster",74448,"",1677721600,0,0,0,25,20,"[1,7]",1,0
525,"ManoWar",74596,"",1677721600,0,0,0,10,20,[10],1,0
526,"PirateCannon",74716,"",1677721600,0,0,0,0,20,"[1,7]",1,0
527,"PirateGrenade",74864,"",1677721600,0,0,0,0,20,"[1,7]",1,0
528,"PirateBarrel",75012,"",1677721600,0,0,0,0,20,"[1,7]",1,0
529,"CaptainRoth",75156,"",1677721600,0,50,0,5,20,[2],1,0
530,"CaptainRothCannon",75294,"",1677721600,0,0,0,0,20,[0],1,0
531,"CaptainRothSTANDALONE",75156,"",1677721600,0,0,0,10,20,[2],1,0
532,"BloatedAnchorman",75492,"",1677721600,0,75,0,0,20,[0],1,0
533,"KelpDregSword",75636,"",1677721600,0,30,0,0,30,[0],1,0
534,"KelpDregCrossbow",75768,"",1677721600,0,30,0,0,30,[1],1,0
535,"DrownedCrewFigurehead",75926,"",1677721600,0,0,0,0,20,[5],1,0
536,"KelpDregSwordShield",76096,"",1677721600,0,30,0,0,30,[0],1,0
537,"KelpDregAxe",76240,"",1677721600,0,30,0,0,30,[0],1,0
538,"VaalHumanoidBow",76376,"",1677721600,0,60,30,10,20,[0],1,0
539,"VaalHumanoidGoliathFist",76578,"",1677721600,0,75,0,5,20,[0],1,0
540,"VaalPyramidHands",76798,"",1677721600,0,100,0,8,20,"[9,5]",1,0
541,"VaalHumanoidShieldLegs",77050,"",1677721600,0,100,0,20,20,"[9,5]",1,0
542,"VaalHumanoidSwordShield",77296,"",1677721600,0,80,0,5,20,"[9,5]",1,0
543,"VaalHumanoidCannon",77536,"",1677721600,0,33,33,0,20,"[9,5]",1,0
544,"VaalHumanoidCannonSkitterMine",77778,"",1677721600,0,100,0,15,20,[9],1,0
545,"VaalColossusMetal",78002,"",1677721600,0,100,0,0,20,"[7,10]",1,0
546,"VaalHumanoidBladeHands",78210,"",1677721600,0,40,50,10,20,[0],1,0
547,"VaalHumanoidStalker",78432,"",1677721600,0,60,30,5,20,"[9,5]",1,0
548,"DoryaniPast",78642,"",1677721600,0,0,0,10,20,"[9,5]",1,0
549,"DoryaniMech",78818,"",1677721600,0,60,0,0,20,[0],1,0
550,"DoryaniPastMap",78642,"",1677721600,0,0,0,10,20,"[10,6]",1,0
551,"DoryaniMechMap",78818,"",1677721600,0,100,0,0,20,"[9,5]",1,0
552,"CageSkeleton",79090,"",1677721600,0,70,0,0,20,[0],1,0
553,"SkeletonProwler",79236,"",1677721600,0,50,0,0,20,[0],1,0
554,"ZombiePrison",79388,"",1677721600,0,50,0,0,20,[0],1,0
555,"ZombiePrisonUnarmed",79388,"",1677721600,0,50,0,0,20,[0],1,0
556,"RatMonsterPrison",58460,"",1677721600,0,35,25,0,20,[0],1,0
557,"VaalForgemaster",79658,"",1677721600,0,80,0,0,20,"[6,3]",1,0
558,"VaalForgemasterMAP",79838,"",1677721600,0,80,0,0,20,"[6,3]",1,0
559,"VaalForgemasterSTANDALONE",80040,"",1677721600,0,80,0,0,20,"[6,3]",1,0
560,"ElephantRhino",80230,"",1677721600,0,100,0,0,20,[0],1,0
561,"GoblinSpearman",80378,"",1677721600,0,50,25,0,20,[0],1,0
562,"GoblinTusker",80542,"",1677721600,0,50,0,0,20,[0],1,0
563,"GoblinShaman",80698,"",1677721600,0,0,15,40,20,[0],1,0
564,"GoblinGiantBoss",80860,"",1677721600,0,100,0,0,20,[0],1,0
565,"GoblinMiner",81026,"",1677721600,0,25,25,0,20,[0],1,0
566,"BrineMaiden",81176,"",1677721600,0,0,25,10,20,[2],1,0
567,"TentacleWhipper",81318,"",1677721600,0,25,50,0,20,[0],1,0
568,"KaruiSoulCaster",81484,"",1677721600,0,0,0,30,20,[0],1,0
569,"FallenKaruiArcher",81646,"",1677721600,0,25,50,0,20,[0],1,0
570,"FallenKaruiShieldAxe",81846,"",1677721600,0,75,0,0,20,[0],1,0
571,"FallenKaruiTwoHandAxe",82102,"",1677721600,0,50,0,0,20,[0],1,0
572,"FallenKaruiOneHandMace",82364,"",1677721600,0,25,25,0,20,[0],1,0
573,"SirenBoss",82566,"",1677721600,0,0,0,20,20,"[2,11]",1,0
574,"KaruiSpiritSummon",82726,"",1677721600,0,0,0,40,20,[0],1,0
575,"KaruiWarriorHorn",82890,"",1677721600,0,0,0,0,20,[0],1,0
576,"BloodFeverDrunk",83052,"",1677721600,0,35,25,0,20,[0],1,0
577,"BloodFeverHook",83240,"",1677721600,0,25,25,0,20,[0],1,0
578,"BloodFeverSpear",83426,"",1677721600,0,25,25,0,20,[0],1,0
579,"BloodFeverKarui1HAxe",83626,"",1677721600,0,25,25,0,20,[0],1,0
580,"BloodFeverKarui2HAxe",83834,"",1677721600,0,50,0,0,20,[0],1,0
581,"BloodFeverKarui1HMace",83626,"",1677721600,0,25,25,0,20,[0],1,0
582,"BloodFeverBlob",84094,"",1677721600,0,50,0,0,20,[0],1,0
583,"BloodFeverPoi",84276,"",1677721600,0,25,50,0,20,[0],1,0
584,"BloodFeverBoar",84456,"",1677721600,0,25,25,0,20,[0],1,0
585,"BloodFeverMedicineWoman",84658,"",1677721600,0,35,0,0,20,[0],1,0
586,"BloodFeverButcherBoss",84892,"",1677721600,0,100,0,0,20,[0],1,0
587,"ParasiteMonster01",85110,"",1677721600,0,0,0,0,20,[0],1,0
588,"ParasiteMonster02",85278,"",1677721600,0,0,50,0,20,[0],1,0
589,"MantaRayParasite",85444,"",1677721600,0,25,25,0,20,[0],1,0
590,"OctopusParasite",85640,"",1677721600,0,0,0,0,20,[0],1,0
591,"TurtleParasite",85830,"",1677721600,0,75,0,0,20,[0],1,0
592,"AngerfishParasite",86022,"",1677721600,0,0,25,0,20,[0],1,0
593,"BloodFeverBloater",86190,"",1677721600,0,75,0,0,20,[0],1,0
594,"BloodFeverCaptainBoss",86400,"",1677721600,0,0,0,0,20,[0],1,0
595,"BloodFeverCaptainBoss2",86628,"",1677721600,0,0,0,0,20,[0],1,0
596,"BloodFeverCaptainBoss3",86858,"",1677721600,0,0,0,0,20,[0],1,0
597,"RootedGuy1",87064,"",1677721600,0,25,25,0,20,[0],1,0
598,"RootedGuy3",87216,"",1677721600,0,50,0,0,20,[0],1,0
599,"RaisedBranchMonster",87386,"",1677721600,0,25,0,0,20,"[1,8]",1,0
600,"RaisedBranchMinion",87588,"",1677721600,0,15,0,10,20,"[1,8]",1,0
601,"RootedGuy4",87766,"",1677721600,0,75,0,0,20,[0],1,0
602,"RootedGuyRitual",87766,"",1677721600,0,75,0,0,20,[0],1,0
603,"BaronHumanForm",87976,"",1677721600,0,100,0,0,20,[1],1,0
604,"BaronHumanFormWolf",88118,"",1677721600,0,35,75,0,20,[1],1,0
605,"BaronCorruptedWolfForm",88276,"",1677721600,0,0,0,0,20,[1],1,0
606,"BaronHumanFormMap",87976,"",1677721600,0,100,0,0,20,[2],1,0
607,"BaronHumanFormWolfMap",88118,"",1677721600,0,35,100,0,20,[2],1,0
608,"BaronCorruptedWolfFormMap",88276,"",1677721600,0,0,0,0,20,[2],1,0
609,"BaronWolfSummon",88610,"",1677721600,0,0,45,0,20,"[7,1]",1,0
610,"TwilightOrderGuardBoss",88812,"",1677721600,0,0,0,0,20,[0],1,0
611,"TwilightOrderStigmataArcher",89048,"",1677721600,0,0,0,0,20,[0],1,0
612,"TwilightOrderStigmataAxe",89264,"",1677721600,0,0,0,0,20,[0],1,0
613,"ScarecrowBeast",89448,"",1677721600,0,0,0,0,20,[0],1,0
614,"PerennialKing",89598,"",1677721600,0,50,0,0,20,"[9,5,3]",1,0
615,"PerennialKingMap",89598,"",1677721600,0,50,0,0,20,"[9,5,3]",1,0
616,"PerennialKingCorpseFriend",89896,"",1677721600,0,0,0,0,20,[0],1,0
617,"PrimordialMonster3",90076,"",1677721600,0,35,25,0,20,[0],1,0
618,"Cocoons2",90232,"",1677721600,0,50,0,15,20,[0],1,0
619,"TwilightOrderExecratusAlchemist",90416,"",1677721600,0,0,0,0,20,[0],1,0
620,"FallenGodBloater",90650,"",1677721600,0,20,0,0,20,[0],1,0
621,"FallenGodBloaterBossMinion",90650,"",1677721600,0,20,0,0,20,[0],1,0
622,"FallenGodsSplit",90862,"",1677721600,0,35,0,0,20,[0],1,0
623,"FallenGodsSplitRitual",90862,"",1677721600,0,35,0,0,20,[0],1,0
624,"FallenGodsSplitBossMinion",90862,"",1677721600,0,35,0,0,20,[0],1,0
625,"FallenGodsClubHand",91142,"",1677721600,0,65,0,0,20,[0],1,0
626,"FallenGodsClubHandBossMinion",91142,"",1677721600,0,65,0,0,20,[0],1,0
627,"FallenGodsCrawler",91364,"",1677721600,0,0,70,0,20,[9],1,0
628,"FallenGodsCrawlerBossMinion",91364,"",1677721600,0,0,70,0,20,[9],1,0
629,"FallenGodsStalker",91584,"",1677721600,0,20,65,0,20,[0],1,0
630,"FallenGodsStalkerBossMinion",91584,"",1677721600,0,20,65,0,20,[0],1,0
631,"FallenStag",91790,"",1677721600,0,60,0,0,20,[0],1,0
632,"FallenStagBossMinion",91790,"",1677721600,0,60,0,0,20,[0],1,0
633,"FallenStagRitual",91790,"",1677721600,0,60,0,0,20,[0],1,0
634,"FallenHooks",92032,"",1677721600,0,25,30,0,20,[0],1,0
635,"FallenHooksRitual",92032,"",1677721600,0,25,30,0,20,[0],1,0
636,"FallenHooksBossMinion",92032,"",1677721600,0,25,30,0,20,[0],1,0
637,"MushroomFungus",92286,"",1677721600,0,50,0,0,20,[0],1,0
638,"SpinningWheelHag",92442,"",1677721600,0,0,0,20,20,[0],1,0
639,"WormsKing",92592,"",1677721600,0,70,0,0,20,"[7,1]",1,0
640,"RatMonsterCistern",92746,"",1677721600,0,20,25,0,20,[0],1,0
641,"AsalaBeachhead",92912,"",1677721600,0,33,33,8,20,[0],1,0
642,"DoryaniBeachhead",93070,"",1677721600,0,33,33,8,20,[0],1,0
643,"KaruiCaptainBeachhead",93218,"",1677721600,0,33,33,8,20,[0],1,0
644,"SinBeachhead",93358,"",1677721600,0,33,33,8,20,[0],1,0
645,"KaruiBaseWarzone",82102,"",1677721600,0,50,0,0,20,[0],1,0
646,"MarakethBaseWarzone",40530,"",1677721600,0,30,30,0,20,[0],1,0
647,"VaalStatueBoss",93594,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
648,"VaalStatueBossMAP",93784,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
649,"VaalStatueBossSTANDALONE",93784,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
650,"HusbandMonster",94076,"",1677721600,0,100,0,0,20,[5],1,0
651,"HusbandMonsterCRUEL",94076,"",1677721600,0,100,0,0,20,[5],1,0
652,"MamaBaby",94274,"",1677721600,0,0,50,0,20,[0],1,0
653,"FallenGodMinibossSanctified",94434,"",1677721600,0,0,0,20,20,[6],1,0
654,"FallenGodMiniboss",94646,"",1677721600,0,0,0,20,20,[6],1,0
655,"RabidDog",94798,"",1677721600,0,0,40,0,20,[0],1,0
656,"RabidDogRare",94798,"",1677721600,0,0,40,0,20,[0],1,0
657,"TwilightOrderExecratusSpear",95020,"",1677721600,0,0,75,0,20,[0],1,0
