"rownum","Wordlist","Text","SpawnWeight_Tags","SpawnWeight_Values","i32","Text2","Inflection"
724,6,"Innsbury Edge",[0],[0],-709796238,"Innsbury Edge",""
725,6,"Replica Innsbury Edge",[0],[0],986243439,"Replica Innsbury Edge",""
726,6,"Duskwing",[0],[0],893937942,"Duskwing",""
727,6,"Bloodletter",[0],[0],1307652283,"Bloodletter",""
728,6,"Three-step Assault",[0],[0],667167052,"Three-step Assault",""
729,6,"Replica Three-step Assault",[0],[0],-1808410860,"Replica Three-step Assault",""
730,6,"The Rack",[0],[0],-933624179,"The Rack",""
731,6,"Cloak of Tawm'r Isley",[0],[0],900454590,"Cloak of Tawm'r Isley",""
732,6,"Grand Spectrum",[0],[0],-887037635,"Grand Spectrum",""
733,6,"Ascent From Flesh",[0],[0],1108962383,"Ascent From Flesh",""
734,6,"Mind of the Council",[0],[0],538622275,"Mind of the Council",""
735,6,"Hinekora's Sight",[0],[0],133100242,"Hinekora's Sight",""
736,6,"Kitava's Thirst",[0],[0],-1986854612,"Kitava's Thirst",""
737,6,"Scaeva",[0],[0],2118264514,"Scaeva",""
738,6,"Saemus' Gift",[0],[0],1208913386,"Saemus' Gift",""
739,6,"Veruso’s Battering Rams",[0],[0],187427401,"Veruso's Battering Rams",""
740,6,"Kintsugi",[0],[0],1294376695,"Kintsugi",""
741,6,"Rumblemarch",[0],[0],-24220870,"Rumblemarch",""
742,6,"Underdog's Fury",[0],[0],124852564,"Underdog's Fury",""
743,6,"Touch of Anguish",[0],[0],-1862215476,"Touch of Anguish",""
744,6,"Spiritskin",[0],[0],-1817820871,"Spiritskin",""
745,6,"Hiltless",[0],[0],961659318,"Hiltless",""
746,6,"Ewar's Mirage",[0],[0],1938507098,"Ewar's Mirage",""
747,6,"Lycosidae",[0],[0],68732079,"Lycosidae",""
748,6,"Voll's Vision",[0],[0],81264739,"Voll's Vision",""
749,6,"Malachai's Vision",[0],[0],1081650599,"Malachai's Vision",""
750,6,"Karui Charge",[0],[0],-1476638841,"Karui Charge",""
751,6,"Wall of Brambles",[0],[0],40460326,"Wall of Brambles",""
752,6,"Shavronne's Gambit",[0],[0],-773579885,"Shavronne's Gambit",""
753,6,"Death's Opus",[0],[0],1524905523,"Death's Opus",""
754,6,"Cospri's Will",[0],[0],1275806257,"Cospri's Will",""
755,6,"The Ascetic",[0],[0],1229757906,"The Ascetic",""
756,6,"Skirmish",[0],[0],-739999780,"Skirmish",""
757,6,"The Learning Stone",[0],[0],-28041848,"The Learning Stone",""
758,6,"Grip of the Council",[0],[0],1493814646,"Grip of the Council",""
759,6,"Replica Grip of the Council",[0],[0],1354315650,"Replica Grip of the Council",""
760,6,"Kiara's Determination",[0],[0],1160561505,"Kiara's Determination",""
761,6,"Tinkerskin",[0],[0],-551225171,"Tinkerskin",""
762,6,"Death's Door",[0],[0],-340409797,"Death's Door",""
763,6,"Reach of the Council",[0],[0],1132430080,"Reach of the Council",""
764,6,"Breath of the Council",[0],[0],-1360073866,"Breath of the Council",""
765,6,"Voidheart",[0],[0],-705738252,"Voidheart",""
766,6,"Cragfall",[0],[0],-1275044390,"Cragfall",""
767,6,"The Signal Fire",[0],[0],-292283038,"The Signal Fire",""
768,6,"Ngamahu Tiki",[0],[0],218874151,"Ngamahu Tiki",""
769,6,"Hrimburn",[0],[0],-583569318,"Hrimburn",""
770,6,"Martyr's Crown",[0],[0],1511889867,"Martyr's Crown",""
771,6,"Ezomyte Hold",[0],[0],510049696,"Ezomyte Hold",""
772,6,"Deidbellow",[0],[0],1939652025,"Deidbellow",""
773,6,"Thirst for Horrors",[0],[0],-311729580,"Thirst for Horrors",""
774,6,"The Oak",[0],[0],-999450115,"The Oak",""
775,6,"Kaltensoul",[0],[0],-255411023,"Kaltensoul",""
776,6,"The Gryphon",[0],[0],756241344,"The Gryphon",""
777,6,"The Cauteriser",[0],[0],260565616,"The Cauteriser",""
778,6,"Doomfletch's Prism",[0],[0],1859974014,"Doomfletch's Prism",""
779,6,"Silverbough",[0],[0],-130874127,"Silverbough",""
780,6,"The Tempest",[0],[0],1530315987,"The Tempest",""
781,6,"Hrimnor's Dirge",[0],[0],-655891183,"Hrimnor's Dirge",""
782,6,"Amplification Rod",[0],[0],5528892,"Amplification Rod",""
783,6,"Realm Ender",[0],[0],227046355,"Realm Ender",""
784,6,"Queen's Escape",[0],[0],-1439496592,"Queen's Escape",""
785,6,"The Plaguemaw's Offering",[0],[0],-358014684,"The Plaguemaw's Offering",""
786,6,"Kaom's Way",[0],[0],-46954818,"Kaom's Way",""
787,6,"Praxis",[0],[0],1667986705,"Praxis",""
788,6,"Kondo's Pride",[0],[0],2002931431,"Kondo's Pride",""
789,6,"Valyrium",[0],[0],-984610481,"Valyrium",""
790,6,"The Brass Dome",[0],[0],-1852840269,"The Brass Dome",""
791,6,"Brain Rattler",[0],[0],891552531,"Brain Rattler",""
792,6,"Razor of the Seventh Sun",[0],[0],739336036,"Razor of the Seventh Sun",""
793,6,"Eye of Innocence",[0],[0],2143259832,"Eye of Innocence",""
794,6,"Slivertongue",[0],[0],466275112,"Slivertongue",""
795,6,"Obscurantis",[0],[0],-714356729,"Obscurantis",""
796,6,"Snakepit",[0],[0],-340530758,"Snakepit",""
797,6,"The Scourge",[0],[0],931710212,"The Scourge",""
798,6,"Cospri's Malice",[0],[0],-605873626,"Cospri's Malice",""
799,6,"Starforge",[0],[0],1581975269,"Starforge",""
800,6,"Unending Hunger",[0],[0],1849090216,"Unending Hunger",""
801,6,"Voidwalker",[0],[0],711043592,"Voidwalker",""
802,6,"Replica Voidwalker",[0],[0],1872341885,"Replica Voidwalker",""
803,6,"Shaper's Touch",[0],[0],-1858218865,"Shaper's Touch",""
804,6,"The Warden's Brand",[0],[0],2121301869,"The Warden's Brand",""
805,6,"Witchfire Brew",[0],[0],1984206815,"Witchfire Brew",""
806,6,"Dying Sun",[0],[0],-1605560018,"Dying Sun",""
807,6,"The Putrid Cloister",[0],[0],-1527442685,"The Putrid Cloister",""
808,6,"Atziri's Vessel",[0],[0],1862519512,"Atziri's Vessel",""
809,6,"Hallowed Ground",[0],[0],-1130767531,"Hallowed Ground",""
810,6,"Breach Box",[0],[0],-764053537,"Breach Box",""
811,6,"Primordial Harmony",[0],[0],645442286,"Primordial Harmony",""
812,6,"Primordial Might",[0],[0],-910860958,"Primordial Might",""
813,6,"Replica Primordial Might",[0],[0],-1528386313,"Replica Primordial Might",""
814,6,"Primordial Eminence",[0],[0],2145917868,"Primordial Eminence",""
815,6,"The Anima Stone",[0],[0],-1359965224,"The Anima Stone",""
816,6,"The Coming Calamity",[0],[0],-2119469187,"The Coming Calamity",""
817,6,"Bisco's Collar",[0],[0],-1462742049,"Bisco's Collar",""
818,6,"Inpulsa's Broken Heart",[0],[0],-818688858,"Inpulsa's Broken Heart",""
819,6,"Xoph's Nurture",[0],[0],1905594471,"Xoph's Nurture",""
820,6,"Xoph's Inception",[0],[0],2062105737,"Xoph's Inception",""
821,6,"The Formless Flame",[0],[0],-7259116,"The Formless Flame",""
822,6,"The Formless Inferno",[0],[0],-617409185,"The Formless Inferno",""
823,6,"Xoph's Heart",[0],[0],1027202250,"Xoph's Heart",""
824,6,"Xoph's Blood",[0],[0],-2132023869,"Xoph's Blood",""
825,6,"Tulborn",[0],[0],-142584900,"Tulborn",""
826,6,"Tulfall",[0],[0],-1026152124,"Tulfall",""
827,6,"Replica Tulfall",[0],[0],1987744974,"Replica Tulfall",""
828,6,"The Snowblind Grace",[0],[0],1669107331,"The Snowblind Grace",""
829,6,"The Perfect Form",[0],[0],-709021446,"The Perfect Form",""
830,6,"Replica Perfect Form",[0],[0],2040462303,"Replica Perfect Form",""
831,6,"The Halcyon",[0],[0],505556976,"The Halcyon",""
832,6,"The Pandemonius",[0],[0],-1906081945,"The Pandemonius",""
833,6,"Hand of Thought and Motion",[0],[0],757677609,"Hand of Thought and Motion",""
834,6,"Hand of Wisdom and Action",[0],[0],1364544036,"Hand of Wisdom and Action",""
835,6,"Esh's Mirror",[0],[0],47341826,"Esh's Mirror",""
836,6,"Esh's Visage",[0],[0],1879297628,"Esh's Visage",""
837,6,"Voice of the Storm",[0],[0],-1358297152,"Voice of the Storm",""
838,6,"Choir of the Storm",[0],[0],311720729,"Choir of the Storm",""
839,6,"The Infinite Pursuit",[0],[0],51736892,"The Infinite Pursuit",""
840,6,"The Red Trail",[0],[0],607357714,"The Red Trail",""
841,6,"Replica Red Trail",[0],[0],-673067306,"Replica Red Trail",""
842,6,"Uul-Netol's Kiss",[0],[0],-829011999,"Uul-Netol's Kiss",""
843,6,"Uul-Netol's Embrace",[0],[0],2043676306,"Uul-Netol's Embrace",""
844,6,"The Anticipation",[0],[0],-784019722,"The Anticipation",""
845,6,"The Surrender",[0],[0],-908785771,"The Surrender",""
846,6,"Severed in Sleep",[0],[0],-1765766524,"Severed in Sleep",""
847,6,"United in Dream",[0],[0],-1623271483,"United in Dream",""
848,6,"Skin of the Loyal",[0],[0],-1509206238,"Skin of the Loyal",""
849,6,"Skin of the Lords",[0],[0],-951474649,"Skin of the Lords",""
850,6,"The Red Dream",[0],[0],-1779935601,"The Red Dream",""
851,6,"The Red Nightmare",[0],[0],960974412,"The Red Nightmare",""
852,6,"The Green Dream",[0],[0],158901293,"The Green Dream",""
853,6,"The Green Nightmare",[0],[0],65777779,"The Green Nightmare",""
854,6,"The Blue Dream",[0],[0],-47640973,"The Blue Dream",""
855,6,"The Blue Nightmare",[0],[0],275814826,"The Blue Nightmare",""
856,6,"Tukohama's Fortress",[0],[0],1620020553,"Tukohama's Fortress",""
857,6,"Replica Tukohama's Fortress",[0],[0],-1128454177,"Replica Tukohama's Fortress",""
858,6,"Soul Tether",[0],[0],552666132,"Soul Tether",""
859,6,"Replica Soul Tether",[0],[0],321474055,"Replica Soul Tether",""
860,6,"Angler's Plait",[0],[0],-562749805,"Angler's Plait",""
861,6,"Haemophilia",[0],[0],-394102977,"Haemophilia",""
862,6,"The Baron",[0],[0],1187271409,"The Baron",""
863,6,"Ahn's Heritage",[0],[0],-806109286,"Ahn's Heritage",""
864,6,"Shade of Solaris",[0],[0],1891233779,"Shade of Solaris",""
865,6,"The Maelstrom Cell",[0],[0],-831794890,"The Maelström Cell",""
866,6,"The Brine Crown",[0],[0],-1142116975,"The Brine Crown",""
867,6,"Sin's Rebirth",[0],[0],1824461621,"Sin's Rebirth",""
868,6,"Light of Lunaris",[0],[0],-678620843,"Light of Lunaris",""
869,6,"Kitava's Feast",[0],[0],1055546575,"Kitava's Feast",""
870,6,"Duskdawn",[0],[0],249023619,"Duskdawn",""
871,6,"Replica Duskdawn",[0],[0],-1038399175,"Replica Duskdawn",""
872,6,"Perseverance",[0],[0],-7563396,"Perseverance",""
873,6,"Arakaali's Fang",[0],[0],-902861495,"Arakaali's Fang",""
874,6,"Gruthkul's Pelt",[0],[0],844945481,"Gruthkul's Pelt",""
875,6,"Presence of Chayula",[0],[0],1206245207,"Presence of Chayula",""
876,6,"Weylam's War Chest",[0],[0],2055478090,"Weylam's War Chest",""
877,6,"Collateral Damage",[0],[0],514120477,"Collateral Damage",""
878,6,"Sudden Ignition",[0],[0],-6921194,"Sudden Ignition",""
879,6,"Overwhelming Odds",[0],[0],-2138881441,"Overwhelming Odds",""
880,6,"First Snow",[0],[0],90435121,"First Snow",""
881,6,"Omen on the Winds",[0],[0],1187452372,"Omen on the Winds",""
882,6,"Wildfire",[0],[0],-900147970,"Wildfire",""
883,6,"Fight for Survival",[0],[0],-575958740,"Fight for Survival",""
884,6,"Might and Influence",[0],[0],1910649376,"Might and Influence",""
885,6,"Frozen Trail",[0],[0],808872014,"Frozen Trail",""
886,6,"Ring of Blades",[0],[0],-431373793,"Ring of Blades",""
887,6,"Boundless Grasp",[0],[0],-1745782566,"Boundless Grasp",""
888,6,"Inevitability",[0],[0],-1310935589,"Inevitability",""
889,6,"Winter Burial",[0],[0],-560472264,"Winter Burial",""
890,6,"Bisco's Leash",[0],[0],1527811786,"Bisco's Leash",""
891,6,"Spreading Rot",[0],[0],883958653,"Spreading Rot",""
892,6,"Garukhan's Flight",[0],[0],-1008887987,"Garukhan's Flight",""
893,6,"Prospero's Vault",[0],[0],-1448923615,"Prospero's Vault",""
894,6,"Debeon's Dirge",[0],[0],-481472130,"Debeon's Dirge",""
895,6,"The Wise Oak",[0],[0],448376597,"The Wise Oak",""
896,6,"Violent Dead",[0],[0],1688941545,"Violent Dead",""
897,6,"Hazardous Research",[0],[0],-467562614,"Hazardous Research",""
898,6,"Tidebreaker",[0],[0],-747419589,"Tidebreaker",""
899,6,"Martyr of Innocence",[0],[0],1607926559,"Martyr of Innocence",""
900,6,"Bloodbond",[0],[0],249025230,"Bloodbond",""
901,6,"Legacy Relic",[0],[0],-991859166,"Legacy Relic",""
902,6,"Timeworn Relic",[0],[0],-2033010651,"Timeworn Chest",""
903,6,"Vaal Relic",[0],[0],217923226,"Vaal Repository",""
904,6,"Forgotten Relic",[0],[0],27816932,"Forgotten Guilt",""
905,6,"Visceral Relic",[0],[0],-1126072977,"Visceral Remnant",""
906,6,"Shiny Relic",[0],[0],928074312,"Shiny Toy Box",""
907,6,"Archive Relic",[0],[0],-499086309,"Archive Cache",""
908,6,"Oubliette Relic",[0],[0],-1867078708,"What Little Remains",""
909,6,"Cosmic Relic",[0],[0],1627159774,"A Father's Love",""
910,6,"Decaying Relic",[0],[0],293456320,"Silent Legacy",""
911,6,"Voidborn Relic",[0],[0],330926672,"Voidborn Chest",""
912,6,"Ryslatha's Coil",[0],[0],1053528581,"Ryslatha's Coil",""
913,6,"Speaker's Wreath",[0],[0],-2098844519,"Speaker's Wreath",""
914,6,"Ahn's Contempt",[0],[0],-1070766643,"Ahn's Contempt",""
915,6,"Ahn's Might",[0],[0],-1083908567,"Ahn's Might",""
916,6,"Inya's Epiphany",[0],[0],561146420,"Inya's Epiphany",""
917,6,"Replica Inya's Epiphany",[0],[0],1771708260,"Replica Inya's Epiphany",""
918,6,"Volkuur's Guidance",[0],[0],849352383,"Volkuur's Guidance",""
919,6,"Replica Volkuur's Guidance",[0],[0],1175138315,"Replica Volkuur's Guidance",""
920,6,"Yriel's Fostering",[0],[0],-629803991,"Yriel's Fostering",""
921,6,"Eber's Unification",[0],[0],-370131321,"Eber's Unification",""
922,6,"Pact of Skulls",[0],[0],-1864658256,"Pact of Skulls",""
923,6,"Choking Ash",[0],[0],-2094433554,"Choking Ash",""
924,6,"Straight and True",[0],[0],-1055720737,"Straight and True",""
925,6,"Balefire",[0],[0],-555162611,"Balefire",""
926,6,"The Rippling Thoughts",[0],[0],-1591104403,"The Rippling Thoughts",""
927,6,"The Flow Untethered",[0],[0],1647548717,"The Flow Untethered",""
928,6,"The Unshattered Will",[0],[0],-736059976,"The Unshattered Will",""
929,6,"First Piece of Focus",[0],[0],2067123372,"First Piece of Focus",""
930,6,"Second Piece of Focus",[0],[0],645408787,"Second Piece of Focus",""
931,6,"Third Piece of Focus",[0],[0],1298296503,"Third Piece of Focus",""
932,6,"Fourth Piece of Focus",[0],[0],-723780396,"Fourth Piece of Focus",""
933,6,"The Fracturing Spinner",[0],[0],1544006528,"The Fracturing Spinner",""
934,6,"The Tempest's Binding",[0],[0],-1169805063,"The Tempest's Binding",""
935,6,"From Dust",[0],[0],-778329923,"From Dust",""
936,6,"To Dust",[0],[0],403565184,"To Dust",""
937,6,"The Wasp Nest",[0],[0],1734075520,"The Wasp Nest",""
938,6,"Taproot",[0],[0],-542542532,"Taproot",""
939,6,"Maligaro's Cruelty",[0],[0],1971990168,"Maligaro's Cruelty",""
940,6,"Dendrobate",[0],[0],-1943196218,"Dendrobate",""
941,6,"The Embalmer",[0],[0],-2025364595,"The Embalmer",""
942,6,"Allelopathy",[0],[0],633590937,"Allelopathy",""
943,6,"Replica Allelopathy",[0],[0],-852288581,"Replica Allelopathy",""
944,6,"The Enmity Divine",[0],[0],1516271351,"The Enmity Divine",""
945,6,"First Piece of Arcane",[0],[0],1843223358,"First Piece of the Arcane",""
946,6,"Second Piece of Arcane",[0],[0],1006770545,"Second Piece of the Arcane",""
947,6,"Third Piece of Arcane",[0],[0],1782862833,"Third Piece of the Arcane",""
948,6,"First Piece of Brutality",[0],[0],-549279385,"First Piece of Brutality",""
949,6,"Second Piece of Brutality",[0],[0],-818716986,"Second Piece of Brutality",""
950,6,"Third Piece of Brutality",[0],[0],-1434685459,"Third Piece of Brutality",""
951,6,"First Piece of Time",[0],[0],-1441816796,"First Piece of Time",""
952,6,"Second Piece of Time",[0],[0],-43594549,"Second Piece of Time",""
953,6,"First Piece of Directions",[0],[0],-2029356262,"First Piece of Directions",""
954,6,"Second Piece of Directions",[0],[0],-177693448,"Second Piece of Directions",""
955,6,"Third Piece of Directions",[0],[0],-489511125,"Third Piece of Directions",""
956,6,"First Piece of Storms",[0],[0],732919580,"First Piece of Storms",""
957,6,"Second Piece of Storms",[0],[0],1554277906,"Second Piece of Storms",""
958,6,"Third Piece of Storms",[0],[0],1819992535,"Third Piece of Storms",""
959,6,"The Beachhead",[0],[0],1239132509,"The Beachhead",""
960,6,"Doedre's Skin",[0],[0],-781002122,"Doedre's Skin",""
961,6,"The Twilight Temple",[0],[0],120983205,"The Twilight Temple",""
962,6,"Vix Lunaris",[0],[0],-1173741924,"Vix Lunaris",""
963,6,"Invictus Solaris",[0],[0],-1503188926,"Invictus Solaris",""
964,6,"Doryani's Delusion",[0],[0],610555763,"Doryani's Delusion",""
965,6,"Doryani's Machinarium",[0],[0],249846550,"Doryani's Machinarium",""
966,6,"Dialla's Malefaction",[0],[0],-972290872,"Dialla's Malefaction",""
967,6,"Malachai's Mark",[0],[0],-1128288555,"Malachai's Mark",""
968,6,"Book Stand Strongbox",[0],[0],-990504769,"Book Stand Strongbox",""
969,6,"Pillars of Arun",[0],[0],-349229420,"Pillars of Arun",""
970,6,"Replica Pillars of Arun",[0],[0],636960284,"Replica Pillars of Arun",""
971,6,"Stormcharger",[0],[0],-1316328795,"Stormcharger",""
972,6,"Giantsbane",[0],[0],2131081144,"Giantsbane",""
973,6,"Wraithlord",[0],[0],1679690475,"Wraithlord",""
974,6,"Cane of Unravelling",[0],[0],549252478,"Cane of Unravelling",""
975,6,"Ralakesh's Impatience",[0],[0],2057827851,"Ralakesh's Impatience",""
976,6,"The Hungry Loop",[0],[0],-569284217,"The Hungry Loop",""
977,6,"The Poet's Pen",[0],[0],397735221,"The Poet's Pen",""
978,6,"Coralito's Signature",[0],[0],845190332,"Coralito's Signature",""
979,6,"The Long Winter",[0],[0],-501583087,"The Long Winter",""
980,6,"Pure Talent",[0],[0],1714994989,"Pure Talent",""
981,6,"Replica Pure Talent",[0],[0],185753158,"Replica Pure Talent",""
982,6,"Oskarm",[0],[0],-1712793820,"Oskarm",""
983,6,"Might of the Meek",[0],[0],-630516193,"Might of the Meek",""
984,6,"Sands of Shakari",[0],[0],1543286250,"Sands of Shakari",""
985,6,"The Golden Rule",[0],[0],-1571524096,"The Golden Rule",""
986,6,"Soul's Wick",[0],[0],161403224,"Soul's Wick",""
987,6,"Oni-Goroshi",[0],[0],-1324245302,"Oni-Goroshi",""
988,6,"Memory Vault",[0],[0],-185533026,"Memory Vault",""
989,6,"Cyclopean Coil",[0],[0],-1774382954,"Cyclopean Coil",""
990,6,"Magna Eclipsis",[0],[0],-1860350529,"Magna Eclipsis",""
991,6,"Leper's Alms",[0],[0],462951429,"Leper's Alms",""
992,6,"Impresence",[0],[0],461645860,"Impresence",""
993,6,"Iron Heart",[0],[0],-358377754,"Iron Heart",""
994,6,"Bubonic Trail",[0],[0],-1727442925,"Bubonic Trail",""
995,6,"White Wind",[0],[0],810040592,"White Wind",""
996,6,"Arborix",[0],[0],-1905442062,"Arborix",""
997,6,"Yoke of Suffering",[0],[0],883155112,"Yoke of Suffering",""
998,6,"Gorgon's Gaze",[0],[0],-292454616,"Gorgon's Gaze",""
999,6,"Tombfist",[0],[0],628293117,"Tombfist",""
1000,6,"Darkness Enthroned",[0],[0],342158463,"Darkness Enthroned",""
1001,6,"Lightpoacher",[0],[0],-1378949740,"Lightpoacher",""
1002,6,"Shroud of the Lightless",[0],[0],-1397801494,"Shroud of the Lightless",""
1003,6,"Replica Shroud of the Lightless",[0],[0],-869628490,"Replica Shroud of the Lightless",""
1004,6,"Watcher's Eye",[0],[0],-1402265528,"Watcher's Eye",""
1005,6,"Blasphemer's Grasp",[0],[0],1699438294,"Blasphemer's Grasp",""
1006,6,"Nebuloch",[0],[0],1262021108,"Nebuloch",""
1007,6,"Hopeshredder",[0],[0],1431040856,"Hopeshredder",""
1008,6,"Shimmeron",[0],[0],-688106196,"Shimmeron",""
1009,6,"Grelwood Shank",[0],[0],1254112060,"Grelwood Shank",""
1010,6,"Beltimber Blade",[0],[0],-662324403,"Beltimber Blade",""
1011,6,"Vulconus",[0],[0],-1630034488,"Vulconus",""
1012,6,"Augyre",[0],[0],1193226532,"Augyre",""
1013,6,"Gloomfang",[0],[0],-1818280998,"Gloomfang",""
1014,6,"Mark of the Elder",[0],[0],-298867424,"Mark of the Elder",""
1015,6,"Mark of the Shaper",[0],[0],-1589341542,"Mark of the Shaper",""
1016,6,"Indigon",[0],[0],-1191910545,"Indigon",""
1017,6,"Disintegrator",[0],[0],1384186208,"Disintegrator",""
1018,6,"Voidforge",[0],[0],-2027339287,"Voidforge",""
1019,6,"Voidfletcher",[0],[0],1773042619,"Voidfletcher",""
1020,6,"Mark of the Red Covenant",[0],[0],819762520,"Mark of the Red Covenant",""
1021,6,"Soulwrest",[0],[0],-1594513774,"Soulwrest",""
1022,6,"Sinvicta's Mettle",[0],[0],-1934067292,"Sinvicta's Mettle",""
1023,6,"Saqawal's Winds",[0],[0],-1062378201,"Saqawal's Winds",""
1024,6,"Saqawal's Nest",[0],[0],-1643469755,"Saqawal's Nest",""
1025,6,"Saqawal's Talons",[0],[0],890503961,"Saqawal's Talons",""
1026,6,"Saqawal's Flock",[0],[0],-1917219085,"Saqawal's Flock",""
1027,6,"Craiceann's Carapace",[0],[0],1519664443,"Craiceann's Carapace",""
1028,6,"Craiceann's Chitin",[0],[0],-1868512311,"Craiceann's Chitin",""
1029,6,"Craiceann's Pincers",[0],[0],1806840606,"Craiceann's Pincers",""
1030,6,"Craiceann's Tracks",[0],[0],168224956,"Craiceann's Tracks",""
1031,6,"Farrul's Fur",[0],[0],-680162013,"Farrul's Fur",""
1032,6,"Replica Farrul's Fur",[0],[0],783521664,"Replica Farrul's Fur",""
1033,6,"Farrul's Bite",[0],[0],1854025457,"Farrul's Bite",""
1034,6,"Farrul's Pounce",[0],[0],-345966319,"Farrul's Pounce",""
1035,6,"Farrul's Chase",[0],[0],13088015,"Farrul's Chase",""
1036,6,"Fenumus' Shroud",[0],[0],-203169984,"Fenumus' Shroud",""
1037,6,"Fenumus' Toxins",[0],[0],695910500,"Fenumus' Toxins",""
1038,6,"Fenumus' Weave",[0],[0],-1158743700,"Fenumus' Weave",""
1039,6,"Fenumus' Spinnerets",[0],[0],708921189,"Fenumus' Spinnerets",""
1040,6,"Loreweave",[0],[0],920811779,"Loreweave",""
1041,6,"Replica Loreweave",[0],[0],1684787463,"Replica Loreweave",""
1042,6,"Unyielding Flame",[0],[0],345356444,"Unyielding Flame",""
1043,6,"Stormfire",[0],[0],-2138777464,"Stormfire",""
1044,6,"Gluttony",[0],[0],-2078794254,"Gluttony",""
1045,6,"Crystal Vault",[0],[0],-113705800,"Crystal Vault",""
1046,6,"Greedtrap",[0],[0],7017379,"Greedtrap",""
1047,6,"Wildwrap",[0],[0],1926881267,"Wildwrap",""
1048,6,"Sunspite",[0],[0],1101184838,"Sunspite",""
1049,6,"Windshriek",[0],[0],-2100864612,"Windshriek",""
1050,6,"Duskblight",[0],[0],791444735,"Duskblight",""
1051,6,"Meginord's Vigour",[0],[0],558926151,"Meginord's Vigour",""
1052,6,"Doedre's Malevolence",[0],[0],-357874221,"Doedre's Malevolence",""
1053,6,"Frostferno",[0],[0],238358482,"Frostferno",""
1054,6,"Timetwist",[0],[0],-1762530797,"Timetwist",""
1055,6,"Atziri's Reflection",[0],[0],245928298,"Atziri's Reflection",""
1056,6,"Panquetzaliztli",[0],[0],-478081043,"Panquetzaliztli",""
1057,6,"Mirebough",[0],[0],-907458800,"Mirebough",""
1058,6,"The Stormwall",[0],[0],-1081941511,"The Stormwall",""
1059,6,"Fox's Fortune",[0],[0],515152523,"Fox's Fortune",""
1060,6,"Asenath's Chant",[0],[0],634287309,"Asenath's Chant",""
1061,6,"Honourhold",[0],[0],1284155450,"Honourhold",""
1062,6,"Malachai's Awakening",[0],[0],-832956285,"Malachai's Awakening",""
1063,6,"Sidhebite",[0],[0],33937295,"Sidhebite",""
1064,6,"The Effigon",[0],[0],838786592,"The Effigon",""
1065,6,"The Tactician",[0],[0],364577954,"The Tactician",""
1066,6,"The Nomad",[0],[0],203236804,"The Nomad",""
1067,6,"Winterweave",[0],[0],1792909057,"Winterweave",""
1068,6,"Hyrri's Demise",[0],[0],789440854,"Hyrri's Demise",""
1069,6,"Dreadsurge",[0],[0],1035741560,"Dreadsurge",""
1070,6,"Sanguine Gambol",[0],[0],1916421989,"Sanguine Gambol",""
1071,6,"Geofri's Devotion",[0],[0],674020804,"Geofri's Devotion",""
1072,6,"Cameria's Avarice",[0],[0],-126031997,"Cameria's Avarice",""
1073,6,"Dreadbeak",[0],[0],974226364,"Dreadbeak",""
1074,6,"The Dancing Duo",[0],[0],350954140,"The Dancing Duo",""
1075,6,"Corona Solaris",[0],[0],1126322113,"Corona Solaris",""
1076,6,"The Iron Fortress",[0],[0],-556943238,"The Iron Fortress",""
1077,6,"Chains of Command",[0],[0],-1337013190,"Chains of Command",""
1078,6,"Architect's Hand",[0],[0],1870479248,"Architect's Hand",""
1079,6,"Slavedriver's Hand",[0],[0],-220500995,"Slavedriver's Hand",""
1080,6,"Mask of the Spirit Drinker",[0],[0],-1307379758,"Mask of the Spirit Drinker",""
1081,6,"Mask of the Stitched Demon",[0],[0],658401190,"Mask of the Stitched Demon",""
1082,6,"Apep's Slumber",[0],[0],1208424228,"Apep's Slumber",""
1083,6,"Apep's Supremacy",[0],[0],1666564972,"Apep's Supremacy",""
1084,6,"Shadowstitch",[0],[0],-1536497550,"Shadowstitch",""
1085,6,"Sacrificial Heart",[0],[0],-269693013,"Sacrificial Heart",""
1086,6,"Zerphi's Heart",[0],[0],-1376188196,"Zerphi's Heart",""
1087,6,"Tempered Flesh",[0],[0],536982847,"Tempered Flesh",""
1088,6,"Tempered Spirit",[0],[0],1598703819,"Tempered Spirit",""
1089,6,"Tempered Mind",[0],[0],-1622613972,"Tempered Mind",""
1090,6,"Transcendent Flesh",[0],[0],1045201024,"Transcendent Flesh",""
1091,6,"Transcendent Spirit",[0],[0],213872201,"Transcendent Spirit",""
1092,6,"Transcendent Mind",[0],[0],-2065864721,"Transcendent Mind",""
1093,6,"Soul Catcher",[0],[0],2106860408,"Soul Catcher",""
1094,6,"Soul Ripper",[0],[0],1625527071,"Soul Ripper",""
1095,6,"String of Servitude",[0],[0],1849918652,"String of Servitude",""
1096,6,"Dance of the Offered",[0],[0],1033194742,"Dance of the Offered",""
1097,6,"Omeyocan",[0],[0],609742704,"Omeyocan",""
1098,6,"Coward's Chains",[0],[0],-1156279379,"Coward's Chains",""
1099,6,"Coward's Legacy",[0],[0],1117169664,"Coward's Legacy",""
1100,6,"Story of the Vaal",[0],[0],-244533169,"Story of the Vaal",""
1101,6,"Fate of the Vaal",[0],[0],122517810,"Fate of the Vaal",""
1102,6,"Zeel's Amplifier",[0],[0],1015544441,"Zeel's Amplifier",""
1103,6,"Earendel's Embrace",[0],[0],282274713,"Earendel's Embrace",""
