"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
1321,"ObjectDisplayTextStrDexIntMappingDevice","Map Device","","",-1514725502,""
1322,"ObjectDisplayTextPvPCraftingBench","Gladiator's Workbench","","",1475568399,""
1323,"ItemPopupCost","Cost:","","",1617971786,""
1324,"ArenaScoreboard","Scoreboard","","",-1975114650,""
1325,"TutorialFirstSkillGemOpenMenu","Click on the button to open the menu","","",-158898954,""
1326,"TutorialFirstSkillGemClickOnInventoryButton","Click here to open the Inventory","","",-1030745589,""
1327,"TutorialFirstSkillGemHowToSocket","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, first click it to pick it up, then click on the socket on your weapon that has the same colour.","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, press <<xbox_button_a>>     \nto pick it up, then press <<xbox_button_a>> on the socket on your weapon that has the same colour.","",-1817833142,""
1328,"TutorialGemLevelUpClickButton","Your Skill Gem can now be levelled up by clicking on this button.","","",-1945101009,""
1329,"TutorialIdentification","Use a Scroll of Wisdom to identify this item.","","",1068502865,""
1330,"TutorialLevelUp","You gained a Skill Point when you levelled up.\nClick here (or press {0}) to use your Skill Point.","You gained a Skill Point when you levelled up.\nPress <<xbox_button_view>> to open the passive skill tree.","",1446929430,""
1331,"TutorialLowLife","Press {0} to use a Life Flask.","","",1431595308,""
1332,"TutorialMove","Left-click to move.","<<xbox_lstick>> to move.","",1863727484,""
1333,"TutorialQuestRewardActiveSkillGem","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can right-click a gem to remove it from a socket.","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can remove it from a socket at any time.","",1135584617,""
1334,"TutorialQuestRewardSupportGem","Some sockets are linked together. Support Gems placed in these sockets modify the properties of Skill Gems that are in the same group.","","",500826712,""
1335,"TutorialRemoveGem","You can remove gems from an item by right-clicking them.","","",-258420243,""
1336,"TutorialShowMap","You can press {0} to toggle the overlay map.","You can press <<xbox_button_dpad_down>> to toggle the overlay map.","",1705982599,""
1337,"TutorialWaypointsExplanation","This is a Waypoint. You can use it to travel to Town or other Waypoints you've activated.","","",1882359833,""
1338,"TutorialWaypointsClickToActivate","Click on the Waypoint to activate it.","Activate the Waypont, then press <<xbox_button_a>> while next to the Waypoint to open the World Panel.","",-1785327812,""
1339,"Edit","Edit","","",-990494409,""
1340,"CraftingWindowTitle","Crafting","","",-1399374255,""
1341,"CraftingWindowCraftButton","Craft","","",-482995401,""
1342,"BanditRespecConfirmation","Use Book of Reform?","","",-1991736680,""
1343,"BanditRespecDiffText","You will <b>{{gain}}:\r\n{0}\r\n\r\nYou will <b>{{lose}}:\r\n{1}","","",1531911697,""
1344,"GainLosePassive","1 Passive Skill Point","","",125367402,""
1345,"GainLosePassives","{0} Passive Skill Points","","",1321475425,""
1346,"GainLoseRespec","1 Passive Respec Point","","",1262452599,""
1347,"GainLoseRespecs","{0} Passive Respec Points","","",-1622332407,""
1348,"GainLoseAtlasPassive","1 Atlas Passive Skill Point","","",609141531,""
1349,"GainLoseAtlasPassives","{0} Atlas Passive Skill Points","","",-2124813028,""
1350,"GainLoseAtlasRespec","1 Atlas Passive Respec Point","","",1404145198,""
1351,"GainLoseAtlasRespecs","{0} Atlas Passive Respec Points","","",-137619443,""
1352,"GainLosePointCombo","{0} and {1}","","",-716012986,""
1353,"ItemDisplayNumDoodadVariationsN","{0} Variations","","",1392114045,""
1354,"ItemDisplayNumDoodadVariations1","{0} Variation","","",112366690,""
1355,"ItemDisplayHideoutDoodadWithVariation","{0} {1}","","",1623737330,""
1356,"TabContainerClickToShowTabList","Click to show the tab list","","",-1867567635,""
1357,"CreateSteamAccountWindowMessage","In order to log in with Steam you must first create a Steam Path of Exile account.\nAlternatively you can log in by linking an existing Path of Exile account with Steam.","","",-365433154,""
1358,"CreateSteamAccountWindowTitleLabel","Create New Account","","",-979460232,""
1359,"CreateSteamAccountWindowAccountNameTextboxEmptyString","Type desired account name here...","","",1632920554,""
1360,"CreateSteamAccountWindowAccountNameLabel","Account name","","",-1446003227,""
1361,"CreateSteamAccountWindowCreateButton","Create","","",264967980,""
1362,"CreateSteamAccountWindowLinkExistingAccount","Link Existing Account","","",1173050103,""
1363,"CreateSteamAccountWindowEmailAddressTextboxEmptyString","Type email address here...","","",-1717642474,""
1364,"CreateSteamAccountWindowEmailLabel","Email","","",-1503583982,""
1365,"CreateSteamAccountWindowPasswordTextboxEmptyString","Type password here...","","",-909363395,""
1366,"CreateSteamAccountWindowPasswordLabel","Password","","",564949477,""
1367,"CreateSteamAccountWindowLinkButton","Link","","",1717993864,""
1368,"TermsOfUseWindowIAgree","I Agree","","",-1695641760,""
1369,"TermsOfUseWindowIDisagree","I Disagree","","",-1304389358,""
1370,"TermsOfUseWindowPopupTip","You will still be able to agree later on if you disagree now.","","",-1966825572,""
1371,"TermsOfUseWindowTitle","Terms of use","","",1024254806,""
1372,"TermsOfUseWindowDecideLater","Decide later","","",448917682,""
1373,"TermsOfUseWindowDescription","You must agree to the Terms of Use, Privacy Notice and Cookies Notice before you can play Path of Exile. Please read them carefully.","","",812093720,""
1374,"UnlockWindowMessage","Your account has been locked because it was accessed from another location. An unlock code has been sent to your email address. Make sure to check your spam folder if you can't find it.","","",-1659238076,""
1375,"UnlockWindowCodeTextboxEmptyText","Enter Unlock Code...","","",-1974831098,""
1376,"UnlockWindowUnlockButton","Unlock","","",-211681375,""
1377,"UnlockWindowCancelButton","Cancel","","",-497569969,""
1378,"UnlockWindowCancelButtonPopupTip","Unlock your account later","","",-55616417,""
1379,"UnlockWindowResendEmailButton","Resend Email","","",151934398,""
1380,"UnlockWindowInvalidActivationCode","You have typed an invalid activation code.","","",-1814282534,""
1381,"CharacterSelectionPanelEntryLeague","{0} League","","",-1929480824,""
1382,"OwnedPortalDescription","Portal to {0} - {1}","","",-114472070,""
1383,"HUDMenuButton","Menu","","",593690882,""
1384,"TradeWindowTitle","Trade","","",-1068579990,""
1385,"ShopPanelComingSoon","Coming Soon","","",1129576786,""
1386,"ItemErrorCraftingBenchLevelTooLow","The crafting bench is too low level to do this.","","",-167036233,""
1387,"ItemErrorCannotBeUnique","This can not be performed on a unique item.","","",-1159740033,""
1388,"ItemErrorHasModOfFamily","This item already has a mod of this type.","","",1306809631,""
1389,"ItemErrorTooManySuffixes","This item may not have another suffix mod.","","",-1151795378,""
1390,"ItemErrorTooManyPrefixes","This item may not have another prefix mod.","","",-37621709,""
1391,"ItemErrorCannotHaveThisNumberOfSockets","This item can not have that many sockets.","","",201596307,""
1392,"ItemErrorAlreadyHasThisManySockets","This item already has that many sockets.","","",1989908136,""
1393,"ItemErrorNotEnoughSockets","This item doesn't have enough sockets.","","",41351300,""
1394,"ItemErrorAlreadyHasThisLinkGroup","This item already has those links.","","",1304951039,""
1395,"QuestVerbBrutus","kill Brutus","","",-1847596831,""
1396,"QuestVerbMedicineChest","give Nessa the Medicine Chest","","",-2007883881,""
1397,"QuestVerbFairgraves","kill Fairgraves","","",-1417866354,""
1398,"QuestVerbDeepDweller","kill the Deep Dweller","","",-1390969605,""
1399,"QuestVerbSwigOfHope","complete A Swig of Hope","","",673781866,""
1400,"QuestVerbFixtureOfFate","complete A Fixture of Fate","","",-1606640082,""
1401,"QuestVerbDominus","kill Dominus, Ascendant","","",-1151110302,""
1402,"QuestVerbMerveil","kill Merveil, the Twisted","","",-522949495,""
1403,"QuestVerbVaalOversoul","kill the Vaal Oversoul","","",-525326315,""
1404,"QuestVerbPiety","kill Piety","","",1524866856,""
1405,"QuestVerbDescent2Boss1","kill Rukuku, the Pagan God","","",-1097260009,""
1406,"QuestVerbDescent2Boss2","kill the Brute","","",-241156378,""
1407,"QuestVerbDescent2Boss3","kill Hatestorm","","",-1597421663,""
1408,"QuestVerbDescent2Boss4","kill the Avatar of the Tempest","","",-2146008440,""
1409,"QuestVerbDescent2Boss5","kill General Gravicius","","",106083931,""
1410,"QuestVerbKaom","kill King Kaom","","",-439632839,""
1411,"QuestVerbDaresso","kill Daresso, King of Swords","","",737464510,""
1412,"QuestVerbMalachai","kill Malachai, The Nightmare","","",-1378548329,""
1413,"QuestVerbDescentBoss1","kill the Mistress of Flame","","",1972963217,""
1414,"QuestVerbIzaro","kill Izaro","","",-1473311192,""
1415,"ChatBoxStaleLink","[stale link]","","",132110507,""
1416,"HideoutStashPanelTitle","Hideout Stash","","",1474848868,""
1417,"MissionTrackStrEnter","Enter the haunted area.","","",1316688132,""
1418,"MissionTrackStrFind","Find the Karui spirit.","","",-1259675604,""
1419,"MissionTrackStrFindTime","Find the Karui spirit before time runs out","","",779502774,""
1420,"MissionTrackStrReturn","Return the Karui spirit.","","",-1199042603,""
1421,"MissionTrackStrReturnTime","Return the Karui spirit before time runs out.","","",1429663557,""
1422,"MissionTrackStrTalk","Mission complete. Talk to Haku.","","",605949029,""
1423,"MissionTrackStrComplete","Mission complete. The Karui spirit rests with the Ancestors.","","",-673713415,""
1424,"MissionTrackStrFailedTime1","Mission failed. The Karui spirit was not reached in time.","","",-2135820480,""
1425,"MissionTrackStrFailedTime2","Mission failed. The Karui spirit was not returned in time.","","",-666197405,""
1426,"HUDHideoutStashButton","Hideout","","",869819864,""
1427,"Done","Done","","",1459068552,""
1428,"MissionTrackDexHunt","Hunt down the infected beasts.","","",-1846248808,""
1429,"MissionTrackDexHuntScore","Hunt down the infected beasts. ({0}/{1})","","",1523811086,""
1430,"MissionTrackDexEnter","Find the infected beasts' den.","","",228013167,""
1431,"MissionTrackDexEnter2","Enter the infected beasts' den.","","",247237704,""
1432,"MissionTrackDexTalk","Mission complete. Talk to Tora.","","",-1951195759,""
1433,"MissionTrackDexComplete","Mission complete. The infected beasts have been put to rest.","","",1909837933,""
1434,"MissionTrackDexTrackingCorpses","Track the infected beasts using their own corpses.","","",-1618266397,""
1435,"MissionTrackDexTrackingPools","Track the infected beasts using the scattered pools of blood.","","",221917184,""
1436,"MissionTrackIntFailed","Mission failed. Not enough corrupted corpses are left.","","",1415633231,""
1437,"MissionTrackIntComplete","Mission complete. Catarina's art progresses.","","",-1864225924,""
1438,"MissionTrackIntTalk","Mission complete. Talk to Catarina.","","",-590978942,""
1439,"MissionTrackIntFindRevive1","Find and revive the corrupted corpse.","","",-647429885,""
1440,"MissionTrackIntFindReviveN","Find and revive {0} corrupted corpses.","","",-1116980880,""
1441,"MissionTrackIntRevive1","Revive a corrupted corpse.","","",981496706,""
1442,"MissionTrackIntReviveN","Revive {0} corrupted corpses.","","",242070486,""
1443,"MissionTrackIntReturn1","Return a corrupted minion to Catarina.","","",-675774261,""
1444,"MissionTrackIntReturnN","Return {0} corrupted minions to Catarina.","","",-364759155,""
1445,"MissionTrackIntKill1","Kill a corrupted monster.","","",-637070963,""
1446,"MissionTrackIntKillN","Kill {0} corrupted monsters.","","",630396643,""
1447,"MissionTrackIntFeed1","Feed souls to the corrupted minion. ({0}/{1})","","",-2030669670,""
1448,"MissionTrackIntFeedN","Feed souls to the corrupted minions. ({0}/{1})","","",722514882,""
1449,"MissionTrackIntEscort1","Bring a corrupted minion to the sculpture.","","",636888924,""
1450,"MissionTrackIntEscortN","Bring {0} corrupted minions to the sculpture.","","",1563197705,""
1451,"MissionTrackIntReviveDefeated1","Revive a defeated corrupted monster corpse.","","",1610562539,""
1452,"MissionTrackIntReviveDefeatedN","Revive {0} defeated corrupted monster corpses.","","",1329000907,""
1453,"MissionTrackDexIntComplete","Mission complete. The target has been dealt with.","","",206100053,""
1454,"MissionTrackDexIntTalk","Mission complete. Talk to Vorici.","","",245897188,""
1455,"MissionTrackDexIntKill","Assassinate the target.","","",463806122,""
1456,"MissionTrackDexIntKillTime","Assassinate the target within the time limit.","","",-1448408380,""
1457,"MissionTrackDexIntKillGuards","Slay the target's guards.","","",-376408259,""
1458,"MissionTrackDexIntKillGuardsScore","Slay the target's guards. ({0}/{1})","","",942370742,""
1459,"MissionTrackDexIntLowLife","Keep the target on low life for {0}s.","","",1439342489,""
1460,"MissionTrackDexIntOpenChest","Open the target's chest.","","",-650539330,""
1461,"MissionTrackDexIntSaveOneGuard","Keep at least one guard alive.","","",1335301670,""
1462,"MissionTrackDexIntSaveOneGuardScore","Keep at least one guard alive. ({0} remain)","","",1918111721,""
1463,"MissionTrackDexIntSaveAllGuards","Keep all the guards alive.","","",1484868220,""
1464,"MissionTrackDexIntSaveTarget","Keep the target alive.","","",-850342569,""
1465,"MissionTrackDexIntSaveHostage","Keep the hostage alive.","","",-1149290492,""
1466,"MissionTrackDexIntFailedTargetDead","Mission failed. The target was slain.","","",19082777,""
1467,"MissionTrackDexIntFailedGuardDead","Mission failed. A guard was slain.","","",1463557958,""
1468,"MissionTrackDexIntFailedHostageDead","Mission failed. The hostage was slain.","","",26036972,""
1469,"MissionTrackDexIntFailedGuardsAllDead","Mission failed. All the guards were slain.","","",827227951,""
1470,"MissionTrackDexIntFailedTimeRanOut","Mission failed. Objective not completed in time.","","",-624654589,""
1471,"CraftingWindowLevel","lvl:","","",-117392661,""
1472,"CraftingWindowCost","cost:","","",1890670923,""
1473,"CraftingWindowCantAffordError","You do not have sufficient currency to buy this mod.","","",-441611936,""
1474,"MissionTrackStrDexEnter","Enter Vagan's arena.","","",306674874,""
1475,"MissionTrackStrDexFind","Find Vagan.","","",882934226,""
1476,"MissionTrackStrDexFight","Defeat Vagan.","","",379522075,""
1477,"MissionTrackStrDexFightTime","Defeat Vagan within the time limit.","","",132811849,""
1478,"MissionTrackStrDexDummies","Destroy more dummies than Vagan.","","",-611711330,""
1479,"MissionTrackStrDexDummiesScore","Destroy more dummies than Vagan. ({0} - {1})","","",-1310431579,""
1480,"MissionTrackStrDexTalk","Mission complete. Talk to Vagan.","","",-432482844,""
1481,"MissionTrackStrDexTalkDummies","Mission complete. Talk to Vagan. ({0} - {1})","","",-970909414,""
1482,"MissionTrackStrDexFailedDummies","Mission failed. Vagan destroyed more dummies. ({0} - {1})","","",-380294347,""
1483,"MissionTrackStrDexFailedTime","Mission failed. Vagan was not defeated in time.","","",81476024,""
1484,"MissionTrackStrDexComplete","Mission complete. Vagan has been defeated.","","",1784930185,""
1485,"MissionTrackStrDexCompleteDummies","Mission complete. You destroyed more dummies. ({0} - {1})","","",-1655031672,""
1486,"MissionTrackStrIntFailedTime","Mission failed. The relic was not destroyed in time.","","",-1240279647,""
1487,"MissionTrackStrIntFailedDeath","Mission failed. The relic was destroyed.","","",-1597413314,""
1488,"MissionTrackStrIntComplete1","Mission complete. The relic has been purified.","","",-1049591601,""
1489,"MissionTrackStrIntCompleteN","Mission complete. The relics have been purified.","","",2088003772,""
1490,"MissionTrackStrIntTalk","Mission complete. Talk to Elreon.","","",-366704922,""
1491,"MissionTrackStrIntDefend1","Defend the relic.","","",-880903400,""
1492,"MissionTrackStrIntDefendN","Defend the relics. ({0} remain)","","",-1103270136,""
1493,"MissionTrackStrIntDestroy1","Destroy the corrupted relic.","","",-1895743894,""
1494,"MissionTrackStrIntDestroyN","Destroy the corrupted relics. ({0}/{1})","","",-845544516,""
1495,"MissionTrackStrIntDestroyTime1","Destroy the corrupted relic within the time limit.","","",1284464055,""
1496,"MissionTrackStrIntDestroyTimeN","Destroy the corrupted relics within the time limit. ({0}/{1})","","",-806967847,""
1497,"MissionTrackStrIntFeed1","Feed souls to the relic. ({0}/{1})","","",1355229485,""
1498,"MissionTrackStrIntFeedN","Feed souls to the relics. ({0}/{1})","","",-264523890,""
1499,"MissionTrackMapFind","Find Kirac and complete his mission.","","",1564465335,""
1500,"MissionTrackMapChoose","Select a mission from Kirac.","","",-1978240327,""
1501,"MissionTrackMapTalk","Mission complete. Talk to Kirac.","","",378372931,""
1502,"MissionTrackMapEnter","Enter Kirac's Map.","","",602398978,""
1503,"MissionTrackMapFailedTime","Mission failed. Objective not completed in time.","","",-243967034,""
1504,"MissionTrackMapFailedMission","Mission failed. Other Master's mission failed.","","",543502456,""
1505,"MissionTrackMapFailedDeath","Mission failed. You have died.","","",-912763195,""
1506,"MissionTrackMapFailedLockedOut","Mission failed. You can no longer access the child instance.","","",-1246085895,""
1507,"MissionTrackMapFailedAbyss","Mission failed. You failed to complete the Abyss.","","",-1963588219,""
1508,"MissionTrackMapFailedBlight","Mission failed. You failed to stop the Blight.","","",196630940,""
1509,"MissionTrackMapFailedUltimatum","Mission failed. You failed the Ultimatum encounter.","","",-1225319281,""
1510,"MissionTrackMapComplete","Mission complete.","","",636749599,""
1511,"MissionTrackMapTag","Find the lodestones.","","",174602426,""
1512,"MissionTrackMapTagScore","Find the lodestones. ({0}/{1})","","",1960539173,""
1513,"MissionTrackMapKillBoss1","Slay the corrupted boss.","","",1787014306,""
1514,"MissionTrackMapKillBossN","Slay the corrupted bosses.","","",-933329849,""
1515,"MissionTrackMapKillBossNScore","Slay the corrupted bosses. ({0}/{1})","","",-1827231147,""
1516,"MissionTrackMapKillMonsters","Slay the corrupted monsters.","","",-1032188164,""
1517,"MissionTrackMapKillMonstersScore","Slay the corrupted monsters. ({0}/{1})","","",2143683470,""
1518,"MissionTrackMapKillElderGuardian","Defeat the Elder's Guardian","","",48874496,""
1519,"MissionTrackMapKillShaperGuardian","Defeat the Shaper's Guardian","","",-2102316302,""
1520,"MissionTrackMapKillSynthesisBoss","Defeat the Map Boss","","",-2081697463,""
1521,"MissionTrackMapMap","Find the Rare Map item.","","",1932351743,""
1522,"MissionTrackMapUnique","Find the Unique item.","","",-748523525,""
1523,"MissionTrackMapDivCard","Find the stack of Divination Cards.","","",982615650,""
1524,"MissionTrackMapVaalSideArea","Complete the Corrupted Vaal Side Area","","",391872804,""
1525,"MissionTrackMapMission","Complete another Master's mission.","","",1762409318,""
1526,"MissionTrackMapCompleteMap","Complete the Map.","","",2076894194,""
1527,"MissionTrackMapCompleteLabTrial","Complete the Labyrinth Trial.","","",807782079,""
1528,"MissionTrackMapCompleteAbyss1","Complete the Abyss.","","",-1041375076,""
1529,"MissionTrackMapCompleteAbyssN","Complete the Abysses.","","",-369220162,""
1530,"MissionTrackMapCompleteAbyssScore","Complete the Abysses. ({0}/{1})","","",1752046934,""
1531,"MissionTrackMapCompleteLegion","Complete the Legion Monolith.","","",-1695253108,""
1532,"MissionTrackMapCompleteHarvest","Complete the Harvest.","","",376602823,""
1533,"MissionTrackMapCompleteBlight1","Complete the Blight encounter.","","",-2009740308,""
1534,"MissionTrackMapCompleteBlightN","Complete the Blight encounters. ({0}/{1})","","",1411060630,""
1535,"MissionTrackMapCompleteBlightedMap","Complete the Blight encounter.","","",429667627,""
1536,"MissionTrackMapExiles","Slay the Rogue Exiles.","","",-2048065083,""
1537,"MissionTrackMapExilesScore","Slay the Rogue Exiles. ({0}/{1})","","",1498348679,""
1538,"MissionTrackMapBeyond","Slay the Beyond boss.","","",-389093779,""
1539,"MissionTrackMapWarband1","Slay the Warband.","","",1250320020,""
1540,"MissionTrackMapWarbandN","Slay the Warbands.","","",-2096808951,""
1541,"MissionTrackMapWarbandScore","Slay the Warband. ({0}/{1})","","",-323566748,""
1542,"MissionTrackMapEssence1","Slay the monster trapped in the Essence.","","",-713204961,""
1543,"MissionTrackMapEssenceN","Slay the monsters trapped in Essences.","","",-1446873816,""
1544,"MissionTrackMapEssenceScore","Slay the monsters trapped in Essences. ({0}/{1})","","",-274031601,""
1545,"MissionTrackMapInvasionBoss1","Slay the Invasion boss.","","",154043129,""
1546,"MissionTrackMapInvasionBossN","Slay the Invasion bosses.","","",31269955,""
1547,"MissionTrackMapInvasionBossScore","Slay the Invasion bosses. ({0}/{1})","","",-1626929108,""
1548,"MissionTrackMapHarbinger1","Slay the Harbinger.","","",2007652577,""
1549,"MissionTrackMapHarbingerN","Slay the Harbingers.","","",1715055778,""
1550,"MissionTrackMapHarbingerScore","Slay the Harbingers. ({0}/{1})","","",1512951917,""
1551,"MissionTrackMapPrepMetamorph","Collect Monster Samples for Tane\nConstruct and slay the Metamorph.","","",1156344972,""
1552,"MissionTrackMapSlayMetamorph","Slay the Metamorph.","","",-1931345608,""
1553,"MissionTrackMapUniqueStrongbox","Open the Unique Strongbox.","","",-1496074870,""
1554,"MissionTrackMapBreach1","Open the Breach.","","",1873115471,""
1555,"MissionTrackMapBreachN","Open the Breaches.","","",-1500411540,""
1556,"MissionTrackMapBreachScore","Open the Breaches. ({0}/{1})","","",1937899098,""
1557,"MissionTrackMapBreachBoss","Defeat the Breachlord","","",-1238328313,""
1558,"MissionTrackMapDelirium","Open the Delirium Mirror.","","",1892039859,""
1559,"MissionTrackMapTime","Complete the mission within the time limit.","","",-761921537,""
1560,"MissionTrackMapTimeIncreases","Slaying monsters increases the time limit.","","",-1585028316,""
1561,"MissionTrackMapTimeDecreases","Slaying monsters decreases the time limit.","","",362288376,""
1562,"MissionTrackMapTimeItems","Touching the standing stones increases the time limit.","","",-2050408567,""
1563,"MissionTrackMapElder","Map is under the influence of the Elder.","","",-511516923,""
1564,"MissionTrackMapShaper","Map is under the influence of the Shaper.","","",815438019,""
1565,"MissionTrackMapElderGuardian1","Map Boss is occupied by The Enslaver.","","",-883674823,""
1566,"MissionTrackMapElderGuardian2","Map Boss is occupied by The Eradicator.","","",717008698,""
1567,"MissionTrackMapElderGuardian3","Map Boss is occupied by The Constrictor.","","",-930938550,""
1568,"MissionTrackMapElderGuardian4","Map Boss is occupied by The Purifier.","","",-1257621193,""
1569,"MissionTrackMapLimitedPortals","Don't die or leave Kirac's Map.","","",453955815,""
1570,"MissionTrackFishQuestRare","Catch {0} Rare Fish.","","",-568854311,""
1571,"MissionTrackFishQuestExotic","Catch {0} Exotic Fish.","","",1833951321,""
1572,"MissionTrackFishQuestRedHerring","Catch {0} Red Herrings.","","",1082256890,""
1573,"MissionTrackFishQuestUniqueBoots","Fish up a pair of Rainbowstride boots.","","",1353477571,""
1574,"MissionTrackAbandoned","Mission failed. You abandoned the mission.","","",1291285447,""
1575,"RampageDisplayKills","kills","","",-1603258286,""
1576,"TelemetryLatency","Latency (ms)","","",2094068770,""
1577,"TelemetryFPS","FPS","","",-1393528155,""
1578,"TelemetryFrameTime","Frame Time (ms)","","",-1459128341,""
1579,"TelemetryServerFrameTime","Server Frame Time (ms)","","",1415969697,""
1580,"FriendContextMenuSpectatePvP","Spectate","","",2014932152,""
1581,"WorldPanelHideoutPinInactiveHover","Your Hideout","","",-487281763,""
1582,"ItemPopupFavourCost","Favour cost:","","",1049774340,""
1583,"BuyWindowFavour","Favour:","","",-113375415,""
1584,"BuyWindowConfirmDoodadPurchaseTitle","Buy Decoration","","",-1089807360,""
1585,"BuyWindowConfirmDoodadPurchaseText","Are you sure you want to buy {0}?","","",-96592603,""
1586,"QuestRewardWindowConfirmTakeTitle","Take Reward","","",-184904716,""
1587,"QuestRewardWindowConfirmTakeText","Are you sure you want to take {0} as your reward?","","",-1132357781,""
1588,"ClientInstanceRestrictionMessage","You may only run up to two copies of Path of Exile at one time","","",-2072725517,""
1589,"CommandLineOptionNoPack","Do not load content from a pack file and create any patched content on the real file system","","",1232290942,""
1590,"CommandLineOptionOnlyGenerated","Only patches generated files from the patching server","","",-383799500,""
1591,"CommandLineOptionNoPatch","Do not attempt to patch","","",-2051235750,""
1592,"CommandLineOptionNoPreload","Do not preload art assets on startup","","",684884056,""
1593,"CommandLineOptionLoginPort","The login server port","","",-1393345731,""
1594,"CommandLineOptionPatchingServer","The patching server that should be patched from","","",1409219088,""
1595,"CommandLineOptionPatchingAuth","Override basic auth used for for patching content","","",-1580357781,""
1596,"CommandLineOptionPrevProcId","Before running wait for this process id to exit.","","",339222163,""
1597,"CommandLineOptionRequireLaunch","Require that the user press the launch button in the patcher before entering game","","",1293917295,""
1598,"CommandLineOptionFail","Fail horribly","","",-1867292049,""
1599,"CommandLineOptionFailMessage","Successfully failing","","",1777785894,""
1600,"CommandLineOptionGarbageGenerations","The number of generations to keep around when running garbage collection","","",483291906,""
1601,"CommandLineOptionNoSound","Disables the creation of the audio device","","",440923521,""
1602,"CommandLineOptionSoftwareAudio","Forces use of generic software audio device","","",288336651,""
1603,"CommandLineOptionLanguage","The language data subdirectory","","",-1902655410,""
1604,"CommandLineOptionMovieDirectory","Changes the place that movies are saved to.","","",-382956114,""
1605,"CommandLineOptionUseDefaults","Will always use default settings set in the settings.","","",-419335543,""
1606,"CommandLineOptionLogTerrainGeneration","Writes text logs during terrain generation.","","",-1415671035,""
1607,"CommandLineOptionTestingMaster","The testing client that should be connected to send status messages.","","",-1300896981,""
1608,"CommandLineOptionEnableReportForRevision","Enables reporting information with the specified revision number.","","",568831054,""
1609,"ErrorCommandLineFormat","Command Line format error.","","",465250487,""
1610,"ErrorPatchingTimeout","Timed out waiting for patching process to exit.","","",1310876581,""
1611,"ErrorContentFileCorrupt","Content.ggpk is not a pack file.","","",1013989199,""
1612,"ErrorContentFileIncorrectVersion","Content.ggpk is an unsupported version. Delete the pack file and redownload the assets.","","",1861789971,""
1613,"ErrorContentFileUnableToOpen","Unable to open Content.ggpk. You might have another copy of the game already running.","","",298717369,""
1614,"ErrorFailedToInitialise","Failed to initialise.","","",1514322591,""
1615,"ErrorFailedToInitialiseRendererSubsystem","Failed to initialise renderer subsystem.","","",779451928,""
1616,"ErrorDXUTCreateDeviceFailed","DXUTCreateDevice failed.","","",-2018832814,""
1617,"ErrorNoLoginTokenSpecified","No login token specified.","","",170244637,""
1618,"ErrorGarbageGenerationLessThan1","Must set a garbage generations to 1 or higher.","","",-1758424026,""
1619,"ErrorLoadingShader","Error loading shader: {0}","","",-2031410614,""
1620,"WorldPanelHideoutPinActiveHover","Click to travel to your Hideout","Select to travel to your Hideout","",-1149333004,""
1621,"NPCWindowDismissMasterConfirmationTitle","Dismiss Master","","",-1814732586,""
1622,"NPCWindowDismissMasterConfirmationText","When you dismiss a Master they lose all reputation for their current level.\nAre you sure you want to dismiss the Master?","","",-1072315453,""
1623,"NPCWindowDismissNPCConfirmationTitle","Dismiss {0}","","",-1733643063,""
1624,"NPCWindowDismissNPCConfirmationText","Are you sure you want to dismiss {0}?","","",1280743034,""
1625,"ItemErrorNoCraftedMods","There are no crafted Mods on this item.","","",-1024857225,""
1626,"PlayerContextMenuVisitHideout","Visit Hideout","","",672255920,""
1627,"HideoutStashPanelFriendsCanVisit","Allow friends to visit your Hideout","","",571851695,""
1628,"HideoutStashPanelGuildCanVisit","Allow guild members to visit your Hideout","","",706196958,""
1629,"HideoutStashPanelLockPortals","Prevent others from using your Map Portals","","",-725489339,""
1630,"ItemErrorHasCraftedMod","This item already has a crafted Mod.","","",1891996215,""
1631,"ItemErrorHasVeiledMod","This item already has a veiled Mod.","","",1144017972,""
1632,"BuyWindowInsufficientFavourWarning","You don't have enough favour.","","",-785203225,""
1633,"BuyWindowInsufficientCurrencyWarning","You don't have enough currency.","","",-681363517,""
1634,"HideoutStashPanelPartyCanVisit","Allow party members to visit your Hideout","","",-1781785744,""
1635,"TooManyMastersForNewHideout","This Hideout would be too small to house all\r\nyour current Masters. Dismiss some from your\r\nexisting Hideout first.","","",1759620877,""
1636,"TooManyMastersInCurrentHideout","Your Hideout is currently full. Dismiss a\r\nMaster from your current Hideout first.","","",1914252179,""
1637,"StrDexIntMissionGoalObject","Lodestone","","",-1007120998,""
1638,"StrDexIntMissionTimeObject","Standing Stone","","",1604941165,""
1639,"CraftingWindowCanBeAppliedTo","Can be applied to:","","",-1312361647,""
1640,"CraftingWindowFreeOption","Your first time using this crafting option is free.","","",1561199319,""
1641,"HUDHideoutEditingBannerText","Editing","","",-1262680189,""
