"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
261,5058,3891,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
262,4994,3893,60,0,40,"[9,25,13,7,36,14,15,2,18]","","","","","","","",1,1,"",""
263,5230,3903,40,0,60,"[2,33,11,16]","","","Supports any skill that hits enemies.",13107,"","","",1,1,"",""
264,5057,3912,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
265,5231,3920,0,0,100,"[11,25,3,8,4,28]","","","","","","","",1,1,"",""
266,5232,3923,0,60,40,"[47,10,25,1,8,4,28]","","","","","","","",1,1,"",""
267,5233,3926,60,0,40,"[9,25,0,8,4,28]","","","","","","","",1,1,"",""
268,5234,4896,0,40,60,"[11,25,2,8,4,28]","","","","","","","",1,1,"",""
269,5235,3965,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",13070,"","","",1,1,456,""
270,5236,3967,60,0,40,"[9,25,13,14,1,40,7]","","","","","","","",1,1,"",""
271,5237,3983,60,40,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
272,5238,4033,100,0,0,"[27,9,25,14,15,0,13,26,7]","","","","",8922,"","",1,1,"",""
273,5241,4121,0,0,100,"[11,25,4,22,15,0,35,37]","","","","","","","",1,1,"",""
274,5243,4160,60,0,40,"[13,9,25,7,36]","","","","","","","",1,1,"",""
275,5244,4161,100,0,0,"[13,9,16,7]","","","Supports melee attack skills that are not triggered.",13136,"","","",1,1,"",""
276,5242,4179,0,100,0,"[10,25,13,5,7,36,1]","","","","","","","",1,1,"",""
277,5245,4227,0,100,0,"[1,10,16]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",13040,"","","",1,1,"",""
278,5246,4228,0,100,0,"[1,10,16]","","","Supports any skill that deals damage.",13049,"","","",1,1,"",""
279,5247,4229,0,0,100,"[2,11,16,15]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",13047,"","","",1,1,"",""
280,5248,4231,0,0,100,"[11,25,4,14,0,5,18]","","","","","","","",1,1,"",""
281,5249,4271,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",13108,"","","",1,1,"",""
282,5251,4290,40,60,0,"[10,25,13,7,36,2,1,0,5,14,18,45]","","","","","","","",1,1,"",""
283,5250,4297,0,60,40,"[20,10,25,4,14,1]","","","","","","","",1,1,"",""
284,5253,4385,0,100,0,"[0,10,25,13,14,5,6]","","","","","","","",1,1,"",""
285,5252,4403,0,100,0,"[2,10,25,13,5,14,6]","","","","","","","",1,1,"",""
286,5256,4409,0,0,40,"[11,25,4,5,14,15]","","","","","","","",1,1,"",""
287,5254,4411,0,100,0,"[47,10,25,4,14,33,15]","","","","","","","",1,1,"",""
288,5257,4423,0,100,0,"[47,10,25,4,14,15,33]",5259,"","","","","","",1,1,"",""
289,5259,7558,0,100,0,"[47,10,25,24,4,14,15,33]","",1,"","",4423,"","",1,1,"",""
290,5258,5205,0,100,0,"[47,10,25,4,14,15,33]","","","","","","","",1,1,"",""
291,5260,4445,0,0,100,"[11,25,4,14,15,1,44]","","","","","","","",1,1,"",""
292,5255,4285,0,100,0,"[10,25,13,5,19,6]","","","","","","","",1,1,"",""
293,5261,4473,0,0,100,"[2,11,25,4,15,14,18,44]","","","","","","","",1,1,"",""
294,5262,4515,60,40,0,"[9,25,8,4,28,33]","","","","","","","",1,1,"",""
295,5263,4546,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
296,5265,4549,100,0,0,"[9,25,13,14,15,40,7]",5323,"","","","","","",1,1,"",""
297,5264,4576,0,100,0,"[47,10,16]","","","Supports any skill that hits enemies.",13109,"","","",1,1,"",""
298,5266,4578,0,40,60,"[11,25,4,14,15,3]","","","","","","","",1,1,"",""
299,5267,4581,0,0,100,"[11,25,4,14,15,3,30]","","","","","","","",1,1,"",""
300,5268,4844,0,0,100,"[11,25,4,3,14,30,15]",5324,"","","","","","",1,1,"",""
301,5269,4589,0,40,60,"[11,25,4,5,15,3,14]","","","","","","","",1,1,"",""
302,5273,4601,0,100,0,"[10,25,4,5]","","","","","","","",1,1,"",""
303,5270,4609,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",13110,"","","",1,1,452,""
304,5271,4610,0,0,100,"[4,47,11,16]","","","Supports attack skills, or spell skills that deal damage.",13138,"","","",1,1,458,""
305,5272,4611,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",13111,"","","",1,1,451,""
306,5274,4618,0,60,40,"[20,10,16]","","","Supports traps skills, making them throw extra traps randomly around the targeted location.",13112,"","","",1,1,"",""
307,5278,4619,100,0,0,"[9,25,13,19,7,36]","","","","","","","",1,1,"",""
308,5279,4911,100,0,0,"[9,25,13,19,14,7]","","","","","","","",1,1,"",""
309,5280,4912,100,0,0,"[9,25,13,19,14,40,7]",5327,"","","","","","",1,1,"",""
310,5275,8930,100,0,0,"[9,25,13,14,40,7]","","","","","","","",1,1,"",""
311,5276,4787,0,0,100,"[11,25,4,5,1]","","","","","","","",1,1,"",""
312,5277,4814,0,0,100,"[11,25,4,14,1,15,38]","","","","","","","",1,1,"",""
313,5281,4842,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",13113,"","","",1,1,460,""
314,5282,4843,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",13114,"","","",1,1,"",""
315,5283,4855,0,100,0,"[20,10,16]","","","Supports skills which throw traps.",13115,"","","",1,1,"",""
316,5441,4921,0,0,100,"[11,25,4,14]","","","","","","","",1,1,"",""
317,5302,4924,0,0,100,"[8,11,25,4,14,18,3,38]","","","","","","","",1,1,"",""
318,5284,5016,0,0,100,"[11,25,4,0,15,30]","","","","","","","",1,1,"",""
319,5285,5374,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",13116,5376,"","",1,1,457,""
320,5286,5491,33,33,33,[16],"","","","","","","",1,1,"",""
321,5055,5495,0,0,100,"[11,25,4,8,15,30]","","","","","",10266,"",1,1,"",""
322,5287,5761,40,0,60,"[0,11,16,14]","","","Supports any skill that hits enemies.",13117,"","","",1,1,"",""
323,5288,5762,100,0,0,"[13,33,9,16]","","","Supports attack skills. Cannot support skills that create minions.",13118,"","","",1,1,"",""
324,5289,5764,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",13048,"","","",1,1,"",""
325,5290,5765,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",13119,"","","",1,1,448,""
326,5291,6185,50,50,0,"[9,16]","","","","","","","",1,1,"",""
327,5292,6229,0,40,60,"[3,11,16]","","","Supports any skill that hits enemies.",13120,"","","",1,1,"",""
328,5293,6230,0,0,100,"[11,16,15]","","","Supports any skill that deals damage or has a duration.",13121,"","","",1,1,"",""
329,5294,6231,0,100,0,"[10,16]","","","Supports any skill that hits enemies.",13059,"","","",1,1,"",""
330,5295,6232,100,0,0,"[13,33,9,16]","","","Supports attack skills, or other skills that can maim enemies.",13122,"","","",1,1,"",""
331,5296,6234,40,0,60,"[0,11,16]","","","Supports any skill that hits enemies.",13123,"","","",1,1,"",""
332,5297,6235,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",13124,"","","",1,1,466,""
333,5298,6236,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",13125,"","","",1,1,435,""
334,5299,6632,100,0,0,"[40,9,16,7,13,36]","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.",13126,"","","",1,1,"",""
335,5300,6633,40,60,0,"[10,16]","","","Supports any skill that hits enemies.",13127,"","","",1,1,"",""
336,5301,6634,0,0,100,"[46,11,16,4,15]","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.",13128,"","","",1,1,"",""
337,5304,6946,100,0,0,"[9,25,13,14,0,7]","","","","","","","",1,1,"",""
338,5305,6948,0,60,40,"[10,25,4,14,0,15,5]","","","","","","","",1,1,"",""
339,5306,7004,0,40,60,"[11,25,22,4,14,0,35]","","","","","","","",1,1,"",""
340,5307,7038,40,60,0,"[25,4,5,30,14]","","","","","","","",1,1,"",""
341,5308,7097,100,0,0,"[0,9,25,13,14,40,7]","","","","","","","",1,1,"",""
342,5309,7148,0,0,100,"[11,16,30,15]","","","Supports any channelling skill, protecting you from damage while you channel it.  Cannot support skills used by totems. Cannot modify the skills of minions.",13144,"","","",1,1,"",""
343,5310,7149,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",13145,"","","",1,1,"",""
344,5311,7151,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13147,"","","",1,1,464,""
345,5312,7153,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",13148,"","","",1,1,434,""
346,5313,7155,0,0,100,"[11,16,8]","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.",13149,"","","",1,1,"",""
347,5314,7185,0,100,0,"[6,13,10,16,15]","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.",13150,"","","",1,1,"",""
348,5315,1000,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
349,5316,7521,33,33,34,"[29,25]","","","","","","","",1,1,"",""
350,5317,7533,0,60,40,"[20,10,25,4,14,0,33]","","","","","","","",1,1,"",""
351,5318,7540,0,40,60,"[20,11,25,4,15,14,1]","","","","","","","",1,1,"",""
352,5319,7534,0,60,40,"[20,10,25,4,15,14,0]","","","","","","","",1,1,"",""
353,5320,7537,0,40,60,"[20,47,11,25,4,15,14,2]","","","","","","","",1,1,"",""
354,5321,7542,0,60,40,"[20,10,25,4,15,14,33]","","","","","","","",1,1,"",""
355,5322,7551,0,0,100,"[11,25,24,4,15,8]","",1,"","",2810,"","",1,1,"",""
356,5323,7654,100,0,0,"[9,25,24,13,14,15,40,7]","",1,"","",4549,"","",1,1,"",""
357,5324,7557,0,0,100,"[11,25,24,4,3,14,15,38,30]","",1,"","",4844,"","",1,1,"",""
358,5325,7570,0,60,40,"[47,10,16,20]","","","Supports skills which throw traps.",13151,"","","",1,1,"",""
359,5326,8435,0,40,60,"[47,11,16,21]","","","Supports skills which throw mines.",13169,"","","",1,1,"",""
360,5327,7614,100,0,0,"[9,25,24,13,19,14,7,40]","",1,"","",4912,"","",1,1,"",""
361,5328,7655,60,0,40,"[0,9,25,13,14,22,15,40,7]","","","","","","","",1,1,"",""
362,5329,7657,60,0,40,"[2,9,25,13,14,15,7,36,12]","","","","","","","",1,1,"",""
363,5330,7764,0,100,0,"[10,25,13,5,30,3,6]","","","","","","","",1,1,"",""
364,5331,7771,0,100,0,"[10,25,13,14,3,15,5,6]","","","","","","","",1,1,"",""
365,5332,7777,40,0,60,"[11,25,8,4]","","","","","","","",1,1,"",""
366,5333,7874,0,100,0,"[3,33,13,10,16,15]","","","Supports attack skills.",13152,"","","",1,1,"",""
367,5334,7904,0,40,60,"[1,11,16]","","","Supports any skill that can chill enemies or create chilling areas.",13153,"","","",1,1,"",""
368,5335,7929,0,0,100,"[1,11,25,4,30,14,15,5,44]","","","","","","","",1,1,"",""
369,5336,7939,60,40,0,"[9,25,13,14,33,7]","","","","","","","",1,1,"",""
370,5337,7940,40,60,0,"[10,25,13,5,33]","","","","","","","",1,1,"",""
371,5338,7942,0,0,100,"[2,11,25,4,14,18,15,32]","","","","","","","",1,1,"",""
372,5339,7946,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
373,5340,7947,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
374,5341,7958,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
375,5342,7960,60,0,40,"[19,9,16]","","","Supports skills which summon totems.",13154,"","","",1,1,"",""
376,5343,7984,40,0,60,"[11,25,4,14,0,15,32]","","","","","","","",1,1,"",""
377,5344,7986,40,0,60,"[32,11,25,4]","","","","","","","",1,1,"",""
378,5345,8130,40,0,60,"[0,11,25,4,14,15,33]","","","","","","","",1,1,"",""
379,5346,8136,0,0,100,"[3,11,25,4,14,15,5]","","","","","","","",1,1,"",""
380,5347,8165,0,0,100,"[3,26,11,25,4,14,15,42]","","","","",8166,"","",1,1,"",""
381,5351,8170,0,0,100,"[11,16]","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.",13155,"","","",1,1,"",""
382,5350,8167,40,0,60,"[0,2,11,25,4,14,15,33]","","","","","","","",1,1,"",""
383,5352,8171,0,0,100,"[12,47,11,25,4,14]","","","","","","","",1,1,"",""
384,5349,8173,40,0,60,"[2,11,25,4,14,30,33]","","","","","","","",1,1,"",""
385,5354,8175,0,40,60,"[12,11,25,4,14]","","","","","","","",1,1,"",""
386,5353,8177,0,0,100,"[11,16]","","","","","","","",1,1,"",""
387,5355,8221,0,0,100,"[14,4,11,16]","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.",13156,"","","",1,1,"",""
388,5356,8222,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13157,"","","",1,1,467,""
389,5357,8241,100,0,0,"[9,25,4,15,34]","","","","","","","",1,1,"",""
390,5358,8399,0,0,100,"[11,25,4,15,34,8]","","","","","","","",1,1,"",""
391,5359,8244,0,100,0,"[10,25,4,22,35,37]","","","","","","","",1,1,"",""
392,5360,8248,0,100,0,"[9,25,13,15,14,7,6]","","","","","","","",1,1,"",""
393,5361,8249,0,0,100,"[26,10,25,8,4,15]","","","","",8250,"","",1,1,"",""
394,5362,8251,60,40,0,"[9,25,13,14,15,7]","","","","","","","",1,1,"",""
395,5363,8253,60,40,0,"[29,9,25,4,41]","","","","","","","",1,1,"",""
396,5364,8255,100,0,0,"[9,25,4]","","","","","","","",1,1,"",""
397,5365,8256,60,40,0,"[33,9,25,13,14,40,7]","","","","","","","",1,1,"",""
398,5366,8258,100,0,0,"[9,25,13,14,22,7]","","","","","","","",1,1,"",""
399,5367,8261,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
400,5368,8263,40,60,0,"[10,16,7,13,15]","","","Supports melee attack skills. Cannot support skills which create minions.",13161,"","","",1,1,"",""
401,5369,8264,100,0,0,"[9,16,7,13,25,14]","","","Supports melee attack skills. Cannot support Triggered attacks, skills used by Totems, or skills which create minions.",13162,8265,"","",1,1,"",""
402,5370,8268,0,0,100,"[11,25,4,22,15,1,35,37,14]","","","","","","","",1,1,"",""
403,5371,8225,0,75,0,"[12,47,10,25,4,14]","","","","","","","",1,1,"",""
404,5372,8286,60,40,0,"[9,25,4,12,14,41]","","","","","","","",1,1,"",""
405,5373,8287,40,60,0,"[13,33,10,16]","","","Supports attack skills.",13158,"","","",1,1,"",""
406,5374,8288,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
407,5375,8289,100,0,0,"[9,25,4,14,12,33]","","","","","","","",1,1,"",""
408,5376,8317,100,0,0,"[14,9,16,7,13]","","","Supports melee attack skills.",13159,"","","",1,1,"",""
409,5377,8352,100,0,0,"[9,16,7,13]","","","Supports melee attack skills. Minions cannot gain rage.",13160,"","","",1,1,"",""
410,5378,8392,0,60,40,"[47,10,25,13,5,3]","","","","","","","",1,1,"",""
411,5379,8394,0,0,100,"[11,25,33,8,4,28]","","","","","","","",1,1,"",""
412,5380,8397,0,60,40,"[10,25,35,14,3,22,37,4,15]","","","","","","","",1,1,"",""
413,5381,8398,0,100,0,"[10,25,4,3,14]","","","","","","","",1,1,"",""
414,5382,8400,0,0,100,"[11,16,8,15]","","","Supports skills which create Minions.",13163,"","","",1,1,"",""
415,5383,8401,0,0,100,"[11,16,8,25,4,15]","","","Supports skills which create Minions.",13165,8402,"","",1,1,"",""
416,5384,8403,0,60,40,"[10,25,13,7,36,22]","","","","","","","",1,1,"",""
417,5385,8405,0,60,40,"[13,47,10,16]","","","Supports attack skills. Cannot support skills which create minions.",13166,"","","",1,1,"",""
418,5386,8406,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13164,"","","",1,1,"",""
419,5440,8407,0,60,40,"[10,25,13,22,5]","","","","","","","",1,1,"",""
420,5387,8409,0,40,60,"[21,11,25,4,14,2,12,38]","","","","","","","",1,1,"",""
421,5388,8411,0,40,60,"[20,21,11,25,4,8,1,2,14,12]","","","","","","","",1,1,"",""
422,5389,8428,0,40,60,"[21,11,16,14,12]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.",13055,"","","",1,1,"",""
423,5433,8429,40,0,60,"[0,14,11,16,8]","","","Supports skills which create Minions.",13167,"","","",1,1,"",""
424,5390,8431,0,60,40,"[10,25,13,7,36,14,15,3]","","","","","","","",1,1,"",""
425,5391,8432,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
426,5392,8436,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",13168,"","","",1,1,"",""
427,5393,8445,0,100,0,"[10,25,13,5,19,33,6]","","","","","","","",1,1,"",""
428,5394,8446,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",13130,"","","",1,1,444,""
429,5395,8448,0,100,0,"[6,13,10,16,5]","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.",13129,"","","",1,1,"",""
430,5396,8449,0,100,0,"[10,25,13,5,14,6]","","","","","","","",1,1,"",""
431,5397,8454,0,100,0,"[10,25,13,19,14,0,5,6]","","","","","","","",1,1,"",""
432,5000,7944,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",13146,"","","",1,1,"",""
433,5398,8456,100,0,0,"[0,33,9,16]","","","Supports any skill that hits enemies.",13170,"","","",1,1,"",33
434,5399,8457,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",13171,"","","",1,1,"",345
435,5400,8458,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",13172,"","","",1,1,"",333
436,5401,8459,60,0,40,"[0,9,16]","","","Supports any skill that hits enemies, or can deal burning damage directly.",13173,"","","",1,1,"",191
437,5402,8460,60,0,40,"[13,9,16]","","","Supports attack skills.",13174,"","","",1,1,"",112
438,5403,8461,100,0,0,"[0,9,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.",13175,"","","",1,1,"",171
439,5404,8462,60,0,40,"[9,16,12]","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems.",13176,"","","",1,1,"",244
440,5405,8463,100,0,0,"[7,33,9,16,13]","","","Supports melee attack skills.",13177,"","","",1,1,"",82
441,5406,8464,100,0,0,"[9,16,7,13,36,14]","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.",13178,"","","",1,1,"",188
442,5407,8465,60,40,0,"[13,7,9,16]","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.",13179,"","","",1,1,"",186
443,5408,8466,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies.",13180,"","","",1,1,"",38
444,5409,8467,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",13181,"","","",1,1,"",428
445,5410,8468,0,60,40,"[47,10,16,4,26]","","","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13182,8469,"","",1,1,"",196
446,5411,8470,0,100,0,"[10,16,18,5]","","","Supports projectile skills, and any other skills that chain.",13183,"","","",1,1,"",175
447,5412,8471,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.",13184,"","","",1,1,"",172
448,5413,8472,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",13185,"","","",1,1,"",325
449,5414,8473,0,100,0,"[10,16,5]","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.",13186,"","","",1,1,"",177
450,5415,8474,0,100,0,"[10,16,5]","","","Supports projectile skills.",13187,"","","",1,1,"",35
451,5416,8475,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",13188,"","","",1,1,"",305
452,5417,8476,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",13189,"","","",1,1,"",303
453,5418,8477,0,100,0,"[5,13,33,3,10,16]","","","Supports projectile attack skills.",13190,"","","",1,1,"",229
454,5419,8478,0,0,100,"[3,11,16]","","","Supports any skill that hits enemies.",13191,"","","",1,1,"",61
455,5420,8479,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies.",13192,"","","",1,1,"",41
456,5421,8480,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",13193,"","","",1,1,"",269
457,5422,8481,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",13194,8482,"","",1,1,"",319
458,5423,8483,0,0,100,"[4,47,11,16]","","","Supports attack skills, or spell skills that deal damage.",13195,"","","",1,1,"",304
459,5424,8484,0,0,100,"[11,16,42,26]","","","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.",13196,8485,"","",1,1,"",193
460,5425,8486,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",13197,"","","",1,1,"",313
461,5426,8487,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect.",13198,"","","",1,1,"",40
462,5427,8488,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.",13199,"","","",1,1,"",173
463,5428,8489,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13200,"","","",1,1,"",106
464,5429,8490,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13201,"","","",1,1,"",344
465,5430,8491,0,0,100,"[4,11,16]","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, or skills with a reservation.",13202,"","","",1,1,"",187
466,5431,8492,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",13203,"","","",1,1,"",332
467,5432,8493,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13204,"","","",1,1,"",388
468,5436,8695,0,0,100,"[11,25,4,15,34,2,46]","","","","","","","",1,1,"",""
469,5434,8696,0,100,0,"[10,25,4,15]","","","","","","","",1,1,"",""
470,5348,8697,0,0,100,"[11,25,4,14,30,2,15,46]","","","","",8698,"","",1,1,"",""
471,5437,8699,0,0,100,"[11,25,13,5]","","","","","","","",1,1,"",""
472,5438,8700,0,100,0,"[10,25,4,14,33]","","","","","","","",1,1,"",""
473,5439,8702,40,60,0,"[10,25,13,14,22,30,33,7]","","","","","","","",1,1,"",""
474,5435,8704,0,0,100,"[26,11,25,4]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8703,"","Spellslinger Support",1,1,"",""
475,5442,8705,0,0,100,"[2,46,11,16,4]","","","Supports spell skills that deal damage with hits and have no reservation. Cannot support arcane skills, Vaal skills, or skills used by totems, traps or mines. Cannot modify the skills of minions.",13206,"","","",1,1,"",""
476,5443,8845,0,60,40,"[10,16]","","","Supports skills with cooldowns.\nCannot support triggered skills.",13205,"","","",1,1,"",""
477,5445,8918,0,0,100,"[26,11,25,4,15,32]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8917,"","Arcanist Brand Support",1,"","",""
478,5446,7467,100,0,0,"[27,9,25,14,15,33]","","","","","","","",1,1,"",""
479,5239,8920,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
480,5447,8921,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
481,5448,8923,40,0,60,"[11,25,4,14,33,2,15,32]","","","","","","","",1,1,"",""
482,5449,8924,0,0,100,"[11,25,4,14,1,15,32]","","","","","","","",1,1,"",""
483,5450,8925,100,0,0,"[9,25,13,14,40,15,7]","","","","","","","",1,1,"",""
484,5451,8926,100,0,0,"[27,9,25,14,15]","","","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","",8927,"","General's Cry Support",1,"","",""
485,5444,8932,100,0,0,"[40,13,7,14,9,16]","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.",13208,"","","",1,1,"",""
486,5452,8938,0,0,100,"[32,11,16]","","","Supports skills which create brands.",13209,"","","",1,1,"",""
487,5453,8947,100,0,0,"[27,9,16]","","","Supports warcry skills.",13207,"","","",1,1,"",""
488,5454,9080,0,0,100,"[11,25,4,14,0,5]","","","","","","","",1,1,"",""
489,5455,9084,0,0,100,"[11,25,4,14,15,33,3,44]","","","","","","","",1,1,"",""
490,5456,9086,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
491,5457,9088,0,40,60,"[47,11,25,4,14,15,1]","","","","","","","",1,1,"",""
492,5458,9089,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
493,5459,9090,0,0,100,"[11,25,4,14,15,2,46]","","","","","","","",1,1,"",""
494,5460,9091,0,0,100,"[11,25,4,14,15,0]","","","","","","","",1,1,"",""
495,5461,9100,0,0,100,"[11,16,42,25,4,14,3,26]","","","Supports hex curse skills, causing them to trigger Doom Blast when the hex ends. Cannot support curse skills which are triggered or applied as an aura.",13211,9102,"","","",1,"",""
