"rownum","Id","GMFile","AISFile","ModsKeys","CharacterLevel","bool"
188,"189","Metadata/Monsters/Grandmaster/2618045.30509505.gm","Metadata/Monsters/Grandmaster/2618045.30509505.ais","[8374,8367]",2,""
189,"190","Metadata/Monsters/Grandmaster/1301028.41292698.gm","Metadata/Monsters/Grandmaster/1301028.41292698.ais","[8374,8363,8367]",66,""
190,"191","Metadata/Monsters/Grandmaster/4609891.24306601.gm","Metadata/Monsters/Grandmaster/4609891.24306601.ais","[8374,8367,8370]",95,""
191,"192","Metadata/Monsters/Grandmaster/87287.30333762.gm","Metadata/Monsters/Grandmaster/87287.30333762.ais","[8374,8367]",37,""
192,"193","Metadata/Monsters/Grandmaster/1245703.48522393.gm","Metadata/Monsters/Grandmaster/1245703.48522393.ais",[8374],91,""
193,"194","Metadata/Monsters/Grandmaster/734099.41367454.gm","Metadata/Monsters/Grandmaster/734099.41367454.ais",[8374],87,""
194,"195","Metadata/Monsters/Grandmaster/762275.39648920.gm","Metadata/Monsters/Grandmaster/762275.39648920.ais",[8374],91,""
195,"196","Metadata/Monsters/Grandmaster/2835539.33441304.gm","Metadata/Monsters/Grandmaster/2835539.33441304.ais","[8374,8363,8367,8370]",77,""
196,"197","Metadata/Monsters/Grandmaster/494284.23618614.gm","Metadata/Monsters/Grandmaster/494284.23618614.ais","[8374,8367,8371]",60,""
197,"198","Metadata/Monsters/Grandmaster/496004.42248094.gm","Metadata/Monsters/Grandmaster/496004.42248094.ais",[8374],2,""
198,"199","Metadata/Monsters/Grandmaster/988183.42916833.gm","Metadata/Monsters/Grandmaster/988183.42916833.ais","[8374,8363,8367,8368]",64,""
199,"200","Metadata/Monsters/Grandmaster/872300.29682350.gm","Metadata/Monsters/Grandmaster/872300.29682350.ais","[8374,8367,8369,8371]",96,""
200,"201","Metadata/Monsters/Grandmaster/802535.31098285.gm","Metadata/Monsters/Grandmaster/802535.31098285.ais","[8374,8363,8367,8370]",51,""
201,"202","Metadata/Monsters/Grandmaster/11197.387353.gm","Metadata/Monsters/Grandmaster/11197.387353.ais","[8374,8367]",86,""
202,"203","Metadata/Monsters/Grandmaster/4787568.43017063.gm","Metadata/Monsters/Grandmaster/4787568.43017063.ais","[8374,8363,8367,8370]",69,""
203,"204","Metadata/Monsters/Grandmaster/314955.6224870.gm","Metadata/Monsters/Grandmaster/314955.6224870.ais","[8374,8908,8367,8370]",94,""
204,"205","Metadata/Monsters/Grandmaster/598017.20636282.gm","Metadata/Monsters/Grandmaster/598017.20636282.ais","[8374,8367]",92,""
205,"206","Metadata/Monsters/Grandmaster/3985819.43955964.gm","Metadata/Monsters/Grandmaster/3985819.43955964.ais",[8374],12,""
206,"207","Metadata/Monsters/Grandmaster/171326.35397091.gm","Metadata/Monsters/Grandmaster/171326.35397091.ais","[8374,8363,8367,8372]",85,""
207,"208","Metadata/Monsters/Grandmaster/526505.7263620.gm","Metadata/Monsters/Grandmaster/526505.7263620.ais","[8374,8908]",100,""
208,"209","Metadata/Monsters/Grandmaster/3090518.35716973.gm","Metadata/Monsters/Grandmaster/3090518.35716973.ais","[8374,8367,8370]",92,""
209,"210","Metadata/Monsters/Grandmaster/4614474.30756984.gm","Metadata/Monsters/Grandmaster/4614474.30756984.ais","[8374,8367]",20,""
210,"211","Metadata/Monsters/Grandmaster/63211.35947081.gm","Metadata/Monsters/Grandmaster/63211.35947081.ais","[8374,8367,8370]",50,""
211,"212","Metadata/Monsters/Grandmaster/720328.41529408.gm","Metadata/Monsters/Grandmaster/720328.41529408.ais","[8374,8367,8370]",93,""
212,"213","Metadata/Monsters/Grandmaster/724328.37964808.gm","Metadata/Monsters/Grandmaster/724328.37964808.ais","[8374,8363,8367,8370]",91,""
213,"214","Metadata/Monsters/Grandmaster/4125687.26824952.gm","Metadata/Monsters/Grandmaster/4125687.26824952.ais","[8374,8363,8370]",90,""
214,"215","Metadata/Monsters/Grandmaster/436060.30805355.gm","Metadata/Monsters/Grandmaster/436060.30805355.ais","[8374,8363,8367]",70,""
215,"216","Metadata/Monsters/Grandmaster/5597024.33179329.gm","Metadata/Monsters/Grandmaster/5597024.33179329.ais","[8374,8367,8370]",85,""
216,"217","Metadata/Monsters/Grandmaster/1271430.31251285.gm","Metadata/Monsters/Grandmaster/1271430.31251285.ais","[8374,8367]",43,""
217,"218","Metadata/Monsters/Grandmaster/2882975.31114705.gm","Metadata/Monsters/Grandmaster/2882975.31114705.ais",[8374],47,""
218,"219","Metadata/Monsters/Grandmaster/457802.30639577.gm","Metadata/Monsters/Grandmaster/457802.30639577.ais","[8374,8363,8367,8370]",85,""
219,"220","Metadata/Monsters/Grandmaster/3053540.22365330.gm","Metadata/Monsters/Grandmaster/3053540.22365330.ais","[8374,8367,8370]",88,""
220,"221","Metadata/Monsters/Grandmaster/588294.1470834.gm","Metadata/Monsters/Grandmaster/588294.1470834.ais","[8374,6381,6382,8367]",81,""
221,"222","Metadata/Monsters/Grandmaster/4060983.42505133.gm","Metadata/Monsters/Grandmaster/4060983.42505133.ais","[8374,8365,8367]",77,""
222,"223","Metadata/Monsters/Grandmaster/6287097.29998342.gm","Metadata/Monsters/Grandmaster/6287097.29998342.ais",[],100,""
223,"224","Metadata/Monsters/Grandmaster/327536.35445051.gm","Metadata/Monsters/Grandmaster/327536.35445051.ais","[8374,8367,8370]",86,""
224,"225","Metadata/Monsters/Grandmaster/1447010.28752000.gm","Metadata/Monsters/Grandmaster/1447010.28752000.ais","[8374,8367,8368]",97,""
225,"226","Metadata/Monsters/Grandmaster/686747.104999922.gm","Metadata/Monsters/Grandmaster/686747.104999922.ais",[],1,""
226,"227","Metadata/Monsters/Grandmaster/1368624.14729889.gm","Metadata/Monsters/Grandmaster/1368624.14729889.ais","[8374,8363,8367,8370]",86,""
227,"228","Metadata/Monsters/Grandmaster/1426543.33816528.gm","Metadata/Monsters/Grandmaster/1426543.33816528.ais","[8374,8367,8370]",79,""
228,"229","Metadata/Monsters/Grandmaster/1370399.37008274.gm","Metadata/Monsters/Grandmaster/1370399.37008274.ais","[8374,8367,8370]",78,""
229,"230","Metadata/Monsters/Grandmaster/2130088.46668218.gm","Metadata/Monsters/Grandmaster/2130088.46668218.ais",[8374],90,""
230,"231","Metadata/Monsters/Grandmaster/1951048.32866323.gm","Metadata/Monsters/Grandmaster/1951048.32866323.ais","[8374,8367,8370]",96,""
231,"232","Metadata/Monsters/Grandmaster/3487035.20090480.gm","Metadata/Monsters/Grandmaster/3487035.20090480.ais","[8374,8362,8367,8370]",94,""
232,"233","Metadata/Monsters/Grandmaster/1248635.6522235.gm","Metadata/Monsters/Grandmaster/1248635.6522235.ais","[8374,8363,8367,8370,8372]",90,""
233,"234","Metadata/Monsters/Grandmaster/7204429.37026464.gm","Metadata/Monsters/Grandmaster/7204429.37026464.ais","[8374,8363,8367]",41,""
234,"235","Metadata/Monsters/Grandmaster/113128.43444533.gm","Metadata/Monsters/Grandmaster/113128.43444533.ais","[8374,8363,8367,8370]",85,""
235,"236","Metadata/Monsters/Grandmaster/246207.35017722.gm","Metadata/Monsters/Grandmaster/246207.35017722.ais","[8374,8908]",90,""
236,"237","Metadata/Monsters/Grandmaster/2102421.49738176.gm","Metadata/Monsters/Grandmaster/2102421.49738176.ais",[8374],56,""
237,"238","Metadata/Monsters/Grandmaster/4928567.31319572.gm","Metadata/Monsters/Grandmaster/4928567.31319572.ais","[8374,8363,8908,8367]",43,""
238,"239","Metadata/Monsters/Grandmaster/7234949.37172399.gm","Metadata/Monsters/Grandmaster/7234949.37172399.ais","[8374,8363,8367]",13,""
239,"240","Metadata/Monsters/Grandmaster/92486.17903956.gm","Metadata/Monsters/Grandmaster/92486.17903956.ais","[8374,8363,8367,8372]",88,""
240,"241","Metadata/Monsters/Grandmaster/1961761.33048771.gm","Metadata/Monsters/Grandmaster/1961761.33048771.ais","[8374,8367,8370]",86,""
241,"242","Metadata/Monsters/Grandmaster/4027450.31274360.gm","Metadata/Monsters/Grandmaster/4027450.31274360.ais","[8374,8367,8370]",46,""
242,"243","Metadata/Monsters/Grandmaster/5261811.36333916.gm","Metadata/Monsters/Grandmaster/5261811.36333916.ais","[8374,8361,8367,8371]",78,""
243,"244","Metadata/Monsters/Grandmaster/7054394.36612114.gm","Metadata/Monsters/Grandmaster/7054394.36612114.ais","[8374,8367]",61,""
244,"245","Metadata/Monsters/Grandmaster/285033.29858023.gm","Metadata/Monsters/Grandmaster/285033.29858023.ais","[8374,8363,8367,8370]",68,""
245,"246","Metadata/Monsters/Grandmaster/465529.37346199.gm","Metadata/Monsters/Grandmaster/465529.37346199.ais","[8374,8367,8370]",61,""
246,"247","Metadata/Monsters/Grandmaster/761384.37351334.gm","Metadata/Monsters/Grandmaster/761384.37351334.ais","[8374,8367]",62,""
247,"248","Metadata/Monsters/Grandmaster/2176323.43546533.gm","Metadata/Monsters/Grandmaster/2176323.43546533.ais","[8374,8363,8367,8370,8372]",86,""
248,"249","Metadata/Monsters/Grandmaster/2245450.48036245.gm","Metadata/Monsters/Grandmaster/2245450.48036245.ais",[8374],2,""
249,"250","Metadata/Monsters/Grandmaster/3609582.30292087.gm","Metadata/Monsters/Grandmaster/3609582.30292087.ais","[8374,8363,8367,8370]",93,""
250,"251","Metadata/Monsters/Grandmaster/464131.36247891.gm","Metadata/Monsters/Grandmaster/464131.36247891.ais","[8374,8367]",65,""
251,"252","Metadata/Monsters/Grandmaster/26737.30691752.gm","Metadata/Monsters/Grandmaster/26737.30691752.ais","[8374,8367,8370]",90,""
252,"253","Metadata/Monsters/Grandmaster/6774052.32465572.gm","Metadata/Monsters/Grandmaster/6774052.32465572.ais","[8374,8367]",2,""
253,"254","Metadata/Monsters/Grandmaster/54808.44074778.gm","Metadata/Monsters/Grandmaster/54808.44074778.ais","[8374,8367,8370]",84,""
254,"255","Metadata/Monsters/Grandmaster/2810333.53121013.gm","Metadata/Monsters/Grandmaster/2810333.53121013.ais","[8374,8363]",91,""
255,"256","Metadata/Monsters/Grandmaster/395238.32075183.gm","Metadata/Monsters/Grandmaster/395238.32075183.ais",[],95,""
256,"257","Metadata/Monsters/Grandmaster/594827.30689182.gm","Metadata/Monsters/Grandmaster/594827.30689182.ais","[8374,8367]",84,""
257,"258","Metadata/Monsters/Grandmaster/3725270.28846830.gm","Metadata/Monsters/Grandmaster/3725270.28846830.ais","[8374,8363,8367,8370,8372]",90,""
258,"259","Metadata/Monsters/Grandmaster/24.36050779.gm","Metadata/Monsters/Grandmaster/24.36050779.ais","[8374,8363,8367,8370]",87,""
259,"260","Metadata/Monsters/Grandmaster/233734.1205869.gm","Metadata/Monsters/Grandmaster/233734.1205869.ais",[8374],90,""
260,"261","Metadata/Monsters/Grandmaster/432936.32180111.gm","Metadata/Monsters/Grandmaster/432936.32180111.ais","[8374,8363,8367,8370]",89,""
261,"262","Metadata/Monsters/Grandmaster/1889491.5828426.gm","Metadata/Monsters/Grandmaster/1889491.5828426.ais","[8374,8363,8367,8370,8372]",87,""
262,"263","Metadata/Monsters/Grandmaster/3972547.31643837.gm","Metadata/Monsters/Grandmaster/3972547.31643837.ais",[8374],1,""
263,"264","Metadata/Monsters/Grandmaster/4519401.34471326.gm","Metadata/Monsters/Grandmaster/4519401.34471326.ais",[8374],100,""
264,"265","Metadata/Monsters/Grandmaster/6872136.36846801.gm","Metadata/Monsters/Grandmaster/6872136.36846801.ais","[8374,8367]",71,""
265,"266","Metadata/Monsters/Grandmaster/2175093.44446388.gm","Metadata/Monsters/Grandmaster/2175093.44446388.ais","[8374,8367]",60,""
266,"267","Metadata/Monsters/Grandmaster/2862453.43586323.gm","Metadata/Monsters/Grandmaster/2862453.43586323.ais","[8374,8367,8370]",87,""
267,"268","Metadata/Monsters/Grandmaster/567878.38348808.gm","Metadata/Monsters/Grandmaster/567878.38348808.ais","[8374,8367,8370]",83,""
268,"269","Metadata/Monsters/Grandmaster/6395215.30729425.gm","Metadata/Monsters/Grandmaster/6395215.30729425.ais","[8374,8367,8370]",92,""
269,"270","Metadata/Monsters/Grandmaster/717201.35503131.gm","Metadata/Monsters/Grandmaster/717201.35503131.ais","[8374,8367,8370]",82,""
270,"271","Metadata/Monsters/Grandmaster/2114747.30286742.gm","Metadata/Monsters/Grandmaster/2114747.30286742.ais","[8374,8367]",88,""
271,"272","Metadata/Monsters/Grandmaster/3585948.37208638.gm","Metadata/Monsters/Grandmaster/3585948.37208638.ais","[8374,8363,8367,8370,8372]",93,""
272,"273","Metadata/Monsters/Grandmaster/413149.31558144.gm","Metadata/Monsters/Grandmaster/413149.31558144.ais","[8374,8363,8367,8370,8372]",87,""
273,"274","Metadata/Monsters/Grandmaster/6447797.31102797.gm","Metadata/Monsters/Grandmaster/6447797.31102797.ais","[8374,8367]",73,""
274,"275","Metadata/Monsters/Grandmaster/861526.35575056.gm","Metadata/Monsters/Grandmaster/861526.35575056.ais","[8374,8367,8370]",88,""
275,"276","Metadata/Monsters/Grandmaster/865658.19512423.gm","Metadata/Monsters/Grandmaster/865658.19512423.ais","[8374,8363,8367,8370]",97,""
276,"277","Metadata/Monsters/Grandmaster/4777368.39377638.gm","Metadata/Monsters/Grandmaster/4777368.39377638.ais",[8374],97,""
277,"278","Metadata/Monsters/Grandmaster/5082917.67437092.gm","Metadata/Monsters/Grandmaster/5082917.67437092.ais",[8908],80,""
278,"279","Metadata/Monsters/Grandmaster/798130.2348524.gm","Metadata/Monsters/Grandmaster/798130.2348524.ais","[8374,8367,8370]",89,""
279,"280","Metadata/Monsters/Grandmaster/959366.5453866.gm","Metadata/Monsters/Grandmaster/959366.5453866.ais","[8374,6381,6382,8367,8370]",80,""
280,"281","Metadata/Monsters/Grandmaster/8214143.44376448.gm","Metadata/Monsters/Grandmaster/8214143.44376448.ais","[8374,8367]",55,""
281,"282","Metadata/Monsters/Grandmaster/922793.44220928.gm","Metadata/Monsters/Grandmaster/922793.44220928.ais","[8374,8365,8908,8367]",87,""
282,"283","Metadata/Monsters/Grandmaster/202927.39167332.gm","Metadata/Monsters/Grandmaster/202927.39167332.ais",[8374],76,""
283,"284","Metadata/Monsters/Grandmaster/1295241.87661881.gm","Metadata/Monsters/Grandmaster/1295241.87661881.ais",[],95,""
284,"285","Metadata/Monsters/Grandmaster/5467426.26726551.gm","Metadata/Monsters/Grandmaster/5467426.26726551.ais","[8374,8367,8370]",94,""
285,"286","Metadata/Monsters/Grandmaster/4333624.21051224.gm","Metadata/Monsters/Grandmaster/4333624.21051224.ais","[8374,8908,8367,8370]",80,""
286,"287","Metadata/Monsters/Grandmaster/945413.44718658.gm","Metadata/Monsters/Grandmaster/945413.44718658.ais","[8374,8367]",37,""
287,"288","Metadata/Monsters/Grandmaster/956093.40759923.gm","Metadata/Monsters/Grandmaster/956093.40759923.ais","[8374,8367,8370]",90,""
288,"289","Metadata/Monsters/Grandmaster/487736.37021591.gm","Metadata/Monsters/Grandmaster/487736.37021591.ais","[8374,8367]",68,""
289,"290","Metadata/Monsters/Grandmaster/1718485.19420145.gm","Metadata/Monsters/Grandmaster/1718485.19420145.ais","[8374,8367,8370]",80,""
290,"291","Metadata/Monsters/Grandmaster/998301.37047041.gm","Metadata/Monsters/Grandmaster/998301.37047041.ais","[8374,8367,8370]",46,""
291,"292","Metadata/Monsters/Grandmaster/3124778.40372173.gm","Metadata/Monsters/Grandmaster/3124778.40372173.ais",[8374],90,""
292,"293","Metadata/Monsters/Grandmaster/488283.37710608.gm","Metadata/Monsters/Grandmaster/488283.37710608.ais","[8374,8367,8369]",94,""
293,"294","Metadata/Monsters/Grandmaster/712622.34687222.gm","Metadata/Monsters/Grandmaster/712622.34687222.ais",[8374],80,""
294,"295","Metadata/Monsters/Grandmaster/3127324.37333709.gm","Metadata/Monsters/Grandmaster/3127324.37333709.ais","[8374,8367,8370]",84,""
295,"296","Metadata/Monsters/Grandmaster/67320.32061390.gm","Metadata/Monsters/Grandmaster/67320.32061390.ais","[8374,8363,8367]",85,""
296,"297","Metadata/Monsters/Grandmaster/814917.27312167.gm","Metadata/Monsters/Grandmaster/814917.27312167.ais","[8374,8367,8370]",86,""
297,"298","Metadata/Monsters/Grandmaster/3133196.35050981.gm","Metadata/Monsters/Grandmaster/3133196.35050981.ais","[8374,8367,8370]",88,""
298,"299","Metadata/Monsters/Grandmaster/1063902.2406072.gm","Metadata/Monsters/Grandmaster/1063902.2406072.ais","[8374,8367,8370]",46,""
299,"300","Metadata/Monsters/Grandmaster/1080738.44722888.gm","Metadata/Monsters/Grandmaster/1080738.44722888.ais","[8374,8367,8370,8371]",85,""
300,"301","Metadata/Monsters/Grandmaster/757780.30518120.gm","Metadata/Monsters/Grandmaster/757780.30518120.ais","[8374,8367]",88,""
301,"302","Metadata/Monsters/Grandmaster/168103.43214293.gm","Metadata/Monsters/Grandmaster/168103.43214293.ais","[8374,8367]",72,""
302,"303","Metadata/Monsters/Grandmaster/203714.36550719.gm","Metadata/Monsters/Grandmaster/203714.36550719.ais","[8374,8365,8363,8367,8370,8372]",89,""
303,"304","Metadata/Monsters/Grandmaster/878118.45721608.gm","Metadata/Monsters/Grandmaster/878118.45721608.ais","[8374,8367,8370]",81,""
304,"305","Metadata/Monsters/Grandmaster/1156288.44732913.gm","Metadata/Monsters/Grandmaster/1156288.44732913.ais","[8374,8367,8370]",76,""
305,"306","Metadata/Monsters/Grandmaster/7049356.37128901.gm","Metadata/Monsters/Grandmaster/7049356.37128901.ais",[8370],79,""
306,"307","Metadata/Monsters/Grandmaster/732303.33320028.gm","Metadata/Monsters/Grandmaster/732303.33320028.ais","[8374,8367,8371]",79,""
307,"308","Metadata/Monsters/Grandmaster/161044.34201574.gm","Metadata/Monsters/Grandmaster/161044.34201574.ais","[8374,8367]",53,""
308,"309","Metadata/Monsters/Grandmaster/584166.32438246.gm","Metadata/Monsters/Grandmaster/584166.32438246.ais","[8374,8367,8372]",91,""
309,"310","Metadata/Monsters/Grandmaster/7244941.38749926.gm","Metadata/Monsters/Grandmaster/7244941.38749926.ais",[8374],92,""
310,"311","Metadata/Monsters/Grandmaster/3184647.28307567.gm","Metadata/Monsters/Grandmaster/3184647.28307567.ais","[8374,8367,8370,8372]",80,""
311,"312","Metadata/Monsters/Grandmaster/2185240.32756260.gm","Metadata/Monsters/Grandmaster/2185240.32756260.ais","[8374,8367,8370]",72,""
312,"313","Metadata/Monsters/Grandmaster/788596.38359936.gm","Metadata/Monsters/Grandmaster/788596.38359936.ais","[8374,8367]",25,""
313,"314","Metadata/Monsters/Grandmaster/435770.32947785.gm","Metadata/Monsters/Grandmaster/435770.32947785.ais",[],90,""
314,"315","Metadata/Monsters/Grandmaster/1742895.29441700.gm","Metadata/Monsters/Grandmaster/1742895.29441700.ais","[8374,8363,8367,8370]",92,""
315,"316","Metadata/Monsters/Grandmaster/3393385.30520900.gm","Metadata/Monsters/Grandmaster/3393385.30520900.ais","[8374,8363,8367,8371,8372]",100,""
316,"317","Metadata/Monsters/Grandmaster/4005692.31598232.gm","Metadata/Monsters/Grandmaster/4005692.31598232.ais","[8374,8363,8908,8367,8370]",85,""
317,"318","Metadata/Monsters/Grandmaster/4774415.21772135.gm","Metadata/Monsters/Grandmaster/4774415.21772135.ais","[8374,8367]",90,""
318,"319","Metadata/Monsters/Grandmaster/2053982.18330952.gm","Metadata/Monsters/Grandmaster/2053982.18330952.ais","[8374,8363,8367,8370]",91,""
319,"320","Metadata/Monsters/Grandmaster/573223.32473033.gm","Metadata/Monsters/Grandmaster/573223.32473033.ais","[8374,8367,8370]",100,""
320,"321","Metadata/Monsters/Grandmaster/5598486.36807856.gm","Metadata/Monsters/Grandmaster/5598486.36807856.ais","[8374,6381,6382,8367]",86,""
321,"322","Metadata/Monsters/Grandmaster/419897.26270722.gm","Metadata/Monsters/Grandmaster/419897.26270722.ais","[8374,8363,8367,8370,8372]",89,""
322,"323","Metadata/Monsters/Grandmaster/4282963.45147188.gm","Metadata/Monsters/Grandmaster/4282963.45147188.ais","[8374,8363,8367,8370,8372]",86,""
323,"324","Metadata/Monsters/Grandmaster/454911.35633381.gm","Metadata/Monsters/Grandmaster/454911.35633381.ais","[8374,8363,8367,8370,8372]",86,""
324,"325","Metadata/Monsters/Grandmaster/948554.18899149.gm","Metadata/Monsters/Grandmaster/948554.18899149.ais","[8374,8363,8908,8367,8370]",97,""
325,"326","Metadata/Monsters/Grandmaster/16125.31044355.gm","Metadata/Monsters/Grandmaster/16125.31044355.ais","[8374,8367]",88,""
326,"327","Metadata/Monsters/Grandmaster/169081.34094191.gm","Metadata/Monsters/Grandmaster/169081.34094191.ais",[8374],67,""
327,"328","Metadata/Monsters/Grandmaster/7328694.37801704.gm","Metadata/Monsters/Grandmaster/7328694.37801704.ais","[8374,8363,8908,8367,8370]",91,""
328,"329","Metadata/Monsters/Grandmaster/6322849.58363659.gm","Metadata/Monsters/Grandmaster/6322849.58363659.ais",[],85,""
329,"330","Metadata/Monsters/Grandmaster/2098716.112893801.gm","Metadata/Monsters/Grandmaster/2098716.112893801.ais",[],93,""
330,"331","Metadata/Monsters/Grandmaster/6594600.33044425.gm","Metadata/Monsters/Grandmaster/6594600.33044425.ais","[8374,8363,8367,8370,8372]",62,""
331,"332","Metadata/Monsters/Grandmaster/8497373.45742523.gm","Metadata/Monsters/Grandmaster/8497373.45742523.ais","[8374,8363,8367,8370]",56,""
332,"333","Metadata/Monsters/Grandmaster/996758.39639233.gm","Metadata/Monsters/Grandmaster/996758.39639233.ais","[8374,8367]",62,""
333,"334","Metadata/Monsters/Grandmaster/310008.45747828.gm","Metadata/Monsters/Grandmaster/310008.45747828.ais","[8374,8367]",42,""
334,"335","Metadata/Monsters/Grandmaster/127454.56544709.gm","Metadata/Monsters/Grandmaster/127454.56544709.ais",[],93,""
335,"336","Metadata/Monsters/Grandmaster/1435273.40953353.gm","Metadata/Monsters/Grandmaster/1435273.40953353.ais","[8374,8363,8367,8370,8372]",85,""
336,"337","Metadata/Monsters/Grandmaster/2919644.45344844.gm","Metadata/Monsters/Grandmaster/2919644.45344844.ais","[8374,8908]",79,""
337,"338","Metadata/Monsters/Grandmaster/2614272.12798672.gm","Metadata/Monsters/Grandmaster/2614272.12798672.ais","[8374,8367]",90,""
338,"339","Metadata/Monsters/Grandmaster/403271.3926822.gm","Metadata/Monsters/Grandmaster/403271.3926822.ais","[8374,8363,8367,8370]",61,""
339,"340","Metadata/Monsters/Grandmaster/5546952.25965552.gm","Metadata/Monsters/Grandmaster/5546952.25965552.ais",[8374],70,""
340,"341","Metadata/Monsters/Grandmaster/776897.33081597.gm","Metadata/Monsters/Grandmaster/776897.33081597.ais","[8374,8367]",1,""
341,"342","Metadata/Monsters/Grandmaster/7417006.37949476.gm","Metadata/Monsters/Grandmaster/7417006.37949476.ais","[8374,8367]",84,""
342,"343","Metadata/Monsters/Grandmaster/741903.45927023.gm","Metadata/Monsters/Grandmaster/741903.45927023.ais","[8374,8367]",79,""
343,"344","Metadata/Monsters/Grandmaster/1620732.26853072.gm","Metadata/Monsters/Grandmaster/1620732.26853072.ais","[8374,8363,8908,8367,8370]",87,""
344,"345","Metadata/Monsters/Grandmaster/1177319.2684465.gm","Metadata/Monsters/Grandmaster/1177319.2684465.ais","[8374,8367]",67,""
345,"346","Metadata/Monsters/Grandmaster/4533.42912313.gm","Metadata/Monsters/Grandmaster/4533.42912313.ais","[8374,8908,8367]",85,""
346,"347","Metadata/Monsters/Grandmaster/7227039.37171574.gm","Metadata/Monsters/Grandmaster/7227039.37171574.ais","[8374,8908,8367]",90,""
347,"348","Metadata/Monsters/Grandmaster/1437778.23493478.gm","Metadata/Monsters/Grandmaster/1437778.23493478.ais","[8374,8367]",85,""
348,"349","Metadata/Monsters/Grandmaster/894753.2850123.gm","Metadata/Monsters/Grandmaster/894753.2850123.ais","[8374,8367]",70,""
349,"350","Metadata/Monsters/Grandmaster/1027010.31978425.gm","Metadata/Monsters/Grandmaster/1027010.31978425.ais","[8374,8367,8370]",83,""
350,"351","Metadata/Monsters/Grandmaster/8214143.45314333.gm","Metadata/Monsters/Grandmaster/8214143.45314333.ais","[8374,8367,8370,8371]",76,""
351,"352","Metadata/Monsters/Grandmaster/2607791.33962811.gm","Metadata/Monsters/Grandmaster/2607791.33962811.ais","[8374,8363,8367,8370,8371]",85,""
352,"353","Metadata/Monsters/Grandmaster/7053474.35908169.gm","Metadata/Monsters/Grandmaster/7053474.35908169.ais",[8374],91,""
353,"354","Metadata/Monsters/Grandmaster/2790787.32338052.gm","Metadata/Monsters/Grandmaster/2790787.32338052.ais","[8374,8365,8367,8369,8371]",67,""
354,"355","Metadata/Monsters/Grandmaster/7019323.69707338.gm","Metadata/Monsters/Grandmaster/7019323.69707338.ais",[],93,""
355,"356","Metadata/Monsters/Grandmaster/611501.42147036.gm","Metadata/Monsters/Grandmaster/611501.42147036.ais",[8374],71,""
356,"357","Metadata/Monsters/Grandmaster/2777856.41214456.gm","Metadata/Monsters/Grandmaster/2777856.41214456.ais","[8374,8908]",83,""
357,"358","Metadata/Monsters/Grandmaster/6613193.46074433.gm","Metadata/Monsters/Grandmaster/6613193.46074433.ais","[8374,8367,8370,8372]",73,""
358,"359","Metadata/Monsters/Grandmaster/2986960.28537270.gm","Metadata/Monsters/Grandmaster/2986960.28537270.ais","[8374,8367,8370]",94,""
359,"360","Metadata/Monsters/Grandmaster/4076635.29984270.gm","Metadata/Monsters/Grandmaster/4076635.29984270.ais","[8374,8367,8371]",86,""
360,"361","Metadata/Monsters/Grandmaster/158175.30991695.gm","Metadata/Monsters/Grandmaster/158175.30991695.ais","[8374,8367,8370,8372]",93,""
361,"362","Metadata/Monsters/Grandmaster/4381762.29019832.gm","Metadata/Monsters/Grandmaster/4381762.29019832.ais","[8374,8367]",34,""
362,"363","Metadata/Monsters/Grandmaster/1781325.5468500.gm","Metadata/Monsters/Grandmaster/1781325.5468500.ais","[8374,8367]",97,""
363,"364","Metadata/Monsters/Grandmaster/1869595.23308705.gm","Metadata/Monsters/Grandmaster/1869595.23308705.ais","[8374,8367,8370]",92,""
364,"365","Metadata/Monsters/Grandmaster/498366.41017176.gm","Metadata/Monsters/Grandmaster/498366.41017176.ais",[8374],84,""
365,"366","Metadata/Monsters/Grandmaster/92591.29132846.gm","Metadata/Monsters/Grandmaster/92591.29132846.ais","[8374,8908,8367]",47,""
366,"367","Metadata/Monsters/Grandmaster/1985920.32679780.gm","Metadata/Monsters/Grandmaster/1985920.32679780.ais","[8374,8367,8371]",90,""
367,"368","Metadata/Monsters/Grandmaster/318449.37018729.gm","Metadata/Monsters/Grandmaster/318449.37018729.ais","[8374,8367]",81,""
368,"369","Metadata/Monsters/Grandmaster/770400.25785640.gm","Metadata/Monsters/Grandmaster/770400.25785640.ais","[8374,8908,8367]",92,""
369,"370","Metadata/Monsters/Grandmaster/4845925.35653455.gm","Metadata/Monsters/Grandmaster/4845925.35653455.ais",[8374],86,""
370,"371","Metadata/Monsters/Grandmaster/1394242.33158547.gm","Metadata/Monsters/Grandmaster/1394242.33158547.ais","[8374,8908,8367,8370]",90,""
371,"372","Metadata/Monsters/Grandmaster/257997.31081237.gm","Metadata/Monsters/Grandmaster/257997.31081237.ais","[8374,8367,8370,8372]",77,""
372,"373","Metadata/Monsters/Grandmaster/2826716.33102176.gm","Metadata/Monsters/Grandmaster/2826716.33102176.ais","[8374,8367]",86,""
373,"374","Metadata/Monsters/Grandmaster/6373749.39196949.gm","Metadata/Monsters/Grandmaster/6373749.39196949.ais","[8374,8367,8370,8372]",82,""
374,"375","Metadata/Monsters/Grandmaster/827750.31954420.gm","Metadata/Monsters/Grandmaster/827750.31954420.ais","[8374,8367,8370]",85,""
