"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
337,21,12,1,5347,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
338,21,13,1,5435,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
339,21,14,6,5124,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
340,21,15,6,5126,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
341,21,16,6,5125,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
342,21,17,6,5045,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
343,21,18,6,5315,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
344,21,19,6,5049,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
345,21,20,6,5047,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
346,21,21,6,5352,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
347,21,22,6,5482,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
348,21,23,0,5086,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
349,21,24,0,5046,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
350,21,25,0,5085,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
351,21,26,0,5057,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
352,21,27,0,5047,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
353,21,28,0,5315,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
354,21,29,0,5375,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
355,21,30,0,5238,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
356,21,31,0,5451,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
357,21,32,0,5475,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
358,21,33,4,5046,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
359,21,34,4,5221,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
360,21,35,4,5051,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
361,21,36,4,5087,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
362,21,37,4,5084,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
363,21,38,4,5340,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
364,21,39,4,5375,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
365,21,40,4,5237,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
366,21,41,4,5475,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
367,21,42,3,5221,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
368,21,43,3,5051,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
369,21,44,3,5050,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
370,21,45,3,5087,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
371,21,46,3,5084,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
372,21,47,3,5052,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
373,21,48,5,5124,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
374,21,49,5,5126,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
375,21,50,5,5125,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
376,21,51,5,5045,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
377,21,52,5,5052,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
378,21,53,5,5049,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
379,21,54,5,5044,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
380,21,55,5,5050,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
381,21,56,5,5088,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
382,21,57,5,5087,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
383,21,58,5,5347,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
384,21,59,5,5354,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
385,21,60,5,5381,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
386,21,61,2,5124,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
387,21,62,2,5126,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
388,21,63,2,5125,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
389,21,64,2,5045,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
390,21,65,2,5315,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
391,21,66,2,5044,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
392,21,67,2,5047,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
393,21,68,2,5086,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
394,21,69,2,5088,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
395,21,70,2,5087,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
396,21,71,2,5347,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
397,21,72,2,5354,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
398,21,73,2,5352,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
399,21,74,2,5475,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
400,24,0,"",4261,28,2,0,"",[],1,"","",[],1161,0,[],0,"",0
401,24,1,"",4262,28,2,0,"",[],1,"","",[],1161,0,[],0,"",0
402,24,2,"",4263,28,2,0,"",[],1,"","",[],1161,0,[],0,"",0
403,24,3,"",4264,28,2,0,"",[],1,"","",[],1161,0,[],0,"",0
404,26,0,1,5174,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
405,26,1,1,5161,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
406,26,2,1,5072,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
407,26,3,1,5163,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
408,26,4,1,5456,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
409,26,5,1,5029,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
410,26,6,1,5228,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
411,26,7,1,5305,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
412,26,8,1,5346,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
413,26,9,1,5348,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
414,26,10,1,5462,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
415,26,11,1,5495,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
416,26,12,1,5497,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
417,26,13,6,5236,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
418,26,14,6,5348,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
419,26,15,6,5161,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
420,26,16,6,5072,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
421,26,17,6,5034,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
422,26,18,6,5101,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
423,26,19,6,5328,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
424,26,20,6,5060,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
425,26,21,6,5343,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
426,26,22,6,5349,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
427,26,23,6,5448,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
428,26,24,0,5128,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
429,26,25,0,5236,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
430,26,26,0,5265,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
431,26,27,0,5280,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
432,26,28,0,5308,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
433,26,29,0,5480,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
434,26,30,4,5128,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
435,26,31,4,5236,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
436,26,32,4,5253,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
437,26,33,4,4970,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
438,26,34,4,5337,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
439,26,35,4,5362,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
440,26,36,4,4966,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
441,26,37,3,5330,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
442,26,38,3,5212,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
443,26,39,3,5253,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
444,26,40,3,5251,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
445,26,41,3,4971,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
446,26,42,3,4970,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
447,26,43,3,5397,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
448,26,44,3,5489,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
449,26,45,3,5496,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
450,26,46,5,5211,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
451,26,47,5,5163,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
452,26,48,5,5319,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
453,26,49,5,5320,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
454,26,50,5,5321,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
455,26,51,5,5254,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
456,26,52,5,4971,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
457,26,53,5,4970,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
458,26,54,5,5305,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
459,26,55,5,5346,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
460,26,56,5,5390,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
461,26,57,5,5462,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
462,26,58,2,5128,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
463,26,59,2,5212,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
464,26,60,2,5161,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
465,26,61,2,5254,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
466,26,62,2,4971,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
467,26,63,2,4970,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
468,26,64,2,5308,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
469,26,65,2,5349,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
470,26,66,2,5346,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
471,26,67,2,5462,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
472,26,68,2,5474,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
473,1,0,"",4750,4,0,0,"",[],1,"","",[],1161,0,[],0,"",0
474,1,1,"",4765,4,0,0,"",[],1,"","",[],1161,0,[],0,"",0
475,1,2,"",4787,4,0,0,"",[],1,"","",[],1161,0,[],0,"",0
476,2,0,1,5090,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
477,2,1,1,5311,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
478,2,2,1,5309,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
479,2,3,1,5289,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
480,2,4,1,5313,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
481,2,5,6,5301,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
482,2,6,6,5299,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
483,2,7,6,5288,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
484,2,8,6,5300,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
485,2,9,6,5311,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
486,2,10,6,5309,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
487,2,11,6,5312,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
488,2,12,0,5288,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
489,2,13,0,5300,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
490,2,14,0,5312,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
491,2,15,4,5299,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
492,2,16,4,5289,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
493,2,17,4,5027,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
494,2,18,4,5300,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
495,2,19,4,5310,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
496,2,20,4,5314,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
497,2,21,4,5312,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
498,2,22,3,5289,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
499,2,23,3,5300,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
500,2,24,3,5314,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
501,2,25,3,5310,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
502,2,26,5,5392,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
503,2,27,5,5090,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
504,2,28,5,5027,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
505,2,29,5,5300,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
506,2,30,5,5310,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
507,2,31,5,5311,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
508,2,32,5,5309,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
509,2,33,2,5299,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
510,2,34,2,5090,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
511,2,35,2,5301,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
512,2,36,2,5289,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
513,2,37,2,5027,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
514,2,38,2,5288,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
515,2,39,2,5312,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
516,2,40,2,5311,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
517,2,41,2,5310,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
518,2,42,2,5313,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
519,20,0,"",4875,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
520,22,0,"",4883,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
521,25,0,"",4884,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
522,27,0,1,5116,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
523,27,1,1,5117,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
524,27,2,1,5118,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
525,27,3,1,5134,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
526,27,4,1,5235,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
527,27,5,1,5272,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
528,27,6,1,5351,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
529,27,7,1,5355,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
530,27,8,1,5463,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
531,27,9,1,5382,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
532,27,10,1,5386,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
533,27,11,1,5442,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
534,27,12,1,5461,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
535,27,13,6,5116,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
536,27,14,6,5117,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
537,27,15,6,5118,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
538,27,16,6,5244,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
539,27,17,6,5134,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
540,27,18,6,5235,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
541,27,19,6,5351,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
542,27,20,6,5355,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
543,27,21,6,5376,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
544,27,22,6,5382,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
545,27,23,6,5386,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
546,27,24,6,5442,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
547,27,25,6,5452,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
548,27,26,6,5091,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
549,27,27,0,5018,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
550,27,28,0,5244,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
551,27,29,0,5091,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
552,27,30,0,5064,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
553,27,31,0,5376,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
554,27,32,0,5373,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
555,27,33,0,5453,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
556,27,34,0,5473,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
557,27,35,4,5018,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
558,27,36,4,5244,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
559,27,37,4,5091,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
560,27,38,4,5246,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
561,27,39,4,5376,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
562,27,40,4,5373,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
563,27,41,4,5453,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
564,27,42,4,5473,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
565,27,43,3,5018,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
566,27,44,3,5122,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
567,27,45,3,5244,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
568,27,46,3,5246,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
569,27,47,3,5245,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
570,27,48,3,5264,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
571,27,49,3,5373,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
572,27,50,3,5443,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
573,27,51,3,5491,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
574,27,52,5,5443,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
575,27,53,5,5117,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
576,27,54,5,5118,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
577,27,55,5,5001,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
578,27,56,5,5245,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
579,27,57,5,5247,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
580,27,58,5,5264,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
581,27,59,5,5272,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
582,27,60,5,5325,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
583,27,61,5,5389,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
584,27,62,5,5351,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
585,27,63,5,5326,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
586,27,64,5,5442,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
587,27,65,5,5461,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
588,27,66,5,5463,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
589,27,67,2,5116,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
590,27,68,2,5117,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
591,27,69,2,5118,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
592,27,70,2,5018,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
593,27,71,2,5244,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
594,27,72,2,5245,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
595,27,73,2,5247,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
596,27,74,2,5351,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
597,27,75,2,5355,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
598,27,76,2,5461,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
599,27,77,2,5091,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
600,27,78,2,5473,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
601,6,0,"",4850,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
602,28,0,"",4232,30,2,0,"",[],1,"","",[],1161,0,[],0,"",0
603,28,1,"",4233,30,2,0,"",[],1,"","",[],1161,0,[],0,"",0
604,28,2,"",4234,30,2,0,"",[],1,"","",[],1161,0,[],0,"",0
605,9,0,"",4849,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
606,11,0,"",4852,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
607,29,0,"",4854,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
608,23,0,"",4857,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
609,5,0,"",4851,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
610,12,0,"",4853,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
611,13,0,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,478,0
612,13,1,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,479,0
613,13,2,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,480,0
614,30,0,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,287,0
615,30,1,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,290,0
616,30,2,"",1,1,"",10,"WWW",[],1,"","",[],1161,0,[],0,288,0
617,30,3,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,291,0
618,30,4,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,293,0
619,30,5,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,292,0
620,30,6,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,294,0
621,30,7,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,361,0
622,30,8,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,362,0
623,31,0,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,287,0
624,31,1,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,289,0
625,31,2,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,290,0
626,31,3,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,295,0
627,31,4,"",1,1,"",20,"",[],1,"","",[],1161,0,[],0,296,0
628,31,5,"",1,1,"",0,"WWW",[],1,"","",[],1161,0,[],0,362,0
629,31,6,"",1,1,"",0,"",[],1,"","",[],1161,0,[],0,573,0
630,32,0,1,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
631,32,1,1,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
632,32,2,1,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
633,32,3,1,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
634,32,4,1,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
635,32,5,1,5292,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
636,32,6,1,5296,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
637,32,7,1,5334,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
638,32,8,1,5342,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
639,32,9,1,5356,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
640,32,10,6,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
641,32,11,6,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
642,32,12,6,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
643,32,13,6,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
644,32,14,6,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
645,32,15,6,5287,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
646,32,16,6,5342,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
647,32,17,6,5356,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
648,32,18,6,5445,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
649,32,19,6,5444,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
650,32,20,0,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
651,32,21,0,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
652,32,22,0,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
653,32,23,0,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
654,32,24,0,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
655,32,25,0,5298,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
656,32,26,0,5342,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
657,32,27,0,5444,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
658,32,28,0,5492,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
659,32,29,4,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
660,32,30,4,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
661,32,31,4,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
662,32,32,4,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
663,32,33,4,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
664,32,34,4,5000,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
665,32,35,4,5395,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
666,32,36,4,5444,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
667,32,37,4,5492,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
668,32,38,3,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
669,32,39,3,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
670,32,40,3,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
671,32,41,3,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
672,32,42,3,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
673,32,43,3,5333,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
674,32,44,3,5000,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
