"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
426,750,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
427,750,1,336,[],[],8572,"",[3890],[100],0,3132,[],0,"","","",[],"Molten Strike",0,[],0,0,[],[],[],[],[],""
428,902,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
429,1556,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
430,1556,2,1830,[],[],8554,"",[],[],0,1089,[],0,"","","",[],"Summon Skeletons",58,[],0,0,[],[],[],[],[],""
431,1556,3,2022,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_FireWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Flame",0,[],0,0,"[9,6,0]","[884,2156,4778]",[],[],[],""
432,1562,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
433,1562,2,1830,[],[],8554,"",[],[],0,1088,[],0,"","","",[],"Summon Skeletons",58,[],0,0,[],[],[],[],[],""
434,1562,3,2034,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_ColdWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Frost",0,[],0,0,"[12,6,0]","[884,2156,4778]",[],[],[],""
435,3070,0,343,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
436,3070,2,4559,[],[],8573,"",[],[],0,"",[],0,"","","",[],"Earthquake",0,[],100,0,[],[],[],[],[],""
437,3070,3,4906,[],[],8519,"",[1212],[-66],0,"",[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
438,3851,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
439,3851,1,337,[],[],8509,"","[2504,5163]","[25,120]",0,8674,[],0,"","","",[],"Screech Mortar",0,[],0,0,[],[],[],[],[],""
440,744,0,336,[],[],8571,"",[483],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
441,744,2,336,[],[],8510,"",[1922],[-40],0,5212,[2633],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2391,198,434]",[],[],[],""
442,755,0,336,[],[],8571,"",[482],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
443,755,2,336,[],[],8510,"","[1922,347]","[-40,1]",0,5212,[2632],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2391,195,434]",[],[],[],""
444,781,0,336,[],[],8571,"",[484],[75],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
445,781,2,336,[],[],8510,"",[1922],[-40],0,5212,[2634],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2391,196,434]",[],[],[],""
446,145,2,936,[],[],8514,"",[],[],0,933,[],0,"","","",[],"Disintegrate",0,[],0,0,[],[],[],[],[],""
447,145,3,926,[],[],8574,115,[],[],0,928,[],0,"","","",[],"Demolish",0,[],0,0,[],[],[],[],[],""
448,145,4,939,[],[],8631,116,[],[],0,940,[],0,"","","",[],"Rockfall",122,[],0,0,[],[],[],[],[],""
449,1164,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
450,1164,4,336,[],[],8520,114,[1212],[-50],0,8624,[4760],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
451,1167,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
452,1167,4,336,[],[],8520,114,[1212],[-50],0,8624,[4760],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
453,1170,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
454,1170,4,336,[],[],8520,114,[1212],[-50],0,8624,[4760],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
455,1323,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
456,1324,0,343,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
457,1324,3,352,[],[],8574,"",[214],[3],0,"",[8618],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1857,1790]",[],[],[],""
458,1324,1,166,[],[],8572,"","[214,1922]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-20,0,[],[],[],[],[],""
459,1589,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
460,1592,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
461,1592,4,1634,[],[],8521,53,"[10573,2122,2123,1778,2121,3890,175,1790]","[1,5000,1800,1,36,-25,-40,50]",0,4406,[],0,"","","",[],"Galvanic Rain",0,[],0,0,[],[],[],[],[],""
462,1996,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
463,1996,3,278,[],[],8565,"",[1922],[-50],0,"",[1891],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[100],[175],[],[],[],""
464,1503,0,1720,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Firespit",0,[],20,0,[],[],[],[],[],""
465,1503,1,1720,[],[],8509,"","[2121,2122,2123,2472,1790]","[3,400,40,-20,50]",0,"",[],0,"","","",[],"Firespit Burst",0,[],30,0,[],[],[],[],[],""
466,1503,2,1725,[],[],8510,"","[884,2156]","[3,2]",0,8600,[],0,"","","",[],"Volatile Crawlers",0,[],0,0,[],[],[],[],[],""
467,1609,0,1369,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Spine Shot",0,[],75,0,[],[],[],[],[],""
468,1609,2,1369,[],[],8537,40,[6833],[20],0,"",[],0,"","","",[],"Spine Barrage",56,[],25,0,[],[],[],[],[],""
469,1994,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
470,1994,3,278,[],[],8504,"",[1922],[-50],0,"",[1891],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[],[],[],[],[],""
471,1994,1,1864,[],[],8509,"",[214],[3],0,"",[],0,"","","",[],"Ethereal Knifestorm",0,[],0,0,[],[],[],[],[],""
472,1994,4,1751,[],[],8521,40,"[950,1776,2289,311,1832,1180,313]","[18,16,30,-75,7500,12,-33]",0,"",[],0,"","","",[],"Entrap",0,[],-20,0,[],[],[],[],[],""
473,1549,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
474,1549,1,280,[],[],8509,"","[3890,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
475,1553,0,343,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
476,1553,1,280,[],[],8509,"","[3890,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
477,1553,2,3131,[],[],8573,"",[],[],0,"",[4264],0,"","","on_event_contact_for_MoltenStrike = \""TriggerSkill( FireMortar, TargetLocation );\""",[],"Magma Strike",0,[],0,0,"[2,2,1]","[173,172,1778]",[],[],[],""
478,1553,3,1211,[],[],8548,32,"[1821,612,357]","[20,500,-200]",0,"",[],0,"","","",[],"Fire Storm",55,[],0,0,[],[],[],[],[],""
479,1553,4,1211,[2156],[3],8599,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],0,0,[],[],[],[],[],""
480,1599,0,732,[],[],8508,20,[173],[4],0,"",[],0,"","","",[],"Projected Fire",0,[],100,0,[],[],[],[],[],""
481,1877,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
482,1566,2,37,[],[],8537,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],0,0,[],[],[],[],[],""
483,1566,4,1774,[],[],8521,"","[311,871,1776,215,312,1832,10199]","[-75,5,5,150,-90,4000,150]",0,"",[],0,"","","",[],"Cluster Firebomb",0,[],50,0,[],[],[],[],[],""
484,1634,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
485,1634,4,1264,[],[],8521,"",[173],[8],0,7556,[],0,"","","",[],"Lightning Crater",0,[],100,0,[],[],[],[],[],""
486,1705,1,1899,[],[],8509,"",[],[],0,8621,[4836],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
487,1641,1,1899,[],[],8509,"",[],[],0,8621,[4836],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
488,1860,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
489,1938,1,336,[],[],8572,13,[1922],[-60],0,8623,[8606],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1);\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
490,1998,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
491,1998,1,1618,[],[],8572,"",[],[],0,"",[],0,"","","",[],"Puncture",0,[],0,0,[],[],[],[],[],""
492,1603,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
493,1603,1,336,[],[],8572,"",[1922],[-50],0,3979,[],0,"","","",[],"Ice Crash",0,[],100,0,[],[],[],[],[],""
494,1873,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
495,1873,3,854,[],[],8511,25,"[2121,2122,2123,2472,1790]","[12,3000,540,-90,50,100]",0,"",[],0,"","","",[],"Freezing Spiral",0,[],25,0,[],[],[],[],[],""
496,1942,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
497,1942,4,862,[],[],8544,25,[1212],[200],0,"",[],0,"","","",[],"Freezing Assault",93,[],-50,0,[],[],[],[],[],""
498,1234,0,343,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
499,1234,3,234,[],[],8574,"",[214],[3],0,"",[8618],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1857,1790]",[],[],[],""
500,1234,1,166,[],[],8572,"","[214,1922]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-30,0,[],[],[],[],[],""
501,1237,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
502,1237,3,2051,[],[],8519,"",[],[],0,5733,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
503,1237,4,772,[],[],8521,22,"[173,862,864,856,1778,1222,166,215,1212]","[4,6000,120,1,1,2,500,-75,200]",0,"",[],0,"","","",[],"Spark Spire",0,[],-25,0,[],[],[],[],[],""
504,1264,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
505,1294,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
506,1294,1,198,[],[],8563,"",[1922],[30],0,"","[5858,5870]",0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Crushing Charge",0,[],0,0,[],[],[],[],[],""
507,1302,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
508,1306,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
509,1488,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
510,1488,2,203,[],[],8510,"",[],[],0,"",[4763],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
511,1489,1,1937,[],[],8509,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
512,1490,0,31,[],[],8508,"",[1212],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
513,1490,1,29,[],[],8509,"",[1212],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],225,0,[2],[173],[],[],[],""
514,1490,3,33,[],[],8538,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
515,1475,4,1211,[2156],[3],8599,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],20,0,[],[],[],[],[],""
516,1475,3,2020,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_FireWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Heated Volatiles",0,[],0,0,"[9,6,0]","[884,2156,4778]",[],[],[],""
517,1476,4,875,[],[],8631,"","[10725,3890,10725]","[1,-50,1]",0,902,[],0,"","","",[],"Shock Cascade",122,[],60,0,[],[],[],[],[],""
518,1476,2,879,[],[],8573,"",[1212],[-20],0,902,[],0,"","","on_event_contact_for_NewShockNova = \""Delay( 0.6, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.2, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.8, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 2.4, { TriggerSkill( NewShockNova, TargetLocation ); } );\""",[],"Shock Sequence",0,[],40,0,[],[],[],[],[],""
519,1476,3,2040,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_LightningWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Lightning",0,[],0,0,"[16,6,0]","[884,2156,4778]",[],[],[],""
520,1477,0,1937,[],[],8509,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
521,1479,0,31,[],[],8508,"",[1212],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
522,1479,1,29,[],[],8509,"",[1212],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],200,0,[2],[173],[],[],[],""
523,1479,3,33,[],[],8538,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
524,1485,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
525,1485,2,203,[],[],8510,"",[],[],0,"",[4763],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
526,1472,3,336,[],[],8519,"",[],[],0,5731,[],0,"","","",[],"Fire Rage",0,[],0,0,[],[],[],[],[],""
527,1473,3,336,[],[],8519,"",[],[],0,5732,[],0,"","","",[],"Frost Rage",0,[],0,0,[],[],[],[],[],""
528,1474,3,336,[],[],8519,"",[],[],0,5733,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
529,1843,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
530,1843,2,77,[],[],8583,"",[199],[200],0,79,[],0,"","","",[],"Water Burst",74,[],0,0,[],[],[],[],[],""
531,1632,2,2059,[],[],8510,"",[],[],0,"",[],0,"","","",[],"Living Water",0,[],0,0,[],[],[],[],[],""
532,1632,4,77,[],[],8521,"","[862,864,856,1222,166,1212]","[6000,120,1,8,300,200]",0,"",[],0,"","","",[],"Drowning Tome",0,[],0,0,[],[],[],[],[],""
533,1540,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
534,1540,1,1973,[],[],8509,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
535,1543,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
536,1543,1,1975,[],[],8509,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
537,1543,4,2199,[],[],8521,"","[1723,166,868]","[5,300,3]",0,"",[],0,"","","",[],"Flame Cage",0,[],0,0,[],[],[],[],[],""
538,2003,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
539,2003,3,908,[],[],8519,"",[],[],0,5734,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
540,2005,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
541,2005,3,908,[],[],8519,"",[],[],0,5734,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
542,2007,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Bowshot",0,[],50,0,[],[],[],[],[],""
543,2007,2,1899,[],[],8510,"","[173,7100,1922]","[2,40,-30]",0,8621,[4836],0,"","","",[],"Vortex Split Shot",0,[],0,25,[1000],[357],[],[],[],""
544,2014,0,337,[],[],8508,"","[173,7100]","[4,40]",0,"",[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
545,2016,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
546,1440,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
547,1440,1,653,[],[],8563,14,[1922],[-33],0,"",[],0,"","","",[],"Leap Slam",0,[],75,0,[],[],[],[],[],""
548,1568,2,41,[],[],8510,"","[2121,2122,2123,2472,1790,1212]","[7,600,90,-45,50,-30]",0,"",[],0,"","","",[],"Fireball Sweep",0,[],60,0,[],[],[],[],[],""
549,1568,4,1788,[],[],8521,"","[311,871,1776,215,312,1832]","[-75,5,5,150,-90,4000]",0,"",[],0,"","","",[],"Caustic Bomb Cascade",0,[],50,0,[],[],[],[],[],""
550,1871,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
551,1940,1,336,[],[],8572,13,[1922],[-60],0,8623,[8606],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1 );\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
552,1985,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
553,1985,2,1299,[],[],8510,"","[214,70]","[2,100]",0,"",[],0,"","","",[],"Flicker Strike",0,[],0,0,[],[],[],[],[],""
554,1985,3,615,[],[],8634,22,[],[],0,"",[1341],0,"","","on_start_EmptyActionSpell = \""Delay( 0.1, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.3, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.5, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(Discharge);\""",[],"Powered Discharge",0,[],0,100,[],[],[],[],[],""
555,2987,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],40,0,[],[],[],[],[],""
556,2987,2,6125,[],[],8502,34,"[3890,3890]","[50,100]",0,"",[],0,"","","",[],"Blinding Gaze",0,[],100,0,[],[],[],[],[],""
557,1238,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
558,1238,2,1946,[],[],8510,"","[862,864,856,1222,166,1212]","[5000,30,1,2,100,50]",0,"",[],0,"","","",[],"Arc Spire",0,[],0,0,[],[],[],[],[],""
559,1238,3,2051,[],[],8519,"",[],[],0,5733,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
560,1293,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
561,1293,1,198,[],[],8509,"",[1922],[50],0,"","[5858,5870]",0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Crushing Charge",0,[],20,0,[],[],[],[],[],""
562,1299,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],50,0,[],[],[],[],[],""
563,1299,2,7476,[],[],8633,"",[195],[1],0,"",[2809],0,"","","on_start_EmptyActionSpell = \""TriggerSkill(MetamorphosisDesecrate, target, ForceLocation );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(MonsterDetonateDeadExperimenter, target, FindTarget );\""",[],"Desecration Detonation",0,[],100,65,[-60],[3890],[],[],[],""
564,1299,4,943,[],[],8521,"",[617],[-66],0,3424,[],0,"","","",[],"Temporal Anomalies",0,[],0,0,[],[],[],[],[],""
565,1305,0,337,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
566,1314,0,350,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
567,1314,2,3714,[],[],8510,"",[173],[2],0,"",[4757],0,"","","",[],"Burning Mortars",0,[],0,0,[],[],[],[],[],""
568,1314,3,1320,[],[],8519,36,[],[],0,5731,[],0,"","","",[],"Fire Rage",0,[],0,0,[],[],[],[],[],""
569,1314,4,1207,[],[],8521,32,[],[],0,"",[],0,"","","",[],"Besiege",0,[],0,0,[],[],[],[],[],""
570,1235,0,343,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],0,0,[],[],[],[],[],""
571,1235,3,7687,[],[],8511,"",[],[],0,"","[544,2795]",0,"","","on_start_ExecuteGEAL = \""TriggerSkill(DesecrateFleshrendBoss, target, ForceLocation );\""",[],"Desecrated Dead",0,[],0,0,[],[],[],[],[],""
572,1300,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],50,0,[],[],[],[],[],""
573,1300,3,979,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_Enfeeble = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Enfeebling Volatiles",0,[],0,0,"[5,7,0]","[884,2156,4778]",[],[],[],""
574,1360,0,336,[],[],8571,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
575,1360,1,2009,[],[],8509,"",[1922],[-30],0,"",[],0,"","","",[],"Hook",0,[],0,0,[],[],[],[],[],""
576,1360,2,137,[],[],8502,"","[214,3890,1922]","[2,50,30]",0,"",[],0,"","","",[],"Ground Slam",0,[],-30,0,[],[],[],[],[],""
577,1368,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
578,1382,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
579,1386,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
580,1386,4,573,"[884,9958,649,634]","[9,100,20,75]",8599,32,[],[],0,"",[],0,"","","",[],"Creeping Fire",0,[],0,0,[],[],[],[],[],""
581,1389,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
582,1389,1,1047,[],[],8509,"",[215],[-10],0,"",[],0,"","","",[],"Lightning Warp",0,[],0,0,[],[],[],[],[],""
583,1301,0,337,[],[],8508,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],0,0,[],[],[],[],[],""
584,1301,2,7476,[],[],8633,"",[195],[1],0,"",[2809],0,"","","on_start_EmptyActionSpell = \""TriggerSkill(MetamorphosisDesecrate, target, ForceLocation );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(MonsterDetonateDeadExperimenter, target, FindTarget );\""",[],"Desecration Detonation",0,[],100,0,[-60],[3890],[],[],[],""
585,1301,3,979,[],[],8567,"",[1212],[-50],0,"",[8600],0,"","","on_event_contact_for_Enfeeble = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Enfeebling Volatiles",0,[],0,0,"[5,7,0]","[884,2156,4778]",[],[],[],""
586,1329,1,1936,[],[],8509,"",[196],[1],0,"",[],0,"","","",[],"Arc",0,[],50,0,[],[],[],[],[],""
587,1329,2,2089,[],[],8510,26,"[173,7100,175]","[2,40,-60]",0,"",[],0,"","","",[],"Ball Lightning Wave",0,[],0,0,[],[],[],[],[],""
588,1329,4,1229,[1212],[80],8577,"","[1821,3890]","[-80,400]",0,"",[],0,"","","",[],"Lightning Storm",71,[],-50,0,[],[],[],[],[],""
589,1397,0,336,[],[],8571,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
590,1397,4,1264,[],[],8521,"",[],[],0,7556,[],0,"","","",[],"Lightning Crater",0,[],0,0,[],[],[],[],[],""
