"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool"
248,8694,[],[320],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,65]","[46,74]","",""
249,8695,[],[323],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,36]","[47,21]","",""
250,8696,[],[311],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,30]","[48,13]","",""
251,8697,[],[316],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,32]","[49,17]","",""
252,8698,[],[27],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,66]","[50,75]","",""
253,8699,[],[309],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,28]","[51,11]","",""
254,8700,[],[318],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,34]","[52,15]","",""
255,8701,[],[317],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,33]","[53,18]","",""
256,8702,[],[645],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,68]","[55,77]","",""
257,8703,[],[630],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,40]","[56,39]","",""
258,8704,[],[310],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,29]","[57,12]","",""
259,8705,[],[312],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,31]","[58,14]","",""
260,8706,[],[34],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,69]","[59,19,25]","",""
261,8707,[],[321],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,70]","[60,78]","",""
262,8708,[],[639],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,42]","[61,41]","",""
263,8709,[],[319],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,71]","[62,20,26]","",""
264,8710,[],[641],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,72]","[63,79,16]","",""
265,8711,[],[324],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,37]","[43,22]","",""
266,8712,[],[638],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,64]","[44,73]","",""
267,8713,[],[313],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,27]","[45,10]","",""
268,8714,[],[320],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,65]","[46,74]","",""
269,8715,[],[323],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,36]","[47,21]","",""
270,8716,[],[311],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,30]","[48,13]","",""
271,8717,[],[316],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,32]","[49,17]","",""
272,8718,[],[27],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,66]","[50,75]","",""
273,8719,[],[309],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,28]","[51,11]","",""
274,8720,[],[318],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,34]","[52,15]","",""
275,8721,[],[317],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,33]","[53,18]","",""
276,8722,[],[637],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,67]","[54,76]","",""
277,8723,[],[630],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,40]","[56,39]","",""
278,8724,[],[310],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,29]","[57,12]","",""
279,8725,[],[312],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,31]","[58,14]","",""
280,8726,[],[34],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,69]","[59,19,25]","",""
281,8727,[],[321],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,70]","[60,78]","",""
282,8728,[],[639],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,42]","[61,41]","",""
283,8729,[],[319],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,71]","[62,20,26]","",""
284,8730,[],[641],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,72]","[63,79,16]","",""
285,8731,[],[324],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,37]","[43,22]","",""
286,8732,[],[638],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,64]","[44,73]","",""
287,8733,[],[313],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,27]","[45,10]","",""
288,8734,[],[320],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,65]","[46,74]","",""
289,8735,[],[323],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,36]","[47,21]","",""
290,8736,[],[311],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,30]","[48,13]","",""
291,8737,[],[316],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,32]","[49,17]","",""
292,8738,[],[27],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,66]","[50,75]","",""
293,8739,[],[309],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,28]","[51,11]","",""
294,8740,[],[318],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,34]","[52,15]","",""
295,8741,[],[317],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,33]","[53,18]","",""
296,8742,[],[637],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,67]","[54,76]","",""
297,8743,[],[645],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,68]","[55,77]","",""
298,8744,[],[310],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,29]","[57,12]","",""
299,8745,[],[312],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,31]","[58,14]","",""
300,8746,[],[34],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,69]","[59,19,25]","",""
301,8747,[],[321],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,70]","[60,78]","",""
302,8748,[],[639],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,42]","[61,41]","",""
303,8749,[],[319],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,71]","[62,20,26]","",""
304,8750,[],[641],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,72]","[63,79,16]","",""
305,8751,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","",""
306,8752,[],[638],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","",""
307,8753,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","",""
308,8754,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","",""
309,8755,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","",""
310,8756,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","",""
311,8757,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","",""
312,8758,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","",""
313,8759,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","",""
314,8760,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","",""
315,8761,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","",""
316,8762,[],[637],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","",""
317,8763,[],[645],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","",""
318,8764,[],[630],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","",""
319,8765,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","",""
320,8766,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","",""
321,8767,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","",""
322,8768,[],[639],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","",""
323,8769,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","",""
324,8770,[],[641],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","",""
325,8771,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","",""
326,8772,[],[638],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","",""
327,8773,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","",""
328,8774,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","",""
329,8775,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","",""
330,8776,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","",""
331,8777,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","",""
332,8778,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","",""
333,8779,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","",""
334,8780,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","",""
335,8781,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","",""
336,8782,[],[637],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","",""
337,8783,[],[645],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","",""
338,8784,[],[630],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","",""
339,8785,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","",""
340,8786,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","",""
341,8787,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","",""
342,8788,[],[639],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","",""
343,8789,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","",""
344,8790,[],[641],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","",""
345,8791,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","",""
346,8792,[],[638],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","",""
347,8793,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","",""
348,8794,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","",""
349,8795,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","",""
350,8796,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","",""
351,8797,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","",""
352,8798,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","",""
353,8799,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","",""
354,8800,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","",""
355,8801,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","",""
356,8802,[],[637],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","",""
357,8803,[],[645],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","",""
358,8804,[],[630],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","",""
359,8805,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","",""
360,8806,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","",""
361,8807,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","",""
362,8808,[],[639],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","",""
363,8809,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","",""
364,8810,[],[641],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","",""
365,8811,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","",""
366,8812,[],[638],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","",""
367,8813,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","",""
368,8814,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","",""
369,8815,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","",""
370,8816,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","",""
371,8817,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","",""
372,8818,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","",""
373,8819,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","",""
374,8820,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","",""
375,8821,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","",""
376,8822,[],[637],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","",""
377,8823,[],[645],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","",""
378,8824,[],[630],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","",""
379,8825,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","",""
380,8826,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","",""
381,8827,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","",""
382,8828,[],[639],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","",""
383,8829,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","",""
384,8830,[],[641],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","",""
385,8831,[],[324],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,37]","[43,22]","",""
386,8832,[],[638],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,64]","[44,73]","",""
387,8833,[],[313],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,27]","[45,10]","",""
388,8834,[],[320],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,65]","[46,74]","",""
389,8835,[],[323],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,36]","[47,21]","",""
390,8836,[],[311],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,30]","[48,13]","",""
391,8837,[],[316],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,32]","[49,17]","",""
392,8838,[],[27],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,66]","[50,75]","",""
393,8839,[],[309],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,28]","[51,11]","",""
394,8840,[],[318],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,34]","[52,15]","",""
395,8841,[],[317],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,33]","[53,18]","",""
396,8842,[],[637],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,67]","[54,76]","",""
397,8843,[],[645],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,68]","[55,77]","",""
398,8844,[],[630],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,40]","[56,39]","",""
399,8845,[],[310],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,29]","[57,12]","",""
400,8846,[],[312],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,31]","[58,14]","",""
401,8847,[],[34],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,69]","[59,19,25]","",""
402,8848,[],[321],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,70]","[60,78]","",""
403,8849,[],[319],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,71]","[62,20,26]","",""
404,8850,[],[641],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,72]","[63,79,16]","",""
405,8851,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","",""
406,8852,[],[638],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","",""
407,8853,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","",""
408,8854,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","",""
409,8855,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","",""
410,8856,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","",""
411,8857,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","",""
412,8858,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","",""
413,8859,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","",""
414,8860,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","",""
415,8861,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","",""
416,8862,[],[637],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","",""
417,8863,[],[645],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","",""
418,8864,[],[630],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","",""
419,8865,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","",""
420,8866,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","",""
421,8867,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","",""
422,8868,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","",""
423,8869,[],[639],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","",""
424,8870,[],[641],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","",""
425,8871,[],[324],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,37]","[43,22]","",""
426,8872,[],[638],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,64]","[44,73]","",""
427,8873,[],[313],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,27]","[45,10]","",""
428,8874,[],[320],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,65]","[46,74]","",""
429,8875,[],[323],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,36]","[47,21]","",""
430,8876,[],[311],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,30]","[48,13]","",""
431,8877,[],[316],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,32]","[49,17]","",""
432,8878,[],[27],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,66]","[50,75]","",""
433,8879,[],[309],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,28]","[51,11]","",""
434,8880,[],[318],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,34]","[52,15]","",""
435,8881,[],[317],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,33]","[53,18]","",""
436,8882,[],[637],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,67]","[54,76]","",""
437,8883,[],[645],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,68]","[55,77]","",""
438,8884,[],[630],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,40]","[56,39]","",""
439,8885,[],[310],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,29]","[57,12]","",""
440,8886,[],[312],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,31]","[58,14]","",""
441,8887,[],[34],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,69]","[59,19,25]","",""
442,8888,[],[321],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,70]","[60,78]","",""
443,8889,[],[639],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,42]","[61,41]","",""
444,8890,[],[319],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,71]","[62,20,26]","",""
