"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3068,[717],[100],"Infested Ursa"
625,3924,[],[],"The Dreadstone"
626,5567,[],[],"Gruthkul, Mother of Despair"
627,272,[717],[75],"Ancient Sentry Apparatus"
628,790,[717],[50],"Vaal Fallen"
629,797,[],[],"Vaal Gargantuan"
630,864,[717],[50],"Serpentine Construct"
631,868,"[485,717]","[30,50]","Spine Construct"
632,926,[717],[50],"Arakaali's Daughter"
633,927,[717],[50],"Arakaali's Daughter"
634,928,[717],[50],"Arakaali's Daughter"
635,929,[717],[50],"Arakaali's Daughter"
636,800,[],[],"Blightblade"
637,801,[717],[50],"Vaal Frost Guardian"
638,940,[717],[50],"Corrupted Spitter"
639,5260,[717],[50],"Plagued Arachnid"
640,274,[717],[75],"Cairn Annihilator"
641,803,[717],[50],"Vaal Frost Guardian"
642,816,[717],[50],"Vaal Slayer"
643,4153,[717],[75],"Volatile Poison"
644,4155,[717],[75],"Volatile Poison"
645,5262,[717],[50],"Plagued Arachnid"
646,5291,[],[],"Arakaali, Spinner of Shadows"
647,134,[],[],"Forest Beast"
648,1513,[717],[100],"Carrion Swarmer"
649,1514,[717],[100],"Carrion Burrower"
650,2001,[717],[50],"Undying Ravager"
651,3819,[717],[75],"Sand Leaper"
652,877,"[485,717]","[30,100]","Acid Slitherer"
653,1095,[717],[50],"Lingering Aberration"
654,1193,[717],[50],"Sutured Aberration"
655,1195,[717],[50],"Sutured Aberration"
656,1197,[717],[50],"Sutured Aberration"
657,1442,[717],[50],"Filth Maw"
658,1518,[717],[100],"Scum Crawler"
659,1830,[717],[50],"Mephitic Maiden"
660,1831,[717],[50],"Noxious Maiden"
661,2990,[717],[50],"Sewer Drifter"
662,3901,[717],[0],"Sewer Goliath"
663,3787,[717],[25],"Muck Vortex"
664,5106,[],[],"Doedre the Vile"
665,1891,[717],[50],"Undying Socialite"
666,1926,[717],[50],"Undying Socialite"
667,3712,[717],[50],"Pale Blackguard"
668,3714,[717],[50],"Pale Commander"
669,5513,"[1086,9569,717]","[20,10,50]","Spectral Soldier"
670,5515,[717],[50],"Spectral Officer"
671,5517,[717],[50],"Spectral Legionnaire"
672,5520,[717],[50],"Spectral Tactician"
673,5523,[],[],"Ondar, the Betrayer"
674,1452,[717],[50],"Plumed Chimeral"
675,1455,[717],[50],"Chrome-touched Chimeral"
676,1456,[717],[50],"Chrome-infused Chimeral"
677,1466,[717],[50],"Chimeric Croaker"
678,1468,[717],[50],"Chrome-touched Croaker"
679,1470,[717],[50],"Chrome-infused Croaker"
680,1617,[717],[25],"Porcupine Goliath"
681,1621,[717],[25],"Chrome-touched Goliath"
682,1625,[717],[25],"Chrome-infused Goliath"
683,1893,[717],[50],"Undying Initiate"
684,1895,[717],[50],"Undying Patrician"
685,1928,[717],[50],"Undying Initiate"
686,1930,[717],[50],"Undying Patrician"
687,4676,[717],[50],"Chromatic Gargoyle"
688,4678,[717],[50],"Chrometouched Gargoyle"
689,5580,[],[],"Yugul, Reflection of Terror"
690,675,"[1086,9569,717]","[20,10,50]","Brittle Gladiator"
691,677,[717],[50],"Risen Gladiator"
692,1065,[717],[50],"Bubbling Wave"
693,1067,"[483,717]","[80,50]","Crashing Wave"
694,3800,[717],[25],"Vortex"
695,5607,"[1086,9569]","[20,10]","Hector Titucius, Eternal Servant"
696,1243,"[2091,9569,717]","[20,10,50]","Lunarsworn Wintermage"
697,1268,[717],[50],"Lunaris Elite"
698,1308,"[1086,9569,717]","[20,10,50]","Lunar Scout"
699,1320,"[1086,9569]","[20,10]","Nightbringer Lucius"
700,1372,[717],[50],"Lunar Miscreation"
701,1383,[717],[50],"Moontouched Miscreation"
702,1402,[717],[50],"Night Horror"
703,1405,[717],[50],"Dusk Horror"
704,1422,"[483,717]","[50,50]","Lunaris Concubine"
705,1491,[717],[50],"Rime Sentinel"
706,1492,[717],[50],"Frost Sentinel"
707,1493,[717],[50],"Assault Ribbon"
708,1248,"[2091,9569,717]","[20,10,50]","Lunarsworn Archmage"
709,1273,[717],[50],"Lunaris Champion"
710,2632,[717],[50],"Lunaris Zealot"
711,2634,[717],[50],"Moontouched Zealot"
712,2640,[717],[50],"Lunar Devotee"
713,2674,[717],[50],"Lunaris Zealot"
714,5217,[],[],"Dusk, Harbinger of Lunaris"
715,315,[717],[50],"Ruins Hellion"
716,520,[717],[50],"Brittle Lookout"
717,1145,[],[],"Tolman"
718,1853,[717],[50],"Undying Engineer"
719,1874,[717],[50],"Undying Degenerate"
720,1911,[717],[50],"Undying Dreg"
721,1944,[717],[50],"Undying Degenerate"
722,2009,[717],[50],"Labourer Wraith"
723,2011,[717],[50],"Foreman"
724,3974,[717],[50],"Vicious Hound"
725,3994,[717],[50],"Feral Fowl"
726,4325,[],[],"Gemling Legionnaire"
727,4329,[],[],"Gemling Legionnaire"
728,4333,[],[],"Gemling Legionnaire"
729,4337,[],[],"Gemling Captain"
730,4645,[717],[150],"Swarming Rat"
731,4646,[717],[100],"Overgrown Rat"
732,849,"[1086,9569,717]","[20,10,50]","Crow Keeper"
733,855,[],[],"Effigy of Fear"
734,1482,[717],[50],"Infernal Sentinel"
735,1799,[717],[50],"Auric Lion"
736,1803,[717],[50],"Molten Lion"
737,2580,"[717,6923]","[25,1]","Devourer"
738,3817,"[484,717]","[80,75]","Lowlands Hopper"
739,4013,[],[],"Grazing Taurus"
740,1240,"[2091,9569,717]","[20,10,50]","Solarsworn Infernomage"
741,1245,"[2091,9569,717]","[20,10,50]","Solarsworn Archmage"
742,1265,[717],[50],"Solaris Elite"
743,1270,[717],[50],"Solaris Champion"
744,1311,"[1086,9569,717]","[30,15,50]","Solar Scout"
745,1317,[],[],"Regulus, Sun's Herald"
746,5175,[717],[50],"Solar Elemental"
747,5177,[717],[50],"Solar Elemental"
748,5179,[717],[50],"Solar Guard"
749,5240,"[1086,2091,9569]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1242,"[2091,9569,717]","[20,10,50]","Solarsworn Infernomage"
751,1247,"[2091,9569,717]","[20,10,50]","Solarsworn Archmage"
752,1250,"[2091,9569,717]","[20,10,50]","Lunarsworn Archmage"
753,1251,"[2091,9569,717]","[20,10,50]","Lunarsworn Wintermage"
754,1267,[717],[50],"Solaris Elite"
755,1272,[717],[50],"Solaris Champion"
756,1275,[717],[50],"Lunaris Champion"
757,1276,[717],[50],"Lunaris Elite"
758,1310,"[1086,9569,717]","[30,15,50]","Lunar Scout"
759,1313,"[1086,9569,717]","[30,15,50]","Solar Scout"
760,1408,[717],[50],"Night Horror"
761,1409,[717],[50],"Dusk Horror"
762,1425,"[483,717]","[50,50]","Lunaris Concubine"
763,1481,[717],[50],"Flame Sentinel"
764,1484,[717],[50],"Infernal Sentinel"
765,1487,[717],[50],"Assault Ribbon"
766,1494,[717],[50],"Rime Sentinel"
767,1495,[717],[50],"Frost Sentinel"
768,1496,[717],[50],"Assault Ribbon"
769,1802,[717],[50],"Auric Lion"
770,1806,[717],[50],"Molten Lion"
771,2643,[717],[50],"Lunaris Zealot"
772,2644,[717],[50],"Moontouched Zealot"
773,2645,[717],[50],"Lunar Devotee"
774,5184,[717],[50],"Solar Elemental"
775,5185,[717],[50],"Solar Elemental"
776,5186,[717],[50],"Solar Guard"
777,5203,[],[],"Lunaris, Eternal Moon"
778,5226,[],[],"Solaris, Eternal Sun"
779,563,[717],[50],"Bloodstained Archer"
780,565,[717],[50],"Bloodstained Archer"
781,721,[717],[50],"Bloodstained Warrior"
782,723,[717],[50],"Bloodstained Warrior"
783,1818,[717],[50],"Fevered Clot"
784,3747,[717],[50],"Bloodstained Fallen"
785,3759,"[1086,9569,717]","[20,10,50]","Bloodstained Fallen"
786,3761,"[1086,9569,717]","[20,10,50]","Bloodsoaked Fallen"
787,3765,[717],[50],"Bloodstained Archer"
788,3773,[717],[50],"Bloodstained Vanguard"
789,3775,[717],[50],"Bloodsoaked Vanguard"
790,3788,[717],[25],"Blood Vortex"
791,4349,[717],[25],"Escaped Revenant"
792,228,[717],[50],"Alpine Devil"
793,267,[717],[50],"Alpine Shaman"
794,269,[717],[50],"Colossus Crusher"
795,291,[717],[50],"Snow Wolf"
796,292,[717],[50],"Freezing Wolf"
797,383,[717],[25],"Frozen Titan"
798,4102,[717],[75],"Brittle Shard"
799,4104,[717],[75],"Brittle Shard"
800,5081,[],[],"Vendigo"
801,5087,[717],[50],"Risen Jaeger"
802,5750,[717],[50],"Mountain Lynx"
803,1216,[717],[50],"Dessicated Maraketh"
804,1219,[717],[50],"Dessicated Maraketh"
805,1613,"[485,717]","[30,50]","Sand Serpent"
806,3818,"[484,717]","[80,75]","Sand Skitterer"
807,5104,[717],[25],"Sandworn Slaves"
808,5613,[717],[50],"Wild Rhex"
809,5615,[717],[50],"Maternal Rhex"
810,5616,[717],[50],"Adolescent Rhex"
811,5617,[717],[50],"Escaped Rhex"
812,5653,[717],[50],"Black Scorpion"
813,5657,[717],[50],"Sand Scorpion"
814,5660,[717],[50],"Predatory Scorpion"
815,5757,[717],[50],"Rhexback Raider"
816,5758,[717],[50],"Rhexback Spearman"
817,526,[717],[50],"Sandy Lookout"
818,670,[717],[50],"Sandy Guardian"
819,1454,[717],[50],"Feral Chimeral"
820,1467,[717],[50],"Vaulting Croaker"
821,5771,[],[],"Shakari, Queen of the Sands"
822,5774,[],[],"Shakari, Queen of the Sands"
823,268,[717],[50],"Hill Devil"
824,290,[717],[50],"Arctic Wolf"
825,385,[717],[25],"Mountain Fragment"
826,3717,[717],[50],"Rotting Vulture"
827,4012,[],[],"Avalanche Rider"
828,4018,[],[],"Boulderback"
829,4413,[717],[125],"Hill Shard"
830,4415,[717],[125],"Hill Fragment"
831,4417,[717],[125],"Hill Remnant"
832,499,[717],[50],"Bleached Crustacean"
833,1072,[717],[50],"Sulphuric Strider"
834,3745,[717],[50],"Sun Bleached Fallen"
835,3757,"[1086,9569,717]","[20,10,50]","Sun Bleached Fallen"
836,3771,[717],[50],"Sun Bleached Vanguard"
837,3828,[],[],"Bleached Horror"
838,4196,[717],[100],"Bleached Crawler"
839,4197,[717],[75],"Bleached Crawler"
840,4198,[717],[50],"Bleached Crawler"
841,5079,[],[],"Sulphurspawn"
842,5530,[717],[50],"Waste Lurcher"
843,5656,[717],[50],"Sulphuric Scorpion"
844,5664,[],[],"The Basilisk"
845,957,[717],[50],"Buried Tarantula"
846,3743,[717],[50],"Crystallised Fallen"
847,3755,"[1086,9569,717]","[20,10,50]","Crystallised Fallen"
848,3769,[717],[50],"Crystallised Sentry"
849,3852,[717],[50],"Screecher"
850,3855,[717],[50],"Pocked Mason"
851,3867,[717],[50],"Pocked Mason"
852,3878,[717],[50],"Pocked Flamebringer"
853,3888,[717],[50],"Crawler"
854,3897,[717],[0],"Pocked Giant"
855,3910,[717],[50],"Chaos Guardian"
856,5261,[717],[50],"Diseased Arachnid"
857,5618,[],[],"Garukhan, Queen of the Winds"
858,672,[717],[50],"Ancient Worker"
859,1862,[717],[50],"Undying Labourer"
860,1864,[717],[50],"Undying Labourer"
861,1866,[717],[50],"Undying Operator"
862,1868,[717],[50],"Undying Operator"
863,1987,[717],[50],"Undying Grappler"
864,1991,[717],[50],"Undying Grappler"
865,5717,"[1086,9569]","[20,10]","General Adus"
866,5722,[717],[50],"Refinery Construct"
867,4035,[717],[100],"Wandering Eye"
868,4046,[717],[50],"Eye Hatchery"
869,4056,[717],[50],"Gut Flayer"
870,4061,[717],[50],"Gut Spiker"
871,4065,[717],[50],"Noisome Ophidian"
872,5810,[],[],"Droolmaw"
873,958,[717],[50],"Maligaro's Inspiration"
874,1395,[717],[50],"Shavronne's Legacy"
875,1547,[717],[50],"Maligaro's Passion"
876,1548,[717],[50],"Maligaro's Cruelty"
877,1821,[717],[50],"Doedre's Ichor"
878,1823,[717],[50],"Doedre's Ichor"
879,1948,[717],[50],"Shavronne's Envy"
880,1950,[717],[50],"Shavronne's Greed"
881,3609,[717],[50],"Doedre's Suffering"
882,3611,[717],[50],"Doedre's Torment"
883,5263,[717],[50],"Maligaro's Muse"
884,5672,[],[],"Doedre, Darksoul"
885,5681,[],[],"Shavronne, Unbound"
886,5686,[],[],"Maligaro, The Broken"
887,5701,[],[],"The Depraved Trinity"
888,5724,[717],[50],"Shavronne's Vision"
889,2096,[717],[50],"Desecrated Thrall"
890,5092,[],[],"Kitava's Herald"
891,5504,[717],[50],"Feast Attendant"
892,5543,[717],[50],"Shrieking Witch"
893,5545,[717],[50],"Shrieking Witch"
894,4794,[717],[50],"Purge Hound"
895,4800,[],[],"Wicker Man"
896,4843,[717],[25],"Warped Regurgitator"
897,4845,[717],[25],"Warped Regurgitator"
898,4931,[],[],"The Rotten Matriarch"
899,4932,[717],[50],"Kiln Mother"
900,5172,[717],[50],"Handmaiden"
901,5199,[717],[50],"Enthralled Enforcer"
902,5201,"[1086,9569,717]","[20,10,50]","Depraved Enforcer"
903,5491,[717],[50],"Kitava Zealot"
904,5493,[717],[50],"Kitava Zealot"
905,5495,[717],[50],"Kitava Zealot"
906,4106,[717],[75],"Window Shard"
907,5053,[],[],"Avarius, Reassembled"
908,5497,[717],[50],"Feast Attendant"
909,5303,[],[],"Kitava, the Insatiable"
910,4823,[717],[50],"Crazed Driver"
911,5128,[717],[50],"Experimented Dead"
912,5130,[717],[50],"Experimented Dead"
913,5132,[717],[50],"Experimented Dead"
914,5134,[717],[50],"Experimented Dead"
915,5147,[717],[50],"Experimented Dead"
916,5149,[717],[50],"Experimented Dead"
917,5151,[717],[50],"Experimented Dead"
918,5153,[717],[50],"Experimented Dead"
919,5156,[717],[50],"Deformed Slave"
920,5158,[717],[50],"Defiled Extractor"
921,5160,[717],[50],"Corrupted Extractor"
922,6145,[],[],"Vilenta"
923,7695,[717],[50],"Orphaned Zealot"
924,7696,[717],[50],"Orphaned Zealot"
925,7697,[717],[50],"Orphaned Zealot"
926,7698,[717],[50],"Orphaned Adjudicator"
927,7699,"[1086,9569,717]","[20,10,50]","Orphaned Ward"
928,7700,[717],[50],"Orphaned Guardian"
929,7701,"[1086,9569,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,9,[717],[50],"Alira's Deadeye"
933,52,"[1086,9569,717]","[20,10,50]","Highwayman"
934,57,[717],[50],"Oak's Brute"
935,119,[],[],"Skeletal Beast"
936,123,[],[],"Corrupted Beast"
937,152,[717],[50],"Spectral Corsair"
938,154,"[484,717]","[50,50]","Spectral Scoundrel"
939,160,"[484,717]","[50,50]","Spectral Swashbuckler"
940,167,[717],[50],"Cursed Mariner"
941,170,[717],[50],"Ashen Buccaneer"
942,174,[717],[50],"Spectral Bowman"
943,177,[717],[50],"Phantom Occultist"
944,229,[717],[50],"Bearded Devil"
945,265,[717],[50],"Bearded Skycaller"
946,289,[717],[50],"Wolf"
947,314,[717],[50],"Dune Hellion"
948,330,[717],[50],"Shackled Hellion"
949,340,[717],[100],"Dread Primate"
950,370,[717],[25],"Hulking Titan"
951,377,[717],[25],"Churning Titan"
952,396,[717],[25],"Sin Master"
953,433,[717],[50],"Corrupted Rhoa"
954,449,[717],[100],"Granite Eater"
955,450,[717],[100],"Rock Spitter"
956,458,[717],[100],"Obsidian Eater"
957,462,[717],[100],"Crustacean Sniper"
958,473,[717],[50],"Merveil's Favoured"
959,480,[717],[100],"Merveil's Chosen"
960,481,[717],[50],"Merveil's Retainer"
961,487,[717],[50],"Merveil's Blessed"
962,496,[717],[50],"Deep Crustacean"
963,533,[717],[50],"Vault Hunter"
964,542,[717],[50],"Plagued Bowman"
965,556,[717],[50],"Vexing Archer"
966,590,[717],[50],"Frost Harbinger"
967,603,[717],[50],"Brittle Arsonist"
968,613,[717],[50],"Flame Harbinger"
969,633,[717],[50],"Thunder Champion"
970,664,[717],[50],"Angered Remains"
971,741,[717],[50],"Frost Guardian"
972,752,[717],[50],"Flame Guardian"
973,772,"[484,717]","[50,50]","Bone Warden"
974,796,[717],[50],"Colossal Vaal Fallen"
975,805,[717],[50],"Vaal Frost Guardian"
976,807,[717],[50],"Vaal Frost Guardian"
977,809,[717],[50],"Vaal Flame Guardian"
978,811,[717],[50],"Vaal Flame Guardian"
979,813,[717],[50],"Vaal Bone Warden"
980,815,[717],[50],"Vaal Bone Warden"
981,820,[717],[50],"Vaal Frostguard"
982,821,[717],[50],"Vaal Thunderguard"
983,878,[717],[50],"Crypt Stalker"
984,903,[717],[100],"Venomous Spawn"
985,922,[717],[50],"Noxious Tarantula"
986,930,[717],[50],"Webbed Spider"
987,931,[717],[50],"Virulent Spider"
988,1034,"[483,717]","[80,50]","Seething Brine"
989,1038,"[483,717]","[80,50]","Seething Brine"
990,1039,"[483,717]","[80,50]","Crashing Brine"
991,1043,"[483,717]","[80,50]","Tide Strider"
992,1045,"[483,717]","[80,50]","Tide Strider"
993,1046,"[483,717]","[80,50]","Flood Strider"
994,1050,"[483,717]","[80,50]","Seething Brine"
995,1052,"[483,717]","[80,50]","Seething Brine"
996,1055,"[483,717]","[80,50]","Boiling Ambusher"
997,1057,"[483,717]","[80,50]","Boiling Strider"
998,1074,[717],[50],"Sulphuric Strider"
999,1123,[717],[50],"Drowned"
1000,1125,[717],[50],"Drowned"
1001,1127,[717],[50],"Drowned"
1002,1184,[717],[50],"Shambling Cadaver"
1003,1185,[717],[50],"Shambling Cadaver"
1004,1186,[717],[50],"Shambling Cadaver"
1005,1208,[717],[50],"Withered Husk"
1006,1209,[717],[50],"Withered Husk"
1007,1210,[717],[50],"Withered Husk"
1008,1211,[717],[50],"Fetid Shambler"
1009,1236,"[2091,9569,717]","[20,10,50]","Blackguard Mage"
1010,1259,"[2091,9569,717]","[20,10,50]","Blackguard Firemage"
1011,1366,[717],[50],"Miscreation"
1012,1375,[717],[50],"Slashed Miscreation"
1013,1471,[717],[50],"Chimeric Croaker"
1014,1497,[717],[50],"Rime Sentinel"
1015,1499,[717],[50],"Frost Sentinel"
1016,1501,[],[],"Assault Ribbon"
1017,1517,[717],[100],"Scum Crawler"
1018,1587,[717],[100],"Sewage Crawler"
1019,1588,"[485,717]","[50,100]","Toxic Crawler"
1020,1594,[717],[50],"Restless Archer"
1021,1597,[717],[50],"Scorched Guard"
1022,1601,[717],[50],"Incinerated Mage"
1023,1605,[717],[50],"Bleak Aspirant"
1024,1612,"[485,717]","[30,50]","Barb Serpent"
1025,1627,[717],[25],"Chrome-infused Goliath"
1026,1629,[717],[25],"Porcupine Goliath"
1027,1813,[717],[50],"Crimson Ichor"
1028,1816,[717],[50],"Blood Elemental"
1029,1817,[717],[50],"Coagulated Elemental"
1030,1845,[717],[50],"Undying Untouchable"
1031,1914,[717],[50],"Undying Untouchable"
1032,1943,[717],[50],"Undying Cultist"
1033,1961,[717],[50],"Void Remnant"
1034,1962,[717],[50],"Void Remnant"
1035,2585,"[717,6923]","[25,1]","Devourer"
1036,2593,"[717,6923]","[25,1]","Devourer"
1037,3071,[717],[100],"Plummeting Ursa"
1038,3075,[717],[100],"Plummeting Ursa"
1039,3718,[717],[50],"Mindless Scavenger"
1040,3810,[717],[75],"Dust Scrabbler"
1041,3826,[],[],"Tangled Remains"
1042,3866,[717],[50],"Pocked Miner"
1043,3985,[717],[50],"Talon Archer"
1044,4137,[717],[75],"Volcanic Golem"
1045,4176,[717],[100],"Savage Crab"
1046,4181,[717],[75],"Savage Crab"
1047,4188,[717],[50],"Savage Crab"
1048,4737,[],[],"Plated Parasite"
1049,4740,[],[],"Spitting Parasite"
1050,4743,[],[],"Vicious Parasite"
1051,4817,[717],[50],"Twisted Effigy"
1052,5804,[],[],"Reliquarian"
1053,4092,[],[],"Eater of Souls"
1054,5096,[1231],[6],"The Grey Plague"
1055,5536,[],[],"Mephod, the Earth Scorcher"
1056,2896,[],[],"The Steel Soul"
1057,4814,[],[],"Guardian of the Chimera"
1058,4807,[],[],"Guardian of the Hydra"
1059,4811,[],[],"Guardian of the Minotaur"
1060,4802,[],[],"Guardian of the Phoenix"
1061,5060,[],[],"The Cleansing Light"
1062,5055,[],[],"Woad, Mockery of Man"
1063,1254,"[2091,9569]","[20,10]","Oriath's Virtue"
1064,1281,[],[],"Oriath's Vengeance"
1065,1284,"[1086,9569]","[20,10]","Oriath's Vigil"
1066,1346,[],[],"Legius Garhall"
1067,1354,[],[],"Barthol, the Corruptor"
1068,2421,"[1086,9569]","[20,10]","Warmonger"
1069,2424,"[1086,9569]","[20,10]","Tyrant"
1070,2397,[],[],"Blackguard Avenger"
1071,2400,"[2091,9569]","[20,10]","Blackguard Tempest"
1072,2430,[],[],"Piety the Empyrean"
1073,1333,[],[],"Nightmare Manifest"
1074,2330,[717],[50],"Master of the Blade"
1075,2343,"[1086,9569]","[20,10]","Massier"
1076,2333,[717],[50],"Leif, the Swift-Handed"
1077,2285,"[2091,9569]","[20,10]","Enticer of Rot"
1078,2288,"[2091,9569]","[20,10]","Witch of the Cauldron"
1079,2358,[717],[50],"Oak the Mighty"
1080,2361,[717],[50],"Aulen Greychain"
1081,70,[717],[50],"Sumter the Twisted"
1082,2340,[717],[50],"Lord of the Ashen Arrow"
1083,5547,[],[],"The Sanguine Siren"
1084,2270,[],[],"Beast of the Pits"
1085,4838,"[1086,9569]","[30,15]","Executioner Bloodwing"
1086,5315,[],[],"Calderus"
1087,2376,[],[],"Blood Progenitor"
1088,2379,[],[],"The Primal One"
1089,5075,[],[],"Nassar, Lion of the Seas"
1090,2244,[],[],"Penitentiary Incarcerator"
1091,3913,[],[],"Void Anomaly"
1092,3916,[],[],"Avatar of Undoing"
1093,4027,[],[],"Ambrius, Legion Slayer"
1094,3153,[],[],"K'aj Q'ura"
1095,3156,[],[],"K'aj Y'ara'az"
1096,3159,[],[],"K'aj A'alai"
1097,2417,[],[],"Lady Stormflay"
1098,1379,[],[],"The Broken Prince"
1099,1416,[],[],"The Fallen Queen"
1100,1432,[482],[50],"The Hollow Lady"
1101,5569,[],[],"Erebix, Light's Bane"
1102,4078,[],[],"Erythrophagia"
1103,5108,[],[],"Portentia, the Foul"
1104,5678,[],[],"Doedre the Defiler"
1105,5674,[],[],"Doedre the Defiler"
1106,3072,[],[],"It That Fell"
1107,2523,[],[],"Bolt Brownfur, Earth Churner"
1108,2489,"[1086,9569]","[40,20]","Thena Moga, the Crimson Storm"
1109,2537,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2485,[],[],"Orra Greengate"
1111,2497,[],[],"Torr Olgosso"
1112,2516,[],[],"Damoi Tui"
1113,2529,"[1086,9569]","[30,15]","Eoin Greyfur"
1114,2543,"[2091,9569]","[30,15]","Wilorin Demontamer"
1115,2549,[],[],"Augustina Solaria"
1116,2508,[],[],"Igna Phoenix"
1117,5609,"[1086,9569]","[20,10]","The Forgotten Soldier"
1118,5582,[],[],"Varhesh, Shimmering Aberration"
1119,4397,[],[],"Hephaeus, The Hammer"
1120,5620,[],[],"Stalker of the Endless Dunes"
1121,4339,[],[],"Captain Tanner Lightfoot"
1122,4327,[],[],"Ironclad Arsonist"
1123,4331,[],[],"Ironclad Demolisher"
1124,4335,[],[],"Ironclad Decimator"
1125,5666,[],[],"The Gorgon"
1126,1460,[],[],"Sallazzang"
1127,1462,[],[],"Sallazzang"
1128,5719,"[1086,9569]","[20,10]","Pesquin, the Mad Baron"
1129,185,[],[],"Telvar, the Inebriated"
1130,4431,[],[],"Pirate Treasure"
1131,4364,[],[],"Avatar of the Huntress"
1132,4367,"[1086,9569]","[30,15]","Avatar of the Skies"
1133,4370,"[1086,9569]","[20,10]","Avatar of the Forge"
1134,247,[],[],"Rek'tar, the Breaker"
1135,5219,[],[],"Sebbert, Crescent's Point"
1136,5242,"[1086,2091,9569]","[15,15,15]","Jorus, Sky's Edge"
1137,2388,[],[],"Herald of Ashes"
1138,2391,[],[],"Herald of Thunder"
1139,4108,[],[],"Fragment of Winter"
1140,2365,[],[],"Shadow of the Vaal"
1141,1507,[485],[50],"Gorulis, Will-Thief"
1142,3969,[],[],"The Infernal King"
1143,5637,[],[],"Preethi, Eye-Pecker"
1144,5297,[],[],"Lord of the Grey"
1145,5305,[],[],"Kitava, The Destroyer"
1146,4469,[],[],"The Goddess"
1147,4473,[],[],"Vision of Justice"
1148,4169,[],[],"Stone of the Currents"
1149,4021,[],[],"Shredder of Gladiators"
1150,4015,[],[],"Crusher of Gladiators"
1151,4007,[],[],"Bringer of Blood"
1152,4097,[],[],"Eater of Souls"
1153,4094,[],[],"Nightmare's Omen"
1154,5253,[],[],"Visceris"
1155,4071,[],[],"He of Many Pieces"
1156,5688,[],[],"Maligaro the Mutilator"
1157,3839,[],[],"Unravelling Horror"
1158,3847,[],[],"Shrieker Eihal"
1159,3892,[],[],"Breaker Toruul"
1160,3862,[],[],"Lord of the Hollows"
1161,3883,[],[],"Messenger of the Hollows"
1162,3904,[],[],"Champion of the Hollows"
1163,2263,[],[],"Titan of the Grove"
1164,2292,[],[],"Xixic, High Necromancer"
1165,4707,[],[],"Platinia"
1166,4710,[],[],"Auriot"
1167,4713,[],[],"Rhodion"
1168,4716,[],[],"Pallias"
1169,4719,[],[],"Argient"
1170,4722,[],[],"Rheniot"
1171,3976,[],[],"Gnar, Eater of Carrion"
1172,3987,[],[],"Stonebeak, Battle Fowl"
1173,1571,[],[],"The High Templar"
1174,1581,[],[],"The Hallowed Husk"
1175,6888,[],[],"High Lithomancer"
1176,5277,"[1086,9569]","[20,10]","Drek, Apex Hunter"
1177,4352,[],[],"Thraxia"
1178,2260,[717],[50],"Drought-Maddened Rhoa"
1179,2384,[],[],"Skullbeak"
1180,4425,[],[],"The Eroding One"
1181,4428,[],[],"Guardian of the Vault"
1182,2602,[6923],[1],"Tunneltrap"
1183,2300,[],[],"Glace"
1184,2267,[],[],"Megaera"
1185,2250,[],[],"Fire and Fury"
1186,2295,[],[],"Shock and Horror"
1187,2315,[],[],"Merveil, the Reflection"
1188,2323,[],[],"Merveil, the Returned"
1189,5776,[],[],"Terror of the Infinite Drifts"
1190,4086,[],[],"Gisale, Thought Thief"
1191,5683,[],[],"Shavronne the Sickening"
1192,5066,[],[],"Bazur"
1193,2279,[],[],"Thunderskull"
1194,2273,[],[],"Steelpoint the Avenger"
1195,2276,"[1086,9569,717]","[20,10,50]","Champion of Frost"
1196,2282,[],[],"Belcer, the Pirate Lord"
1197,2238,"[1086,9569,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2241,"[1086,9569,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3329,[],[],"Burtok, Conjurer of Bones"
1200,3780,[],[],"Mirage of Bones"
1201,2438,[],[],"Arachnoxia"
1202,2441,[],[],"Hybrid Widow"
1203,2350,[485],[50],"Spinner of False Hope"
1204,2354,[],[],"Queen of the Great Tangle"
1205,975,[],[],"Suncaller Asha"
1206,4818,[],[],"Carius, the Unnatural"
1207,4924,[],[],"Pileah, Corpse Burner"
1208,4928,[],[],"Pileah, Burning Corpse"
1209,4547,[],[],"The Cursed King"
1210,4551,[],[],"Lycius, Midnight's Howl"
1211,4828,[],[],"Arwyn, the Houndmaster"
1212,3946,[],[],"Forest of Flames"
1213,1008,[],[],"Puruna, the Challenger"
1214,1012,[],[],"Puruna, the Challenger"
1215,1015,[],[],"Poporo, the Highest Spire"
1216,5327,[],[],"Tahsin, Warmaker"
1217,1935,[],[],"Excellis Aurafix"
1218,1952,[],[],"Riftwalker"
1219,1886,[],[],"The Arbiter of Knowledge"
1220,1854,[],[],"Ancient Sculptor"
1221,1857,[],[],"Ancient Architect"
1222,2394,[],[],"The Reaver"
1223,5703,[],[],"Amalgam of Nightmares"
1224,5293,[],[],"Armala, the Widow"
1225,3997,[],[],"Tore, Towering Ancient"
1226,4000,[],[],"Olof, Son of the Headsman"
