"rownum","Name","ModSellPriceTypesKeys"
2309,"MineCritMultiplierForJewel",[2]
2310,"FireCritMultiplierForJewel",[2]
2311,"ColdCritMultiplierForJewel",[2]
2312,"LightningCritMultiplierForJewel",[2]
2313,"ElementalCritMultiplierForJewel",[3]
2314,"ChaosCritMultiplierForJewel",[4]
2315,"AvoidStatusEffectsForJewel",[5]
2316,"AvoidIgniteForJewel",[4]
2317,"AvoidShockForJewel",[4]
2318,"AvoidFreezeForJewel",[4]
2319,"AvoidChillForJewel",[4]
2320,"AvoidStunForJewel",[4]
2321,"ChanceToFreezeForJewel",[6]
2322,"ChanceToIgniteForJewel",[6]
2323,"ChanceToShockForJewel",[6]
2324,"EnduranceChargeDurationForJewel",[5]
2325,"FrenzyChargeDurationForJewel",[5]
2326,"PowerChargeDurationForJewel",[5]
2327,"KnockbackChanceForJewel",[0]
2328,"BlockForJewel",[5]
2329,"BlockDualWieldingForJewel",[4]
2330,"BlockShieldForJewel",[4]
2331,"BlockStaffForJewel",[4]
2332,"BlockToSpellBlockForJewel",[5]
2333,"DualWieldingSpellBlockForJewel",[5]
2334,"ShieldSpellBlockForJewel",[5]
2335,"StaffSpellBlockForJewel",[5]
2336,"FreezeDurationForJewel",[2]
2337,"ShockDurationForJewel",[2]
2338,"BurnDurationForJewel",[2]
2339,"ChillAndShockEffectOnYouJewel",[4]
2340,"CurseEffectOnYouJewel",[4]
2341,"FreezeChanceAndDurationForJewel",[4]
2342,"ShockChanceAndDurationForJewel",[4]
2343,"IgniteChanceAndDurationForJewel",[4]
2344,"PoisonChanceAndDurationForJewel",[4]
2345,"BleedChanceAndDurationForJewel",[4]
2346,"ImpaleChanceForJewel",[4]
2347,"PoisonDamageForJewel",[2]
2348,"BleedDamageForJewel",[2]
2349,"BurningDamageForJewel",[2]
2350,"EnergyShieldDelayForJewel",[4]
2351,"EnergyShieldRechargeRateForJewel",[4]
2352,"MinionBlockForJewel",[4]
2353,"MinionLifeForJewel",[2]
2354,"MinionElementalResistancesForJewel",[2]
2355,"MinionAccuracyRatingForJewel",[2]
2356,"MinionAccuracyRatingFlat",[2]
2357,"TotemLifeForJewel",[2]
2358,"TotemDamageForJewel",[2]
2359,"TotemElementalResistancesForJewel",[2]
2360,"TotemElementalResistances",[2]
2361,"MapWbCrafted",[]
2362,"BlackguardZombieSpeedStance",[]
2363,"JewelStrToDex",[6]
2364,"JewelDexToInt",[6]
2365,"JewelIntToStr",[6]
2366,"JewelStrToInt",[6]
2367,"CycloneExtraDistance",[]
2368,"AoEKnockBackOnFlaskUse",[4]
2369,"AttacksCostNoMana",[7]
2370,"NoManaLeechOrRegen",[4]
2371,"ResoluteTechnique",[8]
2372,"TauntImmunityDuration",[4]
2373,"TauntImmunity",[]
2374,"JewelUniqueAllocateDisconnectedPassives",[8]
2375,"AllocateDisconnectedPassivesDonut",[7]
2376,"JewelRingRadiusValues",[7]
2377,"LocalChanceToBleed",[5]
2378,"ChanceToBleed",[5]
2379,"MonsterMaximumLifeIncreasePercentFromRarity",[]
2380,"PowerChargeOnStun",[6]
2381,"UnholyMightOnCrit",[6]
2382,"JewelStealRareMod",[8]
2383,"UnarmedAreaOfEffect",[7]
2384,"UniqueJewelMeleeToBow",[7]
2385,"ChaosDamageIncreasedPerInt",[6]
2386,"PassivesApplyToMinionsJewel",[8]
2387,"ExtraCurseThresholdJewel",[8]
2388,"SpellDamagePerIntelligence",[6]
2389,"LifeLeechForJewel",[2]
2390,"LifeLeechPermyriadForJewel",[2]
2391,"ManaLeechForJewel",[2]
2392,"ManaLeechPermyriadForJewel",[2]
2393,"SpellLifeLeechForJewel",[2]
2394,"SpellLifeLeechPermyriadForJewel",[2]
2395,"SpellManaLeechForJewel",[2]
2396,"SpellManaLeechPermyriadForJewel",[2]
2397,"GrantsCullingStrike",[6]
2398,"IncreasedItemRarity",[5]
2399,"LifeOnCorpseRemoval",[7]
2400,"TotemLifePerStrengthInRadius",[6]
2401,"TotemsCannotBeStunned",[5]
2402,"MinionSpellDodgeChance",[7]
2403,"FireDamagePerBuff",[7]
2404,"FireSpellDamagePerBuff",[7]
2405,"MinionLifeRecoveryOnBlock",[6]
2406,"IncreasedDamageWhileLeechingLife",[6]
2407,"MovementVelocityWhileIgnited",[6]
2408,"LifeRegenerationOnFullEnergyShield",[6]
2409,"ChanceToTakeCriticalStrike",[4]
2410,"ChanceToTakeCriticalStrikeUpdated",[4]
2411,"FortifyOnMeleeHit",[8]
2412,"UnarmedRange",[6]
2413,"IncreasedDamagePerMagicItem",[7]
2414,"AdditionalTotemProjectiles",[7]
2415,"IncreasedSpellDamageOnFullEnergyShield",[7]
2416,"MonsterCastSpeedFinal",[]
2417,"UnholyMightOnMeleeKill",[7]
2418,"SpellDamageWithNoManaReserved",[7]
2419,"DamageWhileDead",[5]
2420,"VaalSkillDamage",[6]
2421,"ChaosDamagePerCorruptedItem",[6]
2422,"LifeLeechRatePerCorruptedItem",[6]
2423,"ManaLeechRatePerCorrupteditem",[6]
2424,"ImmuneToSilence",[4]
2425,"SpellDamageWhileNotOnLowMana",[6]
2426,"ReducedManaCostWhileNotOnLowMana",[6]
2427,"AllAttributesPerAssignedKeystone",[8]
2428,"LifeOnHitPerStatusAilmentOnEnemy",[6]
2429,"LifeOnSpellHitPerStatusAilmentOnEnemy",[6]
2430,"JewelIntToDex",[6]
2431,"JewelDexToStr",[6]
2432,"LocalItemLimit",[4]
2433,"IntelligencePerUnassignedPassive",[8]
2434,"PhysicalAddedAsChaosThreshold",[7]
2435,"LifeRecoveryRateThreshold",[7]
2436,"DisplayGrantsCullingStrike",[9]
2437,"DisplayIncreasedItemRarity",[]
2438,"DisplayGrantsCriticalStrikeMultiplier",[]
2439,"DisplayGrantsFortify",[]
2440,"AdditionalVaalSoulOnKill",[6]
2441,"VaalSkillDuration",[6]
2442,"VaalSkillRefundChance",[6]
2443,"VaalSkillCriticalStrikeChance",[6]
2444,"VaalSkillCriticalStrikeMultiplier",[6]
2445,"AttackDamage",[6]
2446,"MonsterAttackDamageFinal",[]
2447,"FlaskEffect",[5]
2448,"FlaskChargesUnique",[5]
2449,"MonsterDoNotFracture",[]
2450,"ManaCostOfTotemAuras",[]
2451,"AdditionalVaalSoulOnShatter",[6]
2452,"IncreasedCorruptedGemExperience",[6]
2453,"CorruptThresholdSoulEaterOnVaalSkillUse",[7]
2454,"CorruptThresholdPhysBypassesES",[7]
2455,"CorruptThresholdLifeLeechUsesChaosDamage",[7]
2456,"ManaGainedOnKillPercentage",[5]
2457,"LifeLostOnKillPercentage",[5]
2458,"EnergyShieldLostOnKillPercentage",[5]
2459,"PunishmentSelfCurseOnKill",[5]
2460,"DamageTakenOnFullES",[5]
2461,"DamageTakenOnFullLife",[]
2462,"PantheonPowersDisabled",[]
2463,"MonsterThornsPhysical",[]
2464,"MonsterThornsElemental",[]
2465,"ConvertLightningToCold",[7]
2466,"SpellChanceToShockFrozenEnemies",[5]
2467,"ClawPhysDamageAndEvasionPerDex",[6]
2468,"ColdAndPhysicalNodesInRadiusSwapProperties",[6]
2469,"AllDamageInRadiusBecomesFire",[7]
2470,"EnergyShieldInRadiusIncreasesArmourDoubled",[7]
2471,"EnergyShieldInRadiusIncreasesArmour",[7]
2472,"LifeInRadiusBecomesManaDoubled",[6]
2473,"LifeInRadiusBecomesEnergyShield",[7]
2474,"LifeInRadiusBecomesEnergyShieldAtHalfValue",[7]
2475,"LifePerIntelligenceInRadus",[6]
2476,"AddedLightningDamagePerDexInRadius",[6]
2477,"LifePassivesBecomeManaPassivesInRadius",[6]
2478,"DexterityAndIntelligenceGiveStrengthMeleeBonusInRadius",[6]
2479,"MonsterDamageVersusMinions",[]
2480,"LifeGainOnEnduranceChargeConsumption",[5]
2481,"SummonTotemCastSpeed",[5]
2482,"TotemDuration",[]
2483,"TalkingSwordUniqueOneHandSword10",[]
2484,"TalkingSwordUniqueOneHandSword26",[]
2485,"AttackDamageAgainstBleeding",[6]
2486,"FlammabilityOnHit",[6]
2487,"FlammabilityOnHitLevel",[]
2488,"FrostbiteOnHitLevel",[]
2489,"FrostbiteOnHit",[]
2490,"ConductivityOnHitLevel",[]
2491,"CurseOnHitConductivityChance",[]
2492,"ConvertPhysicalToLightning",[7]
2493,"ConvertPhysicalToLightningMaven",[7]
2494,"ConvertPhysicalToLightningVeiledFamilyRestriction",[2]
2495,"ConvertPhysicalToLightningImplicit",[7]
2496,"LightningWarpSkill",[6]
2497,"PhysicalAddedAsCold",[7]
2498,"PhysicalAddedAsLightning",[7]
2499,"PhysicalAddedAsFire",[7]
2500,"PhysicalAddedAndConvertedToCold",[]
2501,"PhysicalAddedAndConvertedToLightning",[]
2502,"PhysicalAddedAndConvertedToFire",[]
2503,"MeleeDamageAgainstBleeding",[6]
2504,"MonsterNoMapDrops",[]
2505,"SpellAddedFireDamage",[1]
2506,"SpellAddedFireDamageTwoHand",[1]
2507,"SpellAddedColdDamage",[1]
2508,"SpellAddedColdDamageTwoHand",[1]
2509,"SpellAddedLightningDamage",[1]
2510,"SpellAddedLightningDamageTwoHand",[1]
2511,"SpellAddedPhysicalDamage",[2]
2512,"SpellAddedFireDamageUber",[2]
2513,"SpellAddedColdDamageUber",[2]
2514,"SpellAddedLightningDamageUber",[2]
2515,"IncreasedDamagePerCurseOnSelf",[5]
2516,"SpellAddedFireDamageHybrid",[]
2517,"SpellAddedColdDamageHybrid",[]
2518,"SpellAddedLightningDamageHybrid",[]
2519,"SpellAddedChaosDamageHybrid",[]
2520,"SpellAddedPhysicalDamageHybrid",[]
2521,"SpellAddedFireDamagePenetrationHybrid",[2]
2522,"SpellAddedColdDamagePenetrationHybrid",[2]
2523,"SpellAddedLightningDamagePenetrationHybrid",[2]
2524,"GladiatorBossEliteSharingEnduranceCharges",[]
2525,"GladiatorBossEliteGainFrenzyChargeOnHit",[]
2526,"GladiatorBossEliteGetEnduranceChargeOnHit",[]
2527,"MapEclipseSummonExplodingBuffStorms",[]
2528,"MapTempestSummonStorms",[]
2529,"MapEclipseSummonRunicCircles",[]
2530,"MapWarbands",[]
2531,"MapTempestTotems",[]
2532,"MapTempestDeviance",[]
2533,"MapTempestFire",[]
2534,"MapTempestCold",[]
2535,"MapTempestLightning",[]
2536,"MapTempestPoison",[]
2537,"MapTempestTormentSpirits",[]
2538,"MapTempestFishing",[]
2539,"MapTormentSpiritsEverywhere",[]
2540,"MapTempestStormDuration",[]
2541,"MapTempestStormDurationAndDelay",[]
2542,"MapTempestStormDelayAndBuffDuration",[]
2543,"MapTempestStormAoE",[]
2544,"MapTempestStormBuffDurationOnLowLife",[]
2545,"MapTempestMonsterDropsUnique",[]
2546,"MapTempestMonsterDropsMap",[]
2547,"MapTempestMonsterDropsVaalFragment",[]
2548,"MapTempestInvadersEverywhere",[]
2549,"DamageWithMovementSkills",[5]
2550,"AttackSpeedWithMovementSkills",[5]
2551,"LifeGainedOnKillingIgnitedEnemies",[6]
2552,"DamageTakenFromSkeletons",[4]
2553,"DamageTakenFromGhosts",[]
2554,"CannotBeShockedWhileFrozen",[4]
2555,"LifeLeechPhysicalAgainstBleedingEnemies",[5]
2556,"AdditionalCurseOnSelf",[4]
2557,"DoedreCurseZoneAuraVulnerability",[]
2558,"DoedreCurseZoneAuraTemporalChains",[]
2559,"DoedreCurseZoneAuraEnfeeble",[]
2560,"RarityDuringFlaskEffect",[5]
2561,"DamageDuringFlaskEffect",[5]
2562,"MapPhylacteralLinkBosses",[]
2563,"LocalSocketedGolemLevel",[6]
2564,"DisplaySocketedGemsSupportedByMinionLife",[5]
2565,"DisplaySocketedGemsSupportedByLesserMultipleProjectiles",[5]
2566,"DisplaySocketedGemsSupportedByIncreasedMinionDamage",[5]
2567,"DisplaySocketedGemsSupportedByIncreasedCriticalDamage",[5]
2568,"DisplaySocketedGemsSupportedByMinionSpeed",[5]
2569,"LocalSocketedWarcryGemLevel",[6]
2570,"ManaOnHitVsTauntedEnemy",[5]
2571,"LifeGainedOnTauntingEnemy",[6]
2572,"TauntDuration",[4]
2573,"OnslaughtOnKillingTauntedEnemy",[7]
2574,"DaressoSwordTrapDaemon",[]
2575,"TotemAreaOfEffect",[6]
2576,"LifeLeechFromTotemSkills",[6]
2577,"AnimateWeaponDuration",[4]
2578,"NumberOfAdditionalAnimateWeaponCopies",[7]
2579,"DamageYouReflectGainedAsLife",[8]
2580,"MapMonsterLifeMerciless",[]
2581,"ElementalEquilibrium",[8]
2582,"IronGrip",[]
2583,"PointBlank",[]
2584,"MonsterPointBlank",[]
2585,"ArrowDodging",[]
2586,"VaalPact",[]
2587,"ElementalOverload",[]
2588,"AvatarOfFire",[]
2589,"EldritchBattery",[]
2590,"ChilledGroundEffectEffectiveness",[7]
2591,"BurningGroundEffectEffectiveness",[7]
2592,"ShockedGroundEffectEffectiveness",[7]
2593,"DesecratedGroundEffectEffectiveness",[6]
2594,"ChilledGroundEffectEffectivenessMaven",[7]
2595,"BurningGroundEffectEffectivenessMaven",[7]
2596,"ShockedGroundEffectEffectivenessMaven",[7]
2597,"DesecratedGroundEffectEffectivenessMaven",[6]
2598,"RandomCurseOnHitChance",[6]
2599,"AddedLightningDamageSpellsAndAttacks",[6]
2600,"AddedFireDamageSpellsAndAttacks",[6]
2601,"ShockedGroundWhenHit",[7]
2602,"ShockedGroundWhenHitSkill",[7]
2603,"MonsterChanceToBeStunned",[]
2604,"MonsterProjectileSpeedVariation",[]
2605,"CriticalMultiplierIs100",[4]
2606,"CanInflictMultipleIgnites",[8]
2607,"EmberwakeLessBurningDamage",[]
2608,"EmberwakeLessBurningDamageNew",[]
2609,"MonsterLessLifeNormalCruel",[]
2610,"MapIgnition",[]
2611,"FireResistancePenetration",[6]
2612,"ColdResistancePenetration",[6]
2613,"GainPhasingOnVaalSkillUse",[6]
2614,"MovementSpeedWhilePhased",[5]
2615,"LifePerRedSocket",[6]
2616,"EnergyShieldPerBlueSocket",[6]
2617,"ManaPerGreenSocket",[6]
2618,"MapMonsterFreezeAndChillAvoidance",[]
2619,"MapMonsterIgniteAvoidance",[]
2620,"MapMonsterShockAvoidance",[]
2621,"MapMonsterAilmentAvoidance",[]
2622,"MapMonsterCriticalStrikeChance",[]
2623,"MapMonsterCriticalStrikeMultiplier",[]
2624,"MapMonsterLifeLeechResistance",[]
2625,"MapMonsterManaLeechResistance",[]
2626,"MapBossLife",[]
2627,"MapBossAreaOfEffect",[]
2628,"TempestIncreasedExperienceGain",[]
2629,"MapForceChaosWarband",[]
2630,"MapForceNoMonstersDebug",[]
2631,"MapSimulateWarband",[]
2632,"IncreasedDamageOnZeroEnergyShield",[5]
2633,"IncreasedArmourOnZeroEnergyShield",[5]
2634,"UnholyMightOnBlockChance",[7]
2635,"UnholyMightOnBlockChanceDuration",[7]
2636,"IncreasedDamageOnBurningGround",[6]
2637,"LifeRegenerationPercentOnChilledGround",[6]
2638,"MovementVelocityOnShockedGround",[6]
2639,"ChaosDamageLifeLeechPermyriad",[6]
2640,"PhysicalDamageAddedAsChaos",[7]
2641,"ItemQuantityPerWhiteSocket",[7]
2642,"ChaosDamageDoesNotBypassESDuringFlaskEffect",[6]
2643,"RemoveLifeAndAddThatMuchEnergyShieldOnFlaskUse",[6]
2644,"BallLightningDamage",[4]
2645,"UniqueAnimateWeapon",[6]
2646,"UniqueAnimateWeaponAura",[6]
2647,"DamageTakeFromManaBeforeLifePerPowerCharge",[6]
2648,"IncreasedManaRegenerationPerPowerCharge",[5]
2649,"CriticalStrikeChancePerPowerCharge",[4]
2650,"FortifyNearbyAlliesWithVigilantStrikeJewel",[6]
2651,"IncreasedFireballRadiusAtLongRangeJewel",[6]
2652,"AdditionalGlacialCascadeSequenceJewel",[6]
2653,"AnimateBowsAndWandsJewel",[6]
2654,"ExtraArrowForSplitArrowJewel",[6]
2655,"EnchantmentOfTheGraveOnKill",[4]
2656,"EnchantmentOfFlamesOnHit",[4]
2657,"EnchantmentOfFrostOnKill",[4]
2658,"EnchantmentOfBladesOnHit",[4]
2659,"EnchantmentOfReflectionWhenHit",[4]
2660,"EnchantmentOfForceOnHit",[4]
2661,"EnchantmentOfLightWhenCrit",[4]
2662,"EnchantmentOfThunderOnKill",[4]
2663,"EnchantmentOfWarOnKill",[4]
2664,"EnchantmentOfInfernoOnKill",[4]
2665,"EnchantmentOfWinterWhenHit",[4]
2666,"EnchantmentOfTempestOnHit",[4]
2667,"EnchantmentOfFuryOnHit",[4]
2668,"EnchantmentOfSpiteWhenHit",[4]
2669,"EnchantmentOfIreWhenHit",[4]
2670,"LifeAndManaRegenerationWhenHit",[4]
2671,"EnchantmentManaCostsWhenHit",[4]
2672,"EnchantmentStunAvoidanceOnKill",[4]
2673,"EnchantmentSpellDodgeWhenHitBySpells",[4]
2674,"EnchantmentAttackAndCastSpeedOnKill",[4]
2675,"EnchantmentColdDamageWhenHit",[4]
2676,"EnchantmentLightningDamageWhileHaventKilled",[4]
2677,"EnchantmentLifeAndManaLeechOnKill",[4]
2678,"EnchantmentAddedFireDamageOnKill",[4]
2679,"EnchantmentMovementVelocityWhileHaventBeenHit",[4]
2680,"EnchantmentChanceCauseStatusAilmentsWhileHaventCrit",[4]
2681,"EnchantmentDodgeChanceWhenCriticallyHit",[4]
2682,"EnchantmentCriticalChanceWhenNoCrit",[4]
2683,"EnchantmentElementalPenetrationWhileHaventKilled",[4]
2684,"EnchantmentAddedChaosDamageWhenCrit",[4]
2685,"EnchantmentManaRegenerationOnSpellCast",[4]
2686,"EnchantmentFrostBladesDamage",[4]
2687,"EnchantmentFrostBladesProjectileSpeed",[4]
2688,"EnchantmentSummonedRagingSpiritDuration",[4]
2689,"EnchantmentSummonedRagingSpiritChanceToSpawnAdditionalMinion",[4]
2690,"EnchantmentDischargeRadius",[4]
2691,"EnchantmentDischargeChanceToNotConsumeCharges",[4]
2692,"EnchantmentDischargeActiveSkillBaseRadius",[]
2693,"EnchantmentAngerReservationCost",[4]
2694,"EnchantmentAngerManaReservationEfficiency",[4]
2695,"EnchantmentAngerAuraEffect",[4]
2696,"EnchantmentLightningTrapAdditionalProjectiles",[4]
2697,"EnchantmentLightningTrapCooldownSpeed",[4]
2698,"EnchantmentAbyssalCryDamage",[4]
2699,"EnchantmentAncestorTotemDamage",[4]
2700,"EnchantmentAncestorTotemSlamDamage",[4]
2701,"EnchantmentAncestorTotemSlashDamage",[4]
2702,"EnchantmentAncestorTotemPlacementSpeed",[4]
2703,"EnchantmentAncestorTotemElementalResistances",[]
2704,"EnchantmentAnimateGuardianDamage",[4]
2705,"EnchantmentAnimateWeaponDamage",[4]
2706,"EnchantmentArcDamage",[4]
2707,"EnchantmentArcitcBreathDamage",[4]
2708,"EnchantmentArmageddonBrandDamage",[4]
2709,"EnchantmentBaneDamage",[4]
2710,"EnchantmentBarrageDamage",[4]
2711,"EnchantmentBearTrapDamage",[4]
2712,"EnchantmentBladeTrapDamage",[4]
2713,"EnchantmentBladeVortexDamage",[4]
2714,"EnchantmentBladefallDamage",[4]
2715,"EnchantmentBlastRainDamage",[4]
2716,"EnchantmentBlazingSalvoDamage",[4]
2717,"EnchantmentBlightDamage",[4]
2718,"EnchantmentBlinkArrowDamage",[4]
2719,"EnchantmentBloodreapDamage",[4]
2720,"EnchantmentBurningArrowDamage",[4]
2721,"EnchantmentCausticArrowDamage",[4]
2722,"EnchantmentChargedAttackDamage",[4]
2723,"EnchantmentChargedDashDamage",[4]
2724,"EnchantmentCleaveDamage",[4]
2725,"EnchantmentColdSnapDamage",[4]
2726,"EnchantmentConsecratedPathDamage",[4]
2727,"EnchantmentContagionDamage",[4]
2728,"EnchantmentCorruptingFeverDamage",[4]
2729,"EnchantmentConversionTrapDamage",[4]
2730,"EnchantmentCracklingLanceDamage",[4]
2731,"EnchantmentCycloneDamage",[4]
2732,"EnchantmentDetonateDeadDamage",[4]
2733,"EnchantmentDischargeDamage",[4]
2734,"EnchantmentDivineIreDamage",[4]
2735,"EnchantmentDoubleSlash",[4]
2736,"EnchantmentDoubleStrikeDamage",[4]
2737,"EnchantmentDualStrikeDamage",[4]
2738,"EnchantmentEarthquakeDamage",[4]
2739,"EnchantmentElementalHitDamage",[4]
2740,"EnchantmentEssenceDrainDamage",[4]
2741,"EnchantmentEtherealKnivesDamage",[4]
2742,"EnchantmentExplosiveArrowDamage",[4]
2743,"EnchantmentExplosiveConcoctionDamage",[4]
2744,"EnchantmentExsanguinateDamage",[4]
2745,"EnchantmentEyeOfWinterDamage",[4]
2746,"EnchantmentFireBeamLength",[4]
2747,"EnchantmentFireNovaMineDamage",[4]
2748,"EnchantmentFireStormDamage",[4]
2749,"EnchantmentFireTrapDamage",[4]
2750,"EnchantmentFireballDamage",[4]
2751,"EnchantmentFireBeamDamage",[4]
2752,"EnchantmentFlameDashDamage",[4]
2753,"EnchantmentFlameSurgeDamage",[4]
2754,"EnchantmentFlamethrowerTrapDamage",[4]
2755,"EnchantmentFlameTotemDamage",[4]
2756,"EnchantmentFlameblastDamage",[4]
2757,"EnchantmentFlameWallDamage",[4]
2758,"EnchantmentFlickerStrikeDamage",[4]
2759,"EnchantmentForbiddenRiteDamage",[4]
2760,"EnchantmentFreezingPulseDamage",[4]
2761,"EnchantmentFrenzyDamage",[4]
2762,"EnchantmentFrostBombDamage",[4]
2763,"EnchantmentFrostShieldBaseAddedCooldownCount",[4]
2764,"EnchantmentFrostShieldHealthPerStage",[4]
2765,"EnchantmentGlacialCascadeDamage",[4]
2766,"EnchantmentGlacialHammerDamage",[4]
2767,"EnchantmentGroundSlamDamage",[4]
2768,"EnchantmentHeavyStrikeDamage",[4]
2769,"EnchantmentHeraldOfAshDamage",[4]
2770,"EnchantmentHeraldOfIceDamage",[4]
2771,"EnchantmentHeraldOfThunderDamage",[4]
2772,"EnchantmentHexblastDamage",[4]
2773,"EnchantmentHolyRelicDamage",[4]
2774,"EnchantmentIceCrashDamage",[4]
2775,"EnchantmentIceNovaDamage",[4]
2776,"EnchantmentIceShotDamage",[4]
2777,"EnchantmentIceSiphonTrapDamage",[4]
2778,"EnchantmentIceSpearDamage",[4]
2779,"EnchantmentIceTrapDamage",[4]
2780,"EnchantmentIncinerateDamage",[4]
2781,"EnchantmentInfernalBlowDamage",[4]
2782,"EnchantmentKineticBlastDamage",[4]
2783,"EnchantmentLancingSteelDamage",[4]
2784,"EnchantmentLeapSlamDamage",[4]
2785,"EnchantmentLightningArrowDamage",[4]
2786,"EnchantmentLightningStrikeDamage",[4]
2787,"EnchantmentLightningTendrilsDamage",[4]
2788,"EnchantmentLightningTowerTrapDamage",[4]
2789,"EnchantmentLightningTrapDamage",[4]
2790,"EnchantmentLightningWarpDamage",[4]
2791,"EnchantmentMagmaOrbDamage",[4]
2792,"EnchantmentManabondDamage",[4]
2793,"EnchantmentMirrorArrowDamage",[4]
2794,"EnchantmentMoltenShellDuration",[4]
2795,"EnchantmentMoltenShellArmour",[4]
2796,"EnchantmentMoltenStrikeDamage",[4]
2797,"EnchantmentOrbOfStormsDamage",[4]
2798,"EnchantmentOrbOfStormsCastSpeed",[4]
2799,"EnchantmentPhysicalCascadeTrapDamage",[4]
2800,"EnchantmentPoisonousConcoctionDamage",[4]
2801,"EnchantmentPowerSiphonDamage",[4]
2802,"EnchantmentPunctureDamage",[4]
2803,"EnchantmentPurifyingFlameDamage",[4]
2804,"EnchantmentRainOfArrowsDamage",[4]
2805,"EnchantmentRaiseSpectreDamage",[4]
2806,"EnchantmentRaiseZombieDamage",[4]
2807,"EnchantmentRallyingCryBuffEffect",[4]
2808,"EnchantmentRallyingCryBuffEffectOldDivide5",[4]
2809,"EnchantmentRallyingCryBuffEffectOldDivide3",[4]
2810,"EnchantmentReaveDamage",[4]
2811,"EnchantmentReckoningDamage",[4]
2812,"EnchantmentRighteousFireDamage",[4]
2813,"EnchantmentRiposteDamage",[4]
2814,"EnchantmentScourgeArrowDamage",[4]
2815,"EnchantmentSearingBondDamage",[4]
2816,"EnchantmentShieldChargeDamage",[4]
2817,"EnchantmentShockNovaDamage",[4]
2818,"EnchantmentShrapnelTrapDamage",[4]
2819,"EnchantmentSunderDamage",[4]
2820,"EnchantmentShatteringSteelDamage",[4]
2821,"EnchantmentShockwaveTotemDamage",[4]
2822,"EnchantmentShrapnelShotDamage",[4]
2823,"EnchantmentSiegeBallistaDamage",[4]
2824,"EnchantmentSkeletalChainsDamage",[4]
2825,"EnchantmentSkeletalChainsCastSpeed",[4]
2826,"EnchantmentSkeletalChainsAreaOfEffect",[4]
2827,"EnchantmentSmiteDamage",[4]
2828,"EnchantmentSoulrendDamage",[4]
2829,"EnchantmentSparkDamage",[4]
2830,"EnchantmentSpectralHelixDamage",[4]
2831,"EnchantmentSpectralShieldThrowDamage",[4]
2832,"EnchantmentSpectralThrowDamage",[4]
2833,"EnchantmentSplitArrowDamage",[4]
2834,"EnchantmentSplittingSteelDamage",[4]
2835,"EnchantmentStaticStrikeDamage",[4]
2836,"EnchantmentStormBrandDamage",[4]
2837,"EnchantmentStormBurstDamage",[4]
2838,"EnchantmentStormCallDamage",[4]
2839,"EnchantmentSumonChaosGolemDamage",[4]
2840,"EnchantmentSummonFlameGolemDamage",[4]
2841,"EnchantmentSummonIceGolemDamage",[4]
2842,"EnchantmentSummonLightningGolemDamage",[4]
2843,"EnchantmentSummonRagingSpiritDamage",[4]
2844,"EnchantmentSummonSkeletonsDamage",[4]
2845,"EnchantmentSummonStoneGolemDamage",[4]
2846,"EnchantmentSweepDamage",[4]
2847,"EnchantmentTectonicSlamDamage",[4]
2848,"EnchantmentTempestShieldDamage",[4]
2849,"EnchantmentTornadoDamage",[4]
2850,"EnchantmentTornadoShotDamage",[4]
2851,"EnchantmentToxicRainDamage",[4]
2852,"EnchantmentVengeanceDamage",[4]
2853,"EnchantmentVigilantStrikeDamage",[4]
2854,"EnchantmentViperStrikeDamage",[4]
2855,"EnchantmentWaveOfConvictionDamage",[4]
2856,"EnchantmentWhirlingBladesDamage",[4]
2857,"EnchantmentWildStrikeDamage",[4]
2858,"EnchantmentWinterOrbDamage",[4]
2859,"EnchantmentAbsolutionDuration",[4]
2860,"EnchantmentAbsolutionCastSpeed",[4]
2861,"EnchantmentAbsolutionMinionAreaOfEffect",[4]
2862,"EnchantmentAbyssalCryDuration",[4]
2863,"EnchantmentAnimateGuardianElementalResistances",[4]
2864,"EnchantmentAnimateWeaponDuration",[4]
2865,"EnchantmentAnimateWeaponChanceToCreateAdditionalCopy",[4]
2866,"EnchantmentArcNumOfAdditionalProjectilesInChain",[4]
2867,"EnchantmentArcShockChance",[4]
2868,"EnchantmentArcDamagePerChain",[4]
2869,"EnchantmentArcaneCloakAdditionalManaSpent",[4]
2870,"EnchantmentArcaneCloakGrantsLifeRegeneration",[4]
2871,"ArmageddonBrandRepeatFrequency",[4]
2872,"ArmageddonBrandAttachedTargetFirePenetration",[4]
2873,"EnchantmentAncestorTotemSlamRadius",[4]
2874,"EnchantmentAncestorTotemSlashRadius",[4]
2875,"EnchantmentAncestralCryExertedDamage",[4]
2876,"EnchantmentAncestralCryMinimumPower",[4]
2877,"EnchantmentArcticArmourBuffEffect",[4]
2878,"EnchantmentArcticArmourManaReservation",[4]
2879,"EnchantmentArcticArmourManaReservationEfficiency",[4]
2880,"EnchantmentArcticBreathDuration",[4]
2881,"EnchantmentArcticBreathRadius",[4]
2882,"EnchantmentArcticBreathChillingAreaMovementVelocity",[4]
2883,"EnchantmentAssassinsMarkCurseEffect",[4]
2884,"EnchantmentAssassinsMarkDuration",[4]
2885,"EnchantmentBallLightningProjectileSpeed",[4]
2886,"EnchantmentBallLightningRadius",[4]
2887,"EnchantmentBallLightningAdditionalProjectiles",[4]
2888,"EnchantmentBaneAreaOfEffect",[4]
2889,"EnchantmentBaneLinkedCurseEffect",[4]
