"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
2270,"RainOfSporesArrowUpBlackLotus","Metadata/Effects/Microtransactions/Spells/rain_of_spores/blackrose/shooting_lotus.ao",[],4,0,-803008847
2271,"RainOfSporesPlaceBlackLotus","Metadata/Effects/Microtransactions/Spells/rain_of_spores/blackrose/lotus_roots.ao",[],4,0,209444710
2272,"RainOfSporesArrowDownBlackLotus","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CannibalPict/bow/ao/lotus_arrow_drop.ao",[],4,0,-1824267122
2273,"RainOfSporesArrowUpSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/spores_shootup.ao",[],4,0,-160974501
2274,"RainOfSporesArrowDownSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/spore_drop.ao",[],4,0,-761806703
2275,"RainOfSporesPlaceSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/pod_roots.ao",[],4,0,2089298536
2276,"RainOfSporesExplodeSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/spore_burst.ao",[],4,175,-458728252
2277,"DelveWhirlingChargeEffect","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/soldiers/monsterfx/spikes_swirl.ao",[],4,0,-528560167
2278,"DelveAzuriteWeb","Metadata/Effects/Spells/monsters_effects/League_Delve/general/spiders/azurite_web/azurite_web.ao",[],4,0,796025893
2279,"DelveAbyssLichBossMineExplodeSmall","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/ClusterMines/SmallExplode.ao",[],4,75,-2049385432
2280,"DelveAbyssLichBossMineExplodeLarge","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/ClusterMines/BigExplode.ao",[],4,105,-136350935
2281,"ProtoPepperoni1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/crystal_spikes/azurite_pepperoni_01.ao",[],4,100,-819715649
2282,"ProtoPepperoni2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/crystal_spikes/azurite_pepperoni_02.ao",[],4,100,926394755
2283,"ProtoPepperoni3","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/crystal_spikes/azurite_pepperoni_03.ao",[],4,100,723848302
2284,"ProtoPepperoni4","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/crystal_spikes/azurite_pepperoni_04.ao",[],4,100,-992607437
2285,"DelveTaowuCleave","Metadata/Effects/Spells/monsters_effects/League_Delve/general/taowu/delve_cleave/delve_cleave.ao",[],4,175,1569924588
2286,"ProtoPizzaSlamWave","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/impact_wave/detonation_wave.ao",[],4,400,1367916978
2287,"VaalSlamTotemLeapSlam","Metadata/Effects/Spells/totems/karui_totem/slam/vaal_ancestortotem_slam.ao",[],4,300,218586569
2288,"VaalSlamTotemSlam1","Metadata/Effects/Spells/totems/karui_totem/slam/ancestortotem_slam_mini.ao",[],4,125,1206173233
2289,"VaalSlamTotemSlam2","Metadata/Effects/Spells/totems/karui_totem/slam/ancestortotem_slam_mini_01.ao",[],4,125,-784451833
2290,"VaalSlamTotemSlam3","Metadata/Effects/Spells/totems/karui_totem/slam/ancestortotem_slam_mini_02.ao",[],4,125,-1741359785
2291,"VaalSlamTotemSlamVoid","Metadata/Effects/Microtransactions/Spells/ancestral_warchief/Void/ancestortotem_slam.ao",[],4,195,-804822425
2292,"VaalSlamTotemSlam1IronMaiden","Metadata/Effects/Microtransactions/Spells/ancestral_warchief/ironMaiden/ao/minislam01.ao",[],4,120,596394098
2293,"VaalSlamTotemSlam2IronMaiden","Metadata/Effects/Microtransactions/Spells/ancestral_warchief/ironMaiden/ao/minislam02.ao",[],4,120,821544143
2294,"VaalSlamTotemSlam3IronMaiden","Metadata/Effects/Microtransactions/Spells/ancestral_warchief/ironMaiden/ao/minislam_03.ao",[],4,120,-524046377
2295,"VaalSlamTotemLeapSlamIronMaiden","Metadata/Effects/Microtransactions/Spells/ancestral_warchief/ironMaiden/ao/vaalSlam.ao",[],4,255,-1697256539
2296,"AzuriteSpear1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/projectile_slash/projectile/azurite_spear_01.ao",[],4,0,207748719
2297,"AzuriteSpear2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/projectile_slash/projectile/azurite_spear_02.ao",[],4,0,1448272462
2298,"AzuriteSpear3","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/projectile_slash/projectile/azurite_spear_03.ao",[],4,0,1473650357
2299,"RelicMinionHolyNova","Metadata/Effects/Spells/summon_relic/holy_relic/nova.ao",[],4,375,1491169066
2300,"SkullRelicMinionHolyNova","Metadata/Effects/Microtransactions/Spells/summon_relic/nova.ao",[],4,375,-218865253
2301,"DelveAbyssLichBossEpicBeam","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/LichEpicBeam.ao",[],4,600,1889292026
2302,"DelveAbyssLichBossEpicBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/LichEpicBeam_Impact.ao",[],4,175,-1240978839
2303,"DelveAbyssLichBossChannelledBeam","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/LichGroundBeam.ao",[],4,0,7363303
2304,"DelveAbyssLichBossChannelledBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/LichGroundBeam_Impact.ao",[],4,105,-1502440652
2305,"DelveAbyssLichBossLaserStorm1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/BeamFireStorm1.ao",[],4,0,3976684
2306,"DelveAbyssLichBossLaserStorm2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/BeamFireStorm2.ao",[],4,0,1253236825
2307,"DelveProtoAbyss1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cracks_upheaval/upheaval_03.ao",[],4,75,831428764
2308,"DelveProtoAbyss2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cracks_upheaval/upheaval_04.ao",[],4,75,1815950833
2309,"DelveProtoAbyss3","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cracks_upheaval/upheaval_05.ao",[],4,75,921252912
2310,"DelveProtoAbyss4","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cracks_upheaval/upheaval_06.ao",[],4,75,139781200
2311,"DelveProtoAbyssEnd","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cracks_upheaval/final_upheaval.ao",[],4,75,239796634
2312,"DelveAbyssLichBossLaserStormMarker","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/BeamFireStorm_AoEMarker.ao",[],4,275,1788520011
2313,"StaticStrikeBeamMoving","Metadata/Effects/Spells/static_strike_02/beam_02/beam_02.ao",[],4,0,1236588482
2314,"StaticStrikeBeamStationary","Metadata/Effects/Spells/static_strike_02/beam_01/beam_01.ao",[],4,0,603432812
2315,"StaticStrikeImpact","Metadata/Effects/Spells/static_strike_02/beam_impact/impact.ao",[],4,0,626865770
2316,"StaticStrikeMonsterHit","Metadata/Effects/Spells/static_strike_02/monster_hit/hit.ao",[],4,0,2010296279
2317,"RainOfSporesVineBeam","Metadata/Effects/Spells/rain_of_spores/vine_attach.ao",[],4,0,2120246557
2318,"RainOfSporesVineBeamBlackLotus","Metadata/Effects/Microtransactions/Spells/rain_of_spores/blackrose/lotus_vines.ao",[],4,0,-1864250022
2319,"RainOfSporesVineBeamSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/vine_attach.ao",[],4,0,-191441042
2320,"DelveQiongqiSlam","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/attack_01/shockwave_attack.ao",[],4,75,-200952106
2321,"DelveQiongqiAerialAssault","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flight/aerial_firebreath/aerial_flames.ao",[],4,0,-1476243443
2322,"DelveQiongqiAerialAssaultImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flight/aerial_firebreath/impact.ao",[],4,75,-1354385893
2323,"DelveSpiderAzuriteStrike","Metadata/Effects/Spells/monsters_effects/League_Delve/general/spiders/viper_strike/azurite_sting.ao",[],4,0,-580161016
2324,"DelveQiongqiFlameSwipeImpact1","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flame_swipes/slash_impact_01.ao",[],4,0,-412383449
2325,"DelveQiongqiFlameSwipeImpact2","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flame_swipes/slash_impact_02.ao",[],4,0,637426987
2326,"DelveQiongqiFlameSwipeImpact3","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flame_swipes/slash_impact_03.ao",[],4,0,-380431213
2327,"DelveCaveDwellerLeapSlam","Metadata/Effects/Spells/monsters_effects/League_Delve/general/cavedwel/leap_slam/emp_slam.ao",[],4,200,-2089521624
2328,"DelveQiongqiFlameTornado","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/flame_tornado/tornado/flame_tornado.ao",[],4,190,311293806
2329,"DelveEssenceReleaseWave","Metadata/Effects/Spells/monsters_effects/League_Delve/essence_release/essence.ao",[],4,1956,-1480904987
2330,"ProtoPizzaSlamWave2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/pizza_strike/impact_wave/detonation_wave_fast.ao",[],4,400,1197140955
2331,"DelveSandTornado","Metadata/Effects/Spells/monsters_effects/act9/Garukhan/large_tornado/large_tornado.ao",[],4,180,1876284536
2332,"DelveProtoProjectileShield","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/deflecting_barrier/deflecting_barrier.ao",[],4,88,913452010
2333,"DelveMonkeyMineExplode","Metadata/Effects/Spells/monsters_effects/League_Delve/general/monkey/mortar_detonate.ao",[],4,105,353970778
2334,"DelveBatBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/general/bat/beam_impact.ao",[],4,95,665917882
2335,"DelveBatBeam","Metadata/Effects/Spells/monsters_effects/League_Delve/general/bat/azurite_beam.ao",[],4,0,1444980223
2336,"DelveProtoBossFootstepLeft","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/crystal_tower_action/charging_clone/crystal_stomp/azuritefoot01.ao",[],4,125,33609497
2337,"DelveProtoBossFootstepRight","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/crystal_tower_action/charging_clone/crystal_stomp/azuritefoot02.ao",[],4,125,679181658
2338,"DelveVolatileExplode","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/azurite_volatile/volatile_blast.ao",[],4,170,-1409622098
2339,"DelveProtoProjectileShieldImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/crystal_turrets/projectiles/azurite_bullet_impact.ao",[],4,0,549281290
2340,"DelveExpandingRingOuter","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/outer_ring.ao",[],4,576,165676583
2341,"DelveExpandingRing1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/phase_01.ao",[],4,130,-468504694
2342,"DelveExpandingRing2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/phase_02.ao",[],4,260,-730373686
2343,"DelveExpandingRing3","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/phase_03.ao",[],4,390,-60938208
2344,"DelveExpandingRing4","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/phase_04.ao",[],4,520,-524830597
2345,"DelveExpandingRing5","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_expanding_pulse/phase_05.ao",[],4,576,-2051813654
2346,"DelveRetractingRing2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_recall_pulse/phase_02.ao",[],4,260,-298654347
2347,"DelveRetractingRing3","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_recall_pulse/phase_03.ao",[],4,390,-344148499
2348,"DelveRetractingRing4","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_recall_pulse/phase_04.ao",[],4,520,1280332863
2349,"DelveRetractingRing5","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_recall_pulse/outer_ring.ao",[],4,576,729543172
2350,"DelveSpiritBombProjectile","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_spirit_bomb/rig.ao",[],4,55,-217750099
2351,"DelveSpiritBombImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/blood_spirit_bomb/impact_aoe.ao",[],4,310,812199545
2352,"DelveBloodMeteorRise","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/delayed_blood_meteor/surge_up.ao",[],4,100,2043522606
2353,"DelveBloodMeteorProjectile","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/delayed_blood_meteor/projectile.ao",[],4,100,2002183431
2354,"DelveBloodMeteorImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bosses/architect/delayed_blood_meteor/impact_aoe.ao",[],4,138,1733096504
2355,"DelveProtoCleave1","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/projectile_slash/azurite_cleave/azurite_cleave_01.ao",[],4,240,419968362
2356,"DelveProtoCleave2","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/projectile_slash/azurite_cleave/azurite_cleave_02.ao",[],4,240,-1295186124
2357,"HeraldOfPurity","Metadata/Effects/Spells/herald/light/slam_impact/slam_impact.ao",[],4,150,2054781369
2358,"DelveProtoVaalColdSnapGround","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/cold_snap_grd/azurite_ground_dust.ao",[],4,415,1023597986
2359,"FrenzyMeleeImpact","Metadata/Effects/Spells/frenzy_02/melee/frenzy_melee_impact.ao",[],4,0,1286189544
2360,"DelveVaalBloodPulse","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/vaal_ruins/bloodstained_fossil/bloodPulse/rig.ao",[],4,850,1700008396
2361,"MachinariumBarrageCold","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/barrage_mortars/ColdMortarExplode.ao",[],4,0,1159113822
2362,"MachinariumBarrageFire","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/barrage_mortars/FireMortarExplode.ao",[],4,0,-1126914027
2363,"MachinariumBarrageLightning","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/barrage_mortars/LightningMortarExplode.ao",[],4,0,-1065240844
2364,"DelveProtoVaalReviveAoE","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/soldiers/revive_circle.ao",[],4,220,-687321036
2365,"FlameSurge3","Metadata/Effects/Spells/surge/flamesurge3.ao",[],4,0,-294279627
2366,"ObeliskCutoutCircle","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/EpicBeamMonolithAoE.ao",[],4,500,-888681192
2367,"HeraldOfAgonyMinionMortarImpact","Metadata/Effects/Spells/herald/agony/minion/mortarimpact.ao",[],4,100,114458082
2368,"SentinelHolySlam","Metadata/Effects/Spells/herald/light/slam_impact_2/slam_impact_2.ao",[],4,225,-658679673
2369,"DelveQiongqiTornado","Metadata/Effects/Spells/monsters_effects/League_Delve/general/qiongqi/tail_spin/flame_cyclone.ao",[],4,190,715140920
2370,"ToolMarker1","Metadata/Terrain/Doodads/Tools/marker1.ao",[],4,0,-283512707
2371,"ToolMarker2","Metadata/Terrain/Doodads/Tools/marker2.ao",[],4,0,-583737169
2372,"ToolMarker3","Metadata/Terrain/Doodads/Tools/marker3.ao",[],4,0,346572397
2373,"ToolMarker4","Metadata/Terrain/Doodads/Tools/marker4.ao",[],4,0,-1808589871
2374,"ToolMarker5","Metadata/Terrain/Doodads/Tools/marker5.ao",[],4,0,1922074701
2375,"HeraldOfPuritySpawnEffectBloodGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/purity/minion_spawn.ao",[],4,0,-651023879
2376,"HeraldOfPurityDeathEffectBloodGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/purity/minion_despawn.ao",[],4,0,-1334395509
2377,"NikoTeleportEffect","Metadata/Effects/Spells/traps/smoke_trap/smokebomb_poof.ao",[42],4,0,1400915615
2378,"ColdSurge1","Metadata/Effects/Spells/surge/frostsurge.ao",[],4,0,-1738560884
2379,"LightningSurge1","Metadata/Effects/Spells/surge/lightsurge.ao",[],4,0,-1794451627
2380,"ChaosSurge1","Metadata/Effects/Spells/surge/chaos_surge.ao",[],4,0,-2135191351
2381,"AuraSurge1","Metadata/Effects/Spells/general/aura_surge/light_pale_green.ao",[],4,0,-1280013239
2382,"AuraSurgeGreen1","Metadata/Effects/Spells/general/aura_surge/green.ao",[],4,0,-1080505152
2383,"AuraSurgeLightGreen1","Metadata/Effects/Spells/general/aura_surge/light_pale_green.ao",[],4,0,1989212525
2384,"AuraSurgeRed1","Metadata/Effects/Spells/general/aura_surge/red.ao",[],4,0,-364124318
2385,"AuraSurgeBlue1","Metadata/Effects/Spells/general/aura_surge/blue.ao",[],4,0,108396880
2386,"AuraSurgePurple1","Metadata/Effects/Spells/general/aura_surge/purple.ao",[],4,0,1480976025
2387,"AuraSurgeGolden1","Metadata/Effects/Spells/general/aura_surge/golden.ao",[],4,0,-781682173
2388,"AuraSurgeOrange1","Metadata/Effects/Spells/general/aura_surge/orange.ao",[],4,0,1235918902
2389,"HolySurge1","Metadata/Effects/Spells/surge/holysurge.ao",[],4,0,-745855069
2390,"PoisonSurge1","Metadata/Effects/Spells/surge/greenpoison_surge.ao",[],4,0,-872265830
2391,"HeraldOfPuritySlam1BloodGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/purity/minion_slam_01.ao",[],4,150,-1035123339
2392,"HeraldOfPuritySlam2BloodGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/purity/minion_slam_02.ao",[],4,230,1933641741
2393,"HeraldOfPuritySlam1FaithGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/purity/minion_slam_01.ao",[],4,150,696470106
2394,"HeraldOfPuritySlam2FaithGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/purity/minion_slam_02.ao",[],4,230,-2103163556
2395,"HeraldOfPuritySpawnEffectFaithGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/purity/faith_spawn.ao",[],4,0,699345681
2396,"HeraldOfAgonyMortarImpactBloodGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/agony/minion_mortar_impact.ao",[],4,140,-2099375560
2397,"HeraldOfAgonyMortarImpactFaithGuard","Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/agony/minion_mortar_impact.ao",[],4,130,790226486
2398,"MachinariumLightningStorm","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/lightning_bolts/vaal_lightning_bolt.ao",[],4,0,92387359
2399,"DelveLichTPoseEndPulse","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/LichTposeBeamCombo_EndAtk.ao",[],4,900,-1014365990
2400,"DelveAbyssLichPurpleTotemBeam","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/abyssal_depths/bosses/Lich3/ArenaScanBeam.ao",[],4,0,-1427250287
2401,"DelveAbyssLichTravelBeam","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich/shadow_teleport/shadowteleportsilent.ao",[],4,0,856904082
2402,"DelveProtoVaalProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Delve/thematic_areas/proto_city/deflecting_barrier/deflecting_projectile_impact.ao",[],4,0,811067007
2403,"VaalDoubleStrikeEffectLuminous","Metadata/Effects/Microtransactions/Spells/double_strike/rainbow/doubleslash_01.ao",[],4,0,1305945260
2404,"DoubleStrikeImpactLuminous1","Metadata/Effects/Microtransactions/Spells/double_strike/rainbow/doubleslash_01.ao",[],4,0,-25933700
2405,"DoubleStrikeImpactLuminous2","Metadata/Effects/Microtransactions/Spells/double_strike/rainbow/doubleslash_02.ao",[],4,0,-1613535893
2406,"DoubleStrikeImpactAgainstBleedingLuminous1","Metadata/Effects/Microtransactions/Spells/double_strike/rainbow/bleedslash_01.ao",[],4,0,628662315
2407,"DoubleStrikeImpactAgainstBleedingLuminous2","Metadata/Effects/Microtransactions/Spells/double_strike/rainbow/bleedslash_02.ao",[],4,0,-1276585363
2408,"GhostCrawler","Metadata/Terrain/Leagues/Delve/Objects/DelveRobotSpectral.ao",[],4,0,-1616353409
2409,"LuminousElementalHitAoeFire","Metadata/Effects/Microtransactions/Spells/elemental_hit/rainbow/fire/aoe/elehit_fire_aoe.ao",[],4,200,2132843098
2410,"LuminousElementalHitAoeCold","Metadata/Effects/Microtransactions/Spells/elemental_hit/rainbow/ice/aoe/elehit_ice_aoe.ao",[],4,200,2044755762
2411,"LuminousElementalHitAoeLightning","Metadata/Effects/Microtransactions/Spells/elemental_hit/rainbow/light/aoe/elehit_light_aoe.ao",[],4,200,1040761798
2412,"GhostflameCyclone","Metadata/Effects/Microtransactions/Spells/cyclone/whirlwind.ao",[],4,0,-1687137195
2413,"GhostflameCycloneEnd","Metadata/Effects/Microtransactions/Spells/cyclone/whirlwind_end.ao",[],4,0,-270461104
2414,"CelestialCausticArrowPierce1","Metadata/Effects/Microtransactions/Spells/caustic_arrow/celestial/celestial_proj_01.ao",[],4,0,1783926590
2415,"CelestialCausticArrowPierce2","Metadata/Effects/Microtransactions/Spells/caustic_arrow/celestial/celestial_proj_02.ao",[],4,0,1209609910
2416,"DelvePortal","Metadata/Effects/Microtransactions/Town_Portals/Sulphite_portal/rig_map.ao",[42],4,0,1459039752
2417,"ScavengerFireMortarImpact","Metadata/Effects/Spells/monsters_effects/scav_driftwoodthrow/driftwood_mortar_impact.ao",[],4,200,2043264079
2418,"SulphiteArcImpact","Metadata/Effects/Microtransactions/Spells/arc/sulphite/arc_impact.ao",[],4,75,812736684
2419,"SulphiteArcBeam","Metadata/Effects/Microtransactions/Spells/arc/sulphite/arc_beam.ao",[],4,500,170249940
2420,"GhostflameSurge","Metadata/Effects/Spells/surge/ghostflame_surge.ao",[],4,0,467199702
2421,"CelestialSurge","Metadata/Effects/Spells/surge/celestial_surge.ao",[],4,0,170273810
2422,"HarbingerSurge","Metadata/Effects/Microtransactions/Spells/surge/harbinger/surge.ao",[],4,0,1886204188
2423,"GemlingColdSurge","Metadata/Effects/Microtransactions/Spells/frost_surge/gemlingfrostsurge.ao",[],4,0,1992416872
2424,"FrostFurySphere","Metadata/Effects/Spells/FrostFury/sphere.ao",[],4,0,-245488578
2425,"FrostFuryExplode","Metadata/Effects/Spells/FrostFury/projectile_impact.ao",[],4,250,742485683
2426,"FrostFuryChannelingSurge","Metadata/Effects/Spells/FrostFury/channelling.ao",[],4,0,21306465
2427,"HeraldOfAgonyMortarImpactCelestial","Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/agony/minion_mortar_impact.ao",[],4,140,674315746
2428,"HeraldOfPuritySpawnEffectCelestial","Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/purity/celestial_spawn.ao",[],4,0,1740931428
2429,"HeraldOfPuritySlam1Celestial","Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/purity/minion_slam_01.ao",[],4,150,701892053
2430,"HeraldOfPuritySlam2Celestial","Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/purity/minion_slam_02.ao",[],4,230,-1439102259
2431,"NinjaCopFlickerTeleport","Metadata/Effects/Spells/Masters/NinjaCop/character_fx/teleport_stab/appear.ao",[],4,0,-1411705683
2432,"NinjaCopFlickerThrust","Metadata/Effects/Spells/Masters/NinjaCop/melee_thrust/Melee_thrust.ao",[],4,400,1761992706
2433,"RendingSteelMetalBurst","Metadata/Effects/Spells/shattering_steel_02/shattering_aoe.ao",[],4,300,1951566296
2434,"RendingSteelSlashEffect","Metadata/Effects/Spells/RendingSteel/SlashEffect/cleave_aoe.ao",[],4,150,28805624
2435,"ConduitSigilEffect","Metadata/Effects/Spells/conduit_sigil/lightning/sigil.ao",[],4,0,1404550217
2436,"ConduitSigilAttachBeam","Metadata/Effects/Spells/conduit_sigil/lightning/travelbeam.ao",[],4,0,873007496
2437,"ConduitSigilAreaExplode","Metadata/Effects/Spells/conduit_sigil/lightning/impact.ao",[],4,140,-866908698
2438,"ConduitSigilBeamEffect","Metadata/Effects/Spells/conduit_sigil/lightning/dmgbeam.ao",[],4,0,-819303331
2439,"ZanaRoseSpectralThrowAppear","Metadata/Effects/Spells/Masters/ZanaPlayer/spectral_throw_impact.ao",[],4,0,-95626536
2440,"ZanaRoseSpectralThrowExplode","Metadata/Effects/Spells/Masters/ZanaPlayer/zana_spectral_throw_AoE.ao",[],4,125,761300801
2441,"ZanaImmunityShieldBeam","Metadata/Effects/Spells/Masters/ZanaPlayer/zana_immunity_beam.ao",[],4,0,-1462224890
2442,"ZanaImmunityShieldBubble","Metadata/Effects/Spells/Masters/ZanaPlayer/zana_nodmg_shield.ao",[],4,0,568006828
2443,"ZanaImmunityShieldBubbleAttach","Metadata/Effects/Spells/Masters/ZanaPlayer/shield_create.ao",[],4,0,1185136462
2444,"ZanaRoseLanceExplode","Metadata/Effects/Spells/monsters_effects/scav_driftwoodthrow/driftwood_mortar_impact.ao",[],4,200,-1993972045
2445,"ZanaRoseGround","Metadata/Effects/Spells/Masters/ZanaPlayer/zana_thorn_grd.ao",[],4,130,-1378404627
2446,"LancingSteelProjectile","Metadata/Effects/Spells/LancingSteel/secondary_projectile.ao",[],4,0,-92351208
2447,"LancingSteelFireEffect","Metadata/Effects/Spells/LancingSteel/onAct.ao",[],4,0,-111414944
2448,"LancingSteelPierceEffect","Metadata/Effects/Spells/LancingSteel/monster_hit.ao",[],4,0,1914424747
2449,"NinjaCopCascade1","Metadata/Effects/Spells/Masters/NinjaCop/sand_cascade_slam/upheaval_01.ao",[],4,60,878020222
2450,"NinjaCopCascade2","Metadata/Effects/Spells/Masters/NinjaCop/sand_cascade_slam/upheaval_02.ao",[],4,60,-1854519244
2451,"NinjaCopCascade3","Metadata/Effects/Spells/Masters/NinjaCop/sand_cascade_slam/upheaval_03.ao",[],4,60,-944175581
2452,"NinjaCopCascade4","Metadata/Effects/Spells/Masters/NinjaCop/sand_cascade_slam/upheaval_04.ao",[],4,60,-250811155
