"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
1674,"ArcaneStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/arcane/arcanecall_impact_vaal.ao",[],4,0,-128501141
1675,"KitavaStormCallSingleImpact","Metadata/Effects/Spells/monsters_effects/kitava_red/stormcall_impact_vaal.ao",[],4,0,1529610869
1676,"SpectralShieldThrowShard1Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_01.ao",[],4,0,-939624356
1677,"SpectralShieldThrowShard2Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_02.ao",[],4,0,951587798
1678,"SpectralShieldThrowShard3Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_03.ao",[],4,0,-179970189
1679,"SpectralShieldThrowShard4Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_04.ao",[],4,0,281500407
1680,"SpectralShieldThrowShard5Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_05.ao",[],4,0,540341674
1681,"SpectralShieldThrowShatterStygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shatter.ao",[],4,0,-564240364
1682,"SpectralShieldThrowRelease","Metadata/Effects/Spells/spectral_shield_throw/release/shield_detach.ao",[],4,0,1206955936
1683,"SpectralShieldThrowShard1","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_01.ao",[],4,0,909824508
1684,"SpectralShieldThrowShard2","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_02.ao",[],4,0,285532624
1685,"SpectralShieldThrowShard3","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_03.ao",[],4,0,-1796919912
1686,"SpectralShieldThrowShard4","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_04.ao",[],4,0,-754393990
1687,"SpectralShieldThrowShard5","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_05.ao",[],4,0,-1076726884
1688,"SpectralShieldThrowShatter","Metadata/Effects/Spells/spectral_shield_throw/shatter.ao",[],4,0,2034434436
1689,"DivineInvisibleFireRing","Metadata/Effects/Spells/monsters_effects/invisible_fire/rig.ao",[],4,0,2090665483
1690,"AbyssSpiritCharge","Metadata/Effects/Spells/monsters_effects/League_Abyss/SoulTransfer/soultransfer_charge.ao",[38],4,0,-827229150
1691,"CorpseWarpMarker","Metadata/Effects/Spells/corpse_teleport/CorpseTP_Target.ao",[],4,175,482937570
1692,"CorpseWarpPlayerExplode","Metadata/Effects/Spells/corpse_teleport/CorpseTP_PlayerBoom.ao",[],4,250,1953756769
1693,"CorpseWarpCorpseExplode","Metadata/Effects/Spells/corpse_teleport/CorpseTP_CorpseBoom.ao",[],4,250,415328803
1694,"CorpseWarpMarkerScaled","Metadata/Effects/Spells/corpse_teleport/CorpseTP_TargetAoE.ao",[],4,275,-1069882917
1695,"DivineStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_impact.ao",[],4,125,-46653417
1696,"DivineStormCallLoop","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_idle.ao",[],4,0,688478369
1697,"DivineStormCallPulse","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormpulse.ao",[],4,0,1327089913
1698,"DivineStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_impact_vaal.ao",[],4,0,-1633203962
1699,"AbyssStartOrthogonal","Metadata/Effects/Environment/abyss_chasm/abyss_start.ao",[38],4,0,-1667285042
1700,"AbyssStartDiagonal","Metadata/Effects/Environment/abyss_chasm/abyss_start.ao",[38],4,0,-1694192996
1701,"AbyssStraightOrthogonal1","Metadata/Effects/Environment/abyss_chasm/abyss_straight.ao",[38],4,0,1544359425
1702,"AbyssStraightOrthogonal2","Metadata/Effects/Environment/abyss_chasm/abyss_straight_B.ao",[38],4,0,-1621130063
1703,"AbyssStraightDiagonal","Metadata/Effects/Environment/abyss_chasm/abyss_diagonal.ao",[38],4,0,651063507
1704,"AbyssCorner90Orthogonal","Metadata/Effects/Environment/abyss_chasm/abyss_corner_90.ao",[38],4,0,1190020377
1705,"AbyssCorner90Diagonal","Metadata/Effects/Environment/abyss_chasm/abyss_corner_diagonal.ao",[38],4,0,-1376023480
1706,"AbyssCorner135","Metadata/Effects/Environment/abyss_chasm/abyss_corner_135.ao",[38],4,0,-1188977194
1707,"AbyssCorner135Reverse","Metadata/Effects/Environment/abyss_chasm/abyss_corner_135_reverse.ao",[38],4,0,1710581458
1708,"AbyssOrbProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssOrb/abyssorb_impact.ao",[],4,0,-1991760944
1709,"AbyssWhirlingCharge","Metadata/Effects/Spells/monsters_effects/BoneStalker/doublespin/rig.ao",[],4,0,1389836597
1710,"AegisFireEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_solaris.ao",[],4,0,1988539883
1711,"AegisColdEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_cold.ao",[],4,0,713237585
1712,"AegisElementalEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_solarislunaris.ao",[],4,0,169303712
1713,"AegisLightningEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_lightning.ao",[],4,0,1075151359
1714,"AegisPhysicalEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_physical.ao",[],4,0,-1534453208
1715,"ShockwaveSlamKitavaImpact","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave2.ao",[],4,0,-1604471908
1716,"ShockwaveSlamKitavaWave","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave3_march.ao",[],4,0,-1563989085
1717,"ShockwaveSlamKitavaExplosion","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave4_xplod.ao",[],4,0,1229769731
1718,"ShockwaveSlamKitavaPulse","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave1_pulse.ao",[],4,0,1979074829
1719,"StaticStrikeKitavaDischarge","Metadata/Effects/Spells/monsters_effects/BlackguardInquisitor/kitava/staticstrike.ao",[],4,0,587297355
1720,"StaticStrikeKitavaShockwave","Metadata/Effects/Spells/monsters_effects/BlackguardInquisitor/kitava/staticstrike_shockwave.ao",[],4,0,2059700652
1721,"StaticStrikeKitavaChargeUp","Metadata/Effects/Spells/monsters_effects/BlackguardInquisitor/kitava/staticstrike_charge_up.ao",[],4,0,983082349
1722,"StaticStrikeKitavaCast","Metadata/Effects/Spells/monsters_effects/BlackguardInquisitor/kitava/staticstrike_cast.ao",[],4,0,-1545511658
1723,"SlaveCatcherArrowExplode","Metadata/Effects/Spells/monsters_effects/SlaveCatcher/kitava/arrow_explode.ao",[],4,0,2028457559
1724,"ObsidianMortarExplosion","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/FireGuardian/shard_explosion/shard_explosion.ao",[],4,0,-18180498
1725,"ElderGuardianObsidianSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/FireGuardian/obsidian_barrage/slam/slam_impact.ao",[],4,175,1500063942
1726,"ElderGuardianChaosSlam","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/slam_impact/slam_impact.ao",[],4,300,-2026261288
1727,"ElderGuardianHolySlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/monster_slam/impact1.ao",[],4,140,315147641
1728,"DetonateDead2Blast","Metadata/Effects/Spells/detonate_dead_v2/blast.ao",[],4,200,1532330019
1729,"DetonateDead2Gibs","Metadata/Effects/Spells/detonate_dead_v2/gibs.ao",[],4,0,-531930008
1730,"DetonateDead2BlastScalable","Metadata/Effects/Spells/detonate_dead_v2/blast_scalable.ao",[],4,250,-925975238
1731,"AbyssGrubMortarExplode","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssMortar/abyssmortar_impact.ao",[],4,0,-1081688933
1732,"ElderGuardianArenaFlamethrower","Metadata/Effects/Environment/AoW/ElderGuardian/Arena/Sulphur3/flamethrower/rig.ao",[],4,450,-1346128
1733,"FireBearerBeaconExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/fire/explode.ao",[],4,0,516852522
1734,"AbyssSpiritBlackSmoke","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich/shadow_form/spiritcharge/shadowcloak_spirit.ao",[],4,0,-1463908142
1735,"KitavaBeamBallLightning","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Beam_Ball/beam_ball.ao",[],4,0,-226583730
1736,"KitavaBeamBallLightningBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Beam_Ball/beam_ball_beam2.ao",[],4,0,498959299
1737,"KitavaBeamBallLightningBeamImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Beam_Ball/beam_ball_beam2_impact.ao",[],4,0,51210338
1738,"ElderGuardianTeleportSparkExplode","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Teleport_skill/explo_big.ao",[],4,0,-1163123647
1739,"ElderGuardianHolyWeaponImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/weapon_throw/impact1.ao",[],4,400,-1261822897
1740,"ElderGuardianHolySwordStorm1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/storm_of_swords/0001.ao",[],4,0,1527575186
1741,"ElderGuardianHolySwordStorm2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/storm_of_swords/0002.ao",[],4,0,885483279
1742,"ElderGuardianHolySwordStorm3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/storm_of_swords/0001.ao",[],4,0,-19399565
1743,"ElderGuardianLightningArenaBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/arenabeam.ao",[],4,0,-441175030
1744,"ElderGuardianLightningArenaBeamNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Teleport_skill/explo_big.ao",[],4,0,-634418251
1745,"ElderGuardianLightningBeamImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/impactAoE.ao",[],4,0,262392775
1746,"ElderGuardianLightningBoltBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Lightning_beams/beam.ao",[],4,0,-2110857631
1747,"ElderGuardianLightningBoltBolt","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Lightning_Bolts/LightningStrike.ao",[],4,0,1522861377
1748,"ElderGuardianLightningArenaDegenBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/TowerDegenBeam.ao",[],4,0,1957067974
1749,"ShakariQuicksandRipple","Metadata/Effects/Spells/monsters_effects/act9/Shakari/quick_sand_ripple/quicksandripple.ao",[],4,0,290926275
1750,"NinjaCopQuicksandRipple","Metadata/Effects/Spells/Masters/NinjaCop/ink_ripple/inkRipple.ao",[],4,0,1035509154
1751,"StormBarrier","Metadata/Effects/Spells/storm_barrier/storm_barrier.ao",[],2,0,1277192393
1752,"VampireBossTeleportOut","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/Shockwave1BansheeTeleport.ao",[],4,0,490416241
1753,"VampireBossTeleportIn","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/Shockwave1BansheeTeleport.ao",[],4,0,1559814815
1754,"UnholyTrioBallLightningUnstable","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/outer_orb_unstable.ao",[],4,0,951535040
1755,"ElderArenaTeleportEffect","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/teleport/player/warpslam.ao",[39],4,0,413409637
1756,"CelestialFireStormMeteorExplosion","Metadata/Effects/Microtransactions/Spells/FlameBlast_celestial/celestial_flameblast_explode_small.ao",[],4,400,-1704626345
1757,"AbyssHuhuGrubSummonSmoke","Metadata/Effects/Spells/monsters_effects/huhu_grub/huhuGrub_emerge.ao",[],4,0,-1058610948
1758,"AbyssTotemMortar","Metadata/Effects/Spells/monsters_effects/totems/CrystalTotem/abyss/mortar_impact.ao",[],4,0,1223291412
1759,"ElderGuardianLightningStormEffects","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/LightningGuardian/Lightning_Bolts/castfx.ao",[],4,0,-1375668106
1760,"AbyssLichBossBatScreechCone","Metadata/Effects/Spells/monsters_effects/League_Abyss/SoulSlash/wave/lich_wave.ao",[],4,600,-498222109
1761,"DeathWalkAreaEffect","Metadata/Effects/Microtransactions/Misc/uniques/boots/bubonic_trail/pulse.ao",[],4,0,-2003171928
1762,"ElderGuardianChaosCloneShotArrow","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/massdecoy/arrow_down.ao",[],4,0,-470999268
1763,"ElderGuardianChaosCloneShotImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/massdecoy/clonespawn.ao",[],4,0,1623324413
1764,"ElderGuardianChaosCloneShotDeath","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/massdecoy/clonespawn.ao",[],4,0,1846046665
1765,"AbyssLichSummonMinionMortar","Metadata/Effects/Spells/monsters_effects/League_Abyss/skeleton_mortar/skeletonmortar_impact.ao",[],4,0,-1870054737
1766,"AbyssBoneHuskSlamEffect","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssBubble/bubble_aoe.ao",[],4,150,1618540274
1767,"AbyssLichTeleportStrikeMarker","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich/teleport_strike/target/abyss_target.ao",[],4,0,-704390357
1768,"InsectSpawnerSpitParasiteBossExplosionEpic","Metadata/Effects/Spells/monsters_effects/act7/Ryslatha/spit_parasite/ParasiteEggExplodeNew.ao",[],4,0,-904596054
1769,"ElderGuardianChaosVineBeam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/thornvines_debuff/vineattach.ao",[],4,0,1428301184
1770,"IceBearerBeaconExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/ice/explode.ao",[],4,0,292068639
1771,"LightningBearerBeaconExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/lightning/explode.ao",[],4,0,-2049831123
1772,"BoneStalkerAmbushSlash","Metadata/Effects/Spells/monsters_effects/League_Abyss/BoneStalker/ambush_slash/ambush_slash.ao",[],4,0,1255299989
1773,"ObsidianCurveProjectilesImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/FireGuardian/obsidian_projectile/impact.ao",[],4,0,1797304732
1774,"ElderGuardianHolyDelayedBlast","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/delayed_slam_ao/HolyDudeSlam.ao",[],4,0,201160160
1775,"ChaosWeaknessOrb","Metadata/Effects/Spells/curses/newchaoscurse.ao",[],4,0,-1199007354
1776,"ChaosWeaknessCast","Metadata/Effects/Spells/curses_02/area/despair_aoe.ao",[],4,300,-1096638623
1777,"ElderGuardianHolySlam2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/monster_slam/impact2.ao",[],4,220,1725905730
1778,"ElderGuardianChaosSlam2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/gaia_cascade/blast/gaiablast.ao",[],4,250,-821707072
1779,"ElderGuardianChaosCascade1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/gaia_cascade/cascade/thorncascade_01.ao",[],4,100,174177855
1780,"ElderGuardianChaosCascade2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/gaia_cascade/cascade/thorncascade_02.ao",[],4,100,96932491
1781,"ElderGuardianChaosCascade3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/gaia_cascade/cascade/thorncascade_03.ao",[],4,100,-1947846905
1782,"ElderGuardianChaosComboArrowImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/projectiles/air_assault/ground_impact.ao",[],4,110,-1007208367
1783,"ElderGuardianChaosBarrageImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/projectiles/barrage/projectile_hit.ao",[],4,0,1741829263
1784,"ElderTentaclePortal","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/tentacle_portal/tentacle_portal.ao",[],4,0,1367724973
1785,"ElderTentacleSlamImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/tentacle_portal/slam_impact.ao",[],4,0,-413066678
1786,"PowerChargeElderVariation","Metadata/Effects/Spells/orbs/elder/power_charge.ao",[],4,0,-1612680683
1787,"EnduranceChargeElderVariation","Metadata/Effects/Spells/orbs/elder/endurance.ao",[],4,0,890168028
1788,"FrenzyChargeElderVariation","Metadata/Effects/Spells/orbs/elder/frenzy.ao",[],4,0,-712307338
1789,"MirageArcherAppear","Metadata/Effects/Spells/mirage_archer/appear.ao",[],4,0,-639823175
1790,"MirageArcherDisappear","Metadata/Effects/Spells/mirage_archer/disappear.ao",[],4,0,-1429727963
1791,"ElderGuardianHolySpectralThrowExplode","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/weapon_charge/impact.ao",[],4,230,396782479
1792,"ElderSiphonCone","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/siphon/siphon_cone.ao",[],4,0,138998556
1793,"ElderDoomProjectile1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/projectile1.ao",[],4,0,268900017
1794,"ElderDoomProjectile2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/projectile2.ao",[],4,0,-1620597545
1795,"ElderDoomProjectile3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/projectile3.ao",[],4,0,-1389138386
1796,"LichThrustAttack","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/spearstab.ao",[],4,0,863141583
1797,"ElderGuardianFrogExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon/ice/explode.ao",[],4,0,1479609042
1798,"AbyssUndyingBeaconExplode","Metadata/Effects/Spells/monsters_effects/League_Abyss/UndyingAbyss/abyss_shard_rain/explode.ao",[],4,150,-1482589124
1799,"ElderDoomCircle","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom_circle/doomcircle.ao",[],4,0,-1854758307
1800,"ElderDoomCircleNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom_circle/doomnova.ao",[],4,0,-405094251
1801,"AbyssLichTravelBeam","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich/shadow_teleport/shadowteleport.ao",[],4,0,2082713545
1802,"AbyssBatScreech","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssBatScreech/batscreech.ao",[],4,0,1170908855
1803,"ElderGuardianCausticMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/acid_mortar/mortarimpact.ao",[],4,0,-621929436
1804,"PhysicalReflectMortarAoe","Metadata/Effects/Spells/monsters_effects/reflect_mortars/physical/mortarimpact.ao",[],4,100,-705610705
1805,"ElementalReflectMortarAoe","Metadata/Effects/Spells/monsters_effects/reflect_mortars/elemental/mortarimpact.ao",[],4,100,-2018685864
1806,"FlowerNukeMarkerSmall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Small/small_ice_flower.ao",[],4,0,-1783772251
1807,"FlowerNukeMarkerLarge","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Main/main_ice_flower.ao",[],4,0,-392298014
1808,"FlowerNukeExplodeSmall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Small/small_blast.ao",[],4,0,636771599
1809,"FlowerNukeExplodeLarge","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Main/main_blast.ao",[],4,0,1036149192
1810,"ElderGuardianGoldProjectileCoverup","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/weapon_charge/projcoverup.ao",[],4,0,234844722
1811,"MonsterExplodeOnDeathLightning","Metadata/Effects/Spells/lightning_explode_02/lightning_explode.ao",[],4,0,-979122841
1812,"FigureheadIncinerateImpact","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/shardspear_impact.ao",[],4,0,1853747973
1813,"AbyssBatVomitGlacialCascade","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_mine_bat/pukewave.ao",[],4,0,-2126686909
1814,"CorpseEruptionProjectileImpactAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionMortarExplode.ao",[],4,120,1079186512
1815,"CorpseEruptionExplodeAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionCorpseExplode.ao",[],4,0,2099481635
1816,"CorpseEruptionGeyserAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionGroundFX.ao",[],4,0,-353105006
1817,"ElderDoomProjectileImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/impact.ao",[],4,0,341532960
1818,"ElderDoomProjectileSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/doom_hit/doomhit.ao",[],4,0,1421908893
1819,"AbyssMineBatSlam","Metadata/Effects/Spells/monsters_effects/totems/CrystalTotem/abyss/mortar_impact.ao",[],4,0,424670631
1820,"ElderSuperSiphonShatter","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/player_debuff/immobilised/shatter.ao",[],4,0,1813839618
1821,"ElderRipNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/death_explosion/nova/nova.ao",[],4,0,572251825
1822,"ElderSuperNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/nova/nova.ao",[],4,0,-1127679462
1823,"ElderAttackShaperEffect","Metadata/Effects/Environment/AoW/Elder/attack_shaper/ElderAttack.ao",[27],4,0,226260154
1824,"ElderProjectileOnHit","Metadata/Effects/Spells/frost_bolt/projectile_hit.ao",[],4,0,-1999147902
1825,"UndyingAbyssShardExplosion","Metadata/Effects/Spells/monsters_effects/League_Abyss/UndyingAbyss/explosion.ao",[38],4,0,1238262443
1826,"AbyssLichShardExplosion","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/shardspear_explosion.ao",[38],4,0,808879268
1827,"ProtectorSpiritStrike","Metadata/Monsters/Totems/ancestor_totem/Ancestor_Mirage.ao",[],4,0,393533115
1828,"SiphoningCharge","Metadata/Effects/Spells/orbs/elder/sipho_charge.ao",[],3,0,1216419844
1829,"VoidShotExplosion","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/uniques/voidshot/explode_scalable.ao",[],4,0,-355842428
1830,"SpectralSpinningWeaponAttach","Metadata/Effects/Spells/spectral_spinning_weapon/rig.ao",[],4,0,-272637203
1831,"CounterVoidArrow","Metadata/Effects/Spells/orbs/void.ao",[],3,0,1139302123
1832,"BestiaryStampedeBull","Metadata/Monsters/LeagueBestiary/LargeMammals/BullStampede.ao",[],4,0,-215803506
1833,"BestiaryStampedeRhoa","Metadata/Monsters/LeagueBestiary/Avians/RhoaStampede.ao",[],4,0,-356282711
1834,"BestiaryStampedeHellion","Metadata/Monsters/LeagueBestiary/Cats/HellionStampede.ao",[],4,0,1351551991
1835,"BestiaryStampedeWolf","Metadata/Monsters/LeagueBestiary/Canines/WolfStampede.ao",[],4,0,1107937161
1836,"BestiaryStampedeBeast","Metadata/Monsters/LeagueBestiary/Beast/CaveBeastStampede.ao",[],4,0,1447061880
1837,"BestiaryStampedeMonkey","Metadata/Monsters/LeagueBestiary/Primates/BloodMonkeyStampede.ao",[],4,0,763089399
1838,"IntimidatingCry","Metadata/Effects/Spells/warcries/intimidating_cry/intimidating_cry.ao",[],4,400,-957442182
1839,"CorpseEruptionProjectileImpactGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionMortarExplode.ao",[],4,210,-1373573721
1840,"CorpseEruptionExplodeGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionCorpseExplode.ao",[],4,0,-1093645277
1841,"CorpseEruptionGeyserGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionGroundFX.ao",[],4,0,1670368552
1842,"BestiaryCatBossSpiritBite","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_bite/rig.ao",[],4,0,-913609368
1843,"BestiaryCatBossAmbushSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/ambush/slam_impact.ao",[],4,250,1332788469
1844,"BestiaryCatBossSpiritSwipe","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_swipe_01/claw_slash.ao",[],4,0,1310715372
1845,"SinLeapSlam","Metadata/Effects/Microtransactions/Spells/leapslam/sin/sin_leapslam.ao",[],4,150,-560015682
1846,"ToraRope","Metadata/Effects/Spells/monsters_effects/League_Bestiary/tora/rope_trap/ropeattach.ao",[],4,0,89594203
1847,"FireBeamStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_beam.ao",[],4,0,-933202263
1848,"FireBeamStartStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_start.ao",[],4,0,845250265
1849,"FireBeamEndStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_end.ao",[],4,0,1395490874
1850,"FireBeamSurgeStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_surge.ao",[],4,0,1790060066
1851,"BestiaryCrabBossBurrowTravel","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/burrow/sand/travel.ao",[],4,0,187556643
1852,"BestiaryCrabBossBurrowSubmerge","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/burrow/sand/submerge.ao",[],4,0,1552732627
