"rownum","Id","rid","[rid]","Gem","BK2File"
559,"589",13,[73],1637,""
560,"590",15,[73],1872,""
561,"591",18,[73],1632,""
562,"592",30,[73],2095,""
563,"593",0,[74],1843,""
564,"594",8,[74],2285,""
565,"595",7,[74],1962,""
566,"596",3,[74],1984,""
567,"598",2,[74],1905,""
568,"599",10,[74],1668,""
569,"600",13,[74],1987,""
570,"601",15,[74],1659,""
571,"603",24,[74],2085,""
572,"605",30,[74],2095,""
573,"606",0,[75],1813,""
574,"607",8,[75],1592,""
575,"608",7,[75],1682,""
576,"609",3,[75],1704,""
577,"610",4,[75],1961,""
578,"611",2,[75],1892,""
579,"612",10,[75],2078,""
580,"613",13,[75],1811,""
581,"614",15,[75],1629,""
582,"615",18,[75],1717,""
583,"616",24,[75],1709,""
584,"618",30,[75],1853,""
585,"602",0,[76],1562,""
586,"604",8,[76],2071,""
587,"617",7,[76],1557,""
588,"620",4,[76],1948,""
589,"621",2,[76],1891,""
590,"622",10,[76],2266,""
591,"623",13,[76],1807,""
592,"624",15,[76],1626,""
593,"625",18,[76],1829,""
594,"628",23,[76],1899,""
595,"626",24,[76],1967,""
596,"627",29,[76],1933,""
597,"629",0,[77],1582,""
598,"630",8,[77],1586,""
599,"631",7,[77],1962,""
600,"632",3,[77],1984,""
601,"634",2,[77],1614,""
602,"635",10,[77],1668,""
603,"636",13,[77],1987,""
604,"637",15,[77],1757,""
605,"638",18,[77],1674,""
606,"640",24,[77],1837,""
607,"641",29,[77],1585,""
608,"642",30,[77],2095,""
609,"639",0,[78],1620,""
610,"643",8,[78],1592,""
611,"644",7,[78],1832,""
612,"645",3,[78],1851,""
613,"646",4,[78],1961,""
614,"648",10,[78],1579,""
615,"649",13,[78],1573,""
616,"650",15,[78],1862,""
617,"651",18,[78],1716,""
618,"652",24,[78],1977,""
619,"653",29,[78],1925,""
620,"654",30,[78],2059,""
621,"692",0,[79],1578,""
622,"647",8,[79],1861,""
623,"656",7,[79],1818,""
624,"657",10,[79],1922,""
625,"658",3,[79],1984,""
626,"660",2,[79],1880,""
627,"661",15,[79],1757,""
628,"662",13,[79],1810,""
629,"663",18,[79],1674,""
630,"664",24,[79],2085,""
631,"665",29,[79],1924,""
632,"666",30,[79],1853,""
633,"667",0,[80],1562,""
634,"668",8,[80],2071,""
635,"669",7,[80],1557,""
636,"671",4,[80],1950,""
637,"672",2,[80],1879,""
638,"673",10,[80],1866,""
639,"674",13,[80],1830,""
640,"675",15,[80],1626,""
641,"676",18,[80],1675,""
642,"677",24,[80],1835,""
643,"678",29,[80],1889,""
644,"679",30,[80],1853,""
645,"680",0,[81],1839,""
646,"681",8,[81],1656,""
647,"682",7,[81],1682,""
648,"683",3,[81],1704,""
649,"684",4,[81],1961,""
650,"685",2,[81],1892,""
651,"686",10,[81],2048,""
652,"687",13,[81],1941,""
653,"688",15,[81],1629,""
654,"689",18,[81],1632,""
655,"690",24,[81],1708,""
656,"691",30,[81],1853,""
657,"693",0,[82],1574,""
658,"694",8,[82],2027,""
659,"695",7,[82],1641,""
660,"696",3,[82],1758,""
661,"698",2,[82],1904,""
662,"699",10,[82],1762,""
663,"700",13,[82],1761,""
664,"701",15,[82],1657,""
665,"702",18,[82],1639,""
666,"703",23,[82],1616,""
667,"704",24,[82],1977,""
668,"705",29,[82],1720,""
669,"706",30,[82],1970,""
670,"707",0,[83],1843,""
671,"708",8,[83],2285,""
672,"709",7,[83],1962,""
673,"710",3,[83],1984,""
674,"712",2,[83],1905,""
675,"713",10,[83],1668,""
676,"714",13,[83],1987,""
677,"715",15,[83],1659,""
678,"716",18,[83],1674,""
679,"717",24,[83],2085,""
680,"718",30,[83],2095,""
681,"720",0,[84],1839,""
682,"721",8,[84],1656,""
683,"722",7,[84],1682,""
684,"723",3,[84],1704,""
685,"724",4,[84],1961,""
686,"725",2,[84],1892,""
687,"726",10,[84],2048,""
688,"727",13,[84],1941,""
689,"728",15,[84],1629,""
690,"729",18,[84],1717,""
691,"730",24,[84],1709,""
692,"732",30,[84],2053,""
