"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool","[i32]","[i32]"
220,10041,[],[34],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,69]","[59,19,25]","","",[1000],[0]
221,10042,[],[321],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,70]","[60,78]","","",[1000],[0]
222,10043,[],[634],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,42]","[61,41]","","",[1000],[0]
223,10044,[],[319],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,71]","[62,20,26]","","",[1000],[0]
224,10045,[],[636],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,72]","[63,79,16]","","",[1000],[0]
225,10046,[],[324],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,37]","[43,22]","","",[1000],[0]
226,10047,[],[633],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,64]","[44,73]","","",[1000],[0]
227,10048,[],[313],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,27]","[45,10]","","",[1000],[0]
228,10049,[],[320],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,65]","[46,74]","","",[1000],[0]
229,10050,[],[323],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,36]","[47,21]","","",[1000],[0]
230,10051,[],[311],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,30]","[48,13]","","",[1000],[0]
231,10052,[],[316],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,32]","[49,17]","","",[1000],[0]
232,10053,[],[27],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,66]","[50,75]","","",[1000],[0]
233,10054,[],[309],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,28]","[51,11]","","",[1000],[0]
234,10055,[],[318],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,34]","[52,15]","","",[1000],[0]
235,10056,[],[632],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,67]","[54,76]","","",[1000],[0]
236,10057,[],[640],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,68]","[55,77]","","",[1000],[0]
237,10058,[],[625],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,40]","[56,39]","","",[1000],[0]
238,10059,[],[310],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,29]","[57,12]","","",[1000],[0]
239,10060,[],[312],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,31]","[58,14]","","",[1000],[0]
240,10061,[],[34],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,69]","[59,19,25]","","",[1000],[0]
241,10062,[],[321],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,70]","[60,78]","","",[1000],[0]
242,10063,[],[634],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,42]","[61,41]","","",[1000],[0]
243,10064,[],[319],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,71]","[62,20,26]","","",[1000],[0]
244,10065,[],[636],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,72]","[63,79,16]","","",[1000],[0]
245,10066,[],[324],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,37]","[43,22]","","",[1000],[0]
246,10067,[],[633],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,64]","[44,73]","","",[1000],[0]
247,10068,[],[313],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,27]","[45,10]","","",[1000],[0]
248,10069,[],[320],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,65]","[46,74]","","",[1000],[0]
249,10070,[],[323],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,36]","[47,21]","","",[1000],[0]
250,10071,[],[311],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,30]","[48,13]","","",[1000],[0]
251,10072,[],[316],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,32]","[49,17]","","",[1000],[0]
252,10073,[],[27],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,66]","[50,75]","","",[1000],[0]
253,10074,[],[309],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,28]","[51,11]","","",[1000],[0]
254,10075,[],[318],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,34]","[52,15]","","",[1000],[0]
255,10076,[],[317],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,33]","[53,18]","","",[1000],[0]
256,10077,[],[640],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,68]","[55,77]","","",[1000],[0]
257,10078,[],[625],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,40]","[56,39]","","",[1000],[0]
258,10079,[],[310],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,29]","[57,12]","","",[1000],[0]
259,10080,[],[312],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,31]","[58,14]","","",[1000],[0]
260,10081,[],[34],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,69]","[59,19,25]","","",[1000],[0]
261,10082,[],[321],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,70]","[60,78]","","",[1000],[0]
262,10083,[],[634],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,42]","[61,41]","","",[1000],[0]
263,10084,[],[319],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,71]","[62,20,26]","","",[1000],[0]
264,10085,[],[636],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,72]","[63,79,16]","","",[1000],[0]
265,10086,[],[324],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,37]","[43,22]","","",[1000],[0]
266,10087,[],[633],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,64]","[44,73]","","",[1000],[0]
267,10088,[],[313],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,27]","[45,10]","","",[1000],[0]
268,10089,[],[320],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,65]","[46,74]","","",[1000],[0]
269,10090,[],[323],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,36]","[47,21]","","",[1000],[0]
270,10091,[],[311],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,30]","[48,13]","","",[1000],[0]
271,10092,[],[316],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,32]","[49,17]","","",[1000],[0]
272,10093,[],[27],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,66]","[50,75]","","",[1000],[0]
273,10094,[],[309],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,28]","[51,11]","","",[1000],[0]
274,10095,[],[318],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,34]","[52,15]","","",[1000],[0]
275,10096,[],[317],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,33]","[53,18]","","",[1000],[0]
276,10097,[],[632],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,67]","[54,76]","","",[1000],[0]
277,10098,[],[625],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,40]","[56,39]","","",[1000],[0]
278,10099,[],[310],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,29]","[57,12]","","",[1000],[0]
279,10100,[],[312],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,31]","[58,14]","","",[1000],[0]
280,10101,[],[34],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,69]","[59,19,25]","","",[1000],[0]
281,10102,[],[321],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,70]","[60,78]","","",[1000],[0]
282,10103,[],[634],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,42]","[61,41]","","",[1000],[0]
283,10104,[],[319],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,71]","[62,20,26]","","",[1000],[0]
284,10105,[],[636],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,72]","[63,79,16]","","",[1000],[0]
285,10106,[],[324],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,37]","[43,22]","","",[1000],[0]
286,10107,[],[633],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,64]","[44,73]","","",[1000],[0]
287,10108,[],[313],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,27]","[45,10]","","",[1000],[0]
288,10109,[],[320],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,65]","[46,74]","","",[1000],[0]
289,10110,[],[323],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,36]","[47,21]","","",[1000],[0]
290,10111,[],[311],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,30]","[48,13]","","",[1000],[0]
291,10112,[],[316],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,32]","[49,17]","","",[1000],[0]
292,10113,[],[27],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,66]","[50,75]","","",[1000],[0]
293,10114,[],[309],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,28]","[51,11]","","",[1000],[0]
294,10115,[],[318],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,34]","[52,15]","","",[1000],[0]
295,10116,[],[317],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,33]","[53,18]","","",[1000],[0]
296,10117,[],[632],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,67]","[54,76]","","",[1000],[0]
297,10118,[],[640],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,68]","[55,77]","","",[1000],[0]
298,10119,[],[310],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,29]","[57,12]","","",[1000],[0]
299,10120,[],[312],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,31]","[58,14]","","",[1000],[0]
300,10121,[],[34],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,69]","[59,19,25]","","",[1000],[0]
301,10122,[],[321],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,70]","[60,78]","","",[1000],[0]
302,10123,[],[634],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,42]","[61,41]","","",[1000],[0]
303,10124,[],[319],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,71]","[62,20,26]","","",[1000],[0]
304,10125,[],[636],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,72]","[63,79,16]","","",[1000],[0]
305,10126,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","","",[1000],[0]
306,10127,[],[633],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","","",[1000],[0]
307,10128,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","","",[1000],[0]
308,10129,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","","",[1000],[0]
309,10130,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","","",[1000],[0]
310,10131,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","","",[1000],[0]
311,10132,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","","",[1000],[0]
312,10133,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","","",[1000],[0]
313,10134,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","","",[1000],[0]
314,10135,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","","",[1000],[0]
315,10136,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","","",[1000],[0]
316,10137,[],[632],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","","",[1000],[0]
317,10138,[],[640],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","","",[1000],[0]
318,10139,[],[625],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","","",[1000],[0]
319,10140,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","","",[1000],[0]
320,10141,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","","",[1000],[0]
321,10142,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","","",[1000],[0]
322,10143,[],[634],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","","",[1000],[0]
323,10144,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","","",[1000],[0]
324,10145,[],[636],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","","",[1000],[0]
325,10146,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","","",[1000],[0]
326,10147,[],[633],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","","",[1000],[0]
327,10148,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","","",[1000],[0]
328,10149,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","","",[1000],[0]
329,10150,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","","",[1000],[0]
330,10151,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","","",[1000],[0]
331,10152,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","","",[1000],[0]
332,10153,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","","",[1000],[0]
333,10154,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","","",[1000],[0]
334,10155,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","","",[1000],[0]
335,10156,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","","",[1000],[0]
336,10157,[],[632],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","","",[1000],[0]
337,10158,[],[640],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","","",[1000],[0]
338,10159,[],[625],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","","",[1000],[0]
339,10160,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","","",[1000],[0]
340,10161,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","","",[1000],[0]
341,10162,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","","",[1000],[0]
342,10163,[],[634],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","","",[1000],[0]
343,10164,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","","",[1000],[0]
344,10165,[],[636],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","","",[1000],[0]
345,10166,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","","",[1000],[0]
346,10167,[],[633],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","","",[1000],[0]
347,10168,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","","",[1000],[0]
348,10169,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","","",[1000],[0]
349,10170,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","","",[1000],[0]
350,10171,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","","",[1000],[0]
351,10172,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","","",[1000],[0]
352,10173,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","","",[1000],[0]
353,10174,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","","",[1000],[0]
354,10175,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","","",[1000],[0]
355,10176,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","","",[1000],[0]
356,10177,[],[632],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","","",[1000],[0]
357,10178,[],[640],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","","",[1000],[0]
358,10179,[],[625],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","","",[1000],[0]
359,10180,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","","",[1000],[0]
360,10181,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","","",[1000],[0]
361,10182,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","","",[1000],[0]
362,10183,[],[634],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","","",[1000],[0]
363,10184,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","","",[1000],[0]
364,10185,[],[636],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","","",[1000],[0]
365,10186,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","","",[1000],[0]
366,10187,[],[633],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","","",[1000],[0]
367,10188,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","","",[1000],[0]
368,10189,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","","",[1000],[0]
369,10190,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","","",[1000],[0]
370,10191,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","","",[1000],[0]
371,10192,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","","",[1000],[0]
372,10193,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","","",[1000],[0]
373,10194,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","","",[1000],[0]
374,10195,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","","",[1000],[0]
375,10196,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","","",[1000],[0]
376,10197,[],[632],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","","",[1000],[0]
377,10198,[],[640],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","","",[1000],[0]
378,10199,[],[625],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","","",[1000],[0]
379,10200,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","","",[1000],[0]
380,10201,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","","",[1000],[0]
381,10202,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","","",[1000],[0]
382,10203,[],[634],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","","",[1000],[0]
383,10204,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","","",[1000],[0]
384,10205,[],[636],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","","",[1000],[0]
385,10206,[],[324],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,37]","[43,22]","","",[1000],[0]
386,10207,[],[633],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,64]","[44,73]","","",[1000],[0]
387,10208,[],[313],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,27]","[45,10]","","",[1000],[0]
388,10209,[],[320],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,65]","[46,74]","","",[1000],[0]
389,10210,[],[323],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,36]","[47,21]","","",[1000],[0]
390,10211,[],[311],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,30]","[48,13]","","",[1000],[0]
391,10212,[],[316],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,32]","[49,17]","","",[1000],[0]
392,10213,[],[27],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,66]","[50,75]","","",[1000],[0]
393,10214,[],[309],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,28]","[51,11]","","",[1000],[0]
394,10215,[],[318],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,34]","[52,15]","","",[1000],[0]
395,10216,[],[317],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,33]","[53,18]","","",[1000],[0]
396,10217,[],[632],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,67]","[54,76]","","",[1000],[0]
397,10218,[],[640],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,68]","[55,77]","","",[1000],[0]
398,10219,[],[625],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,40]","[56,39]","","",[1000],[0]
399,10220,[],[310],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,29]","[57,12]","","",[1000],[0]
400,10221,[],[312],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,31]","[58,14]","","",[1000],[0]
401,10222,[],[34],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,69]","[59,19,25]","","",[1000],[0]
402,10223,[],[321],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,70]","[60,78]","","",[1000],[0]
403,10224,[],[319],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,71]","[62,20,26]","","",[1000],[0]
404,10225,[],[636],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,72]","[63,79,16]","","",[1000],[0]
405,10226,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","","",[1000],[0]
406,10227,[],[633],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","","",[1000],[0]
407,10228,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","","",[1000],[0]
408,10229,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","","",[1000],[0]
409,10230,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","","",[1000],[0]
410,10231,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","","",[1000],[0]
411,10232,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","","",[1000],[0]
412,10233,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","","",[1000],[0]
413,10234,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","","",[1000],[0]
414,10235,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","","",[1000],[0]
415,10236,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","","",[1000],[0]
416,10237,[],[632],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","","",[1000],[0]
417,10238,[],[640],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","","",[1000],[0]
418,10239,[],[625],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","","",[1000],[0]
419,10240,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","","",[1000],[0]
420,10241,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","","",[1000],[0]
421,10242,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","","",[1000],[0]
422,10243,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","","",[1000],[0]
423,10244,[],[634],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","","",[1000],[0]
424,10245,[],[636],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","","",[1000],[0]
425,10246,[],[324],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,37]","[43,22]","","",[1000],[0]
426,10247,[],[633],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,64]","[44,73]","","",[1000],[0]
427,10248,[],[313],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,27]","[45,10]","","",[1000],[0]
428,10249,[],[320],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,65]","[46,74]","","",[1000],[0]
429,10250,[],[323],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,36]","[47,21]","","",[1000],[0]
430,10251,[],[311],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,30]","[48,13]","","",[1000],[0]
431,10252,[],[316],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,32]","[49,17]","","",[1000],[0]
432,10253,[],[27],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,66]","[50,75]","","",[1000],[0]
433,10254,[],[309],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,28]","[51,11]","","",[1000],[0]
434,10255,[],[318],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,34]","[52,15]","","",[1000],[0]
435,10256,[],[317],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,33]","[53,18]","","",[1000],[0]
436,10257,[],[632],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,67]","[54,76]","","",[1000],[0]
437,10258,[],[640],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,68]","[55,77]","","",[1000],[0]
438,10259,[],[625],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,40]","[56,39]","","",[1000],[0]
439,10260,[],[310],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,29]","[57,12]","","",[1000],[0]
440,10261,[],[312],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,31]","[58,14]","","",[1000],[0]
441,10262,[],[34],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,69]","[59,19,25]","","",[1000],[0]
442,10263,[],[321],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,70]","[60,78]","","",[1000],[0]
443,10264,[],[634],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,42]","[61,41]","","",[1000],[0]
