"rownum","Id","BaseItemTypesKey","HASH16","HASH32","i32","bool","bool","[rid]","rid","Skills","i32","bool","rid","bool"
243,"Metadata/Pet/ThaumaturgyDogs/LabradorPet",4676,8889,-486293062,8,"","",[1],3,[],0,"","",""
244,"Metadata/Pet/Cat/TabbyCatPet",4677,28176,1406221761,8,"","",[1],3,[],0,"","",""
245,"Metadata/Pet/Cat/AmberCatPet",4678,2561,904478696,8,"","",[1],3,[],0,"","",""
246,"Metadata/Pet/Cat/CinnamonCatPet",4679,6729,-2110744455,8,"","",[1],3,[],0,"","",""
247,"Metadata/Pet/GoddessPet/GoddessPet",4680,5244,1273520020,8,1,"",[1],61,[],0,"","",""
248,"Metadata/Pet/GoddessPet/GoddessPetPremium",4681,45927,151108198,12,"",1,[1],61,[],0,"","",""
249,"Metadata/Pet/GoddessPet/GoddessPetPremiumExpired",4682,29780,-2027490446,12,1,"",[1],61,[],0,"","",""
250,"Metadata/Pet/Cat/HeistCalicoCatPet",4683,25867,1227500577,8,"","",[1],70,[],0,"","",""
251,"Metadata/Pet/Twilight_SunriseOrreyPet/SunriseOrreryPet",4684,51775,-474207869,8,"","",[1],112,[],0,"","",""
252,"Metadata/Pet/Wolf/SunriseWolf",4685,975,2037938871,10,"","",[1],112,[],0,"","",""
253,"Metadata/Pet/Twilight_NightfallCloud/NightfallCloud",4686,64490,-65730561,8,"","",[1],112,[],0,"","",""
254,"Metadata/Pet/Dragon/TwilightNightfallDragon",4687,60826,-938596972,15,1,"",[1],112,[],0,"","",""
255,"Metadata/Pet/Dragon/TwilightNightfallDragonPremium",4688,35405,-1577702469,15,"",1,[1],112,[],0,"","",""
256,"Metadata/Pet/Dragon/TwilightNightfallDragonPremiumExpired",4689,60414,1989254511,15,1,"",[1],112,[],0,"","",""
257,"Metadata/Pet/Duck/Mallard",4690,5615,-282002721,8,"","",[1],3,[],0,"","",""
258,"Metadata/Pet/Duck/ParadiseMale",4691,40886,-641120641,8,"","",[1],3,[],0,"","",""
259,"Metadata/Pet/Duck/ParadiseFemale",4692,64300,1633983048,8,"","",[1],3,[],0,"","",""
260,"Metadata/Pet/DancingSkeleton/DancingSkeleton",4693,41078,-125937656,8,"","",[2],65,[],0,"","",""
261,"Metadata/Pet/SurvivorHound/SurvivorHound",4694,28731,1436296615,8,"","",[1],3,[],0,"","",""
262,"Metadata/Pet/SurvivorHound/SurvivorPackHound",4695,62413,1031392948,8,"","",[1],3,[],0,"","",""
263,"Metadata/Pet/SurvivorHound/DemonicHound",4696,54768,722534112,8,"",1,[1],3,[],0,"","",""
264,"Metadata/Pet/SurvivorHound/DemonicHoundExpired",4697,49775,610788872,8,1,"",[1],3,[],0,"","",""
265,"Metadata/Pet/FreyaCompanion/Freya",4698,29408,384787471,10,1,"",[2],60,[],0,"","",""
266,"Metadata/Pet/FreyaCompanion/FreyaPremium",4699,49503,222415902,10,"",1,[2],60,[],0,"","",""
267,"Metadata/Pet/FreyaCompanion/FreyaPremiumExpired",4700,50810,516085944,10,1,"",[2],60,[],0,"","",""
268,"Metadata/Pet/FreyaCompanion/FreyaSummerPremium",4701,42690,1464725903,10,"",1,[2],60,[],0,"","",""
269,"Metadata/Pet/FreyaCompanion/FreyaSummerPremiumExpired",4702,1000,1806592070,10,1,"",[2],60,[],0,"","",""
270,"Metadata/Pet/ArcticFoxPet/ArcticFoxPet",4703,33967,-1453707787,8,"","",[1],8,[],0,"","",""
271,"Metadata/Pet/MiserySmall/MiserySmall",4704,31497,467099870,8,"","",[1],119,[],0,"","",""
272,"Metadata/Pet/GothicHorrorGhostChild/misery/MiseryHorrorGhostChild",4705,64634,1486464227,8,"","",[1],119,[],0,"","",""
273,"Metadata/Pet/Cockroach/CockroachWarlord",4706,59717,453308993,8,"","",[1],119,[],0,"","",""
274,"Metadata/Pet/SufferingSpiritPet/SufferingSpiritPet",4707,62568,1654167280,10,"","",[2],119,[],0,"","",""
275,"Metadata/Pet/Rabbit/TintOrangeRabbit",4708,1149,378409715,8,"","",[1],3,[],0,"","",""
276,"Metadata/Pet/Rabbit/BlackWhiteRabbit",4709,7044,330041384,8,"","",[1],3,[],0,"","",""
277,"Metadata/Pet/Rabbit/WoolyWhiteRabbit",4710,40686,890022882,8,"","",[1],3,[],0,"","",""
278,"Metadata/Pet/RenegadeImp/RenegadeImp",4711,63003,-1799134504,8,"","",[1],99,[],0,"","",""
279,"Metadata/Pet/GraspingHands/BreachSpawner",4712,49520,846852873,8,"","",[1],30,[],0,"","",""
280,"Metadata/Pet/Cherub/AbyssCherub/AbyssCherub",4713,18032,-1743724960,8,"","",[1],30,[],0,"","",""
281,"Metadata/Pet/TwilightHorsePet/TwilightSteedPet",4714,44417,-884709691,12,1,"",[1],112,[],0,"","",""
282,"Metadata/Pet/TwilightHorsePet/TwilightPegasus",4715,47043,-449555721,14,"",1,[1],112,[],0,"","",""
283,"Metadata/Pet/TwilightHorsePet/TwilightPegasusPremiumExpired",4716,52177,1174769108,14,1,"",[1],112,[],0,"","",""
284,"Metadata/Pet/VaalToucan/VaalToucan",4717,47609,589404888,8,"","",[1],114,[],0,"","",""
285,"Metadata/Pet/LightBringerCat/LightbringerCat",4718,48123,-1828771580,8,"","",[1],5,[],0,"","",""
286,"Metadata/Pet/GryffonPets/LightBringerGryffon",4719,30924,-1233662277,10,"","",[1],5,[],0,"","",""
287,"Metadata/Pet/DarkShardFalcon/DarkShardFalcon",4720,41330,-1586429949,8,"","",[1],5,[],0,"","",""
288,"Metadata/Pet/GryffonPets/DarkShardGryffon",4721,44614,852204685,10,"","",[1],5,[],0,"","",""
289,"Metadata/Pet/Hasina/Hasina01",4722,48515,-1825821009,10,1,"",[2],39,[],0,"","",""
290,"Metadata/Pet/Hasina/Hasina02",4723,58687,1343468844,10,"",1,[2],39,[],0,"","",""
291,"Metadata/Pet/Hasina/Hasina03",4724,50215,247843554,10,1,"",[2],39,[],0,"","",""
292,"Metadata/Pet/HasinaSpring/HasinaSpringPremium",4725,4721,1578847338,8,"",1,[2],39,[],0,"","",""
293,"Metadata/Pet/HasinaSpring/HasinaSpringPremiumExpired",4726,31636,238712238,8,1,"",[2],39,[],0,"","",""
294,"Metadata/Pet/ThaumaturgyDachshund/ThaumaturgyDachshund",4727,60005,388562253,8,"","",[1],111,[],0,"","",""
295,"Metadata/Pet/Cat/SoulkeeperCat",4728,16179,1306096362,8,"","",[1],49,[],0,"","",""
296,"Metadata/Pet/ScavengerBat/ScavengerBat",4729,64801,-1236710552,8,"","",[1],84,[],0,"","",""
297,"Metadata/Pet/ScavengerLargeRat/ScavengerLargeRat",4730,16929,1947809336,8,"","",[1],84,[],0,"","",""
298,"Metadata/Pet/OverseerSmallPet/OverseerSmallPet",4731,21479,-1076564941,8,"","",[1],84,[],0,"","",""
299,"Metadata/Pet/OverseerLargeOwl/OverseerLargeOwl",4732,39745,2026693517,10,"","",[1],84,[],0,"","",""
300,"Metadata/Pet/ParagonPet/ParagonPet",4733,7860,1538344197,8,"","",[1],86,[],0,"","",""
301,"Metadata/Pet/EthercraftTurtle/SavageEthercraftTurtle",4734,986,-672672707,8,"","",[1],46,[],0,"","",""
302,"Metadata/Pet/EthercraftTurtleEnraged/EnragedEthercraftTurtle",4735,11895,1698319181,8,"","",[1],46,[],0,"","",""
303,"Metadata/Pet/EthercraftTurtleTranquil/TranquilEthercraftTurtle",4736,60254,1792442760,8,"","",[1],46,[],0,"","",""
304,"Metadata/Pet/EthercraftTurtleChaotic/ChaoticEthercraftTurtle",4737,22730,-177558112,8,"","",[1],46,[],0,"","",""
305,"Metadata/Pet/DragonSerpent/DragonSerpent",4738,34863,1618798675,14,1,"",[1],12,[],0,"","",""
306,"Metadata/Pet/DragonSerpent/DragonSerpentPremium",4739,40417,594984599,14,"",1,[1],12,[],0,"","",""
307,"Metadata/Pet/DragonSerpent/DragonSerpentPremiumExpired",4740,28497,-1788872178,14,1,"",[1],12,[],0,"","",""
308,"Metadata/Pet/JingweiBabyCrane/JingweiBabyCrane",4741,59758,2005638885,8,1,"",[1],77,[],0,"","",""
309,"Metadata/Pet/JingweiCrane/JingweiCrane",4742,38119,-1691938880,14,"",1,[1],77,[],0,"","",""
310,"Metadata/Pet/JingweiCrane/JingweiCraneExpired",4743,6131,1202212955,14,1,"",[1],77,[],0,"","",""
311,"Metadata/Pet/BuccaneerPet/BuccaneerPet",4745,45357,2126630892,8,"","",[2],34,[],0,"","",""
312,"Metadata/Pet/IntrepidDeer/IntrepidDeer",4744,12606,-665851535,8,"","",[1],103,[],0,"","",""
313,"Metadata/Pet/Seagull/AtlantisSirenSeagull",4747,31305,899502036,8,"","",[1],10,[],0,"","",""
314,"Metadata/Pet/AtlantisSirenPegasus/AtlantisSirenPegasus",4748,62905,722919087,12,"","",[1],10,[],0,"","",""
315,"Metadata/Pet/Frog/Deepwater",4749,53606,-2039916785,8,"","",[1],10,[],0,"","",""
316,"Metadata/Pet/FishMine/FishMine",4750,12453,-1734367174,8,"","",[1],10,[],0,"","",""
317,"Metadata/Pet/HellscapePet/HellscapePet",4751,22214,-1592592428,10,"","",[1],103,[],0,"","",""
318,"Metadata/Pet/Skadi/Skadi",4752,28132,-526938765,10,1,"",[2],8,[],0,"","",""
319,"Metadata/Pet/Skadi/SkadiPremium",4753,47903,396340352,10,"",1,[2],8,[],0,"","",""
320,"Metadata/Pet/Skadi/SkadiPremiumExpired",4754,26442,1858079114,10,1,"",[2],8,[],0,"","",""
321,"Metadata/Pet/CelestialTurtle/CelestialTurtle",4758,51403,1548522631,8,"","",[1],22,[],0,"","",""
322,"Metadata/Pet/GryffonPets/DarkShardTencentGryffon",4755,28186,502821858,10,1,"",[1],86,[],0,"","",""
323,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremium",4756,22433,-2043162218,10,"",1,[1],86,[],0,"","",""
324,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremiumExpired",4757,40946,-1720777059,10,1,"",[1],86,[],0,"","",""
325,"Metadata/Pet/WyrmCall/WyrmCallPet",4746,44243,-2008603500,15,"","",[1],7,[],0,"","",""
326,"Metadata/Pet/Beetle/HeritageBeetle",4759,8812,-658965804,8,"","",[1],68,[],0,"","",""
327,"Metadata/Pet/HummingBird/HeritageHummingBird",4760,28721,417097965,8,"","",[1],68,[],0,"","",""
328,"Metadata/Pet/HeritagePeacock/HeritagePeacock",4761,5638,458362196,8,"","",[1],68,[],0,"","",""
329,"Metadata/Pet/Centipede/DivergenceCentipede",4762,14358,-911543876,8,"","",[1],68,[],0,"","",""
330,"Metadata/Pet/DivergenceAnglerFish/DivergenceAnglerFish",4763,3550,371268607,10,"","",[1],68,[],0,"","",""
331,"Metadata/Pet/SkadiWolfPup/SkadiWolfPup",4764,9600,150482296,8,1,"",[1],3,[],0,"","",""
332,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpirit",4765,46611,-966627215,8,"",1,[1],3,[],0,"","",""
333,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpiritExpired",4766,34052,1466749544,8,1,"",[1],3,[],0,"","",""
334,"Metadata/Pet/GodOfThunderBabyTiger/GodOfThunderBabyTiger",4767,15755,-316288850,8,1,"",[1],3,[],0,"","",""
335,"Metadata/Pet/Tiger/GodofThunderPet",4768,10092,-1325492334,8,"",1,[1],3,[],0,"","",""
336,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet",4769,19470,318136056,8,1,"",[1],3,[],0,"","",""
337,"Metadata/Pet/Tiger/HarmoniousTigerPet",4770,53283,1853210198,8,"","",[1],67,[],0,"","",""
338,"Metadata/Pet/HummingBird/HummingBird",4771,38857,-2099505899,8,"","",[1],3,[],0,"","",""
339,"Metadata/Pet/FennecFox/FennecFox",4772,23252,173691022,8,"","",[1],3,[],0,"","",""
340,"Metadata/Pet/GiantHornet/GiantHornet",4773,61971,-1124708635,8,"","",[1],3,[],0,"","",""
341,"Metadata/Pet/Wolverine/Wolverine",4774,18642,423055845,8,"","",[1],3,[],0,"","",""
342,"Metadata/Pet/PoodleMoth/PoodleMoth",4775,39448,-807905856,8,"","",[1],3,[],0,"","",""
343,"Metadata/Pet/FaridunLizardPet/FaridunLizardPet",4776,56965,-1892068932,8,"","",[1],3,[],0,"","",""
344,"Metadata/Pet/FangtoothMoray/FangtoothMoray",4777,34645,-1870981330,8,"","",[1],3,[],0,"","",""
345,"Metadata/Pet/Raccoon/Raccoon",4778,44288,1511061264,10,"","",[1],3,[48915],0,"","",""
346,"Metadata/Pet/AyeAyePet/AyeAye",4779,44009,1780531657,8,"","",[1],3,[],0,"","",""
347,"Metadata/Pet/Cat/AristocratCat",4780,18801,633236687,8,"","",[1],3,[],0,"","",""
348,"Metadata/Pet/CultDarkness/Aristocrat/Aristocrat",4781,25862,493975671,10,"","",[1],3,[],0,"","",""
349,"Metadata/Pet/BladeSoul/BladeSoulSword",4782,6186,-653803219,10,1,"",[2],11,[],0,"","",""
350,"Metadata/Pet/BladeSoul/BladeSoulCompanion",4783,39792,1035904718,10,"",1,[2],11,[],0,"","",""
351,"Metadata/Pet/BladeSoul/BladeSoulCompanionExpired",4784,33631,-1160693362,10,1,"",[2],11,[],0,"","",""
352,"Metadata/Pet/TencentAristocratCat/TencentAristocratCat",4785,656,404691599,8,1,"",[1],3,[],0,"","",""
353,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremium",4786,15830,-108805035,8,"",1,[1],3,[],0,"","",""
354,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremiumExpired",4787,35821,627224207,8,1,"",[1],3,[],0,"","",""
355,"Metadata/Pet/Battery/Mana/ManaBatteryOrb",4788,3545,-1611361747,8,"","",[1],86,[],0,"","",""
356,"Metadata/Pet/Battery/Life/LifeBatteryOrb",4789,45428,-1137701564,8,"","",[1],86,[],0,"","",""
357,"Metadata/Pet/EmberkeepVulture/EmberkeepVulture",4792,15979,-1311469633,8,"",1,[1],3,[],0,"","",""
358,"Metadata/Pet/GolemBall/GolemBall",4790,44649,2025838294,8,"","",[1],86,[],0,"","",""
359,"Metadata/Pet/lightningbird/LightningBird",4793,32402,239759576,14,"","",[1],3,[],0,"","",""
360,"Metadata/Pet/lightningbird/LightningBirdAutomaton",4794,45597,-1185412283,14,"","",[1],3,[],0,"","",""
361,"Metadata/Pet/lightningbird/LightningBirdCelestial",4795,54570,1612952841,14,"","",[1],3,[],0,"","",""
362,"Metadata/Pet/lightningbird/LightningBirdDivine",4796,56526,-1285394516,14,"","",[1],3,[],0,"","",""
363,"Metadata/Pet/Arachnomorph/ArachnomorphPetBone",4797,11933,1146972864,14,"","",[1],3,[],0,"","",""
364,"Metadata/Pet/Arachnomorph/ArachnomorphPetBulb",4798,40440,1707866163,14,"","",[1],3,[],0,"","",""
365,"Metadata/Pet/Arachnomorph/ArachnomorphPetSabre",4799,37321,-1151784304,14,"","",[1],3,[],0,"","",""
366,"Metadata/Pet/Arachnomorph/ArachnomorphPetSpindly",4800,13753,-1367696445,14,"","",[1],3,[],0,"","",""
367,"Metadata/Pet/Arachnomorph/ArachnomorphPetPlated",4801,64759,-924765162,14,"","",[1],3,[],0,"","",""
368,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderFire",4802,25566,-868700186,1,"","",[1],3,[48060],1,"","",""
369,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGold",4803,4934,266280089,1,"","",[1],3,[48060],1,"","",""
370,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGreen",4804,23775,-1602356062,1,"","",[1],3,[48060],1,"","",""
371,"Metadata/Pet/Blob/Blob",4805,60529,963302683,12,"","",[1],86,[],0,"","",""
372,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion01",4806,54926,-1638774564,12,1,"",[2],86,[],0,"","",""
373,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion02",4807,22043,-1997086995,12,"",1,[2],86,[],0,"","",""
374,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion03",4808,54946,-1361217409,12,1,"",[2],86,[],0,"","",""
375,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion04",4809,33525,675392180,12,1,"",[2],86,[],0,"","",""
376,"Metadata/Pet/Demonling/DemonlingPetGalloping",4810,61132,-809492212,8,"","",[1],38,[],0,"","",""
377,"Metadata/Pet/Demonling/DemonlingPetHeadless",4811,10048,1165713979,8,"","",[1],38,[],0,"","",""
378,"Metadata/Pet/Demonling/DemonlingPetScuttling",4812,26635,334855166,12,"","",[1],38,[],0,"","",""
379,"Metadata/Pet/Demonling/DemonlingPetSpiky",4813,24809,1746667765,8,"","",[1],38,[],0,"","",""
380,"Metadata/Pet/Demonling/DemonlingPetWinged",4814,23773,1678915791,8,"","",[1],38,[],0,"","",""
381,"Metadata/Pet/BloodlordPet/Bloodlord",4815,60001,1912903781,14,"","",[1],38,[],0,"","",""
382,"Metadata/Pet/PetRock/PetRock",4816,52130,929823945,14,"","",[1],87,[],0,"","",""
383,"Metadata/Pet/PetRock/PetRockAzurite",4817,47248,128499512,14,"","",[1],87,[],0,"","",""
384,"Metadata/Pet/PetRock/PetRockGold",4818,15007,-1905543948,14,"","",[1],87,[],0,"","",""
385,"Metadata/Pet/PetRock/PetRockSandstone",4819,3696,1333018884,14,"","",[1],87,[],0,"","",""
386,"Metadata/Pet/PetRock/PetRockStatues",4820,62845,-306898744,14,"","",[1],87,[],0,"","",""
387,"Metadata/Pet/PetRock/PetRockSulphur",4821,19077,-1473912160,14,"","",[1],87,[],0,"","",""
388,"Metadata/Pet/PetRock/PetRockVaal",4822,20551,629306821,14,"","",[1],87,[],0,"","",""
389,"Metadata/Pet/GoblinBand/GoblinBandLeader",4823,2682,560802583,8,"","",[1],86,[],1,"","",1
390,"Metadata/Pet/ScarletMacawParrot/ScarletMacawParrot",4824,62023,1858575488,8,"","",[1],3,[],0,1,"",""
391,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitSmall",4825,11967,256778737,8,1,"",[1],3,[],0,"","",""
392,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBig",4826,63061,224131854,12,"",1,[1],3,[],0,"","",""
393,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBigExpired",4827,45541,-1587343226,12,1,"",[1],3,[],0,"","",""
394,"Metadata/Pet/SandWorm/SandWorm",4828,35834,-1679093743,12,"","",[1],3,[],0,"","",""
395,"Metadata/Pet/SandWorm/SandWormRed",4829,34949,1062975454,12,"","",[1],3,[],0,"","",""
396,"Metadata/Pet/SandWorm/SandWormBlue",4830,35440,-1143328342,12,"","",[1],3,[],0,"","",""
397,"Metadata/Pet/Bear/DelveBear",4831,22212,639856871,10,"","",[1],3,[],0,"","",""
398,"Metadata/Pet/PandemoniumSpider/BlackWidowSpider",4832,24804,-1189946890,8,"","",[1],3,[],0,"","",""
399,"Metadata/Pet/SurvivorHound/ArmouredHuntingDog",4833,17147,381768762,8,"","",[1],3,"[49781,49782,49783,49784]",0,"","",""
400,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_01",4834,36142,382770174,12,1,"",[2],86,[],0,"","",""
401,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_02",4835,34011,2123627080,12,"",1,[2],86,[],0,"","",""
402,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_03",4836,63090,1162064689,12,1,"",[2],86,[],0,"","",""
