"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1284,2372,1,85,""
1285,2373,1,85,""
1286,2374,1,85,""
1287,2375,1,86,""
1288,2376,1,86,""
1289,2377,1,86,""
1290,2378,1,87,""
1291,2379,1,87,""
1292,2380,1,87,""
1293,2381,1,88,""
1294,2382,1,88,""
1295,2383,1,89,""
1296,2384,1,89,""
1297,2386,1,77,""
1298,2387,1,77,""
1299,2388,1,77,""
1300,2389,1,77,""
1301,2390,1,77,""
1302,2391,1,77,""
1303,2392,1,77,""
1304,2393,1,77,""
1305,2394,1,77,""
1306,2395,1,77,""
1307,2396,1,77,""
1308,2397,1,77,""
1309,2398,1,77,""
1310,2399,1,77,""
1311,2400,1,78,""
1312,2401,1,78,""
1313,2402,1,78,""
1314,2403,1,78,""
1315,2404,1,78,""
1316,2405,1,78,""
1317,2406,1,78,""
1318,2407,1,78,""
1319,2408,1,78,""
1320,2409,1,78,""
1321,2410,1,78,""
1322,2411,1,78,""
1323,2412,1,78,""
1324,2413,1,78,""
1325,2414,1,90,""
1326,2415,1,90,""
1327,2416,1,90,""
1328,2417,1,90,""
1329,2418,1,90,""
1330,2419,1,90,""
1331,2420,1,91,""
1332,2421,1,91,""
1333,2422,1,91,""
1334,2423,1,91,""
1335,2424,1,91,""
1336,2425,1,91,""
1337,2426,1,92,""
1338,2427,1,92,""
1339,2428,1,92,""
1340,2429,1,92,""
1341,2430,1,92,""
1342,2431,1,93,""
1343,2432,1,93,""
1344,2433,1,93,""
1345,2434,1,93,""
1346,2435,1,93,""
1347,2436,1,94,""
1348,2437,1,94,""
1349,2438,1,94,""
1350,2439,1,94,""
1351,2440,1,94,""
1352,2441,1,95,""
1353,2442,1,95,""
1354,2443,1,95,""
1355,2444,1,95,""
1356,2445,1,95,""
1357,2446,1,96,""
1358,2447,1,96,""
1359,2448,1,96,""
1360,2449,1,96,""
1361,2466,1,77,""
1362,2468,1,77,""
1363,2470,1,77,""
1364,2472,1,77,""
1365,2474,1,77,""
1366,2476,1,77,""
1367,2478,1,77,""
1368,2480,1,77,""
1369,2482,1,78,""
1370,2484,1,78,""
1371,2486,1,78,""
1372,2488,1,78,""
1373,2490,1,78,""
1374,2492,1,78,""
1375,2494,1,78,""
1376,2496,1,78,""
1377,2498,1,78,""
1378,2500,1,78,""
1379,2502,1,78,""
1380,2504,1,78,""
1381,2506,1,78,""
1382,2508,1,78,""
1383,2510,1,90,""
1384,2512,1,90,""
1385,2514,1,90,""
1386,2516,1,90,""
1387,2518,1,90,""
1388,2520,1,90,""
1389,2522,1,90,""
1390,2524,1,90,""
1391,2526,1,91,""
1392,2528,1,91,""
1393,2530,1,91,""
1394,2532,1,91,""
1395,2534,1,91,""
1396,2536,1,91,""
1397,2538,1,91,""
1398,2540,1,91,""
1399,2542,1,91,""
1400,2544,1,92,""
1401,2546,1,92,""
1402,2548,1,92,""
1403,2550,1,92,""
1404,2552,1,92,""
1405,2554,1,92,""
1406,2556,1,92,""
1407,2558,1,93,""
1408,2560,1,93,""
1409,2562,1,93,""
1410,2564,1,93,""
1411,2566,1,93,""
1412,2568,1,93,""
1413,2570,1,93,""
1414,2572,1,93,""
1415,2574,1,93,""
1416,2576,1,94,""
1417,2578,1,94,""
1418,2580,1,94,""
1419,2582,1,94,""
1420,2584,1,94,""
1421,2586,1,94,""
1422,2588,1,94,""
1423,2590,1,94,""
1424,2592,1,95,""
1425,2594,1,95,""
1426,2596,1,95,""
1427,2598,1,95,""
1428,2600,1,95,""
1429,2602,1,95,""
1430,2604,1,95,""
1431,2606,1,96,""
1432,2607,1,96,""
1433,2608,1,96,""
1434,2609,1,96,""
1435,2610,1,96,""
1436,2611,1,96,""
1437,2612,1,96,""
1438,2800,1,97,""
1439,3033,1,98,""
1440,3305,1,99,""
1441,3747,1,100,""
1442,3747,46,101,""
1443,3748,1,100,""
1444,3748,46,101,""
1445,3749,1,100,""
1446,3749,46,101,""
1447,3750,1,100,""
1448,3750,46,101,""
1449,3751,1,100,""
1450,3751,46,101,""
1451,3752,1,100,""
1452,3752,46,101,""
1453,3753,1,100,""
1454,3753,46,101,""
1455,3754,1,100,""
1456,3754,46,101,""
1457,3755,1,100,""
1458,3755,46,101,""
1459,4045,1,102,""
1460,4046,1,103,""
1461,4047,1,104,""
1462,4048,1,105,""
1463,4049,1,102,""
1464,4050,1,103,""
1465,4051,1,104,""
1466,4052,1,105,""
1467,4053,1,102,""
1468,4054,1,103,""
1469,4055,1,104,""
1470,4056,1,105,""
1471,3960,1,111,""
1472,1,1,140,""
1473,2924,1,140,""
1474,4751,1,66,120
1475,4752,1,66,120
1476,4753,1,66,120
1477,4754,1,66,120
1478,4755,1,66,120
1479,4756,1,66,120
1480,4757,1,66,120
1481,4758,1,66,120
1482,4759,1,66,120
1483,4760,1,66,120
