"rownum","BaseItemTypesKey","VirtualFile","Influences"
431,9302,"Art/2DItems/Divination/Images/TheReturnOfTheRat",[]
432,9303,"Art/2DItems/Divination/Images/TheFinishingTouch",[]
433,10543,"Art/2DItems/Divination/Images/BrotherGift",[]
434,10544,"Art/2DItems/Divination/Images/SoulQuenched",[]
435,10545,"Art/2DItems/Divination/Images/PoisonedFaith",[]
436,10546,"Art/2DItems/Divination/Images/AChillingWind",[]
437,10547,"Art/2DItems/Divination/Images/Matryoshka",[]
438,10682,"Art/2DItems/Divination/Images/TheFortunate",[]
439,10683,"Art/2DItems/Divination/Images/FireOfUnknownOrigin",[]
440,10684,"Art/2DItems/Divination/Images/HisJudgement",[]
441,10819,"Art/2DItems/Divination/Images/WhoAsked",[]
442,10820,"Art/2DItems/Divination/Images/EldritchPerfection",[]
443,10821,"Art/2DItems/Divination/Images/AssassinsGift",[]
444,10822,"Art/2DItems/Divination/Images/ISeeBrothers",[]
