"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
306,13,57,[2],6147,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
307,13,58,[2],6274,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
308,13,59,[2],6637,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
309,15,0,[1],6204,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
310,15,1,[1],6229,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
311,15,2,[1],6224,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
312,15,3,[1],6433,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
313,15,4,[1],6443,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
314,15,5,[1],6545,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
315,15,6,[1],6631,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
316,15,7,[1],6641,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
317,15,8,[1],6677,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
318,15,9,[1],6862,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
319,15,10,[6],6204,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
320,15,11,[6],6224,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
321,15,12,[6],6231,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
322,15,13,[6],6201,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
323,15,14,[6],6433,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
324,15,15,[6],6443,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
325,15,16,[6],6531,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
326,15,17,[6],6641,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
327,15,18,[0],6201,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
328,15,19,[0],6231,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
329,15,20,[0],6531,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
330,15,21,[0],6530,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
331,15,22,[0],6539,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
332,15,23,[0],6641,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
333,15,24,[0],6872,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
334,15,25,[4],6201,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
335,15,26,[4],6231,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
336,15,27,[4],6329,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
337,15,28,[4],6530,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
338,15,29,[4],6539,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
339,15,30,[4],6641,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
340,15,31,[4],6870,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
341,15,32,[3],6329,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
342,15,33,[3],6231,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
343,15,34,[3],6530,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
344,15,35,[3],6631,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
345,15,36,[5],6204,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
346,15,37,[5],6201,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
347,15,38,[5],6411,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
348,15,39,[5],6443,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
349,15,40,[5],6452,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
350,15,41,[5],6547,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
351,15,42,[5],6631,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
352,15,43,[2],6201,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
353,15,44,[2],6231,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
354,15,45,[2],6204,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
355,15,46,[2],6224,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
356,15,47,[2],6329,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
357,15,48,[2],6452,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
358,15,49,[2],6641,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
359,15,50,[2],6870,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
360,15,51,[],5456,18,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
361,15,52,[],5457,18,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
362,15,53,[],5458,18,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
363,15,54,[],5459,18,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
364,14,0,[],5895,15,1,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
365,14,1,[],5910,15,1,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
366,14,2,[],5930,15,1,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
367,14,3,[],5939,15,1,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
368,14,4,[],5457,15,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
369,14,5,[],5458,15,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
370,14,6,[],5459,15,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
371,14,7,[],5456,15,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
372,14,8,[],5895,15,0,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
373,14,9,[],5910,15,0,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
374,14,10,[],5939,15,0,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
375,18,0,[1],6287,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
376,18,1,[1],6289,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
377,18,2,[1],6288,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
378,18,3,[1],6207,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
379,18,4,[1],6214,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
380,18,5,[1],6211,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
381,18,6,[1],6206,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
382,18,7,[1],6245,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
383,18,8,[1],6243,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
384,18,9,[1],6338,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
385,18,10,[1],6516,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
386,18,11,[1],6514,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
387,18,12,[1],6509,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
388,18,13,[1],6600,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
389,18,14,[6],6287,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
390,18,15,[6],6289,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
391,18,16,[6],6288,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
392,18,17,[6],6207,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
393,18,18,[6],6477,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
394,18,19,[6],6211,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
395,18,20,[6],6209,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
396,18,21,[6],6514,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
397,18,22,[6],6647,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
398,18,23,[0],6248,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
399,18,24,[0],6247,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
400,18,25,[0],6219,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
401,18,26,[0],6209,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
402,18,27,[0],6477,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
403,18,28,[0],6537,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
404,18,29,[0],6400,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
405,18,30,[0],6616,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
406,18,31,[0],6640,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
407,18,32,[4],6249,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
408,18,33,[4],6246,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
409,18,34,[4],6502,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
410,18,35,[4],6537,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
411,18,36,[4],6399,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
412,18,37,[4],6640,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
413,18,38,[3],6249,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
414,18,39,[3],6246,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
415,18,40,[3],6214,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
416,18,41,[3],6836,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
417,18,42,[5],6287,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
418,18,43,[5],6289,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
419,18,44,[5],6288,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
420,18,45,[5],6207,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
421,18,46,[5],6214,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
422,18,47,[5],6211,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
423,18,48,[5],6206,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
424,18,49,[5],6250,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
425,18,50,[5],6249,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
426,18,51,[5],6509,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
427,18,52,[5],6516,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
428,18,53,[5],6543,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
429,18,54,[2],6287,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
430,18,55,[2],6289,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
431,18,56,[2],6288,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
432,18,57,[2],6207,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
433,18,58,[2],6477,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
434,18,59,[2],6206,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
435,18,60,[2],6209,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
436,18,61,[2],6248,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
437,18,62,[2],6250,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
438,18,63,[2],6249,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
439,18,64,[2],6509,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
440,18,65,[2],6516,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
441,18,66,[2],6514,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
442,18,67,[2],6640,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
443,21,0,[],5403,28,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
444,21,1,[],5404,28,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
445,21,2,[],5405,28,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
446,21,3,[],5406,28,2,0,"",[],1,"","",[],1323,0,[],1,"",0,[]
447,21,4,[],5403,28,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
448,21,5,[],5404,28,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
449,21,6,[],5405,28,1,0,"",[],1,"","",[],1323,0,[],2,"",0,[]
450,23,0,[1],6337,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
451,23,1,[1],6324,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
452,23,2,[1],6234,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
453,23,3,[1],6326,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
454,23,4,[1],6621,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
455,23,5,[1],6191,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
456,23,6,[1],6390,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
457,23,7,[1],6467,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
458,23,8,[1],6508,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
459,23,9,[1],6510,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
460,23,10,[1],6627,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
461,23,11,[1],6660,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
462,23,12,[1],6662,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
463,23,13,[1],6834,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
464,23,14,[6],6398,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
465,23,15,[6],6510,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
466,23,16,[6],6324,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
467,23,17,[6],6234,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
468,23,18,[6],6196,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
469,23,19,[6],6263,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
470,23,20,[6],6490,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
471,23,21,[6],6222,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
472,23,22,[6],6505,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
473,23,23,[6],6511,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
474,23,24,[6],6613,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
475,23,25,[0],6291,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
476,23,26,[0],6398,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
477,23,27,[0],6427,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
478,23,28,[0],6442,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
479,23,29,[0],6470,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
480,23,30,[0],6645,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
481,23,31,[4],6291,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
482,23,32,[4],6398,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
483,23,33,[4],6415,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
484,23,34,[4],6133,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
485,23,35,[4],6499,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
486,23,36,[4],6524,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
487,23,37,[4],6129,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
488,23,38,[3],6492,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
489,23,39,[3],6375,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
490,23,40,[3],6415,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
491,23,41,[3],6413,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
492,23,42,[3],6134,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
493,23,43,[3],6133,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
494,23,44,[3],6559,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
495,23,45,[3],6654,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
496,23,46,[3],6661,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
497,23,47,[5],6374,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
498,23,48,[5],6326,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
499,23,49,[5],6481,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
500,23,50,[5],6482,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
501,23,51,[5],6483,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
502,23,52,[5],6416,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
503,23,53,[5],6134,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
504,23,54,[5],6133,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
505,23,55,[5],6467,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
506,23,56,[5],6508,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
507,23,57,[5],6552,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
508,23,58,[5],6627,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
509,23,59,[2],6291,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
510,23,60,[2],6375,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
511,23,61,[2],6324,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
512,23,62,[2],6416,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
513,23,63,[2],6134,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
514,23,64,[2],6133,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
515,23,65,[2],6470,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
516,23,66,[2],6511,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
517,23,67,[2],6508,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
518,23,68,[2],6627,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
519,23,69,[2],6639,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
520,1,0,[],5893,4,0,0,"",[],1,"","",[],1323,0,[],0,"",0,[]
521,1,1,[],5908,4,0,0,"",[],1,"","",[],1323,0,[],0,"",0,[]
522,1,2,[],5930,4,0,0,"",[],1,"","",[],1323,0,[],0,"",0,[]
523,2,0,[1],6252,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
524,2,1,[1],6473,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
525,2,2,[1],6471,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
526,2,3,[1],6451,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
527,2,4,[1],6475,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
528,2,5,[6],6463,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
529,2,6,[6],6461,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
530,2,7,[6],6450,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
531,2,8,[6],6473,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
532,2,9,[6],6471,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
533,2,10,[6],6474,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
534,2,11,[0],6450,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
535,2,12,[0],6462,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
536,2,13,[0],6474,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
537,2,14,[4],6461,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
538,2,15,[4],6451,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
539,2,16,[4],6189,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
540,2,17,[4],6462,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
541,2,18,[4],6472,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
542,2,19,[4],6476,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
543,2,20,[4],6474,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
544,2,21,[3],6189,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
545,2,22,[3],6451,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
546,2,23,[3],6476,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
547,2,24,[3],6472,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
548,2,25,[5],6554,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
549,2,26,[5],6252,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
550,2,27,[5],6189,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
551,2,28,[5],6462,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
552,2,29,[5],6472,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
553,2,30,[5],6473,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
554,2,31,[5],6471,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
555,2,32,[2],6461,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
556,2,33,[2],6252,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
557,2,34,[2],6463,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
558,2,35,[2],6451,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
559,2,36,[2],6189,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
560,2,37,[2],6450,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
561,2,38,[2],6474,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
562,2,39,[2],6473,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
563,2,40,[2],6462,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
564,2,41,[2],6472,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
565,2,42,[2],6475,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
566,17,0,[],6037,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
567,19,0,[],6045,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
568,22,0,[],6046,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
569,24,0,[1],6279,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
570,24,1,[1],6280,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
571,24,2,[1],6281,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
572,24,3,[1],6297,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
573,24,4,[1],6397,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
574,24,5,[1],6434,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
575,24,6,[1],6513,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
576,24,7,[1],6517,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
577,24,8,[1],6628,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
578,24,9,[1],6544,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
579,24,10,[1],6548,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
580,24,11,[1],6607,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
581,24,12,[1],6626,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
582,24,13,[1],6867,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
583,24,14,[6],6279,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
584,24,15,[6],6280,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
585,24,16,[6],6281,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
586,24,17,[6],6406,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
587,24,18,[6],6297,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
588,24,19,[6],6397,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
589,24,20,[6],6513,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
590,24,21,[6],6517,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
591,24,22,[6],6538,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
592,24,23,[6],6674,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
593,24,24,[6],6607,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
594,24,25,[6],6617,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
595,24,26,[6],6253,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
596,24,27,[6],6866,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
597,24,28,[0],6180,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
598,24,29,[0],6406,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
599,24,30,[0],6253,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
600,24,31,[0],6226,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
601,24,32,[0],6538,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
602,24,33,[0],6535,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
603,24,34,[0],6618,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
604,24,35,[0],6638,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
605,24,36,[0],6864,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
606,24,37,[0],6871,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
607,24,38,[4],6180,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
608,24,39,[4],6406,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
609,24,40,[4],6253,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
610,24,41,[4],6408,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
611,24,42,[4],6538,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
612,24,43,[4],6535,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
613,24,44,[4],6618,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
614,24,45,[4],6638,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
