"rownum","Id","MonsterVarietiesKey","i32","rid","bool","bool","i32","i32","bool","rid","rid","i32","bool","i32","string","bool","bool","i32"
386,402,7533,141,3437,1,1,0,0,"","","",0,"",0,"","",1,0
387,403,7534,141,3437,1,1,0,0,"","","",0,"",0,"","",1,0
388,404,7535,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
389,405,7536,141,3439,1,1,0,0,"","","",0,"",0,"","",1,0
390,406,1563,141,949,1,1,0,0,"","","",0,"",0,"","",1,0
391,407,7625,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
392,408,2102,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
393,409,5795,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
394,410,7620,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
395,411,"",88,"",1,1,0,0,"","","",0,"",0,"","",1,0
396,412,7547,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
397,413,7645,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
398,414,7700,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
399,415,7610,141,337,1,1,0,0,"","","",0,"",0,"","",1,0
400,416,7731,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
401,417,7709,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
402,418,7721,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
403,419,7620,141,1883,1,1,0,0,"","","",0,"",0,"","",1,0
404,420,7820,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
405,421,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
406,422,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
407,423,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
408,424,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
409,425,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
410,426,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
411,427,7876,141,"","",1,0,0,"","","",0,"",0,"","",1,0
412,428,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
413,429,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
414,430,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
415,431,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
416,432,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
417,433,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
418,434,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
419,435,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
420,436,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
421,437,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
422,438,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
423,439,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
424,440,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
425,441,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
426,442,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
427,443,7853,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
428,444,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
429,445,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
430,446,7339,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
431,447,4622,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
432,448,"",90,"",1,1,0,0,"","","",0,"",0,"","",1,0
433,449,7994,141,"","",1,0,0,"","","",0,"",0,"","",1,0
434,450,3144,141,"","",1,0,0,"","","",0,"",0,"","",1,0
435,451,8037,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
436,452,8038,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
437,453,8039,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
438,454,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
439,455,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
440,456,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
441,457,1563,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
442,458,8044,141,"","",1,0,0,"","","",0,"",0,"","",1,0
443,459,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
444,460,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
445,461,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
446,462,8046,141,"","",1,0,0,"","","",0,"",0,"","",1,0
447,463,8040,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
448,464,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
449,465,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
450,466,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
451,467,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
452,468,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
453,469,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
454,470,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
455,471,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
456,472,1563,141,"","",1,0,0,"","","",0,"",0,"","",1,0
457,473,"",92,"","",1,0,0,"","","",0,"",0,"","",1,0
458,474,8048,141,"","",1,0,0,"","","",0,"",0,"","",1,0
459,475,8070,141,"","",1,0,0,"","","",0,"",0,"","",1,0
460,476,8041,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
461,477,8059,141,"","",1,0,0,"","","",0,"",0,"","",1,0
462,478,8060,141,"","",1,0,0,"","","",0,"",0,"","",1,0
463,479,8061,141,"","",1,0,0,"","","",0,"",0,"","",1,0
464,480,8049,141,"",1,"",0,0,"","","",0,"",0,"","",1,0
465,481,"",93,"","",1,0,0,"","","",0,"",0,"","",1,0
466,482,"",94,"","",1,0,0,"","","",0,"",0,"","",1,0
467,483,"",95,"","",1,0,0,"","","",0,"",0,"","",1,0
468,484,8023,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
469,485,8024,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
470,486,3145,141,"","",1,0,0,"","","",0,"",0,"","",1,0
471,487,8045,141,"","",1,0,0,"","","",0,"",0,"","",1,0
472,488,8022,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
473,489,5213,141,"","",1,0,0,"","","",0,"",0,"","",1,0
474,490,8096,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
475,491,8249,141,"","","",0,0,"","","",0,"",0,"","",1,0
476,492,8140,141,"",1,"",0,0,"","","",0,"",0,"","",1,0
477,493,8211,141,"","",1,0,0,"","","",0,"",0,"","",1,0
478,494,"",102,"",1,"",0,0,"","","",0,"",0,"","",1,0
479,495,"",96,"",1,"",0,0,"","","",0,"",0,"","",1,0
480,496,"",99,"",1,"",0,0,"","","",0,"",0,"","",1,0
481,497,"",103,"",1,"",0,0,"","","",0,"",0,"","",1,0
482,498,"",97,"",1,"",0,0,"","","",0,"",0,"","",1,0
483,499,"",100,"",1,"",0,0,"","","",0,"",0,"","",1,0
484,500,"",104,"",1,"",0,0,"","","",0,"",0,"","",1,0
485,501,"",98,"",1,"",0,0,"","","",0,"",0,"","",1,0
486,502,"",101,"",1,"",0,0,"","","",0,"",0,"","",1,0
487,503,8232,141,"","",1,0,15,1,"","",0,"",0,"","",1,0
488,504,8250,141,"","","",0,0,"","","",0,"",0,"","",1,0
489,505,8252,141,"","",1,0,0,"","","",0,"",0,"","",1,0
490,507,8168,141,"",1,"",0,0,"","","",0,"",0,"","",1,0
491,508,8134,141,"","","",0,0,"","","",0,"",0,"","",1,0
492,509,8233,141,"","",1,0,0,"","","",0,"",0,"","",1,0
493,510,8237,141,"","",1,0,0,"","","",0,"",0,"","",1,0
494,511,8238,141,"","",1,0,0,1,"","",0,1,0,"","",1,0
495,512,8235,141,"","","",0,0,"","","",0,"",0,"","",1,0
496,513,8243,141,"","",1,0,0,"","","",0,"",0,"","",1,0
497,514,8233,141,"","",1,15,0,"","","",0,"",0,"","",1,0
498,515,8233,141,"","",1,-15,0,"","","",0,"",0,"","",1,0
499,516,8251,141,"","","",0,0,"","","",0,"",0,"","",1,0
500,517,8232,141,"","",1,0,-30,1,"","",0,"",0,"","",1,0
501,518,8236,141,"","","",0,0,1,"","",0,"",0,"","",1,0
502,519,8234,141,"","",1,0,0,1,"","",0,"",0,"","",1,0
503,520,1266,141,"","",1,0,0,"","","",0,"",0,"","",1,0
504,521,8279,141,"","",1,0,0,"","","",0,"",0,"","",1,0
505,522,8430,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
506,523,8481,141,"","","",0,0,"","","",0,"",12,"","",1,0
507,524,8362,141,"",1,1,0,0,"","","",0,"",12,"","",1,0
508,525,8363,141,"",1,1,0,0,"","","",0,"",12,"","",1,0
509,526,3129,141,"","",1,0,0,"","","",0,"",30,"","",1,0
510,527,"",117,"",1,"",0,0,"","","",0,"",10,"","",1,0
511,528,8323,141,"","","",0,0,1,"","",0,1,0,"","",1,0
512,529,"",118,"",1,"",0,0,"","","",0,"",15,"","",1,0
513,530,8551,141,"","",1,0,0,"","","",0,"",0,"","",1,0
514,531,5526,141,"",1,1,8,8,"","","",0,"",0,"","",1,0
515,532,5529,141,"",1,1,0,0,"","","",0,"",45,"","",1,0
516,533,5792,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
517,534,5850,141,"","",1,0,0,"","","",0,"",0,"","",1,0
518,535,"",119,"",1,1,0,0,"","","",0,"",40,"","",1,0
519,536,5398,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
520,537,5422,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
521,538,8302,141,5045,"",1,0,0,"","","",0,"",0,"","",1,0
522,539,8324,141,"","","",0,0,1,"","",0,1,40,"","",1,0
523,540,8284,141,"","",1,0,0,1,"","",0,"",0,"","",1,0
524,541,5032,141,"","","",0,0,1,"","",0,"",0,"","",1,0
525,542,6150,141,"","","",0,0,"","","",0,"",0,"","",1,0
526,543,7226,141,"","",1,0,0,"","","",0,1,0,"","",1,0
527,544,8567,141,"","","",0,0,"","","",0,"",0,"","",1,0
528,545,8568,141,"","","",0,0,"","","",0,"",0,"","",1,0
529,546,8569,141,"","","",0,0,"","","",0,"",0,"","",1,0
530,547,8570,141,"","","",0,0,"","","",0,"",0,"","",1,0
531,548,8297,141,"","","",0,0,"","","",0,"",0,"","",1,0
532,549,8571,141,"","","",0,0,"","","",0,"",20,"","",1,0
533,550,8690,141,"","",1,0,0,"","","",0,"",0,"","",1,0
534,551,8691,141,"","",1,0,0,"","","",0,"",0,"","",1,0
535,552,8707,141,"","",1,0,0,"","","",0,"",0,"","",1,0
536,553,8694,141,"","",1,0,0,"","","",0,"",0,"","",1,0
537,554,8695,141,"","",1,0,0,"","","",0,"",0,"","",1,0
538,555,8708,141,"","",1,0,0,"","","",0,"",0,"","",1,0
539,556,8624,141,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
540,557,8625,141,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
541,558,8710,141,"","","",0,0,1,"","",0,"",0,"","","",0
542,559,8711,141,"","","",0,0,1,"","",0,"",0,"","","",0
543,560,8712,141,"","","",0,0,1,"","",0,"",0,"","","",0
544,561,"",120,"",1,1,0,12,1,"","",0,"",0,"squad",1,1,0
545,562,8587,141,"","",1,0,0,"","","",0,1,0,"","",1,0
546,563,8815,141,"","",1,0,0,"","","",0,1,0,"voidzone",1,1,0
547,564,8771,141,"","",1,0,0,"","","",0,"",0,"","",1,0
548,565,2306,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
549,566,928,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
550,567,"",121,"",1,1,0,0,1,"","",0,1,0,"temp_minion","",1,0
551,568,498,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
552,569,8805,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
553,570,8806,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
554,571,8807,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
555,572,8837,141,"","",1,0,8,1,"","",0,"",0,"","",1,0
556,573,8757,141,"","",1,0,0,1,"","",0,1,0,"","",1,0
557,574,8845,141,"",1,1,0,0,"","","",0,1,0,"","",1,0
558,575,6700,141,"","",1,0,0,1,"","",0,1,0,"","",1,0
559,576,8925,141,"","","",0,0,"","","",0,"",0,"","",1,0
560,577,9012,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
561,578,5394,141,"","",1,0,0,1,"","",0,1,15,"","",1,0
562,579,7870,141,"","","",0,0,"","","",0,"",30,"my_ranged_snakes",1,1,0
563,580,5418,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
564,581,5485,141,"","",1,0,0,1,"","",0,1,15,"","",1,0
565,582,5253,141,"","",1,0,0,1,"","",0,1,15,"","",1,0
566,583,5522,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
567,584,5733,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
568,585,5819,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
569,586,5978,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
570,587,5236,141,"","",1,0,0,1,"","",0,1,10,"","",1,0
571,588,5498,141,"","",1,0,0,1,"","",0,1,15,"","",1,0
572,589,9045,141,"",1,1,0,0,"","","",0,"",10,"","",1,1000
573,590,9069,141,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
574,591,7954,141,"","",1,0,0,"","","",0,"",0,"inert_banners",1,1,0
575,592,9014,141,"","",1,0,0,1,"","",0,1,15,"","",1,0
576,593,4659,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
577,594,4660,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
578,595,4658,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
579,596,4655,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
580,597,4652,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
581,598,"",122,"","",1,0,0,1,"","",0,1,0,"","",1,0
582,599,9015,141,"",1,1,0,0,"","","",0,"",0,"voodoo_doll","",1,0
583,600,9016,141,"",1,1,0,0,1,"","",0,1,0,"crystals",1,1,0
584,601,5049,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
585,602,9072,141,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
586,603,5205,141,"","","",0,0,"","","",0,"",0,"","",1,0
587,604,5206,141,"","","",0,0,"","","",0,"",0,"","",1,0
588,605,5207,141,"","","",0,0,"","","",0,"",0,"","",1,0
589,606,5208,141,"","","",0,0,"","","",0,"",0,"","",1,0
590,607,5209,141,"","","",0,0,"","","",0,"",0,"","",1,0
591,608,9070,141,"","",1,0,0,"","","",0,"",0,"mega_tentacles",1,1,0
592,609,9011,141,"",1,"",0,0,"","","",0,"",0,"","",1,0
593,610,9032,141,"",1,1,0,0,"","","",0,"",0,"minotaur","",1,0
594,611,3141,141,"","",1,0,0,1,"","",0,1,0,"","",1,0
595,612,2980,141,"","",1,0,0,"","","",0,"",0,"","",1,0
596,613,5243,141,"","",1,0,0,"","","",0,1,15,"","",1,0
597,614,4310,141,482,1,1,0,0,"","","",0,"",0,"","",1,0
598,615,5899,141,"","",1,0,0,1,"","",0,"",0,"","",1,0
599,616,5461,141,"",1,1,0,0,1,"","",0,1,0,"","",1,0
600,617,9259,141,"",1,1,0,0,"","","",0,"",0,"volatiles",1,1,0
601,618,9256,141,"",1,1,0,0,1,"","",0,"",0,"volatiles",1,1,0
602,619,9257,141,"",1,1,0,0,"","","",0,"",0,"vortexes",1,1,0
603,620,9218,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
604,621,4649,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
605,622,4637,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
606,623,9241,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
607,624,9234,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
608,625,8552,141,"","",1,0,0,"","","",0,"",10,"","",1,0
609,626,9325,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
610,627,9326,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
611,628,9327,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
612,629,9013,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
613,630,9359,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
614,631,9358,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
615,632,9413,141,"","",1,10,0,"","","",0,"",0,"","",1,0
616,633,9412,141,"","",1,0,0,"","","",0,1,0,"","",1,500
617,634,9343,141,"","",1,0,0,"","","",0,1,0,"clones",1,1,0
618,635,7163,141,"",1,1,0,0,"","","",0,"",0,"jade_rocks",1,1,0
619,636,9478,141,"","",1,0,0,1,"","",0,"",0,"","",1,0
620,637,8713,141,"","","",0,0,1,"","",0,"",0,"","","",0
621,638,5272,141,"",1,1,0,0,"","","",0,"",20,"","",1,500
622,639,"",138,1959,"",1,0,0,"","","",0,"",0,"","",1,0
623,640,9507,141,"",1,1,0,0,"","","",0,1,0,"orbs",1,1,0
624,641,"",139,"",1,1,0,0,"","","",0,"",0,"","",1,0
625,642,9654,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
626,643,9647,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
627,644,9649,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
628,645,9651,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
629,646,9648,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
630,647,9650,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
631,648,9652,141,"",1,1,0,0,"","","",0,"",0,"","",1,0
632,649,9655,141,"","","",0,0,"","","",0,"",12,"","",1,0
633,650,"",140,"",1,1,0,0,"","","",0,"",0,"fabrications",1,1,0
