"rownum","MonsterVarietiesKey","BestiaryGroupsKey","Name","BestiaryEncountersKey","bool","IconSmall","Icon","Boss_MonsterVarietiesKey","BestiaryGenusKey","bool","BestiaryCapturableMonstersKey","IsDisabled","i32","bool"
307,6213,11,"Craicic Chimeral",36,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GemFrog","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GemFrog","",40,"","","",1275,""
308,6107,0,"Farrul, First of the Plains",37,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Tiger","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Tiger",6108,37,1,"","",498,""
309,6062,5,"Saqawal, First of the Sky",38,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Rex","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Rhex",6063,34,1,"","",497,""
310,6142,8,"Fenumus, First of the Night",39,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Scorpion","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Scorpion",6144,33,1,"","",496,""
311,6115,10,"Craiceann, First of the Deep",40,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Crab","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Crab",6116,32,1,"","",499,""
312,429,5,"Oozeback Bloom",16,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/OozebackBloom","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/OozebackBloom","",6,1,"",1,1275,""
313,485,9,"Brood Princess",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BroodPrincess","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BroodPrincess","",8,1,"",1,1275,""
314,462,10,"The Dweller of the Deep",31,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheDeepDweller","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheDeepDweller","",7,1,"",1,1275,""
315,253,1,"The Faun",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheFaun","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheFaun",255,1,1,"",1,1275,""
316,273,1,"Ungulath",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ungulath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ungulath","",2,1,"",1,1275,""
317,331,0,"The Burning Menace",1,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBurningMenace","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBurningMenace","",3,1,"",1,1275,""
318,477,9,"Ambrosia, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ambrosia","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ambrosia","",8,1,"",1,1275,""
319,479,9,"Amarissa, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Amarissa","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Amarissa","",8,1,"",1,1275,""
320,110,3,"The Great White Beast",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBeast","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBeast","",0,1,"",1,1275,""
321,908,8,"Black Death",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlackDeath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlackDeath","",12,1,"",1,1275,""
322,910,8,"The Weaver",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheWeaver","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheWeaver",913,12,1,"",1,1275,""
323,345,1,"Nadia the Soothing",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/NadiaTheSoothing","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/NadiaTheSoothing","",5,1,"",1,1275,""
324,347,1,"Aidan the Frenzied",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/AidanTheFrenzied","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/AidanTheFrenzied","",5,1,"",1,1275,""
325,3112,3,"Q'uru",11,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Quru","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Quru","",21,1,"",1,1275,""
326,1637,4,"Thistlesage",13,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Thistlesage","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Thistlesage","",18,1,"",1,1275,""
327,2640,8,"The Conqueror Wurm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ConquerorWurm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ConquerorWurm","",19,1,"",1,1275,""
328,1465,6,"Paradisae Venenum",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ParadisaeVenenum","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ParadisaeVenenum","",14,1,"",1,1275,""
329,3768,5,"The Hundred Foot Shadow",15,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheHundredFootShadow","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheHundredFootShadow",3769,22,1,"",1,1275,""
330,4030,5,"Eyepecker",42,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CockerelBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CockerelBestiaryBoss","",26,1,"",1,1275,""
331,4019,2,"Steelchaw",9,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Steelchaw","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Steelchaw","",25,1,"",1,1275,""
332,3982,2,"Raihara, Tukohama's Loyal",8,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",24,1,"",1,1275,""
333,363,1,"Hollowskull, the Willing Host",4,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hollowskull","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hollowskull","",28,1,"",1,1275,""
334,4783,7,"The Encephelophage",41,"","","","",29,1,"",1,1275,""
335,5615,10,"Brinecrack",34,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Brinecrack","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Brinecrack","",32,1,"",1,1275,""
336,112,3,"The Great White Bones",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBones","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBones","",0,1,"",1,1275,""
337,2622,8,"Tunnelworm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Tunnelworm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Tunnelworm","",19,1,"",1,1275,""
338,4062,4,"Boulderback",12,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Boulderback","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Boulderback","",27,1,"",1,1275,""
339,5752,6,"The Basilisk",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBasilisk","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBasilisk","",14,1,"",1,1275,""
340,3317,3,"Marrowcrush",10,"","","","",0,1,"",1,1275,""
341,3318,5,"The Cadaver Bull",16,"","","","",6,1,"",1,1275,""
342,3319,1,"Junglemare",4,"","","","",28,1,"",1,1275,""
343,3321,1,"Blood Stasis ",5,"","","","",5,1,"",1,1275,""
344,3322,1,"Blood Morpher",5,"","","","",5,1,"",1,1275,""
345,3333,11,"Spinesnap",35,"","","","",13,1,"",1,1275,""
346,3334,11,"Genesis Paradisae",36,"","","","",40,1,"",1,1275,""
347,3335,1,"Death from Above",6,"","","","",1,1,"",1,1275,""
348,3336,1,"Guardian of the Mound",6,"","","","",2,1,"",1,1275,""
349,3343,6,"Alpha Paradisae",20,"","","","",14,1,"",1,1275,""
350,3344,7,"Mother of the Swarm",21,"","","","",15,1,"",1,1275,""
351,3345,5,"Deathflutter",14,"","","","",17,1,"",1,1275,""
352,3351,8,"Wrigglechaw",23,"","","","",19,1,"",1,1275,""
353,3352,10,"Blinkflame",31,"","","","",7,1,"",1,1275,""
354,3353,9,"The Duchess",29,"","","","",8,1,"",1,1275,""
355,3354,10,"Shivershell",32,"","","","",9,1,"",1,1275,""
356,3360,6,"Razorleaf",19,"","","","",10,1,"",1,1275,""
357,3361,9,"Stranglecreep",29,"","","","",11,1,"",1,1275,""
358,3362,8,"Pewterfang",26,"","","","",12,1,"",1,1275,""
359,3363,4,"Bladeback Guardian",13,"","","","",18,1,"",1,1275,""
360,3364,9,"Strangledrift",30,"","","","",20,1,"",1,1275,""
361,3366,5,"Ghostram",16,"","","","",6,1,"",1,1275,""
362,134,3,"Tyrannursus Maximus",10,"","","",135,0,1,"",1,1275,""
363,108,3,"Primal Beast",10,"","","","",0,"","",1,1275,""
364,109,3,"The Alpha Beast",10,"","","","",0,1,"",1,1275,""
365,358,1,"Aboriginal Chieftain",5,"","","","",28,"","",1,1275,""
366,1450,11,"Bestial Maw",35,"","","","",13,"","",1,1275,""
367,4703,11,"Blue Frog",36,"","","","",41,"","",1,1275,""
368,4705,11,"Common Frog",36,"","","","",41,"","",1,1275,""
369,4707,11,"Strange Frog",36,"","","","",41,"","",1,1275,""
370,1463,6,"Wild Chimeral",20,"","","","",14,"","",1,1275,""
371,1528,7,"Nightmarish Crawler",21,"","","","",16,"","",1,1275,""
372,1527,7,"Nightmarish Carrion",21,"","","","",15,"","",1,1275,""
373,367,1,"Primitive Ape",5,"","","","",5,"","",1,1275,""
374,4611,1,"Echo of the Verdant",5,"","","","",5,"","",1,1275,""
375,5117,7,"Parasite",41,"","","","",29,"",243,1,1275,""
376,4782,7,"Vicious Parasite",41,"","","","",29,"",249,1,1275,""
377,4849,2,"Purge Hound",43,"","","","",31,"",250,1,1275,""
378,4850,2,"Lola, the Fierce",43,"","","","",31,1,"",1,1275,""
379,4851,2,"Rocco, the Bloodthirsty",43,"","","","",31,1,"",1,1275,""
380,442,5,"Ventarus",16,"","","","",6,1,"",1,1275,""
381,420,5,"Primordial Rhoa",16,"","","","",6,"","",1,1275,""
382,2645,8,"Mystic Devourer",23,"","","","",19,"","",1,1275,""
383,4683,8,"Devourer",23,"","","","",19,"",180,1,1275,""
384,2639,8,"Devourer",23,"","","","",19,"",180,1,1275,""
385,2635,8,"Ancient Devourer",23,"","","","",19,"","",1,1275,""
386,2624,8,"Devourer",23,"","","","",19,"",180,1,1275,""
387,4616,7,"Echo of the Verdant",22,"","","","",23,"","",1,1275,""
388,447,10,"Fossil Eater",31,"","","","",7,"","",1,1275,""
389,5751,8,"Tamipin",27,"","","","",35,1,"",1,1275,""
390,5747,8,"Tamulus",27,"","","","",35,1,"",1,1275,""
391,493,9,"Fated Siren",29,"","","","",8,"","",1,1275,""
392,4612,6,"Echo of the Verdant",19,"","","","",10,"","",1,1275,""
393,4687,6,"Maze Slitherer",18,"","","","",10,"","",1,1275,""
394,892,9,"Foreseen Spawn",29,"","","","",11,"","",1,1275,""
395,4614,8,"Echo of the Verdant",26,"","","","",12,"","",1,1275,""
396,935,8,"Ink Spinner",26,"","","","",12,"","","",1275,1
397,4654,8,"Maze Webspinner",26,"","","","",12,"","",1,1275,""
398,4655,8,"Maze Hatchling",26,"","","","",12,"","",1,1275,""
399,4686,4,"Maze Needleback",13,"","","","",18,"","",1,1275,""
400,2388,1,"Spirit of Aidan",5,"","","",2389,5,1,"",1,1275,""
401,2386,1,"Spirit of Nadia",5,"","","",2387,5,1,"",1,1275,""
402,912,8,"Balah, Duke",26,"","","","",12,1,"",1,1275,""
403,4295,0,"Mutewind Lynx",3,"","","","",36,"","",1,1275,""
404,4618,5,"Echo of the Verdant",15,"","","","",22,"","",1,1275,""
405,3288,10,"Mother of the Hive",31,"","","",3290,7,1,"",1,1275,""
406,3234,9,"The All-seeing Eye",30,"","","","",20,1,"",1,1275,""
407,3237,1,"Konu, Maker of Wind",6,"","","","",1,1,"",1,1275,""
408,3245,1,"Sheaq, Maker of Floods",6,"","","","",2,1,"",1,1275,""
409,3249,8,"Kamaq, Soilmaker",23,"","","","",19,1,"",1,1275,""
410,3261,1,"Simi, the Nature Touched",4,"","","","",28,1,"",1,1275,""
411,3268,8,"Cintiq, the Inescapable",26,"","","","",12,1,"",1,1275,""
412,3270,6,"Thornrunner",19,"","","","",10,1,"",1,1275,""
413,3264,7,"The Sunburst Queen",21,"","","","",15,1,"",1,1275,""
414,3291,9,"Rima, Deep Temptress",29,"","","","",8,1,"",1,1275,""
415,3251,5,"Inti of the Blood Moon",14,"","","","",17,1,"",1,1275,""
416,3296,7,"Quetzerxi",22,"","","","",23,1,"",1,1275,""
417,3235,9,"The All-seeing Eye",30,"","","","",20,1,406,1,1275,""
418,3238,1,"Konu, Maker of Wind",6,"","","","",1,1,407,1,1275,""
419,3246,1,"Sheaq, Maker of Floods",6,"","","","",2,1,408,1,1275,""
420,3250,7,"Kamaq, Soilmaker",23,"","","","",19,1,409,1,1275,""
421,3252,5,"Inti of the Blood Moon",14,"","","","",17,1,415,1,1275,""
422,3262,1,"Simi, the Nature Touched",4,"","","","",28,1,410,1,1275,""
423,3265,7,"The Sunburst Queen",21,"","","","",15,1,413,1,1275,""
424,3269,8,"Cintiq, the Inescapable",26,"","","","",12,1,411,1,1275,""
425,3271,6,"Thornrunner",19,"","","","",10,1,412,1,1275,""
426,3292,9,"Rima, Deep Temptress",29,"","","","",8,1,414,1,1275,""
427,3561,1,"Mutated Chieftain",5,"","","","",28,1,"",1,1275,""
428,3539,1,"Crazed Chieftain",5,"","","","",28,"","",1,1275,""
429,3541,3,"Infected Ambusher",11,"","","","",21,"","",1,1275,""
430,3543,3,"Mutated Ursa",11,"","","","",21,1,"",1,1275,""
431,3542,3,"Plummeting Ursa",11,"","","","",21,"","",1,1275,""
432,3551,11,"Rabid Maw",35,"","","","",13,"","",1,1275,""
433,3564,11,"Mutated Maw",35,"","","","",13,1,"",1,1275,""
434,3556,11,"Mutated Croaker",36,"","","","",40,1,"",1,1275,""
435,3540,6,"Putrid Chimeral",20,"","","","",14,"","",1,1275,""
436,3558,6,"Twisted Chimeral",20,"","","","",14,1,"",1,1275,""
437,3537,7,"Rabid Broodqueen",21,"","","","",15,"","",1,1275,""
438,3555,7,"Mutated Broodqueen",21,"","","","",15,1,"",1,1275,""
439,3538,7,"Rabid Minion",21,"","","","",15,"","",1,1275,""
440,3545,5,"Infected Rhoa",16,"","","","",6,"","",1,1275,""
441,3546,5,"Rabid Rhoa",16,"","","","",6,"","",1,1275,""
442,3562,5,"Mutated Rhoa",16,"","","","",6,1,"",1,1275,""
443,3552,10,"Fused Crawler",32,"","","","",9,"","",1,1275,""
444,3560,10,"Mutated Winterclaw",32,"","","","",9,1,"",1,1275,""
445,3563,6,"Mutated Adder",19,"","","","",10,1,"",1,1275,""
446,3548,6,"Infected Adder",19,"","","","",10,"","",1,1275,""
447,3550,6,"Putrid Serpent",19,"","","","",10,"","",1,1275,""
448,3557,8,"Mutated Arachnid",26,"","","","",12,1,"",1,1275,""
449,3547,8,"Putrid Weaver",26,"","","","",12,"","",1,1275,""
450,3530,8,"Sickly Spinner",26,"","","","",12,"","",1,1275,""
451,3531,4,"Infected Spiker",13,"","","","",18,"","",1,1275,""
452,3032,9,"Infected Watcher",30,"","","","",20,"","",1,1275,""
453,3554,9,"Mutated Watcher",30,"","","","",20,1,"",1,1275,""
454,3532,3,"Infected Beast",11,"","","","",0,"","",1,1275,""
455,3534,3,"Risen Infested Beast",11,"","","",3535,0,1,"",1,1275,""
456,3559,0,"Mutated Flamebeast",1,"","","","",3,1,"",1,1275,""
457,3544,0,"Crazed Flamebeast",1,"","","","",3,"","",1,1275,""
458,3347,0,"Bladetooth",1,"","","","",3,1,"",1,1275,""
459,6624,4,"Cavestalker",13,"","","","",18,"","",1,1275,""
460,6647,4,"Azure Shrieker",13,"","","","",18,"","",1,1275,""
461,6649,4,"Charged Shrieker",13,"","","","",18,"","",1,1275,""
462,6629,1,"Azure Ape",5,"","","","",5,"","",1,1275,""
463,6631,1,"Azure Ape",5,"","","","",5,"","",1,1275,""
464,6640,4,"Gorgol Alpha",13,"","","","",18,"","",1,1275,""
465,6612,7,"Cave Weta",22,"","","","",23,"","",1,1275,""
466,6614,7,"Unstable Weta",22,"","","","",23,"","",1,1275,""
467,6579,8,"Hatchling",26,"","","","",12,"","",1,1275,""
468,6584,8,"Skitterling",26,"","","","",12,"","",1,1275,""
469,6587,8,"Azurite Widow",26,"","","","",12,"","",1,1275,""
470,8007,3,"Wild Bristle Matron",44,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",0,"","","",1275,""
471,8010,0,"Wild Hellion Alpha",45,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",3,"","","",1275,""
472,8015,4,"Wild Brambleback",46,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",28,"","","",1275,""
473,8048,9,"Vivid Watcher",47,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",20,"","","",1275,""
474,8051,5,"Vivid Vulture",48,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",22,"","","",1275,""
475,8055,8,"Vivid Abberarach",49,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",33,"","","",1275,""
476,8082,2,"Primal Rhex Matriarch",50,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",24,"","","",1275,""
477,8085,10,"Primal Crushclaw",51,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",30,"","","",1275,""
478,8090,1,"Primal Cystcaller",52,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",1,"","","",1275,""
