"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32"
284,"MineDetonationRadius","Mine Detonation Radius modifier",[1835],7,[],[],2,1,[],0
285,"MinePlaceSpeed","Mine Throwing Speed modifier",[9911],7,[],[],2,1,[],0
286,"FishingRange","Fishing Range modifier",[1735],7,[],[],2,1,[],0
287,"FishingLineStrength","Fishing Line Strength modifier",[1736],7,[],[],2,1,[],0
288,"IFQ","Quantity of Fish caught",[1737],7,[],[],2,1,[],0
289,"IFR","Rarity of Fish caught",[1738],7,[],[],2,1,[],0
290,"FishingPoolConsumption","Fishing Pool Consumption modifier",[1739],7,[],[],2,1,[],0
291,"ExoticFish","Can catch Exotic Fish",[2063],4,[],[],2,1,[],0
292,"CorruptedFish","Can catch Corrupted Fish",[2230],4,[],[],2,1,[],0
293,"CooldownRecovery","Cooldown Recovery Speed modifier",[3339],7,[],[],2,1,[],0
294,"BrandNum","Brand Limit",[8436],0,[8592],[],2,1,[],0
295,"BrandNumPerTarget","Attached Brand Limit per Target",[8799],0,[8592],[],2,1,[],0
296,"Devotion","Devotion",[9616],0,[],[],2,1,[],0
297,"Presence","Presence Range",[15780],0,[15600],[],2,1,[],0
298,"LightningDamageChargeEnd","Lightning Damage when a Charge expires or is consumed","[1317,1318]",6,[],[],3,1,[],0
299,"EnduranceCharges","Endurance Charges","[4,2650]",3,[],[],3,"",[],0
300,"EnduranceDuration","Endurance Charge Duration modifier",[2690],7,[],[],3,1,[],0
301,"PhysDamageRedPerEndurance","Physical Damage Reduction per Endurance Charge",[446],1,[],[],3,1,[],0
302,"ElementalResistPerEndurance","Additional Elemental Resistance per Endurance Charge",[142],1,[],[],3,1,[],0
303,"BuffDurationPerEndurance","Buff/Debuff Duration modifier per Endurance Charge",[360],7,[],[],3,1,[],0
304,"CritRedPerEndurance","Enemy Crit. Multiplier modifier per Endurance Charge",[98],7,[],[],3,1,[1],0
305,"LifeRegenPerEndurance","Life Regeneration per second per Endurance Charge",[126],1,[],[],3,1,[2],0
306,"MeleeDamagePerEnduranceCharge","Melee Damage modifier per Endurance Charge",[4603],7,[],[],3,1,[],0
307,"PhysicalDamagePerEnduranceCharge","Physical Damage modifier per Endurance Charge",[2627],7,[],[],3,1,[],0
308,"FrenzyCharges","Frenzy Charges","[5,2651]",3,[],[],3,"",[],0
309,"FrenzyDuration","Frenzy Charge Duration modifier",[1791],7,[],[],3,1,[],0
310,"AttackSpeedPerFrenzy","Attack Speed modifier per Frenzy Charge",[1648],7,[],[],3,1,[],0
311,"CastSpeedPerFrenzy","Cast Speed modifier per Frenzy Charge",[1649],7,[],[],3,1,[],0
312,"MoreDamagePerFrenzyCharge","Damage modifier per Frenzy Charge",[6456],8,[],[],3,1,[],0
313,"DamageOverTimePerFrenzyCharge","Damage over Time modifier per Frenzy Charge",[6319],7,[],[],3,1,[],0
314,"MovementSpeedPerFrenzy","Movement Speed modifier per Frenzy Charge",[178],7,[],[],3,1,[],0
315,"StunRecoveryPerFrenzy","Stun Recovery modifier per Frenzy Charge",[222],7,[],[],3,1,[],0
316,"PhysicalDamagePerFrenzy","Physical Damage modifier per Frenzy Charge",[365],7,[],[],3,1,[],0
317,"EvasionPerFrenzyCharge","Evasion Rating modifier per Frenzy Charge",[122],7,[],[],3,1,[],0
318,"DodgePerFrenzy","Dodge chance per Frenzy Charge",[1267],1,[],[],3,1,[],0
319,"ProjectileSpeedPerFrenzy","Projectile Speed modifier per Frenzy Charge",[1400],7,[],[],3,1,[],0
320,"LifeRegenPerFrenzy","Life Regeneration per second per Frenzy Charge",[1392],1,[],[],3,1,[2],0
321,"AccuracyPerFrenzy","Accuracy Rating modifier per Frenzy Charge",[1782],7,[],[],3,1,[],0
322,"LightningDamagePerFrenzy","Lightning Damage modifier per Frenzy Charge",[2291],7,[],[],3,1,[],0
323,"DamageTakenPerFrenzy","Damage Taken modifier per Frenzy Charge",[2290],7,[],[],3,1,[],0
324,"LifeOnKillPerFrenzy","Life gained on Kill per Frenzy Charge",[2293],0,[],[],3,1,[],0
325,"ElementalDamagePerFrenzyCharge","Elemental Damage modifier per Frenzy Charge",[2714],7,[],[],3,1,[],0
326,"AttackDamagePerFrenzyCharge","Attack Damage modifier per Frenzy Charge",[3486],7,[],[],3,1,[],0
327,"DamageNoFrenzyCharges","Damage modifier with no Frenzy Charges",[4116],7,[],[],3,1,[],0
328,"PowerCharges","Power Charges","[6,2652]",3,[],[],3,"",[],0
329,"PowerDuration","Power Charge Duration modifier",[2689],7,[],[],3,1,[],0
330,"CritPerPower","Critical Strike Chance modifier per Power Charge",[555],7,[],[],3,1,[],0
331,"MoreSpellDamagePerPower","Spell damage modifier per Power Charge",[6318],8,[],[],3,1,[],0
332,"KeystoneMoreSpellDamagePerPower","Spell damage modifier per Power Charge",[9394],8,[],[],3,1,[],0
333,"CastSpeedPerPower","Cast Speed modifier per Power Charge",[217],7,[],[],3,1,[],0
334,"AoEPerPower","Area of Effect Radius modifier per Power Charge",[424],7,[],[],3,1,[],0
335,"SpellDamagePerPower","Spell Damage modifier per Power Charge",[425],7,[],[],3,1,[],0
336,"WandDamagePerPower","Wand Damage modifier per Power Charge",[426],7,[],[],3,1,[],0
337,"ProjectileDamagePerPower","Projectile Damage modifier per Power Charge",[1401],7,[],[],3,1,[],0
338,"DamageOverTimePerPowerCharge","Damage over Time modifier per Power Charge",[6320],7,[],[],3,1,[],0
339,"ManaRegenPerPower","Mana Regeneration per second per Power Charge",[132],1,[],[],3,1,[2],0
340,"ManaRegenIncrPerPower","Mana Regeneration rate modifier per Power Charge",[487],7,[],[],3,1,[],0
341,"SpiritCharges","Spirit Charges","[6532,7263]",3,[],[],3,1,[],0
342,"SiphoningCharges","Siphoning Charges","[7324,7325]",3,[],[],3,1,[],0
343,"PhysicalDamagePerSiphoning","Physical Damage to Attacks per Siphoning Charge","[7328,7329]",2,[],[],3,1,[],0
344,"LifeLeechPerSiphoning","Life Leech from any Damage per Siphoning Charge",[7330],1,[],[],3,1,[14],0
345,"ExtraChoasDamagePerSiphoning","Non-Chaos Damage as extra Chaos Damage per Siphoning Charge",[7331],1,[],[],3,1,[],0
346,"PhysDamageReductionPerSiphoning","Physical Damage reduction from Hits per Siphoning Charge",[7332],1,[],[],3,1,[],0
347,"PhysDamageTakenPerSiphoning","Physical Damage per Second per Siphoning Charge",[7340],0,[],[],3,1,[2],0
348,"BlitzCharges","Blitz Charges","[9687,9686]",3,[],[],3,1,[],0
349,"AttackSpeedPerBlitz","Attack Speed modifier per Blitz Charge",[9684],8,[],[],3,1,[],0
350,"CritChancePerBlitz","Critical Strike Chance modifier per Blitz Charge",[9685],7,[],[],3,1,[],0
351,"ChallengerCharges","Challenger Charges","[9783,9782]",3,[],[],3,1,[],0
352,"AttackMoveSpeedPerChallenger","Attack and Movement Speed modifier per Challenger Charge",[9786],8,[],[],3,1,[],0
353,"BrutalCharges","Brutal Charges","[13442,13444]",3,[],[],3,1,[],0
354,"TripleDamageChancePerBrutalCharge","Chance to deal Triple Damage per Brutal Charge",[13466],1,[13444],[],3,1,[],0
355,"StunThresholdPerBrutalCharge","Stun Threshold modifier per Brutal Charge",[13467],7,[13444],[],3,1,[],0
356,"AfflictionCharges","Affliction Charges","[13446,13448]",3,[],[],3,1,[],0
357,"AilmentDamagePerAfflictionCharge","Ailment Damage modifier per Affliction Charge",[13468],8,[13448],[],3,1,[],0
358,"NonDamagingAilmentEffectPerAfflictionCharge","Non-Damaging Ailment Effect modifier per Affliction Charge",[13469],8,[13448],[],3,1,[],0
359,"AbsorptionCharges","Absorption Charges","[13450,13452]",3,[],[],3,1,[],0
360,"ElementalDamageGoesToESPerAbsorptionCharge","Elemental Damage taken Recouped as ES per Absorption Charge",[13470],1,[13452],[],3,1,[],0
361,"BloodCharges","Blood Charges","[13961,14105]",3,[14177],[],3,"",[],0
362,"ReapDamagePerBloodCharge","Damage modifier per Blood Charge",[13962],8,[14177],[],3,1,[],0
363,"ReapCostPerBloodCharge","Life Cost modifier per Blood Charge",[13963],8,[14177],[],3,1,[],0
