"rownum","BaseItemTypesKey","Id","AOFile","MapAOFile","f32","MiscObject","PortalEffect","f32","string","PortalEffectLarge","i32","i32"
132,2733,133,"Metadata/Effects/Microtransactions/Town_Portals/PandemoniumMergedPortal/PandemoniumMergedPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/PandemoniumMergedPortal/PandemoniumMergedPortal_map.ao",1,403,"",1,"","",0,0
133,2756,134,"Metadata/Effects/Microtransactions/Town_Portals/VoidPortal/VoidPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/VoidPortal/VoidPortal_map.ao",1,"","",1,"","",0,0
134,2757,135,"","",1,"","",1,"","",0,0
135,2738,136,"Metadata/Effects/Microtransactions/Town_Portals/HarvestPortal/HarvestPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/HarvestPortal/HarvestPortal_map.ao",1,"","",1,"","",0,0
136,2832,137,"Metadata/Effects/Microtransactions/Town_Portals/WinterDragonPortal/WinterDragonPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/WinterDragonPortal/WinterDragonPortal_map.ao",1,492,"",1,"","",0,0
137,2780,138,"Metadata/Effects/Microtransactions/Town_Portals/GoddessPortal/GoddessPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/GoddessPortal/GoddessPortal_map.ao",1,"","",1,"","",0,0
138,2869,139,"Metadata/Effects/Microtransactions/Town_Portals/TwilightSunrisePortal/TwilightSunrisePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/TwilightSunrisePortal/TwilightSunrisePortal_map.ao",1,437,"",1,"","",0,0
139,2883,140,"Metadata/Effects/Microtransactions/Town_Portals/TwilightNightfallPortal/TwilightNightfallPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/TwilightNightfallPortal/TwilightNightfallPortal_map.ao",1,444,"",1,"","",0,0
140,2894,141,"Metadata/Effects/Microtransactions/Town_Portals/TwilightPortal/TwilightPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/TwilightPortal/TwilightPortal_map.ao",1,"","",1,"","",0,0
141,2946,142,"Metadata/Effects/Microtransactions/Town_Portals/TemplePortal/TemplePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/TemplePortal/TemplePortal_map.ao",1,"","",1,"","",0,0
142,2958,143,"Metadata/Effects/Microtransactions/Town_Portals/DarkwoodPortal/DarkwoodPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DarkwoodPortal/DarkwoodPortal_map.ao",1,"","",1,"","",0,0
143,2968,144,"Metadata/Effects/Microtransactions/Town_Portals/GuillotinePortal/GuillotinePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/GuillotinePortal/GuillotinePortal _map.ao",1,"","",1,"","",0,0
144,2857,145,"Metadata/Effects/Microtransactions/Town_Portals/AdiyahPortal/rig.ao","Metadata/Effects/Microtransactions/Town_Portals/AdiyahPortal/rig_map.ao",1,430,"",1,"","",0,0
145,3008,146,"Metadata/Effects/Microtransactions/Town_Portals/FaithswornPortal/FaithswornPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/FaithswornPortal/FaithswornPortal_map.ao",1,457,"",1,"","",0,0
146,3113,147,"Metadata/Effects/Microtransactions/Town_Portals/WinterVikingPortal/WinterVikingPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/WinterVikingPortal/WinterVikingPortal_map.ao",1.2,490,"",1,"","",0,0
147,3128,148,"","",1,"","",1,"","",0,0
148,3134,149,"Metadata/Effects/Microtransactions/Town_Portals/ChieftainPortal/ChieftainPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ChieftainPortal/ChieftainPortal_map.ao",1,"","",1,"","",0,0
149,3087,150,"Metadata/Effects/Microtransactions/Town_Portals/WarlordMiseryPortal/WarlordMiseryPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/WarlordMiseryPortal/WarlordMiseryPortal_map.ao",1,474,"",1,"","",0,0
150,3072,151,"Metadata/Effects/Microtransactions/Town_Portals/WarlordSufferingPortal/WarlordSufferingPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/WarlordSufferingPortal/WarlordSufferingPortal_map.ao",1,482,"",1,"","",0,0
151,3099,152,"Metadata/Effects/Microtransactions/Town_Portals/WarlordDespairPortal/WarlordDespairPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/WarlordDespairPortal/WarlordDespairPortal_map.ao",1,470,"",1,"","",0,0
152,3017,153,"Metadata/Effects/Microtransactions/Town_Portals/DelveApparitionPortal/DelveApparitionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DelveApparitionPortal/DelveApparitionPortal_map.ao",1,478,"Metadata/Effects/Microtransactions/Town_Portals/DelveApparitionPortal/DelveApparition.ao",0.75,"","Metadata/Effects/Microtransactions/Town_Portals/DelveApparitionPortal/DelveApparitionPortal_map_large.ao",0,0
153,3025,154,"Metadata/Effects/Microtransactions/Town_Portals/BreachApparitionPortal/attachments/BreachApparitionHandsHeld.ao","Metadata/Effects/Microtransactions/Town_Portals/BreachApparitionPortal/attachments/BreachApparitionHandsHeld_map.ao",1,480,"Metadata/Effects/Microtransactions/Town_Portals/BreachApparitionPortal/BreachApparitionPortal.ao",1.15,"","Metadata/Effects/Microtransactions/Town_Portals/BreachApparitionPortal/attachments/BreachApparitionHandsHeld_map_large.ao",0,0
154,3033,155,"Metadata/Effects/Microtransactions/Town_Portals/AbyssApparitionPortal/AbyssApparitionPortal_normal.ao","Metadata/Effects/Microtransactions/Town_Portals/AbyssApparitionPortal/AbyssApparitionPortal_fx_map.ao",1,477,"Metadata/Effects/Microtransactions/Town_Portals/AbyssApparitionPortal/AbyssApparitionPortal.ao",1.2,"","Metadata/Effects/Microtransactions/Town_Portals/AbyssApparitionPortal/AbyssApparitionPortal_map_large.ao",0,0
155,3042,156,"Metadata/Effects/Microtransactions/Town_Portals/HarvestApparitionPortal/HarvestApparitionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/HarvestApparitionPortal/HarvestApparitionPortal _map.ao",1,476,"Metadata/Effects/Microtransactions/Town_Portals/HarvestApparitionPortal/HarvestApparitionPortalOshabi.ao",1.4,"","Metadata/Effects/Microtransactions/Town_Portals/HarvestApparitionPortal/HarvestApparitionPortal_map_large.ao",0,0
156,3053,157,"Metadata/Effects/Microtransactions/Town_Portals/EchoesApparitionPortal/EchoesApparitionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/EchoesApparitionPortal/EchoesApparitionPortal_map.ao",1,479,"Metadata/Effects/Microtransactions/Town_Portals/EchoesApparitionPortal/EchoesApparition.ao",0.85,"","Metadata/Effects/Microtransactions/Town_Portals/EchoesApparitionPortal/EchoesApparitionPortal_map_large.ao",0,0
157,3140,158,"Metadata/Effects/Microtransactions/Town_Portals/MavenPortal/MavenPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MavenPortal/MavenPortal_map.ao",1,"","",1,"","",0,0
158,3123,159,"Metadata/Effects/Microtransactions/Town_Portals/RapturePortal/RapturePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/RapturePortal/RapturePortal_map.ao",1,488,"",1,"","",0,0
159,3142,160,"Metadata/Effects/Microtransactions/Town_Portals/VaalPyramidPortal/VaalPyramidPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/VaalPyramidPortal/VaalPyramidPortal_map.ao",1,"","",1,"","",0,0
160,3155,161,"Metadata/Effects/Microtransactions/Town_Portals/LightbringerPortal/LightbringerPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/LightbringerPortal/LightbringerPortal_map.ao",1.1,505,"",1,"","",0,0
161,3171,162,"Metadata/Effects/Microtransactions/Town_Portals/DarkShardPortal/DarkShardPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DarkShardPortal/DarkShardPortal_map.ao",1,506,"",1,"","",0,0
162,3253,163,"","",1,"","",1,"","",0,0
163,3184,164,"Metadata/Effects/Microtransactions/Town_Portals/ApollyonPortal/ApollyonPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ApollyonPortal/ApollyonPortal_map.ao",1,"","",1,"","",0,0
164,3208,165,"Metadata/Effects/Microtransactions/Town_Portals/OblivionPortal/OblivionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/OblivionPortal/OblivionPortal_map.ao",1,"","",1,"","",0,0
165,2975,166,"Metadata/Effects/Microtransactions/Town_Portals/SilverCrescentPortal/SilverCrescentPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/SilverCrescentPortal/SilverCrescentPortal_map.ao",1,513,"",1,"","",0,0
166,3270,167,"Metadata/Effects/Microtransactions/Town_Portals/SoulkeeperApparitionPortal/SoulkeeperApparition_map.ao","Metadata/Effects/Microtransactions/Town_Portals/SoulkeeperApparitionPortal/SoulkeeperApparitionPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/SoulkeeperApparitionPortal/SoulkeeperApparition.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/SoulkeeperApparitionPortal/SoulkeeperApparitionPortal_large.ao",0,0
167,3281,168,"Metadata/Effects/Microtransactions/Town_Portals/AesirApparitionPortal/AesirApparition_Large_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/AesirApparitionPortal/fx_rig_SmallDevice.ao",1,548,"Metadata/Effects/Microtransactions/Town_Portals/AesirApparitionPortal/AesirApparitionSmallDevice.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/AesirApparitionPortal/AesirApparition_Large.ao",0,0
168,3286,169,"Metadata/Effects/Microtransactions/Town_Portals/ExpeditionPortal/ExpeditionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ExpeditionPortal/ExpeditionPortal_map.ao",1,547,"",1,"","",0,0
169,3298,170,"Metadata/Effects/Microtransactions/Town_Portals/MidnightPactScavengerPortal/MidnightPactScavengerPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MidnightPactScavengerPortal/MidnightPactScavengerPortal_map.ao",1,"","",1,"","",0,0
170,3312,171,"Metadata/Effects/Microtransactions/Town_Portals/MidnightPactOverseerPortal/MidnightPactOverseerPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MidnightPactOverseerPortal/MidnightPactOverseerPortal_map.ao",1,"","",1,"","",0,0
171,3324,172,"Metadata/Effects/Microtransactions/Town_Portals/MidnightPactPortal/MidnightPactPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MidnightPactPortal/MidnightPactPortal_map.ao",0.85,552,"",1,"","",0,0
172,3390,173,"Metadata/Effects/Microtransactions/Town_Portals/MyrmidonPortal/MyrmidonPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MyrmidonPortal/MyrmidonPortal_map.ao",1,"","",1,"","",0,0
173,3408,174,"Metadata/Effects/Microtransactions/Town_Portals/MoltenDragonPortal/MoltenDragonPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MoltenDragonPortal/MoltenDragonPortal_map_small.ao",1,579,"",1,"","Metadata/Effects/Microtransactions/Town_Portals/MoltenDragonPortal/MoltenDragonPortal_map.ao",0,0
174,3409,175,"Metadata/Effects/Microtransactions/Town_Portals/ZenithPortal/ZenithPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ZenithPortal/ZenithPortal_map.ao",1,"","",1,"","",0,0
175,3422,176,"Metadata/Effects/Microtransactions/Town_Portals/ArcticCrystalPortal/ArcticCrystalPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ArcticCrystalPortal/ArcticCrystalPortal_map.ao",1,577,"",1,"","",0,0
176,3221,177,"Metadata/Effects/Microtransactions/Town_Portals/JingweiPortal/JingweiPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/JingweiPortal/JingweiPortal_map.ao",1,546,"",1,"","",0,0
177,3471,178,"Metadata/Effects/Microtransactions/Town_Portals/AtlantisSirenPortal/AtlantisSirenPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/AtlantisSirenPortal/AtlantisSirenPortal_map.ao",1,"","",1,"","Metadata/Effects/Microtransactions/Town_Portals/AtlantisSirenPortal/AtlantisSirenPortal_map_large.ao",0,0
178,3485,179,"Metadata/Effects/Microtransactions/Town_Portals/DeepwaterPortal/AtlantisDeepwaterPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DeepwaterPortal/AtlantisDeepwaterPortal_map.ao",1,"","",1,"","",0,0
179,3495,180,"Metadata/Effects/Microtransactions/Town_Portals/AtlantisPortal/AtlantisPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/AtlantisPortal/AtlantisPortal_map.ao",1,"","",1,"","",0,0
180,3435,181,"Metadata/Effects/Microtransactions/Town_Portals/IntrepidLiegePortal/IntrepidLiegePortal_map.ao","Metadata/Effects/Microtransactions/Town_Portals/IntrepidLiegePortal/IntrepidLiegePortal.ao",1,564,"Metadata/Effects/Microtransactions/Town_Portals/IntrepidLiegePortal/IntrepidLiegeApparition_small.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/IntrepidLiegePortal/IntrepidLiegePortal_large.ao",0,0
181,3447,182,"Metadata/Effects/Microtransactions/Town_Portals/PrimordialDreadPortal/PrimordialDreadPortal_map.ao","Metadata/Effects/Microtransactions/Town_Portals/PrimordialDreadPortal/PrimordialDreadPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/PrimordialDreadPortal/PrimordialDreadApparition.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/PrimordialDreadPortal/PrimordialDreadPortal_large.ao",0,0
182,3425,183,"Metadata/Effects/Microtransactions/Town_Portals/MirrorPortal/Xenozak_Portal.ao","Metadata/Effects/Microtransactions/Town_Portals/MirrorPortal/Xenozak_Portal_Map.ao",1,"","",1,"","",0,0
183,3563,184,"Metadata/Effects/Microtransactions/Town_Portals/BladeVortexApparitionPortal/BladeVortexPortal_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/BladeVortexApparitionPortal/BladeVortexPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/BladeVortexApparitionPortal/BladeVortexApparition.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/BladeVortexApparitionPortal/BladeVortexPortal_Large.ao",0,0
184,3591,185,"Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerApparitionPortal_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerApparition.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerApparitionPortal_Large.ao",0,0
185,3581,186,"Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarApparitionPortal_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarPortal.ao",1,581,"Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarSmallMapDeviceApparition.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarApparitionPortal_Large.ao",0,0
186,3571,187,"Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderApparitionPortal_Large_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderApparitionSmall.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderApparitionPortal_Large.ao",0,0
187,3600,188,"Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorApparitionPortal_Large_Map.ao","Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorPortal.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorSmallMapDevice.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorApparitionPortal_Large.ao",0,0
188,3729,189,"Metadata/Effects/Microtransactions/Town_Portals/ThunderSwirl/ThunderSwirlPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ThunderSwirl/ThunderSwirlPortal_map.ao",1,"","",1,"","",0,0
189,3668,190,"Metadata/Effects/Microtransactions/Town_Portals/HarmonyDivergencePortal/HarmonyDivergencePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/HarmonyDivergencePortal/HarmonyDivergencePortal_map.ao",1,"","",1,"","",0,0
190,3653,191,"Metadata/Effects/Microtransactions/Town_Portals/HarmonyHeritagePortal/HarmonyHeritagePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/HarmonyHeritagePortal/HarmonyHeritagePortal_map.ao",1,"","",1,"","",0,0
191,3702,192,"Metadata/Effects/Microtransactions/Town_Portals/VulcanPortal/VulcanPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/VulcanPortal/VulcanPortal_map.ao",1,"","",1,"","Metadata/Effects/Microtransactions/Town_Portals/VulcanPortal/VulcanPortal.ao",0,0
192,3745,193,"","",1,"","",1,"","",0,0
193,3641,194,"Metadata/Effects/Microtransactions/Town_Portals/HarmonyPortal/HarmonyPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/HarmonyPortal/HarmonyPortal_map.ao",1,"","",1,"","",0,0
194,3678,195,"Metadata/Effects/Microtransactions/Town_Portals/ThunderPortal/ThunderPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/ThunderPortal/ThunderPortal_map.ao",1,"","",1,"","",0,0
195,3882,196,"Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarBossPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarBossPortal.ao",1,607,"",1,"","Metadata/Effects/Microtransactions/Town_Portals/DarkstarApparitionPortal/DarkstarBossPortal.ao",0,0
196,3883,197,"Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorPortal.ao",1,607,"",1,"","Metadata/Effects/Microtransactions/Town_Portals/IncineratorApparitionPortal/IncineratorPortal.ao",0,0
197,3884,198,"Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderPortal.ao",1,607,"",1,"","Metadata/Effects/Microtransactions/Town_Portals/EnderPortal/EnderPortal.ao",0,0
198,3885,199,"Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerBossPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerBossPortal.ao",1,607,"",1,"","Metadata/Effects/Microtransactions/Town_Portals/DevourerApparitionPortal/DevourerBossPortal.ao",0,0
199,3753,200,"Metadata/Effects/Microtransactions/Town_Portals/KnightmasterPortal/KnightmasterPortal_map.ao","Metadata/Effects/Microtransactions/Town_Portals/KnightmasterPortal/KnightmasterPortalMapDevice.ao",1,631,"Metadata/Effects/Microtransactions/Town_Portals/KnightmasterPortal/KnightmasterApparitionDevice.ao",1,"","Metadata/Effects/Microtransactions/Town_Portals/KnightmasterPortal/KnightmasterPortal_map_large.ao",0,0
200,3887,201,"","",1,"","",1,"","",0,0
201,3890,202,"","",1,"","",1,"","",0,0
202,3891,203,"","",1,"","",1,"","",0,0
203,3785,204,"Metadata/Effects/Microtransactions/Town_Portals/AtlasVoidstonePortal/AtlasVoidstonePortal_Controller.ao","Metadata/Effects/Microtransactions/Town_Portals/AtlasVoidstonePortal/AtlasVoidstonePortal_Controller_map.ao",1,618,"",1,"","",0,0
204,3912,205,"Metadata/Effects/Microtransactions/Town_Portals/TentacleApparition/TentacleApparitionPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/TentacleApparition/TentacleApparitionPortal_map.ao",1,"","",1,"","",0,0
205,4002,206,"Metadata/Effects/Microtransactions/Town_Portals/LakePortal/LakePortal.ao","Metadata/Effects/Microtransactions/Town_Portals/LakePortal/LakePortal_map.ao",1,635,"",1,"","",0,0
206,3995,207,"Metadata/Effects/Microtransactions/Town_Portals/MistPortal/MistPortal.ao","Metadata/Effects/Microtransactions/Town_Portals/MistPortal/MistPortal_map.ao",1,636,"",1,"","",0,0
