"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool"
248,9451,[],[320],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,65]","[46,74]","",""
249,9452,[],[323],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,36]","[47,21]","",""
250,9453,[],[311],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,30]","[48,13]","",""
251,9454,[],[316],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,32]","[49,17]","",""
252,9455,[],[27],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,66]","[50,75]","",""
253,9456,[],[309],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,28]","[51,11]","",""
254,9457,[],[318],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,34]","[52,15]","",""
255,9458,[],[317],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,33]","[53,18]","",""
256,9459,[],[640],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,68]","[55,77]","",""
257,9460,[],[625],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,40]","[56,39]","",""
258,9461,[],[310],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,29]","[57,12]","",""
259,9462,[],[312],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,31]","[58,14]","",""
260,9463,[],[34],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,69]","[59,19,25]","",""
261,9464,[],[321],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,70]","[60,78]","",""
262,9465,[],[634],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,42]","[61,41]","",""
263,9466,[],[319],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,71]","[62,20,26]","",""
264,9467,[],[636],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,72]","[63,79,16]","",""
265,9468,[],[324],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,37]","[43,22]","",""
266,9469,[],[633],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,64]","[44,73]","",""
267,9470,[],[313],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,27]","[45,10]","",""
268,9471,[],[320],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,65]","[46,74]","",""
269,9472,[],[323],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,36]","[47,21]","",""
270,9473,[],[311],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,30]","[48,13]","",""
271,9474,[],[316],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,32]","[49,17]","",""
272,9475,[],[27],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,66]","[50,75]","",""
273,9476,[],[309],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,28]","[51,11]","",""
274,9477,[],[318],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,34]","[52,15]","",""
275,9478,[],[317],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,33]","[53,18]","",""
276,9479,[],[632],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,67]","[54,76]","",""
277,9480,[],[625],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,40]","[56,39]","",""
278,9481,[],[310],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,29]","[57,12]","",""
279,9482,[],[312],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,31]","[58,14]","",""
280,9483,[],[34],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,69]","[59,19,25]","",""
281,9484,[],[321],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,70]","[60,78]","",""
282,9485,[],[634],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,42]","[61,41]","",""
283,9486,[],[319],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,71]","[62,20,26]","",""
284,9487,[],[636],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,72]","[63,79,16]","",""
285,9488,[],[324],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,37]","[43,22]","",""
286,9489,[],[633],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,64]","[44,73]","",""
287,9490,[],[313],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,27]","[45,10]","",""
288,9491,[],[320],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,65]","[46,74]","",""
289,9492,[],[323],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,36]","[47,21]","",""
290,9493,[],[311],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,30]","[48,13]","",""
291,9494,[],[316],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,32]","[49,17]","",""
292,9495,[],[27],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,66]","[50,75]","",""
293,9496,[],[309],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,28]","[51,11]","",""
294,9497,[],[318],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,34]","[52,15]","",""
295,9498,[],[317],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,33]","[53,18]","",""
296,9499,[],[632],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,67]","[54,76]","",""
297,9500,[],[640],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,68]","[55,77]","",""
298,9501,[],[310],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,29]","[57,12]","",""
299,9502,[],[312],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,31]","[58,14]","",""
300,9503,[],[34],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,69]","[59,19,25]","",""
301,9504,[],[321],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,70]","[60,78]","",""
302,9505,[],[634],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,42]","[61,41]","",""
303,9506,[],[319],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,71]","[62,20,26]","",""
304,9507,[],[636],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,72]","[63,79,16]","",""
305,9508,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","",""
306,9509,[],[633],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","",""
307,9510,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","",""
308,9511,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","",""
309,9512,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","",""
310,9513,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","",""
311,9514,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","",""
312,9515,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","",""
313,9516,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","",""
314,9517,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","",""
315,9518,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","",""
316,9519,[],[632],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","",""
317,9520,[],[640],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","",""
318,9521,[],[625],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","",""
319,9522,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","",""
320,9523,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","",""
321,9524,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","",""
322,9525,[],[634],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","",""
323,9526,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","",""
324,9527,[],[636],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","",""
325,9528,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","",""
326,9529,[],[633],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","",""
327,9530,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","",""
328,9531,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","",""
329,9532,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","",""
330,9533,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","",""
331,9534,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","",""
332,9535,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","",""
333,9536,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","",""
334,9537,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","",""
335,9538,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","",""
336,9539,[],[632],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","",""
337,9540,[],[640],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","",""
338,9541,[],[625],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","",""
339,9542,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","",""
340,9543,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","",""
341,9544,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","",""
342,9545,[],[634],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","",""
343,9546,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","",""
344,9547,[],[636],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","",""
345,9548,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","",""
346,9549,[],[633],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","",""
347,9550,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","",""
348,9551,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","",""
349,9552,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","",""
350,9553,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","",""
351,9554,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","",""
352,9555,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","",""
353,9556,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","",""
354,9557,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","",""
355,9558,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","",""
356,9559,[],[632],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","",""
357,9560,[],[640],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","",""
358,9561,[],[625],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","",""
359,9562,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","",""
360,9563,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","",""
361,9564,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","",""
362,9565,[],[634],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","",""
363,9566,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","",""
364,9567,[],[636],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","",""
365,9568,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","",""
366,9569,[],[633],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","",""
367,9570,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","",""
368,9571,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","",""
369,9572,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","",""
370,9573,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","",""
371,9574,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","",""
372,9575,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","",""
373,9576,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","",""
374,9577,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","",""
375,9578,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","",""
376,9579,[],[632],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","",""
377,9580,[],[640],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","",""
378,9581,[],[625],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","",""
379,9582,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","",""
380,9583,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","",""
381,9584,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","",""
382,9585,[],[634],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","",""
383,9586,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","",""
384,9587,[],[636],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","",""
385,9588,[],[324],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,37]","[43,22]","",""
386,9589,[],[633],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,64]","[44,73]","",""
387,9590,[],[313],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,27]","[45,10]","",""
388,9591,[],[320],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,65]","[46,74]","",""
389,9592,[],[323],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,36]","[47,21]","",""
390,9593,[],[311],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,30]","[48,13]","",""
391,9594,[],[316],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,32]","[49,17]","",""
392,9595,[],[27],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,66]","[50,75]","",""
393,9596,[],[309],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,28]","[51,11]","",""
394,9597,[],[318],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,34]","[52,15]","",""
395,9598,[],[317],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,33]","[53,18]","",""
396,9599,[],[632],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,67]","[54,76]","",""
397,9600,[],[640],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,68]","[55,77]","",""
398,9601,[],[625],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,40]","[56,39]","",""
399,9602,[],[310],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,29]","[57,12]","",""
400,9603,[],[312],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,31]","[58,14]","",""
401,9604,[],[34],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,69]","[59,19,25]","",""
402,9605,[],[321],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,70]","[60,78]","",""
403,9606,[],[319],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,71]","[62,20,26]","",""
404,9607,[],[636],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,72]","[63,79,16]","",""
405,9608,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","",""
406,9609,[],[633],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","",""
407,9610,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","",""
408,9611,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","",""
409,9612,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","",""
410,9613,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","",""
411,9614,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","",""
412,9615,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","",""
413,9616,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","",""
414,9617,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","",""
415,9618,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","",""
416,9619,[],[632],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","",""
417,9620,[],[640],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","",""
418,9621,[],[625],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","",""
419,9622,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","",""
420,9623,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","",""
421,9624,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","",""
422,9625,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","",""
423,9626,[],[634],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","",""
424,9627,[],[636],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","",""
425,9628,[],[324],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,37]","[43,22]","",""
426,9629,[],[633],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,64]","[44,73]","",""
427,9630,[],[313],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,27]","[45,10]","",""
428,9631,[],[320],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,65]","[46,74]","",""
429,9632,[],[323],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,36]","[47,21]","",""
430,9633,[],[311],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,30]","[48,13]","",""
431,9634,[],[316],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,32]","[49,17]","",""
432,9635,[],[27],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,66]","[50,75]","",""
433,9636,[],[309],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,28]","[51,11]","",""
434,9637,[],[318],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,34]","[52,15]","",""
435,9638,[],[317],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,33]","[53,18]","",""
436,9639,[],[632],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,67]","[54,76]","",""
437,9640,[],[640],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,68]","[55,77]","",""
438,9641,[],[625],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,40]","[56,39]","",""
439,9642,[],[310],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,29]","[57,12]","",""
440,9643,[],[312],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,31]","[58,14]","",""
441,9644,[],[34],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,69]","[59,19,25]","",""
442,9645,[],[321],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,70]","[60,78]","",""
443,9646,[],[634],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,42]","[61,41]","",""
444,9647,[],[319],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,71]","[62,20,26]","",""
