"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
7395,1065,25,69,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[584,1753]",[-40],[1065]
7396,1065,26,70,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[620,1859]",[-42],[1065]
7397,1065,27,71,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[657,1970]",[-44],[1065]
7398,1065,28,72,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[696,2089]",[-46],[1065]
7399,1065,29,73,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[738,2214]",[-48],[1065]
7400,1065,30,74,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[782,2346]",[-50],[1065]
7401,1065,31,75,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[828,2485]",[-52],[1065]
7402,1065,32,76,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[878,2633]",[-54],[1065]
7403,1065,33,77,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[929,2788]",[-56],[1065]
7404,1065,34,78,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[984,2953]",[-58],[1065]
7405,1065,35,79,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1042,3127]",[-60],[1065]
7406,1065,36,80,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1104,3311]",[-62],[1065]
7407,1065,37,81,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1168,3505]",[-64],[1065]
7408,1065,38,82,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1237,3710]",[-66],[1065]
7409,1066,1,2,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[4,12]",[0],[1066]
7410,1066,2,4,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[5,15]",[-2],[1066]
7411,1066,3,6,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[6,19]",[-4],[1066]
7412,1066,4,8,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[8,24]",[-6],[1066]
7413,1066,5,10,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[10,29]",[-8],[1066]
7414,1066,6,12,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[12,35]",[-10],[1066]
7415,1066,7,14,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[14,42]",[-12],[1066]
7416,1066,8,16,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[17,50]",[-14],[1066]
7417,1066,9,18,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[20,59]",[-16],[1066]
7418,1066,10,20,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[23,70]",[-18],[1066]
7419,1066,11,24,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[32,95]",[-20],[1066]
7420,1066,12,28,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[43,128]",[-22],[1066]
7421,1066,13,29,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[46,137]",[-24],[1066]
7422,1066,14,34,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[65,195]",[-25],[1066]
7423,1066,15,38,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[85,256]",[-26],[1066]
7424,1066,16,43,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[119,356]",[-27],[1066]
7425,1066,17,48,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[163,490]",[-28],[1066]
7426,1066,18,52,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[210,630]",[-29],[1066]
7427,1066,19,56,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[269,806]",[-30],[1066]
7428,1066,20,60,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[342,1027]",[-31],[1066]
7429,1066,21,64,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[435,1305]",[-32],[1066]
7430,1066,22,66,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[490,1469]",[-34],[1066]
7431,1066,23,67,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[520,1559]",[-36],[1066]
7432,1066,24,68,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[551,1653]",[-38],[1066]
7433,1066,25,69,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[584,1753]",[-40],[1066]
7434,1066,26,70,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[620,1859]",[-42],[1066]
7435,1066,27,71,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[657,1970]",[-44],[1066]
7436,1066,28,72,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[696,2089]",[-46],[1066]
7437,1066,29,73,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[738,2214]",[-48],[1066]
7438,1066,30,74,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[782,2346]",[-50],[1066]
7439,1066,31,75,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[828,2485]",[-52],[1066]
7440,1066,32,76,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[878,2633]",[-54],[1066]
7441,1066,33,77,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[929,2788]",[-56],[1066]
7442,1066,34,78,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[984,2953]",[-58],[1066]
7443,1066,35,79,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1042,3127]",[-60],[1066]
7444,1066,36,80,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1104,3311]",[-62],[1066]
7445,1066,37,81,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1168,3505]",[-64],[1066]
7446,1066,38,82,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[1237,3710]",[-66],[1066]
7447,1067,1,77,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[277,831]",[],[1067]
7448,1068,1,73,500,0,0,0,[],"[1473,1474]","[0,0]",[618],"[3,3,1]","[0.5,1.5]","[738,2214]",[0],[1068]
7449,1059,1,74,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[581,1742]",[],[1059]
7450,1057,1,2,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[2,7]",[0],[1057]
7451,1057,2,4,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[3,8]",[0],[1057]
7452,1057,3,6,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[3,10]",[-1],[1057]
7453,1057,4,10,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[5,15]",[-2],[1057]
7454,1057,5,14,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[7,20]",[-3],[1057]
7455,1057,6,18,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[9,27]",[-4],[1057]
7456,1057,7,24,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[13,40]",[-5],[1057]
7457,1057,8,29,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[18,55]",[-6],[1057]
7458,1057,9,40,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[34,103]",[-8],[1057]
7459,1057,10,46,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[47,142]",[-10],[1057]
7460,1057,11,52,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[64,193]",[-12],[1057]
7461,1057,12,58,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[87,260]",[-14],[1057]
7462,1057,13,62,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[105,316]",[-16],[1057]
7463,1057,14,64,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[116,348]",[-18],[1057]
7464,1057,15,66,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[128,383]",[-20],[1057]
7465,1057,16,67,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[134,402]",[-22],[1057]
7466,1057,17,68,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[140,421]",[-24],[1057]
7467,1057,18,69,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[147,442]",[-26],[1057]
7468,1057,19,70,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[154,463]",[-28],[1057]
7469,1057,20,71,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[162,485]",[-30],[1057]
7470,1057,21,72,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[169,508]",[-32],[1057]
7471,1057,22,73,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[178,533]",[-34],[1057]
7472,1057,23,74,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[186,558]",[-36],[1057]
7473,1057,24,75,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[195,584]",[-38],[1057]
7474,1057,25,76,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[204,612]",[-40],[1057]
7475,1057,26,77,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[214,641]",[-42],[1057]
7476,1057,27,78,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[224,671]",[-44],[1057]
7477,1057,28,79,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[234,702]",[-46],[1057]
7478,1057,29,80,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[245,735]",[-48],[1057]
7479,1057,30,81,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[256,769]",[-50],[1057]
7480,1057,31,82,500,0,0,0,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.5,1.5]","[268,805]",[-52],[1057]
7481,1052,1,2,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[4,13]",[],[1052]
7482,1052,2,8,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[8,25]",[],[1052]
7483,1052,3,10,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[10,30]",[],[1052]
7484,1052,4,20,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[23,68]",[],[1052]
7485,1052,5,24,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[31,92]",[],[1052]
7486,1052,6,28,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[40,121]",[],[1052]
7487,1053,1,2,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[4,13]",[],[1053]
7488,1054,1,66,500,0,0,-5000,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[199,597]",[],[1054]
7489,1058,1,2,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[6,11]",[-10],[1058]
7490,1058,2,14,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[20,37]",[-15],[1058]
7491,1058,3,28,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[56,105]",[-20],[1058]
7492,1058,4,46,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[177,329]",[-25],[1058]
7493,1058,5,56,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[318,591]",[-30],[1058]
7494,1058,6,66,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[557,1035]",[-35],[1058]
7495,1058,7,72,500,0,0,-5000,[],"[1473,1474]","[0,0]",[215],"[3,3,1]","[0.7,1.3]","[773,1436]",[-40],[1058]
7496,1055,1,2,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[4,13]",[],[1055]
7497,1055,2,8,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[8,25]",[],[1055]
7498,1055,3,10,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[10,30]",[],[1055]
7499,1055,4,20,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[23,68]",[],[1055]
7500,1055,5,24,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[31,92]",[],[1055]
7501,1055,6,28,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[40,121]",[],[1055]
7502,1056,1,3,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[5,14]",[10],[1056]
7503,1056,2,5,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[6,18]",[11],[1056]
7504,1056,3,8,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[8,25]",[12],[1056]
7505,1056,4,10,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[10,30]",[13],[1056]
7506,1056,5,12,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[12,36]",[14],[1056]
7507,1056,6,14,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[14,42]",[15],[1056]
7508,1056,7,17,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[18,54]",[16],[1056]
7509,1056,8,20,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[23,68]",[17],[1056]
7510,1056,9,24,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[31,92]",[18],[1056]
7511,1056,10,30,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[46,139]",[19],[1056]
7512,1056,11,31,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[49,148]",[20],[1056]
7513,1056,12,36,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[68,205]",[21],[1056]
7514,1056,13,41,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[94,281]",[22],[1056]
7515,1056,14,44,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[112,337]",[23],[1056]
7516,1056,15,51,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[170,511]",[24],[1056]
7517,1056,16,52,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[180,541]",[25],[1056]
7518,1056,17,57,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[240,721]",[26],[1056]
7519,1056,18,60,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[285,855]",[27],[1056]
7520,1056,19,65,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[377,1130]",[28],[1056]
7521,1056,20,66,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[398,1194]",[29],[1056]
7522,1056,21,67,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[420,1261]",[30],[1056]
7523,1056,22,68,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[444,1332]",[31],[1056]
7524,1056,23,69,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[469,1407]",[32],[1056]
7525,1056,24,70,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[495,1486]",[33],[1056]
7526,1056,25,71,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[523,1569]",[34],[1056]
7527,1056,26,72,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[552,1657]",[35],[1056]
7528,1056,27,73,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[583,1749]",[36],[1056]
7529,1056,28,74,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[615,1846]",[37],[1056]
7530,1056,29,75,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[649,1948]",[38],[1056]
7531,1056,30,76,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[685,2055]",[39],[1056]
7532,1056,31,77,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[723,2168]",[40],[1056]
7533,1056,32,78,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[762,2287]",[41],[1056]
7534,1056,33,79,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[804,2412]",[42],[1056]
7535,1056,34,80,500,0,0,0,[],"[1473,1474]","[0,0]",[216],"[3,3,1]","[0.5,1.5]","[848,2543]",[43],[1056]
7536,1060,1,2,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[4,13]",[],[1060]
7537,1061,1,66,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[546,1639]",[],[1061]
7538,1071,1,30,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[57,171]",[],[1071]
7539,1072,1,66,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[797,2391]",[],[1072]
7540,1072,2,67,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[851,2553]",[],[1072]
7541,1072,3,68,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[909,2726]",[],[1072]
7542,1072,4,69,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[970,2910]",[],[1072]
7543,1072,5,70,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[1035,3106]",[],[1072]
7544,1072,6,71,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[1105,3315]",[],[1072]
7545,1072,7,72,500,0,0,0,[],"[1473,1474]","[0,0]",[],"[3,3]","[0.5,1.5]","[1179,3537]",[],[1072]
7546,1073,1,2,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[4,11]","[2,1]",[1073]
7547,1073,2,4,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[5,14]","[4,1]",[1073]
7548,1073,3,6,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[6,17]","[6,1]",[1073]
7549,1073,4,8,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[7,21]","[8,1]",[1073]
7550,1073,5,10,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[8,25]","[10,1]",[1073]
7551,1073,6,12,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[10,29]","[12,1]",[1073]
7552,1073,7,14,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[11,34]","[14,1]",[1073]
7553,1073,8,16,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[13,39]","[16,1]",[1073]
7554,1073,9,18,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[15,45]","[18,1]",[1073]
7555,1073,10,20,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[17,52]","[20,1]",[1073]
7556,1073,11,24,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[23,68]","[24,1]",[1073]
7557,1073,12,28,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[29,87]","[28,1]",[1073]
7558,1073,13,29,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[31,93]","[29,1]",[1073]
7559,1073,14,34,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[41,124]","[34,1]",[1073]
7560,1073,15,38,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[52,156]","[38,1]",[1073]
7561,1073,16,42,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[65,194]","[42,1]",[1073]
7562,1073,17,44,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[72,215]","[44,1]",[1073]
7563,1073,18,46,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[80,239]","[46,1]",[1073]
7564,1073,19,48,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[88,265]","[48,1]",[1073]
7565,1073,20,50,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[98,294]","[50,1]",[1073]
7566,1073,21,52,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[109,326]","[52,1]",[1073]
7567,1073,22,54,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[120,360]","[54,1]",[1073]
7568,1073,23,56,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[133,398]","[56,1]",[1073]
7569,1073,24,58,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[146,439]","[58,2]",[1073]
7570,1073,25,60,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[161,484]","[60,2]",[1073]
7571,1073,26,62,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[178,534]","[62,2]",[1073]
7572,1073,27,64,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[196,588]","[64,2]",[1073]
7573,1073,28,65,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[205,616]","[65,2]",[1073]
7574,1073,29,66,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[216,647]","[66,2]",[1073]
7575,1073,30,67,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[226,678]","[67,2]",[1073]
7576,1073,31,68,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[237,711]","[68,2]",[1073]
7577,1073,32,69,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[248,745]","[69,2]",[1073]
7578,1073,33,70,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[260,781]","[70,2]",[1073]
7579,1073,34,71,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[273,819]","[71,2]",[1073]
7580,1073,35,72,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[286,858]","[72,2]",[1073]
7581,1073,36,73,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[300,899]","[73,2]",[1073]
7582,1073,37,74,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[314,941]","[74,2]",[1073]
7583,1073,38,75,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[329,986]","[75,2]",[1073]
7584,1073,39,76,500,0,0,0,[],"[1473,1474]","[0,0]","[882,867]","[3,3,1,1]","[0.5,1.5]","[344,1032]","[76,2]",[1073]
