"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
329,19,2,[1],5690,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
330,19,3,[1],5610,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
331,19,4,[1],5617,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
332,19,5,[1],5614,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
333,19,6,[1],5609,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
334,19,7,[1],5648,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
335,19,8,[1],5646,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
336,19,9,[1],5740,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
337,19,10,[1],5919,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
338,19,11,[1],5917,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
339,19,12,[1],5912,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
340,19,13,[1],6003,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
341,19,14,[6],5689,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
342,19,15,[6],5691,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
343,19,16,[6],5690,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
344,19,17,[6],5610,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
345,19,18,[6],5880,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
346,19,19,[6],5614,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
347,19,20,[6],5612,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
348,19,21,[6],5917,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
349,19,22,[6],6050,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
350,19,23,[0],5651,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
351,19,24,[0],5611,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
352,19,25,[0],5650,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
353,19,26,[0],5622,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
354,19,27,[0],5612,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
355,19,28,[0],5880,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
356,19,29,[0],5940,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
357,19,30,[0],5803,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
358,19,31,[0],6019,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
359,19,32,[0],6043,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
360,19,33,[4],5611,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
361,19,34,[4],5786,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
362,19,35,[4],5616,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
363,19,36,[4],5652,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
364,19,37,[4],5649,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
365,19,38,[4],5905,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
366,19,39,[4],5940,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
367,19,40,[4],5802,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
368,19,41,[4],6043,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
369,19,42,[3],5786,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
370,19,43,[3],5616,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
371,19,44,[3],5615,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
372,19,45,[3],5652,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
373,19,46,[3],5649,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
374,19,47,[3],5617,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
375,19,48,[3],6237,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
376,19,49,[5],5689,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
377,19,50,[5],5691,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
378,19,51,[5],5690,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
379,19,52,[5],5610,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
380,19,53,[5],5617,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
381,19,54,[5],5614,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
382,19,55,[5],5609,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
383,19,56,[5],5615,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
384,19,57,[5],5653,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
385,19,58,[5],5652,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
386,19,59,[5],5912,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
387,19,60,[5],5919,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
388,19,61,[5],5946,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
389,19,62,[2],5689,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
390,19,63,[2],5691,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
391,19,64,[2],5690,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
392,19,65,[2],5610,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
393,19,66,[2],5880,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
394,19,67,[2],5609,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
395,19,68,[2],5612,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
396,19,69,[2],5651,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
397,19,70,[2],5653,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
398,19,71,[2],5652,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
399,19,72,[2],5912,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
400,19,73,[2],5919,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
401,19,74,[2],5917,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
402,19,75,[2],6043,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
403,22,0,[],4806,28,2,0,"",[],1,"","",[],1275,0,[],0,"",0
404,22,1,[],4807,28,2,0,"",[],1,"","",[],1275,0,[],0,"",0
405,22,2,[],4808,28,2,0,"",[],1,"","",[],1275,0,[],0,"",0
406,22,3,[],4809,28,2,0,"",[],1,"","",[],1275,0,[],0,"",0
407,24,0,[1],5739,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
408,24,1,[1],5726,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
409,24,2,[1],5637,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
410,24,3,[1],5728,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
411,24,4,[1],6024,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
412,24,5,[1],5594,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
413,24,6,[1],5793,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
414,24,7,[1],5870,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
415,24,8,[1],5911,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
416,24,9,[1],5913,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
417,24,10,[1],6030,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
418,24,11,[1],6063,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
419,24,12,[1],6065,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
420,24,13,[1],6235,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
421,24,14,[6],5801,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
422,24,15,[6],5913,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
423,24,16,[6],5726,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
424,24,17,[6],5637,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
425,24,18,[6],5599,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
426,24,19,[6],5666,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
427,24,20,[6],5893,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
428,24,21,[6],5625,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
429,24,22,[6],5908,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
430,24,23,[6],5914,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
431,24,24,[6],6016,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
432,24,25,[0],5693,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
433,24,26,[0],5801,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
434,24,27,[0],5830,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
435,24,28,[0],5845,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
436,24,29,[0],5873,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
437,24,30,[0],6048,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
438,24,31,[4],5693,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
439,24,32,[4],5801,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
440,24,33,[4],5818,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
441,24,34,[4],5535,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
442,24,35,[4],5902,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
443,24,36,[4],5927,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
444,24,37,[4],5531,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
445,24,38,[3],5895,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
446,24,39,[3],5777,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
447,24,40,[3],5818,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
448,24,41,[3],5816,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
449,24,42,[3],5536,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
450,24,43,[3],5535,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
451,24,44,[3],5962,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
452,24,45,[3],6057,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
453,24,46,[3],6064,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
454,24,47,[5],5776,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
455,24,48,[5],5728,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
456,24,49,[5],5884,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
457,24,50,[5],5885,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
458,24,51,[5],5886,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
459,24,52,[5],5819,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
460,24,53,[5],5536,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
461,24,54,[5],5535,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
462,24,55,[5],5870,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
463,24,56,[5],5911,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
464,24,57,[5],5955,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
465,24,58,[5],6030,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
466,24,59,[2],5693,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
467,24,60,[2],5777,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
468,24,61,[2],5726,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
469,24,62,[2],5819,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
470,24,63,[2],5536,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
471,24,64,[2],5535,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
472,24,65,[2],5873,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
473,24,66,[2],5914,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
474,24,67,[2],5911,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
475,24,68,[2],6030,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
476,24,69,[2],6042,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
477,1,0,[],5295,4,0,0,"",[],1,"","",[],1275,0,[],0,"",0
478,1,1,[],5310,4,0,0,"",[],1,"","",[],1275,0,[],0,"",0
479,1,2,[],5332,4,0,0,"",[],1,"","",[],1275,0,[],0,"",0
480,2,0,[1],5655,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
481,2,1,[1],5876,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
482,2,2,[1],5874,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
483,2,3,[1],5854,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
484,2,4,[1],5878,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
485,2,5,[6],5866,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
486,2,6,[6],5864,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
487,2,7,[6],5853,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
488,2,8,[6],5865,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
489,2,9,[6],5876,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
490,2,10,[6],5874,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
491,2,11,[6],5877,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
492,2,12,[0],5853,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
493,2,13,[0],5865,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
494,2,14,[0],5877,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
495,2,15,[4],5864,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
496,2,16,[4],5854,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
497,2,17,[4],5592,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
498,2,18,[4],5865,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
499,2,19,[4],5875,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
500,2,20,[4],5879,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
501,2,21,[4],5877,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
502,2,22,[3],5854,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
503,2,23,[3],5865,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
504,2,24,[3],5879,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
505,2,25,[3],5875,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
506,2,26,[5],5957,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
507,2,27,[5],5655,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
508,2,28,[5],5592,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
509,2,29,[5],5865,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
510,2,30,[5],5875,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
511,2,31,[5],5876,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
512,2,32,[5],5874,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
513,2,33,[2],5864,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
514,2,34,[2],5655,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
515,2,35,[2],5866,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
516,2,36,[2],5854,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
517,2,37,[2],5592,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
518,2,38,[2],5853,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
519,2,39,[2],5877,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
520,2,40,[2],5876,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
521,2,41,[2],5875,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
522,2,42,[2],5878,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
523,18,0,[],5439,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
524,20,0,[],5447,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
525,23,0,[],5448,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
526,25,0,[1],5681,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
527,25,1,[1],5682,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
528,25,2,[1],5683,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
529,25,3,[1],5699,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
530,25,4,[1],5800,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
531,25,5,[1],5837,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
532,25,6,[1],5916,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
533,25,7,[1],5920,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
534,25,8,[1],6031,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
535,25,9,[1],5947,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
536,25,10,[1],5951,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
537,25,11,[1],6010,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
538,25,12,[1],6029,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
539,25,13,[6],5681,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
540,25,14,[6],5682,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
541,25,15,[6],5683,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
542,25,16,[6],5809,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
543,25,17,[6],5699,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
544,25,18,[6],5800,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
545,25,19,[6],5916,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
546,25,20,[6],5920,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
547,25,21,[6],5941,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
548,25,22,[6],6077,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
549,25,23,[6],6010,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
550,25,24,[6],6020,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
551,25,25,[6],5656,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
552,25,26,[0],5583,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
553,25,27,[0],5809,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
554,25,28,[0],5656,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
555,25,29,[0],5629,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
556,25,30,[0],5941,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
557,25,31,[0],5938,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
558,25,32,[0],6021,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
559,25,33,[0],6041,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
560,25,34,[4],5583,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
561,25,35,[4],5809,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
562,25,36,[4],5656,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
563,25,37,[4],5811,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
564,25,38,[4],5941,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
565,25,39,[4],5938,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
566,25,40,[4],6021,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
567,25,41,[4],6041,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
568,25,42,[3],5583,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
569,25,43,[3],5687,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
570,25,44,[3],5809,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
571,25,45,[3],5811,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
572,25,46,[3],5810,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
573,25,47,[3],5829,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
574,25,48,[3],5938,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
575,25,49,[3],6011,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
576,25,50,[3],6059,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
577,25,51,[5],6011,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
578,25,52,[5],5682,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
579,25,53,[5],5683,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
580,25,54,[5],5566,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
581,25,55,[5],5810,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
582,25,56,[5],5812,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
583,25,57,[5],5829,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
584,25,58,[5],5837,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
585,25,59,[5],5890,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
586,25,60,[5],5954,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
587,25,61,[5],5916,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
588,25,62,[5],5891,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
589,25,63,[5],6010,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
590,25,64,[5],6029,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
591,25,65,[5],6031,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
592,25,66,[2],5681,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
593,25,67,[2],5682,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
594,25,68,[2],5683,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
595,25,69,[2],5583,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
596,25,70,[2],5809,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
597,25,71,[2],5810,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
598,25,72,[2],5812,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
599,25,73,[2],5916,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
600,25,74,[2],5920,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
601,25,75,[2],6029,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
602,25,76,[2],5656,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
603,25,77,[2],6041,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
604,6,0,[],5408,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
605,26,0,[],4768,30,2,0,"",[],1,"","",[],1275,0,[],0,"",0
606,26,1,[],4769,30,2,0,"",[],1,"","",[],1275,0,[],0,"",0
607,26,2,[],4770,30,2,0,"",[],1,"","",[],1275,0,[],0,"",0
608,9,0,[],5407,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
609,11,0,[],5410,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
610,27,0,[],5412,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
611,21,0,[],5415,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
612,5,0,[],5409,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
613,12,0,[],5411,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
614,13,0,[],6238,1,"",0,"",[],1,"","",[],1275,0,[],0,493,0
615,13,1,[],6239,1,"",0,"",[],1,"","",[],1275,0,[],0,494,0
616,13,2,[],6240,1,"",0,"",[],1,"","",[],1275,0,[],0,495,0
617,28,0,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,302,0
618,28,1,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,305,0
619,28,2,[],1,1,"",10,"WWW",[],1,"","",[],1275,0,[],0,303,0
620,28,3,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,306,0
621,28,4,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,308,0
622,28,5,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,307,0
623,28,6,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,309,0
624,28,7,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,376,0
625,28,8,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,377,0
626,29,0,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,302,0
627,29,1,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,304,0
628,29,2,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,305,0
629,29,3,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,310,0
630,29,4,[],1,1,"",20,"",[],1,"","",[],1275,0,[],0,311,0
631,29,5,[],1,1,"",0,"WWW",[],1,"","",[],1275,0,[],0,377,0
632,29,6,[],1,1,"",0,"",[],1,"","",[],1275,0,[],0,588,0
633,30,0,[1],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
634,30,1,[1],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
635,30,2,[1],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
636,30,3,[1],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
637,30,4,[1],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
638,30,5,[1],5857,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
639,30,6,[1],5861,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
640,30,7,[1],5899,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
641,30,8,[1],5907,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
642,30,9,[1],5921,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
643,30,10,[6],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
644,30,11,[6],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
645,30,12,[6],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
646,30,13,[6],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
647,30,14,[6],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
648,30,15,[6],5852,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
649,30,16,[6],5907,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
650,30,17,[6],5921,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
651,30,18,[6],6013,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
652,30,19,[6],6012,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
653,30,20,[0],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
654,30,21,[0],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
655,30,22,[0],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
656,30,23,[0],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
657,30,24,[0],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
658,30,25,[0],5863,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
659,30,26,[0],5907,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
