"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,25606,[3],"",[]
817,25607,[4],"",[]
818,25608,[2],"",[]
819,25609,[3],"",[]
820,25610,[4],"",[]
821,25611,[2],"",[]
822,25612,[3],"",[]
823,25613,[4],"",[]
824,25614,"[3,4]",8326,[]
825,25615,"[3,4]",8326,[]
826,25616,"[3,4]",8326,[]
827,25617,"[3,4]",8326,[]
828,25618,"[3,4]",8326,[]
829,25619,"[3,4]",8326,[]
830,25620,"[3,4]",8326,[]
831,25621,"[3,4]",8326,[]
832,25622,"[3,4]",8326,[]
833,25623,"[3,4]",8326,[]
834,25624,"[3,4]",8326,[]
835,25625,"[3,4]",8326,[]
836,25626,"[3,4]",8326,[]
837,25627,"[3,4]",8326,[]
838,25628,"[3,4]",8326,[]
839,25629,"[3,4]",8326,[]
840,25630,"[3,4]",8326,[]
841,25631,"[3,4]",8326,[]
842,25632,"[3,4]",8326,[]
843,25633,"[3,4]",8326,[]
844,25634,"[3,4]",8326,[]
845,25635,"[3,4]",8326,[]
846,25636,"[3,4]",8326,[]
847,25637,"[3,4]",8326,[]
848,25638,"[3,4]",8326,[]
849,25639,"[3,4]",8326,[]
850,25640,"[3,4]",8326,[]
851,25641,"[3,4]",8326,[]
852,25642,"[3,4]",8326,[]
853,25643,"[3,4]",8326,[]
854,25644,[1],"",[]
855,25645,[2],"",[]
856,25646,[3],"",[]
857,25647,[4],"",[]
858,25648,[1],"",[]
859,25649,[2],"",[]
860,25650,[3],"",[]
861,25651,[4],"",[]
862,25652,[1],"",[]
863,25653,[2],"",[]
864,25654,[3],"",[]
865,25655,[4],"",[]
866,25656,[1],"",[]
867,25657,[2],"",[]
868,25658,[3],"",[]
869,25659,[4],"",[]
870,25660,[1],"",[]
871,25661,[2],"",[]
872,25662,[3],"",[]
873,25663,[4],"",[]
874,25664,"[1,2,3,4]","",[]
875,25665,"[1,2,3,4]","",[]
876,25666,"[1,2,3,4]","",[]
877,25667,[1],"",[]
878,25668,[2],"",[]
879,25669,[3],"",[]
880,25670,[4],"",[]
881,25671,[1],"",[]
882,25672,[2],"",[]
883,25673,[3],"",[]
884,25674,[4],"",[]
885,25675,"[1,2,3,4]",8329,[]
886,25676,"[1,2,3,4]",8329,[]
887,25677,"[1,2,3,4]",8329,[]
888,25678,[1],"",[]
889,25679,[2],"",[]
890,25680,[3],"",[]
891,25681,[4],"",[]
892,25682,[1],"",[]
893,25683,[2],"",[]
894,25684,[3],"",[]
895,25685,[4],"",[]
896,25686,[1],"",[]
897,25687,[2],"",[]
898,25688,[3],"",[]
899,25689,[4],"",[]
900,25690,[1],"",[]
901,25691,[2],"",[]
902,25692,[3],"",[]
903,25693,[4],"",[]
904,25694,[1],"",[]
905,25695,[2],"",[]
906,25696,[3],"",[]
907,25697,[4],"",[]
908,25698,[1],"",[]
909,25699,[2],"",[]
910,25700,[3],"",[]
911,25701,[4],"",[]
912,25707,[1],"",[]
913,25708,[1],"",[]
914,25709,[1],"",[]
915,25710,[1],"",[]
916,25711,[1],"",[]
917,25712,[1],"",[]
918,25713,[1],"",[]
919,25714,[1],"",[]
920,25715,[1],"",[]
921,25716,[1],"",[]
922,25717,[1],"",[]
923,25718,[1],"",[]
924,25719,[1],"",[]
925,25720,[1],"",[]
926,25721,[1],"",[]
927,25722,[1],"",[]
928,25723,[1],"",[]
929,25724,[1],"",[]
930,25725,[1],"",[]
931,25726,[1],"",[]
932,25727,[1],"",[]
933,25728,[1],"",[]
934,25729,[1],"",[]
935,25730,[1],"",[]
936,25731,[1],"",[]
937,25732,[1],"",[]
938,25733,[1],"",[]
939,25734,[0],"",[]
940,25735,[1],"",[]
941,25736,[2],"",[]
942,25737,[3],"",[]
943,25738,[0],"",[]
944,25739,[1],"",[]
945,25740,[2],"",[]
946,25741,[3],"",[]
947,25742,[0],"",[]
948,25743,[1],"",[]
949,25744,[2],"",[]
950,25745,[3],"",[]
951,25746,"[2,3]","",[]
952,25747,"[2,3]","",[]
953,25748,"[2,3]","",[]
954,25749,[0],8328,[]
955,25750,[1],8328,[]
956,25751,[2],8328,[]
957,25752,[3],8328,[]
958,25753,[0],8328,[]
959,25754,[1],8328,[]
960,25755,[2],8328,[]
961,25756,[3],8328,[]
962,25757,[0],8328,[]
963,25758,[1],8328,[]
964,25759,[2],8328,[]
965,25760,[3],8328,[]
966,25761,[0],8328,[]
967,25762,[1],8328,[]
968,25763,[2],8328,[]
969,25764,[3],8328,[]
970,25765,[0],8328,[]
971,25766,[1],8328,[]
972,25767,[2],8328,[]
973,25768,[3],8328,[]
974,25769,[0],"",[]
975,25770,[1],"",[]
976,25771,[2],"",[]
977,25772,[3],"",[]
978,25773,[0],"",[]
979,25774,[1],"",[]
980,25775,[2],"",[]
981,25776,[3],"",[]
982,25777,[0],8327,[]
983,25778,[1],8327,[]
984,25779,[2],8327,[]
985,25780,[3],8327,[]
986,25781,[3],"",[]
987,25782,[2],"",[]
988,25783,[3],"",[]
989,25784,[3],8331,[]
990,25785,[3],"",[]
991,25786,[3],"",[]
992,25787,[3],"",[]
993,25788,[0],8327,[]
994,25789,[1],8327,[]
995,25790,[2],8327,[]
996,25791,[3],8327,[]
997,25792,[3],8328,[]
998,25793,[3],8328,[]
999,25794,[2],8328,[]
1000,25795,[3],8328,[]
1001,25796,[2],8328,[]
1002,25797,[3],8328,[]
1003,25798,[2],"",[]
1004,25799,[3],"",[]
1005,25800,[2],"",[]
1006,25801,[3],"",[]
1007,25802,[2],"",[]
1008,25803,[3],"",[]
1009,25804,[2],"",[]
1010,25805,[3],"",[]
1011,25806,[2],"",[]
1012,25807,[3],"",[]
1013,25808,[2],"",[]
1014,25809,[3],"",[]
1015,25810,[2],"",[]
1016,25811,[3],"",[]
1017,25812,[2],"",[]
1018,25813,[3],"",[]
1019,25814,[0],"",[]
1020,25815,[1],"",[]
1021,25816,[1],"",[]
1022,25817,[2],"",[]
1023,25818,[2],"",[]
1024,25819,[3],"",[]
1025,25820,[0],"",[]
1026,25821,[1],"",[]
1027,25822,[1],"",[]
1028,25823,[2],"",[]
1029,25824,[2],"",[]
1030,25825,[3],"",[]
1031,25826,[0],"",[]
1032,25827,[1],"",[]
1033,25828,[1],"",[]
1034,25829,[2],"",[]
1035,25830,[2],"",[]
1036,25831,[3],"",[]
1037,25832,[0],"",[]
1038,25833,[1],"",[]
1039,25834,[1],"",[]
1040,25835,[2],"",[]
1041,25836,[2],"",[]
1042,25837,[3],"",[]
1043,25838,[0],"",[]
1044,25839,[1],"",[]
1045,25840,[1],"",[]
1046,25841,[2],"",[]
1047,25842,[2],"",[]
1048,25843,[3],"",[]
1049,25844,[0],"",[]
1050,25845,[1],"",[]
1051,25846,[1],"",[]
1052,25847,[2],"",[]
1053,25848,[2],"",[]
1054,25849,[3],"",[]
1055,25850,[0],"",[]
1056,25851,[1],"",[]
1057,25852,[1],"",[]
1058,25853,[2],"",[]
1059,25854,[2],"",[]
1060,25855,[3],"",[]
1061,25856,[0],"",[]
1062,25857,[1],"",[]
1063,25858,[1],"",[]
1064,25859,[2],"",[]
1065,25860,[2],"",[]
1066,25861,[3],"",[]
1067,25862,[0],"",[]
1068,25863,[1],"",[]
1069,25864,[1],"",[]
1070,25865,[2],"",[]
1071,25866,[2],"",[]
1072,25867,[3],"",[]
1073,25868,[0],"",[]
1074,25869,[1],"",[]
1075,25870,[1],"",[]
1076,25871,[2],"",[]
1077,25872,[2],"",[]
1078,25873,[3],"",[]
1079,25874,[0],"",[]
1080,25875,[1],"",[]
1081,25876,[1],"",[]
1082,25877,[2],"",[]
1083,25878,[2],"",[]
1084,25879,[3],"",[]
1085,25880,[0],"",[]
1086,25881,[1],"",[]
1087,25882,[1],"",[]
1088,25883,[2],"",[]
1089,25884,[2],"",[]
1090,25885,[3],"",[]
1091,25886,[0],"",[]
1092,25887,[1],"",[]
1093,25888,[1],"",[]
1094,25889,[2],"",[]
1095,25890,[2],"",[]
1096,25891,[3],"",[]
1097,25892,[0],"",[]
1098,25893,[1],"",[]
1099,25894,[1],"",[]
1100,25895,[2],"",[]
1101,25896,[2],"",[]
1102,25897,[3],"",[]
1103,25898,[0],"",[]
1104,25899,[1],"",[]
1105,25900,[2],"",[]
1106,25901,[3],"",[]
1107,25902,[0],"",[]
1108,25903,[1],"",[]
1109,25904,[2],"",[]
1110,25905,[3],"",[]
1111,25906,[2],"",[]
1112,25907,[3],"",[]
1113,25908,[2],"",[]
1114,25909,[3],"",[]
1115,25910,[2],"",[]
1116,25911,[3],"",[]
1117,25912,[2],"",[]
1118,25913,[3],"",[]
1119,25914,[2],"",[]
1120,25915,[3],"",[]
1121,25916,[0],8421,[]
1122,25917,[1],8421,[]
1123,25918,[2],8421,[]
1124,25919,[3],8421,[]
1125,25920,[0],8421,[]
1126,25921,[1],8421,[]
1127,25922,[2],8421,[]
1128,25923,[3],8421,[]
1129,25924,[2],8421,[]
1130,25925,[3],8421,[]
1131,25926,[3],"",[]
1132,25927,[3],"",[]
1133,25928,[3],"",[]
1134,25929,[2],"",[]
1135,25930,[3],"",[]
1136,25931,[3],8329,[]
1137,25932,[3],8329,[]
1138,25933,[3],8329,[]
1139,25934,"[2,3]","",[]
1140,25935,"[2,3]","",[]
1141,25936,[0],"",[]
1142,25937,[1],"",[]
1143,25938,[2],"",[]
1144,25939,[3],"",[]
1145,25940,[0],"",[]
1146,25941,[1],"",[]
1147,25942,[2],"",[]
1148,25943,[3],"",[]
1149,25944,[2],"",[]
1150,25945,[3],"",[]
1151,25946,[0],8421,[]
1152,25947,[1],8421,[]
1153,25948,[2],8421,[]
1154,25949,[3],8421,[]
1155,25950,[3],"",[]
1156,25951,[0],"",[]
1157,25952,[1],"",[]
1158,25953,[2],"",[]
1159,25954,[2],"",[]
1160,25955,[3],"",[]
1161,25956,[3],"",[]
1162,25957,[0],"",[]
1163,25958,[1],"",[]
1164,25959,[1],"",[]
1165,25960,[1],"",[]
1166,25961,[1],"",[]
1167,25962,[2],"",[]
1168,25963,[2],"",[]
1169,25964,[3],"",[]
1170,25965,[3],"",[]
1171,25966,[3],"",[]
1172,25967,[3],"",[]
1173,25968,[2],"",[]
1174,25969,[3],"",[]
1175,25970,[2],"",[]
1176,25971,[3],"",[]
1177,25972,[2],"",[]
1178,25973,[3],"",[]
1179,25974,[2],"",[]
1180,25975,[3],"",[]
1181,25976,[3],"",[]
1182,25977,[3],"",[]
1183,25978,[3],"",[]
1184,25979,[3],"",[]
1185,25980,[3],"",[]
1186,25981,[3],"",[]
1187,25982,[3],"",[]
1188,25983,[3],"",[]
1189,25984,[3],"",[]
1190,25985,[3],"",[]
1191,25986,[3],"",[]
1192,25987,[3],"",[]
1193,25988,[3],"",[]
1194,25989,[3],"",[]
1195,25990,[2],"",[]
1196,25991,[3],"",[]
1197,25992,[2],"",[]
1198,25993,[3],"",[]
1199,25994,[2],"",[]
1200,25995,[3],"",[]
1201,25996,[2],"",[]
1202,25997,[3],"",[]
1203,25998,[2],"",[]
1204,25999,[3],"",[]
1205,26000,[2],"",[]
1206,26001,[3],"",[]
1207,26002,[2],"",[]
1208,26003,[3],"",[]
1209,26004,[2],"",[]
1210,26005,[3],"",[]
1211,26006,"[2,3]","",[]
1212,26007,"[2,3]","",[]
1213,26008,"[2,3]","",[]
1214,26009,"[2,3]","",[]
1215,26010,[2],"",[]
1216,26011,[3],"",[]
1217,26012,[2],"",[]
1218,26013,[3],"",[]
1219,26014,[2],"",[]
1220,26015,[3],"",[]
1221,26016,[2],"",[]
1222,26017,[3],"",[]
1223,26018,"[2,3]","",[]
1224,26019,[2],"",[]
1225,26020,[3],"",[]
1226,26021,[2],"",[]
1227,26022,[3],"",[]
1228,26023,[2],"",[]
1229,26024,[3],"",[]
1230,26025,[2],"",[]
1231,26026,[3],"",[]
1232,26027,[2],"",[]
1233,26028,[3],"",[]
1234,26029,[2],"",[]
1235,26030,[3],"",[]
1236,26031,[2],"",[]
1237,26032,[3],"",[]
1238,26033,[2],"",[]
1239,26034,[3],"",[]
1240,26035,"[2,3]","",[]
1241,26036,"[2,3]","",[]
1242,26037,"[2,3]","",[]
1243,26038,"[2,3]","",[]
1244,26039,[2],"",[]
1245,26040,[3],"",[]
1246,26041,[3],"",[]
1247,26042,[3],"",[]
1248,26043,[3],"",[]
1249,26044,[3],"",[]
1250,26045,[3],"",[]
1251,26046,[2],"",[]
1252,26047,[3],"",[]
1253,26048,[2],"",[]
1254,26049,[3],"",[]
1255,26050,[3],"",[]
1256,26051,[3],"",[]
1257,26052,[3],"",[]
1258,26053,[3],"",[]
1259,26054,"[0,1,2,3]",8332,[]
1260,26055,"[0,1,2,3]",8332,[]
1261,26056,"[0,1,2,3]",8332,[]
1262,26057,"[0,1,2,3]",8332,[]
1263,26058,"[0,1,2,3]",8332,[]
1264,26059,[3],"",[]
1265,26060,"[2,3]","",[]
1266,26061,[2],"",[]
1267,26062,[3],"",[]
1268,26068,[1],"",[]
1269,26069,[1],"",[]
1270,26070,[1],"",[]
1271,26071,[1],"",[]
1272,26072,[1],"",[]
1273,26073,[1],"",[]
1274,26074,[1],"",[]
1275,26075,[1],"",[]
1276,26076,[1],"",[]
1277,26077,[1],"",[]
1278,26078,[1],"",[]
1279,26079,[1],"",[]
1280,26080,[1],"",[]
1281,26081,[1],"",[]
1282,25702,"[1,2,3,4]","",[]
1283,25703,"[2,3,4]","",[]
1284,25704,"[1,2,3,4]","",[]
1285,25705,"[1,2,3,4]","",[]
1286,25706,"[3,4]","",[]
1287,26063,"[0,1,2,3]","",[]
1288,26064,"[2,3]","",[]
1289,26065,"[0,1,2,3]","",[]
1290,26066,"[0,1,2,3]","",[]
1291,26067,[3],"",[]
