"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
952,5270,3,2654,[],[],8875,"","[357,3883]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
953,5270,4,2654,[],[],8859,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
954,5399,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
955,5399,1,5852,[],[],8835,"",[173],[2],0,"",[],0,"","","",[],"Animated Swords",0,[],0,0,[],[],[],[],[],""
956,5399,2,5846,[],[],8836,"","[1921,482]","[-60,50]",0,"",[],0,"","","",[],"Volcanic Slam",0,[],0,0,[],[],[],[],[],""
957,5399,3,5854,[],[],8837,"",[173],[6],0,"",[],0,"","","",[],"Mass Animated Swords",0,[],0,0,[],[],[],[],[],""
958,5399,4,5420,[],[],8847,"","[2503,318,6156]","[25,150,5]",0,"",[],0,"","","",[],"Volcanic Barrage",0,[],-50,0,[],[],[],[],[],""
959,5571,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
960,5571,1,337,[],[],8898,"","[214,70]","[2,100]",0,2291,[],0,"","","",[],"Cultist Reave",0,[],-30,0,[],[],[],[],[],""
961,5573,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
962,5573,2,337,[],[],8899,1,[1921],[-40],0,8217,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3602],""
963,5575,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
964,5575,2,337,[],[],8899,1,[1921],[-40],0,8217,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3602],""
965,4885,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
966,5267,1,2115,[],[],8835,"",[173],[2],0,"",[],0,"","","",[],"Hallowed Ball Lightning",0,[],0,0,[],[],[],[],[],""
967,5267,2,2115,[],[],8905,"",[1789],[40],0,"",[],0,"","","",[],"Scattered Ball Lightning",83,[],0,0,[],[],[],[],[],""
968,5267,3,2653,[],[],8875,"","[357,3883]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
969,5267,4,2653,[],[],8859,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
970,1356,1,19,[],[],8835,"","[173,195]","[4,1]",0,"",[],0,"","","",[],"Divine Fireball",0,[],50,0,[],[],[],[],[],""
971,1356,2,2167,[],[],8836,"",[214],[1],0,"",[],0,"","","",[],"Divine Incinerate",0,[],0,0,[],[],[],[],[],""
972,1356,4,3537,[],[],8847,"",[],[],0,"",[],0,"","","",[],"Divine Flares",0,[],0,0,[],[],[],[],[],""
973,4887,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
974,4887,1,4013,[],[],8898,"",[],[],0,"",[],0,"","","",[],"Unrighteous Strike",0,[],0,0,[],[],[],[],[],""
975,4889,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
976,4994,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
977,4994,2,4371,[],[],8917,32,"[173,2503]","[4,25]",0,"",[],0,"","","",[],"Magma Cascade",81,[],0,0,[],[],[],[],[],""
978,4994,1,4371,[],[],8835,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
979,4994,4,4371,[],[],8860,32,"[1777,6156,172,175]","[1,2,10,-50]",0,"",[],0,"","","",[],"Ring of Fire",85,[],-80,0,[],[],[],[],[],""
980,4991,1,4368,[],[],8835,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
981,4991,2,4368,[],[],8836,"","[1777,173]","[1,7]",0,"",[],0,"","","",[],"Magma Nova",0,[],0,0,[],[],[],[],[],""
982,4991,3,4368,[],[],8837,28,[173],[1],0,4445,[],0,"","","",[],"Ember Toss",0,[],0,0,[],[],[],[],[],""
983,4991,4,5356,[],[],8860,32,[],[],0,4446,[4882],0,"","","",[],"Ring of Fire",85,[],0,0,[],[],[],[],[],""
984,5126,0,337,[],[],8897,"",[],[],0,5372,[],0,5118,"","",[],"Lunging Cleave",0,[5118],0,0,[],[],[],[],[],""
985,5126,1,5374,[],[],8835,"",[],[],0,5401,[],0,5118,"","",[],"Scattered Light",0,[5118],0,0,[],[],[],[],[],""
986,5126,2,5640,[],[],8836,"",[],[],0,"",[],0,"","","",[],"Weight of Divinity",0,[5118],0,0,[],[],[],[],[],""
987,5126,3,5634,[],[],5634,22,[],[],0,"",[],0,"","","",[],"Purifying Light",0,[5118],0,0,[],[],[],[],[],""
988,5126,4,5381,[],[],5381,"",[],[],0,"",[],0,"","","",[],"Purging Orb",0,[5118],-70,0,[],[],[],[],[],""
989,5249,1,10,[],[],8835,24,[173],[4],0,"",[],0,"","","",[],"Fireball Wave",0,[],0,0,[],[],[],[],[],""
990,5249,2,10,[],[],8863,24,[],[],0,"",[],0,"","","",[],"Rapid Fireball",56,[],0,0,[],[],[],[],[],""
991,5249,3,10,[],[],8865,24,[1211],[300],0,"",[],0,"","","",[],"Focused Fireball",52,[],0,0,[],[],[],[],[],""
992,603,0,2413,[],[],8834,20,[173],[4],0,"",[],0,"","","",[],"Desecrated Blast",0,[],0,0,[],[],[],[],[],""
993,603,1,2413,[],[],8906,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Desecrated Spray",124,[],0,0,[],[],[],[],[],""
994,603,2,2413,[],[],8836,20,"[1777,2120,2121,2122,175,2471,1789]","[1,15,500,120,100,-60,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Desecrated Wave",0,[],0,0,[],[],[],[],[3506],""
995,603,4,2413,[],[],8847,114,[1211],[-75],0,8950,[3649],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( PhysicalBeacon );\""",[],"Thorn Spheres",0,[],150,150,"[3000,-25,50]","[357,434,2479]",[],[],[3506],""
996,645,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
997,647,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
998,737,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
999,737,3,337,[],[],8900,13,[1921],[-53],0,8949,"[8955,6077]",0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphGeometryMiniEarthquake );\""",[],"Quake Slam",0,[],80,0,[],[],[],[],[],""
1000,737,4,337,[],[],8903,115,"[883,2155,4771]","[6,1,0]",0,8926,[8934],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3883],[],[],[],""
1001,5661,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1002,5663,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1003,5665,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1004,5691,0,4125,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Bone Cannon",0,[],0,0,[],[],[],[],[],""
1005,5691,1,4125,[],[],8835,"",[173],[2],0,"",[],0,"","","",[],"Bone Cannon Multishot",0,[],0,0,[],[],[],[],[],""
1006,5691,2,4125,[],[],8918,20,"[6156,10859]","[1,-15]",0,"",[],0,"","","",[],"Bone Cannon Barrage",136,[],-20,0,[],[],[],[],[],""
1007,5691,3,5423,[],[],8837,"",[173],[5],0,"",[5461],0,"","","on_event_contact_for_MortarInCone = \""Delay( 2, { TriggerSkill( BreachBoneNova, ContactPoint ); SetTimeUntilDeathForType( Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/bone_effects/bone_wall/BoneWall_, 0.2, 0, 1 ); } );\""",[],"Wall of Bones",0,[],0,-30,[1],[2360],[],[],[],""
1008,5802,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Slash",0,[],0,0,[],[],[],[],[],""
1009,5802,2,5056,[],[],8899,"",[],[],0,"",[],0,"","","",[],"Bone Slash",0,[],-50,0,[],[],[],[],[],""
1010,5802,4,4697,[],[],8901,"","[434,214]","[150,3]",0,"",[],0,"","","",[],"Bonequake",0,[],0,0,[],[],[],[],[],""
1011,601,0,2412,[],[],8834,20,[173],[4],0,"",[],0,"","","",[],"Gleaming Projectile",0,[],0,0,[],[],[],[],[],""
1012,601,1,2412,[],[],8906,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Gleaming Spray",124,[],0,0,[],[],[],[],[],""
1013,601,2,2412,[],[],8836,20,"[1777,2120,2121,2122,175,2471,1789]","[1,15,500,180,100,-90,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Gleaming Wave",0,[],0,0,[],[],[],[],[3506],""
1014,601,4,2412,[],[],8847,114,[1211],[-75],0,8950,[8593],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( TormentBearerGoldBeacon );\""",[],"Unholy Beacons",0,[],200,0,"[3000,-25,50]","[357,434,2479]",[],[],[3506],""
1015,668,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1016,668,4,338,[],[],8903,115,"[883,2155,4771]","[6,1,0]",0,8926,[8934],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3883],[],[],[],""
1017,5896,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1018,5896,1,52,[],[],8835,24,[173],[4],0,"",[],0,"","","",[],"Holy Fireball",0,[],0,0,[],[],[],[],[],""
1019,5896,2,52,[],[],8863,24,[],[],0,"",[],0,"","","",[],"Holy Fireball Spray",56,[],0,0,[],[],[],[],[],""
1020,5896,3,1267,[],[],8874,32,"[1820,612]","[20,1000]",0,"",[],0,"","","",[],"Gilded Rain",55,[],-50,0,[],[],[],[],[],""
1021,5896,4,1267,[],[],8953,"",[],[],0,"",[],0,"","","",[],"Gilded Torrent",120,[],0,0,[],[],[],[],[],""
1022,2987,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1023,2987,2,205,[],[],8890,"",[],[],0,"",[2860],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1024,2987,1,337,[],[],8835,1,[],[],0,8928,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1025,2989,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1026,2989,2,205,[],[],8890,"",[],[],0,"",[2860],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1027,2989,1,337,[],[],8835,1,[],[],0,8928,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1028,2991,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1029,2991,2,205,[],[],8890,"",[],[],0,"",[2860],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1030,2991,1,337,[],[],8835,1,[],[],0,8928,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1031,2993,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1032,2993,2,205,[],[],8890,"",[],[],0,"",[2860],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1033,2993,1,337,[],[],8835,1,[],[],0,8928,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1034,5638,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1035,5640,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1036,5642,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1037,5644,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1038,5646,0,337,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1039,5646,1,337,[],[],8835,"",[173],[4],0,3914,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1040,5646,3,337,[],[],8837,1,"[1777,2120,2121,2122,175,2471,2508,1921,1789]","[1,15,500,180,100,-90,4,-50,50]",0,3914,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3506],""
1041,5648,0,337,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1042,5648,1,337,[],[],8835,"",[173],[4],0,3914,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1043,5648,3,337,[],[],8837,1,"[1777,2120,2121,2122,175,2471,2508,1921,1789]","[1,15,500,180,100,-90,4,-50,50]",0,3914,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3506],""
1044,5650,0,337,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1045,5650,1,337,[],[],8835,"",[173],[4],0,3914,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1046,5650,3,337,[],[],8837,1,"[1777,2120,2121,2122,175,2471,2508,1921,1789]","[1,15,500,180,100,-90,4,-50,50]",0,3914,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3506],""
1047,5652,0,337,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1048,5652,1,337,[],[],8835,"",[173],[4],0,3914,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1049,5652,3,337,[],[],8837,1,"[1777,2120,2121,2122,175,2471,2508,1921,1789]","[1,15,500,180,100,-90,4,-50,50]",0,3914,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3506],""
1050,5162,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1051,5162,1,175,[],[],8898,"",[434],[100],0,"",[],0,"","","",[],"Demonic Cleave",0,[],0,0,[],[],[],[],[],""
1052,5162,2,689,[],[],8890,"",[434],[100],0,"",[],0,"","","",[],"Demonic Leap",0,[],0,0,[],[],[],[],[],""
1053,5162,3,5473,[],[],8860,"",[6156],[1],0,"",[],0,"","","",[],"Diabolical Ring",85,[],-50,0,[],[],[],[],[],""
1054,5162,4,5473,[],[],8920,"","[6156,1211]","[1,-20]",0,"",[],0,"","","",[],"Diabolical Carnage",82,[],-50,0,[],[],[],[],[],""
1055,5628,1,3679,[],[],8835,"",[2223],[15],0,"",[],0,"","","",[],"Hexing Screech",0,[],0,0,[],[],[],[],[],""
1056,5628,3,3679,[],[],8867,"","[173,2223]","[2,15]",0,"",[],0,"","","",[],"Empowered Hexing Screech",93,[],-50,0,[],[],[],[],[],""
1057,5628,4,3679,[],[],8847,"",[434],[90],0,6858,[5529],0,"","","",[],"Blood Boil",0,[],80,0,[],[],[],[],[],""
1058,5186,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1059,5186,1,4433,[],[],8835,1,"[173,1777,3210]","[5,1,20]",0,4435,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1060,5194,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1061,5194,2,4433,[],[],8859,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1062,5196,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1063,5196,1,4433,[],[],8861,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1064,5198,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1065,5198,3,4433,[],[],8860,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1066,5200,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1067,5200,3,4434,[],[],8919,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Seeker",82,[],-80,0,[],[],[],[],[],""
1068,5211,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1069,5211,1,4433,[],[],8835,1,"[173,1777,3210]","[5,1,20]",0,4435,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1070,5216,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1071,5216,2,4433,[],[],8859,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1072,5218,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1073,5218,1,4433,[],[],8861,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1074,5220,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1075,5220,3,4433,[],[],8860,1,[6156],[1],0,4435,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1076,454,0,501,[10559],[1],8834,"",[],[],0,487,[],4,"","","",[],"Stone Shot",0,[],0,0,[],[],[],[],[],""
1077,454,1,501,[10559],[1],8861,1,[],[],0,487,[],4,"","","",[],"Stone Shot",56,[],0,0,[],[],[],[],[],""
1078,454,2,501,[10559],[1],8872,1,"[175,318,4550]","[200,400,1]",0,487,[],0,"","","",[],"Stone Snipe",53,[],150,0,[],[],[],[],[],""
1079,454,3,501,"[10559,1211]","[1,200]",8865,1,[],[],0,487,[],0,"","","",[],"Stone Shot",52,[],0,0,[],[],[],[],[],""
1080,454,4,507,[],[],8847,"",[],[],0,"",[],0,"","","",[],"Stone Barrage",0,[],0,0,[],[],[],[],[],""
1081,3974,0,4056,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Karui Shot",0,[],0,0,[],[],[],[],[],""
1082,3974,1,4056,[],[],8861,20,[],[],0,"",[],0,"","","",[],"Karui Shot",56,[],0,0,[],[],[],[],[],""
1083,3974,2,4518,[],[],8836,"",[174],[5],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1084,3974,3,4518,[],[],8837,"","[4721,174,434]","[500,5,-50]",0,"",[],0,"","","",[],"Karui Blast",0,[],200,0,[],[],[],[],[],""
1085,3975,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1086,3975,1,4780,[],[],8826,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1087,3976,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1088,3976,1,4780,[],[],8826,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1089,3977,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1090,3977,2,5161,[],[],8836,"","[953,8529]","[1,1]",0,"",[],0,"","","","[12673,12674,13083]","Flame Totem",0,[],0,0,[],[],[],[],[],""
1091,3977,4,5161,[],[],8847,"","[953,1722]","[2,3]",0,"",[],0,"","","","[12673,12674,13083]","Flame Totem Formation",0,[],0,0,[],[],[],[],[],""
1092,3979,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1093,3979,2,3395,[],[],8890,"",[],[],0,"",[],0,"","","",[],"Lava Charge",0,[],150,0,[],[],[],[],[],""
1094,3982,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1095,3982,2,3396,[],[],8890,"",[],[],0,"",[],0,"","","",[],"Lava Charge",0,[],0,0,[],[],[],[],[],""
1096,457,0,501,[10559],[1],8834,"",[],[],0,487,[],4,"","","",[],"Stone Shot",0,[],0,0,[],[],[],[],[],""
1097,457,1,501,[10559],[1],8861,1,[],[],0,487,[],4,"","","",[],"Stone Shot",56,[],0,0,[],[],[],[],[],""
1098,457,2,501,[10559],[1],8872,1,"[175,318,4550]","[200,400,1]",0,487,[],0,"","","",[],"Stone Snipe",53,[],150,0,[],[],[],[],[],""
1099,457,3,501,"[10559,1211]","[1,200]",8865,1,[],[],0,487,[],0,"","","",[],"Stone Shot",52,[],0,0,[],[],[],[],[],""
1100,457,4,507,[],[],8847,"",[],[],0,"",[],0,"","","",[],"Stone Barrage",0,[],0,0,[],[],[],[],[],""
1101,496,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1102,1066,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1103,1066,1,338,[],[],8835,20,[173],[4],0,4939,[],0,"","","",[],"Frostbolt",0,[],50,0,[],[],[],[],[],""
1104,1066,4,338,[],[],8846,22,"[434,1974,215]","[200,200,200]",0,4968,[],0,"","","",[],"Vortex",0,[],0,0,[],[],[],[],[],""
1105,1072,0,345,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1106,1072,2,2887,[],[],8836,"",[],[],0,"",[],0,"","","",[],"Tidal Surge",0,[],0,0,[],[],[],[],[],""
1107,4237,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1108,5553,1,5914,[],[],8835,"",[],[],0,"",[],0,"","","",[],"Molten Shot",0,[],0,0,[],[],[],[],[],""
1109,5553,3,5914,[],[],8837,"","[434,214]","[200,2]",0,"",[],0,"","","",[],"Molten Shot",0,[],0,0,[],[],[],[],[],""
1110,5553,2,5915,[],[],8836,"",[],[],0,"",[],0,"","","",[],"Molten Shot",0,[],0,0,[],[],[],[],[],""
1111,5557,1,1735,[],[],8835,"",[195],[1],0,"",[],0,"","","",[],"Burning Arrow",0,[],50,0,[],[],[],[],[],""
1112,5557,2,4520,[],[],8836,"",[174],[3],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1113,5559,1,1735,[],[],8835,"",[195],[1],0,"",[],0,"","","",[],"Burning Arrow",0,[],50,0,[],[],[],[],[],""
1114,5559,2,4520,[],[],8836,"",[174],[3],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1115,5561,1,1735,[],[],8835,"",[195],[1],0,"",[],0,"","","",[],"Burning Arrow",0,[],50,0,[],[],[],[],[],""
1116,5561,2,4520,[],[],8836,"",[174],[3],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1117,5410,0,337,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1118,5410,2,5734,[],[],8828,"",[],[],0,"",[],0,"","","",[],"Volcanic Sunder",0,[],0,0,[],[],[],[],[],""
1119,5410,3,5735,[],[],8830,"",[],[],0,"",[],0,"","","",[],"Volcanic Slam",0,[],0,0,[],[],[],[],[],""
1120,521,0,338,[],[],8834,"",[173],[3],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1121,655,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1122,1617,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1123,1617,1,1397,[],[],8861,20,[],[],0,"",[],0,"","","",[],"Spine Shot",56,[],0,0,[],[],[],[],[],""
1124,1617,4,1397,[],[],8847,20,[],[],0,1190,[],0,"","","",[],"Spine Storm",0,[],-60,0,[],[],[],[],[],""
1125,3860,0,338,[],[],8897,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1126,5242,0,345,[],[],8897,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-50,0,[],[],[],[],[],""
1127,5242,1,5855,[],[],8835,"",[],[],0,"",[],0,"","","",[],"Bone Nova",0,[],-70,0,[],[],[],[],[],""
1128,5242,2,3713,[],[],8828,"",[],[],0,"",[],0,"","","",[],"Charge Forward",0,[],-10,0,[],[],[],[],[],""
1129,5242,3,4567,[],[],8845,"","[214,216,484]","[3,100,80]",0,"",[],0,"","","",[],"Blade Vortex",0,[],0,0,[],[],[],[],[],""
